ID|NAME|BRANCH|ADDR|TELL|TIME|XCORD|YCORD
NC0193|한솥도시락|건지사거리점|인천광역시 서구 가좌동 122-8 107호|0327198200|8:00~21:00|126.6824053|37.4953552
NC0351|한솥도시락|인천만수3지구점|인천광역시 남동구 만수동 1019-4 에메랄드B 101|0324671117|8:00~21:00|126.7370048|37.4436817
NC0292|한솥도시락|연수동춘점|인천광역시 연수구 동춘동  937-8  103호|0328161040|7:00~20:00|126.670508|37.4072931
NC0456|한솥도시락|산곡고앞점|인천광역시 부평구 청천동 236-17|0325186688|9:00~21:00|126.7149266|37.5037914
NC0532|한솥도시락|효성두산아파트앞점|인천광역시 계양구 효성동 51-10번지|0325454343|8:00~21:00|126.7097849|37.5341424
NC0522|한솥도시락|인천검단사거리점|인천광역시 서구 완정로 185 1층 103호(왕길동)|0325673435|8:00~21:00|126.65586080000003|37.6024323
NC0402|한솥도시락|공항신도시점|인천광역시 중구 운서동 2793-1|0327460051|8:00~21:00|126.488464|37.492768
NC0585|한솥도시락|주안역북부점|인천광역시 남구 주안5동 25-39|0328637746|8:00~21:00|126.6790787|37.4660326
NC0569|한솥도시락|연수롯데마트앞점|인천광역시 연수구 청학동 503-4|0328198844|9:00~21:00|126.6761859|37.4149958
NC0449|한솥도시락|부평남부역점|인천광역시 부평구 부평동 694-16|0327102200|9:00~21:00|126.7251202|37.4881066
NC0624|한솥도시락|모래네사거리점|인천광역시 남동구 구월동 1264번지 퍼스트하임프라자 106호|0324697111|8:00~21:00|126.7196665|37.4555402
NC0659|한솥도시락|용현엑슬루타워앞점|인천광역시 남구 용현동 565-43|0328812210|8:00~20:00|126.640369|37.4566436
NC0619|한솥도시락|인천길병원앞점|인천광역시 남동구 구월동 1199-2 명일프라자 101호|0324661189|9:00~21:00|126.7096188|37.4527502
NC0699|한솥도시락|청라1동점|인천광역시 서구 연희동 799-22 청라 에일린의뜰 111호|0325627996|8:00~21:00|126.6529261|37.5322294
NC0660|한솥도시락|간석역사거리점|인천광역시 남동구 간석동 395-18번지|0324350300|9:00~21:00|126.6959542|37.4635234
NC0783|한솥도시락|계양구청점|인천광역시 계양구 용종동 211-5|0325550557|8:00~21:00|126.7380986|37.5382061
NC0814|한솥도시락|인천옥련점|인천광역시 연수구 옥련동 194-5|0328348383|8:00~21:00|126.6443502|37.424458
NC0862|한솥도시락|인천부흥로타리점|인천시 부평구 부평5동 126-9|0325122900|7:00~21:00|126.7311994|37.499022
NC0861|한솥도시락|인천작전동점|인천광역시 계양구 작전동 381-1 |0325488282|8:00~21:00|126.729654|37.5279182
NC0845|한솥도시락|인천서구연희동점|인천광역시 서구 연희동 689번지 1층 1호,2호|0325664035|8:00~21:00|126.6749089|37.5491889
NC0974|한솥도시락|인천서구석남점|인천광역시 서구 석남동 533-38번지|0325838255|7:00~21:00|126.6714556|37.5062215
NC0977|한솥도시락|인천서창2지구점|인천광역시 남동구 서창동 703-2 승연프라자 102호|0324696316|7:00~21:00|126.748827|37.423457
NC0819|한솥도시락|부평청천동점|인천광역시 부평구 청천동 190-2번지|0325133007|8:00~21:00|126.7042977|37.5127749
NC1020|한솥도시락|제물포역|인천광역시 남구 경인로 135|0328871113|07:00 ~ 21:00|126.65780359999997|37.4664284
NC1054|한솥도시락|청라호수공원점|인천시 서구 청라루비로 93, 107(경서동, 루비타워)|032-566-6408||126.64024846850884|37.533311351145876
NC1074|한솥도시락|송도학원가점|인천광역시 연수구 송도동 20-12|032-833-8001||126.6488981|37.3988075
NC0618|한솥도시락|인천논현점|인천광역시 남동구 논고개로 120, 1층 108호(논현동, 논현프라자)|0327109300|9:00~22:00|126.72442569999998|37.4019684
NC1097|한솥도시락|도화점|인천광역시 미추홀구 숙골로87번길 8 (도화동, 에덴마트도화점)|032-875-3005|(평일)07:00~21:00 (주말) 07:00~21:00|126.66319780000003|37.4699864
NC1106|한솥도시락|영종하늘도시점|인천 중구 중산동 1884-1 이은스퀘어 128호|032-746-8811|(평일)08:00~21:00 (주말) 08:00~21:00|126.55511049999996|37.4969641
NC1113|한솥도시락|만수점|만수동 68-5 비동 21호|032-469-3929|(평일)08:00~21:00 (주말) 08:00~21:00|126.73602310000001|37.4619542
NC1124|한솥도시락|구월로데오점|인천광역시 남동구 구월동 1464 링크126 101-에이호|032-424-0708||126.7008654|37.4452598
NC1131|한솥도시락|인천가정점|인천광역시 서구 봉오재3로 100, 104호|032-713-4589||126.6707098059128|37.52724042741091
NC1134|한솥도시락|인천원창북항점|인천광역시 서구 북항로 32번안길 9-20 107호|032-572-9653||126.648295|37.5107122
NC0019|한솥도시락|여수전남대점|전라남도 여수시 미평동 756-4|0616551116|9:00~21:00|127.7022268|34.7731035
NC0086|한솥도시락|목포대점|전라남도 무안군 청계면 도림리 325-1|0614546004|9:00~21:00|126.4334884|34.9094567
NC0226|한솥도시락|여수KBS앞점|전라남도 여수시 관문동 673-1|0616665353|9:00~21:00|127.7411037|34.7429823
NC0212|한솥도시락|순천대학교점|전라남도 순천시 석현동 99-11|0617525008|9:00~21:00|127.4847671|34.9670227
NC0397|한솥도시락|나주동신대앞점|전라남도 나주시 대호동 49-6|0613323357|9:00~21:00|126.7211833|35.0495847
NC0933|한솥도시락|나주혁신메가티움점|전라남도 나주시 빛가람동 197, 중흥S클래스메가티움 1차 104호|18338579|7:00~21:00|126.7888477|35.0229375
NC0864|한솥도시락|영광한빛원전점|전라남도 영광군 홍농읍 상하리 497-1|0613569777|7:00~21:00|126.4449315|35.3946982
NC0896|한솥도시락|목포하당점|전라남도 목포시 상동 829-9|0612842314|8:00~20:00|126.4194533|34.8044728
NC0846|한솥도시락|여수여천점|전라남도 여수시 학동 5-25|0619218022|9:00~21:00|127.6595671|34.7667384
NC0958|한솥도시락|광양시계탑사거리점|전남 광양시 광양읍 읍내리 98-2|0617616667|7:00~21:00|127.5885878|34.9749233
NC1024|한솥도시락|여수문수점|전남 여수시 문수동 124-1번지|0616551114|07:00~21:00|127.7025271|34.7531614
NC1016|한솥도시락|화순점|전라남도 화순군 화순읍 일심리 678번지|0613711116|07:00~21:00|126.9926253|35.0570205
NC1026|한솥도시락|동광양중동점|전라남도 광양시 중동 1758-8번지|061-793-9395|07:00~21:00|127.69968489999997|34.93563779999999
NC1043|한솥도시락|여수웅천지구점|전라남도 여수시 웅천중앙로 77|061-682-7114|07:00 ~ 21:00|127.67560696826172|34.74860665659769
NC1081|한솥도시락|영광읍내점|전남 영광군 영광읍 중앙로 177-3 |061-352-8600||126.5116951|35.2748507
NC0074|한솥도시락|군산대점|전라북도 군산시 미룡동 866-1 굿모닝 빌딩 103호|0634610158|7:00~21:00|126.6855314|35.9472768
NC0138|한솥도시락|익산원광대앞점|전라북도 익산시 신동 762-9|0638518001|9:00~21:00|126.9567638|35.963961
NC0208|한솥도시락|전북대후문앞점|전라북도 전주시 덕진구 금암동 1543-8  상가 6호|0632751189|7:00~21:00|127.1371697|35.8440043
NC0231|한솥도시락|전주우석대점|전라북도 완주군 삼례읍 후정리  13-19|0632918979|9:00~21:00|127.0683701|35.9150713
NC0247|한솥도시락|익산영등학원가점|전라북도 익산시 영등동 766-1번지|0638355338|9:00~21:00|126.9705704|35.9563145
NC0259|한솥도시락|전주대앞점|전라북도 전주시 완산구 효자동 3가  1173-1번지|0632217771|9:00~21:00|127.090201|35.817469
NC0455|한솥도시락|군산서해대앞점|전라북도 군산시 오룡동 894-1|0634654660|9:00~20:00|126.7099625|35.9792975
NC0787|한솥도시락|정읍상동점|전라북도 정읍시 상동 313-1|0635318588|9:00~21:00|126.8682478|35.5605953
NC0696|한솥도시락|전북대정문점|전라북도 전주시 덕진구 명륜5길 20(덕진동1가 1312-70)|0632528555|7:00~21:00|127.1261865|35.8443798
NC0842|한솥도시락|전주아중점|전라북도 전주시 우아동2가 909-11|0632449580|7:00~21:00|127.169719|35.8290347
NC0907|한솥도시락|전주송천점|전라북도 전주시 덕진구 송천동1가 101-15|0632788289|9:00~21:00|127.1265929|35.8627793
NC0881|한솥도시락|김제도서관점|전라북도 김제시 요촌동 121-9|0635447000|9:00~21:00|126.8916321|35.7986135
NC1023|한솥도시락|전북혁신점|전라북도 완주군 이서면 출판로 50 106-2호|0632223512|07:00~21:00|127.0467971|35.8372246
NC1083|한솥도시락|전주중화산점|전북 전주시 완산구 서신동 855-3|063-253-2111||127.11557300000004|35.8255529
NC1105|한솥도시락|전주예수병원점|완산구 중화산동1가 예수병원 암센터 지하 1층 상가|063-285-1008|(평일)08:00~21:00 (주말) 08:00~21:00|127.13330769999993|35.8141942
NC1127|한솥도시락|전주효자점|전라북도 전주시 완산구 마전들로 56|063-283-8858||127.101665|35.8208279
NC0166|한솥도시락|제주시청앞점|제주도 제주시 이도 2동  1186-9|0647224554|9:00~21:00|126.5298976|33.4980184
NC0167|한솥도시락|제주한라병원점|제주 제주시 성신로 15|0647425425|8:30~21:00|126.4855072|33.4908351
NC0168|한솥도시락|제주서귀포점|제주도 서귀포시 서귀동  290-13|0647327211|9:00~21:00|126.5616616|33.2501599
NC0526|한솥도시락|제주연동대림점|제주도 제주시 연동 1481번지|0648030505|9:00~21:00|126.4900073|33.4808773
NC0920|한솥도시락|제주한라대점|제주특별자치도 제주시 노형동 756-7|0647424432|8:30~21:00|126.4782153|33.476519
NC0995|한솥도시락|제주한림점|제주특별자치도 제주시 한림읍 한림중앙로 10-1 1층|0647960803|7:30~21:00|126.264488|33.413793
NC0916|한솥도시락|제주화북점|제주특별자치도 제주시 화삼로 9|0647578850|8:30~21:00|126.57918219999999|33.5143764
NC0959|한솥도시락|제주대정점|제주특별자치도 서귀포시 대정읍 하모상가로 35, 1층|0647925055|7:00~21:00|126.252631|33.221825
NC0917|한솥도시락|제주중문점|제주특별자치도 서귀포시 천제연로 182|0647399800|8:30~21:00|126.4239558|33.2515975
NC1092|한솥도시락|제주법원점|제주특별자치도 제주시 중앙로 323 1층|064-900-7690||126.53621939999994|33.4925118
NC1095|한솥도시락|제주대정문점|제주대학로 107 (아라이동)|064-753-6700|(평일)07:00~21:00 (주말) 07:00~21:00|126.56154859999992|33.46032649999999
NC1109|한솥도시락|제주외도동점|우정로 85|064-745-2589|(평일)08:00~21:00 (주말) 08:00~21:00|126.4310473699752|33.485127659620474
NC0188|한솥도시락|중부대점|충청남도 금산군 추부면 마전리 761-11|0417538281|9:00~21:00|127.4533384|36.1928421
NC0189|한솥도시락|천안신불당점|충청남도 천안시 서북구 불당 25로 146|0415743514|8:00~22:00|127.10827440000003|36.8146885
NC0141|한솥도시락|천안단국대점|충청남도 천안시 신부동 220-8번지|0416226266|9:00~20:00|127.1636927|36.8312777
NC0146|한솥도시락|천안백석대점|충청남도 천안시 안서동 386-8|0415620402|9:00~21:00|127.1802972|36.840919
NC0114|한솥도시락|공주대후문앞점|충청남도 공주시 신관동 180-6|0418583939|8:00~21:00|127.1373006|36.4688608
NC0182|한솥도시락|순천향대학후문앞점|충청남도 아산시 신창면 읍내리 582-5 동일빌딩 102호|0415422085|10:00~21:00|126.9338717|36.7742947
NC0185|한솥도시락|나사렛대후문앞점|충청남도 천안시 쌍용동 703번지|0415779006|8:30~21:00|127.1206671|36.7976667
NC0176|한솥도시락|아산호서대점|충청남도 아산시 배방면 세출리 234-4|0415480612|9:00~20:30|127.0769748|36.739374
NC0211|한솥도시락|서산한서대점|충청남도 서산시 해미면 대곡리 405-6|0416880501|8:00~21:00|126.5804267|36.6910323
NC0130|한솥도시락|아산선문대점|충청남도 아산시 탕정면 갈산리 81-3 103호|0415444530|9:00~21:00|127.068262|36.8016831
NC0132|한솥도시락|논산건양대앞점|충청남도 논산시 은진면 와야리  133-1|0417411021|8:00~21:00|127.1126145|36.1807824
NC0177|한솥도시락|천안상명대앞점|충청남도 천안시 안서동 321-2 영일빌딩 동쪽상가|0415533669|9:30~21:00|127.1761986|36.8328981
NC0178|한솥도시락|남서울대점|충청남도 천안시 성환읍 성월리 65-5번지  |0415887733|9:00~20:00|127.1415565|36.9120129
NC0242|한솥도시락|당진신성대점|충청남도 당진군 정미면 덕마리 336-1|0413573556|8:00~21:00|126.5958787|36.8538678
NC0409|한솥도시락|아산삼성전자점|충청남도 아신시 배방읍 북수리 932|0415337644|7:00~21:00|127.065136|36.7709515
NC0581|한솥도시락|홍익대조치원캠퍼스점|충청남도 연기군 조치원읍 신안리 341-25|0418666989|8:00~21:00|127.2868057|36.617152
NC0540|한솥도시락|천안한기대점|충청남도 천안시 동남구 병천면 가전리 177-15|0415231124|9:00~21:00|127.2845139|36.7668691
NC0572|한솥도시락|고려대세종점|충청남도 연기군 조치원읍 서창리 177-1|0448644530|8:30~21:00|127.2895971|36.6084063
NC0688|한솥도시락|청운혜전대점|충청남도 홍성군 홍성읍 학계리 508-6|0416313330|8:00~21:00|126.6593765|36.5772052
NC0855|한솥도시락|충남목천점|충청남도 천안시 동남구 목천읍 신계리 129|0415531233|9:00~21:00|127.2084537|36.7722082
NC0806|한솥도시락|부여점|충청남도 부여군 부여읍 동감리 661|0418331717|8:00~21:00|126.9124397|36.2770924
NC0904|한솥도시락|당진세한대점|충청남도 당진시 신평면 남산리 18-2|0413638894|8:00~21:00|126.7799248|36.8747241
NC0934|한솥도시락|당진시립중앙도서관점|충청남도 당진시 읍내동 232-85|0413585840|9:00~21:00|126.6318196|36.8938369
NC0831|한솥도시락|공주대학교천안캠퍼스점|충청남도 천안시 서북구 신당동 251-14|0415699932|8:00~20:00|127.1549555|36.8502362
NC0983|한솥도시락|아산테크노밸리점|충남 아산시 둔포면 아산밸리중앙로 98, 1층 105호|0415320080|7:00~21:00|127.058731|36.923211
NC0994|한솥도시락|아산고사거리점|충청남도 아산시 온천동  1741번지|0415481331|8:00~20:00|127.0041322|36.7862161
NC0900|한솥도시락|천안차암제이타워점|충청남도 천안시 서북구 차암동 435-1 106호|0415640402|9:00~21:00|127.1032587|36.840821
NC0929|한솥도시락|충남서천점|충청남도 서천군 서천읍 군사리 569-2|0419536328|8:00~21:00|126.6936983|36.0762213
NC1010|한솥도시락|아산삼성디스플레이점|충남 아산시 탕정면 명암길 3번길 22, 102호|0415335336|7:00~21:00|127.0575988|36.8207756
NC1030|한솥도시락|서산해미점|충남 서산시 해미면 남문5로 29, 1층|041-688-0881|07:00~21:00|126.5436214515205|36.71088273688725
NC1039|한솥도시락|충남청양점|충남 청양군 청양읍 중앙로 13길 1|041-943-8661|07:00~21:00|126.80321251230316|36.45293915352127
NC1078|한솥도시락|천안구성점|충청남도 천안시 동남구 구성동 259 신성미소지움 제상가B동 101호|041-553-5987|07:00~21:00|127.16372750000005|36.7930322
NC0143|한솥도시락|청주대중문점|충청북도 청주시 상당구 우암동 17-5|0432501002|8:00~20:00|127.493442|36.6508314
NC0210|한솥도시락|세명대점|충청북도 제천시 모산동 105-6|0436427700|9:00~22:00|128.202677|37.181017
NC0119|한솥도시락|청주서원대후문앞점|충청북도 청주시 흥덕구 모충동 245-6|0432872121|9:00~21:00|127.482452|36.6221748
NC0095|한솥도시락|청주충북대중문앞점|충청북도 청주시 흥덕구 사창동 466|0432721184|8:00~20:00|127.4533234|36.6331057
NC0234|한솥도시락|충주건국대정문점|충청북도 충주시 단월동 486-6번지|0438568585|8:00~20:00|127.9040545|36.9500609
NC0187|한솥도시락|충주신연수점|충청북도 충주시 연수동산로1|0438435755|8:00~20:00|127.9417147|36.9827401
NC0345|한솥도시락|청주여고신흥고앞점|충청북도 청주시 상당구 율량동 870번지|0432115505|8:30~20:00|127.488601|36.634745
NC0795|한솥도시락|음성점|충청북도 음성군 음성읍 읍내리 328-38　|0438735775|10:00~20:00|127.6921567|36.9346173
NC0703|한솥도시락|유원대기숙사앞점|충청북도 영동군 영동읍 설계리 695-1|0437458222|9:00~21:00|127.7797439|36.1856819
NC0841|한솥도시락|충북진천읍사무소앞점|충청북도 진천읍 중앙서로 70-1번지|043-536-7279|9:30~21:30|127.4412522|36.8535806
NC0952|한솥도시락|충북단양점|충청북도 단양군 단양읍 삼봉로 283|0434210035|7:00~21:00|128.3687558|36.9820814
NC0803|한솥도시락|극동대점|충청북도 음성군 감곡면 대학길 76-32|0438838188|9:00~20:00|127.6428054|37.1286665
NC0811|한솥도시락|옥천점|충청북도 옥천군 옥천읍 금구리 90|0437319133|8:00~20:00|127.5734708|36.3000087
NC0792|한솥도시락|충북대정문점|충청북도 청주시 흥덕구 성봉로 322-1|0432721186|8:00~20:00|127.4533234|36.6331057
NC0872|한솥도시락|충북증평점|충청북도 증평군 증평읍 교동리 98|0438363024|10:00~20:30|127.5836461|36.7847252
NC0892|한솥도시락|충주교통대|충청북도 충주시 대소원면 검단리 350-117 1호|0438448869|8:00~20:00|127.8709003|36.9649104
NC0987|한솥도시락|한국교원대점|충북 청주시 흥덕구 강내면 태성탑연로 262, 196호|0432336756|9:00~21:00|127.353493|36.607862
NC0970|한솥도시락|충주용산점|충북 충주시 용산동 2063번지|0438515255|7:00~21:00|127.939593|36.961432
NC0918|한솥도시락|오창호수공원점|충청북도 청주시 청원구 오창읍 양청리 819-1 엔젤알파 117호|0432152244|9:00~21:00|127.4291678|36.7132673
NC0946|한솥도시락|충북오송점|충청북도 청주시 흥덕구 오송읍 만수리 520번지 101호|0432391113|9:00~21:00|127.3307477|36.630718
NC1007|한솥도시락|충북괴산점|충북 괴산군 괴산읍 괴강로4|0438347788|8:30~20:00|127.7949471|36.8089463
NC1009|한솥도시락|청주지웰시티점|충북 청주시 흥덕구 대농로 49, 에이동 103호(복대동, 에스와이스타몰)|0432320082|9:00~21:00|127.4264358|36.643276
NC1029|한솥도시락|충북혁신도시점|충북 음성군 맹동면 대하로 271, 101호|043-883-4875|07:00~21:00|127.54422269975282|36.91156955967019
NC1072|한솥도시락|청주금천점|충북청주시 상당구 산성로 112번길 32, 한라멤버스 109호|043-292-7363||127.506169|36.63163249999999
NC1073|한솥도시락|충북보은점|충북 보은군 보은읍 삼산남로 35|043-544-7700|07:00~21:00|127.71870820000004|36.4823835
NC1075|한솥도시락|청주봉명점|충북 청주시 흥덕구 덕암로 114번길 49 , 1동 101호|043-272-5277||127.46011973379905|36.6497693780829
NC1085|한솥도시락|청주개신중앙점|충북 청주시 서원구 개신동697번지|043-233-7107||127.44576579330078|36.61864946697742
NC1086|한솥도시락|청주산남법원점|충북 청주시 서원구 산남로 63|043-288-7740||127.46711900000003|36.6109068
NC1094|한솥도시락|청주용암점|충북 청주시 상당구 월평로 228 태성빌딩 103호|043-285-2014||127.50833899999998|36.6073881
