##NAME|SUBNAME|FEAT|ID|TELNUM|NEWADDR|XCOORD|YCOORD@@복지서비스
고수면 주민센터||주민센터|4579031000|063-5608154|전북 고창군 고수면 고인돌대로 1412 1412 (고수면사무소)|126.67862857174472|35.409925243006434
무장면 주민센터||주민센터|4579033000|063-5608215|전북 고창군 무장면 성내리 75 75번지 무장면사무소 주민생활지원담당|126.5607598108222|35.41918734853726
아산면 주민센터||주민센터|4579032000|063-5608186|전북 고창군 아산면 녹두로 786 786|126.63475109067186|35.439781838463176
상하면 주민센터||주민센터|4579035000|063-5608275|전북 고창군 상하면 상하로 84-11 84-11 상하면사무소 주민복지팀|126.49522497496783|35.44451392864229
해리면 주민센터||주민센터|4579036000|063-5608305|전북 고창군 해리면 하련리 222 222번지 해리면사무소 주민생활지원담당|126.53909120504882|35.46085879651543
신림면 주민센터||주민센터|4579042000|063-5608485|전북 고창군 신림면 무림리 309-10 309-10번지 신림면사무소 주민생활지원담당|126.71218521224051|35.48917395754924
부안면 주민센터||주민센터|4579043000|063-5608516|전북 고창군 부안면 중흥리 167 167번지 부안면사무소 주민생활지원담당|126.67413455116485|35.514259630652134
흥덕면 주민센터||주민센터|4579040000|063-5638427|전북 고창군 흥덕면 동사리 437-57 437-57번지 흥덕면사무소 주민생활지원담당|126.70392426154368|35.51804978901966
심원면 주민센터||주민센터|4579039000|063-5608395|전북 고창군 심원면 월산리 779-1 779-1번지 심원면사무소 주민생활지원담당|126.55108164469333|35.524211357592954
성내면 주민센터||주민센터|4579041000|063-5608454|전북 고창군 성내면 양계리 472 472번지 성내면사무소 주민생활지원담당|126.74328298157842|35.538102001257116
고용보험공단|군산고용센터|고용보험공단||063-4500600|전북 군산시 조촌로 62 |126.7382083303108|35.9695460005418
고용보험공단|군산고용복지센터|고용보험공단||063-4500600|전북 군산시 조촌로 62 |126.7382083303108|35.9695460005418
조촌동 주민센터||주민센터|4513065000|063-4506026|전북 군산시 조촌로 102 102 (조촌동)|126.73814304336678|35.973201267855934
국민건강보험|군산지사|국민건강보험||063-4508700|전북 군산시 조촌4길 89 |126.73562415604232|35.97449712755072
경암동 주민센터||주민센터|4513066000|063-4506027|전북 군산시 경암3길 56 56 (경암동)|126.7298772784611|35.97946995521372
개정동 주민센터||주민센터|4513068000|063-4506069|전북 군산시 번영로 339-5 339-5 (개정동)|126.75445942285586|35.964439702463686
수송동 주민센터||주민센터|4513069000|063-4627319|전북 군산시 동수송1길 7 7 (수송동)|126.71763499964412|35.96483456022564
구암동 주민센터||주민센터|4513067000|063-4506082|전북 군산시 세풍길 21 21 (구암동)|126.74398727052876|35.98584557549933
흥남동 주민센터||주민센터|4513064000|063-4467314|전북 군산시 월명로 377 377 (미원동)|126.71520272162456|35.97780298618205
중앙동 주민센터||주민센터|4513060500|063-4467310|전북 군산시 신영3길 11 11 (신영동)|126.7184574455777|35.985478358862686
고용보험공단|군산고용센터|고용보험공단||063-4500600|전북 군산시 조촌로 62 |126.7382083303108|35.9695460005418
고용보험공단|군산고용복지센터|고용보험공단||063-4500600|전북 군산시 조촌로 62 |126.7382083303108|35.9695460005418
회현면 주민센터||주민센터|4513032000|063-4506003|전북 군산시 회현면 회현로 181 181|126.75687761608779|35.913301033553076
옥서면 주민센터||주민센터|4513040000|063-4506011|전북 군산시 옥서면 옥구저수지로 209 209|126.64491892163369|35.9244318572848
옥산면 주민센터||주민센터|4513031000|063-4506002|전북 군산시 옥산면 산성로 200 200|126.74837486243041|35.93946279816882
대야면 주민센터||주민센터|4513035000|063-4506006|전북 군산시 대야면 석화로 7 7|126.81120010845761|35.94647434470194
개정면 주민센터||주민센터|4513036000|063-4506007|전북 군산시 개정면 바르메길 42 42|126.7968455003174|35.958340054887124
나운3동 주민센터||주민센터|4513070300|063-4506038|전북 군산시 부곡1길 25 25 (나운동)|126.68922975278194|35.95880539473215
미성동 주민센터||주민센터|4513072000|063-4663001|전북 군산시 미성문화길 4-5 4-5 (산북동)|126.656906692048|35.95956450377472
개정동 주민센터||주민센터|4513068000|063-4506069|전북 군산시 번영로 339-5 339-5 (개정동)|126.75445942285586|35.964439702463686
수송동 주민센터||주민센터|4513069000|063-4627319|전북 군산시 동수송1길 7 7 (수송동)|126.71763499964412|35.96483456022564
나운2동 주민센터||주민센터|4513070200|063-4506032|전북 군산시 나운3길 16 16 (나운동)|126.69960466282716|35.964862880548395
나운1동 주민센터||주민센터|4513070100|063-4506031|전북 군산시 신설3길 3 3 (나운동)|126.69483020766405|35.966808316548786
신풍동 주민센터||주민센터|4513055000|063-4506016|전북 군산시 대학로 215 215 (문화동)|126.7007939277919|35.97286521012126
조촌동 주민센터||주민센터|4513065000|063-4506026|전북 군산시 조촌로 102 102 (조촌동)|126.73814304336678|35.973201267855934
소룡동 주민센터||주민센터|4513071000|063-4627321|전북 군산시 설림5길 83 1537-12(설림 5길)|126.67927466429632|35.97431648469186
삼학동 주민센터||주민센터|4513056000|063-4506017|전북 군산시 미원로 17 17 (오룡동)|126.70763064262677|35.97696284966539
흥남동 주민센터||주민센터|4513064000|063-4467314|전북 군산시 월명로 377 377 (미원동)|126.71520272162456|35.97780298618205
경암동 주민센터||주민센터|4513066000|063-4506027|전북 군산시 경암3길 56 56 (경암동)|126.7298772784611|35.97946995521372
임피면 주민센터||주민센터|4513033000|063-4506004|전북 군산시 임피면 남상2길 1 1|126.85062039695381|35.98247485960546
서수면 주민센터||주민센터|4513034000|063-4533301|전북 군산시 서수면 항쟁로 193 193|126.87563055853182|35.983116231060905
중앙동 주민센터||주민센터|4513060500|063-4467310|전북 군산시 신영3길 11 11 (신영동)|126.7184574455777|35.985478358862686
구암동 주민센터||주민센터|4513067000|063-4506082|전북 군산시 세풍길 21 21 (구암동)|126.74398727052876|35.98584557549933
월명동 주민센터||주민센터|4513053000|063-4506020|전북 군산시 구영6길 51 51 (월명동)|126.70897964256157|35.986425469669996
성산면 주민센터||주민센터|4513037000|063-4506008|전북 군산시 성산면 송호로 222 222|126.78600851754598|35.98963375581853
해신동 주민센터||주민센터|4513051500|063-4467301|전북 군산시 중앙로 224 224 (금동)|126.7070290691568|35.98973004596287
옥도면 주민센터||주민센터|4513039000|063-4506010|전북 군산시 내항2길 125 125 (금동)|126.71003752840848|35.993093540867356
나포면 주민센터||주민센터|4513038000|063-4506009|전북 군산시 나포면 나포초교길 9 9|126.83168998971782|36.030564749937454
근로복지공단|군산지사|근로복지공단||063-4500134|전북 군산시 해망로 178 3층|126.71774668463752|35.988270509142154
국민건강보험|군산지사|국민건강보험||063-4508700|전북 군산시 조촌4길 89 |126.73562415604232|35.97449712755072
국민연금공단|군산상담센터|국민연금공단||063-4645376|전북 군산시 대학로 331 3층(나운동)|126.69419728934561|35.96419312397976
고용보험공단|김제고용센터|고용보험공단||063-5481919|전북 김제시 남북로 225 3층(요촌동, 동광빌딩)|126.88392019238172|35.80417249608132
교월동 주민센터||주민센터|4521058000|063-5404968|전북 김제시 교월동 |126.8768025198511|35.7994355853677
국민연금공단|김제상담센터|국민연금공단||063-5445817~9|전북 김제시 동서로 198 1층(요촌동)|126.88996200810138|35.8001909901596
요촌동 주민센터||주민센터|4521051000|063-5474201|전북 김제시 요촌중길 50 598|126.89127449330226|35.80476699505198
고용보험공단|김제고용복지센터|고용보험공단||063-5408400|전북 김제시 화동길 105 |126.89356613286787|35.79870534746248
신풍동 주민센터||주민센터|4521052000|063-5404922|전북 김제시 신풍동 |126.8979062483777|35.79599810956899
국민건강보험|김제지사|국민건강보험||063-5408100|전북 김제시 동서로 317 |126.90111727142256|35.80437533274104
검산동 주민센터||주민센터|4521054000|063-5404953|전북 김제시 검산택지길 34 34 (검산동, 검산동사무소)|126.90369869287868|35.80323823188566
백산면 주민센터||주민센터|4521033000|063-5404643|전북 김제시 백산면 하정리 백산면사무소|126.89532999864933|35.84051817016738
황산면 주민센터||주민센터|4521044000|063-5404860|전북 김제시 황산면 |126.94232993728856|35.79453873428551
고용보험공단|김제고용복지센터|고용보험공단||063-5408400|전북 김제시 화동길 105 |126.89356613286787|35.79870534746248
고용보험공단|김제고용센터|고용보험공단||063-5481919|전북 김제시 남북로 225 3층(요촌동, 동광빌딩)|126.88392019238172|35.80417249608132
금산면 주민센터||주민센터|4521045000|063-5404872|전북 김제시 금산면 원평8길 27 원평8길 27|126.99619827386829|35.71656736724958
부량면 주민센터||주민센터|4521036000|063-5404720|전북 김제시 부량면 |126.8439141600347|35.73394011028845
봉남면 주민센터||주민센터|4521043000|063-5404823|전북 김제시 봉남면 대송리 565 565|126.96263315074418|35.75318217445352
죽산면 주민센터||주민센터|4521032000|063-5404623|전북 김제시 죽산면 죽산3길 3 3 (죽산면사무소)|126.81351468409986|35.77237382756336
금구면 주민센터||주민센터|4521042000|063-5404808|전북 김제시 금구면 |127.01135149335849|35.774370875890185
황산면 주민센터||주민센터|4521044000|063-5404860|전북 김제시 황산면 |126.94232993728856|35.79453873428551
신풍동 주민센터||주민센터|4521052000|063-5404922|전북 김제시 신풍동 |126.8979062483777|35.79599810956899
교월동 주민센터||주민센터|4521058000|063-5404968|전북 김제시 교월동 |126.8768025198511|35.7994355853677
검산동 주민센터||주민센터|4521054000|063-5404953|전북 김제시 검산택지길 34 34 (검산동, 검산동사무소)|126.90369869287868|35.80323823188566
요촌동 주민센터||주민센터|4521051000|063-5474201|전북 김제시 요촌중길 50 598|126.89127449330226|35.80476699505198
성덕면 주민센터||주민센터|4521040000|063-5404765|전북 김제시 성덕면 |126.80585516107351|35.8205360035381
광활면 주민센터||주민센터|4521046000|063-5404885|전북 김제시 광활면 옥포리 672 672|126.74079257949755|35.834011473874234
백산면 주민센터||주민센터|4521033000|063-5404643|전북 김제시 백산면 하정리 백산면사무소|126.89532999864933|35.84051817016738
용지면 주민센터||주민센터|4521034000|063-5404669|전북 김제시 용지면 구암리 361-1 361-1|126.95551862562834|35.85368863285551
진봉면 주민센터||주민센터|4521041000|063-5404784|전북 김제시 진봉면 고사리 40-88 40-88|126.76628972214775|35.8591727098129
백구면 주민센터||주민센터|4521035000|063-5403605|전북 김제시 백구면 황토로 1267-21 1267-21|126.96762812611935|35.89042397223572
공덕면 주민센터||주민센터|4521038000|063-5404729|전북 김제시 공덕면 |126.91291236327184|35.89236148667354
청하면 주민센터||주민센터|4521039000|063-5404743|전북 김제시 청하면 |126.84065760284676|35.90342678716469
국민건강보험|김제지사|국민건강보험||063-5408100|전북 김제시 동서로 317 |126.90111727142256|35.80437533274104
국민연금공단|김제상담센터|국민연금공단||063-5445817~9|전북 김제시 동서로 198 1층(요촌동)|126.88996200810138|35.8001909901596
향교동 주민센터||주민센터|4519057000|063-6204828|전북 남원시 붕맛1길 10 붕맛 1길 10|127.38074660615386|35.417215559042226
동충동 주민센터||주민센터|4519051000|063-6204724|전북 남원시 향단로 86 |127.38309961856585|35.410952991770245
고용보험공단|남원고용센터|고용보험공단||063-2709226|전북 남원시 향단로 83 |127.38245984679476|35.41069544044167
도통동 주민센터||주민센터|4519059000|063-6204852|전북 남원시 도통동 554 554|127.40004542031326|35.4198390911839
죽항동 주민센터||주민센터|4519052000|063-6204743|전북 남원시 비석길 72 |127.38454567181164|35.40758108105553
국민연금공단|남원순창지사|국민연금공단||063-6203410~2|전북 남원시 의총로 116 (동충동)|127.3770620426292|35.410968385702475
국민건강보험|남원지사|국민건강보험||063-6302100|전북 남원시 의서길 20 |127.37467094953792|35.41196006337652
금동 주민센터||주민센터|4519055000|063-6204790|전북 남원시 가방뜰길 8 8 (금동)|127.37543269356905|35.402436192399705
왕정동 주민센터||주민센터|4519056000|063-6204802|전북 남원시 왕정동 성황단길 7 (86번지)|127.36976567967639|35.408247336965346
노암동 주민센터||주민센터|4519054000|063-6204768|전북 남원시 소리길 10 10 (노암동)|127.3803377011001|35.39955105437802
고용보험공단|남원고용센터|고용보험공단||063-2709226|전북 남원시 향단로 83 |127.38245984679476|35.41069544044167
수지면 주민센터||주민센터|4519032000|063-6203845|전북 남원시 수지면 호곡리 976-76 976-76|127.37141322718308|35.3392010598761
대강면 주민센터||주민센터|4519036000|063-6203931|전북 남원시 대강면 사석리 728 728번지|127.22774269791799|35.34732656159874
송동면 주민센터||주민센터|4519033000|063-6203869|전북 남원시 송동면 송기리 362 송기리 362 (송기길 56)|127.3371010514173|35.354732321021416
금지면 주민센터||주민센터|4519035000|063-6203916|전북 남원시 금지면 옹정리 301번지|127.29866527067027|35.358496399632266
주생면 주민센터||주민센터|4519034000|063-6203892|전북 남원시 주생면 요천로 821 821|127.32186881139978|35.37883919688519
주천면 주민센터||주민센터|4519031000|063-6203828|전북 남원시 주천면 장안리 190번지 주천면사무소|127.44301646011424|35.386520735387435
노암동 주민센터||주민센터|4519054000|063-6204768|전북 남원시 소리길 10 10 (노암동)|127.3803377011001|35.39955105437802
금동 주민센터||주민센터|4519055000|063-6204790|전북 남원시 가방뜰길 8 8 (금동)|127.37543269356905|35.402436192399705
죽항동 주민센터||주민센터|4519052000|063-6204743|전북 남원시 비석길 72 |127.38454567181164|35.40758108105553
왕정동 주민센터||주민센터|4519056000|063-6204802|전북 남원시 왕정동 성황단길 7 (86번지)|127.36976567967639|35.408247336965346
동충동 주민센터||주민센터|4519051000|063-6204724|전북 남원시 향단로 86 |127.38309961856585|35.410952991770245
향교동 주민센터||주민센터|4519057000|063-6204828|전북 남원시 붕맛1길 10 붕맛 1길 10|127.38074660615386|35.417215559042226
산내면 주민센터||주민센터|4519046000|063-6204713|전북 남원시 산내면 대정리 692 692|127.62309902071947|35.419088923550134
도통동 주민센터||주민센터|4519059000|063-6204852|전북 남원시 도통동 554 554|127.40004542031326|35.4198390911839
이백면 주민센터||주민센터|4519042000|063-6204050|전북 남원시 이백면 과립리 515-1 515-1번지(입촌길 16)|127.45801546918405|35.42695179705442
대산면 주민센터||주민센터|4519037000|063-6203948|전북 남원시 대산면 운교리 1 1길 26|127.33765128741969|35.42765117269162
인월면 주민센터||주민센터|4519047000|063-6204071|전북 남원시 인월면 서무리 628-3 서무리 628-3|127.60008291640922|35.46424891220528
산동면 주민센터||주민센터|4519041000|063-6204025|전북 남원시 산동면 요천로 2919 요천로 2919|127.47595109116648|35.492742568610105
사매면 주민센터||주민센터|4519038000|063-6203972|전북 남원시 사매면 오신리 593 593|127.3604795850246|35.4984316386603
아영면 주민센터||주민센터|4519045000|063-6204091|전북 남원시 아영면 청계리 1번지|127.58557749892401|35.500901956045226
보절면 주민센터||주민센터|4519040000|063-6204008|전북 남원시 보절면 신파리 875-1 875-1번지|127.40250070307927|35.51312697529557
덕과면 주민센터||주민센터|4519039000|063-6203986|전북 남원시 덕과면 고정리 522-1 522-1|127.35205671996795|35.5170665951604
국민건강보험|남원지사|국민건강보험||063-6302100|전북 남원시 의서길 20 |127.37467094953792|35.41196006337652
국민연금공단|남원순창지사|국민연금공단||063-6203410~2|전북 남원시 의총로 116 (동충동)|127.3770620426292|35.410968385702475
적상면 주민센터||주민센터|4573033000|063-3205866|전북 무주군 적상면 적상산로 51 적상산로 51|127.65942610482263|35.94547834525705
부남면 주민센터||주민센터|4573035000|063-3205962|전북 무주군 부남면 대소길 3 대소길 3|127.55942984088531|35.97377988425131
설천면 주민센터||주민센터|4573032000|063-3205812|전북 무주군 설천면 무설로 1607 무설로 1607|127.7899281101831|36.007933778905155
안성면 주민센터||주민센터|4573034000|063-3205934|전북 무주군 안성면 안성로 246-17 안성로 246-17|127.65321875546638|35.863965422498794
무풍면 주민센터||주민센터|4573031000|063-3205763|전북 무주군 무풍면 현내리 171|127.84466671877041|35.96996251253665
안성면 주민센터||주민센터|4573034000|063-3205934|전북 무주군 안성면 안성로 246-17 안성로 246-17|127.65321875546638|35.863965422498794
적상면 주민센터||주민센터|4573033000|063-3205866|전북 무주군 적상면 적상산로 51 적상산로 51|127.65942610482263|35.94547834525705
무풍면 주민센터||주민센터|4573031000|063-3205763|전북 무주군 무풍면 현내리 171|127.84466671877041|35.96996251253665
부남면 주민센터||주민센터|4573035000|063-3205962|전북 무주군 부남면 대소길 3 대소길 3|127.55942984088531|35.97377988425131
설천면 주민센터||주민센터|4573032000|063-3205812|전북 무주군 설천면 무설로 1607 무설로 1607|127.7899281101831|36.007933778905155
국민건강보험|부안고창지사|국민건강보험||063-5802100|전북 부안군 부안읍 동문안1길 14-4 |126.73459084830957|35.73533126137437
고용보험공단|부안고용센터|고용보험공단||063-5817637~40|전북 부안군 부안읍 석정로 184 1층(골드마인빌딩)|126.7369851387998|35.72928718813757
행안면 주민센터||주민센터|4580033000|063-5803580|전북 부안군 행안면 행안면사무소|126.72387779754642|35.726200712032686
동진면 주민센터||주민센터|4580032000|063-5803568|전북 부안군 동진면 봉황리 354-3 354-3|126.73884667103039|35.74954818623266
계화면 주민센터||주민센터|4580034000|063-5804605|전북 부안군 계화면 창북리 472 472 계화면사무소|126.69778819864|35.76144249913402
백산면 주민센터||주민센터|4580038000|063-5803687|전북 부안군 백산면 덕신리 155-3 155-3 (백산로 335)|126.7870570386714|35.704118088270036
하서면 주민센터||주민센터|4580040000|063-5803728|전북 부안군 하서면 언독리 509-3 509-3 (하서길 28-5)|126.66204467924744|35.71556296555466
주산면 주민센터||주민센터|4580031000|063-5803547|전북 부안군 주산면 갈촌리 357-1 357-1(주산면 주산로8)|126.71108008220696|35.67189225986071
상서면 주민센터||주민센터|4580039000|063-5803707|전북 부안군 상서면 가오리 478 478(부안로 2001)|126.67806718791378|35.68635513858117
보안면 주민센터||주민센터|4580035000|063-5823031|전북 부안군 보안면 영전리 보안면사무소|126.67368833720992|35.60699086432303
고용보험공단|부안고용센터|고용보험공단||063-5817637~40|전북 부안군 부안읍 석정로 184 1층(골드마인빌딩)|126.7369851387998|35.72928718813757
줄포면 주민센터||주민센터|4580041000|063-5803740|전북 부안군 줄포면 줄포리 640-1 640-1(줄포4길)|126.67749927010306|35.59019387841669
진서면 주민센터||주민센터|4580037000|063-5803668|전북 부안군 진서면 곰소리 66 (청자로 926)|126.60962371911117|35.59531795520338
위도면 주민센터||주민센터|4580042000|063-5803766|전북 부안군 위도면 진리 165-1 165-1 (진리안길5)|126.2928512319304|35.60262149574764
보안면 주민센터||주민센터|4580035000|063-5823031|전북 부안군 보안면 영전리 보안면사무소|126.67368833720992|35.60699086432303
변산면 주민센터||주민센터|4580036000|063-5803649|전북 부안군 변산면 지서리 77-1 77-1 (지서로 77-1)|126.53191163812322|35.664428895744024
주산면 주민센터||주민센터|4580031000|063-5803547|전북 부안군 주산면 갈촌리 357-1 357-1(주산면 주산로8)|126.71108008220696|35.67189225986071
상서면 주민센터||주민센터|4580039000|063-5803707|전북 부안군 상서면 가오리 478 478(부안로 2001)|126.67806718791378|35.68635513858117
백산면 주민센터||주민센터|4580038000|063-5803687|전북 부안군 백산면 덕신리 155-3 155-3 (백산로 335)|126.7870570386714|35.704118088270036
하서면 주민센터||주민센터|4580040000|063-5803728|전북 부안군 하서면 언독리 509-3 509-3 (하서길 28-5)|126.66204467924744|35.71556296555466
행안면 주민센터||주민센터|4580033000|063-5803580|전북 부안군 행안면 행안면사무소|126.72387779754642|35.726200712032686
동진면 주민센터||주민센터|4580032000|063-5803568|전북 부안군 동진면 봉황리 354-3 354-3|126.73884667103039|35.74954818623266
계화면 주민센터||주민센터|4580034000|063-5804605|전북 부안군 계화면 창북리 472 472 계화면사무소|126.69778819864|35.76144249913402
국민건강보험|부안고창지사|국민건강보험||063-5802100|전북 부안군 부안읍 동문안1길 14-4 |126.73459084830957|35.73533126137437
풍산면 주민센터||주민센터|4577033000|063-6505720|전북 순창군 풍산면 반월리 7 7|127.13806822184178|35.33768460917849
팔덕면 주민센터||주민센터|4577035000|063-6505770|전북 순창군 팔덕면 용산리 327-1 327-1|127.09708617646919|35.39150494692979
인계면 주민센터||주민센터|4577031000|063-6505710|전북 순창군 인계면 도룡리 933-1 933-1|127.14135669484489|35.41189965175875
유등면 주민센터||주민센터|4577039000|063-6505740|전북 순창군 유등면 외이리 582-1 582-1|127.18744984245559|35.361330308339355
금과면 주민센터||주민센터|4577034000|063-6505760|전북 순창군 금과면 매우리 136-3 136-3|127.08637612252748|35.33962899846109
적성면 주민센터||주민센터|4577038000|063-6505730|전북 순창군 적성면 고원리 768 768|127.20858472031308|35.39745683507046
구림면 주민센터||주민센터|4577040000|063-6505800|전북 순창군 구림면 운남리 268-3 268-3|127.10234585799512|35.452869683024204
동계면 주민센터||주민센터|4577032000|063-6505720|전북 순창군 동계면 현포리 516 516|127.24259327247015|35.44116494677214
쌍치면 주민센터||주민센터|4577036000|063-6505790|전북 순창군 쌍치면 쌍계리 306-1 306-1|127.00135789251574|35.500498744517266
복흥면 주민센터||주민센터|4577037000|063-6505780|전북 순창군 복흥면 정산리 326-4 326-4|126.92985448547951|35.43224891757806
풍산면 주민센터||주민센터|4577033000|063-6505720|전북 순창군 풍산면 반월리 7 7|127.13806822184178|35.33768460917849
금과면 주민센터||주민센터|4577034000|063-6505760|전북 순창군 금과면 매우리 136-3 136-3|127.08637612252748|35.33962899846109
유등면 주민센터||주민센터|4577039000|063-6505740|전북 순창군 유등면 외이리 582-1 582-1|127.18744984245559|35.361330308339355
팔덕면 주민센터||주민센터|4577035000|063-6505770|전북 순창군 팔덕면 용산리 327-1 327-1|127.09708617646919|35.39150494692979
적성면 주민센터||주민센터|4577038000|063-6505730|전북 순창군 적성면 고원리 768 768|127.20858472031308|35.39745683507046
인계면 주민센터||주민센터|4577031000|063-6505710|전북 순창군 인계면 도룡리 933-1 933-1|127.14135669484489|35.41189965175875
복흥면 주민센터||주민센터|4577037000|063-6505780|전북 순창군 복흥면 정산리 326-4 326-4|126.92985448547951|35.43224891757806
동계면 주민센터||주민센터|4577032000|063-6505720|전북 순창군 동계면 현포리 516 516|127.24259327247015|35.44116494677214
구림면 주민센터||주민센터|4577040000|063-6505800|전북 순창군 구림면 운남리 268-3 268-3|127.10234585799512|35.452869683024204
쌍치면 주민센터||주민센터|4577036000|063-6505790|전북 순창군 쌍치면 쌍계리 306-1 306-1|127.00135789251574|35.500498744517266
용진읍 주민센터||주민센터|4571025600|063-2404623|전북 완주군 용진읍 완주로 174 174 (용진읍사무소)|127.15620017709912|35.880535586226365
용진면 주민센터||주민센터|4571031000|063-2404623|전북 완주군 용진읍 용흥리 860 860번지(완주로 174) 용진면사무소|127.1561330667485|35.880196803201294
소양면 주민센터||주민센터|4571034000|063-2404635|전북 완주군 소양면 황운리 658-2 658-2(소양로 231) 소양면사무소|127.23343989759536|35.856069320674266
고산면 주민센터||주민센터|4571036000|063-2404643|전북 완주군 고산면 읍내리 715-3 715-3번지(고산로69-13)고산면사무소|127.2053607322008|35.97643674155816
비봉면 주민센터||주민센터|4571037000|063-2404647|전북 완주군 비봉면 소농리 497-4 497-4번지(비봉소농길16) 비봉면사무소|127.1400842803056|35.995730615706414
동상면 주민센터||주민센터|4571040000|063-2404659|전북 완주군 동상면 신월리 544 544번지(동상로 1414)동상면사무소|127.29679171801683|35.93682533931224
화산면 주민센터||주민센터|4571039000|063-2404655|전북 완주군 화산면 화산로 830-14 585번지(화산로 830-14) 화산면사무소|127.20349488966015|36.035650803740786
경천면 주민센터||주민센터|4571041000|063-2404662|전북 완주군 경천면 경천리 215-9 경천리 215-9번지(대둔산로 259) 경천면사무소|127.25255927340223|36.02259786148415
이서면 주민센터||주민센터|4571033000|063-2404631|전북 완주군 이서면 상개리 586 586번지(이서로55)이서면사무소|127.02260991652687|35.82062577093232
상관면 주민센터||주민센터|4571032000|063-2404626|전북 완주군 상관면 신리 666-1 666-1번지(신리로49)상관면사무소|127.21058476350474|35.76703099373297
구이면 주민센터||주민센터|4571035000|063-2404639|전북 완주군 구이면 구이로 1482 1482 (구이면사무소)|127.1208871128452|35.73192211394712
상관면 주민센터||주민센터|4571032000|063-2404626|전북 완주군 상관면 신리 666-1 666-1번지(신리로49)상관면사무소|127.21058476350474|35.76703099373297
이서면 주민센터||주민센터|4571033000|063-2404631|전북 완주군 이서면 상개리 586 586번지(이서로55)이서면사무소|127.02260991652687|35.82062577093232
소양면 주민센터||주민센터|4571034000|063-2404635|전북 완주군 소양면 황운리 658-2 658-2(소양로 231) 소양면사무소|127.23343989759536|35.856069320674266
용진면 주민센터||주민센터|4571031000|063-2404623|전북 완주군 용진읍 용흥리 860 860번지(완주로 174) 용진면사무소|127.1561330667485|35.880196803201294
용진읍 주민센터||주민센터|4571025600|063-2404623|전북 완주군 용진읍 완주로 174 174 (용진읍사무소)|127.15620017709912|35.880535586226365
동상면 주민센터||주민센터|4571040000|063-2404659|전북 완주군 동상면 신월리 544 544번지(동상로 1414)동상면사무소|127.29679171801683|35.93682533931224
고산면 주민센터||주민센터|4571036000|063-2404643|전북 완주군 고산면 읍내리 715-3 715-3번지(고산로69-13)고산면사무소|127.2053607322008|35.97643674155816
비봉면 주민센터||주민센터|4571037000|063-2404647|전북 완주군 비봉면 소농리 497-4 497-4번지(비봉소농길16) 비봉면사무소|127.1400842803056|35.995730615706414
경천면 주민센터||주민센터|4571041000|063-2404662|전북 완주군 경천면 경천리 215-9 경천리 215-9번지(대둔산로 259) 경천면사무소|127.25255927340223|36.02259786148415
화산면 주민센터||주민센터|4571039000|063-2404655|전북 완주군 화산면 화산로 830-14 585번지(화산로 830-14) 화산면사무소|127.20349488966015|36.035650803740786
운주면 주민센터||주민센터|4571038000|063-2404651|전북 완주군 운주면 장선리 577 577번지(장선로124)운주면사무소|127.2774594184138|36.09233345942783
남중동 주민센터||주민센터|4514059500|063-8553345|전북 익산시 인북로56길 8 30-31(인북로 56길 8)|126.95907304351259|35.951147292509184
고용보험공단|익산고용센터|고용보험공단||063-8406500|전북 익산시 익산대로52길 11 (남중동)|126.95356150385268|35.95203931766016
고용보험공단|익산고용복지센터|고용보험공단||063-8406500|전북 익산시 익산대로52길 11 |126.95356150385268|35.95203931766016
중앙동 주민센터||주민센터|4514052000|063-8552841|전북 익산시 익산대로16길 47 221-1(익산대로 16길 47)|126.95241609109912|35.93978558513914
모현동 주민센터||주민센터|4514061000|063-8553850|전북 익산시 선화로 133 186-2(선화로 133)|126.94542833622542|35.948174978147854
마동 주민센터||주민센터|4514058000|063-8552848|전북 익산시 중앙로 105 237-14(중앙로 105)|126.95834401073193|35.93790238840755
신동 주민센터||주민센터|4514065600|063-8572566|전북 익산시 인북로 353 353 (신동, 신동주민센터)|126.96112159258007|35.959774646880476
영등1동 주민센터||주민센터|4514064600|063-8515279|전북 익산시 고봉로18길 34 303-35(고봉로18길 34)|126.97261742486931|35.95229752530643
국민건강보험|익산지사|국민건강보험||063-8408680|전북 익산시 고봉로 285 |126.9705138919663|35.95756027166717
국민연금공단|익산군산지사|국민연금공단||063-8500310|전북 익산시 인북로12길 42 (주현동)|126.95523937564488|35.93288314755886
고용보험공단|익산고용센터|고용보험공단||063-8406500|전북 익산시 익산대로52길 11 (남중동)|126.95356150385268|35.95203931766016
고용보험공단|익산고용복지센터|고용보험공단||063-8406500|전북 익산시 익산대로52길 11 |126.95356150385268|35.95203931766016
춘포면 주민센터||주민센터|4514042000|063-8420144|전북 익산시 춘포면 춘포2길 11 춘포2길 11|127.00527268756096|35.900738513196096
인화동 주민센터||주민센터|4514056000|063-8552845|전북 익산시 인북로4길 38 93-1(인북로 4길 38)|126.95362788243676|35.92949025330363
동산동 주민센터||주민센터|4514057000|063-8552847|전북 익산시 서동로4길 37 663-3|126.96095904575184|35.929655085158075
평화동 주민센터||주민센터|4514053000|063-8552843|전북 익산시 익산대로4길 12 12 (평화동)|126.94533729720806|35.93230225117333
마동 주민센터||주민센터|4514058000|063-8552848|전북 익산시 중앙로 105 237-14(중앙로 105)|126.95834401073193|35.93790238840755
