NAME|BRANCH|ADDR|TELL|TIME|XCORD|YCORD
정관장|경기 이마트동탄점|경기 화성시 동탄 중앙로376 이마트동탄점 1층 정관장|070-4422-8215|10:00 ~ 22:00|127.07971956797289|37.2143930576155
정관장|경기 홈플러스병점점|경기 화성시 병점동 399-4 홈플러스병점점 지하 1층 정관장|070-4422-8218|10:00 ~ 22:00|127.03668205029372|37.20369891145158
정관장|경기 홈플러스시화점|경기 시흥시 정왕동 2166-4 홈플러스시화점 2층 정관장|070-4422-8128|10:00 ~ 22:00|126.72509825790738|37.34528106007313
정관장|경기 홈플러스안산점|경기 안산시 상록구 성포동 586 홈플러스안산점 2층 정관장|070-4422-8229|10:00 ~ 22:00|126.85006867620672|37.31719865620821
정관장|정관장&동인비 배곧본점|경기 시흥시 정왕동 2514-1|031-432-2304|10:00 ~ 21:00|126.7303147865|37.3698081614
정관장|경기 HUB 미사강변본점|경기 하남시 망월동 968 한강트윈프라자 2차 102호|031-791-2304|10:00 ~ 21:00|127.184519453|37.5689830775
정관장|정관장라운지 경기 향남2지구본점|경기 화성시 향남읍 하길리 1467-2 케이티 시네마쓰리동 106호|031-354-2354|10:00 ~ 21:00|126.9131964548|37.1157655902
정관장|정관장라운지 경기 고촌본점|경기 김포시 고촌읍 신곡리 1075|031-989-2301|10:00 ~ 21:00|126.7695184429|37.6016082739
정관장|정관장라운지 경기 보정본점|경기 용인시 기흥구 보정동 1208-3 야후빌딩 101호|031-272-2304|10:00 ~ 21:00|127.1146661886|37.3207376961
정관장|경기 이마트평택점|경기 평택시 지제동 50 이마트평택점 1층 정관장|070-4422-8216|10:00 ~ 22:00|127.07580434328689|37.02117861978679
정관장|경기 롯데마트안산점|경기 안산시 상록구 성포동 590 롯데마트안산점 1층 정관장|070-4422-8754|10:00 ~ 22:00|126.84732003433407|37.31742941035781
정관장|경기 이마트이천점|경기 이천시 증포동 47-4번지 1층|031-632-5304|10:00 ~ 22:00|127.4589260312286|37.2941375233819
정관장|경기 홈플러스야탑점|경기 성남시 분당구 야탑동 341 테마폴리스 3층 홈플러스 야탑|031-725-2304|10:00 ~ 22:00|127.12732717364683|37.41309431809737
정관장|경기 이마트죽전점|경기 용인시 수지구 죽전동 1282번지 지하 1층|031-266-5304|10:00 ~ 22:00|127.10992997626956|37.32537710310479
정관장|경기 이마트수지점|경기 용인시 수지구 신봉동 909번지|031-265-4304|10:00 ~ 22:00|127.08335525544135|37.31982321597895
정관장|경기 이마트동백점|경기 용인시 기흥구 기흥읍 동백동 2101번지 지하 1층|031-679-0240|10:00 ~ 22:00|127.15170283808472|37.27804457370901
정관장|경기 홈플러스의정부점|경기 의정부시 금오동 475-1 홈플러스 의정부점 2층 정관장|031-852-2304|10:00 ~ 22:00|127.0710472563566|37.75214206446395
정관장|경기 이마트수원점|경기 수원시 권선구 권선동 1189 이마트수원점 1층 정관장|070-4422-8489|10:00 ~ 22:00|127.02088394086097|37.250441900802
정관장|경기 이마트서수원점|경기 수원시 권선구 구운동 925|070-4422-8237|10:00 ~ 22:00|126.97021697120762|37.28242337547705
정관장|경기 이마트광명소하점|경기 광명시 소하1동 1339-3 이마트광명소하점 지하 1층 정관장|070-4422-8757|10:00 ~ 22:00|126.88466721573079|37.44669291299201
정관장|경기 이마트하남점|경기 하남시 덕풍동 736 하남풍산지구|031-796-6304|10:00 ~ 22:00|127.20536139463033|37.55275237072568
정관장|경기 롯데마트안성점|경기 안성시 공도읍양기리 306번지|031-651-5304|10:00 ~ 22:00|127.1995627580659|37.00784324579986
정관장|경기 갤러리아수원점|경기 수원시 팔달구 인계동 1125-1 지하 1층|070) 4422-8210-|해당 백화점 운영 시간에 따름|127.0322913|37.2606352
정관장|경기 롯데분당점|경기 성남시 분당구 수내동 14번지 지하1층|031-738-2063|해당 백화점 운영 시간에 따름|127.11431360000006|37.3784377
정관장|경기 신세계경기점|경기 용인시 수지구 죽전동 1285 1층|031-898-2303|해당 백화점 운영 시간에 따름|127.10813150000001|37.3249213
정관장|경기 AK평택점|경기 평택시 평택동 297 평택역사 지하1층|070) 4422-8213|해당 백화점 운영 시간에 따름|127.08809329999997|36.9909688
정관장|경기 AK수원점|경기 수원시 팔달구 매산로1가 18변지 ak프라자 지하1층|070) 4422-8249|해당 백화점 운영 시간에 따름|126.9998917705638|37.26616153720635
정관장|경기 현대 판교점|경기 성남시 분당구 백현동 541번지 지하1층|031-5170-2067|해당 백화점 운영 시간에 따름|127.11208816175997|37.39279353753778
정관장|경기 AK분당점|경기 성남시 분당구 서현동 263 지하1층|031-702-2306|해당 백화점 운영 시간에 따름|127.12316510000005|37.3850076
정관장|경기 롯데평촌점|경기 안양시 동안구 호계동 1039 지하1층|070-4422-8170|해당 백화점 운영 시간에 따름|126.95043910000004|37.3902172
정관장|경기 롯데안양점|경기 안양시 만안구 안양동 88-1 지하 1층|070-4422-8212|해당 백화점 운영 시간에 따름|126.92290270000001|37.4016455
정관장|경기 롯데안산점|경기 안산시 단원구 고잔동 536-2 지하 1층|070-4422-8214|해당 백화점 운영 시간에 따름|126.83449389999998|37.3179622
정관장|경기 롯데중동점|경기 부천시 원미구 중동 1140 지하1층 정관장|070-4422-8109|해당 백화점 운영 시간에 따름|126.77535749999993|37.5025175
정관장|경기 현대중동점|경기 부천시 원미구 중동 1164 지하1층|070) 4422-8108|해당 백화점 운영 시간에 따름|126.76202490000003|37.50427699999999
정관장|정관장라운지 경기 삼송신원본점|경기 고양시 덕양구 신원동 621-3태웅프라자 107호|02-381-2304|10:00 ~ 21:00|126.88912270627546|37.66317979377715
정관장|경기 신세계의정부점|경기 의정부시 의정부동 525번지 신세계백화점|031-8082-0240|해당 백화점 운영 시간에 따름|127.04615680000006|37.7378009
정관장|경기 롯데구리점|경기 구리시 경춘로 261 롯데구리백화점 정관장 지하1층|031-568-2304|해당 백화점 운영 시간에 따름|127.14377880000006|37.6026812
정관장|경기 그랜드일산점|경기 고양시 일산서구 주엽동 22 지하1층|070) 4422-8753|해당 백화점 운영 시간에 따름|126.7610211|37.6707651
정관장|경기 현대킨텍스점|경기 고양시 일산서구 대화동 2602 지하1층|070) 4422-8703-|해당 백화점 운영 시간에 따름|126.75104379999993|37.6677307
정관장|경기 롯데일산점(동인비)|경기 고양시 일산동구 장항2동 784 지하2층|070-4422-8106|해당 백화점 운영 시간에 따름|126.77208799231859|37.66057006842021
정관장|정관장라운지 경기 소사벌본점|경기 평택시 비전5로15 강일타운 109호|031-656-0389|10:00 ~ 21:00|127.11295212647948|37.00045126349605
정관장|정관장라운지 경기 민락본점|경기 의정부시 민락동 808-2 트윈1타워 110호|031-853-2304|10:00 ~ 21:00|127.09513793873396|37.74546152335957
정관장|정관장라운지 경기 동탄영천본점|경기 화성시 동탄순환대로706 에듀프라자 104호|031-372-0389|10:00 ~ 21:00|127.1104552887822|37.20773485574297
정관장|경기 흥덕본점|경기 용인시 기흥구 영덕동 975-2 웰스프라자 112호|031-212-3358|10:00 ~ 21:00|127.07153140611689|37.27651271047207
정관장|정관장&동인비 이매본점|경기 성남시 분당구 이매동131-6 우일프라자 101호|031-781-2304|10:00 ~ 21:00|127.1228771159354|37.40511239030774
정관장|경기 곤지암본점|경기 광주시 실촌읍 곤지암리345-2번지 1층|031-798-3466|10:00 ~ 21:00|127.3435380827077|37.34954911812408
정관장|경기 후곡점|경기 고양시 일산서구 일산3동 1079-4 일신2상가 102호|031-925-0304|10:00 ~ 21:00|126.7684713964002|37.67776810796543
정관장|경기 화정점 (우수가맹점 1회 선정)|경기 고양시 덕양구 화정동 983|031-973-2340|10:00 ~ 21:00|126.83082184898664|37.63242492188702
정관장|경기 화성태안점|경기 화성시 진안동 914-6번지 메디피아 101호|031-224-2304|10:00 ~ 21:00|127.04362317842788|37.21523360835804
정관장|경기 화서시장점|경기 수원시 팔달구 화서동 97-1|031-257-2304|10:00 ~ 21:00|127.00208375801809|37.2785490291717
정관장|경기 화도점|경기 남양주시 화도읍 마석우리 297-10 1층 2호|031-592-2305|10:00 ~ 21:00|127.30598664228044|37.65447575155866
정관장|경기 호평점|경기 남양주시 호평동 638-1 늘봄타워102호|031-593-2388|10:00 ~ 21:00|127.24334032728434|37.65408462942486
정관장|경기 호매실점|경기 수원시 권선구 금곡동 금곡로 206, 1층 104호 (금곡동 1117, 호매실우성메디피아2)|031-298-2304||126.95421190240707|37.27407643900145
정관장|경기 호계점|경기 안양시 동안구 호계동 1003번지|031-429-2335|10:00 ~ 21:00|126.95826011875695|37.37115705047462
정관장|경기 향남점|경기 화성시 향남읍 472-3 중흥S스퀘어 A-102|031-354-9555|10:00 ~ 21:00|126.9229591662015|37.13268349098022
정관장|경기 행신점|경기 고양시 덕양구 행신동 999-1 그랑프리빌딩 102,103호|031-979-2304|10:00 ~ 21:00|126.8347794665772|37.62354320834487
정관장|경기 한대역점|경기 안산시 상록구 이동 716-8 코로스프라자 102호|031-502-2304|10:00 ~ 21:00|126.85097207653364|37.3076091918095
정관장|경기 하안사거리점|경기 광명시 하안2동 34-8|02-891-2304|10:00 ~ 21:00|126.8788512407946|37.46242958572146
정관장|경기 풍산점|경기 하남시 덕풍동 226-30 1층|031-794-2303|10:00 ~ 21:00|127.2057420364323|37.55124884564681
정관장|경기 풍무점|경기 김포시 풍무동 109-1 미산빌딩 103호|031-983-2304|10:00 ~ 21:00|126.72280654380735|37.60565955830991
정관장|경기 풍동점 (우수가맹점 1회 선정)|경기 고양시 일산동구 풍동 1279 에이스타워 102호|031-903-2385|10:00 ~ 21:00|126.79860289502072|37.66742251654544
정관장|경기 풍덕천점|경기 용인시 수지구 풍덕천동 712-2 수지코아빌딩1층|031-264-2304|10:00 ~ 21:00|127.09552635912948|37.32353348087026
정관장|경기 포곡점|경기 용인시 처인구 포곡읍 둔전리 156-10|031-322-2304|10:00 ~ 21:00|127.21871089386852|37.26993490826209
정관장|경기 평택동점|경기 평택시 평택동 32-4|031-692-2304|10:00 ~ 21:00|127.09024615808218|36.99393785027437
정관장|경기 평촌학원가점|경기 안양시 동안구 신촌동 1058-6 경한프라자 102호|031-386-3304|10:00 ~ 21:00|126.95917448128273|37.38382938222237
정관장|경기 평촌역점 (우수가맹점 1회 선정)|경기 안양시 동안구 관양동 1607 훼미리타운)|031-386-2304|10:00 ~ 21:00|126.96318510222586|37.39330585773404
정관장|경기 평내점|경기 남양주시 평내동 578-3 메인프라자 113호|031-566-2304|10:00 ~ 21:00|127.23497244562061|37.64540892665013
정관장|경기 소하점|경기 광명시 소하2동 1380번지 행운드림플라자 101-1호|02-899-2304|10:00~21:00|126.87976603826841|37.43325209632841
정관장|경기 세교점 (우수가맹점 5회 선정)|경기 오산시 금암동 수청로 188 롯데슈퍼빌딩 정관장세교점(세교지구 금암|031-374-2388|10:00 ~ 21:00|127.04568234606651|37.17732375456917
정관장|경기 성포점 (우수가맹점 1회 선정)|경기 안산시 상록구 성포동 593-11 경동프라자 105|031-414-2304|10:00 ~ 21:00|126.84415514718738|37.32691856196756
정관장|경기 성복점|경기 용인시 수지구 성복동 748-2신봉브이샤르망104호|031-266-6323|10:00 ~ 21:00|127.0806962776769|37.3147035829926
정관장|경기 선부동점|경기 안산시 단원구 선부동 1076-1 일성이즈마트 112호|031-484-2388|10:00 ~ 21:00|126.81073337852463|37.33657211853414
정관장|경기 석수점|경기 안양시 만안구 석수1동 168-4, 경남아파트 상가 106호|031-471-2304|10:00 ~ 21:00|126.9114939483031|37.41740418650835
정관장|경기 서현역점 (우수가맹점 1회 선정)|경기 성남시 분당구 서현동 88|031-708-0385|10:00 ~ 21:00|127.12475284802133|37.38379946106319
정관장|경기 서판교점|경기 성남시 분당구 운중로138번길 37 (운중동)|031-706-2304|10:00 ~ 21:00|127.07595836754899|37.39104544876692
정관장|경기 서정리역점|경기 평택시 서정동 332-32|031-666-3385|10:00 ~ 21:00|127.05590355953788|37.05627397307945
정관장|경기 생연점|경기 동두천시 생연동 608-5|031-857-2304|10:00 ~ 21:00|127.05425337184796|37.90729192979132
정관장|경기 상록수역점 (우수가맹점 5회 선정)|경기 안산시 상록구 본오3동 873-10 106호|031-437-2304|10:00 ~ 21:00|126.86471383504795|37.30110580673199
정관장|경기 상동점|경기 부천시 원미구 상동 542-1, 영플러스 107호|032-324-2389|10:00 ~ 21:00|126.75347718601775|37.50449535668506
정관장|경기 산본역점|경기 군포시 산본동 1125 - 2 보람타워|031-397-0853|10:00 ~ 21:00|126.93258798595532|37.36061761139368
정관장|경기 산본시장점|경기 군포시 산본동 207-12 산본두성프라자 106호|031-394-0303|10:00 ~ 21:00|126.93579797230718|37.37159750331551
정관장|경기 비전점 (우수가맹점 2회 선정)|경기 평택시 비전2동 833|031-658-2304|10:00 ~ 21:00|127.11249836394607|36.99442705813837
정관장|경기 비산점|경기 안양시 동안구 비산동 459 - 52|031-384-2303|10:00 ~ 21:00|126.93868824495823|37.39918477250571
정관장|경기 분당동점 (우수가맹점 1회 선정)|경기 성남시 분당구 서현동 312-1 레이디파크 111호|031-781-0303|10:00 ~ 21:00|127.14015961457919|37.37202564286356
정관장|경기 부천역점|경기 부천시 소사구 경인로 250-1(신곡본동) 1층|032-666-0399|10:00 ~ 21:00|126.78320263192069|37.48284662933693
정관장|경기 봉담점|경기 화성시 봉담읍 동화리 599-1 상도프라자 101호|031-255-2304|10:00 ~ 21:00|126.95862451299314|37.21718428571477
정관장|경기 본오점|경기 안산시 상록구 본오동 882-5번지|031-415-2304|10:00 ~ 21:00|126.86216981967875|37.2933863956661
정관장|경기 보라점|경기 용인시 기흥구 보라동 573-5 제일프라자 101호|031-287-2307|10:00 ~ 21:00|127.10926291728613|37.25423538089208
정관장|경기 병점역점|경기 화성시 진안동 527-19번지(1층)|031-237-2304|10:00 ~ 21:00|127.03455732820056|37.20816155479034
정관장|경기 별내신도시점 (우수가맹점 1회 선정)|경기 남양주시 별내중앙로 24, 1층 105호 (별내동, 이레타워)|031-529-6254|10:00~21:00|127.12624519000974|37.6454492399427
정관장|경기 법원사거리점|경기 수원시 영통구 매탄동 101-2, 1층(동수원로 515)|031-212-3203|10:00 ~ 21:00|127.0467459765408|37.27326332600465
정관장|경기 범계역점|경기 안양시 동안구 비산동 1108-1 동안프라자빌딩 108호|031-381-2304|10:00 ~ 21:00|126.9504163709344|37.39134056810467
정관장|경기 미금역점|경기 성남시 분당구 구미동 7-2번지 광천프라자 105호|031-717-0349|10:00 ~ 21:00|127.10698131340415|37.34970042184227
정관장|경기 문산점 (우수가맹점 2회 선정)|경기 파주시 문산읍 선유리955-28 제1호|031-954-2304|10:00 ~ 21:00|126.78611464527887|37.858999588528
정관장|경기 모란역점|경기 성남시 중원구 성남동 4940|031-757-0358|10:00 ~ 21:00|127.12982036552663|37.43087408693229
정관장|경기 매탄점|경기 수원시 영통구 매탄3동 1270-3|031-216-0389|10:00 ~ 21:00|127.04222777465782|37.25854560477075
정관장|경기 매산로점 (우수가맹점 1회 선정)|경기 수원시 팔달구 매산로2가 40-3 대주파크빌 102호|031-250-9666|10:00 ~ 21:00|127.00647145954613|37.26897981859285
정관장|경기 망포점|경기 수원시 영통구 망포동 542-5|031-205-0349|10:00 ~ 21:00|127.05603350343877|37.23872410762524
정관장|경기 망포역점|경기 수원시 영통구 영통동 971-1|031-204-2304|10:00 ~ 21:00|127.061589322|37.24679111
정관장|경기 망월사역점 (우수가맹점 2회 선정)|경기 의정부시 호원동 459 신일엘리시움1층 111|031-826-2303|10:00 ~ 21:00|127.04839762444503|37.70943671769491
정관장|경기 마두역점|경기 고양시 일산동구 백석동 1351 청구코아 121호|031-905-0389|10:00 ~ 21:00|126.7815292358842|37.64719935612431
정관장|경기 동탄점  (우수가맹점 2회 선정)|경기 화성시 반송동 104-12 동탄프라자 101호|031-613-2304|10:00 ~ 21:00|127.07170743421132|37.20050758280299
정관장|경기 동탄동점 (우수가맹점 1회 선정)|경기 화성시 반송동 91-8 삼현빌딩 104호|031-8003-0389|10:00 ~ 21:00|127.07295545738933|37.20514543292131
정관장|경기 동백중동점|경기 용인시 기흥구 중동 831-2 더엠상가1층 110호|031-281-3373|10:00 ~ 21:00|127.1526421477251|37.27639266226593
정관장|경기 도당점|경기 부천시 원미구 도당동 88-9|032-682-0325|10:00 ~ 21:00|126.78422434755448|37.51441970309686
정관장|경기 다산점|경기 남양주시 도농동 114-23|031-565-2304|10:00 ~ 21:00|127.15796515319647|37.60586134980539
정관장|경기 덕소점|경기 남양주시 와부읍 덕소리 567-3|031-521-2304|10:00 ~ 21:00|127.20996242775041|37.58486201308489
정관장|경기 대야점|경기 시흥시 대야동 455-1|031-315-1302|10:00 ~ 21:00|126.7906577549803|37.44646287578819
정관장|경기 당정동점|경기 군포시 당정동 974-1 SK프라자 1층 102호|031-457-2304|10:00 ~ 21:00|126.95523445605386|37.34843923926024
정관장|경기 단대오거리역점|경기 성남시 중원구 중동 161|031-744-0389|10:00 ~ 21:00|127.15482073245646|37.44352667217582
정관장|경기 능곡점 (우수가맹점 2회 선정)|경기 시흥시 능곡동 719|031-317-2305|10:00 ~ 21:00|126.8099143504|37.3696096728
정관장|경기 내손동점|경기 의왕시 내손동 752 캠퍼스프라자 116호|031-426-2304|10:00 ~ 21:00|126.97147930820518|37.37955853121034
정관장|경기 남한산성역점|경기 성남시 중원구 은행동 1632|031-745-2304|10:00 ~ 21:00|127.16268057954423|37.45570862156112
정관장|경기 남양점 (우수가맹점 1회 선정)|경기 화성시 남양동 1197|031-357-8203|10:00 ~ 21:00|126.81832972823842|37.2090689017128
정관장|경기 남문점 (우수가맹점 2회 선정)|경기 수원시 팔달구 팔달로2가 101번지|031-257-0600|10:00 ~ 21:00|127.01627783084635|37.27930480186036
정관장|경기 김포점|경기 김포시 사우동 251-1|031-997-2304|10:00 ~ 21:00|126.7170456155814|37.61730464867159
정관장|경기 김량장점|경기 용인시 처인구 김량장동 334-2 1층|031-333-5000|10:00 ~ 21:00|127.20032577839365|37.23464297658216
정관장|경기 기흥점|경기 용인시 기흥구 구갈동 352 메가타운 110|031-274-4963|10:00 ~ 21:00|127.11168243494929|37.28054352634752
정관장|정관장라운지 경기 금촌점 (우수가맹점 2회 선정)|경기 파주시 금촌동 56-71|031-945-6543|10:00 ~ 21:00|126.77584458591654|37.76197265960577
정관장|경기 금오점|경기 의정부시 신곡동 762-2|031-851-8484|10:00 ~ 21:00|127.0700330227|37.7499551223
정관장|경기 금릉역점|경기 파주시 금촌동 988-1 우평프라자 108호|031-942-0389|10:00 ~ 21:00|126.76687878118209|37.75195095121164
정관장|경기 금곡점|경기 남양주시 금곡동 416-1 금곡프라자112호|031-595-2304|10:00 ~ 21:00|127.20771097394754|37.63429869392586
정관장|경기 권선동점|경기 수원시 권선구 권선동 효림트윈타워(덕영대로 1201번길)|031-223-2304|10:00 ~ 21:00|127.0227954534789|37.24996579687312
정관장|경기 군포역점 (우수가맹점 1회 선정)|경기 군포시 당동 785-16 108호|031-396-3385|10:00 ~ 21:00|126.94409275990948|37.34992119644123
정관장|경기 구운점|경기 수원시 권선구 구운동 921-4 민승빌딩 101|031-292-2304|10:00 ~ 21:00|126.97231004962207|37.28189767659853
정관장|경기 구성점|경기 용인시 기흥구 언남동 242-4 1층 104호(언남동, 체러티빌딩)|031-283-2304|10:00 ~ 21:00|127.12144673747369|37.29341109780799
정관장|경기 구미점|경기 성남시 분당구 구미동 203-1|031-712-3851|09:00 ~21:00|127.1157461638462|37.33784002866215
정관장|경기 구리역점|경기 구리시 인창동 670-7 화성골드프라자103호|031-554-2304|10:00 ~ 21:00|127.1404948386368|37.60442744170769
정관장|경기 구래점|경기 김포시 구래동 6880-2 계림M스퀘어 103호|031-990-2304|10:00 ~ 21:00|126.62753451337122|37.6461181144418
정관장|경기 교하점|경기 파주시 교하읍 동패리 1694-2|031-946-2350|10:00 ~ 21:00|126.71767727216337|37.72451523750023
정관장|경기 광주점|경기 광주시 송정동 110-8, 1층|031-764-9433|10:00 ~ 21:00|127.25702721280103|37.4166641594792
정관장|경기 광명사거리점|경기 광명시 광명5동 200-6|02-2683-2304|10:00 ~ 21:00|126.85214980712155|37.47775600843224
정관장|경기 광교중앙역점 (우수가맹점 2회 선정)|경기 수원시 영통구 이의동  1340 성희프라자 107호|031-213-3455|10:00~21:00, 추석/신정/설날 당일 제외 연중무휴|127.05402074649919|37.28611986810503
정관장|경기 광교점 (우수가맹점 2회 선정)|경기 용인시 수지구 상현동 1131-3 신명프라자 104호|031-212-2303|10:00 ~ 21:00|127.06975588015655|37.2976665491238
정관장|경기 관양점|경기 안양시 동안구 관양1동 1422-9 번지 부흥빌딩 1층|031-425-2303|10:00 ~ 21:00|126.96249744170362|37.40448191266979
정관장|경기 과천중앙점 (우수가맹점 2회 선정)|경기 과천시 중앙동 40-13 가보자빌딩 104|02-507-0389|10:00 ~ 21:00|126.99170708830637|37.42881147459426
정관장|경기 과천점|경기 과천시 별양동 13 의료상가 101|02-502-1304|10:00 ~ 21:00|126.99396708776473|37.42444347947358
정관장|경기 공도점|경기 안성시 공도읍 만정리 417-18|031-655-2304|10:00 ~ 21:00|127.16948252296238|36.999639715342
정관장|경기 고잔점 (우수가맹점 1회 선정)|경기 안산시 단원구 고잔동 772 일번지프라자 111|031-475-5403|10:00 ~ 21:00|126.83067286788356|37.30943801961468
정관장|경기 고읍점|경기 양주시 광사동 656-7 마들프라자 105호|031-847-2304|10:00 ~ 21:00|127.07994844890234|37.79470511188379
정관장|경기 경안점 (우수가맹점 5회 선정)|경기 광주시 역동 27-92|031-798-2304|10:00 ~ 21:00|127.26035383883175|37.40715295163747
정관장|경기 감정점 (우수가맹점 1회 선정)|경기 김포시 감정동 515-7|031-996-2304|10:00 ~ 21:00|126.69780192231329|37.62338363122944
정관장|경기 가평점|경기 가평군 가평읍 읍내리 492-4|031-581-2305|10:00 ~ 21:00|127.51104499579154|37.83050874697535
정관장|경기 가능역점 (우수가맹점 2회 선정)|경기 의정부시 의정부동 235-39번지|031-844-2304|10:00 ~ 21:00|127.04413052458632|37.75027039202094
정관장|경기 원동점|경기 오산시 원동 391-1폴라리스프라자 118호|031-378-2304|10:00 ~ 21:00|127.07386835354342|37.13851357635559
정관장|경기 원당역점|경기 고양시 덕양구 성사동 513-3|031-966-2304|10:00 ~ 21:00|126.8378633617985|37.65771639123273
정관장|경기 원곡점 (우수가맹점 2회 선정)|경기 안산시 단원구 원곡동 847 한화꿈에그린아파트상가 1층 123호|031-493-3304|09:30 ~ 21:30|126.80210729331867|37.32614389479934
정관장|경기 운정점|경기 파주시 교하읍 와동리 운정메디컬프라자 101|031-948-2304|10:00 ~ 21:00|126.75116543917692|37.73222729120877
정관장|경기 운양점|경기 김포시 김포한강11로 288-32 118호 (운양동, 골든스퀘어)|031-997-5325|10:00 ~ 21:00|126.68417310361603|37.6543056600922
정관장|경기 용현점|경기 의정부시 용현동 526-3번지|031-851-2304|10:00 ~ 21:00|127.08438203968662|37.74372904316134
정관장|경기 오포점|경기 광주시 오포읍 양벌리 315 (오포읍)|031-769-2304|10:00 ~ 21:00|127.24712456465764|37.37118736219335
정관장|경기 오산점 (우수가맹점 1회 선정)|경기 오산시 원동 811-10 중앙상가 105호|031-377-0395|10:00 ~ 21:00|127.07600294632611|37.14817159392414
정관장|경기 영통동점|경기 수원시 영통구 영통동 960-3 뉴월드프라자 116|031-205-2304|10:00 ~ 21:00|127.0710078236094|37.25206955990915
정관장|경기 영통대로점|경기 수원시 영통구 영통동 945-2 계룡리슈빌스카이 131호|031-204-2303|10:00 ~ 21:00|127.08135819184407|37.2673049369463
정관장|경기 역곡점|경기 부천시 소사구 괴안동 114-2|032-349-2304|10:00 ~ 21:00|126.81125373309052|37.48373450977356
정관장|경기 여주점 (우수가맹점 1회 선정)|경기 여주군 여주읍 홍문리 54|031-885-0385|10:00 ~ 21:00|127.63545794478962|37.29582622328097
정관장|경기 양평점|경기 양평군 양평읍 양근리 172-34|031-774-7337|10:00 ~ 21:00|127.4964451187743|37.49064493454345
정관장|경기 양주점|경기 양주시 회정동 347번지|031-859-2385|10:00 ~ 21:00|127.05309136407779|37.82824673680997
정관장|경기 야탑역점 (우수가맹점 3회 선정)|경기 성남시 분당구 야탑동 342-3|031-704-3389|10:00 ~ 21:00|127.1255010236717|37.41265296940377
정관장|경기 안중점|경기 평택시 안중읍 안중리 272-5|031-682-0666|10:00 ~ 21:00|126.92789003869888|36.9884428302354
정관장|경기 안양동점 (우수가맹점 2회 선정)|경기 안양시 만안구 안양동 621-1|031-441-2304|10:00 ~ 21:00|126.925854434743|37.39413530389259
정관장|경기 안성점|경기 안성시 석정동 33 - 9|031-676-2304|10:00 ~ 21:00|127.26569228134312|37.00819300785798
정관장|경기 안산중앙점|경기 안산시 단원구 고잔2동 529-1에이스타워104호|031-405-2304|10:00 ~ 21:00|126.83211341301244|37.31905590116826
정관장|경기 신흥점|경기 성남시 수정구 신흥동 3436-16 원일빌딩 102호|031-746-2304|10:00 ~ 21:00|127.14292839673901|37.44366058529482
정관장|경기 신천점(신) (우수가맹점 2회 선정)|경기 시흥시 수인로 3376 - 1 (신천동)|031-311-2304|10:00 ~ 21:00|126.7839285472468|37.4411924532908
정관장|경기 신장점|경기 하남시 하남대로 788|031-795-0385|10:00 ~ 21:00|127.21001205114311|37.54044016963827
정관장|경기 신봉점|경기 용인시 수지구 신봉동 23-1 인용빌딩 108호|031-265-2304|10:00 ~ 21:00|127.07798822214258|37.32287597123835
정관장|경기 식사동위시티점|경기 고양시 일산동구 식사동 1533 1층 108호|031-965-2304|10:00-21:00|126.8118341315|37.6774668509
정관장|경기 시화공단점|경기 시흥시 정왕동 1782-1 이림프라자 102호|031-432-8636|10:00 ~ 21:00|126.74691025318978|37.33750160274877
정관장|경기 수내역점 (우수가맹점 1회 선정)|경기 성남시 분당구 수내동 19-3 대덕프라자 108호|031-726-1177|10:00 ~ 21:00|127.11288679958332|37.37713299387118
정관장|경기 수내동푸른마을점|경기 성남시 분당구 수내동 79-1 그랜드빌딩 106호|031-712-0023|10:00 ~ 21:00|127.12332516232553|37.3697377696199
정관장|경기 송탄점|경기 평택시 서정동 795|031-663-5353|10:00 ~ 21:00|127.0639597357177|37.06919849423872
정관장|경기 송우점 (우수가맹점 1회 선정)|경기 포천시 소홀읍 송우리 494-1|031-534-2304|10:00 ~ 21:00|127.14022216371026|37.82302176845753
정관장|경기 송내점|경기 부천시 소사구 송내동 396 1층|032-662-2304|10:00 ~ 21:00|126.76197658938352|37.48340043903107
정관장|경기 토평점|경기 구리시 수택동 873-1|031-558-2303|10:00 ~ 21:00|127.13844278963364|37.58731104186964
정관장|경기 태평역점 (우수가맹점 5회 선정)|경기 성남시 수정구 태평동 6457|031-757-2304|10:00 ~ 21:00|127.13224083837572|37.44037035806957
정관장|경기 탄현역점 (우수가맹점 1회 선정)|경기 고양시 일산서구 탄현동 1574-7 예일센스빌 103호|031-921-0304|10:00 ~ 21:00|126.76205396933332|37.68954010193527
정관장|경기 초지점 (우수가맹점 2회 선정)|경기 안산시 단원구 초지동 743-4 태영타운124호|031-403-8448|10:00 ~ 21:00|126.81202807140964|37.30244667928488
정관장|경기 청학점 (우수가맹점 1회 선정)|경기 남양주시 도농동 별내면청학리442-13|031-821-0385|10:00 ~ 21:00|127.11648709999997|37.7078278
정관장|경기 철산역점 (우수가맹점 1회 선정)|경기 광명시 철산3동 245-7|02-2613-2303|10:00 ~ 21:00|126.86830532153994|37.47657497545165
정관장|경기 천천점|경기 수원시 장안구 천천동 52-4|031-271-2304|10:00 ~ 21:00|126.98368707958372|37.29559917878012
정관장|경기 지행점|경기 동두천시 지행동 718 메인프라자 103|031-862-1304|10:00 ~ 21:00|127.05247735743268|37.89147214342399
