ID|NAME|CAT|NEWADDR|OLDADDR|XX|YY|TELL|업데이트날짜|모두_운영시간|모두_현장요금|모두_URL|카카오_주차면수|카카오_결제방법|카카오_운영시간|카카오_현장요금
988066532|서재제3공영주차장|공영주차장||경기 평택시 동삭동 694-1|127.0945156|37.00900782||2021.03.17.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,800원', 'title': '2시간'}, {'price': '6,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ee1b7c4f51fe40e492b537b795bb54cb&type=P&usingTime=60&id=2|||||
751443290|목감 제4공영주차장|공영주차장||경기 시흥시 조남동 658|126.85198071|37.37765648||2021.11.09.|[{'start': '10:00', 'end': '22:00', 'title': '주중'}, {'start': '10:00', 'end': '22:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '5,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=06d72c768e2ee9f9f5a5576b26b23644&type=P&usingTime=60&id=2|||||
318382959|궁말마을입구 노상공영주차장|공영주차장||경기 과천시 과천동 750-4|127.00844336|37.44051476||2020.12.21.|[{'start': '09:00', 'end': '19:00', 'title': '매일'}, {'start': '09:00', 'end': '19:00', 'title': '공휴일'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a16dcd6d0eced022d7259e80b0449903&type=P&usingTime=60&id=2|||||
1860614998|고한역앞 공영주차장|공영주차장||강원 정선군 고한읍 고한리 60-4|128.85515987|37.19911958||2019.05.21.|[{'start': '08:00', 'end': '20:00', 'title': '매일'}, {'start': '08:00', 'end': '20:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '5,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=7f3e1f4ca4742ede0d0fdbd8465c3d33&type=P&usingTime=60&id=2|||||
20516938|북샛말공영주차장|공영주차장|경기 이천시 이섭대천로 1299|경기 이천시 창전동 443-25|127.44815539|37.28612358||2020.04.24.|[{'start': '10:00', 'end': '19:00', 'title': '주중'}, {'start': '10:00', 'end': '15:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=7e537101f133261d835e51e86bc6279f&type=P&usingTime=60&id=2|||||
750825806|은행동 제8공영주차장|주차장|경기 성남시 중원구 은이로16번길 10|경기 성남시 중원구 은행동 2491|127.16523223|37.45655383||2020.07.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e0fe377c3f5ed050d2bc52cf091d5a83&type=P&usingTime=60&id=2|||||
1743359791|금광공영주차장|공영주차장|경기 성남시 중원구 광명로 366|경기 성남시 중원구 금광동 1795|127.1665296|37.44628948||2019.05.13.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2c97b8caf5097d71ed29fa2b70bc4fc8&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}]}|
328576994|개화산역 공영주차장|공영주차장||서울 강서구 방화동 516-2|126.80445185|37.57210439||2019.08.27.|||||||{'today': {'dayDisp': '매일', 'basePrice': 170, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 170}, 'prices': [{'dayDisp': '매일', 'basePrice': 170, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 170}, {'dayDisp': '공휴일', 'basePrice': 170, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 170}]}|
26536929|대림2동 공영주차장|공영주차장|서울 영등포구 디지털로37나길 21|서울 영등포구 대림동 1072-25|126.89984991|37.49168159|02-831-5796|2021.10.05.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a5001446dbca1b168aa9922c0c632d91&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100, 'maxDayPrice': 28800}, 'prices': [{'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100, 'maxDayPrice': 28800}, {'dayDisp': '공휴일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100, 'maxDayPrice': 28800}]}|
20563039|계산택지 제1공영주차장|공영주차장|인천 계양구 계양문화로 111|인천 계양구 계산동 1060|126.7367476|37.54067226||2020.02.07.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=38908af8ab67b609002d7796b8fe2523&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}]}|
1790379855|희망로공영주차장|공영주차장||경기 성남시 수정구 단대동 100-1|127.15601476|37.44876089||2019.10.31.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '200원', 'title': '30분'}, {'price': '500원', 'title': '1시간'}, {'price': '1,100원', 'title': '2시간'}, {'price': '2,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=451921507fb2093b2a8f663c960f29d0&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}]}|
20590687|상록수역앞 공영주차장|공영주차장||경기 안산시 상록구 본오동 874-7|126.86650338|37.30199806||2021.01.20.|[{'start': '09:00', 'end': '23:00', 'title': '주중'}, {'start': '09:00', 'end': '23:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5ec6cfab29f0c2a23f7a2b1a792aade3&type=P&usingTime=60&id=2|||||
262887676|송내1공영주차장|공영주차장||경기 동두천시 지행동 720|127.05392799|37.8914787||2019.05.16.|[{'start': '09:00', 'end': '20:00', 'title': '주중'}, {'start': '09:00', 'end': '20:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '900원', 'title': '1시간'}, {'price': '1,700원', 'title': '2시간'}, {'price': '3,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5e87bcf515efe0f1c0fd0980231074a0&type=P&usingTime=60&id=2|||||
25612124|화창초등학교 지하공영주차장|공영주차장|경기 안양시 만안구 양화로217번길 30|경기 안양시 만안구 석수동 348-7|126.90443378|37.41194572||2019.05.13.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '200원', 'title': '30분'}, {'price': '500원', 'title': '1시간'}, {'price': '1,700원', 'title': '2시간'}, {'price': '4,100원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ab9f8f4e834d17cfb14ddb1cc062720b&type=P&usingTime=60&id=2|||||
2144815526|센트로빌1노상 공영주차장|공영주차장||강원 동해시 천곡동 1091|129.11201629|37.52111414||2019.05.15.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '19:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=dbbf3667-11d4-4d3c-98b4-0e8c2677&type=P&usingTime=60&id=2|||||
11512734|삼산2차공영주차장|공영주차장||인천 부평구 삼산동 389-6|126.74345781|37.52140565||2019.05.28.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '17:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=18a93f521b245299405b056248493855&type=P&usingTime=60&id=2|||||
326357288|공단삼거리2 공영주차장|공영주차장||경기 안산시 단원구 원시동 772-6|126.79181573|37.31261796||2020.07.30.|[{'start': '06:00', 'end': '22:00', 'title': '주중'}, {'start': '06:00', 'end': '22:00', 'title': '토'}]|[{'price': '300원', 'title': '30분'}, {'price': '900원', 'title': '1시간'}, {'price': '2,100원', 'title': '2시간'}, {'price': '4,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=78fb5af8a7f4ec460cddf92df1f2b02e&type=P&usingTime=60&id=2|||||
2059576215|뒷골7공영주차장|공영주차장||경기 과천시 과천동 367-4|127.00123418|37.45384196||2021.03.16.|[{'start': '09:00', 'end': '19:00', 'title': '매일'}, {'start': '09:00', 'end': '19:00', 'title': '공휴일'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ef6db669ce82de15319dc53088dcbbbb&type=P&usingTime=60&id=2|||||
26172419|태평2동 제1공영주차장|공영주차장||경기 성남시 수정구 태평동 3307-59|127.13909978|37.44609429|031-721-1782|2017.12.27.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2c09af8244767db148856f1d07f8cc41&type=P&usingTime=60&id=2|||||
1318631009|소하동 제4노외공영주차장|공영주차장||경기 광명시 소하동 1339-2|126.88402444|37.44726533||2019.05.14.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b9472e79a5bd2bccfb8b336b059c522b&type=P&usingTime=60&id=2|||||
19218204|하이그린파킹 한미타워점|주차장|경기 안산시 단원구 초지2로 67|경기 안산시 단원구 초지동 734-6|126.81602898|37.30655448||2021.08.06.||[{'price': '1,000원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '7,000원', 'title': '2시간'}, {'price': '15,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=43fbb2d6f98f4ac34c2e596e10baea45&type=P&usingTime=60&id=2|||||
17638201|반월역 환승공영주차장|공영주차장||경기 안산시 상록구 건건동 535-14|126.90423561|37.3119496||2019.05.17.|[{'start': '07:00', 'end': '20:00', 'title': '주중'}, {'start': '07:00', 'end': '20:00', 'title': '토'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=6cd213b3b6d2acf4777d2a27bfd9fe29&type=P&usingTime=60&id=2|||||
1007333046|소사근린공원 공영 주차장|공영주차장|경기 부천시 소사로 111|경기 부천시 소사본동 317-100|126.79656441|37.46827766||2021.03.16.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '700원', 'title': '1시간'}, {'price': '1,900원', 'title': '2시간'}, {'price': '4,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=6b34ea34a51e22df46f0e668b23b0894&type=P&usingTime=60&id=2|||||
27038504|중상19-20공영주차장|공영주차장||경기 성남시 중원구 중앙동 316|127.15336504|37.44287804|031-725-9412|2021.03.18.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=db5366fe674b961caf9aca898d3fea4a&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 7200}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 7200}]}|
2118436572|논고개 공영주차장|공영주차장||인천 남동구 논현동 733-7|126.72702128|37.39888557||2020.02.07.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8ac1dcbeafa1657a642ab50e0f978d9f&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}]}|
26617293|독산4동공영주차장|공영주차장|서울 금천구 독산로78다길 9|서울 금천구 독산동 187-40|126.90451437|37.46943775|02-809-8573|2021.08.23.|[{'start': '08:30', 'end': '19:00', 'title': '매일'}, {'start': '08:30', 'end': '19:00', 'title': '공휴일'}]|[{'price': '390원', 'title': '30분'}, {'price': '780원', 'title': '1시간'}, {'price': '1,560원', 'title': '2시간'}, {'price': '3,120원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b38bbfa7986d93e59cf2a3d46b3b0ff5&type=P&usingTime=60&id=2|||||
20566124|노상공영주차장|주차장||경기 고양시 일산동구 백석동 1546|126.78708761|37.64507239||2019.05.27.|[{'start': '09:00', 'end': '21:00', 'title': '주중'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f6614e6349717e820162d05944a41a14&type=P&usingTime=60&id=2|||||
11511854|중상24 노상공영주차장|공영주차장||경기 성남시 중원구 금광동 4850|127.15764146|37.44574394|031-725-9400|2019.10.31.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=3d459c849c65743da497b887a1d36ef2&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 7200}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 7200}]}|
20514866|대야제6공영주차장|공영주차장|경기 군포시 대야1로11번길 14|경기 군포시 대야미동 661-2|126.91804147|37.32603051||2019.05.16.|[{'start': '08:00', 'end': '24:00', 'title': '주중'}, {'start': '08:00', 'end': '24:00', 'title': '토'}, {'start': '10:00', 'end': '22:00', 'title': '일'}, {'start': '10:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,400원', 'title': '2시간'}, {'price': '2,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=6ad6cf0b596b1ba356db905f90f78ec9&type=P&usingTime=60&id=2|||||
17581183|수원종합운동장 남문주차장|공영주차장||경기 수원시 장안구 조원동 775|127.01131005|37.29678192||2019.05.17.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '350원', 'title': '30분'}, {'price': '550원', 'title': '1시간'}, {'price': '1,150원', 'title': '2시간'}, {'price': '2,350원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=54a0ef76ff8fef63c47d1327fa119461&type=P&usingTime=60&id=2|||||
1937301343|신장동공영주차장|공영주차장|경기 하남시 하남대로776번길 77|경기 하남시 신장동 521-2|127.21402936|37.54139522||2019.05.16.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '800원', 'title': '30분'}, {'price': '1,400원', 'title': '1시간'}, {'price': '3,200원', 'title': '2시간'}, {'price': '6,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8ca2249bdc2030391d9fb1f1b7e60031&type=P&usingTime=60&id=2|||||
19454693|논현택지3 공영주차장|공영주차장||인천 남동구 논현동 613-9|126.7247177|37.40249872||2020.02.07.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=88785ca405344ae0ab5a61dabf8857bb&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}]}|
1026394727|대원천 공영주차장|공영주차장||경기 성남시 중원구 성남동 1769|127.12051355|37.43004059|031-781-1743|2021.01.07.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ba304b2b5add205a9bf224e3704529a6&type=P&usingTime=60&id=2|||||
20582962|중곡3동공영주차장|공영주차장|서울 광진구 용마산로33길 25|서울 광진구 중곡동 195-1|127.08459089|37.56999616|02-2049-4595|2021.05.26.|||||||{'today': {'dayDisp': '매일', 'basePrice': 75, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 75}, 'prices': [{'dayDisp': '매일', 'basePrice': 75, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 75}, {'dayDisp': '공휴일', 'basePrice': 75, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 75}]}|
27018066|동편마을지하 노외주차장|공영주차장||경기 안양시 동안구 관양동 1709|126.97260244|37.40833385||2019.05.10.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '200원', 'title': '30분'}, {'price': '500원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '5,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e3bec25c-586c-4b2a-8ef7-e2eece76&type=P&usingTime=60&id=2|||||
990213059|2단지은혜와진리교회 앞 노상공영주차장|공영주차장|경기 과천시 별양상가2로 1-1|경기 과천시 별양동 55|126.99401651|37.42802232||2021.03.16.|[{'start': '09:00', 'end': '19:00', 'title': '매일'}, {'start': '09:00', 'end': '19:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '2,100원', 'title': '1시간'}, {'price': '4,500원', 'title': '2시간'}, {'price': '9,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=feaff514a397f1b7b513bd14f12d8ec2&type=P&usingTime=60&id=2|||||
20518285|수암봉주차장|주차장||경기 안산시 상록구 수암동 280-2|126.88295049|37.36472363||2018.03.01.|[{'start': '09:00', 'end': '18:00', 'title': '매일'}, {'start': '09:00', 'end': '18:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '5,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=afb9ad572f64757347542cabde13849d&type=P&usingTime=60&id=2|||||
1497242051|노상공영주차장|공영주차장||경기 평택시 평택동 31-1|127.08744613|36.99241621||2021.03.26.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,400원', 'title': '1시간'}, {'price': '3,200원', 'title': '2시간'}, {'price': '6,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=abcfcf81c7c6c8ac7173752e3619dac6&type=P&usingTime=60&id=2|||||
11512247|금곡동공영주차장|공영주차장||경기 성남시 분당구 금곡동 169|127.10679777|37.35079624||2020.08.03.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b613a26e589fd02caf6320bfc37d9d98&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}]}|
2017095413|중앙로 노상공영주차장|공영주차장||강원 태백시 황지동 31-7|128.9910966|37.17171192||2019.05.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=733297806a0dcd17978bab35e70feca1&type=P&usingTime=60&id=2|||||
850730475|신중동행정복지센터앞 공영주차장|공영주차장|경기 부천시 석천로209번길 15|경기 부천시 중동 1032|126.76259696|37.50601691||2020.07.29.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '900원', 'title': '30분'}, {'price': '2,100원', 'title': '1시간'}, {'price': '4,500원', 'title': '2시간'}, {'price': '9,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=01a1636050a0aa02032114ac6705362d&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400}, 'prices': [{'dayDisp': '월~금', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400}]}|
796503076|신천사회주택 공영 주차장|공영주차장|경기 시흥시 호현로49번길 21|경기 시흥시 신천동 704|126.78293928|37.44410632||2021.03.22.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}, {'start': '09:00', 'end': '18:00', 'title': '토'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '3,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e9c3e18a100402c9cb5766190a3ceb76&type=P&usingTime=60&id=2|||||
381821940|고양골공영주차장|공영주차장||인천 계양구 계산동 780-3|126.71749729|37.54096655||2019.05.21.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,600원', 'title': '2시간'}, {'price': '3,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=815f53497b6cb1ff5962b9842f678710&type=P&usingTime=60&id=2|||||
880354007|노상공영주차장|공영주차장||경기 화성시 반송동 87-8|127.07384439|37.20644149||2021.03.19.|[{'start': '10:00', 'end': '23:00', 'title': '매일'}, {'start': '10:00', 'end': '23:00', 'title': '공휴일'}]|[{'price': '1,200원', 'title': '2시간'}, {'price': '7,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5c6cc78b7f71d98ef13f11657a9fc9d1&type=P&usingTime=60&id=2|||||
97776167|국민은행옆 공영주차장|공영주차장||강원 태백시 황지동 253-113|128.9885872|37.17484689||2019.05.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=533bdf1215b567f91dfe05e6bbd0bbf6&type=P&usingTime=60&id=2|||||
