ID|NAME|CAT|NEWADDR|OLDADDR|XX|YY|TELL|업데이트날짜|모두_운영시간|모두_현장요금|모두_URL|카카오_주차면수|카카오_결제방법|카카오_운영시간|카카오_현장요금
20587755|초량6동공영주차장|공영주차장|부산 동구 초량남로 18|부산 동구 초량동 823-1|129.03415704|35.11940464||2019.05.17.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=54cce7b83e61a3a45733934a0c64f9e4&type=P&usingTime=60&id=2|||||
474066952|삼산공영주차장|공영주차장||울산 남구 삼산동 1477-6|129.33765789|35.53704312||2019.05.15.|[{'start': '00:00', 'end': '24:00', 'title': '주중'}, {'start': '00:00', 'end': '24:00', 'title': '토'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8863a3acc02aaa616316179f2a5cce8f&type=P&usingTime=60&id=2|||||
1437920273|삼성시장배수펌프장 상부 공영주차장|주차장||부산 남구 용호동 261-5|129.11017414|35.12353315||2020.08.19.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2084010b27a38f2d7a036501a96575bc&type=P&usingTime=60&id=2|||||
27144610|광창교주변공영주차장 광창마을회|공영주차장||경기 과천시 과천동 140-114|127.00612296|37.44810956||2021.03.16.|[{'start': '09:00', 'end': '19:00', 'title': '매일'}, {'start': '09:00', 'end': '19:00', 'title': '공휴일'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ba880589a4178ec9a824847265f96b66&type=P&usingTime=60&id=2|||||
629507813|주안1동 제2노상공영주차장|공영주차장||인천 미추홀구 주안동 131|126.68262173|37.46030943||2020.02.12.|[{'start': '09:00', 'end': '20:00', 'title': '주중'}, {'start': '09:00', 'end': '20:00', 'title': '토'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '2,000원', 'title': '1시간'}, {'price': '4,000원', 'title': '2시간'}, {'price': '8,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b898719deddd8ccf70cf37a0a371cd65&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~토', 'basePrice': 1000, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 500, 'maxDayPrice': 10000}, 'prices': [{'dayDisp': '월~토', 'basePrice': 1000, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 500, 'maxDayPrice': 10000}]}|
20514858|대야포도탑 공영주차장|공영주차장||경기 시흥시 대야동 568-3|126.7920617|37.44714292||2019.05.16.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '3,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9fcd22499a238ded7cbc11126da0c434&type=P&usingTime=60&id=2|||||
20588536|한신공영주차장|공영주차장|경기 부천시 은성로68번길 46|경기 부천시 소사본동 200-1|126.79806264|37.4731601||2020.01.16.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '700원', 'title': '1시간'}, {'price': '1,900원', 'title': '2시간'}, {'price': '4,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=128020e4190abedf320eef379c083fee&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 300, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200}, 'prices': [{'dayDisp': '매일', 'basePrice': 300, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200}, {'dayDisp': '공휴일', 'basePrice': 300, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200}]}|
10118652|갈산역 공영노외주차장|공영주차장||인천 부평구 갈산동 192|126.72306649|37.51589953|032-512-9227|2019.05.28.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '17:00', 'title': '토'}, {'start': '09:00', 'end': '17:00', 'title': '일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=29010a1ed6589a7a0739351938dda7f5&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 600, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 300, 'maxDayPrice': 6000}]}|
2035235525|북세종통합행정복지센터 공영주차장|공영주차장||세종특별자치시 조치원읍 교리 9-1|127.29848337|36.60424191||2019.05.14.|[{'start': '08:00', 'end': '19:00', 'title': '주중'}]|[{'price': '1,200원', 'title': '2시간'}, {'price': '3,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d1e8d68381e423d7d655f932ee8b4584&type=P&usingTime=60&id=2|||||
25625465|유경백화점뒤 노상공영주차장|공영주차장||서울 노원구 중계동 364-16|127.07723335|37.65010274||2021.02.03.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '18:00', 'title': '토'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e6ae56290b87d77cddc17e0e0cfbb548&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250, 'maxDayPrice': 16500}, 'prices': [{'dayDisp': '매일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250, 'maxDayPrice': 16500}, {'dayDisp': '공휴일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250, 'maxDayPrice': 16500}]}|
1229710116|부민동제2노외 공영주차장|공영주차장||부산 서구 부민동3가 36-8|129.01765063|35.10314135||2020.07.20.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=4d54fc7253ac94d72a2ffa152efe0d40&type=P&usingTime=60&id=2|||||
336982176|칠성시장북편 노상 공영주차장|공영주차장||대구 북구 칠성동1가 275-3|128.60323774|35.87806204||2020.06.12.|[{'start': '07:00', 'end': '17:00', 'title': '주중'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,250원', 'title': '1시간'}, {'price': '2,750원', 'title': '2시간'}, {'price': '5,750원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8484e219283f74b93e7d77a2ecf0b393&type=P&usingTime=60&id=2|||||
816197841|온덕 공영주차장|공영주차장||울산 울주군 온산읍 덕신리 1289|129.30992727|35.4359938||2018.02.13.|[{'start': '06:00', 'end': '22:00', 'title': '매일'}, {'start': '06:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '2시간'}, {'price': '3,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=24d17ddfb2c6c983c0a81eed5ddae129&type=P&usingTime=60&id=2|||||
20518520|구릉주차장|공영주차장||서울 동작구 신대방동 351-14|126.92746554|37.49874404||2021.01.20.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d1e199d81331e0c51ee46aa6af3d8802&type=P&usingTime=60&id=2|||||
426872503|뒷골5주차장|공영주차장||경기 과천시 과천동 383-5|127.00063292|37.45499166||2021.03.16.|[{'start': '09:00', 'end': '19:00', 'title': '매일'}, {'start': '09:00', 'end': '19:00', 'title': '공휴일'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1183c43ebf498ed8ea748dcfd0843dd0&type=P&usingTime=60&id=2|||||
25613097|상봉복개 노상공영주차장|공영주차장||서울 중랑구 상봉동 399-4|127.08795749|37.59402141|02-2272-8821|2019.10.04.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '15:00', 'title': '토'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2ac54da692cf02fa9bba4883d1163c10&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~토', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250}, 'prices': [{'dayDisp': '월~토', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250}]}|
1357116891|노상공영주차장|주차장||인천 동구 송림동 61-26|126.64626221|37.47619635||2019.05.24.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '400원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,600원', 'title': '2시간'}, {'price': '3,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f4f2be86425f8a8272c01e12a75d8a1d&type=P&usingTime=60&id=2|||||
1629267266|노상공영주차장|공영주차장||부산 서구 서대신동3가 147-45|129.01257601|35.11697769||2019.05.15.|[{'start': '08:00', 'end': '21:00', 'title': '주중'}, {'start': '08:00', 'end': '21:00', 'title': '토'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=3aab8eccd165b1d18709649c370d3154&type=P&usingTime=60&id=2|||||
20589677|서변1공영주차장|공영주차장||대구 북구 서변동 1778|128.59783578|35.9213274||2019.05.21.|[{'start': '10:00', 'end': '19:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8ac608c481a911177931f2e7b4be14a5&type=P&usingTime=60&id=2|||||
20514235|요산공영주차장|공영주차장|부산 금정구 팔송로 51|부산 금정구 남산동 967-1|129.08702224|35.27197538||2020.07.20.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=0f875b6fad3f0586dfb68ab664b399e1&type=P&usingTime=60&id=2|||||
24179814|신흥시장공영주차장|공영주차장||인천 중구 신흥동2가 1-32|126.63576456|37.46678138||2019.05.27.|[{'start': '11:00', 'end': '19:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,600원', 'title': '2시간'}, {'price': '3,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=3dfa210d88d95c9533f278287041f611&type=P&usingTime=60&id=2|||||
2067122307|하단동광장 공영주차장|공영주차장||부산 사하구 하단동 1163|128.95826153|35.10560521||2021.03.29.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=fe39f1009d18395a0ffe3734f413d2e4&type=P&usingTime=60&id=2|||||
20563193|신천유수지 공영주차장|공영주차장|서울 송파구 오금로 1|서울 송파구 신천동 14|127.10327671|37.52208601|02-414-6417|2019.09.10.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,560원', 'title': '30분'}, {'price': '3,120원', 'title': '1시간'}, {'price': '6,240원', 'title': '2시간'}, {'price': '12,480원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=252cbaada98d00357f8e89b8f5f6314d&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 260, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 260}, 'prices': [{'dayDisp': '매일', 'basePrice': 260, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 260}, {'dayDisp': '공휴일', 'basePrice': 260, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 260}]}|
1422372054|금정농협앞 노상공영주차장|공영주차장|부산 금정구 금강로 717|부산 금정구 남산동 320-19|129.08876952|35.27155232||2019.05.14.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '15:00', 'title': '토'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=8fb78cd4591a7305fe7cac3c8a000637&type=P&usingTime=60&id=2|||||
20514860|복지로1공영주차장|공영주차장||경기 시흥시 대야동 528-1|126.78988674|37.4441441||2019.05.16.|[{'start': '10:00', 'end': '22:00', 'title': '주중'}, {'start': '10:00', 'end': '22:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '5,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1e30f6272ee9f73daeefbcca0e2a6db4&type=P&usingTime=60&id=2|||||
1186855664|청계5가 노상 공영 주차장|공영주차장||서울 중구 을지로6가 17-442|127.00853148|37.56954323||2021.03.19.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '6,450원', 'title': '1시간'}, {'price': '14,250원', 'title': '2시간'}, {'price': '29,850원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=06c016593e5fb7df10587b1d7e2081cf&type=P&usingTime=60&id=2|||||
19729698|소래제2호 공영주차장|공영주차장||인천 남동구 논현동 727|126.73482014|37.39969261||2020.09.09.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '2,000원', 'title': '1시간'}, {'price': '4,000원', 'title': '2시간'}, {'price': '8,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5908a426-d584-449b-af2f-ba4cb65a&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 500, 'maxDayPrice': 10000}, 'prices': [{'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 500, 'maxDayPrice': 10000}, {'dayDisp': '공휴일', 'basePrice': 1000, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 500, 'maxDayPrice': 10000}]}|
20519810|용현3동 제1공영주차장|공영주차장||인천 미추홀구 용현동 453-5|126.65111549|37.4579726||2020.02.07.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,600원', 'title': '2시간'}, {'price': '3,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=27b1bb9a5a9f2d6f33029666e3cd36ac&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 200, 'maxDayPrice': 4000}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 200, 'maxDayPrice': 4000}]}|
20575954|하늘전망대앞공영주차장|공영주차장||부산 영도구 동삼동 628-23|129.05489521|35.07205322||2019.05.13.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}, {'start': '08:00', 'end': '20:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=fe99752f07d908b355c754b8843bf937&type=P&usingTime=60&id=2|||||
20589356|청계8가노상공영주차장|공영주차장||서울 동대문구 신설동 109-2|127.02570372|37.57130579|02-2272-8821|2019.05.28.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '15:00', 'title': '토'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '6,900원', 'title': '1시간'}, {'price': '14,700원', 'title': '2시간'}, {'price': '30,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=62b2a55074a9a0813b7dd7c1e2a902ba&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~토', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 5, 'unitPrice': 650}, 'prices': [{'dayDisp': '월~토', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 5, 'unitPrice': 650}]}|
1748653447|선화동 제1노외공영주차장|공영주차장||대전 중구 선화동 136-2|127.42056368|36.33220394||2019.05.27.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '700원', 'title': '30분'}, {'price': '1,300원', 'title': '1시간'}, {'price': '2,500원', 'title': '2시간'}, {'price': '7,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=4edfaa120861044ff6de0f08df30df2d&type=P&usingTime=60&id=2|||||
967695925|고래박물관 공영주차장|공영주차장||울산 남구 매암동 139-29|129.38187586|35.50324043||2019.05.24.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=08a964215e9433932d363e93b4ea3bdb&type=P&usingTime=60&id=2|||||
9166231|염리공영주차장|공영주차장|서울 마포구 큰우물로 61|서울 마포구 염리동 174-3|126.94533364|37.5418216|02-704-7705|2019.05.13.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=bb3d6f408ec820066fa50039bbfc0557&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250}, 'prices': [{'dayDisp': '매일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250}, {'dayDisp': '공휴일', 'basePrice': 250, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 250}]}|
25020455|간석역남광장주차장|주차장|인천 미추홀구 석산로 8|인천 미추홀구 주안동 45|126.69404474|37.4641283||2018.07.11.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=dc02645bfaa564411ec1218f319d97ba&type=P&usingTime=60&id=2|||||
2091367291|동부 제3노상공영주차장|공영주차장||전남 순천시 연향동 1427|127.51897429|34.95076105||2019.05.17.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,000원', 'title': '2시간'}, {'price': '4,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5ccb2214-3102-44c4-b32f-2bbcd99b&type=P&usingTime=60&id=2|||||
20515960|매바위공영주차장|공영주차장|서울 은평구 가좌로5길 16|서울 은평구 응암동 747-8|126.92102886|37.58645221|02-376-6538|2019.11.15.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=35877fe398e8fc97f53a83454ac12fb8&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, 'prices': [{'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, {'dayDisp': '공휴일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}]}|
20563017|인동촌시장 주차장|주차장||대구 서구 비산동 71-3|128.57371804|35.87872284||2018.03.01.|[{'start': '12:00', 'end': '21:00', 'title': '주중'}, {'start': '12:00', 'end': '21:00', 'title': '토'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '2,500원', 'title': '1시간'}, {'price': '5,500원', 'title': '2시간'}, {'price': '11,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9cdf87a98ca30901497b183762bcdc79&type=P&usingTime=60&id=2|||||
2131024402|강서도서관 주차장|공영주차장||서울 강서구 등촌동 520-6|126.86021112|37.54788101||2019.05.27.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '1,800원', 'title': '2시간'}, {'price': '5,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=680658666e9a0ce7d145e4a170f6e807&type=P&usingTime=60&id=2|||||
661321072|제6공영 노상주차장|주차장||경기 구리시 인창동 487-109|127.13264744|37.60952037||2020.07.29.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '17:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=71c85b4fab50f09b751f8c203df12989&type=P&usingTime=60&id=2|||||
1444540559|광안동 번영로하부 노상공영주차장|공영주차장||부산 수영구 광안동 1033-2|129.10884707|35.17038382||2019.05.16.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=9950013553c1b6a81b8cf7b1eee21f6a&type=P&usingTime=60&id=2|||||
18059829|손기정체육공원 공영주차장|공영주차장|서울 중구 손기정로 101|서울 중구 만리동2가 6-1|126.96492547|37.55510616||2019.11.13.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=db3d8e53050b613e0fd891194c37b30c&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150}, 'prices': [{'dayDisp': '매일', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150}, {'dayDisp': '공휴일', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150}]}|
25619189|범일초등 공영 주차장|공영주차장|부산 동구 증산서로 55|부산 동구 범일동 1411-3|129.05064293|35.13952558||2021.03.17.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '300원', 'title': '30분'}, {'price': '600원', 'title': '1시간'}, {'price': '1,200원', 'title': '2시간'}, {'price': '2,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=02cd9d1cf7ac75680d680f1dbabee005&type=P&usingTime=60&id=2|||||
25102248|광주광역시서구청 주차타워|주차빌딩||광주 서구 농성동 290-2|126.88958312|35.15266121||2021.11.29.|[{'start': '08:00', 'end': '18:00', 'title': '주중'}]|[{'price': '1,000원', 'title': '2시간'}, {'price': '5,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=1fec042c45062cb1f8ba66f6283c67f7&type=P&usingTime=60&id=2|||||
2008300939|곰달래로5길 노상공영주차장|공영주차장||서울 양천구 신월동 804|126.83363355|37.53175561||2019.10.17.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=3984111910c074e294e0687e70d3fec0&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150, 'maxDayPrice': 12000}, 'prices': [{'dayDisp': '월~금', 'basePrice': 150, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 150, 'maxDayPrice': 12000}]}|
