##NAME|SUBNAME|TELNUM|ADDR|NEWADDR@@투다리
투다리|옥동점|054-852-0707|경북 안동시 옥동 992-3|경북 안동시 경북대로 439 (삼익빌딩) 
투다리|옥산점|054-811-5417|경북 경산시 옥산동 861-15|경북 경산시 성암로13길 2 
투다리|완산점|054-332-5520|경북 영천시 완산동 1073-6|경북 영천시 시장1길 7 
투다리|왜관강변점|054-975-4567|경북 칠곡군 약목면 관호리 897-4|경북 칠곡군 약목면 관호8길 18 
투다리|왜관석전점|054-973-1574|경북 칠곡군 왜관읍 석전리 422-8|경북 칠곡군 왜관읍 석전로9길 1 
투다리|용강점|054-773-7384|경북 경주시 용강동 1290-2|경북 경주시 다불로 9 
투다리|용두점|054-433-8222|경북 김천시 용두동 66-2|경북 김천시 아랫장터5길 15 
투다리|용상점|054-821-4175|경북 안동시 용상동 1208-3|경북 안동시 경동로 893-1 
투다리|용흥2점|054-249-6522|경북 포항시 북구 용흥동 328-2|경북 포항시 북구 용흥로 70-1 
투다리|우방점|054-762-5987|경북 경주시 안강읍 산대리 2389|경북 경주시 안강읍 구부랑길 67-7 
투다리|우방점|054-453-7711|경북 구미시 형곡동 137-1|경북 구미시 형곡로 72 
투다리|우창점|054-253-9289|경북 포항시 북구 우현동 산 15-6|경북 포항시 북구 우창동로 51 
투다리|우현점|054-247-0205|경북 포항시 북구 우현동 94-13|경북 포항시 북구 중앙로419번길 3-1 
투다리|울릉도점|054-791-8811|경북 울릉군 울릉읍 도동리 312-1|경북 울릉군 울릉읍 울릉순환로 212-27 
투다리|원평점|054-453-7555|경북 구미시 원평동 1049|경북 구미시 송원서로8길 4 
투다리|원호점|054-441-0085|경북 구미시 고아읍 원호리 447|경북 구미시 고아읍 문장로22길 33 (원호한누리타운3단지) 
투다리|월드점|054-291-6788|경북 포항시 남구 오천읍 문덕리 258-2|경북 포항시 남구 오천읍 철강로723번길 2 
투다리|율곡점|None|경북 김천시 율곡동 780|경북 김천시 혁신3로 5 (율곡스퀘어Ⅲ) 
투다리|이동점|054-277-3729|경북 포항시 남구 이동 27|경북 포항시 남구 포스코대로 110 
투다리|이편한점|054-474-0366|경북 구미시 산동면 봉산리 380-9|경북 구미시 산동면 산호대로41길 14-11 
투다리|인의점|054-472-6702|경북 구미시 진평동 31-2|경북 구미시 인동16길 24-1 
투다리|일월점|054-249-3380|경북 포항시 북구 두호동 1035|경북 포항시 북구 삼호로245번길 3 
투다리|임오점|054-461-1928|경북 구미시 임은동 319-2|경북 구미시 임은길 34 
투다리|장성점|054-256-5446|경북 포항시 북구 장성동 1350-15|경북 포항시 북구 삼흥로 64 (장성빌딩) 
투다리|주공점|054-771-7253|경북 경주시 황성동 479-1|경북 경주시 용담로54번길 9, 1층(황성동,기정황성상가) 
투다리|중리금호점|054-000-0000|경북 칠곡군 석적읍 중리 641-6|경북 칠곡군 석적읍 서중리5길 69 
투다리|중리부영점|054-976-1222|경북 칠곡군 석적읍 중리 203-6|경북 칠곡군 석적읍 북중리12길 6 
투다리|지산1점|054-457-5979|경북 구미시 지산동 102-2|경북 구미시 선산대로 175 
투다리|지좌점|054-437-5548|경북 김천시 지좌동 439-1|경북 김천시 체육공원길 6 
투다리|진달래점|054-292-9260|경북 포항시 남구 청림동 1173-15|경북 포항시 남구 정몽주로879번길 18-8 
투다리|진평점|054-473-4162|경북 구미시 진평동 632-3|경북 구미시 이계남로 156 
투다리|진평주공점|054-473-4092|경북 구미시 진평동 179-2|경북 구미시 인동22길 57-16 
투다리|창포점|054-248-3947|경북 포항시 북구 창포동 627|경북 포항시 북구 창흥로 21 
투다리|청구점|054-473-5880|경북 구미시 인의동 667-13|경북 구미시 인동17길 22 
투다리|청림점|054-292-0052|경북 포항시 남구 청림동 3-120|경북 포항시 남구 청림서길 24-1 
투다리|청송현동점|054-872-8090|경북 청송군 현동면 도평리 796-7|경북 청송군 현동면 청송로 2646 
투다리|청우점|054-775-3919|경북 경주시 황성동 242-7|경북 경주시 황성로64번길 9-22 
투다리|충효2점|054-775-1139|경북 경주시 충효녹지길 144|경북 경주시 충효동 2927-2 
투다리|충효점|054-741-2776|경북 경주시 충효동 3009-11|경북 경주시 충효녹지길 16-7 
투다리|코아루점|054-277-9290|경북 포항시 남구 연일읍 유강리 593-5|경북 포항시 남구 연일읍 유강길10번길 34-7 (코아루2단지아파트 상가) 
투다리|터미널점|054-741-6118|경북 경주시 노서동 241-9|경북 경주시 태종로685번길 14 
투다리|파크점|054-442-4414|경북 구미시 도량동 77|경북 구미시 송동로 154 (파크맨션) 
투다리|푸르지오캐슬점|054-443-1661|경북 구미시 송정동 10-3|경북 구미시 백산로 68 (1층) 
투다리|프라자점|055-442-2680|경북 구미시 봉곡동 378-7|경북 구미시 봉곡로 100 (봉곡프라자) 
투다리|학산타워점|054-277-7642|경북 포항시 남구 해도동 33-103|경북 포항시 남구 해도동 33-103 
투다리|해도점|054-281-0627|경북 포항시 남구 해도동 436-17|경북 포항시 남구 해동로 62 
투다리|해맞이점|054-242-9743|경북 포항시 북구 환호동 377-13|경북 포항시 북구 환호공원길 17-4 
투다리|해평점|054-474-5518|경북 구미시 해평면 월호리 469-9|경북 구미시 해평면 강동로 1660-1 
투다리|혁신1점|054-000-0000|경북 김천시 율곡동 710|경북 김천시 용전3로 15 
투다리|현진점|055-455-1748|경북 구미시 도봉로 17|경상북도 구미시 봉곡동 18-7 
투다리|형곡1점|054-455-9217|경북 구미시 형곡동 169-14|경북 구미시 신시로 31 
투다리|형곡2점|054-457-5702|경북 구미시 형곡동 186-5|경북 구미시 형곡로 221 
투다리|형곡3호점|054-458-3181|경북 구미시 형곡동 317-2|경북 구미시 형곡동로 29 
투다리|황상점|054-471-6251|경북 구미시 황상동 237|경북 구미시 검성로 45-1 
투다리|황성점|054-772-5339|경북 경주시 황성동 509-3|경북 경주시 용담로92번길 42-1 
투다리|황오점|054-741-5859|경북 경주시 황오동 282-3|경북 경주시 원효로 135-1 
투다리|효자점|054-274-9275|경북 포항시 남구 효자동 253-113|경북 포항시 남구 효자동길7번길 5-1 
투다리|효자풍림점|054-277-9279|경북 포항시 남구 효자동 583-13|경북 포항시 남구 효성로93번길 25 
투다리|휴먼시아점|054-473-9290|경북 구미시 옥계동 905-1|경북 구미시 옥계북로 43-46 (휴먼시아1단지) 201호 
투다리|흥해마산점|054-262-9262|경북 포항시 북구 흥해읍 마산리 127-4|경북 포항시 북구 흥해읍 동해대로 1562 
투다리|흥해점|054-262-2115|경북 포항시 북구 흥해읍 남성리 326|경상북도 포항시 북구 흥해읍 중성로32번길 23 
투다리|100호점|055-321-0660|경남 김해시 어방동 1088-7|경남 김해시 분성로517번길 16 
투다리|LG점|055-289-7253|경남 창원시 성산구 가음정동 391-8|경남 창원시 성산구 정동로 153 (기술연구소) 
투다리|가야점|055-322-7279|경남 김해시 부원동 609-6|경남 김해시 가락로30번길 8-1 
투다리|가촌행운점|055-000-0000|경남 양산시 물금읍 가촌리 707-11|경남 양산시 물금읍 가촌서2길 14-9 
투다리|감계점|055-298-8165|경남 창원시 의창구 북면 감계리 236-5|경남 창원시 의창구 북면 감계로110번길 54-31 205호 
투다리|거제점|055-632-0820|경남 거제시 거제면 동상리 495-6|경남 거제시 거제면 읍내로 38 
투다리|거창2점|055-943-7538|경남 거창군 거창읍 중앙리 304|경남 거창군 거창읍 중앙로 123-3 (자연집) 
투다리|건영점|055-323-0835|경남 김해시 내동 1095-4|경남 김해시 경원로11번길 4 
투다리|고성점|055-674-6642|경남 고성군 고성읍 성내로143번길 12|경남 고성군 고성읍 성내리 29-4 
투다리|공원점|055-648-2081|경남 통영시 미수동 291-3|경남 통영시 미수해안로 36 (현대아파트) 
투다리|교방점|055-245-5554|경남 창원시 마산합포구 교방동 374-4|경남 창원시 마산합포구 교방서1길 3 
투다리|구산점|055-321-8046|경남 김해시 구산동 309-7|경남 김해시 가락로 243-6 
투다리|구암점|055-256-9174|경남 창원시 마산회원구 구암동 12-16|경남 창원시 마산회원구 구암서6길 16 (김병석치과의원) 
투다리|군북점|055-585-4729|경남 함안군 군북면 중암리 92-6|경남 함안군 군북면 중암8길 4 (투다리) 
투다리|그린점|055-322-3319|경남 김해시 외동 1251|경남 김해시 함박로101번길 23 (대동아파트) 111동 217호 
투다리|김해내동점|055-323-3989|경남 김해시 내동 1145-1|경남 김해시 내외로95번길 11 
투다리|남가람점|055-745-2663|경남 진주시 장대동 101-1|경남 진주시 장대로9번길 3 
투다리|남산점|055-251-9232|경남 창원시 의창구 팔용동 104-1|경남 창원시 의창구 팔용로 429 (팔용프라자) 
투다리|남양점|055-285-0192|경남 창원시 성산구 대암로 126|경남 창원시 성산구 대방동 355 성원2차상가 310호 
투다리|남해점|055-864-2231|경남 남해군 남해읍 북변리 98-1|경남 남해군 남해읍 화전로78번길 7 (크로크다일남해점) 
투다리|내덕점|055-312-7911|경남 김해시 내덕동 217-1|경남 김해시 유하로29번길 23 
투다리|대박점|055-853-6699|경남 사천시 사천읍 평화리 166-9|경남 사천시 사천읍 읍내1길 38 (비트로) 
투다리|대방점|055-284-5922|경남 창원시 성산구 대방동 358|경남 창원시 성산구 대정로 138 (대방대동아파트) 
투다리|대산점|055-253-3906|경남 창원시 의창구 대산면 가술리 376-2|경남 창원시 의창구 대산면 가술길1번길 7-2, 1층 
투다리|대우점|055-324-0614|경남 김해시 내동 1130|경남 김해시 내외중앙로 121 (대우아파트 106) 
투다리|대원점|055-237-8281|경남 창원시 의창구 대원동 96-1|경남 창원시 의창구 두대로55번길 10 (동우위너스코아) 
투다리|대창점|055-222-2322|경남 창원시 마산합포구 대창동 69|경남 창원시 마산합포구 월영북로 63 
투다리|대청점|055-311-3216|경남 김해시 대청동 333-3|경남 김해시 계동로102번길 24 (갑오마을부영아파트) 
투다리|대학점(구 가좌점)|055-754-5678|경남 진주시 가좌동 817-21|경남 진주시 가좌길 65 
투다리|대한점|055-326-7362|경남 김해시 분성로 155|경남 김해시 외동 1249-4 한국2차상가 208 
투다리|댓거리점|055-243-2254|경남 창원시 마산합포구 해운동 5-84|경남 창원시 마산합포구 월영동3길 7 (마산정보처리학원) 
투다리|도계점|055-277-8236|경남 창원시 의창구 도계동 345-6|경남 창원시 의창구 원이대로55번길 9 (유정숯불갈비) 
투다리|도남2점|055-642-2662|경남 통영시 도남동 361-4|경남 통영시 도남로 151 (남해횟집) 
투다리|도남점|055-646-4423|경남 통영시 도남동 396-5|경남 통영시 데메4길 23 (1동 103호(도남동, 세인상가)) 
투다리|도천점|055-646-0559|경남 통영시 도천동 52-18|경남 통영시 도천상가안길 73 (도천동,신한토탈상가 107,108호) 
투다리|동마산점|055-255-7489|경남 창원시 마산회원구 합성동 322-42|경남 창원시 마산회원구 합성시장길 31 
투다리|동상점|055-324-0809|경남 김해시 동상동 1100-9|경남 김해시 가야로463번길 11 
투다리|동아점|055-334-5430|경남 김해시 내동 1115-4|경남 김해시 내외로 55 (동아아파트) 
투다리|동원점|055-327-8458|경남 김해시 어방동 710|경남 김해시 활천로 179 (동원아파트 상가) 
투다리|두산점|055-334-8768|경남 김해시 삼계동 404-2|경남 김해시 김해대로 1784-7 204호 
투다리|들말점|055-747-2272|경남 진주시 평거동 786-1|경남 진주시 평거로14번길 2 
투다리|람세스점|055-282-4866|경남 창원시 성산구 남양동 6|경남 창원시 성산구 대암로 40-14 (동양람세스빌딩 202) 
투다리|망경점|055-753-1268|경남 진주시 망경동 444-9|경남 진주시 망경남길 48 
투다리|메트로2점|055-256-2987|경남 창원시 마산회원구 삼호로 80|경남 창원시 마산회원구 양덕동 84-14 (210동 217,218호) 
투다리|메트로점|055-251-9280|경남 창원시 마산회원구 양덕동 77-4|경남 창원시 마산회원구 양덕서로 47 (메트로스퀘어5) 
투다리|명곡점|055-276-1361|경남 창원시 의창구 봉곡동 34-8|경남 창원시 의창구 원이대로261번길 9, 1층1호(봉곡동,금성상가) 
투다리|명서점|055-276-2223|경남 창원시 의창구 명서동 75-8|경남 창원시 의창구 명지로 82-12 (부강상가) 
투다리|모아점|055-314-3286|경남 김해시 율하동 1335-2|경남 김해시 율하3로 41 네오코아상가 1층 109호 
투다리|몽고점|055-244-2494|경남 창원시 마산합포구 자산동 300-9|경남 창원시 마산합포구 자산삼거리로 10-1 
투다리|무동점|055-252-1312|경남 창원시 의창구 북면 무동리 145-1|경남 창원시 의창구 북면 무동로226번길 18 106호 
투다리|무전점|055-643-2232|경남 통영시 무전동 1025-2|경남 통영시 무전4길 29 (휴엔하임) 
투다리|문산점|055-761-4980|경남 진주시 문산읍 삼곡리 1199-17|경남 진주시 문산읍 동부로 567 
투다리|미라주점|055-321-4511|경남 김해시 구산동 1074|경남 김해시 김해대로1902번길 30 (일동미라주) 
투다리|미수점|055-646-5288|경남 통영시 미수동 553-6|경남 통영시 미수로 104-1 
투다리|밀양교동점|054-351-0321|경남 밀양시 내이동 617-14|경남 밀양시 북성로 83 
투다리|밀양남지점|054-526-3170|경남 창녕군 남지읍 남지리 605-29|경남 창녕군 남지읍 낙동로 507 2층 
투다리|밀양내이점|054-356-4650|경남 밀양시 내이동 1182-3|경남 밀양시 북성로2길 12 
투다리|밀양수산점|054-391-1644|경남 밀양시 하남읍 수산리 449-29|경남 밀양시 하남읍 시동중앙길 9-6 
투다리|밀양시청점|054-356-9277|경남 밀양시 내이동 1537-13|경남 밀양시 시청서길 20-12 
투다리|반송시장점|055-283-5792|경남 창원시 성산구 반림동 17-9|경남 창원시 성산구 반송로 148-9 (반송아이필프라자 4층 412호) 
투다리|반송점|055-285-8398|경남 창원시 의창구 용호동 67-1|경남 창원시 의창구 외동반림로 206 (무학아파트 1층 26호) 
투다리|반지점|055-273-7889|경남 창원시 성산구 반지동 76-3|경남 창원시 성산구 반지로16번길 21-4 (반지상가 1층) 
투다리|범어점|055-387-8663|경남 양산시 물금읍 범어리 683-14|경남 양산시 물금읍 초장길 2 (투다리) 
투다리|벚꽃점|055-545-2816|경남 창원시 진해구 자은동 834-5|경남 창원시 진해구 진해대로921번길 8 (국민떡볶이) 
투다리|벽산점|055-251-8398|경남 창원시 의창구 팔용동 176-3|경남 창원시 의창구 남산로17번길 10 
투다리|보건대점(직영)|055-920-8211|경남 진주시 상봉동 1105-12|경남 진주시 창렬로 106 
투다리|봉곡점|055-237-2757|경남 창원시 의창구 봉곡동 144-1|경남 창원시 의창구 봉곡로111번길 8 (동승빌딩 1층) 
투다리|봉림점|055-288-1989|경남 창원시 의창구 봉림동 713-2|경남 창원시 의창구 대봉로 20 봉림상가 204호 
투다리|부곡점|055-314-2592|경남 김해시 부곡동 804-2|경남 김해시 월산로 111-61 (부곡프라자 101호) 
투다리|부영점|055-544-8454|경남 창원시 진해구 안골동 352-3|경남 창원시 진해구 안청남로 10 
투다리|북마산점|055-243-4979|경남 창원시 마산합포구 상남동 83-3|경남 창원시 마산합포구 북성로 64-2 
투다리|북정점|055-365-5546|경남 양산시 북정로 114 상가 제5동 102호(북정동, 양산동원타운)|
투다리|북부점|055-312-5055|경남 김해시 삼계동 1487-1|경남 김해시 해반천로144번길 32 동광빌딩 1층 101 
투다리|비발디점|055-314-0882|경남 김해시 구산동 555|경남 김해시 가락로332번길 1 
투다리|사곡점|055-638-1634|경남 거제시 사등면 사곡리 832-9|경남 거제시 사등면 두동로 54-40 (사곡영진자이온2단지) 
투다리|사림점|055-284-8367|경남 창원시 의창구 사림동 53-8|경남 창원시 의창구 퇴촌로 33 2층 202호(사림동) 
투다리|사천점|055-852-4436|경남 사천시 사남면 월성리 451|경남 사천시 사남면 조동길 61 (사천 푸르지오) 
투다리|삼문점|055-000-0000|경남 밀양시 삼문동 736-9|경남 밀양시 미리벌중앙로5길 22 
투다리|삼방점|055-325-6481|경남 김해시 삼방동 691-2|경남 김해시 삼안로 244 (한일아파트) 106호 
투다리|삼정점|055-321-8982|경남 김해시 삼정동 108-1|경남 김해시 활천로29번길 5 (수정상가빌라) 
투다리|삼천포점|055-834-8119|경남 사천시 동금동 87-9|경남 사천시 새시장길 25 (보성당구장) 
투다리|상곡점|055-232-4900|경남 창원시 마산회원구 내서읍 상곡리 54-2|경남 창원시 마산회원구 내서읍 중리상곡로 11 (상곡숯불생고기) 
투다리|상남점|055-267-5969|경남 창원시 성산구 상남동 1-7|경남 창원시 성산구 마디미로 2 (미도빌딩) 
투다리|상봉3점|055-743-8943|경남 진주시 상봉동 803|경남 진주시 의병로80번길 2 
투다리|새들말강변점|055-745-1377|경남 진주시 평거동 886|경남 진주시 새들말로 42 
투다리|서광점|055-329-5959|경남 김해시 외동 1260-3|경남 김해시 함박로 149 (임호마을서광아파트) 
투다리|서상동점|055-000-0000|경남 창원시 의창구 서상동 688-4|경남 창원시 의창구 평산로163번길 1 
투다리|서상점|055-333-8735|경남 김해시 서상동 255-13|경남 김해시 가락로63번길 9-1 
투다리|서진주점|055-748-7262|경남 진주시 이현동 12-32|경남 진주시 서장대로 259 
투다리|서창삼호점|055-000-0000|경북 울진군 울진읍 연호로 49|경북 울진군 울진읍 연지리 793-3 
투다리|석산점|055-000-0000|경남 양산시 동면 석산리 1453-4|경남 양산시 동면 금오16길 12 
투다리|석전점|055-251-3335|경남 창원시 마산회원구 석전동 257-34|경남 창원시 마산회원구 석전동5길 35 
투다리|선학점(구 봉곡점)|055-753-6260|경남 진주시 하대동 634-7|경남 진주시 하대로 12 
투다리|성원점|055-267-7040|경남 창원시 성산구 대방동 355|경남 창원시 성산구 대암로 80 (성원3차아파트상가) 
투다리|성주점|055-275-0092|경남 창원시 성산구 성주동 127|경남 창원시 성산구 삼정자로43번길 8 (성주빌딩) 
투다리|소계점|055-298-1268|경남 창원시 의창구 소계동 724-11|경남 창원시 의창구 소계로 91-2 
투다리|소답점|055-251-3681|경남 창원시 의창구 소답동 115-5|경남 창원시 의창구 의안로8번길 23 (범한) 
투다리|속천점|055-546-5314|경남 창원시 진해구 태평동 84-16|경남 창원시 진해구 속천로 30-1 (투다리) 
투다리|수정점(구 이현점)|055-746-2366|경남 진주시 수정동 20-1|경남 진주시 향교로 38-2 
투다리|신대동점|055-251-1566|경남 창원시 마산회원구 구암동 85-21|경남 창원시 마산회원구 구암남10길 18 
투다리|신대방점|055-286-9202|경남 창원시 성산구 대방동 366-1|경남 창원시 성산구 가양로124번길 23 (크리스탈빌딩) 
투다리|신도계점|055-277-2236|경남 창원시 의창구 도계동 397-5|경남 창원시 의창구 도계로 80 (덕암파크) 
투다리|신마산점|055-242-1051|경남 창원시 마산합포구 창포동2가 2-2|경남 창원시 마산합포구 문화동14길 74 (창포경남아파트) 
투다리|신상남점|055-261-5591|경남 창원시 성산구 상남동 34-5|경남 창원시 성산구 단정로 18 (상하이빌딩) 
투다리|신세계점|055-246-9643|경남 창원시 마산합포구 산호동 36-9|경남 창원시 마산합포구 산호남로 8-1 
투다리|신안점|055-745-9022|경남 진주시 신안동 464-6|경남 진주시 평거로 108-1 
투다리|신월점|055-266-2183|경남 창원시 의창구 신월동 68-21|경남 창원시 의창구 상남로202번길 42 (신월복합상가) 
투다리|신주공점|055-321-6320|경남 김해시 외동 1187-15|경남 김해시 함박로 51 
투다리|신화점|055-338-8918|경남 김해시 삼계동 1502-6|경남 김해시 해반천로130번길 19 
투다리|씨코아대동점|055-241-9081|경남 창원시 마산합포구 해운동 36-3|경남 창원시 마산합포구 월영동12길 66-15 (비비큐치킨) 
투다리|아너스빌점|055-634-2594|경남 거제시 사등면 사곡리 918|경남 거제시 사등면 두동로 30 (경남 아너스빌) 
투다리|아람점|055-339-4366|경남 김해시 삼방동 679-8|경남 김해시 삼안로217번길 28-1 
투다리|아이파크점|055-311-8443|경남 김해시 삼계동 1543|경남 김해시 김해대로 1870 (삼계아이파크) 
투다리|아쿠아점|055-313-4792|경남 김해시 번화2로 6|경남 김해시 삼문동 584-3 
투다리|안동점|055-313-6888|경남 김해시 안동 333-5|경남 김해시 분성로627번길 16-1 
투다리|안민점|055-275-5615|경남 창원시 성산구 안민동 70|경남 창원시 성산구 안민안길 28 (동양상가빌라) 
투다리|양곡점|055-286-0310|경남 창원시 성산구 신촌동 22-1|경남 창원시 성산구 신촌로 83 (양곡상가아파트) 
투다리|양산남부점|055-364-9504|경남 양산시 남부동 607-5|경남 양산시 양주로 42 (한울빌딩) 
투다리|양산신도시점|055-386-7809|경남 양산시 중부동 688-14|경남 양산시 양산역9길 13 
투다리|양산중부점|055-367-1250|경남 양산시 중부동 665-1|경남 양산시 양주1길 2 (올뎃화이트) 
투다리|양정점|055-638-8183|경남 거제시 양정동 955-5|경남 거제시 수양로 503 
투다리|어곡점|055-910-8956|경남 양산시 어곡동 9-3|경남 양산시 두전길 18 (로얄파크빌) 
투다리|어방점|055-325-9289|경남 김해시 어방동 461-5|경남 김해시 인제로169번길 20 
투다리|연초점|055-636-5302|경남 거제시 연초면 죽토리 1106-1|경남 거제시 연초면 거제북로 36 (시영빌딩) 
투다리|상대점(구.오거리점)|055-748-2361|경남 진주시 상대동 194-1|경남 진주시 모덕로 180 
투다리|오동동점|055-241-1537|경남 창원시 마산합포구 산호동 338-35|경남 창원시 마산합포구 합포로 120 (파인플라자) 
투다리|옥봉점|055-745-7739|경남 진주시 옥봉동 370-14|경남 진주시 향교로 109 
투다리|외동점|055-336-0821|경남 김해시 외동 705-2|경남 김해시 평전로 11 주공상가 106호 
투다리|용남점|055-648-0783|경남 통영시 용남면 동달리 945-7|경남 통영시 용남면 대곡길 12 (통영청구하이츠아파트) 
투다리|용원점|055-971-5040|경남 창원시 진해구 용원동 1212-11|경남 창원시 진해구 용원서로39번길 6 (달링하버2) 
투다리|용호점|055-266-0343|경남 창원시 의창구 용호동 73-14|경남 창원시 의창구 용지로153번길 14 (진성빌딩) 
투다리|우림필유점|055-541-0095|경남 창원시 진해구 해원로 43 601동 205호(석동, 우림필유상가)|
투다리|우미린점|055-000-0000|경남 양산시 물금읍 범어리 2711-10|경남 양산시 물금읍 청운로 349 (세정에스타) 
투다리|웅상점|055-363-5792|경남 양산시 삼호동 834-12|경남 양산시 삼호로 55-1 (다계촌) 
투다리|원지점|055-973-1744|경남 산청군 신안면 하정리 927-12|경남 산청군 신안면 원지강변로63번길 9-7 (투다리) 
투다리|월령점|055-244-2441|경남 창원시 마산합포구 월영동 708-2|경남 창원시 마산합포구 월영마을로 29 (월영2차동아아파트) 
투다리|월산점|055-313-8071|경남 김해시 부곡동 809-1|경남 김해시 장유로 180 (투투스빌딩1) 
투다리|월포점|055-243-8792|경남 창원시 마산합포구 중앙동2가 1-429|경남 창원시 마산합포구 중앙동3길 26 (상가) 
투다리|유토피아점|055-648-1609|경남 통영시 미수동 1-12|경남 통영시 운하1길 46 (대영유토피아) 
투다리|율하2점|055-311-3176|경남 김해시 율하동 1405|경남 김해시 율하1로 154 (율현마을율하이편한세상) 
투다리|율하점|055-329-0904|경남 김해시 율하동 1298-6|경남 김해시 율하1로 12 
투다리|이미지점|055-292-6775|경남 창원시 마산회원구 내서읍 삼계리 260|경남 창원시 마산회원구 내서읍 광려로 37 (삼계대동이미지2차아파트) 
투다리|이지더원점|055-000-0000|경남 창원시 진해구 용원동 1338-3|경남 창원시 진해구 신항북로 202 (부산신항만 이지더원아파트 2단지) 
투다리|이진점|055-313-2520|경남 김해시 구산동 1077|경남 김해시 김해대로1902번길 88 (구산 이진캐스빌1단지아파트) 
투다리|일반성점|055-761-0904|경남 진주시 일반성면 창촌리 77-3|경남 진주시 일반성면 동부로 2022-1 
투다리|자여점|055-251-3220|경남 창원시 의창구 동읍 용정리 21-7|경남 창원시 의창구 동읍 용정길46번길 24 (동부산훼미리타운5차아파트) 
투다리|자은점|055-551-5288|경남 창원시 진해구 자은동 525-3|경남 창원시 진해구 진해대로975번길 20 (포스코더샾아파트) 
투다리|장군점|055-229-7926|경남 창원시 마산합포구 장군동3가 11-8|경남 창원시 마산합포구 중앙남3길 56 
투다리|장대점|055-743-7734|경남 진주시 장대동 101-34|경남 진주시 장대로 7 
투다리|장미공원점|055-000-0000|경남 창원시 성산구 가음동 7-3|경남 창원시 성산구 가음정로43번길 1 (가음정빌딩) 
투다리|장유관동점|055-313-3183|경남 김해시 관동동 449-3|경남 김해시 계동로23번길 5 (대우프라자) 
투다리|장유코아점|055-312-6300|경남 김해시 능동로155번길 6|경상남도 김해시 부곡동 1160-4 202호 
투다리|장천대동점|055-545-0706|경남 창원시 진해구 장천동 119-12|경남 창원시 진해구 행암로 25 (진해 장천 대동 다:숲아파트) 
투다리|장평2점|055-634-6999|경남 거제시 장평동 72-1|경남 거제시 장평3로4길 40 
투다리|장평삼성점|055-634-0588|경남 거제시 장평동 1201-9|경남 거제시 장평로4길 20 
투다리|주남점|055-253-0441|경남 창원시 의창구 동읍 용잠리 369-1|경남 창원시 의창구 동읍 의창대로 851 
투다리|죽림2점|055-649-2999|경남 통영시 광도면 죽림리 1580-47|경남 통영시 광도면 죽림2로 76-95(가 105) 
투다리|죽림점|055-649-2201|경남 통영시 광도면 죽림1로 17-19|경남 통영시 광도면 죽림리 1577-11 
투다리|중곡점|055-637-7851|경남 거제시 고현동 1014-1|경남 거제시 중곡2로6길 23 
투다리|중부점|055-546-2404|경남 창원시 진해구 경화동 1149-10|경남 창원시 진해구 중초로 33-1 (투다리) 
투다리|마산중앙점|055-222-7313|경남 창원시 마산합포구 중앙동1가 12-3|경남 창원시 마산합포구 문화북1길 5 
투다리|중앙점|055-743-8340|경남 진주시 대안동 16-15|경남 진주시 진주대로1079번길 9-1 
투다리|중흥점|055-342-9289|경남 김해시 진영읍 진영리 1634-7|경남 김해시 진영읍 장등로 54 
투다리|지내본점|055-328-0633|경남 김해시 지내동 314-7|경남 김해시 김해대로2715번길 29 
투다리|징기스칸점|055-339-3742|경남 김해시 부원동 609-9|경남 김해시 가락로24번길 9 
투다리|창녕부곡점|054-521-0704|경남 창녕군 부곡면 거문리 222-7|경남 창녕군 부곡면 온천중앙로 36 
투다리|창녕영산점|055-521-7769|경남 창녕군 영산면 서리 145-11|경남 창녕군 영산면 연지길 10 
투다리|창동점|055-221-3844|경남 창원시 마산합포구 창동 60|경남 창원시 마산합포구 오동서6길 13 
투다리|창원역점|055-293-3082|경남 창원시 의창구 팔용동 163-17|경남 창원시 의창구 사화로9번길 1 (창신빌딩) 
투다리|창원점|055-266-4638|경남 창원시 성산구 중앙동 95-4|경남 창원시 성산구 중앙대로83번길 14 (창원종합상가) 
투다리|창원중앙점|055-266-8025|경남 창원시 성산구 중앙동 77-13|경남 창원시 성산구 용지로121번길 16 (삼화빌딩) 
투다리|초장점|055-755-2252|경남 진주시 초전동 1704-1|경남 진주시 초북로20번길 27 
투다리|초전점|055-000-0000|경남 진주시 초전동 1643-3|경남 진주시 초전북로62번길 27-8 
투다리|충무공동점|055-753-5959|경남 진주시 충의로 30|경남 진주시 충무공동 279-4 
투다리|칠서점|055-586-8990|경남 거창군 남하면 무릉리 1122-5|경남 거창군 남하면 무릉2길 22 
투다리|코아루점|055-342-9209|경남 김해시 진영읍 진영리 1612-2|경남 김해시 진영읍 장등로19번길 41 
투다리|코오롱점|055-253-9992|경남 창원시 마산회원구 내서읍 호원로 361-2|경남 창원시 마산회원구 내서읍 호계리 10 
투다리|퀸즈점|055-747-1255|경남 진주시 평거동 1130|경남 진주시 새평거로 25 (더 퀸즈 웰가) 
투다리|팔거리점|055-244-6644|경남 창원시 마산회원구 회원동 669-3|경남 창원시 마산회원구 회원북25길 2 
투다리|평거2점|055-748-7277|경남 진주시 평거동 297-9|경남 진주시 순환로553번길 8-1 
투다리|평거점|055-747-3834|경남 진주시 평거동 719-4|경남 진주시 진양호로125번길 17 
투다리|푸르지오점|055-339-9286|경남 김해시 삼계동 1410-2|경남 김해시 가야로 17 (분성마을5단지푸르지오아파트) 
