##NAME|SUBNAME|ID|TELNUM|NEWADDR|FEAT|OT|XCOORD|YCOORD@@본죽
본죽|당진터미널점|SJDA003|041-357-6288|충청남도 당진시 밤절로 168 로뎀타워 113호|포장;주차;예약|평일 09:00~21:00 주말/공휴일 09:00~21:00|126.64698713020252|36.90151849994408
본죽|논산연무점|SJCZ004|041-742-6288|충청남도 논산시 연무읍 연무로 181 외 1번지|포장;주차;예약|평일 09:00~21:00주말/공휴일 09:00~21:00명절 휴무|127.09920164798366|36.13074948485041
본죽|논산취암점|SJCZ002|041-734-6282|충청남도 논산시 중앙로 268 (취암동)|포장;주차;예약|평일 09:00~21:00 주말/공휴일 09:00~21:00 명절 휴무|127.09859288605335|36.1911273936938
본죽|영종하늘도시점|SJCV006|032-752-6288|인천광역시 중구 하늘중앙로195번길 29 (중산동)|포장;주차;예약|평일 10:00~21:00 주말/공휴일 10:00~21:00|126.56285178120045|37.4889871272376
본죽|인천동암역점|SJCS008|032-425-6288|인천광역시 부평구 열우물로 22 (십정동)|포장;예약|평일/주말/공휴일 10:00~21:00(식사 20:20분까지), 일요일 휴무, 1월1일 휴무|126.70137216362723|37.47025947760221
본죽|인천송현점|SJCR002|032-773-6282|인천광역시 동구 화수로 7 (송현동)|포장;주차;예약|평일 09:00~20:30 주말/공휴일 09:00~19:30|126.63600632910666|37.48032964220945
본죽|인천서창2지구점|SJCQ027|032-462-6288|인천광역시 남동구 서창남순환로 222 서창센타프라자 107호|포장;주차;예약|09:30~21:00 (2,4주 토요일 정기휴무)|126.74947489515048|37.42415294562587
본죽|인천서창점|SJCQ015|032-468-6228|인천광역시 남동구 장아산로 134-4 (서창동)|포장;주차;예약|평일/토요일/공휴일 09:00~21:00*일요일 휴무|126.7491402917756|37.43910907340674
본죽|인천만수주공점|SJCQ014|032-469-9288|인천광역시 남동구 만수로 55 (만수동)|포장;주차;예약|평일 09:30~22:00 주말/공휴일 09:00~22:00|126.734192702472|37.46090249995405
본죽|인천길병원암센터점|SJCQ004|032-424-6288|인천광역시 남동구 구월남로 163 (구월동)|포장;주차;예약|평일 09:30~21:00, 토요일 휴무, 일요일 10:00~20:00, 공휴일 10:00~20:30|126.70766500486262|37.45321731312364
본죽|인천간석동점|SJCQ001|032-442-3053|인천광역시 남동구 남동대로 886 (간석동)|포장;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00 *일요일 첫째,셋째주 휴무|126.7086543898013|37.461545084808094
본죽|인천제물포역점|SJCP013|032-872-6288|인천광역시 남구 수봉로27번길 4 (숭의동)|포장;주차;예약|평일 09:00~21:00 토요일/공휴일 09:00~21:00 *일요일 휴무|126.65657388195878|37.463574835589505
본죽|주안북부역점|SJCP007|032-868-6233|인천광역시 남구 염창로 55 (주안동)|포장;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00 *일요일 셋째주 휴무|126.68021547405442|37.46585044842366
본죽|인천학익점|SJCP005|032-876-4245|인천광역시 남구 매소홀로 468 (학익동)|포장;주차;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00 *구정, 추석만 휴무|126.67393257914405|37.43935441065394
본죽|인천용현점|SJCP002|032-887-6654|인천광역시 남구 매소홀로 63 (용현동)|포장;주차;예약|평일/주말/공휴일 09:00~22:00*일요일 둘째, 넷째는 21시30분 정도까지 운영|126.63326833078835|37.450184307085955
본죽|부천역곡점|SJBJ001|032-345-6288|경기도 부천시 소사구 경인로 512 (괴안동)|포장;주차;예약|평일/토요일 09:00~21:30 일요일/공휴일 10:30~21:30|126.81239689139785|37.484158001875485
본죽|동두천점|SJBI004|031-862-0398|경기도 동두천시 지행로 52 (지행동)|포장;주차;예약|09:30 ~ 21:30|127.05300984338214|37.89208094435111
본죽|동두천중앙로점|SJBI002|031-862-5442|경기도 동두천시 중앙로 254 (생연동)|포장;주차;예약|평일 08:30~20:00 토요일/공휴일 08:30~18:00* 일요일 휴무|127.05381896374278|37.904120806778984
본죽|남양주평내점|SJBH031|031-511-2414|경기도 남양주시 경춘로1256번길 20 번지|포장;주차;예약|매일 09:30~21:00|127.23542034070705|37.64515215484976
본죽|별내북부점|SJBH028|031-527-6288|경기도 남양주시 별내3로 318 (별내동)|포장;주차;예약|평일/주말/공휴일 09:00~21:00|127.11791067249196|37.66585969657233
본죽|남양주장현점|SJBH026|031-529-6288|경기도 남양주시 진접읍 장현로 64 (장현로 64)|포장;주차;예약|매일 09:30 ~ 21:00 (일요일 10:00 ~ 20:00)|127.18030681054918|37.71635799432519
본죽|남양주오남점|SJBH023|031-528-6287|경기도 남양주시 오남읍 진건오남로 511|포장;주차;예약|평일/주말/공휴일 09:00~21:30|127.2091708325376|37.679774009547764
본죽|마석역점|SJBH021|031-591-6268|경기도 남양주시 화도읍 마석중앙로 76|포장;주차;예약|평일/토요일/공휴일 09:00~21:30 *일요일 휴무|127.30812028271085|37.651951059619996
본죽|남양주청학리점|SJBH016|031-821-6288|경기도 남양주시 별내면 청학로 78|포장;예약|평일 09:00~22:00 주말/공휴일 10:00~21:00 *일요일 둘째, 넷째주 휴무|127.11860308849194|37.707804889477885
본죽|남양주덕소점|SJBH005|031-577-6777|경기도 남양주시 와부읍 덕소로97번길 13|포장;예약|평일 10:00~22:00 주말/공휴일 10:00~22:00 * 둘째, 넷째주 일요일 휴무|127.21364562178084|37.58612850507958
본죽|김포고촌점|SJBG007|031-985-6233|경기도 김포시 고촌읍 김포대로 334|포장;주차;예약|평일/토요일 09:00~22:00일요일/공휴일 09:00~20:00|126.77112465938549|37.600728430694446
본죽|김포풍무점|SJBG004|031-989-6282|경기도 김포시 풍무로 102 (풍무동)|포장;주차;예약|평일/토요일 09:00~21:00, 일요일: 09:00~20:00|126.72239836555593|37.60457020621583
본죽|김포사우점|SJBG002|031-988-6620|경기도 김포시 사우동   934|포장;주차;예약|월~토 09:30 - 21:00 / 일, 공휴일10:00 - 18:00|126.71849715387543|37.61925064442573
본죽|한세대점|SJBF010|031-427-3934|경기도 군포시 고산로151번길 25 (당정동, 럭키빌딩)|포장;예약|평일/토요일/공휴일 09:00~21:00*일요일 휴무|126.95626474511762|37.346734877122536
본죽|군포금정역점|SJBF003|031-391-6233|경기도 군포시 산본천로 222 세환타워 104호|포장;주차;예약|평일/토요일 09:00~22:00 일요일/공휴일 10:00~22:00|126.94191256760493|37.3714456879932
본죽|구리아름마을점|SJBE007|031-568-6233|경기도 구리시 동구릉로85번길 9 (인창동)|포장;주차;예약|평일/주말 09:00~22:00 *일요일 휴무|127.13335314107063|37.60805770412662
본죽|곤지암점|SJBD009|031-769-6286|경기도 광주시 곤지암읍 곤지암로 65|포장;예약|평일/토요일 9:00~21:00, 일요일 09:00~14:00|127.33941144211532|37.34946732339935
본죽|광주양벌점|SJBD008|031-764-6281|경기도 광주시 오포읍 양벌로 207 외 2필지|포장;주차;예약|평일/토요일/공휴일 09:00~21:00, 일요일 휴무|127.2543964538235|37.37829002556731
본죽|광주탄벌점|SJBD003|031-761-6279|경기도 광주시 포돌이로 6-1 (탄벌동)|포장;주차;예약|평일/주말 10:00~21:00|127.25043182163829|37.4151393778728
본죽|광명2동점|SJBC009|02-2611-6288|경기도 광명시 광명로 965 (광명동)|포장;주차;예약|평일,토요일 09:30~22:00 * 일요일 휴무|126.8563961599678|37.4848611905512
본죽|광명소하점|SJBC008|02-899-6288|경기도 광명시 오리로 381 (소하동)|포장;예약|평일 09:00~21:00 주말/공휴일 09:00~21:00|126.87929537313003|37.43645923203267
본죽|과천점|SJBB001|02-507-6288|경기도 과천시 별양상가2로 29 (별양동)|포장;예약|월~토 10:00~21:00*일요일/공휴일 휴무|126.99224518549876|37.42589581936886
본죽|일산백석점|SJBA003|031-902-3739|경기도 고양시 일산동구 중앙로 1055 (백석동)|포장;주차;예약|평일/주말/공휴일 09:30~22:30|126.78646608483633|37.643694564375174
본죽|일산후곡점|SJAZ024|031-912-6288|경기도 고양시 일산서구 일산로 562 (일산동)|포장;주차;예약|10:00 ~ 21:00 브레이크타임(오후3시~4시)|126.76590599608964|37.6788802553199
본죽|일산가좌점|SJAZ022|031-922-6233|경기도 고양시 일산서구 가좌3로 11 (가좌동)|포장;예약|월~토 09:00~21:00 주말/공휴일 10:00~20:00 *둘째, 넷째 일요일은 정기휴무|126.71995101411977|37.68577526130892
본죽|일산마두역점|SJAZ019|031-905-6288|경기도 고양시 일산동구 중앙로 1189 (장항동)|포장;예약|평일 09:00~21:00 주말/공휴일 09:00~21:00|126.77682591047102|37.652791052965
본죽|일산백마점|SJAZ017|031-903-6288|경기도 고양시 일산동구 일산로 238 (마두동)|포장;주차;예약|평일/토요일 10:00~21:00일요일/공휴일 10:00~21:00|126.78866135395|37.65750876188636
본죽|고양원당점|SJAY011|031-962-7282|경기도 고양시 덕양구 호국로790번길 17 (성사동)|포장;주차;예약|09:00 ~ 21:00|126.8372545216812|37.65628119079998
본죽|고양신원점|SJAY010|02-381-6288|경기도 고양시 덕양구 신원로1길 22 (신원동)|포장;주차;예약|평일/주말/공휴일 09:00~21:00|126.88911232419447|37.66254008766912
본죽|고양서정마을점|SJAY009|031-971-6282|경기도 고양시 덕양구 중앙로 450 (행신동)|포장;주차;예약|평일,주말,공휴일 10:00~21:30|126.84554675113601|37.61844018844658
본죽|고양화정점|SJAY006|031-971-1771|경기도 고양시 덕양구 화신로272번길 3 (화정동)|포장;주차;예약|평일/토요일 09:00~21:00 일요일/공휴일 09:00~21:00|126.83095635058213|37.631062825403404
본죽|행신롯데마트옆점|SJAY005|031-970-7720|경기도 고양시 덕양구 중앙로558번길 7-4 (행신동)|포장;주차;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|126.83567508174907|37.62424002033498
본죽|일산능곡점|SJAY003|031-970-7002|경기도 고양시 덕양구 토당로 115 (토당동)|포장;예약|평일/주말/공휴일 09:30~21:30|126.81699500543249|37.62541984877084
본죽|고양점|SJAY001|031-969-6282|경기도 고양시 덕양구 혜음로 21 (고양동)|포장;예약|평일 09:00~21:20 / 토요일 09:00~20:30 / 일요일 09:30~20:00|126.90160348757341|37.70254737751143
본죽|면목역점|SJAX008|02-435-6282|서울특별시 중랑구 겸재로 178 (면목동)|포장;주차;예약|평일 09:30 ~ 21:00 / 주말(토,일) 및 공휴일 09:30 ~ 21:00 / 휴무일 없음|127.08738991452836|37.58814554499583
본죽|망우역점|SJAX005|02-434-6233|서울특별시 중랑구 망우로 346 한일써너스빌 101동 113호|포장;예약|평일 09:00~22:00 토요일/공휴일 09:00~22:00*일요일 휴무|127.09112395673094|37.59739410356318
본죽|사가정역점|SJAX002|02-434-6288|서울특별시 중랑구 사가정로 407 (면목동)|포장;예약|평일 10:00 ~ 22:00 주말/공휴일 10:00 ~ 22:00|127.08987631729008|37.58063660488185
본죽|망우우림시장점|SJAX001|02-2207-6288|서울특별시 중랑구 용마산로 498 (망우동)|포장;주차;예약|평일/주말/공휴일 09:00~21:00*일요일 첫째,셋째주 휴무|127.10033437315232|37.59550896792754
본죽|동대문밀리오레점|SJAW029|02-2267-6288|서울특별시 중구 장충단로13길 43 (을지로6가)|포장;예약|평일/주말/공휴일 09:30 ~ 21: 00 *명절 휴무|127.00646102724149|37.5680927560415
본죽|서울백병원점|SJAW028|02-2268-5150|서울특별시 중구 마른내로 14 (저동2가)|포장;주차;예약|평일 08:00~21:00 주말/공휴일 09:00~21:00*명절 휴무|126.98939661407144|37.564661464019345
본죽|명동점|SJAW006|02-755-3562|서울특별시 중구 명동8가길 6 (충무로2가)|포장;예약|평일 08:30~22:00 주말/공휴일 08:30~22:00 *명절 휴무|126.98541303268831|37.561525571333384
본죽|아주대점|SJBQ006|031-217-3383|경기도 수원시 영통구 중부대로 259 (원천동)|포장;예약|평일/토요일/공휴일 09:00 ~ 20:50*일요일 휴무|127.04455965278058|37.274990562820875
본죽|수원영통황골점|SJBQ004|031-206-3313|경기도 수원시 영통구 봉영로 1767 (영통동)|포장;예약|평일 09:30~21:30 주말 09:30~21:00|127.08164173781043|37.26678574187295
본죽|수원매탄영통구청점|SJBQ002|031-215-5553|경기도 수원시 영통구 효원로 393 (매탄동)|포장;예약|평일 10:00~21:00 토요일/공휴일 10:00~21:00 *일요일은 휴무입니다.|127.0446945933867|37.25911776255835
본죽|성남중원구청점|SJBO004|031-721-6233|경기도 성남시 중원구 제일로 39 (성남동)|포장;예약|평일 09:00~21:30 주말/공휴일 09:00~21:00 (1,3주 일요일 휴무)|127.13645873689866|37.43051341176675
본죽|성남신흥주공점|SJBN012|031-733-6289|경기도 성남시 수정구 수정로 340 (삼성동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00*둘째주 일요일 휴무|127.14995976327569|37.45395946367014
본죽|가천대역점|SJBN008|031-758-5288|경기도 성남시 수정구 태평로 3 (태평동, SM해그린)|포장;주차;예약|평일/토요일/공휴일 09:00~21:00 *매주 일요일 휴무|127.12745431637279|37.44811848068933
본죽|동판교점|SJBM027|031-8016-6288|경기도 성남시 분당구 판교로 374 (삼평동)|포장;주차;예약|평일/주말/공휴일 09:30~21:30|127.11591763911512|37.40384357343302
본죽|안양샘병원점|SJBY004|031-445-6288|경기도 안양시 만안구 현충로48번길 63 (안양동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|126.92398062190787|37.39331238190486
본죽|안양비산동점|SJBX013|031-476-6288|경기도 안양시 동안구 관악대로 157 (비산동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|126.94166984732526|37.3991322196512
본죽|안양관양동점|SJBX001|031-476-6289|경기도 안양시 동안구 관평로 327 (관양동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|126.95746397845534|37.405532601057715
본죽|안산본오1동점|SJBV017|031-418-6588|경기도 안산시 상록구 석호로 306|포장;주차;예약|평일/주말/공휴일 10:00~22:00|126.86443910065407|37.29329891275114
본죽|안산일동점|SJBV014|031-520-2222|경기도 안산시 상록구 일동로 25-2|포장;주차;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|126.86954838277288|37.31006031584258
본죽|안산상록수역점|SJBV009|031-408-8288|경기도 안산시 상록구 본삼로 38 (본오동, 월드아파트)|포장;예약|평일/주말/공휴일 09:00~22:00|126.86414159026597|37.30069788302101
본죽|안산한대역점|SJBV007|031-408-5888|경기도 안산시 상록구 광덕1로 375|포장;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|126.8509523779937|37.308445327144966
본죽|안산월피동점|SJBV006|031-413-6288|경기도 안산시 상록구 예술광장로 11 (월피동)|포장;예약|평일/주말/공휴일 10:00~21:00|126.84526110804492|37.32900680249211
본죽|안산신길지구점|SJBU019|031-480-6233|경기도 안산시 단원구 신길로1길 10|포장;주차;예약|평일/주말/공휴일 09:00 ~ 22:00|126.78607756575343|37.330792349090956
본죽|안산원곡점|SJBU018|031-410-6282|경기도 안산시 단원구 화랑로 123  한화꿈에그린아파트  단지상가 115호|포장;주차;예약|평일/주말/공휴일 09:00 ~ 22:00|126.80208533442064|37.32612763950948
본죽|안산고잔점|SJBU015|031-483-4486|경기도 안산시 단원구 광덕서로 78 대한법조타운  118호|포장;주차;예약|평일/토요일 09:30~21:30 일요일 09:30~21:00|126.8277846067615|37.311632374726344
본죽|안산초지점|SJBU008|031-403-8088|경기도 안산시 단원구 광덕1로 61 신명프라자|포장;주차;예약|평일 10:00~22:00 토요일/공휴일 10:00~21:00 *일요일 휴무|126.8163528944792|37.30880035676234
본죽|고잔화승점|SJBU007|031-410-6278|경기도 안산시 단원구 광덕3로 178 화승타운 116호|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|126.8323590966589|37.31206062716184
본죽|시흥시화점|SJBT021|031-432-8844|경기도 시흥시 중심상가2길 8 중심상가3길 4  102호|포장;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00|126.73624697554415|37.34572091368287
본죽|경기시흥점|SJBT018|031-314-6230|경기도 시흥시 비둘기공원7길 39 트윈프라자|포장;주차;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|126.79240458486385|37.44247627108463
본죽|시흥장곡점|SJBT012|031-318-8494|경기도 시흥시 장곡로53번길 15|포장;예약|평일/토요일 10:00~22:00 *일요일/공휴일 휴무~휴무|126.78289480412681|37.378101262945044
본죽|시흥월곶점|SJBT003|031-318-7088|경기도 시흥시 월곶중앙로 63 (월곶동)|포장;예약|평일 09:00~21:30 주말/공휴일 09:00~21:00|126.73806107485338|37.388772262478454
본죽|수원교동점|SJBS018|031-238-5989|경기도 수원시 팔달구 매산로 132 (교동)|포장;주차;예약|평일/주말/공휴일 09:00~21:30|127.01498188506007|37.27185156680325
본죽|수원화서위브하늘채점|SJBS016|031-258-2111|경기도 수원시 팔달구 수성로244번길 25 화서위브하늘채 제202동 105호|포장;주차;예약|평일/토요일/공휴일 10:30~21:30 *일요일 휴무|126.99995489143723|37.28789102233734
본죽|수원화서블루밍점|SJBS012|031-241-4428|경기도 수원시 팔달구 화양로 34 (화서동, 신우상가아파트)|포장;주차;예약|평일/주말/공휴일 10:00~22:00|126.99709526622925|37.28118725626347
본죽|수원남문점|SJBS010|031-251-3933|경기도 수원시 팔달구 팔달문로 2 (팔달로3가)|포장;주차;예약|평일 08:30~21:00 주말/공휴일 08:30~21:00|127.01739597056562|37.277455708815125
본죽|수원인계점|SJBS004|031-234-7680|경기도 수원시 팔달구 인계로166번길 48-21 (인계동)|포장;주차;예약|평일 09:30 ~ 21:00 (20시30분까지 식사 가능) 주말 / 공휴일 10:00~ 21:00|127.03342417000175|37.26460702705665
본죽|수원천천점|SJBR008|031-253-8884|경기도 수원시 장안구 만석로19번길 25-3 (천천동)|포장;주차;예약|10:00~20:30|126.983298947021|37.29631995447727
본죽|수원북문점|SJBR007|031-254-6288|경기도 수원시 장안구 정조로 926 (영화동)|포장;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|127.01335709570375|37.29043840509873
본죽|수원광교역점|SJBQ017|031-216-6288|경기도 수원시 영통구 대학로 48 (이의동)|포장;주차;예약|평일/주말/공휴일 09:00~21:00|127.0445384289132|37.300201627995435
본죽|수원경희대점|SJBQ016|031-206-8088|경기도 수원시 영통구 덕영대로 1689 (영통동)|포장;주차;예약|10:00 - 22:00|127.07603093518883|37.247979305083895
본죽|분당정자느티마을점|SJBM022|031-714-4588|경기도 성남시 분당구 느티로 71 (정자동)|포장;주차;예약|평일/토요일 09:30~22:00 공휴일 09:30~22:00 매주 일요일 휴무|127.11258076164565|37.368778981065276
본죽|분당정자역점|SJBM013|031-717-6285|경기도 성남시 분당구 성남대로331번길 9-6 (정자동)|포장;주차;예약|평일 09:00~21:00 주말(토) 09:00~21:00|127.10676860436655|37.36526676486804
본죽|분당수내점|SJBM005|031-718-7255|경기도 성남시 분당구 내정로 172 (수내동)|포장;주차;예약|평일 09:00~21:00 주말/공휴일 09:00~21:00|127.11995812960264|37.37365168185984
본죽|부천중동시장점|SJBL015|032-665-6233|경기도 부천시 원미구 장말로 216번길 3|포장;주차;예약|09:30 ~ 21:30|126.76622707816286|37.49234330118241
본죽|부천도당점|SJBL013|032-677-6233|경기도 부천시 원미구 삼작로 298 (도당동)|포장;주차;예약|월~토 09:30~21:30, 일요일 휴무|126.79486856284784|37.520039296701
본죽|부천오정점|SJBL008|032-682-6282|경기도 부천시 오정구 오정로 242|포장;주차;예약|월~금 10:30~20:30 / 토요일 10:30 ~ 19:00 *일요일/공휴일 휴무|126.78594680721991|37.529148800006254
본죽|부천대성병원점|SJBL004|032-661-8266|경기도 부천시 원미구 부천로 85 (심곡동)|포장;예약|평일 10:00~23:00 주말/공휴일 10:00~23:00|126.78420305805358|37.49195222924998
본죽|부천성모병원점|SJBL003|032-348-6288|경기도 부천시 부일로571번길 49 (소사동)|포장;예약|평일 09:00~21:00 토요일 09:00~20:00일요일/공휴일 10:00~20:00*넷째주 일요일 휴무|126.79178700833745|37.485893056507734
본죽|부천고강점|SJBK001|032-205-6288|경기도 부천시 오정구 역곡로 483 (고강동)|포장;예약|평일 10:00~22:00 주말/공휴일 10:00~22:00|126.81585792514835|37.527862140297266
본죽|부천위브더스테이트점|SJBJ011|032-621-8333|경기도 부천시 원미구 신흥로 150 (중동)|포장;주차;예약|평일 09:30~21:30 주말/공휴일 09:30~20:00*첫째,셋째주 일요일 휴무|126.77822476616545|37.4976535306984
본죽|부천남부역점|SJBJ009|032-668-6288|경기도 부천시 소사구 경인로 212 (심곡본동)|포장;예약|평일 09:00~21:30 토요일/공휴일 09:00~21:00 *일요일 휴무|126.77885555818712|37.483155727294886
본죽|종로6가점|SJAV022|02-747-6288|서울특별시 종로구 종로39길 10-1 (종로6가)|포장;주차;예약|평일 오전8시30분~오후8시/ 토요일 오전8시30분~오후7시30분|127.00630286418122|37.57172918215109
본죽|대학로본점|SJAV003|02-766-8477|서울특별시 종로구 연건동  70-1|포장;예약|월~토,공휴일 09:00~20:40 일요일 휴무|127.00173888498404|37.57877511548722
본죽|녹번점|SJAU018|02-387-6288|서울특별시 은평구 은평로 225 (녹번동)|포장;주차;예약|오전9시30분~오후10시|126.93283796374297|37.60131326319991
본죽|불광점|SJAU004|02-358-6282|서울특별시 은평구 불광로 40 (불광동)|포장;예약|평일 09:00~22:00 주말/공휴일 10:00~22:00 *명절 휴무|126.93034655327436|37.611103775271154
본죽|한남순천향병원점|SJAT010|02-792-9148|서울특별시 용산구 대사관로 63 (한남동)|포장;예약|평일/토요일/공휴일 09:00~21:00 *일요일 휴무|127.00527685585931|37.533465645998234
본죽|숙대입구역점|SJAT002|02-712-6282|서울특별시 용산구 청파로45길 36 (청파동2가)|포장;예약|평일/토요일/공휴일 10:00~22:00 *일요일 휴무|126.96859666387452|37.54464119808315
본죽|신길성애병원옆점|SJAS017|02-834-8959|서울특별시 영등포구 영등포로84길 12 (신길동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 10:00~22:00|126.92182866539129|37.51231679150727
본죽|가산디지털점|SJAH006|02-866-6282|서울특별시 금천구 가산디지털1로 186 (가산동)|포장;주차;예약|평일 07:00~22:00 토요일 9:00~15:00/ 일요일 휴무|126.88158303434446|37.48191218821725
본죽|고척근린공원점|SJAG010|02-2625-6233|서울특별시 구로구 고척로 141 (고척동)|포장;예약|평일 09:00~21:30 주말/공휴일 09:00~21:30|126.84945399140652|37.5028258215201
본죽|고대구로병원점|SJAG006|02-858-0994|서울특별시 구로구 구로동로29길 3 (구로동)|포장;주차;예약|평일 08:00~22:30 주말/공휴일 09:30~21:30|126.88365829427984|37.491025239842386
본죽|구로디지털역점|SJAG005|02-855-6282|서울특별시 구로구 시흥대로 557 (구로동)|포장;주차;예약|평일 09:30~22:30 주말/공휴일 10:00~22:00|126.90104642389754|37.48298607398206
본죽|구의시장점|SJAF019|02-453-6288|서울특별시 광진구 광나루로 532 (구의동)|포장;주차;예약|평일/주말/공휴일 09:30~21:30|127.08850695882307|37.544702304638726
본죽|뚝섬유원지역점|SJAF016|02-497-6288|서울특별시 광진구 능동로 18 (자양동, 이튼타워리버3차)|포장;주차;예약|평일 10:00~22:00 주말/공휴일 10:00~22:00|127.06787884403597|37.53268581159117
본죽|자양동점|SJAF011|02-3436-6288|서울특별시 광진구 뚝섬로 642 (자양동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 10:00~22:00|127.08076184157045|37.53151361085199
본죽|서울대입구역점|SJAE021|02-889-6288|서울특별시 관악구 관악로 237 (봉천동)|포장;주차;예약|평일: 09:00 ~ 21:30 주말/공휴일 : 09:00 ~ 21:30|126.95595311103789|37.485862883834145
본죽|신림역점|SJAE020|02-887-6233|서울특별시 관악구 신림로 309 (신림동)|포장;주차;예약|평일 09:00~23:00 주말/공휴일 09:00~23:00|126.92964347252293|37.48200824612822
본죽|신림고시촌점|SJAE019|02-887-6288|서울특별시 관악구 대학길 30 (신림동)|포장;주차;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|126.93767229432825|37.46944907507206
본죽|봉천점|SJAE004|02-873-0352|서울특별시 관악구 남부순환로 1741 (봉천동)|포장;예약|평일09:30~21:30 토요일 10:00~21:00일요일 11:00~20:00 *일요일 첫째주,셋째주 정기 휴무|126.94365381771837|37.48248428277893
본죽|방화역점|SJAD029|02-2665-0288|서울특별시 강서구 금낭화로 146 (방화동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:30~21:30|126.81330688110552|37.57819141897984
본죽|가양역점|SJAD025|02-3663-6288|서울특별시 강서구 양천로57길 9-19 (가양동)|포장;예약|평일 09:00~21:30 주말/공휴일 09:00~21:00|126.85092979252573|37.56368485368232
본죽|가양사거리점|SJAD024|02-2659-6282|서울특별시 강서구 강서로 506 (가양동)|포장;주차;예약|평일/토요일/공휴일 10:00 ~ 21:30 *일요일 : 휴무|126.84204594323317|37.570607359717435
본죽|우장초교점|SJAD019|02-2601-6682|서울특별시 강서구 화곡로 280 (화곡동)|포장;예약|평일 10:00~22:00 주말/공휴일 10:00~22:00|126.84788920927065|37.549412792404674
본죽|삼양사거리점|SJAC007|02-980-6233|서울특별시 강북구 삼양로 167 (미아동)|포장;예약|평일 10:00~21:300 토요일 10:00~21:00 일요일/공휴일 10:00~17:00|127.02104545703885|37.61886374753066
본죽|암사역점|SJAB019|02-427-6288|서울특별시 강동구 상암로 44 (천호동)|포장;주차;예약|평일 09:30~21:30 주말/공휴일 09:30~21:30|127.12829692840786|37.54964649593056
본죽|선릉역점|SJAA051|02-556-6288|서울특별시 강남구 선릉로93길 26 (역삼동)|포장;주차;예약|09:30~21:00|127.04643306462127|37.5048299644591
본죽|매봉역점|SJAA047|02-575-6245|서울특별시 강남구 남부순환로378길 12 (도곡동)|포장;주차;예약|평일/토요일/공휴일 09:30~21:30 일요일 11:00~21:30|127.04586023528654|37.48542250186029
본죽|일원점|SJAA046|02-3411-6777|서울특별시 강남구 일원로 43 (일원동)|포장;주차;예약|평일/토요일/공휴일 09:00~22:00 일요일 09:00~21:00|127.08144085530637|37.49004892945403
본죽|개포동역점|SJAA044|02-445-6288|서울특별시 강남구 개포로 510 (개포동)|포장;주차;예약|평일/공휴일 09:00~22:00 토요일 09:00~21:00*일요일 휴무|127.06834612239419|37.48928596800387
본죽|청담점|SJAA042|02-540-0779|서울특별시 강남구 학동로 441 (청담동)|포장;주차;예약|평일/공휴일 09:00~21:00 토요일 09:00~20:00 *일요일 휴무|127.04908421103899|37.51888455853994
본죽|도심공항타워점|SJAA033|02-2016-7477|서울특별시 강남구 테헤란로 87길36|포장;주차;예약|평일 10:30~21:00 (브레이크타임 : 오후3:00 ~ 4:00) 주말/공휴일 10:30~20:30|127.05859746677844|37.51023418972855
본죽|학동역점|SJAA031|02-515-9533|서울특별시 강남구 학동로 165 (논현동, 마일스디오빌)|포장;주차;예약|평일 09:00~21:00 토요일 09:00~20:30 공휴일 09:00~20:00 ※일요일 휴무|127.02897891782925|37.5138599985149
본죽|강남구청역점|SJAA030|02-540-3777|서울특별시 강남구 선릉로 717 (논현동)|포장;예약|평일(월) 09:00~24:00 평일(화~금)/토요일/공휴일 00:00~24:00 일요일 00:00~20:50|127.04050523236707|37.518696799489454
본죽|수서점|SJAA029|02-2040-6252|서울특별시 강남구 밤고개로1길 10 (수서동)|포장;주차;예약|평일 : 09:30~21:30, 토요일 : 10:00~20:00, 공휴일/일요일 : 휴무|127.10184580845392|37.488025656887714
본죽|남가좌점|SJAN018|02-376-6123|서울특별시 서대문구 증가로 128 (남가좌동)|포장;예약|평일/주말/공휴일 09:00~21:00*명절 휴무|126.92351747111223|37.577568247803804
본죽|독립문점|SJAN011|02-392-1288|서울특별시 서대문구 통일로 193 (영천동)|포장;주차;예약|평일 09:00~21:00 주말/공휴일 09:00~21:00*명절 휴무|126.96157667185534|37.57056621975917
