##NAME|SUBNAME|ID|TELNUM|NEWADDR|WEBSITE@@코스닥기업
우리기술투자||041190|02-2008-3100|서울시 강남구 테헤란로 522 홍우빌딩 14층|www.wooricapital.co.kr
우리넷||115440|031-276-5101|경기도 안양시 동안구 시민대로 353|www.woori-net.com
우리로||046970|062-602-8100|광주시 광산구 평동산단6번로 102-22(월전동)|www.wooriro.com
우리바이오||082850|031-494-8828|경기도 안산시 단원구 성곡로 79|www.wooreeeti.co.kr
우리산업||215360|031-201-6522|경기도 용인시 기흥구 지삼로 89 -|www.woory.com
우리산업홀딩스||072470|031-201-6500|경기도 용인시 기흥구 지삼로 89 (지곡동)|www.wooryholdings.com
우리손에프앤지||073560|041-563-1055|전라남도 나주시 반남면 장송길 73|www.woorisonfng.co.kr
우리이앤엘||153490|031-599-3143|경기도 안산시 단원구 성곡로 79|www.wooreeenl.co.kr
우리조명||037400|031-492-1012|경기도 안산시 단원구 성곡로 79|www.wooreelighting.co.kr
우림기계||101170|055-260-0300|경남 창원시 성산구 남면로 613|www.woorimgear.co.kr
우수AMS||066590|055-274-5011|경상남도 창원시 성산구 월림로 62 (신촌동)|www.woosu.co.kr
우원개발||046940|02-3490-1900|서울특별시 서초구 강남대로 279 백향빌딩 8층|www.woowon.com
우정바이오||215380|031-888-9369|경기도 수원시 영통구 광교로 145 차세대융합기술원 B동 3층|www.woojungbsc.co.kr
우주일렉트로||065680|031-371-3700|경기도 화성시 양감면 초록로 532번길 61|www.uju.com
우진비앤지||018620|02-795-2361|경기도 화성시 양감면 정문송산로 230|www.woogenebng.com
원익||032940|031-8038-9000|경기도 성남시 분당구 판교로255번길 20 (삼평동,원익빌딩)|www.wonik.co.kr
원익머트리얼즈||104830|043-210-4300|충청북도 청주시 청원구 오창읍 양청3길 30|www.wimco.co.kr
원익큐브||014190|031-8038-9300|경기도 성남시 분당구 판교로255번길 20, 원익빌딩 (삼평동)|www.wonikcube.com
원익홀딩스||030530|031-8047-7000|경기도 평택시 칠괴길 78-40 (지제동)|www.wonikholdings.kr
원익IPS||240810|031-8047-7222|경기도 평택시 진위면 진위산단로 75|www.ips.co.kr
원익QnC||074600|054-472-6138|경상북도 구미시 옥계2공단로 117 (구포동)|www.wonikqnc.com
원일특강||012620|031-434-1221|경기도 시흥시 공단2대로256번길 시화공단 3바 104호|www.wonilsteel.co.kr
원풍||008370|02-3665-5321|서울시 강서구 공항대로 343|www.wonpoong.co.kr
원풍물산||008290|032-569-0433|인천시 서구 가좌로 31|www.wonpung.com
월덱스||101160|054-456-9980|경상북도 구미시  4공단로7길 53-77|www.worldexint.com
웨이브일렉트로||095270|031-269-0010|경기도 수원시 권선구 수인로 47 (서둔동)|www.wavetc.com
웰크론||065950|02-2107-6600|서울시 구로구 디지털로 27길 12|www.welcron.com
웰크론강원||114190|031-358-7683|경기도 화성시 장안면 포승장안로 919-18|www.kwb21.com
웰크론한텍||076080|031-350-8900|경기도 화성시 향남읍 발안공단로 92-36|www.welcronhantec.co.kr
웹스||196700|051-896-6390|부산광역시 해운대구 센텀동로 45 901호|www.waps.co.kr
웹젠||069080|031-627-6600|경기도 성남시 분당구 판교로 242|company.webzen.com
웹케시||053580|02-784-1690|서울특별시 영등포구 영신로 220 KnK 디지털타워 20층|www.webcash.co.kr
위닉스||044340|031-499-5085|경기도 시흥시 공단1대로 295 시화공단 3나 607호|www.e-winix.co.kr
위메이드||112040|02-3709-2000|경기도 성남시 분당구 대왕판교로 644번길 49|www.wemade.com, corp.wemade.co
위즈코프||038620|02-2007-0300|서울시 강남구 봉은사로 429, 8층|www.wizcorp.co.kr
위지윅스튜디오||299900|02-749-0507|서울특별시 강남구 봉은사로22길 47 (역삼동)|www.wswgstudios.com
위지트||036090|032-820-9900|인천시 남동구 남동서로 187(고잔동, 58B/5L)|www.wizit.co.kr
윈스||136540|031-622-8600|경기도 성남시 분당구 판교로228번길 15 (삼평동) 판교세븐벤처밸리 윈스동|www.wins21.co.kr
윈팩||097800|031-8020-4400|경기도 용인시 처인구 백암면 청강가창로 50|www.winpac.co.kr
윈하이텍||192390|043-883-0048|충청북도 음성군 삼성면 하이텍산단로 99|www.winhitech.co.kr
윌링스||313760|031-326-3000|경기도 용인시 처인구 모현읍 초부로54번길 7-3|www.willings.co.kr
윙입푸드||900340|86-760-232154|17/F WINSAN TOWER, 98 THOMSON ROAD, WANCHAI, HK|wingyip-food.com
유니셈||036200|031-379-5800|경기도 화성시 동탄면 장지남길 10-7|www.unisem.co.kr
유니슨||018000|055-851-8777|경상남도 사천시 사남면 해안산업로 513|www.unison.co.kr
유니온커뮤니티||203450|02-6488-3127|서울특별시 송파구 법원로 127 문정대명벨리온 12층|www.unioncomm.co.kr
유니크||011320|055-340-2000|경남 김해시 진영읍 서부로 179번길 90 (진영농공단지내)|www.unick.co.kr
유니테스트||086390|031-205-6111|경기도 용인시 기흥구 기곡로 27|www.uni-test.com
유니테크노||241690|051-203-5460|부산광역시 사하구 신산로 13번길 54|www.unitekno.co.kr
유니트론텍||142210|02-573-6800|서울특별시 강남구 영동대로 638 삼보빌딩 9층 (삼성동)|www.unitrontech.com
유라테크||048430|070-7878-3500|세종시 전동면 아래깊은내길  25|www.yuratech.co.kr
유바이오로직스||206650|02-572-6675|서울특별시 서초구 마방로 8 봄날아침빌딩 6층|www.eubiologics.com
유비벨록스||089850|02-597-3023|서울특별시 구로구 디지털로31길 12 13.14층|www.ubivelox.com
유비케어||032620|02-2105-5000|서울특별시 구로구 디지털로33길 28, 우림e-BIZCenter1차 10층 (구로동)|www.ubcare.co.kr
유비쿼스||264450|070-4865-0500|경기도 성남시 분당구 판교로255번길 68|www.ubiquoss.com
유비쿼스홀딩스||078070|070-4865-0500|서울특별시 강남구 남부순환로 2806  (도곡동) 군인공제회관빌딩 24층|www.ubiquoss.com
유성티엔에스||024800|02-3416-6600|서울시 서초구 남부순환로 2583, 9층|www.ystns.co.kr
유신||054930|02-6202-0114|서울시 강남구 역삼로 4길 8|www.yooshin.com
유아이디||069330|044-862-7576|세종시 전동면 노장공단길 25-9|www.uidkorea.co.kr
유아이엘||049520|031-948-1234|경기도 파주시 광탄면 보광로 869-26|www.e-uil.com
유안타제3호스팩||287410|02-3770-3518|서울특별시 중구 을지로 76 (을지로2가, 유안타증권)|
유안타제4호스팩||313750|02-3770-2000|서울특별시 중구 을지로 76 (을지로2가, 유안타증권)|
유앤아이||056090|031-860-6800|경기도 의정부시 산단로76번길 20 (용현동)|www.youic.com
유에스티||263770|054-278-0011|경상북도 포항시 남구 철강로 290 (주)유에스티|www.u-st.co.kr
유지인트||195990|053-582-8036|대구광역시 달성군 유가면 테크노중앙대로 139|www.ugint.co.kr
유진기업||023410|032-677-5111|경기도 부천시 오정구 석천로 457 (삼정동)|www.eugenes.co.kr
유진로봇||056080|070-4657-7006|인천광역시 연수구 하모니로187번길 33 송도동|www.yujinrobot.com
유진스팩4호||321260|02-368-6296|서울특별시 영등포구 국제금융로 24|
유진테크||084370|031-323-5700|경기도 용인시 처인구 양지면 추계로 42|www.eugenetech.co.kr
유테크||178780|031-444-0202|경기도 안양시 만안구 전파로 48 (안양동, (주)유테크)|www.u-tech.co.kr
유티아이||179900|041-333-4352|충청남도 예산군 응봉면 응봉로 50-16|www.utikorea.com
유틸렉스||263050|02-3402-7315|서울특별시 금천구 가산디지털1로 25 1401호(가산동, 대륭테크노타운 17차)|www.eutilex.com
육일씨엔에쓰||191410|02-6096-6162|서울특별시 영등포구 국회대로70길 15-1 극동VIP빌딩 7층|www.61cns.co.kr
이건홀딩스||039020|032-760-0001|인천시 남구 염전로 91|www.eagon.com
이그잭스||060230|02-6959-2176|충청남도 천안시 서북구 2공단7길 50 (차암동)|www.exax.co.kr
이글루시큐리티||067920|02-3452-8814|서울특별시 송파구 정의로8길 7 한스빌딩|www.igloosec.co.kr
이글벳||044960|041-331-4100|충청남도 예산군 신암면 추사로 235-34|www.eaglevet.com
이노메트리||302430|031-275-5174|경기도 안양시 동안구 동편로13번길 65 넥스트아이빌딩 5층|www.innometry.com
이노와이어리스||073490|031-788-4600|경기도 성남시 분당구 서현로 190|www.innowireless.co.kr
이노인스트루먼트||215790|032-837-5600|인천광역시 연수구 송도미래로 30 송도스마트밸리 E2206|www.innoinstrument.com
이노테라피||246960|02-6959-1338|서울특별시 영등포구 선유로13길 25 에이스하이테크시티 2차 1209호|www.innotherapy.com
이녹스||088390|031-727-9191|충청남도 아산시 둔포면 아산밸리로 171|www.innoxcorp.com
이녹스첨단소재||272290|031-727-9102|충청남도 아산시 둔포면 아산밸리로 171|www.innoxamc.com
이니텍||053350|02-6445-7000|서울특별시 구로구 디지털로26길 61, 에이스하이앤드2차 11층 (구로동)|www.initech.com
이더블유케이||258610|051-941-3511|부산광역시 강서구 범방2로 6|www.ewkinc.co.kr
이라이콤||041520|031-213-3881|경기도 수원시 영통구 신원로250번길 32 (매탄동)|www.e-litecom.com
이랜텍||054210|031-211-8871~4|경기도 수원시 영통구 삼성로 268번길 37|www.elentec.co.kr
이루온||065440|070-4489-1000|경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 905호|www.eluon.com
이매진아시아||036260|02-3443-1960|서울특별시 강남구 테헤란로 414 엘앤비타워 10층|www.imagineasia.com
이미지스||115610|031-888-5280|경기도 수원시 영통구 광교로 105(이의동)|www.imagis.co.kr
이베스트이안스팩1호||323210|02-3779-8960|서울특별시 영등포구 여의대로 14 4층|
이베스트투자증권||078020|02-3779-0100|서울시 영등포구 여의대로 14|www.ebestsec.co.kr
이상네트웍스||080010|02-3397-0500|서울특별시 마포구 월드컵북로58길 9 ES타워|www.e-sang.net
이수앱지스||086890|031-696-4700|경기도 성남시 분당구 대왕판교로712번길 22, 씨동 5층|www.abxis.com
이스트소프트||047560|02-583-4620|서울시 서초구 반포대로3|www.estsoft.co.kr
이스트아시아홀딩스||900110|852-8203-1868|Room 911-912, 9th Floor, Silvercord Tower 2, 30 Canton Road, Tsim Sha Tsui,|www.eastasiaholdings.co.kr
이씨에스||067010|02-8415-8300|서울특별시 서초구 반포대로28길 8, 일홍빌딩 4층 (서초동)|www.ecstel.co.kr
이에스브이||223310|070-7860-9660|경기도 성남시 수정구 복정로 151 401호 (복정동, 단곡빌딩)|www.esv.co.kr
이에스에이||052190|02-598-2554|서울특별시 강남구 테헤란로 441 8층 (삼성동, 송암빌딩)|www.esa.co.kr
이엑스티||226360|02-6326-5573|서울특별시 금천구 가산디지털1로 165 1401호, 1402호 (가산동)|www.se-all.com
이엔에프테크놀로지||102710|02-3440-4300|경기도 용인시 기흥구 탑실로35번길 14 한국알콜산업그룹빌딩|www.enftech.com
이엘케이||094190|042-939-9300|대전광역시 유성구 테크노2로 89 (관평동)|www.elk.co.kr
이엘피||063760|031-8036-5800|경기도 화성시 삼성1로5길 36 (석우동1-3)|www.elp.co.kr
이엠넷||123570|02-2277-8877|서울특별시 구로구 디지털로34길 27 대륭포스트타워3차 14층|www.emnet.co.kr
이엠코리아||095190|055-211-9600|경상남도 함안군 군북면 함마대로 290-34|www.yesemk.com
이엠텍||091120|055-710-6000|경상남도 창원시 성산구 창원대로1144번길 40 (주)이엠텍|www.em-tech.co.kr
이오테크닉스||039030|031-422-2501|경기도 안양시 동안구 동편로 91|www.eotechnics.com
이원컴포텍||088290|041-742-6688|전라북도 정읍시 첨단1로 8 (신정동)|www.ewonseat.com
이즈미디어||181340|031-427-8411|경기도 안양시 동안구 시민대로327번길 12-18|www.ismedia.com
이지바이오||035810|02-501-9988|서울특별시 강남구 강남대로 310, 유니온센타 3층 (역삼동)|www.easybio.co.kr
이지웰페어||090850|02-3282-7900|서울특별시 구로구 디지털로34길 43, 코오롱사이언스밸리1차 1401호 (구로동)|www.ezwel.com
이지케어텍||099750|02-747-8640|서울특별시 중구 퇴계로 307 광희빌딩 (광희동1가, 광희빌딩4층)|www.ezcaretech.com
이크레더블||092130|02-2101-9100|서울특별시 구로구 디지털로33길 27, 삼성IT밸리 8층 (구로동)|www.ecredible.co.kr
이테크건설||016250|02-489-9000|서울특별시 서초구 양재대로 246 (염곡동)|www.etecenc.com
이트론||096040|02-528-9377|서울특별시 금천구 범안로 1130 디지털엠파이어빌딩 1203호|www.e-trons.co.kr
이퓨쳐||134060|02-3400-0509|서울특별시 송파구 백제고분로 91, 엘케이빌딩 4~6층 (잠실동)|www.e-future.co.kr
이화공영||001840|02-336-0041|서울시 마포구 양화로 104 (서교동)|www.ee-hwa.co.kr
이화전기||024810|02-414-8111|서울특별시 강남구 논현로 746, 석호빌딩 7층 (논현동)|www.eti21.com
인바디||041830|02-501-3939|서울시 강남구 논현로2길 54 (개포동)|www.inbody.com
인베니아||079950|031-778-1114|경기도 성남시 중원구 갈마치로 214 (상대원동)|www.inveniacorp.com
인산가||277410|055-963-9991|경상남도 함양군 수동면 수동농공길 23-26|www.insanga.co.kr
인선이엔티||060150|031-969-1500|경기도 고양시 일산동구 동국로 240 (식사동)|www.insun.com
인성정보||033230|02-3400-7000|서울시 송파구 위례성대로 22길 28|www.insunginfo.co.kr
인지디스플레||037330|031-491-9771|경기도 안산시 단원구 동산로 88 (원시동)|www.inzidisplay.co.kr
인콘||083640|031-455-8600|경기도 안양시 동안구 엘에스로91번길 16-17 (호계동)|www.in-con.biz
인크로스||216050|02-3475-2800|서울특별시 관악구 남부순환로 1926 경동제약빌딩 5,8층(봉천동, 경동제약빌딩)|www.incross.com
인탑스||049070|031-441-4181|경기도 안양시 만안구 안양천서로 51 (안양동)|www.intops.co.kr
인터로조||119610|031-611-4760|경기도 평택시 산단로 15번길 28|www.interojo.com
인터불스||158310|031-8085-0700|경기도 안산시 단원구 엠티브이4로48번길 22 (목내동)|www.interbulls.co.kr
인터엠||017250|031-860-7101|경기도 양주시 화합로 1402번길 73|www.inter-m.com
인터파크||108790|02-3484-3993|서울특별시 강남구 삼성로 512 삼성동빌딩|www.interpark.com/int
인터파크홀딩스||035080|02-3484-3993|서울특별시 강남구 삼성로 512 삼성동빌딩|www.interpark.com/holding
인터플렉스||051370|031-436-5000|경기도 안산시 단원구 강촌로 149 스마트센터|www.interflex.co.kr
인텍플러스||064290|042-930-9900|대전시 유성구 테크노 2로 263 (탑립동)|www.intekplus.com
인텔리안테크||189300|02-511-2244|경기도 평택시 진위면 진위산단로 18-7|www.intelliantech.com
인트로메딕||150840|02-801-9300|서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1105호|www.intromedic.co.kr
인트론바이오||048530|031-739-5360|경기도 성남시 중원구 사기막골로 137, 701동 704호(상대원동, 중앙인더스피아5차)|www.intron.co.kr
인포마크||175140|02-6205-0505|경기도 성남시 분당구 황새울로 216 (수내동, 휴맥스빌리지 3층)|www.infomark.co.kr
인포바인||115310|02-3775-3366|서울특별시 마포구 마포대로 144, 태영빌딩 5층 (공덕동)|www.infovine.co.kr
인포뱅크||039290|031-628-1500|경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 12층|www.infobank.net
인프라웨어||041020|02-537-0538|서울특별시 금천구 가산디지털1로 19 대륭테크노타운18차 20층|www.infraware.co.kr
인피니트헬스케어||071200|02-2194-1600|서울특별시 구로구 디지털로34길 27, 대륭포스트타워3차 12층 (구로동)|www.infinitt.com
인화정공||101930|055-299-0954|경상남도 창원시 의창구 차룡로14번길 55 (팔용동)|www.ihpre.co.kr
일신바이오||068330|031-867-1384|경기도 동두천시 삼육사로 548번길 84|www.1sbb.com
일야||058450|032-815-3500|인천시 남동구 은봉로 129|www.ilya.co.kr
일지테크||019540|053-856-8080|경북 경산시 진량읍 공단 4로 50|www.iljitech.co.kr
일진파워||094820|052-237-5330|울산시 울주군 온산읍 산암로 42|www.ijeng.com
잉글우드랩||950140|201-567-2267|88 W. SHEFFIELD AVENUE, ENGLEWOOD, NJ, 07631, USA|www.englewoodlab.com
잉크테크||049550|031-494-0001|경기도 안산시 단원구 능안로 98-12 잉크테크|www.inktec.com
자연과환경||043910|041-852-3355|충청남도 공주시 우성면 보흥1길 116-28|www.e-nne.co.kr
자이글||234920|02-3665-9192|서울특별시 강서구 허준로 217 11층 1114호(가양테크노타운)|www.zaigle.com
장원테크||174880|070-4016-3501|경상북도 구미시 1공단로7길 14-9 (공단동)|www.jangwontech.co.kr
재영솔루텍||049630|032-820-0522|인천광역시 연수구 갯벌로 118 (송도동)|www.jysolutec.com
전진바이오팜||110020|053-593-7191|대구광역시 달서구 성서공단로11길 62, 302호|www.jjbio.co.kr
전파기지국||065530|02-2077-3114|서울특별시 송파구 법원로11길 28 BK타워 11층|www.krtnet.co.kr
정다운||208140|061-334-5289|전라남도 나주시 동수농공단지길 137-17 (주)정다운|www.jungdawn.co.kr
정산애강||022220|041-544-6711|충청북도 충주시 중앙탑면 기업도시로 422|www.jsak.co.kr
정상제이엘에스||040420|02-3413-9100|서울특별시 강남구 영동대로 229 (대치동)|www.gojls.com
정원엔시스||045510|02-514-7007|서울특별시 강남구 도산대로1길 46, 정원빌딩 (신사동)|www.zungwon.co.kr
제낙스||065620|051-804-6500|부산시 부산진구 동성로 109 (전포동192-12)|www.jenaxinc.com
제너셈||217190|032-206-3010|인천광역시 연수구 송도과학로84번길 24 제너셈 사옥|www.genesem.com
제넥신||095700|031-628-3200|경기도 성남시 분당구 대왕판교로 700, 코리아바이오파크 4층 (삼평동)|www.genexine.com
제넨바이오||072520|053-582-4662|대구광역시 수성구 동대구로 354 브라운스톤범어 2층 203호|www.ty-cnl.com
제노레이||122310|031-740-4117|경기도 성남시 중원구 둔촌대로 560, 512호(상대원동, 벽산테크노피아)|www.genoray.com
제노포커스||187420|042-862-4483|대전광역시 유성구 테크노1로 65 (관평동)|www.genofocus.com
제닉||123330|02-579-0833|경기도 성남시 분당구 판교로255번길 34 3층|www.genic21.com
제로투세븐||159580|02-740-3100|서울특별시 마포구 상암산로 76 YTN뉴스퀘어 17/18층|www.zerotoseven.co.kr
제룡산업||147830|02-2204-3700|서울시 광진구 아차산로 628|www.cheryong.co.kr
제룡전기||033100|02-2204-6300|서울시 광진구 아차산로 628|www.cheryongelec.com
제미니투자||019570|02-2051-9640|서울특별시 송파구 법원로 128 문정SK V1 GL메트로시티 C동 616호, 617호|www.geminivc.co.kr
제우스||079370|031-377-9500|경기도 화성시 안녕남로 132 (주)제우스|www.globalzeus.com
제이브이엠||054950|053-584-9999|대구시 달서구 호산동로 121|www.myjvm.com
제이스테판||096690|031-8077-5000|경기도 오산시 가장산업동로 28-6|www.jstephenlab.com
제이스텍||090470|032-510-3000|인천광역시 부평구 평천로 221 (청천동)|www.jastech.co.kr
제이씨케미칼||137950|052-707-7700|울산시 울주군 온산읍 화산1길 70|www.jcchemical.co.kr
제이씨현시스템||033320|02-2105-9100|서울특별시 용산구 새창로45길 74, 제이씨현빌딩 (신계동)|www.jchyun.com
제이에스티나||026040|02-2190-7000|서울특별시 송파구 양재대로62길 53 (가락동)|www.jestina.com
제이엔케이히터||126880|02-2026-4268|서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 14층 (가산동)|www.jnkheaters.co.kr
제이엠아이||033050|031-376-9494|경기도 화성시 동탄면 동부대로 830-70|www.jmikorea.co.kr
제이엠티||094970|070-7500-4320|경기도 평택시 산단로 63-19 (모곡동)|www.jmtkorea.com
제이웨이||058420|02-3400-8500|광주시 광산구 장신로50번길 9-22(장덕동,3층)|www.jway.kr
제이콘텐트리||036420|02-3015-0540|서울특별시 강남구 도산대로 156 (논현동)|www.jcontentree.co.kr
제이테크놀로지||035480|064-730-1100|제주특별자치도 서귀포시 중문관광로72번길 75 (색달동)|www.majestar.asia
제이티||089790|070-4172-0100|충청남도 천안시 서북구  직산읍 4산단3로 135|www.jtcorp.co.kr
제일바이오||052670|031-494-8226|경기도 안산시 단원구 산단로83번길 131 (목내동)|www.cheilbio.com
제일제강||023440|031-499-0776|경기도 안산시 단원구 시화로 60, 301(성곡동, 시화공단4다)|www.jeilsteel.co.kr
제일테크노스||038010|054-278-2841|경상북도 포항시 남구 장흥로39번길 7 (장흥동)|www.jeil21c.co.kr
제주반도체||080220|064-740-1700|제주도 제주시 청사로1길 18-4 제주상공회의소 2층|www.jeju-semi.com
젬백스||082270|042-931-6287|대전광역시 유성구 테크노11로 58 (탑립동)|www.kael.co.kr
조광ILI||044060|051-602-0200|경상남도 양산시 산막공단북10길 37 (산막동)|www.jokwang.co.kr
조아제약||034940|02-6670-9200|서울시 영등포구 당산로2길 12(에이스테크노타워) 1층|www.choa.co.kr
조이맥스||101730|02-420-8854|경기도 성남시 분당구 대왕판교로644번길 49 (삼평동) 위메이드타워 5층|www.joymax.co.kr
조이시티||067000|031-789-6500|경기도 성남시 분당구 분당로 55|www.joycity.com
좋은사람들||033340|02-320-6600|서울특별시 마포구 양화로 162, 삼성생명동교동빌딩 (동교동)|www.gpin.co.kr
주성엔지니어링||036930|031-760-7000|경기도 광주시 오포읍 오포로 240|www.jseng.com
줌인터넷||239340|02-3774-1736|서울특별시 서초구 반포대로 3 7층 줌인터넷(주)|
중앙백신||072020|042-863-9322|대전시 유성구 유성대로 1476-37|www.cavac.co.kr
중앙에너비스||000440|070-8707-4500|서울시 용산구 한남대로 82|www.enervis.co.kr
중앙오션||054180|02-3218-9500|서울특별시 강남구 논현로28길 40 덕영빌딩 3층|www.c-ocean.co.kr
지노믹트리||228760|042-861-4551|대전광역시 유성구 테크노10로 44-6 (탑립동)|www.genomictree.com
지니뮤직||043610|02-3282-2600|서울특별시 강남구 테헤란로 415 L7 Hotels 강남타워 (6~8층)|www.geniemusic.co.kr
지니언스||263860|031-422-3823|경기도 안양시 동안구 벌말로 66 12층 AF(관양동,평촌역 하이필드)|www.genians.co.kr
지란지교시큐리티||208350|02-786-7551|서울특별시 강남구 역삼로 542 5층 502호(대치동, 신사제2빌딩)|
지스마트글로벌||114570|031-708-4412|서울특별시 강남구 역삼로 556 4층, 5층(대치동, 서울아카데미빌딩)|www.niceseti.com, www.g-smattg
지어소프트||051160|02-2155-5100|서울특별시 서초구 서초중앙로8길 117 (서초동,지어소프트빌딩)|www.gaeasoft.co.kr
지에스엔텍||037640|052-231-7300|울산광역시 남구 용잠로 353(용잠동)|www.gsentec.com/
지에스이||053050|055-850-0120|경남 사천시 사천읍 구암두문로 412-30|www.yesgse.com
지엔씨에너지||119850|02-2164-9200|서울시 영등포구 양산로 43 우림이비지센터 911,912호|www.gncenergy.co.kr
지엔코||065060|02-2185-8500|서울특별시 송파구 동남로4길 41 (문정동)|www.gnco.co.kr
지엘팜텍||204840|031-739-5221|경기도 성남시 중원구 사기막골로 137 중앙인더스피아5차 714호|www.glpt.co.kr
지엠피||018290|031-943-4600|경기도 파주시 산업단지길 139(문발동)|www.gmp.co.kr
지오엠씨||033030|02-586-6874|서울특별시 금천구 디지털로 130 (가산동, 남성프라자(에이스9차)) 514호|www.geomc.co.kr
지와이커머스||111820|02-6950-9500|서울특별시 서초구 바우뫼로37길 18 제이프러스빌딩 7층|www.mp1.co.kr
지투하이소닉||106080|031-8040-0500|경기도 안산시 상록구 해안로 705  경기테크노파크 RIT센터 5층|www.hysonic.com
지트리비앤티||115450|031-786-7800|경기도 성남시 분당구 정자일로 248, 파크뷰타워 22층 (정자동)|www.gtreebnt.com
지티지웰니스||219750|070-7874-1069|경기도 용인시 수지구 신수로 767 902호, 903호, 1701호, 1702호, 1703호, 1704호 (동천동, 분당수지유타워 지식산업센터)|www.gtgwellness.co.kr
진로발효||018120|031-491-2675|경기도 안산시 단원구 별망로 594 (초지동)|www.jrdcl.com
진매트릭스||109820|031-628-2000|경기도 성남시 분당구 대왕판교로 700|www.genematrix.net
진바이오텍||086060|041-853-9961|충남 공주시 계룡면 신원사로 166|www.genebiotech.co.kr
진성티이씨||036890|031-658-0100|경기도 평택시 세교산단로 3 (세교동)|www.jinsungtec.com
진양제약||007370|02-3470-0300|서울시 서초구 효령로 231|www.jinyangpharm.com
차바이오텍||085660|031-881-7400|서울특별시 강남구 도산대로 442 청담동 피엔폴루스 3층|www.chabio.com
차이나그레이트||900040|86-595-8673-2222|Grand Pavilion, Hibiscus Way, 802 West Bay Road, P.O. Box 31119,KY1-1205, Cayman Islands|www.chinagreatstar.co.kr
참좋은여행||094850|02-2188-4137|서울특별시 중구 서소문로 135 서소문동, 연호빌딩 10층|www.verygoodtourcompany.com
창해에탄올||004650|063-214-7800|전라북도 전주시 덕진구 원만성로 15 (팔복동3가, (주)창해에탄올)|www.chethanol.com
천보||278280|070-4865-2525|충청북도 충주시 주덕읍 중원산업로 312|www.chunbochem.com
청담러닝||096240|02-3429-9407|서울특별시 강남구 영동대로 731, 신영빌딩 15층 외 (청담동)|www.chungdahm.com
청보산업||013720|032-816-3550|인천시 남동구 남동대로 208|www.cheongbo.co.kr
체리부로||066360|043-530-3200|충청북도 진천군 이월면 생거진천로 1770|www.cherrybro.com
초록뱀||047820|02-6925-7000|서울특별시 강남구 언주로148길 19 청호빌딩 4층|www.chorokbaem.com
칩스앤미디어||094360|02-568-3767|서울시 강남구 삼성로 85길 26 브이앤에스 11~13층|www.chipsnmedia.com
카스||016920|031-820-1100|경기도 양주시 광적면 그루고개로 262|www.cas.co.kr
카페24||042000|02-3284-0300|서울특별시 동작구 보라매로5길 15|www.cafe24corp.com
캐스텍코리아||071850|051-974-4222|부산광역시 사상구 학장로63번길 24|www.castec.co.kr
캔서롭||180400|02-890-8700|서울특별시 금천구 디지털로 173 엘리시아 10층 제1003호(가산동)|www.cancerrop.com
캠시스||050110|070-4680-2500|인천광역시 연수구 벤처로100번길 26 (송도동)|www.cammsys.net
컬러레이||900310|86-572-8832188|Room 1501, 15F, SPA Centre, 53-55 Lockhart Road, Wanchai, Hong Kong.|www.coloray.co.kr
컴투스||078340|02-6292-6000|서울시 금천구 가산디지털1로 131 BYC하이시티 A동|www.com2us.com
컴퍼니케이||307930|02-568-8511|서울특별시 강남구 테헤란로 620 에이동 14층|kpartners.co.kr
케어랩스||263700|02-6929-2340|서울특별시 강남구 역삼로3길 13 케어랩스타워 9층|carelabs.co.kr/
케어젠||214370|031-420-9242|경기도 안양시 동안구 엘에스로91번길 46-38 (호계동, (주)케어젠)|www.caregen.co.kr
케이디켐||221980|043-543-8430|충청북도 보은군 보은읍 매화구인로 345 (길상리)|www.kdchem.co.kr
케이맥||043290|042-930-3815|대전시 유성구 테크노8로 33(용산동)|www.kmac.com
케이비17호스팩||317030|02-312-3380|서울특별시 마포구 마포대로 208 301호(아현동, 효성인텔리안)|
케이비제10호스팩||250930|02-783-1101|서울특별시 강남구 선릉로64길 23 5층|
케이비제11호스팩||258790|02-3424-1988|서울특별시 광진구 광나루로56길 85, 1917호(구의동, 테크노마트)|
케이비제18호스팩||323940|02-2699-7433|서울특별시 양천구 신정중앙로 63, 205호|
케이사인||192250|02-564-0182|서울특별시 강남구 논현로64길 18 경풍빌딩 3,4,5층|
케이씨에스||115500|02-6377-5221|경북 구미시 3공단1로 284|www.kcins.co.kr
케이씨티||089150|02-6377-5622|경기도 수원시 권선구 일월천로4번길 7-10|www.kctinc.co.kr
케이씨피드||025880|054-332-6511~9|경북 영천시 금호읍 금호로 320|www.kcfeed.co.kr
케이아이엔엑스||093320|02-526-0900|서울특별시 서초구 서초대로 396 21층 (서초동, 강남빌딩)|www.kinx.net
케이에스피||073010|051-831-6270|부산시 강서구 녹산산단381로 86번길 43|www.kspvalve.co.kr
케이엔더블유||105330|031-950-0200|경기도 파주시  문산읍 돈유3로 51 (주)케이엔더블유|www.knwkorea.com
케이엘넷||039420|02-538-7227|서울특별시 강남구 역삼로 153, 케이엘넷빌딩 (역삼동)|www.klnet.co.kr
케이엠||083550|031-678-8814|강원도 평창군 평창읍 농공단지길 23-21|www.kmbiz.com
