##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@KB손해보험
KB손해보험|가야지점|지점|E000621|051-667-2550|부산 동구 자성로133번길 15, 11층 KB손해보험 부산지역단 가야지점 (범일동,KB손해보험부산빌딩) (범일동 830-30번지 KB손해보험부산빌딩 11층 KB손해보험 부산지역단 가야지점)|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|구포지점|지점|E001570|051-807-1544|부산 북구 낙동대로 1789, 4층 KB손해보험 부산지역단 구포지점 (덕천동,덕천프라자) (덕천2동 353-8번지 덕천프라자 4층 KB손해보험 부산지역단 구포지점)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|129.004687|35.210172
KB손해보험|금정지점|지점|E000591|051-850-7550|부산 연제구 중앙대로 1125, B동 4층 KB손해보험 금정지점 (연산동,씨티타워) (연산동 1124-3 B동 4층 KB손해보험 금정지점 )|오전10시~오후4시(월~금)|129.084159|35.188380
KB손해보험|동래지점|지점|E000339|051-850-7500|부산 연제구 중앙대로 1125, B동 4층 KB손해보험 동래지점 (연산동,CT타워) (연산동 1124-3 CT타워 B동 4층 KB손해보험 동래지점)|오전10시~오후4시(월~금)|129.084159|35.188380
KB손해보험|부산GA1-1지점|지점|E000341|051-667-2610|부산 동구 자성로133번길 15, 15층 (범일동,KB손해보험 부산빌딩) (범일동 830-30 15층)|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|부산GA1-2지점|지점|E002976|051-667-2630|) 부산 동구 자성로133번길 15, 15층  (범일동 830-30)|오전10시~오후4시(월~금)|129.064064|35.138243
KB손해보험|부산GA1-3지점|지점|E002136|051-667-2635|부산 동구 자성로133번길 15, 15층(범일동,KB손해보험빌딩)  (범일동 830-30 15층)|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|부산GA2-2지점|지점|E001433|051-667-2390|부산 동구 자성로133번길 15, 15층 (범일동,KB손해보험부산빌딩)  (범일동 830-30  KB손해보험빌딩 15층 )|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|부산GA2-3지점|지점|E002200|051-667-2640|부산 동구 자성로133번길 15, 15층 (범일동,KB손해보험빌딩) (범일동 830-30 12층)|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|부산GA2-4지점|지점|E002322|051-667-2650|부산 동구 자성로133번길 15, 15층 (범일동,KB손해보험빌딩) (범일동 830-30 15층 )|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|부산GA2-5지점|지점|E002714|051-667-2380|부산 동구 자성로133번길 15, 15층  (범일동,KB부산빌딩) (범일동 830-30)|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|부산TC지점|지점|E003084|051-667-2810|부산 동구 자성로133번길 15, 7층 부산TC지점 (범일동,KB손해보험)  (범일동 830-30 (KB손해보험부산빌딩))|오전10시~오후4시(월~금)|129.064015|35.138302
KB손해보험|부산교차지점|지점|E003135|051-667-2311|부산 동구 자성로133번길 15 (범일동, KB손해보험부산빌딩) (범일동 830-30 (KB손해보험부산빌딩))|오전10시~오후4시(월~금)|129.064026|35.138284
KB손해보험|부산남부지점|지점|E000586|051-200-9300|부산 사하구 낙동남로 1392, 7층 KB손해보험 부산지역단 부산남부지점 (하단동,삼성메디컬센터) (하단1동 592-1 삼성메디컬센터 7층)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|128.963840|35.105871
KB손해보험|부산중부지점|지점|E000345|051-667-2400|부산 동구 자성로133번길 15  8층 KB손해보험 부산지역단 부산중부지점 (범일동,KB손해보험사옥) (범일동 830-30 8층 KB손해보험 부산지역단 부산중부지점 (범일동,KB손해보험사옥))|오전10시~오후4시(월~금)|129.064075|35.138273
KB손해보험|부산지점|지점|E000340|051-660-4300|부산 동구 자성로133번길 15, 8층 KB손해보험 부산지역단 부산지점 (범일동,KB손해보험부산빌딩) (범일동 830-30 KB손해보험부산빌딩 8층 KB손해보험 부산지역단 부산지점)|오전10시~오후4시(월~금)|129.064044|35.138232
KB손해보험|부산진지점|지점|E000616|051-667-2500|부산 동구 자성로133번길 15, 11층 KB손해보험 부산지역단 부산진지점 (범일동,KB손해보험부산빌딩) (범일동 830-30 KB손해보험부산빌딩 11층 KB손해보험 부산지역단 부산진지점)|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|서면지점|지점|E000336|051-667-2351|부산 동구 자성로133번길 15 KB손해보험 빌딩 8층 (범일동 830-30  KB손해보험 빌딩 8층)|오전10시~오후4시(월~금)|129.064141|35.138264
KB손해보험|수정지점|지점|E000628|051-200-9400|부산 사하구 낙동남로 1392, 8층 KB손해보험 부산지역단 수정지점 (하단동,삼성메디컬센터) (하단1동 592-1번지 삼성메디컬센터빌딩 8층 KB손해보험 수정지점)|오전10시~오후4시(월~금)|128.963840|35.105871
KB손해보험|스타TC지점|지점|E003132|051-667-2452|부산 동구 자성로133번길 15, 8층 스타TC지점 (범일동,KB손해보험부산빌딩)  (범일동 830-30번지 8층 (KB손해보험부산빌딩))|오전10시~오후4시(월~금)|129.064094|35.138227
KB손해보험|중앙스타지점|지점|E000614|051-850-7601|부산 연제구 중앙대로 1125, B동 4층 KB 손해보험 중앙스타지점 (연산동,시티타워) (연산동 1124-3 B동 4층 KB 손해보험 중앙스타지점 )|오전10시~오후4시(월~금)|129.084159|35.188380
매직카|부산구서점|매직카서비스점|M0003495|051-514-0117|부산 금정구 금정로 209 (구서동 465-9)|08:30~19:00|129.089300|35.243072
매직카|부산기장점|매직카서비스점|M0003497|051-721-8666|부산 기장군 기장읍 차성동로116번길 8 (기장읍 동부리 366-3)|08:00~19:00|129.217879|35.247894
매직카|부산다대점|매직카서비스점|M0003501|051-261-0236|부산 사하구 다대동로 11 (다대동 635)|08:30~20:00|128.971235|35.054709
매직카|부산대저점|매직카서비스점|M0008851|051-971-5267|부산 강서구 낙동북로 202-1 (대저1동) (대저1동 1705-25)|09:00~20:00|128.950901|35.213694
매직카|부산덕포점|매직카서비스점|M0009561|051-305-0868|부산 사상구 백양대로 736 (덕포동, 동성카센타) (덕포동 785-8 (동성카센타))|09:00~19:00|128.988467|35.172449
매직카|부산만덕점|매직카서비스점|M0006759|051-338-0415|부산 북구 만덕3로 5 (만덕동) (만덕동 706-5)|08:30~19:00|129.025199|35.213069
매직카|부산보수점|매직카서비스점|M0003517|051-243-3373|부산 중구 흑교로59번길 4 (보수동2가 84-19)|08:30~19:00|129.024293|35.104681
매직카|부산서동점|매직카서비스점|M0003521|051-525-3078|부산 금정구 서동로176번길 31 (서동 211-24)|08:00~20:00|129.105047|35.213140
매직카|부산신호점|매직카서비스점|M0006758|051-831-6655|부산 강서구 신호산단1로 134 (신호동) (신호동 256-3)|08:30~17:30|128.878396|35.081172
매직카|부산연산점|매직카서비스점|M0003537|051-757-7280|부산 연제구 고분로 107 (연산동 990-3)|08:30~20:00|129.094103|35.186006
매직카|부산연지점|매직카서비스점|M0004153|051-805-9155|부산 부산진구 새싹로 180-1 (연지동 340-15)|08:00~19:00|129.049806|35.172260
매직카|부산우암점|매직카서비스점|M0006181|051-611-9515|부산 남구 유엔로 76 (우암동) (우암동 2-9)|08:30~19:00|129.085013|35.128283
매직카|부산중동점|매직카서비스점|M0008644|051-747-4564|부산 해운대구 중동2로26번길 3-6 (중동) (중동 1649)|08:30~20:00|129.163623|35.164334
매직카|부산초량점|매직카서비스점|M0003532|051-466-2592|부산 동구 고관로 46 (초량동 1145-10)|08:30~19:00|129.043458|35.123325
매직카|부산하단점|매직카서비스점|M0003536|051-202-8156|부산 사하구 하신번영로 264 (하단동 897-8)|08:30~19:00|128.958613|35.104486
KB손해보험|강남고객센터|고객센터|E002523|02-6900-2250|서울 강남구 테헤란로 117 (역삼동, KB손해보험빌딩) (역삼동 649-11 (KB손해보험빌딩))|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(단, 현금지급: 09:30~15:30분까지 방문 요망)|127.030275|37.499177
KB손해보험|강북고객센터|고객센터|E002522|02-2124-9420|서울 마포구 양화로 19, 1층 (합정동,KB손해보험 합정빌딩) (합정동 471번지 KB손해보험 합정빌딩1층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(단, 현금지급: 09:30~15:30분까지 방문 요망)|126.911234|37.549016
KB손해보험|개인대출센터|대출센터|E001913|02-3279-8991|서울 마포구 양화로 19, 3층 (합정동,KB손해보험 합정빌딩) (합정동 471번지 KB손해보험 합정빌딩 3층)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|126.911381|37.548883
KB손해보험|강남대물보상센터|보상센터|E002242|02-6310-8678|서울 서초구 남부순환로 2636 성문빌딩 502호 (양재1동 1-26번지 성문빌딩 502호)||127.039057|37.484867
KB손해보험|강남보상센터|보상센터|E001956|02-2137-5293|서울 서초구 방배천로2길 10, 6층 (방배동,JBI빌딩) (방배동 446-1 JBI빌딩 6층)||126.983308|37.476737
KB손해보험|강남외제차보상센터|보상센터|E003065|02-6310-8715|서울 강남구 밤고개로1길 10 (수서동, 수서현대벤쳐빌), 5층 524호 (수서동 713 (수서현대벤쳐빌), 수서현대벤쳐빌 제5층 제524호)||127.101848|37.488172
KB손해보험|강동대물보상센터|보상센터|E002243|02-6310-8687|서울 송파구 위례성대로 98  3층 302호 (방이동,삼공빌딩) (방이동 165-3 3층 302호 (방이동,삼공빌딩))||127.122585|37.513548
KB손해보험|강동보상센터|보상센터|E001954|02-3451-1650|서울 송파구 올림픽로35다길 42, 7층 (신천동,루터회관)  (신천동 7-20 루터회관 7층)||127.103034|37.515235
KB손해보험|강북대물보상센터|보상센터|E002244|02-6310-8628|서울 마포구 월드컵로34길 7, 203호 (성산동, 상암스위트포레) (성산동 591-5번지 상암스위트포레 203호)||126.903051|37.565078
KB손해보험|강북보상센터|보상센터|E001948|02-6310-8760|서울 성동구 고산자로 255, 13층 (도선동,케이타워) (도선동 21-1 케이타워 13층)||127.035698|37.562584
KB손해보험|강서보상센터|보상센터|E001962|02-6390-0220|서울 강서구 공항대로 325  4층 (등촌동,에이스빌딩) (등촌동 668-10 4층 (등촌동,에이스빌딩))||126.843901|37.558298
KB손해보험|강서외제차보상센터|보상센터|E003066|02-6390-0723|서울 영등포구 국회대로 612 (당산동3가, 코레일유통사옥),9층 (당산동3가 2-7 (코레일유통사옥),9층)||126.902063|37.525764
KB손해보험|광역스마트대물보상센터|보상센터|E002692|02-6310-8682|서울 동대문구 장한로 6  장안빌딩 4층 (장안동 464-1 장안빌딩 4층)||127.065651|37.561612
KB손해보험|구로대물보상센터|보상센터|E002249|02-6310-8653|서울 구로구 새말로 97 , 8층 (구로동, 신도림테크노마트) (구로동 3-25 신도림테크노마트 8층 )||126.890327|37.506947
KB손해보험|구로보상센터|보상센터|E001963|010-8125-0348|서울 구로구 디지털로26길 123  지플러스코오롱디지털타워 1006호 (구로동 222-31 지플러스코오롱디지털타워 1006호)||126.897699|37.483082
KB손해보험|도봉대물보상센터|보상센터|E002245|02-6310-8805|서울 도봉구 노해로391, 3층 303호 (창동,네네빌딩) (창동 16-1 3층 303호)||127.051645|37.652810
KB손해보험|북부보상센터|보상센터|E001950|02-6310-8829|서울 도봉구 노해로69길 21, 9층 (창동,두승빌딩) (창동 12-3  9층)||127.050598|37.653228
KB손해보험|성수외제차보상센터|보상센터|E003067|02-6310-8634|서울 동대문구 장한로 6 (장안동),4층 (장안동 464-1 4층)||0.|0.
KB손해보험|스마트대물보상1센터|보상센터|E003154|031-8081-0435|서울 동대문구 장한로 6 (장안동),4층 (장안동 464-1 4층)||127.065667|37.561614
KB손해보험|스마트대물보상3센터|보상센터|E003045|02-6310-8624|서울 동대문구 장한로 6 (장안동),4층 (장안동 464-1,4층)||127.065433|37.561811
KB손해보험|영등포대물보상센터|보상센터|E002250|02-6310-8619|서울 강서구 양천로 492  3층 (등촌동,길훈엔트런스빌) (등촌동 75-4 3층 (등촌동,길훈엔트런스빌))||126.854555|37.561025
KB손해보험|외제차스마트보상센터|보상센터|E003036|02-6310-8780|서울 동대문구 장한로 6 (장안동),4층 (장안동 464-1,4층)||127.065667|37.561614
KB손해보험|중앙대물보상센터|보상센터|E002485|02-6310-8964|서울 동대문구 장한로 6, 4층 (장안동) (장안동 464-1 4층)||127.065467|37.561820
KB손해보험|중앙보상센터|보상센터|E001949||서울 마포구 양화로 19, 12층 (합정동,KB합정빌딩)  (합정동 471 KB합정빌딩 12층)|업무시간 : 09:00~18:00|126.911234|37.549016
KB손해보험|RFC사업부|지역단|D000565|02-3149-9910|서울 중구 세종대로 17  10층 RFC사업부 (남대문로5가,WISE TOWER) (남대문로5가 3-1 10층 RFC사업부 (남대문로5가,WISE TOWER))|업무시간 : 09:30 ~18:00|126.973617|37.558752
KB손해보험|SME영업부|지역단|D000486|02-6900-5203|서울 강남구 선릉로 514, 12층 (삼성동,성원타워)  (삼성동 141 성원타워 12층)|업무시간 : 09:30 ~18:00|127.049178|37.505648
KB손해보험|강남서초지역단|지역단|D000293|02-2006-9800|서울 서초구 동작대로 134, 4층 KB손해보험 강남서초지역단 (방배동,가나안빌딩)  (방배동 1823 가나안빌딩 4층 KB손해보험 강남서초지역단)|업무시간 : 09:30 ~18:00|126.982921|37.488593
KB손해보험|강동송파지역단|지역단|D000296|02-6972-0605|서울 송파구 올림픽로 35다길 42, 8층 KB손해보험 강동송파지역단 (신천동,루터회관) (신천동 7-20 한국루터회관 8층 KB손해보험 강동송파지역단)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|127.103008|37.515340
KB손해보험|강북지역단|지역단|D000289|02-2092-2000|서울 노원구 노해로 467, 3층 KB손해보험 강북지역단 (상계동,교보빌딩) (상계동 712-1번지 교보생명빌딩 3층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|127.059926|37.654467
KB손해보험|강서지역단(창구)|지역단|D000383|02-2657-2969|서울 강서구 공항대로 287, 6층 KB손해보험 강서지역단 (등촌동, 화인빌딩)  (등촌동 673-5 화인빌딩 6층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.839581|37.558767
KB손해보험|다이렉트영업부|지역단|D000700|1544-0077|서울 강남구 테헤란로 117, 5층 (역삼동,KB손해보험빌딩) (역삼동 649-11 KB손해보험빌딩 5층)||127.030258|37.499178
KB손해보험|단체상해영업부|지역단|D000704|02-6900-3414|서울 강남구 테헤란로 117, 5층 (역삼동,KB손해보험빌딩)  (역삼동 649-11 KB손해보험빌딩 5층)||127.030262|37.499065
KB손해보험|방카슈랑스영업1부|지역단|D000601|02-2194-9270|서울 강남구 테헤란로 334, 12층 (역삼동,교정회관)  (역삼동 708-6 KB손해보험 강남빌딩 12층)|업무시간 : 09:30 ~18:00|127.048538|37.503996
KB손해보험|방카슈랑스영업2부|지역단|D000602|02-3149-7182|서울 중구 을지로 100  파인에비뉴 B동 7층 방카슈랑스 영업2부 (을지로2가,파인에비뉴) (을지로2가 203 파인에비뉴 B동 7층 방카슈랑스 영업2부 (을지로2가,파인에비뉴))||126.988142|37.565649
KB손해보험|법인영업1부|지역단|D000129|02-6900-3570|서울 강남구 테헤란로 117, 10층 (역삼동,KB손해보험빌딩) (역삼동  649-11번지 KB손해보험빌딩 10층)|업무시간 : 09:30 ~18:00|127.030267|37.499163
KB손해보험|법인영업2부|지역단|D000522|02-6900-3508|서울 강남구 테헤란로 117  10층 (역삼동,KB손해보험빌딩) (역삼동 649-11 10층 (역삼동,KB손해보험빌딩))|업무시간 : 09:30 ~18:00|127.030264|37.499159
KB손해보험|법인영업3부|지역단|D000126|02-6900-3402|서울 강남구 테헤란로 117, 10층 (역삼동,KB손해보험빌딩) (역삼1동 KB손해보험빌딩 649-11번지 10층)|업무시간 : 09:30 ~18:00|127.030264|37.499192
KB손해보험|법인영업4부|지역단|D000127|02-6900-3440|서울 강남구 테헤란로 117  10층 (역삼동,KB손해보험빌딩) (역삼동 649-11 10층 (역삼동,KB손해보험빌딩))|업무시간 : 09:30 ~18:00|127.030264|37.499159
KB손해보험|법인영업5부|지역단|D000523|02-6900-3316|서울 강남구 테헤란로 117  KB손해보험빌딩 10층 (역삼동 649-11 KB손해보험빌딩 10층)|업무시간 : 09:30 ~18:00|127.030264|37.499159
KB손해보험|법인영업6부|지역단|D000128|02-6900-3549|서울 강남구 테헤란로 117 KB손해보험빌딩 10층 (역삼1동 KB손해보험빌딩 649-11번지 10층)|업무시간 : 09:30 ~18:00|127.030264|37.499192
KB손해보험|법인제휴영업부|지역단|D000639|02-6900-2689|서울 강남구 테헤란로 117, 13층 (역삼동,KB손해보험) (역삼동1동 649-11번지 KB손해보험빌딩 13층)|업무시간 : 09:30 ~18:00|127.030251|37.499163
KB손해보험|서부지역단|지역단|D000422|02-3279-8720|서울 마포구 양화로 19, KB손해보험 합정빌딩 14층, 서부지역단 (합정동) (합정동 471번지 KB손해보험 합정빌딩 14층)|업무시간 : 09:30 ~18:00|126.911234|37.549016
KB손해보험|서울지역단|지역단|D000371|02-6260-6400|서울 중구 소공로 88, 신관5층 KB손해보험 서울지역단 (소공동,한진빌딩) (소공동 51,신관 5층 KB손해보험 서울지역단 (소공동,한진빌딩))|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.981331|37.563124
KB손해보험|수도GA1지역단|지역단|D000616|02-6916-5100|서울 마포구 마포대로 130, 13층 KB손해보험 수도GA1지역단 (공덕동,별정우체국 연금관리단빌딩) (공덕동 254-8 13층 KB손해보험 수도GA1지역단 )|업무시간 : 09:30 ~18:00|126.952979|37.545980
KB손해보험|수도GA2지역단|지역단|D000665|02-6916-5113|서울 마포구 마포대로 130, 16층 KB손해보험 수도GA2지역단 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 16층)|업무시간 : 09:30 ~18:00|126.952917|37.545863
KB손해보험|수도GA3지역단|지역단|D000531|02-310-0500|서울 마포구 마포대로 130, 15층 KB손해보험 수도GA3지역단 (공덕동, 별정우체국연금관리단빌딩) (공덕동 254-8 15층 )|업무시간 : 09:30 ~18:00|126.952954|37.545906
KB손해보험|수도GA4지역단|지역단|D000617|02-6910-5905|서울 강남구 학동로 401, 2층 KB손해보험 수도GA4지역단 (청담동,금하빌딩)  (청담동 41-2 금하빌딩 2층)|업무시간 : 09:30 ~18:00|127.041451|37.517519
KB손해보험|영등포지역단|지역단|D000294|02-6913-5100|서울 구로구 경인로 662, 22층  KB손해보험 영등포지역단 (신도림동,디큐브시티) (신도림동 692 디큐브시티 22층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.888214|37.508123
KB손해보험|제휴영업부|지역단|D000593||서울 마포구 양화로 19,  11층 KB손해보험 (합정동,합정오피스빌딩) (합정동 471, 11층 KB손해보험 (합정동,합정오피스빌딩))|업무시간 : 09:30 ~18:00|126.911247|37.549138
KB손해보험|중부지역단|지역단|D000291|02-6260-6004|서울 중구 을지로 100, 파인에비뉴 B동 5층, KB손해보험 중부지역단 (을지로2가)  (을지로2가 203번지 파인에비뉴 B동 5층 KB손해보험 중부지역단 )|업무시간 : 09:30 ~18:00|126.988700|37.565871
KB손해보험|POM1센터|지점|E002547|1544-0115|서울 마포구 양화로 19, 11층 (합정동,KB손해보험 합정빌딩)  (합정동 471, 11층(합정오피스빌딩))||126.911208|37.549101
KB손해보험|SME1지점|지점|E000240|02-6900-5200|서울 강남구 선릉로 514, 5층 SME1지점 (삼성동,성원타워)  (삼성동 141 (성원빌딩))||127.049207|37.505627
KB손해보험|SME2지점|지점|E001048|02-6900-5008|서울 강남구 선릉로 514 (삼성동, 성원빌딩) (삼성동 141 (성원빌딩))||127.049102|37.505602
KB손해보험|SME3지점|지점|E002498|02-6900-5009|서울 강남구 선릉로 514, 12층 (삼성동,성원빌딩)  (삼성동 141 (성원빌딩))||127.049007|37.505590
KB손해보험|강남RFC지점|지점|E001811|02-3149-9132|서울 중구 세종대로 17  15층 강남RFC지점 (남대문로5가,와이즈타워) (남대문로5가 3-1 15층 강남RFC지점 (남대문로5가,와이즈타워))|오전10시~오후4시(월~금)|126.973617|37.558752
KB손해보험|강남TC지점|지점|E000476|02-2137-5102|서울 서초구 방배천로2길 10, 6층 KB손해보험 강남서초지역단 강남TC지점 (방배동,JBI빌딩) (방배동 446-1 JBI빌딩 6층 KB손해보험 강남서초지역단 강남TC지점)|오전10시~오후4시(월~금)|126.983302|37.476755
KB손해보험|강남교차지점|지점|E002151|02-2194-9220|서울 강남구 테헤란로 334, KB손해보험 강남서초지역단 강남교차지점11층 (역삼동,교정회관) (역삼동 708-6 교정회관 11층 KB손해보험 강남서초지역단 강남교차지점)|오전10시~오후4시(월~금)|127.048538|37.503930
KB손해보험|강남지점|지점|E000412|02-2006-9810|서울 서초구 서초대로 396  12층 KB손해보험 강남서초지역단 강남지점 (서초동,강남빌딩) (서초동 1321 12층 KB손해보험 강남서초지역단 강남지점 (서초동,강남빌딩))|오전10시~오후4시(월~금)|127.024761|37.496562
KB손해보험|강북GA3지점|지점|E002128|02-6916-5040|서울 마포구 마포대로 130, 16층 KB손해보험 강북GA2지역단 GA3지점 (공덕동,별정우체국연금관리공단빌딩) (공덕동 254-8 16층)|오전10시~오후4시(월~금)|126.953024|37.546021
KB손해보험|강서지점|지점|E001002|02-2657-2900|서울 강서구 공항대로 287, 화인빌딩 6층, KB손해보험 강서지역단 강서지점 (등촌동) (등촌동 673-5 화인빌딩6층 강서지점)|오전10시~오후4시(월~금)|126.839580|37.558833
KB손해보험|광진지점|지점|E001707|02-6908-2302|서울 중구 을지로 100, 파인에비뉴 B동 7층, KB손해보험 중부지역단 광진지점 (을지로2가) (을지로2가 203 파인에비뉴 B동 7층 KB손해보험 중부지역단 광진지점 )|오전10시~오후4시(월~금)|126.988747|37.565668
KB손해보험|구로지점|지점|E000448|02-6913-5110|서울 구로구 경인로 662, 21층 KB손해보험 영등포지역단 구로지점 (신도림동,디큐브시티) (신도림동 692 21층 KB손해보험 구로지점)|오전10시~오후4시(월~금)|126.889746|37.508838
KB손해보험|노원지점|지점|E000545|02-2092-2100|서울 노원구 노해로 467, 교보빌딩 3층, KB손해보험 강북지역단 노원지점 (상계동) (상계동 712-1호 교보생명빌딩 3층 노원지점)|오전10시~오후4시(월~금)|127.059928|37.654476
KB손해보험|다이렉트CM1센터|지점|E002736|1544-0077|서울 마포구 양화로 19, 11층 (합정동,KB손해보험)  (합정동 471, 11층 (합정오피스빌딩))||126.911185|37.549105
KB손해보험|다이렉트TM센터|지점|E002705|1544-0077|서울 강남구 테헤란로 334, 9층 (역삼동,교정회관) (역삼동 708-6 교정회관 9층)||127.048532|37.503937
KB손해보험|동교지점|지점|E000446|02-2124-9252|서울 마포구 양화로 19, 합정오피스빌딩 14층, KB손해보험 서부지역단 동교지점 (합정동) (합정동 471번지 합정오피스빌딩 14층, KB손해보험 서부지역단 동교지점)|오전10시~오후4시(월~금)|126.911234|37.549016
KB손해보험|동서울지점|지점|E001690|02-6908-2200|서울 중구 을지로 100, 파인에비뉴 B동 7층, KB손해보험 중부지역단 동서울지점 (을지로2가) (을지로2가 203  파인에비뉴 B동 7층 KB손해보험 중부지역단 동서울지점 )|오전10시~오후4시(월~금)|126.988715|37.565713
KB손해보험|드림RFC지점|지점|E001887|02-3149-9411|서울 중구 세종대로 17, 9층 드림RFC지점 (남대문로5가,와이즈타워) (남대문로5가 6-1 와이즈타워 9층 드림RFC지점)|오전10시~오후4시(월~금)|126.973311|37.558680
KB손해보험|리더스지점|지점|E001423|02-788-6244|서울 마포구 양화로 19  9층 리더스지점 (합정동,KB손해보험합정빌딩) (합정동 471 9층 리더스지점 (합정동,KB손해보험합정빌딩))|오전10시~오후4시(월~금)|126.911247|37.549138
KB손해보험|목동지점|지점|E000568|02-2696-3730|서울 강서구 공항대로 287, 6층 KB손해보험 강서지역단 목동지점 (등촌동,화인빌딩) (등촌동 673-5 화인빌딩 6층)|오전10시~오후4시(월~금)|126.839635|37.558707
KB손해보험|상계지점|지점|E000540|02-2092-2050|서울 노원구 노해로 467, 교보빌딩 3층, KB손해보험 강북지역단 상계지점 (상계동) (상계동 712-1 교보빌딩 3층)|오전10시~오후4시(월~금)|127.059928|37.654476
KB손해보험|서강지점|지점|E001315|02-3279-8712|서울 마포구 양화로 19  13층 강서지역단 서강지점 (합정동,KB손해보험) (합정동 471 13층 강서지역단 서강지점 (합정동,KB손해보험))|오전10시~오후4시(월~금)|126.911247|37.549138
KB손해보험|서서울지점|지점|E001399|02-6913-5193|서울 구로구 경인로 662  22층 KB손해보험 영등포지역단 서서울지점 (신도림동,디큐브시티) (신도림동 692 22층 KB손해보험 영등포지역단 서서울지점 (신도림동,디큐브시티))|오전10시~오후4시(월~금)|126.888212|37.508123
KB손해보험|서울교차지점|지점|E002713|02-3279-8702|서울 중구 서소문로 38  10층 (중림동,센트럴타워) (중림동 500 10층 (중림동,센트럴타워))|오전10시~오후4시(월~금)|126.966215|37.560404
KB손해보험|서울지점|지점|E001316|02-6260-6440|서울 중구 소공로 88, 신관 5층(소공동,한진빌딩) (소공동 51번지 신관5층(소공동,한진빌딩))|오전10시~오후4시(월~금)|126.980933|37.563155
KB손해보험|서초지점|지점|E000510|02-6206-8540|서울 서초구 동작대로 134, 3층 KB손해보험 강남서초지역단 서초지점 (방배동,도림빌딩) (방배4동 1823번지 도림빌딩 3층 KB손해보험 강남서초지역단 서초지점)|오전10시~오후4시(월~금)|126.982894|37.488590
KB손해보험|송파교차지점|지점|E003082|02-2194-9112|서울 강남구 테헤란로 334, 역삼동 10층 (역삼동,교정회관)  (역삼동 708-6 10층 (KB손해보험강남빌딩))|오전10시~오후4시(월~금)|127.048533|37.503965
KB손해보험|수도GA1-1지점|지점|E001320|02-6916-5010|서울 마포구 마포대로 130, 13층 KB손해보험 수도GA1-1지점 (공덕동,별정우체국연금관리단빌딩)  (공덕동 254-8 13층 KB손해보험 수도GA1-1지점 )|오전10시~오후4시(월~금)|126.953007|37.545983
KB손해보험|수도GA1-2지점|지점|E002165|02-6916-5050|서울 마포구 마포대로 130, 13층 KB손해보험 수도GA1-2지점 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 13층 KB손해보험 수도GA1-2지점)|오전10시~오후4시(월~금)|126.953024|37.546021
KB손해보험|수도GA1-3지점|지점|E002166|02-6916-5060|서울 마포구 마포대로 130, 13층 KB손해보험 수도GA1-3지점 (공덕동,별정우체국연금관리단빌딩)  (공덕동 254-8 13층 KB손해보험 수도GA1-3지점)|오전10시~오후4시(월~금)|126.952993|37.546005
KB손해보험|수도GA1-4지점|지점|E002318|02-6916-5070|서울 마포구 마포대로 130, 13층 KB손해보험 수도GA1-4지점 (공덕동,별정우체국연금관리단빌딩)  (공덕동 254-8 13층 13층 KB손해보험 수도GA1-4지점 )|오전10시~오후4시(월~금)|126.953024|37.546021
KB손해보험|수도GA1-프런티어1지점|지점|E003071|02-6916-5095|서울 마포구 마포대로 130, 13층 (공덕동,동방빌딩) (공덕동 254-8 (동방빌딩) 13층)|오전10시~오후4시(월~금)|126.952981|37.545962
KB손해보험|수도GA2-1지점|지점|E001325|02-6916-5020|서울 마포구 마포대로 130, 16층 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 16층)|오전10시~오후4시(월~금)|126.952945|37.545957
KB손해보험|수도GA2-2지점|지점|E001705|02-6916-5030|서울 마포구 마포대로 130, 16층 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 16층)|오전10시~오후4시(월~금)|126.952990|37.545976
