##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@KB손해보험
KB손해보험|희망드림지점|126.911234|37.549016|KB손해보험|02-3149-8774|서울 마포구 양화로 19|||오전10시~오후4시(월~금)|||||KB손해보험 희망드림지점|10층 (합정동,KB손해보험 합정빌딩) (합정동 471번지 KB손해보험 합정빌딩 10층)|||40706
KB손해보험|희망지점|127.103068|37.515253|KB손해보험|02-6972-0802|서울 송파구 올림픽로35다길 42|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 희망지점|9층 KB손해보험 강동송파지역단 희망지점 (신천동,한국루터회관) (신천동 7-20 9층 KB손해보험 강동송파지역단 희망지점 (신천동,한국루터회관))|||40706
매직카|서울개봉점|126.845935|37.502038|KB손해보험|02-3666-4676|서울 구로구 고척로21길 13|||08:00~20:00|||||매직카 서울개봉점|(개봉동 62-9)|||40706
매직카|서울낙성대점|126.956670|37.479202|KB손해보험|02-889-2248|서울 관악구 봉천로 527|||9:00~19:00|||||매직카 서울낙성대점|(낙성대동 1664-6)|||40706
매직카|서울도림점|126.909152|37.512056|KB손해보험|02-831-5054|서울 영등포구 영신로 5|||9:00~19:00|||||매직카 서울도림점|(도림동 1 -16)|||40706
매직카|서울둔촌점|127.137195|37.528830|KB손해보험|02-482-8888|서울 강동구 양재대로 1376|||09:00~20:00|||||매직카 서울둔촌점|(둔촌2동 517-4)|||40706
매직카|서울묵동점|127.075884|37.610308|KB손해보험|02-949-6085|서울 중랑구 중랑역로 189|||09:00~20:00|||||매직카 서울묵동점|(묵동 240-36)|||40706
매직카|서울방화점|126.813065|37.567810|KB손해보험|02-2664-1472|서울 강서구 초원로 67|||9:00~20:00|||||매직카 서울방화점|(방화동 249-47)|||40706
매직카|서울봉천점|126.939014|37.484247|KB손해보험|02-873-1144|서울 관악구 봉천로 352|||08:00~20:00|||||매직카 서울봉천점|(봉천동 1714)|||40706
매직카|서울상계점|127.066635|37.666101|KB손해보험|02-936-1711|서울 노원구 한글비석로52길 38|||09:00~20:00|||||매직카 서울상계점|(상계5동 459-3)|||40706
매직카|서울상도점|126.934332|37.495687|KB손해보험|02-826-5109|서울 동작구 상도로 289-1|||9:00~19:00|||||매직카 서울상도점|타이어테크 상도점 (상도1동 789-1)|||40706
매직카|서울서교점|126.918804|37.555635|KB손해보험|02-332-5270|서울 마포구 동교로 151|||08:30~20:00|||||매직카 서울서교점|(서교동) (서교동 446-13)|||40706
매직카|서울송파점|127.116502|37.502609|KB손해보험|02-430-1131|서울 송파구 송이로 28|||09:00~20:00|||||매직카 서울송파점|(송파동,GS칼텍스) (송파동 174 (GS칼텍스))|||40706
매직카|서울신월점|126.832747|37.538705|KB손해보험|02-2605-9920|서울 양천구 월정로 231|||08:00~20:00|||||매직카 서울신월점|(신월동 62-2)|||40706
매직카|서울쌍문점|127.026201|37.648151|KB손해보험|02-902-2242|서울 도봉구 노해로 149|||09:00~20:00|||||매직카 서울쌍문점|(쌍문동 378)|||40706
매직카|서울양재점|127.039330|37.479462|KB손해보험|02-571-4159|서울 서초구 바우뫼로37길 17|||08:00~20:00|||||매직카 서울양재점|(양재동 20-10)|||40706
매직카|서울역촌점|126.915778|37.608181|KB손해보험|010-7923-6969|서울 은평구 연서로 104|||9:00~20:00|||||매직카 서울역촌점|(역촌동 8-64)|||40706
매직카|서울연희점|126.922104|37.571493|KB손해보험|02-334-7426|서울 서대문구 홍제천로 56|||9:00~19:00|||||매직카 서울연희점|(연희동) (연희동 529-17)|||40706
매직카|서울자양점|127.078775|37.537394|KB손해보험|02-3437-7222|서울 광진구 아차산로 324|||10:00~20:00|||||매직카 서울자양점|(자양동 223-4)|||40706
매직카|서울정릉점|127.017497|37.602597|KB손해보험|02-915-4700|서울 성북구 정릉로32길 7-16|||09:00~20:00|||||매직카 서울정릉점|(정릉동 14-11)|||40706
매직카|서울천호점|127.130457|37.544985|KB손해보험|02-3427-4239|서울 강동구 천중로17길 4|||10:00~20:00|||||매직카 서울천호점|(천호동 301-36)|||40706
매직카|서울청량리점|127.049229|37.586066|KB손해보험|02-2246-7718|서울 동대문구 제기로 146|||08:30~20:00|||||매직카 서울청량리점|(청량리동,청량리빌딩) (청량리동 46-1 (청량리빌딩))|||40706
매직카|서울하월곡점|127.036853|37.602868|KB손해보험|02-918-2795|서울 성북구 화랑로 39|||09:00~20:00|||||매직카 서울하월곡점|(하월곡동 67-93)|||40706
매직카|서울한강로점|126.968878|37.530742|KB손해보험|02-797-0440|서울 용산구 한강대로39길 4|||9:00~19:00|||||매직카 서울한강로점|(한강로2가 309-3)|||40706
KB손해보험|세종지점|127.259114|36.485618|KB손해보험|044-866-1155|세종 한누리대로 234|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 세종지점|703호~705호 (나성동,르네상스빌딩) (나성동 768 703호~705호 (나성동,르네상스빌딩))|||40706
매직카|세종금남점|127.281459|36.468982|KB손해보험|044-866-5185|세종 금남면 용포로 114||||||||매직카 세종금남점|(용포리) (용포리 212-1)|||40706
KB손해보험|울산대물보상센터|129.307503|35.548211|KB손해보험|052-941-0401|울산 남구 봉월로 167|||업무시간 : 09:00 ~18:00|||||KB손해보험 울산대물보상센터|C동 402호 (신정동,태화강풍엑슬루타워 엑스루타워) (신정동 1880 태화강풍엑슬루타워 엑스루타워 C동 402호)|||40706
KB손해보험|울산보상센터|129.313572|35.538614|KB손해보험|052-941-0487|울산 남구 돋질로 69||||||||KB손해보험 울산보상센터|6층 (신정동,메트로빌딩) (신정3동 585-9번지 메트로빌딩 6층 KB손해보험)|||40706
KB손해보험|울산지역단|129.313586|35.538628|KB손해보험|052-279-8200|울산 남구 돋질로 69|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 울산지역단|5층 (신정동 와이에이치타워) (신정3동 585-9번지 와이에이치타워 5층)|||40706
KB손해보험|부산GA2-1지점|129.313579|35.538641|KB손해보험|052-279-8262|울산 남구 돋질로 69|||오전10시~오후4시(월~금)|||||KB손해보험 부산GA2-1지점|7층 (신정동,메트로빌딩) (신정동 585-9 7층 (신정동,메트로빌딩))|||40706
KB손해보험|울산TC지점|129.313579|35.538641|KB손해보험|052-279-6297|울산 남구 돋질로 69|||오전10시~오후4시(월~금)|||||KB손해보험 울산TC지점|5층 울산TC지점 (신정동) (신정동 585-9 5층 울산TC지점 (신정동))|||40706
KB손해보험|울산지점|129.313564|35.538671|KB손해보험|052-279-6200|울산 남구 돋질로 69|||오전10시~오후4시(월~금)|||||KB손해보험 울산지점|4층 KB손해보험 울산지역단 울산지점 (신정동,메트로빌딩) (신정동 585-9번지 KT&G빌딩4층 KB손해보험 울산지점)|||40706
매직카|울산범서점|129.231543|35.562619|KB손해보험|052-248-7233|울산 울주군 범서읍 대동길 18|||08:30~19:00|||||매직카 울산범서점|(범서읍 천상리 359)|||40706
매직카|울산삼남점|129.119873|35.556369|KB손해보험|052-254-0510|울산 울주군 삼남면 중평로 16-4|||09:00~20:00|||||매직카 울산삼남점|(삼남면 교동리 392)|||40706
매직카|울산삼산점|129.342711|35.547232|KB손해보험|052-257-7972|울산 남구 강남로 310|||08:00~20:00|||||매직카 울산삼산점|(삼산동) (삼산동 1530-1)|||40706
매직카|울산온산점|129.332227|35.439245|KB손해보험|052-237-2588|울산 울주군 온산읍 덕신로 484|||09:00~18:00|||||매직카 울산온산점|(화산리) (온산읍 화산리 1007-3)|||40706
매직카|울산화봉점|129.360088|35.591525|KB손해보험|052-287-5487|울산 북구 상방로 17|||08:30~19:00|||||매직카 울산화봉점|(화봉동 642-11)|||40706
매직카|울산화정점|129.426833|35.492311|KB손해보험|052-234-7248|울산 동구 방어진순환도로 566|||09:00~18:00|||||매직카 울산화정점|(화정동 655-4)|||40706
KB손해보험|남인천대물보상센터|126.710941|37.465202|KB손해보험|032-250-8922|인천 남동구 백범로 357||||||||KB손해보험 남인천대물보상센터|10층 (간석동,교원공제회관) (간석동 172-1 10층 (간석동,교원공제회관))|||40706
KB손해보험|부평보상센터|126.732661|37.517029|KB손해보험|032-250-8962|인천 부평구 장제로 352||||||||KB손해보험 부평보상센터|4층 (삼산동,동성플라자) (삼산동 427-1 4층 (삼산동,동성플라자))|||40706
KB손해보험|북인천대물보상센터|126.682745|37.464222|KB손해보험|032-250-8913|인천 남구 주안로 117-9||||||||KB손해보험 북인천대물보상센터|6층 (주안동,제이타워) (주안동 130-1 제이타워 6층)|||40706
KB손해보험|스마트대물보상2센터|126.733338|37.507285|KB손해보험|031-8081-0464|인천 부평구 길주로 635||||||||KB손해보험 스마트대물보상2센터|(삼산동,엘림타워),1102호 (삼산동 464-2 (엘림타워),1102호)|||40706
KB손해보험|인천보상센터|126.682766|37.464314|KB손해보험|070-7823-0314|인천 남구 주안로 117||||||||KB손해보험 인천보상센터|-9 3층 (주안동,제이타워) (주안동 130-1 3층 (주안동,제이타워))|||40706
KB손해보험|인천외제차보상센터|126.682746|37.464200|KB손해보험|032-250-8908|인천 남구 주안로 117-9||||||||KB손해보험 인천외제차보상센터|6층 601호 (주안동,제이타워) (주안동 130-1 제이타워 6층 601호)|||40706
KB손해보험|경인지역단|126.724101|37.492252|KB손해보험|032-222-7145|인천 부평구 시장로 7|||업무시간 : 09:30 ~18:00|||||KB손해보험 경인지역단|12층 KB손해보험 경인지역단 (부평동,신라빌딩) (부평동 194-1 12층 KB손해보험 경인지역단 (부평동,신라빌딩))|||40706
KB손해보험|경인지역단/부평고객센터|126.723840|37.492173|KB손해보험|032-222-7140|인천 부평구 시장로 7|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 경인지역단/부평고객센터|12층 (부평5동 신라저축은행빌딩_신라저축 (웰컴저축은행) (부평동 194-23번지 12층 (신라저축은행빌딩))|||40706
KB손해보험|경인지역단/인천고객센터|126.705013|37.450301|KB손해보험|032-430-2200|인천 남동구 인주대로 611|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 경인지역단/인천고객센터|7층 (구월동,삼성생명빌딩) (구월동 1146-10번지 7층 (삼성생명구월동빌딩))|||40706
KB손해보험|경인TC지점|126.705063|37.450258|KB손해보험|032-430-3641|인천 남동구 인주대로 611||||||||KB손해보험 경인TC지점|12층 경인TC지점 (구월동,삼성생명구월동빌딩) (구월동 1146-10 12층 경인TC지점 (구월동,삼성생명구월동빌딩))|||40706
KB손해보험|경인지점|126.724014|37.492085|KB손해보험|032-222-7240|인천 부평구 시장로 7|||오전10시~오후4시(월~금)|||||KB손해보험 경인지점|11층 (부평동,신라저축은행빌딩) (부평5동 194-23 신한국빌딩 11층)|||40706
KB손해보험|부평지점|126.723891|37.492093|KB손해보험|032-222-7100|인천 부평구 시장로 7|||오전10시~오후4시(월~금)|||||KB손해보험 부평지점|10층 (부평동,신라저축은행빌딩) (부평5동 194-23번지 신라빌딩 9층)|||40706
KB손해보험|삼산지점|126.723906|37.492065|KB손해보험|032-222-7280|인천 부평구 시장로 7|||오전10시~오후4시(월~금)|||||KB손해보험 삼산지점|11층 KB손해보험 경인지역단 삼산지점 (부평동,신라저축은행빌딩) (부평5동 194-23번지 신라저축은행빌딩 11층 KB손해보험 경인지역단 삼산지점)|||40706
KB손해보험|송도지점|126.705092|37.450228|KB손해보험|032-430-2222|인천 남동구 인주대로 611|||오전10시~오후4시(월~금)|||||KB손해보험 송도지점|7층 (구월동,삼성생명구월동빌딩) (구월동 1146-10 7층 (삼성생명구월동빌딩))|||40706
KB손해보험|인천GA-1지점|126.682288|37.460573|KB손해보험|032-438-0522|인천 남구 주안중로 25|||오전10시~오후4시(월~금)|||||KB손해보험 인천GA-1지점|신성쇼핑 (인천 남구 주안1동 169번지 신성타워 1006-2호)|||40706
KB손해보험|인천GA-2지점|126.682296|37.460606|KB손해보험|032-433-8600|인천 남구 주안중로 25|||오전10시~오후4시(월~금)|||||KB손해보험 인천GA-2지점|신성쇼핑센타 1104-2호 (주안1동 169번지 신성쇼핑센타 1104-2호)|||40706
KB손해보험|인천GA-3지점|126.682296|37.460606|KB손해보험|032-422-7800|인천 남구 주안중로 25|||오전10시~오후4시(월~금)|||||KB손해보험 인천GA-3지점|신성타워 1104-2호 (주안동) (주안1동 169번지 신성쇼핑센터 1104-2호)|||40706
KB손해보험|인천GA-4지점|126.682251|37.460578|KB손해보험|032-430-3689|인천 남구 주안중로 25||||||||KB손해보험 인천GA-4지점|신성타워 1104-2호 (주안동 169 신성타워 1104-2호)|||40706
KB손해보험|인천GA-프런티어1지점|126.682266|37.460566|KB손해보험|032-430-3673|인천 미추홀구 주안중로 25|||오전10시~오후4시(월~금)|||||KB손해보험 인천GA-프런티어1지점|신성쇼핑센터 1104-2호 (주안동,신성쇼핑) (주안동 169 (신성쇼핑) 1104-2호 )|||40706
KB손해보험|인천교차지점|126.724091|37.492236|KB손해보험|032-222-7148|인천 부평구 시장로 7|||오전10시~오후4시(월~금)|||||KB손해보험 인천교차지점|12층 KB손해보험 인천교차지점 (부평동,신라빌딩) (부평동 194-23 12층 (신라저축은행빌딩))|||40706
KB손해보험|인천지점|126.705068|37.450221|KB손해보험|032-430-3500|인천 남동구 인주대로 611|||오전10시~오후4시(월~금)|||||KB손해보험 인천지점|7층 (구월동,삼성생명구월동빌딩) (구월동 1146-10,7층 (삼성생명구월동빌딩))|||40706
매직카|인천강화점|126.492556|37.744583|KB손해보험|032-933-6665|인천 강화군 강화읍 대월로 14|||09:00~20:00|||||매직카 인천강화점|(강화읍 갑곳리 190-1)|||40706
매직카|인천고잔점|126.711648|37.386415|KB손해보험|032-446-1482|인천 남동구 논현고잔로 38|||08:30~18:00|||||매직카 인천고잔점|(고잔동,해안카센타) (고잔동 523 (해안카센타))|||40706
매직카|인천구월점|126.711783|37.439797|KB손해보험|032-472-8990|인천 남동구 호구포로 772|||08:00~20:00|||||매직카 인천구월점|(구월동 1272-8)|||40706
매직카|인천마전점|126.618140|37.593370|KB손해보험|032-561-2702|인천 서구 검단로114번안길 23|||08:30~20:00|||||매직카 인천마전점|(오류동) (오류동 1660-7)|||40706
매직카|인천부개점|126.730516|37.494320|KB손해보험|032-522-5571|인천 부평구 장제로102번길 2|||08:30~20:00|||||매직카 인천부개점|(부개동 249-4)|||40706
매직카|인천석남점|126.677833|37.499385|KB손해보험|032-583-1339|인천 서구 서달로11번길 1|||07:00~21:00|||||매직카 인천석남점|(석남동 566-3)|||40706
매직카|인천송림점|126.645847|37.480340|KB손해보험|032-762-4972|인천 동구 샛골로 202-1|||08:00~20:00|||||매직카 인천송림점|(송림동 32-194)|||40706
매직카|인천시티점|126.455847|37.437234|KB손해보험|032-729-3425|인천 중구 영종해안남로321번길 186||||||||매직카 인천시티점|(운서동) 지하1층 주차장 (운서동 2874 지하1층 주차장)|||40706
매직카|인천용현점|126.639269|37.454179|KB손해보험|032-205-5050|인천 미추홀구 낙섬중로67번길 8-8|||08:30 ~ 19:00|||||매직카 인천용현점|(용현동) (용현동 623-173)|||40706
매직카|인천운남점|126.535433|37.493115|KB손해보험|032-752-8883|인천 중구 운중로 22|||09:00~19:00|||||매직카 인천운남점|(운남동 433-3)|||40706
매직카|인천작전점|126.722101|37.533371|KB손해보험|032-541-4318|인천 계양구 계양대로 107|||08:00~20:00|||||매직카 인천작전점|(작전동 853-28)|||40706
매직카|인천주안점|126.694379|37.459554|KB손해보험|032-424-8103|인천 남구 경인로 492|||08:30~20:00|||||매직카 인천주안점|(주안동 1593-1)|||40706
매직카|인천청라점|126.654575|37.552752|KB손해보험|032-564-0739|인천 서구 경명대로 419|||08:30~20:00|||||매직카 인천청라점|(경서동) (경서동 249-20)|||40706
매직카|인천청학점|126.666774|37.425914|KB손해보험|032-831-3151|인천 연수구 비류대로294번길 6-8|||09:00~19:00|||||매직카 인천청학점|(청학동,와우모터스) (청학동 567-4 (와우모터스))|||40706
KB손해보험|목포대물보상센터|126.385743|34.791599|KB손해보험|061-906-9405|전남 목포시 영산로 101||||||||KB손해보험 목포대물보상센터|(명륜동,KB손해보험목포빌딩) 5층 (명륜동 5-1 (KB손해보험목포빌딩) 5층)|||40706
KB손해보험|목포보상센터|126.385743|34.791599|KB손해보험|061-800-2620|전남 목포시 영산로 101||||||||KB손해보험 목포보상센터|10층 (명륜동,KB손해보험빌딩) (명륜동 5-1 KB손해보험 빌딩 11층)|||40706
KB손해보험|순천대물보상센터|127.526459|34.953518|KB손해보험|061-906-9405|전남 순천시 장선배기길 34||||||||KB손해보험 순천대물보상센터|1층 (조례동,KB순천대물보상센타 KT동순천지점) (조례동 1605 1층 (조례동,KB순천대물보상센타 KT동순천지점))|||40706
KB손해보험|순천보상센터|127.519527|34.952931|KB손해보험||전남 순천시 연향중앙상가길 9||||||||KB손해보험 순천보상센터|5층 (연향동,순천엘지빌딩) (연향동 1326-1 5층 (연향동,순천엘지빌딩))|||40706
KB손해보험|목포지역단|126.385743|34.791599|KB손해보험|061-800-2000|전남 목포시 영산로 101|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 목포지역단|11층 KB손해보험 목포지역단 (명륜동,KB손해보험목포빌딩) (명륜동 5-1번지 KB손해보험 빌딩 11층)|||40706
KB손해보험|순천지역단|127.519516|34.952976|KB손해보험|061-729-1199|전남 순천시 연향중앙상가길 9|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 순천지역단|5층 KB손해보험 순천지역단 (연향동,순천엘지빌딩) (연향동 1326-1번지 순천엘지빌딩 5층)|||40706
KB손해보험|고흥지점|127.278271|34.607131|KB손해보험|061-832-9982|전남 고흥군 고흥읍 여산당촌길 47-5|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 고흥지점|1층 KB손해보험 고흥지점 (서문리,고흥보훈회관) (서문리 216-6 보훈회관 1층)|||40706
KB손해보험|남악지점|126.385743|34.791599|KB손해보험|061-800-2400|전남 목포시 영산로 101|||오전10시~오후4시(월~금)|||||KB손해보험 남악지점|9층 KB손해보험 남악지점 (명륜동,KB손해보험목포빌딩) (명륜동 5-1 번지 KB손해보험 9층)|||40706
KB손해보험|목포중앙지점|126.385743|34.791599|KB손해보험|061-800-2200|전남 목포시 영산로 101|||오전10시~오후4시(월~금)|||||KB손해보험 목포중앙지점|10층 KB손해보험 목포스타지점 (명륜동,KB손해보험목포빌딩) (명륜동 5-1번지 KB손해보험 10층)|||40706
KB손해보험|목포지점|126.385743|34.791599|KB손해보험|061-800-2100|전남 목포시 영산로 101|||오전10시~오후4시(월~금)|||||KB손해보험 목포지점|KB손해보험 빌딩 9층 (명륜동 5-1번지 KB손해보험 빌딩 9층)|||40706
KB손해보험|순천중앙지점|127.519527|34.952931|KB손해보험|061-723-9117|전남 순천시 연향중앙상가길 9|||오전10시~오후4시(월~금)|||||KB손해보험 순천중앙지점|5층 KB손해보험 순천중앙지점 (연향동,순천엘지빌딩) (연향동 1326-1 5층 KB손해보험 순천중앙지점 (연향동,순천엘지빌딩))|||40706
KB손해보험|순천지점|127.519516|34.952976|KB손해보험|061-723-8520|전남 순천시 연향중앙상가길 9|||오전10시~오후4시(월~금)|||||KB손해보험 순천지점|LG빌딩 5층 (연향동 1326-1번지 LG빌딩 5층)|||40706
KB손해보험|여수지점|127.670672|34.746925|KB손해보험|061-682-0082|전남 여수시 예울마루로 41|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 여수지점|5층 KB손해보험 여수지점 (웅천동) (웅천동 1695-2 5층 KB손해보험 여수지점 (웅천동))|||40706
KB손해보험|하당지점|126.385743|34.791599|KB손해보험|061-800-2300|전남 목포시 영산로 101|||오전10시~오후4시(월~금)|||||KB손해보험 하당지점|9층 KB손해보험 하당지점 (명륜동,KB손해보험목포빌딩) (명륜동 5-1번지 KB손해보험 빌딩 10층 하당지점)|||40706
KB손해보험|해남지점|126.601636|34.571219|KB손해보험|061-800-2651|전남 해남군 해남읍 중앙1로 99|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 해남지점|2층 KB손해보험 해남지점 (해리) (해리 600-5 2층 KB손해보험)|||40706
KB손해보험|호남GA-6지점|127.518478|34.951501|KB손해보험|061-729-1180|전남 순천시 연향번영길 108|||오전10시~오후4시(월~금)|||||KB손해보험 호남GA-6지점|2층 (연향동,영화빌딩) (연향동 1342-4 2층 (연향동,영화빌딩))|||40706
KB손해보험|호남GA-7지점|126.385707|34.791571|KB손해보험|061-800-2680|전남 목포시 영산로 101||||||||KB손해보험 호남GA-7지점|5층 (명륜동,KB손해보험목포빌딩) (명륜동 5-1 (KB손해보험목포빌딩))|||40706
매직카|광양광양점|127.579244|34.964319|KB손해보험|061-761-8208|전남 광양시 광양읍 인덕로 910|||08:30~19:30|||||매직카 광양광양점|(광양읍 덕례리 1741-10)|||40706
매직카|광양중동점|127.698366|34.943197|KB손해보험|061-794-1685|전남 광양시 중마중앙로 146|||08:00~20:00|||||매직카 광양중동점|(중동) (중동 1295-12)|||40706
매직카|나주성북점|126.724481|35.034812|KB손해보험|061-334-0235|전남 나주시 대호길 37|||07:50~19:30|||||매직카 나주성북점|(성북동 26-4)|||40706
매직카|목포산정점|126.394680|34.793240|KB손해보험|061-276-4902|전남 목포시 자유로 46|||08:30~19:00|||||매직카 목포산정점|(산정동 1080-212)|||40706
매직카|목포옥암점|126.427920|34.807641|KB손해보험|061-281-2266|전남 목포시 백년대로 379|||08:00~20:00|||||매직카 목포옥암점|(옥암동 969-8)|||40706
매직카|순천순천점|127.488996|34.996034|KB손해보험|061-755-6986|전남 순천시 서면 순천로 64|||08:00~19:00|||||매직카 순천순천점|(서면 동산리 93-1)|||40706
매직카|여수봉산점|127.720268|34.732396|KB손해보험|061-641-5388|전남 여수시 어항로 13-2|||08:30~19:00|||||매직카 여수봉산점|(봉산동 281-2)|||40706
매직카|여수선원점|127.654158|34.772453|KB손해보험|061-686-5710|전남 여수시 무선중앙로 94|||08:30~19:30|||||매직카 여수선원점|(선원동 1249-7)|||40706
매직카|영암삼호점|126.649059|34.804827|KB손해보험|061-462-7976|전남 영암군 삼호읍 세가래2길 5|||08:00~19:00|||||매직카 영암삼호점|(삼호읍 용암리 206)|||40706
KB손해보험|군산대물보상센터|126.716173|35.966730|KB손해보험|063-907-6106|전북 군산시 월명로 254||||||||KB손해보험 군산대물보상센터|5층 (수송동,더모나코빌딩) (수송동 831-2번지 더모나코빌딩 5층)|||40706
KB손해보험|익산보상센터|126.981541|35.961736|KB손해보험|063-839-3993|전북 익산시 하나로 464||||||||KB손해보험 익산보상센터|대성빌딩 4층 (어양동 629-2 대성빌딩 4층)|||40706
KB손해보험|전주대물보상센터|127.103278|35.815540|KB손해보험|063-907-6110|전북 전주시 완산구 홍산로 158||||||||KB손해보험 전주대물보상센터|(효자동2가,한국토지주택공사전북본부) 10층 (효자동2가 1333-1 (한국토지주택공사전북본부) 10층)|||40706
KB손해보험|전주보상센터|127.104918|35.807459|KB손해보험|063-259-8681|전북 전주시 완산구 홍산로 158|||오전9시부터 오후 6시까지|||||KB손해보험 전주보상센터|10층 (효자동2가,LH전북지역본부) (효자동2가 1333-1 10층 (효자동2가,LH전북지역본부))|||40706
KB손해보험|익산지역단|126.981545|35.961736|KB손해보험|063-831-6900|전북 익산시 하나로 464|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 익산지역단|4층 KB손해보험 익산지역단 (어양동,대성빌딩) (어양동 629-2번지 대성빌딩4층)|||40706
KB손해보험|전주지역단|127.104777|35.807542|KB손해보험|063-250-4900|전북 전주시 완산구 홍산로 158|||▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|||||KB손해보험 전주지역단|10층 KB손해보험 전주지역단 (효자동2가,LH공사) (완산구 효자동2가 1333-1 LH전북지역본부 신사옥 10층)|||40706
KB손해보험|군산지점|126.716173|35.966727|KB손해보험|063-472-4748,4703|전북 군산시 월명로 254|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 군산지점|5층 KB손해보험 군산지점 (수송동,더모나코빌딩) (수송동 831-2 더모나코빌딩 5층)|||40706
KB손해보험|모악지점|127.105430|35.808438|KB손해보험|063-250-4999|전북 전주시 완산구 홍산로 , 11층 (효자동2가 , LH공사) (완산구 효자동2가 1333-1|||오전10시~오후4시(월~금)|||||KB손해보험 모악지점|LH전북본부 신빌딩 11층 )|||40706
KB손해보험|새군산지점|126.716173|35.966727|KB손해보험|063-472-4748|전북 군산시 월명로 254|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 새군산지점|5층 KB손해보험 새군산지점 (수송동,더모나코빌딩) (수송동 831-2 더모나코빌딩 5층)|||40706
KB손해보험|영등지점|126.981545|35.961736|KB손해보험|063-839-3902|전북 익산시 하나로 464|||오전10시~오후4시(월~금)|||||KB손해보험 영등지점|3층 KB손해보험 영등지점 (어양동,대성빌딩) (어양동 629-2 대성빌딩 3층)|||40706
KB손해보험|완산지점|127.104918|35.807459|KB손해보험|063-259-8600|전북 전주시 완산구 홍산로 158|||오전10시~오후4시(월~금)|||||KB손해보험 완산지점|11층 KB손해보험 완산지점 (효자동2가,한국토지주택공사 전북본부) (효자동2가 1333-1 11층 KB손해보험 완산지점 (효자동2가,한국토지주택공사 전북본부))|||40706
KB손해보험|익산중앙지점|126.981545|35.961736|KB손해보험|063-839-3800|전북 익산시 하나로 464|||오전10시~오후4시(월~금)|||||KB손해보험 익산중앙지점|2층 KB손해보험 익산중앙지점 (어양동,대성빌딩) (어양동 629-2번지 대성빌딩 2층)|||40706
KB손해보험|익산지점|126.981545|35.961736|KB손해보험|063-841-2114|전북 익산시 하나로 464|||오전10시~오후4시(월~금)|||||KB손해보험 익산지점|5층 KB손해보험 익산지점 (어양동,대성빌딩) (어양동 629-2번지 대성빌딩5층)|||40706
KB손해보험|전북지점|127.105430|35.808438|KB손해보험|063-259-5888|전북 전주시 완산구 홍산로 158|||오전10시~오후4시(월~금)|||||KB손해보험 전북지점|11층 KB손해보험 전북지점 (효자동2가,LH공사) (완산구 효자동 2가 1333-1 LH전북본부 신사옥 11층)|||40706
KB손해보험|전주지점|127.105430|35.808438|KB손해보험|063-259-8500|전북 전주시 완산구 홍산로 158|||오전10시~오후4시(월~금)|||||KB손해보험 전주지점|11층 KB손해보험 전주지점 (효자동2가,LH공사) (완산구 효자동 2가 1333-1 LH전북본부 신사옥 11층)|||40706
KB손해보험|호남GA-3지점|127.104929|35.807445|KB손해보험|063-276-6201|전북 전주시 완산구 홍산로 158|||오전10시~오후4시(월~금)|||||KB손해보험 호남GA-3지점|10층 KB손해보험 (효자동2가,LH공사) (효자동2가 1333-1 LH공사 10층 KB손해보험)|||40706
KB손해보험|호남GA-5지점|126.939606|35.951206|KB손해보험|063-839-8950|전북 익산시 선화로3길 7-16|||오전10시~오후4시(월~금)|||||KB손해보험 호남GA-5지점|2층 (모현동1가,선우빌딩) (모현동1가 852 선우빌딩 2층)|||40706
KB손해보험|호남GA-프런티어1지점|127.104867|35.807614|KB손해보험|063-259-5980|전북 전주시 완산구 홍산로 158|||오전10시~오후4시(월~금)|||||KB손해보험 호남GA-프런티어1지점|10층 (효자동2가,한국토지주택공사 전북본부) (효자동2가 1333-1 (한국토지주택공사전북본부) 10층)|||40706
