##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@신용협동조합
한라신용협동조합|노형/지점|126.482151|33.481842|신용협동조합|064-722-1004|제주특별자치도 제주시 연북로 8||||||||한라신용협동조합 노형/지점|(노형동)|||40303
한라신용협동조합|아라일/지점|126.544792|33.47425|신용협동조합|064-702-7177|제주특별자치도 제주시 아란7길 3-2||||||||한라신용협동조합 아라일/지점|(아라일동)|||40303
한라신용협동조합|도련일/지점|126.580983|33.516779|신용협동조합|064-723-7733|제주특별자치도 제주시 건주로 31||||||||한라신용협동조합 도련일/지점|(도련일동)|||40303
한라신용협동조합|이도이/지점|126.533861|33.495182|신용협동조합|064-752-7171|제주특별자치도 제주시 연삼로 395||||||||한라신용협동조합 이도이/지점|(이도이동)1층|||40303
함덕신용협동조합|본점|126.668417|33.541129|신용협동조합|064-783-8453|제주특별자치도 제주시 조천읍신북로 550||||||||함덕신용협동조합 본점||||40303
제주치과의사신용협동조합|본점|126.517431|33.487554|신용협동조합|064-7496418|제주특별자치도 제주시 오남로 92||||||||제주치과의사신용협동조합 본점|(오라이동)제주치과의사신협|||40303
공주동부신용협동조합|본점|127.147527|36.474288|신용협동조합|041-852-1205|충청남도 공주시 번영1로 179||||||||공주동부신용협동조합 본점|(신관동)|||40303
공주동부신용협동조합|옥룡/지점|127.132548|36.456182|신용협동조합|041-854-2205|충청남도 공주시 무령로 295||||||||공주동부신용협동조합 옥룡/지점|(옥룡동)|||40303
공주신용협동조합|본점|127.122287|36.454888|신용협동조합|041-855-3017|충청남도 공주시 대통1길 69-1||||||||공주신용협동조합 본점|(반죽동) (반죽동)|||40303
공주신용협동조합|신관/지점|127.16727|36.470286|신용협동조합|041-881-1283|충청남도 공주시 번영1로 64-1||||||||공주신용협동조합 신관/지점|(신관동) (신관동)|||40303
공주중앙신용협동조합|본점|127.123428|36.45642|신용협동조합|041-855-1201|충청남도 공주시 무령로 212||||||||공주중앙신용협동조합 본점|(중동)|||40303
공주중앙신용협동조합|신관/지점|127.132959|36.469734|신용협동조합|041-853-1201|충청남도 공주시 신관로 44||||||||공주중앙신용협동조합 신관/지점|(신관동)|||40303
금산신용협동조합|본점|127.491215|36.103958|신용협동조합|041-753-3661|충청남도 금산군 금산읍비범로 11||||||||금산신용협동조합 본점||||40303
금산중앙신용협동조합|본점|127.489656|36.1021|신용협동조합|041-753-6112|충청남도 금산군 금산읍비선길 71-16||||||||금산중앙신용협동조합 본점||||40303
내포신용협동조합|본점|126.669515|36.704331|신용협동조합|041-337-0051|충청남도 예산군 덕산면덕산온천로 447||||||||내포신용협동조합 본점||||40303
내포신용협동조합|지점|126.703246|36.744715|신용협동조합|041-337-0054|충청남도 예산군 덕산면수덕사안길 422층 ||||||||내포신용협동조합 지점||||40303
내포신용협동조합|지점|126.620679|36.657415|신용협동조합|041-337-5320|충청남도 예산군 고덕면고덕중앙로 53||||||||내포신용협동조합 지점||||40303
당진신용협동조합|본점|126.629999|36.893706|신용협동조합|0413531212|충청남도 당진시 당진중앙2로 89||||||||당진신용협동조합 본점|(읍내동) (읍내동) 당진신협|||40303
당진신용협동조합|수청/지점|126.646988|36.901478|신용협동조합|0413575712|충청남도 당진시 밤절로 168||||||||당진신용협동조합 수청/지점|(수청동)로뎀타워 101호,102호|||40303
당진우리신용협동조합|본점|126.62898|36.89293|신용협동조합|041-354-0167|충청남도 당진시 당진중앙2로 59-6||||||||당진우리신용협동조합 본점|(읍내동)|||40303
당진우리신용협동조합|읍내/지점|126.634733|36.897924|신용협동조합|041-354-0161|충청남도 당진시 계성3길 6||||||||당진우리신용협동조합 읍내/지점|(읍내동)당진우리신협 중앙지점|||40303
대천신용협동조합|본점|126.60547|36.348177|신용협동조합|041-930-7000|충청남도 보령시 한내로 11||||||||대천신용협동조합 본점|(동대동)대천신협|||40303
대천신용협동조합|신흑/지점|126.515099|36.309826|신용협동조합|0419311241|충청남도 보령시 해수욕장6길 104||||||||대천신용협동조합 신흑/지점|(신흑동)|||40303
대천신용협동조합|대천/지점|126.596344|36.350949|신용협동조합|0419344351|충청남도 보령시 원동2길 47||||||||대천신용협동조합 대천/지점|(대천동)|||40303
도솔신용협동조합|본점|127.127164|36.919313|신용협동조합|041-581-4634|충청남도 천안시 서북구 성환읍성환12길 17||||||||도솔신용협동조합 본점||||40303
도솔신용협동조합|백석/지점|36.826534|127.123854|신용협동조합|041-581-0008|충청남도 천안시 서북구 한들3로 30||||||||도솔신용협동조합 백석/지점|(백석동)|||40303
반도신용협동조합|본점|126.293953|36.753443|신용협동조합|041-6739141|충청남도 태안군 태안읍환동로 71반도신협 본점 ||||||||반도신용협동조합 본점||||40303
부여신용협동조합|본점|126.910031|36.277165|신용협동조합|041-8328799|충청남도 부여군 부여읍부장대로 64부여신협 ||||||||부여신용협동조합 본점||||40303
북천안신용협동조합|본점|127.221874|36.914281|신용협동조합|0415850982|충청남도 천안시 서북구 입장면하장2길 1북천안신용협동조합 ||||||||북천안신용협동조합 본점||||40303
비인신용협동조합|본점|126.603926|36.140385|신용협동조합|0419521607|충청남도 서천군 비인면비인로 165||||||||비인신용협동조합 본점||||40303
삽다리신용협동조합|본점|126.738718|36.686307|신용협동조합|041-338-4567|충청남도 예산군 삽교읍삽교로 71삽다리신협 ||||||||삽다리신용협동조합 본점||||40303
삽다리신용협동조합|지점|126.763652|36.660668|신용협동조합|041-333-3883|충청남도 예산군 응봉면예당로 1600응봉지점 ||||||||삽다리신용협동조합 지점||||40303
서령신용협동조합|본점|126.392346|36.712562|신용협동조합|041-6624328|충청남도 서산시 부석면취평2길 7||||||||서령신용협동조합 본점||||40303
서령신용협동조합|지점|126.545364|36.71262|신용협동조합|041-6881696|충청남도 서산시 해미면남문4로 1||||||||서령신용협동조합 지점||||40303
서령신용협동조합|석림/지점|36.777235|126.461052|신용협동조합|0416684336|충청남도 서산시 중앙로 106||||||||서령신용협동조합 석림/지점|(석림동)|||40303
서산신용협동조합|본점|126.454432|36.78172|신용협동조합|0416643651|충청남도 서산시 시장1로 7||||||||서산신용협동조합 본점|(동문동) (동문동)|||40303
서산신용협동조합|석림/지점|126.462429|36.774861|신용협동조합|0416677541|충청남도 서산시 한마음9로 27||||||||서산신용협동조합 석림/지점|(석림동) (석림동)|||40303
서천신용협동조합|본점|126.689426|36.077868|신용협동조합|041-953-0051|충청남도 서천군 서천읍서천로 96서천신협 ||||||||서천신용협동조합 본점||||40303
서해중앙신용협동조합|본점|126.772593|36.884505|신용협동조합|041-362-2811|충청남도 당진시 신평면신평시장2길 13-1||||||||서해중앙신용협동조합 본점||||40303
서해중앙신용협동조합|지점|126.753318|36.879255|신용협동조합|041-363-2811|충청남도 당진시 신평면거산3거리길 45||||||||서해중앙신용협동조합 지점||||40303
서해중앙신용협동조합|지점|126.746815|36.940089|신용협동조합|041-358-2811|충청남도 당진시 송악읍송악로 6-7||||||||서해중앙신용협동조합 지점||||40303
서해중앙신용협동조합|지점|126.775201|36.809556|신용협동조합|041-362-5811|충청남도 당진시 합덕읍합덕시장로 214-41층 ||||||||서해중앙신용협동조합 지점||||40303
석문신용협동조합|본점|126.591928|36.981733|신용협동조합|041-352-2303|충청남도 당진시 석문면통정3길 4-1석문신협 ||||||||석문신용협동조합 본점||||40303
신대산신용협동조합|본점|126.435816|36.936494|신용협동조합|041-663-8512|충청남도 서산시 대산읍구진로 39||||||||신대산신용협동조합 본점||||40303
아산북부신용협동조합|본점|126.913869|36.881299|신용협동조합|0415345768|충청남도 아산시 인주면공세길 57||||||||아산북부신용협동조합 본점||||40303
아산북부신용협동조합|지점|126.885093|36.870142|신용협동조합|0415335768|충청남도 아산시 인주면아산만로 1703||||||||아산북부신용협동조합 지점||||40303
아산북부신용협동조합|지점|126.955218|36.856381|신용협동조합|0415475768|충청남도 아산시 영인면영인로 74-1||||||||아산북부신용협동조합 지점||||40303
아산서부신용협동조합|본점|126.867893|36.760933|신용협동조합|0415412920|충청남도 아산시 도고면아산만로 192아산서부신협 ||||||||아산서부신용협동조합 본점||||40303
아산서부신용협동조합|용화/지점|126.99607|36.775998|신용협동조합|041-547-2920|충청남도 아산시 시민로 293||||||||아산서부신용협동조합 용화/지점|(용화동)아산서부신협 용화지점|||40303
아산신용협동조합|본점|127.063462|36.775662|신용협동조합|041-548-1472|충청남도 아산시 배방읍모산로 189||||||||아산신용협동조합 본점||||40303
아산신용협동조합|모종/지점|127.031797|36.753199|신용협동조합|041-531-1472|충청남도 아산시 문화로 329||||||||아산신용협동조합 모종/지점|(모종동)|||40303
아산신용협동조합|지점|127.017568|36.783719|신용협동조합|041-532-1472|충청남도 아산시 배방읍북수로 134||||||||아산신용협동조합 지점||||40303
아산신용협동조합|지점|127.063462|36.775662|신용협동조합|041-583-1472|충청남도 아산시 배방읍용연로 91||||||||아산신용협동조합 지점||||40303
연무신용협동조합|본점|127.099957|36.130113|신용협동조합|041-741-6661|충청남도 논산시 연무읍안심로 102||||||||연무신용협동조합 본점||||40303
예산신우신용협동조합|본점|126.843915|36.678396|신용협동조합|041-331-2228|충청남도 예산군 예산읍예산로 170||||||||예산신우신용협동조합 본점||||40303
예산신우신용협동조합|지점|126.830379|36.692123|신용협동조합|041-331-2213|충청남도 예산군 예산읍역전로 144||||||||예산신우신용협동조합 지점||||40303
예산중부신용협동조합|본점|126.793249|36.68848|신용협동조합|0413339925|충청남도 예산군 오가면오가중앙로 37||||||||예산중부신용협동조합 본점||||40303
예산중부신용협동조합|지점|126.841792|36.728413|신용협동조합|0413349925|충청남도 예산군 예산읍창말로 35||||||||예산중부신용협동조합 지점||||40303
예산중부신용협동조합|지점|126.837292|36.696267|신용협동조합|0413327912|충청남도 예산군 예산읍벚꽃로155번길 28||||||||예산중부신용협동조합 지점||||40303
운산신용협동조합|본점|126.585758|36.811246|신용협동조합|041-6634177|충청남도 서산시 운산면오리안2길 4||||||||운산신용협동조합 본점|(용장리)|||40303
제원신용협동조합|본점|127.546861|36.111208|신용협동조합|041-751-1412|충청남도 금산군 제원면금강로 118제원신협 ||||||||제원신용협동조합 본점||||40303
진산신용협동조합|본점|127.370037|36.144001|신용협동조합|041-752-4188|충청남도 금산군 진산면읍내로 65진산신협 ||||||||진산신용협동조합 본점||||40303
참우리신용협동조합|본점|126.810159|36.250305|신용협동조합|0418322647|충청남도 부여군 구룡면성충로 1448참우리신협 본점 ||||||||참우리신용협동조합 본점||||40303
참우리신용협동조합|지점|126.759594|36.213014|신용협동조합|0418350008|충청남도 부여군 홍산면홍산로 39참우리신협 지점 ||||||||참우리신용협동조합 지점||||40303
천안북부신용협동조합|본점|127.151164|36.880487|신용협동조합|041-583-2086|충청남도 천안시 서북구 직산읍삼은4길 3천안북부신협 ||||||||천안북부신용협동조합 본점||||40303
천안북부신용협동조합|지점|127.157644|36.877953|신용협동조합|041-587-2071|충청남도 천안시 서북구 성거읍봉주로 99천안북부신협 신월지점 ||||||||천안북부신용협동조합 지점||||40303
천안북부신용협동조합|불당/지점|127.104629|36.812903|신용협동조합|041-585-2062|충청남도 천안시 서북구 불당21로 40||||||||천안북부신용협동조합 불당/지점|(불당동,천안불당 호반써밋플레이스)501동 B1층 154,155호|||40303
천안삼애신용협동조합|본점|127.148752|36.805755|신용협동조합|041-555-3355|충청남도 천안시 동남구 대흥로 225-1||||||||천안삼애신용협동조합 본점|(대흥동)|||40303
천안서부신용협동조합|본점|127.130967|36.802787|신용협동조합|041-571-7071|충청남도 천안시 서북구 미라8길 34||||||||천안서부신용협동조합 본점|(쌍용동)|||40303
천안서부신용협동조합|성정/지점|127.13612|36.821556|신용협동조합|041-571-3300|충청남도 천안시 서북구 동서대로 146||||||||천안서부신용협동조합 성정/지점|(성정동)지현빌딩 1층 천안서부신용협동조합|||40303
천안신용협동조합|본점|127.150019|36.806347|신용협동조합|041-567-7311|충청남도 천안시 동남구 영성로 85||||||||천안신용협동조합 본점|(오룡동)|||40303
천안신용협동조합|신부/지점|127.158415|36.822005|신용협동조합|041-552-6804|충청남도 천안시 동남구 터미널8길 9||||||||천안신용협동조합 신부/지점|(신부동)|||40303
천안신용협동조합|성정/지점|127.13333|36.827886|신용협동조합|041-567-7370|충청남도 천안시 서북구 성정중4길 3||||||||천안신용협동조합 성정/지점|(성정동)|||40303
천안신용협동조합|불당/지점|36.8211|127.10963|신용협동조합|041-555-8434|충청남도 천안시 서북구 불당25로 226||||||||천안신용협동조합 불당/지점|(불당동)골든스퀘어2 1층|||40303
천안우리신용협동조합|성황/지점|127.150125|36.815722|신용협동조합|041-563-4455|충청남도 천안시 동남구 대흥로 311||||||||천안우리신용협동조합 성황/지점|(성황동)|||40303
천안우리신용협동조합|본점|127.136255|36.833661|신용협동조합|041-558-4456|충청남도 천안시 서북구 두정로 172||||||||천안우리신용협동조합 본점|(두정동)|||40303
천안중앙신용협동조합|본점|127.159672|36.796728|신용협동조합|041-553-7252|충청남도 천안시 동남구 충절로 245||||||||천안중앙신용협동조합 본점|(구성동)천안중앙신협|||40303
천안중앙신용협동조합|사직/지점|127.149306|36.800729|신용협동조합|041-551-7252|충청남도 천안시 동남구 사직로 7||||||||천안중앙신용협동조합 사직/지점|(사직동)|||40303
천안중앙신용협동조합|신방/지점|127.123341|36.789131|신용협동조합|041-577-7252|충청남도 천안시 동남구 수곡2길 3||||||||천안중앙신용협동조합 신방/지점|(신방동)천안중앙신협|||40303
청양신용협동조합|본점|126.803134|36.452536|신용협동조합|0419432603|충청남도 청양군 청양읍중앙로 145||||||||청양신용협동조합 본점||||40303
추부신용협동조합|본점|127.468087|36.190491|신용협동조합|0417525100|충청남도 금산군 추부면마전로 46추부신협 ||||||||추부신용협동조합 본점||||40303
태안신용협동조합|본점|126.300436|36.751909|신용협동조합|041-6739041|충청남도 태안군 태안읍시장5길 42||||||||태안신용협동조합 본점||||40303
태안우리신용협동조합|본점|126.302752|36.75178|신용협동조합|0416738980|충청남도 태안군 태안읍중앙로 129||||||||태안우리신용협동조합 본점||||40303
풀무신용협동조합|본점|126.688223|36.559482|신용협동조합|041-633-6221|충청남도 홍성군 홍동면홍장남로672번길 88||||||||풀무신용협동조합 본점||||40303
한산신용협동조합|본점|126.803501|36.086087|신용협동조합|041-951-3535|충청남도 서천군 한산면한산모시길 42||||||||한산신용협동조합 본점||||40303
행복신용협동조합|본점|127.037756|36.927287|신용협동조합|041-531-7001|충청남도 아산시 둔포면둔포로 28||||||||행복신용협동조합 본점||||40303
홍성신용협동조합|본점|126.666387|36.599633|신용협동조합|041-633-8884|충청남도 홍성군 홍성읍홍성천길 186||||||||홍성신용협동조합 본점||||40303
홍주신용협동조합|본점|126.673187|36.600427|신용협동조합|041-633-7700|충청남도 홍성군 홍성읍조양로 209홍주신협 ||||||||홍주신용협동조합 본점||||40303
화지산신용협동조합|본점|127.081528|36.203612|신용협동조합|041-733-3451|충청남도 논산시 중앙로410번길 3||||||||화지산신용협동조합 본점|(취암동)|||40303
화지산신용협동조합|화지/지점|127.083051|36.206535|신용협동조합|041-732-3451|충청남도 논산시 중앙로491번길 3||||||||화지산신용협동조합 화지/지점|(화지동)|||40303
화지산신용협동조합|지점|127.013197|36.154713|신용협동조합|0417454832|충청남도 논산시 강경읍계백로 106||||||||화지산신용협동조합 지점||||40303
화지산신용협동조합|지점|127.242869|36.288262|신용협동조합|042-841-4311|충청남도 계룡시 엄사면번영로 26||||||||화지산신용협동조합 지점||||40303
대원강업신용협동조합|본점|126.972646|37.558462|신용협동조합|041-520-7578|충청남도 천안시 서북구 성거읍오송1길 114-41||||||||대원강업신용협동조합 본점||||40303
새마을고려신용협동조합|본점|126.87382|36.271903|신용협동조합|041-8361333|충청남도 부여군 규암면흥수로 846내 신협 ||||||||새마을고려신용협동조합 본점||||40303
전인신용협동조합|본점|127.145296|36.826932|신용협동조합|041-559-3462|충청남도 천안시 서북구 봉정로 270||||||||전인신용협동조합 본점|(성정동)케이티앤지|||40303
한올신용협동조합|본점|127.00996|36.788188|신용협동조합|0415418166|충청남도 아산시 청운로 158||||||||한올신용협동조합 본점|(권곡동)온양한올중.고등학교내 신협|||40303
현대오일뱅크(주)신용협동조합|본점|126.400659|37.001507|신용협동조합|041 6605500|충청남도 서산시 대산읍평신2로 182현대오일뱅크 (주)신협 ||||||||현대오일뱅크(주)신용협동조합 본점||||40303
감물신용협동조합|본점|127.87447|36.835511|신용협동조합|0438339222|충청북도 괴산군 감물면충민로신대길 8||||||||감물신용협동조합 본점||||40303
광혜원신용협동조합|본점|127.444376|36.988906|신용협동조합|043-535-4077|충청북도 진천군 광혜원면장기1안길 2||||||||광혜원신용협동조합 본점||||40303
괴산신용협동조합|본점|127.794332|36.809978|신용협동조합|043-832-2552|충청북도 괴산군 괴산읍읍내로12길 8||||||||괴산신용협동조합 본점||||40303
국일신용협동조합|본점|127.479237|36.638216|신용협동조합|043-274-5292|충청북도 청주시 서원구 사운로 100-1||||||||국일신용협동조합 본점|(사직동)|||40303
금왕신용협동조합|본점|127.59612|36.993768|신용협동조합|0438770320|충청북도 음성군 금왕읍무극로 310-1||||||||금왕신용협동조합 본점||||40303
금왕신용협동조합|지점|127.604654|37.036121|신용협동조합|0438783321|충청북도 음성군 생극면음성로 1675||||||||금왕신용협동조합 지점||||40303
금왕신용협동조합|지점|127.586226|36.991106|신용협동조합|0438820320|충청북도 음성군 금왕읍무극로 220||||||||금왕신용협동조합 지점||||40303
남부신용협동조합|본점|127.939006|36.964216|신용협동조합|043-848-8679|충청북도 충주시 형설로 115||||||||남부신용협동조합 본점|(용산동)용산동 613-1 남부신협|||40303
남부신용협동조합|용산/지점|127.943339|36.962034|신용협동조합|043-851-8679|충청북도 충주시 남산로 99||||||||남부신용협동조합 용산/지점|(용산동)용산동 1596 남부신협용산지점|||40303
남청주신용협동조합|본점|127.504875|36.609725|신용협동조합|043-294-3554|충청북도 청주시 상당구 월평로 188||||||||남청주신용협동조합 본점|(용암동)남청주신협|||40303
남청주신용협동조합|용암/지점|127.511171|36.617909|신용협동조합|043-294-3555|충청북도 청주시 상당구 중흥로 161||||||||남청주신용협동조합 용암/지점|(용암동)남청주신협|||40303
남청주신용협동조합|용암/지점|127.511553|36.609905|신용협동조합|043-286-2053|충청북도 청주시 상당구 무농정로 116-6||||||||남청주신용협동조합 용암/지점|(용암동)남청주신협|||40303
남청주신용협동조합|영운/지점|127.501267|36.617428|신용협동조합|043-221-3557|충청북도 청주시 상당구 수영로136번길 5||||||||남청주신용협동조합 영운/지점|(영운동)|||40303
내수신용협동조합|본점|127.535297|36.725043|신용협동조합|0432138475|충청북도 청주시 청원구 내수읍마산3길 66내수신협 ||||||||내수신용협동조합 본점||||40303
단양신용협동조합|본점|128.368352|36.980849|신용협동조합|0434233101|충청북도 단양군 단양읍삼봉로 302||||||||단양신용협동조합 본점|(별곡리)|||40303
덕촌신용협동조합|본점|127.362411|36.659407|신용협동조합|043-260-0300|충청북도 청주시 흥덕구 옥산면덕촌덕절길 68||||||||덕촌신용협동조합 본점||||40303
동청주신용협동조합|본점|127.491219|36.661733|신용협동조합|043-215-8714|충청북도 청주시 청원구 충청대로 51-2||||||||동청주신용협동조합 본점|(내덕동)내덕신협|||40303
동청주신용협동조합|율량/지점|127.481465|36.666612|신용협동조합|0432129301|충청북도 청주시 청원구 사뜸로52번길 4||||||||동청주신용협동조합 율량/지점|(율량동)내덕신협 율량.사천지점|||40303
마로신용협동조합|본점|127.819255|36.435144|신용협동조합|0435436001|충청북도 보은군 마로면관기송현로 94-1||||||||마로신용협동조합 본점||||40303
마루신용협동조합|본점|127.819399|36.975255|신용협동조합|043-852-8878|충청북도 충주시 대소원면대소원로 129||||||||마루신용협동조합 본점||||40303
마루신용협동조합|지점|127.828121|37.017529|신용협동조합|043-853-8878|충청북도 충주시 중앙탑면원앙4길 23||||||||마루신용협동조합 지점||||40303
매괴신용협동조합|본점|127.638971|37.118523|신용협동조합|0438812680|충청북도 음성군 감곡면장감로132번길 17매괴신협 ||||||||매괴신용협동조합 본점||||40303
매포신용협동조합|본점|128.298835|37.033985|신용협동조합|043-421-5393|충청북도 단양군 매포읍평동로 137매포신협 ||||||||매포신용협동조합 본점||||40303
명성신용협동조합|본점|128.209267|37.136192|신용협동조합|043-644-3335|충청북도 제천시 의림대로 91-1||||||||명성신용협동조합 본점|(명동)|||40303
미호신용협동조합|본점|127.359095|36.621934|신용협동조합|043-232-2652|충청북도 청주시 흥덕구 강내면태성탑연로 448-10||||||||미호신용협동조합 본점||||40303
보은신용협동조합|본점|127.719316|36.479604|신용협동조합|043-543-3531|충청북도 보은군 보은읍삼산로 17||||||||보은신용협동조합 본점||||40303
보은신용협동조합|지점|127.71836|36.483225|신용협동조합|043-543-3616|충청북도 보은군 보은읍보은로 100-1||||||||보은신용협동조합 지점||||40303
삼성대소신용협동조합|본점|127.499101|37.020155|신용협동조합|0438839191|충청북도 음성군 삼성면덕정로 66-1||||||||삼성대소신용협동조합 본점||||40303
삼성대소신용협동조합|지점|127.486775|36.967162|신용협동조합|043-878-1515|충청북도 음성군 대소면오태로 118||||||||삼성대소신용협동조합 지점||||40303
삼청신용협동조합|본점|127.732073|36.396562|신용협동조합|043-542-6409|충청북도 보은군 삼승면원남로 33||||||||삼청신용협동조합 본점||||40303
새청주신용협동조합|본점|127.488814|36.669022|신용협동조합|043-212-6177|충청북도 청주시 청원구 율봉로 179||||||||새청주신용협동조합 본점|(율량동)태평양빌딩|||40303
새청주신용협동조합|주성/지점|126.978858|37.567302|신용협동조합|043-212-9500|충청북도 청주시 청원구 율량로 110||||||||새청주신용협동조합 주성/지점|(주성동)1층|||40303
서남신용협동조합|본점|127.486105|36.63345|신용협동조합|043-257-3003|충청북도 청주시 상당구 남사로93번길 33||||||||서남신용협동조합 본점|(서문동)서남신용협동조합|||40303
서원경신용협동조합|본점|127.437965|36.625372|신용협동조합|043-235-7407|충청북도 청주시 흥덕구 경산로 52||||||||서원경신용협동조합 본점|(가경동)|||40303
성심신용협동조합|본점|127.489739|36.669017|신용협동조합|043-213-5810|충청북도 청주시 청원구 율봉로 187||||||||성심신용협동조합 본점|(율량동)|||40303
성심신용협동조합|내덕/지점|127.49305|36.657581|신용협동조합|043-216-5810|충청북도 청주시 청원구 안덕벌로 40||||||||성심신용협동조합 내덕/지점|(내덕동)|||40303
수안보신용협동조합|본점|127.991729|36.845904|신용협동조합|043-846-3805|충청북도 충주시 수안보면온천중앙길 30-1||||||||수안보신용협동조합 본점||||40303
수안보신용협동조합|지점|127.996839|36.76475|신용협동조합|043-833-5962|충청북도 괴산군 연풍면향교로 29||||||||수안보신용협동조합 지점||||40303
신니신용협동조합|본점|127.736945|36.996558|신용협동조합|0438523076|충청북도 충주시 신니면덕고개로 2신니신협 ||||||||신니신용협동조합 본점||||40303
영동중앙신용협동조합|본점|127.77597|36.175469|신용협동조합|0437441162|충청북도 영동군 영동읍중앙로 25-1영동중앙신협 ||||||||영동중앙신용협동조합 본점||||40303
영동중앙신용협동조합|지점|127.683855|36.097855|신용협동조합|0437436003|충청북도 영동군 학산면서산로 54영동중앙신협 학산지소 ||||||||영동중앙신용협동조합 지점||||40303
오송신용협동조합|본점|127.325743|36.610021|신용협동조합|043-238-3057~9|충청북도 청주시 흥덕구 오송읍가로수로 188오송신용협동조합 ||||||||오송신용협동조합 본점||||40303
오송신용협동조합|지점|127.30655|36.603918|신용협동조합|043-233-3640|충청북도 청주시 흥덕구 오송읍가로수로 3오송신협 중봉지점 ||||||||오송신용협동조합 지점||||40303
오송신용협동조합|지점|127.3288|36.630835|신용협동조합|043-238-3051~2|충청북도 청주시 흥덕구 오송읍오송생명5로 184-12오송신협 의료과학단지지점 ||||||||오송신용협동조합 지점||||40303
오창신용협동조합|본점|127.455477|36.741118|신용협동조합|043-217-2714|충청북도 청주시 청원구 오창읍팔결로 709-8장대리 311-7||||||||오창신용협동조합 본점||||40303
오창신용협동조합|지점|127.428762|36.71116|신용협동조합|043-218-2714|충청북도 청주시 청원구 오창읍중심상업로 7양청리 821-4||||||||오창신용협동조합 지점|오창프라자I 107호|||40303
옥산신용협동조합|본점|127.374912|36.663663|신용협동조합|043-260-0511|충청북도 청주시 흥덕구 옥산면오송가락로 34옥산신협본점 ||||||||옥산신용협동조합 본점||||40303
옥산신용협동조합|지점|127.369518|36.66668|신용협동조합|0432690587|충청북도 청주시 흥덕구 옥산면청주역로 699삼덕아파트상가 1층 ||||||||옥산신용협동조합 지점||||40303
옥천신용협동조합|본점|127.570547|36.301405|신용협동조합|043-732-6001|충청북도 옥천군 옥천읍금장로 39||||||||옥천신용협동조합 본점||||40303
옥천향수신용협동조합|본점|127.641969|36.392678|신용협동조합|043-731-6366|충청북도 옥천군 옥천읍중앙로 65||||||||옥천향수신용협동조합 본점||||40303
용산신용협동조합|본점|127.82895|36.25989|신용협동조합|0437421241|충청북도 영동군 용산면용산로 327-1용산신협 ||||||||용산신용협동조합 본점||||40303
으뜸신용협동조합|본점|127.508797|36.587166|신용협동조합|043-297-8880|충청북도 청주시 상당구 남일면단재로 493효촌리 196-1||||||||으뜸신용협동조합 본점||||40303
으뜸신용협동조합|방서/지점|127.501039|36.601269|신용협동조합|043-288-6660|충청북도 청주시 상당구 단재로 316||||||||으뜸신용협동조합 방서/지점|(방서동,청주센트럴자이)117동 123호,124호|||40303
음성신용협동조합|본점|127.688882|36.935522|신용협동조합|043-872-1477|충청북도 음성군 음성읍중앙로 123||||||||음성신용협동조합 본점||||40303
이원신용협동조합|본점|127.620609|36.246289|신용협동조합|043-733-3340|충청북도 옥천군 이원면신흥길 5-2이원신용협동조합 ||||||||이원신용협동조합 본점||||40303
장연신용협동조합|본점|127.931019|36.863191|신용협동조합|0438327219|충청북도 괴산군 장연면충민로 1582||||||||장연신용협동조합 본점||||40303
제일신용협동조합|본점|127.933658|36.97005|신용협동조합|043-842-8920|충청북도 충주시 예성로 146||||||||제일신용협동조합 본점|(성서동)|||40303
제일신용협동조합|금릉/지점|127.933658|36.97005|신용협동조합|043-848-8920|충청북도 충주시 번영대로 89||||||||제일신용협동조합 금릉/지점|(금릉동)|||40303
제천남부신용협동조합|본점|128.207072|37.130742|신용협동조합|043-644-3711|충청북도 제천시 의림대로 28||||||||제천남부신용협동조합 본점|(화산동)제천남부신협|||40303
제천남부신용협동조합|강제/지점|128.197567|37.121327|신용협동조합|043-646-7277|충청북도 제천시 청풍호로10길 53||||||||제천남부신용협동조합 강제/지점|(강제동,롯데캐슬프리미어)상가 104호|||40303
제천북부신용협동조합|본점|128.214339|37.146347|신용협동조합|0436464360|충청북도 제천시 내제로 258||||||||제천북부신용협동조합 본점|(청전동)제천북부신협 본점|||40303
제천북부신용협동조합|고암/지점|128.21696|37.158314|신용협동조합|0436434360|충청북도 제천시 용두천로 378||||||||제천북부신용협동조합 고암/지점|(고암동,고암두진4차아파트)제상가 201동 113호 제천북부신협 고암지점|||40303
제천신용협동조합|본점|128.212275|37.138634|신용협동조합|043-646-1241|충청북도 제천시 독순로 83||||||||제천신용협동조합 본점|(중앙로2가)|||40303
주덕신용협동조합|본점|127.797506|36.974062|신용협동조합|0438466254|충청북도 충주시 주덕읍신덕로 1377주덕읍 ||||||||주덕신용협동조합 본점||||40303
주성신용협동조합|본점|127.465895|36.648641|신용협동조합|043-267-0721|충청북도 청주시 흥덕구 대농로 48||||||||주성신용협동조합 본점|(복대동)104호|||40303
주성신용협동조합|복대/지점|127.440066|36.629713|신용협동조합|043-234-1933|충청북도 청주시 흥덕구 복대로 143||||||||주성신용협동조합 복대/지점|(복대동)1층|||40303
