##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@현대해상
현대해상화재보험|목포차량보상센터|126.418311908329|34.8031403810719|현대해상|061-241-8390|전남 목포시 백년대로279번길 1||||||||현대해상화재보험 목포차량보상센터|세원빌딩 5층|||40703
현대해상화재보험|부산대인보상부|129.041865721862|35.1182245176602|현대해상|051-960-1121|부산 동구 중앙대로 240|부산 동구 초량동 1193-5|||||||현대해상화재보험 부산대인보상부|현대해상빌딩 15층;현대해상빌딩 15층|||40703
현대해상화재보험|부산차량보상부|129.041865721862|35.1182245176602|현대해상|051-960-2232|부산 동구 중앙대로 240||||||||현대해상화재보험 부산차량보상부|현대해상 빌딩 9층 차량보상부|||40703
현대해상화재보험|부천대인보상센터|126.777041809725|37.4980005437146|현대해상|032-650-6890|경기 부천시 신흥로 161||||||||현대해상화재보험 부천대인보상센터|신영증권빌딩 7층|||40703
현대해상화재보험|부천차량보상센터|126.777043117|37.4980008963|현대해상|032-326-4954|경기 부천시 원미구 신흥로 161|경기 부천시 원미구 중동 1131-5|||||||현대해상화재보험 부천차량보상센터|7층;신영빌딩 7층|||40703
현대해상화재보험|부평대인보상센터|126.723072|37.496824|현대해상|032-452-0700|인천 부평구 부평대로 60||||||||현대해상화재보험 부평대인보상센터|현대해상빌딩 8층|||40703
현대해상화재보험|부평차량보상센터|126.722986973509|37.4967515806655|현대해상|032-521-5630|인천 부평구 부평대로 60|인천 부평구 부평동 203-14|||||||현대해상화재보험 부평차량보상센터|8층;현대해상빌딩 8층|||40703
현대해상화재보험|북부대인보상부|127.02519275057732|37.637127733744016|현대해상|02-3156-6740|서울 강북구 도봉로 328|서울 강북구 번동 446-13|||||||현대해상화재보험 북부대인보상부|2층;가든타워 2층|||40703
현대해상화재보험|북부차량보상부|127.028438216341|37.6245698921212|현대해상|02-993-4204|서울 강북구 솔매로50길 43|서울 강북구 미아동 127-7|||||||현대해상화재보험 북부차량보상부|5층;KT강북빌딩 5층|||40703
현대해상화재보험|서광주차량보상센터|126.85232432691937|35.15485509625759|현대해상|062-350-0523|광주 서구 시청로 72|광주 서구 치평동 1220|||||||현대해상화재보험 서광주차량보상센터|15층;현대해상빌딩 15층|||40703
현대해상화재보험|서대구차량보상센터|128.560797027703|35.8585579629308|현대해상|053-659-5670|대구 달서구 달구벌대로 1790||||||||현대해상화재보험 서대구차량보상센터|현대해상빌딩 3층 대구 대물보상부|||40703
현대해상화재보험|서대전차량보상센터|127.38259363358826|36.353318109316575|현대해상|042-931-5891|대전 서구 둔산서로 75|대전 서구 둔산동 1298|||||||현대해상화재보험 서대전차량보상센터|9층;9층|||40703
현대해상화재보험|서부산차량보상센터|128.98225186464|35.1502017684346|현대해상|051-606-7880|부산 사상구 가야대로 86||||||||현대해상화재보험 서부산차량보상센터|현대자동차사상사업소 4층|||40703
현대해상화재보험|서산차량보상센터|126.45060352153|36.7737352257813|현대해상|041-681-6412|충남 서산시 호수공원3로 50|충남 서산시 예천동 1261-2|||||||현대해상화재보험 서산차량보상센터|4층;우경빌딩 4층|||40703
현대해상화재보험|서전주차량보상센터|127.14680734087785|35.82426946265684|현대해상|063-240-1011|전북 전주시 완산구 노송광장로 29|전북 전주시 완산구 서노송동 619-11|||||||현대해상화재보험 서전주차량보상센터|10층;현대해상빌딩 10층|||40703
현대해상화재보험|분당대인보상센터|127.1167669|37.3791713|현대해상|031-790-9990|경기 성남시 분당구 황새울로258번길 29|경기 성남시 분당구 수내동 6-4|||||||현대해상화재보험 분당대인보상센터|BS2타워 2층;수내빌딩 BS2타워 2층|||40703
현대해상화재보험|성남차량보상센터|127.127420963097|37.4393612718949|현대해상|031-753-7126|경기 성남시 수정구 성남대로 1227|경기 성남시 수정구 수진동 4538|||||||현대해상화재보험 성남차량보상센터|6층;정풍빌딩,6층|||40703
현대해상화재보험|성동대인보상센터|127.052049619932|37.5678388239521|현대해상|02-2214-8435|서울 동대문구 천호대로 273|서울 동대문구 답십리동 496-4|||||||현대해상화재보험 성동대인보상센터|3층;경원빌딩 3층|||40703
현대해상화재보험|수원대인보상부|127.0308615444|37.2615477832|현대해상|031-229-6910|경기 수원시 권선구 효원로 268|경기 수원시 권선구 권선동 1014|||||||현대해상화재보험 수원대인보상부|5층;현대해상빌딩 5층|||40703
현대해상화재보험|수원차량보상부|127.02582989712654|37.26363940611995|현대해상|1588-5656|경기 수원시 권선구 효원로 268|경기 수원시 팔달구 인계동 1046-13|||||||현대해상화재보험 수원차량보상부|5층;현대해상빌딩 5층|||40703
현대해상화재보험|수원차량보상센터|127.02582989712654|37.26363940611995|현대해상|031-222-7611|경기 수원시 권선구 효원로 268|경기 수원시 팔달구 인계동 1046-13|||||||현대해상화재보험 수원차량보상센터|5층;현대해상빌딩 5층|||40703
현대해상화재보험|순천대인보상센터|127.5092999984002|34.94139790659602|현대해상|061-726-6510|전남 순천시 팔마로 205|전남 순천시 덕암동 161-1|||||||현대해상화재보험 순천대인보상센터|9층;MJ빌딩 9층|||40703
현대해상화재보험|순천차량보상센터|127.5092999984002|34.94139790659602|현대해상|061-743-8540|전남 순천시 팔마로 205|전남 순천시 덕암동 161-1|||||||현대해상화재보험 순천차량보상센터|9층;MJ빌딩 9층|||40703
현대해상화재보험|시흥대인보상센터|126.786886070424|37.4403172955395|현대해상|031-404-4268|경기 시흥시 복지로 3|경기 시흥시 신천동 709-6|||||||현대해상화재보험 시흥대인보상센터|6층;유암타워 6층|||40703
현대해상화재보험|안동대인보상센터|None|None|현대해상|054-855-9481|경북 안동시 경동로 568||||||||현대해상화재보험 안동대인보상센터|알리안츠빌딩 7층|||40703
현대해상화재보험|안동차량보상센터|128.719964894405|36.5631895236712|현대해상|054-841-8021|경북 안동시 경동로 568|경북 안동시 당북동 333-3|||||||현대해상화재보험 안동차량보상센터|7층;알리안츠빌딩 7층|||40703
현대해상화재보험|안산대인보상센터|126.8389948342|37.3171588785|현대해상|031-489-5400|경기 안산시 단원구 중앙대로 921|경기 안산시 단원구 고잔동 541-1|||||||현대해상화재보험 안산대인보상센터|3층 308호;동서코아 3층 308호|||40703
현대해상화재보험|안산차량보상센터|126.839020|37.317160|현대해상|02-1588-5656|경기 안산시 단원구 중앙대로 921||||||||현대해상화재보험 안산차량보상센터|동서코아빌딩3층|||40703
현대해상화재보험|안양대인보상센터|126.954432925989|37.3917864786704|현대해상|031-469-4067|경기 안양시 동안구 시민대로 210|경기 안양시 동안구 호계동 1043|||||||현대해상화재보험 안양대인보상센터|10층;한화생명 10층|||40703
현대해상화재보험|안양차량보상센터|126.9543278704|37.3917746344|현대해상|031-8040-4980|경기 안양시 동안구 시민대로 시민대로 210||||||||현대해상화재보험 안양차량보상센터|한화빌딩 10층 현대해상 안양대물보상센터|||40703
현대해상화재보험|영등포차량보상센터|126.896614|37.527482|현대해상|02-2671-4514|서울 영등포구 당산로 141||||||||현대해상화재보험 영등포차량보상센터|현대해상 강서사옥 4층|||40703
현대해상화재보험|용인대인보상센터|127.111513|37.280188|현대해상|031-740-2990|경기 용인시 기흥구 구갈로 64||||||||현대해상화재보험 용인대인보상센터|3층 302~303호|||40703
현대해상화재보험|용인차량보상센터|127.1132603166|37.2800338411|현대해상|031-274-4973|경기 용인시 기흥구 관곡로 96|경기 용인시 기흥구 구갈동 354-3|||||||현대해상화재보험 용인차량보상센터|8층;대원빌딩 8층|||40703
현대해상화재보험|울산대인보상부|129.327686|35.536899|현대해상|052-229-1251|울산 남구 번영로 131||||||||현대해상화재보험 울산대인보상부|현대해상빌딩 11층|||40703
현대해상화재보험|울산차량보상부|129.32770966313356|35.536766195605594|현대해상|052-229-1500|울산 남구 번영로 131|울산 남구 달동 120-1|||||||현대해상화재보험 울산차량보상부|11층;현대해상빌딩 11층|||40703
현대해상화재보험|원주차량보상센터|None|None|현대해상|033-738-0590|강원 원주시 능라동길 61||||||||현대해상화재보험 원주차량보상센터|정한타워6층|||40703
현대해상화재보험|의정부대인보상센터|127.042945|37.737897|현대해상|031-580-9820|경기 의정부시 신흥로 243||||||||현대해상화재보험 의정부대인보상센터|서영빌딩 서관 5층|||40703
현대해상화재보험|의정부차량보상센터|127.048310417871|37.7322736004689|현대해상|031-876-9014|경기 의정부시 평화로 452|경기 의정부시 의정부동 370-9|||||||현대해상화재보험 의정부차량보상센터|9층;알리안츠빌딩 9층|||40703
현대해상화재보험|이천차량보상센터|127.453037206585|37.2732158468996|현대해상|031-632-4972|경기 이천시 구만리로 177|경기 이천시 진리동 27-3|||||||현대해상화재보험 이천차량보상센터|2층;다나빌딩 2층|||40703
현대해상화재보험|익산대인보상센터|126.9830839196|35.9592750577|현대해상|063-833-0793|전북 익산시 하나로4길 14|전북 익산시 어양동 696|||||||현대해상화재보험 익산대인보상센터|BYC2층;BYC빌딩 2층|||40703
현대해상화재보험|익산차량보상센터|126.990081476983|35.9569396946118|현대해상|063-853-5661|전북 익산시 부송로1길 4|전북 익산시 부송동 1037-5|||||||현대해상화재보험 익산차량보상센터|4층;KT전북서부영업국 4층|||40703
현대해상화재보험|인천대인보상부|126.70397693863309|37.450703324203125|현대해상|032-222-1872|인천 남동구 미래로 7|인천 남동구 구월동 1128-10|||||||현대해상화재보험 인천대인보상부|9층;현대해상빌딩 9층|||40703
현대해상화재보험|인천차량보상부|126.70397693863309|37.450703324203125|현대해상|032-438-5371|인천 남동구 미래로 7|인천 남동구 구월동 1128-10|||||||현대해상화재보험 인천차량보상부|9층;현대해상빌딩 9층|||40703
현대해상화재보험|일산대인보상센터|126.775805305356|37.6565380883014|현대해상|031-908-8725|경기 고양시 일산동구 중앙로 1228|경기 고양시 일산동구 마두동 1010|||||||현대해상화재보험 일산대인보상센터|2층;KT빌딩 2층|||40703
현대해상화재보험|일산차량보상센터|126.775913031|37.6564004531|현대해상|031-907-5652|경기 고양시 일산동구 중앙로 1228|경기 고양시 일산동구 마두동 1010|||||||현대해상화재보험 일산차량보상센터|2층;KT고양지사 2층|||40703
현대해상화재보험|전주대인보상부|127.14680734087785|35.82426946265684|현대해상|063-240-0391|전북 전주시 완산구 노송광장로 29|전북 전주시 완산구 서노송동 619-11|||||||현대해상화재보험 전주대인보상부|3층;현대해상빌딩 3층|||40703
현대해상화재보험|전주차량보상부|127.14680734087785|35.82426946265684|현대해상|063-240-0100|전북 전주시 완산구 노송광장로 29|전북 전주시 완산구 서노송동 619-11|||||||현대해상화재보험 전주차량보상부|10층;현대해상빌딩 10층|||40703
현대해상화재보험|제주대인보상센터|126.482399428256|33.4881174320107|현대해상|064-740-4890|제주 제주시 도령로 33||||||||현대해상화재보험 제주대인보상센터|현대해상빌딩 5층|||40703
현대해상화재보험|중앙대인보상부|126.949775157019|37.5418797961647|현대해상|02-728-5411|서울 마포구 마포대로 78|서울 마포구 도화동 566|||||||현대해상화재보험 중앙대인보상부|7층;자람빌딩 7층|||40703
현대해상화재보험|진주대인보상센터|128.1484271387|35.1766349285|현대해상|055-750-6800|경남 진주시 충의로 30|경남 진주시 충무공동 279-4|||||||현대해상화재보험 진주대인보상센터|5층;SH타워 5층|||40703
현대해상화재보험|진주차량보상센터|128.14842713871658|35.17663492846249|현대해상|055-750-6840|경남 진주시 충의로 30||||||||현대해상화재보험 진주차량보상센터|SH타워 503호|||40703
현대해상화재보험|창원대인보상센터|128.5862090524|35.2218732925|현대해상|055-251-5644|경남 창원시 마산회원구 삼호로 42|경남 창원시 마산회원구 양덕동 151-19|||||||현대해상화재보험 창원대인보상센터|6층;명신빌딩 6층|||40703
현대해상화재보험|창원차량보상센터|128.58620905237848|35.22187329245638|현대해상|055-278-2690|경남 창원시 마산회원구 삼호로 42||||||||현대해상화재보험 창원차량보상센터|명신빌딩 6층|||40703
현대해상화재보험|천안대인보상부|127.108102283253|36.7886666542786|현대해상|041-549-8705|충남 아산시 배방읍 고속철대로 47|충남 아산시 배방읍 장재리 1807|||||||현대해상화재보험 천안대인보상부|3층;나래빌딩 3층|||40703
현대해상화재보험|천안차량보상부|127.108102283253|36.7886666542786|현대해상|041-549-7022|충남 아산시 배방읍 고속철대로 47|충남 아산시 배방읍 장재리 1807|||||||현대해상화재보험 천안차량보상부|3층;나래빌딩 3층|||40703
현대해상화재보험|천안차량보상센터|127.108102283253|36.7886666542786|현대해상|041-536-5488|충남 아산시 배방읍 고속철대로 47||||||||현대해상화재보험 천안차량보상센터|나래빌딩 3층|||40703
현대해상화재보험|청주대인보상센터|127.469300968|36.6361468107|현대해상|043-257-0171|충북 청주시 서원구 예체로 112|충북 청주시 서원구 사직동 846|||||||현대해상화재보험 청주대인보상센터|2층;KT청주사옥 2층|||40703
현대해상화재보험|청주차량보상센터|127.4693009679634|36.63614681071907|현대해상|043-229-6840|충북 청주시 서원구 예체로 112||||||||현대해상화재보험 청주차량보상센터|현대해상 청주차량보상센터 2층|||40703
현대해상화재보험|춘천대인보상센터|127.720861608772|37.86751738589749|현대해상|033-259-1990|강원 춘천시 방송길 104||||||||현대해상화재보험 춘천대인보상센터|스카이원빌딩 6층|||40703
현대해상화재보험|춘천차량보상센터|127.720861608772|37.86751738589749|현대해상|033-259-1980|강원 춘천시 방송길 104||||||||현대해상화재보험 춘천차량보상센터|스카이원빌딩 6층 보상과|||40703
현대해상화재보험|평택대인보상센터|127.1020737312|36.9945770488|현대해상|031-657-6271|경기 평택시 평택4로 78|경기 평택시 비전동 251-15|||||||현대해상화재보험 평택대인보상센터|7층;KT평택사옥 7층|||40703
현대해상화재보험|평택차량보상센터|127.102075887888|36.9945765859441|현대해상|031-760-9690|경기 평택시 평택4로 78||||||||현대해상화재보험 평택차량보상센터|KT빌딩 7층|||40703
현대해상화재보험|포항대인보상센터|129.3607952329|36.0170925699|현대해상|054-274-3423|경북 포항시 남구 포스코대로 346|경북 포항시 남구 대도동 135-19|||||||현대해상화재보험 포항대인보상센터|9층;KT빌딩 9층|||40703
현대해상화재보험|포항차량보상센터|129.361050100243|36.0169391718866|현대해상|02-1588-5656|경북 포항시 남구 포스코대로 346||||||||현대해상화재보험 포항차량보상센터|KT포항사옥9층|||40703
현대해상화재보험|서산대인보상센터|126.45059718051215|36.773736260418964|현대해상|1588-5656|충남 서산시 호수공원3로 50|충남 서산시 예천동 1261-2|||||||현대해상화재보험 서산대인보상센터|4층;우경빌딩 4층|||40703
현대해상화재보험|대구외산센터|128.5607491098|35.8585982361|현대해상|053-653-4651|대구 달서구 달구벌대로 1790|대구 달서구 두류동 135-13|||||||현대해상화재보험 대구외산센터|3층;현대해상빌딩 3층|||40703
현대해상화재보험|시흥차량보상센터|126.74127755242|37.3515973420338|현대해상|031-8040-4970|경기 시흥시 마유로 416||||||||현대해상화재보험 시흥차량보상센터|월드프라자 3층 301호|||40703
현대해상화재보험|북울산차량보상센터|129.327709235748|35.5367626496637|현대해상|052-229-1500|울산 남구 번영로 131|울산 남구 달동 120-1|||||||현대해상화재보험 북울산차량보상센터|14층;현대해상빌딩 14층|||40703
현대해상화재보험|남부산차량보상센터|129.041865721862|35.1182245176602|현대해상|051-960-2232|부산 동구 중앙대로 240||||||||현대해상화재보험 남부산차량보상센터|9층 차량보상팀|||40703
현대해상화재보험|파주차량보상센터|126.765957074462|37.7521544831005|현대해상|031-941-3490|경기 파주시 금릉역로 84|경기 파주시 금촌동 986-1|||||||현대해상화재보험 파주차량보상센터|청원센트럴타워 9층;청원센트럴타워 9층|||40703
현대해상화재보험|송파대인보상센터|127.121607429895|37.4966408210174|현대해상|02-2150-2590|서울 송파구 송이로 108||||||||현대해상화재보험 송파대인보상센터|5층|||40703
현대해상화재보험|종로대인보상센터|126.949775157019|37.5418797961647|현대해상|02-728-5411|서울 마포구 마포대로 78|서울 마포구 도화동 566|||||||현대해상화재보험 종로대인보상센터|7층;자람빌딩 7층|||40703
현대해상화재보험|파주대인보상센터|126.765957074462|37.7521544831005|현대해상|031-948-7351|경기 파주시 금릉역로 84|경기 파주시 금촌동 986-1|||||||현대해상화재보험 파주대인보상센터|청원센트럴타워 3층;청원센트럴타워 3층|||40703
현대해상화재보험|강남대인보상센터|127.033991|37.500304|현대해상|02-2009-8331|서울 강남구 테헤란로 137||||||||현대해상화재보험 강남대인보상센터|3층|||40703
현대해상화재보험|영등포대인보상센터|126.896576290965|37.5274922652188|현대해상|02-2628-4001|서울 영등포구 당산로 141|서울 영등포구 당산동3가 393-2|||||||현대해상화재보험 영등포대인보상센터|12층;현대해상빌딩 12층|||40703
현대해상화재보험|구로대인보상센터|None|None|현대해상|02-2627-7050|서울 구로구 경인로 590||||||||현대해상화재보험 구로대인보상센터|아주빌딩 3층|||40703
현대해상화재보험|강북대인보상센터|None|None|현대해상|02-3156-6740|서울 강북구 도봉로 328||||||||현대해상화재보험 강북대인보상센터|가든타워 2층|||40703
현대해상화재보험|남양주대인보상센터|127.126224800538|37.6454504894578|현대해상|031-571-4905|경기 남양주시 별내중앙로 24|경기 남양주시 별내동 1006-3|||||||현대해상화재보험 남양주대인보상센터|4층;이레타워 4층|||40703
현대해상화재보험|북수원대인보상센터|None|None|현대해상|031-229-6960|경기 수원시 권선구 효원로 268||||||||현대해상화재보험 북수원대인보상센터|현대해상빌딩 5층|||40703
현대해상화재보험|화성대인보상센터|127.04193637772|37.1862137498117|현대해상|031-378-4771|경기 오산시 수목원로 610|경기 오산시 세교동 600-3|||||||현대해상화재보험 화성대인보상센터|2층;세마타워 2층|||40703
현대해상화재보험|남인천대인보상센터|126.70397693863309|37.450703324203125|현대해상|032-222-1872|인천 남동구 미래로 7|인천 남동구 구월동 1128-10|||||||현대해상화재보험 남인천대인보상센터|9층;현대해상빌딩 9층|||40703
현대해상화재보험|동인천대인보상센터|126.70397693863309|37.450703324203125|현대해상|032-222-1873|인천 남동구 미래로 7|인천 남동구 구월동 1128-10|||||||현대해상화재보험 동인천대인보상센터|9층;현대해상빌딩 9층|||40703
현대해상화재보험|서인천대인보상센터|126.67344024302277|37.59398623371959|현대해상|032-870-4600|인천 서구 원당대로 649||||||||현대해상화재보험 서인천대인보상센터|케이탑리츠 완정빌딩 6층|||40703
현대해상화재보험|원주대인보상센터|127.931565|37.334332|현대해상|033-738-0510|강원 원주시 능라동길 61||||||||현대해상화재보험 원주대인보상센터|정한타워 6층|||40703
현대해상화재보험|이천대인보상센터|127.453037206585|37.2732158468996|현대해상|031-638-7852|경기 이천시 이섭대천로 1440-22|경기 이천시 증포동 49-8|||||||현대해상화재보험 이천대인보상센터|신세기타운A동 4층;신세기타운A동 4층|||40703
현대해상화재보험|서부산대인보상센터|129.041865721862|35.1182245176602|현대해상|051-960-1121|부산 동구 중앙대로 240|부산 동구 초량동 1193-5|||||||현대해상화재보험 서부산대인보상센터|현대해상빌딩 15층;현대해상빌딩 15층|||40703
현대해상화재보험|남부산대인보상센터|129.041865721862|35.1182245176602|현대해상|051-960-1131|부산 동구 중앙대로 240|부산 동구 초량동 1193-5|||||||현대해상화재보험 남부산대인보상센터|현대해상빌딩 15층;현대해상빌딩 15층|||40703
현대해상화재보험|해운대대인보상센터|129.17557413074658|35.17045766572705|현대해상|051-260-4100|부산 해운대구 양운로 82||||||||현대해상화재보험 해운대대인보상센터|화인크리닉센터 9층|||40703
현대해상화재보험|남대구대인보상센터|128.636577791356|35.8592518858104|현대해상|053-741-4904|대구 수성구 달구벌대로 2503|대구 수성구 범어동 223-5|||||||현대해상화재보험 남대구대인보상센터|6층;동일빌딩 6층|||40703
현대해상화재보험|북대구대인보상센터|128.560797027703|35.8585579629308|현대해상|053-659-5614|대구 달서구 달구벌대로 1790|대구 달서구 두류동 135-13|||||||현대해상화재보험 북대구대인보상센터|3층;현대해상빌딩 3층|||40703
현대해상화재보험|서대구대인보상센터|128.560797027703|35.8585579629308|현대해상|053-659-5630|대구 달서구 달구벌대로 1790|대구 달서구 두류동 135-13|||||||현대해상화재보험 서대구대인보상센터|3층;현대해상빌딩 3층|||40703
현대해상화재보험|남울산대인보상센터|129.327720|35.536888|현대해상|052-229-1261|울산 남구 번영로 131||||||||현대해상화재보험 남울산대인보상센터|현대해상빌딩 11층|||40703
현대해상화재보험|북울산대인보상센터|None|None|현대해상|052-229-1271|울산 남구 번영로 131||||||||현대해상화재보험 북울산대인보상센터|현대해상빌딩 11층|||40703
현대해상화재보험|서대전대인보상센터|127.382630|36.353490|현대해상|042-470-8730|대전 서구 둔산서로 75||||||||현대해상화재보험 서대전대인보상센터|현대해상빌딩 9층|||40703
현대해상화재보험|북대전대인보상센터|127.382593639246|36.3533185752732|현대해상|042-470-8720|대전 서구 둔산서로 75|대전 서구 둔산동 1298|||||||현대해상화재보험 북대전대인보상센터|2층;현대해상빌딩 2층|||40703
현대해상화재보험|세종대인보상센터|127.42603067629758|36.62747471517092|현대해상|043-238-9580|충북 청주시 흥덕구 비하로 27|충북 청주시 흥덕구 비하동 178|||||||현대해상화재보험 세종대인보상센터|2층;덕원빌딩 2층|||40703
현대해상화재보험|천안대인보상센터|127.108102283253|36.7886666542786|현대해상|041-549-8705|충남 아산시 배방읍 고속철대로 47|충남 아산시 배방읍 장재리 1807|||||||현대해상화재보험 천안대인보상센터|3층;나래빌딩 3층|||40703
현대해상화재보험|아산대인보상센터|127.108102283253|36.7886666542786|현대해상|041-549-8703|충남 아산시 배방읍 고속철대로 47|충남 아산시 배방읍 장재리 1807|||||||현대해상화재보험 아산대인보상센터|3층;나래빌딩 3층|||40703
현대해상화재보험|서전주대인보상센터|None|None|현대해상|063-240-0391|전북 전주시 완산구 노송광장로 29||||||||현대해상화재보험 서전주대인보상센터|현대해상빌딩 10층|||40703
현대해상화재보험|동전주대인보상센터|127.14680734087785|35.82426946265684|현대해상|063-240-0321|전북 전주시 완산구 노송광장로 29|전북 전주시 완산구 서노송동 619-11|||||||현대해상화재보험 동전주대인보상센터|3층;현대해상빌딩 3층|||40703
현대해상화재보험|군산대인보상센터|126.711625169315|35.9865400238168|현대해상|063-443-5391|전북 군산시 대학로 35|전북 군산시 중앙로1가 14-12|||||||현대해상화재보험 군산대인보상센터|6층;교보생명 6층|||40703
현대해상화재보험|서광주대인보상센터|126.85232432691937|35.15485509625759|현대해상|062-520-5710|광주 서구 시청로 72|광주 서구 치평동 1220|||||||현대해상화재보험 서광주대인보상센터|15층;현대해상빌딩 15층|||40703
현대해상화재보험|남광주대인보상센터|126.852335|35.155054|현대해상|062-520-5720|광주 서구 시청로 72||||||||현대해상화재보험 남광주대인보상센터|현대해상빌딩 2층|||40703
현대해상화재보험|영업배상차량보상센터|126.8959018232|37.5271092725|현대해상|02-2671-4518|서울 영등포구 당산로33길 7|서울 영등포구 당산동3가 388|||||||현대해상화재보험 영업배상차량보상센터|7층;성화빌딩 7층|||40703
현대해상화재보험|아산차량보상센터|127.108102283253|36.7886666542786|현대해상|041-549-7022|충남 아산시 배방읍 고속철대로 47|충남 아산시 배방읍 장재리 1807|||||||현대해상화재보험 아산차량보상센터|3층;나래빌딩 3층|||40703
현대해상화재보험|동해파견|129.11297014476|37.5238698193369|현대해상|033-533-4456|강원 동해시 천곡로 71|강원 동해시 천곡동 802-3|||||||현대해상화재보험 동해파견|7층;흥국생명빌딩 7층|||40703
현대해상화재보험|속초파견|128.5721603029777|38.19710779863957|현대해상|1588-5656|강원 속초시 청대로 343|강원 속초시 교동 881-7|||||||현대해상화재보험 속초파견|4층;현대M빌딩 4층|||40703
현대해상화재보험|통영파견|128.421683489495|34.8769168317048|현대해상|1588-5656|경남 통영시 광도면 죽림해안로 160|경남 통영시 광도면 죽림리 1580-54|||||||현대해상화재보험 통영파견|2층;대성빌딩 2층|||40703
현대해상화재보험|상주파견|128.159665646516|36.4190529035345|현대해상|054-535-2797|경북 상주시 삼백로 143|경북 상주시 서성동 56-6|||||||현대해상화재보험 상주파견|6층;동영빌딩 6층|||40703
현대해상화재보험|정읍파견|126.852688433234|35.5683447980829|현대해상|1588-5656|전북 정읍시 중앙1길 76|전북 정읍시 수성동 588-1|||||||현대해상화재보험 정읍파견|5층;정읍새마을금고빌딩 5층|||40703
현대해상화재보험|충주파견|127.94173741955745|36.98348582542206|현대해상||충북 충주시 연수동산로 9|충북 충주시 연수동 1548|||||||현대해상화재보험 충주파견|4층;범강온새미로빌딩 4층|||40703
현대해상화재보험|FG보상부|126.89657555264291|37.527491889068955|현대해상|02-2628-4600|서울 영등포구 당산로 141|서울 영등포구 당산동3가 393-2|||||||현대해상화재보험 FG보상부|4층;현대해상빌딩 4층|||40703
현대해상화재보험|FG보상2센터|126.89657555264291|37.527491889068955|현대해상|02-2628-4602|서울 영등포구 당산로 141|서울 영등포구 당산동3가 393-2|||||||현대해상화재보험 FG보상2센터|4층;현대해상빌딩 4층|||40703
현대해상화재보험|FG보상1센터|126.89657555264291|37.527491889068955|현대해상|02-2628-4601|서울 영등포구 당산로 141|서울 영등포구 당산동3가 393-2|||||||현대해상화재보험 FG보상1센터|4층;현대해상빌딩 4층|||40703
현대해상화재보험|FG보상3센터|126.89657555264291|37.527491889068955|현대해상|02-2628-4603|서울 영등포구 당산로 141|서울 영등포구 당산동3가 393-2|||||||현대해상화재보험 FG보상3센터|4층;현대해상빌딩 4층|||40703
현대해상화재보험|동광주대인보상센터|126.90986694020867|35.16432536338705|현대해상|062-528-9116|광주 북구 무등로 239|광주 북구 중흥동 699-2|||||||현대해상화재보험 동광주대인보상센터|8층;한국시멘트빌딩 8층|||40703
현대해상화재보험|양산대인보상센터|129.02676568904147|35.33805240084992|현대해상|055-367-8042|경남 양산시 강변로 438|경남 양산시 중부동 685-7|||||||현대해상화재보험 양산대인보상센터|2층;크리스탈타워 2층|||40703
현대해상화재보험|김제파견|126.88977593219034|35.80355072836854|현대해상|1588-5656|전북 김제시 요촌중1길 11|전북 김제시 요촌동 594-3|||||||현대해상화재보험 김제파견|3층;정훈빌딩 3층|||40703
현대해상화재보험|홍성파견|126.64843478760548|36.59956261261911|현대해상|041-632-1442|충남 홍성군 홍성읍 법원로 41|충남 홍성군 홍성읍 월산리 847-5|||||||현대해상화재보험 홍성파견|6층;6층|||40703
현대해상화재보험|북부외산센터|127.064456148361|37.5477998163529|현대해상|02-3156-6285|서울 성동구 동일로 129||||||||현대해상화재보험 북부외산센터|푸조 비즈타워 2F|||40703
현대해상화재보험|화성차량보상센터|127.04193637772|37.1862137498117|현대해상|031-323-7940|경기 오산시 수목원로 610||||||||현대해상화재보험 화성차량보상센터|세마타원2층 현대해상 차량보상센터|||40703
현대해상화재보험|서인천차량센터|126.675298|37.501097|현대해상|032-870-4690|인천 서구 석남로 121||||||||현대해상화재보험 서인천차량센터|KT 석남빌딩 4층|||40703
현대해상화재보험|부산외산센터|129.041865721862|35.1182245176602|현대해상|051-960-2247|부산 동구 중앙대로 240||||||||현대해상화재보험 부산외산센터|현대해상사옥 9층|||40703
현대해상화재보험|마포차량보상센터|126.920982709643|37.5552311279503|현대해상|02-3786-0271|서울 마포구 양화로 133||||||||현대해상화재보험 마포차량보상센터|서교타워빌딩 18층|||40703
현대해상화재보험|강남외산센터|126.9988784298|37.4813552338|현대해상|02-2150-1071|서울 서초구 효령로 34||||||||현대해상화재보험 강남외산센터|길 4,프린스효령빌딩4층|||40703
현대해상화재보험|중앙외산센터|126.92098259393505|37.55523269567481|현대해상|02-3786-0281|서울 마포구 양화로 133||||||||현대해상화재보험 중앙외산센터|서교타워빌딩 18층|||40703
현대해상화재보험|성동차량보상센터|127.06445695491675|37.547799297848|현대해상|02-3156-6293|서울 성동구 광나루로 310||||||||현대해상화재보험 성동차량보상센터|푸조비츠타워 2층|||40703
