##NAME|TYPE|NEWADDR|ADDR|YCOORD|XCOORD|NEWADDR2|ADDR2|보유차고지수용능력|자동차총보유대수|승용차보유대수|승합차보유대수|전기승용자동차보유대수|전기승합자동차보유대수|경차요금|소형차요금|중형차요금|대형차요금|승합차요금|레저용차요금|수입차요금|평일운영시작시각|평일운영종료시각|주말운영시작시각|주말운영종료시각|공휴일운영시작시각|공휴일운영종료시각|OFFDAY|HOMEPAGE|OWNER|TELNUM|DATE|제공기관코드|제공기관명@@렌터카_공공데이터포털
㈜뉴하이렌트카|영업소|경상남도 고성군 고성읍 중앙로 104번길 40|경상남도 고성군 고성읍 동외리 221-3|34.974294|128.330019|경상남도 고성군 고성읍 동외리 221-3|||11|9|2|0|0||||||||09:00|23:00|||||||정호종|055-672-7742|2018-08-27|5420000|경상남도 고성군
㈜블루렌트카|영업소|경상남도 고성군 고성읍 중앙로 124|경상남도 고성군 고성읍 동외리 110-3|34.975460|128.333502|경상남도 고성군 고성읍 동외리 110-3|||5|5|0|0|0||||||||09:00|23:00|||||||황정욱|055-673-7333|2018-08-27|5420000|경상남도 고성군
㈜하늘렌트카|주사업장|충청남도 보령시 대해로 66|충청남도 보령시 궁촌동 354-2|36.3431836|126.5925182|충청남도 보령시 대청로 401-20||34|34|32|2|0|0||||||||00:00|00:00|||||||김민태|1588-7856|2018-08-14|4510000|충청남도 보령시
㈜인스렌터카|영업소|경상북도 예천군 예천읍 대심1길 12 태정주택 102호|경상북도 예천군 예천읍 대심리 75|36.648729|128.442377|경상북도 예천군 지보면 지포길 21-1|경상북도 예천군 지보면 지보리 492-4||2|1|1|0|0||||||||09:00|18:00|09:00|18:00|||||남기성|054-654-2114|2019-02-11|5230000|경상북도 예천군
㈜인스렌터카|영업소|경상북도 예천군 예천읍 양궁로 226|경상북도 예천군 예천읍 청복리 222-3|36.637231|128.472229|경상북도 예천군 예천읍 석정길 291|경상북도 예천군 예천읍 석정리 63||26|22|4|0|0||||||||09:00|18:00|09:00|18:00|||||김도한|054-655-8415|2019-02-11|5230000|경상북도 예천군
㈜삼성렌트카|영업소|경상북도 예천군 예천읍 대심3길 7|경상북도 예천군 예천읍 대심리 68-6|36.649207|128.444047|경상북도 예천군 예천읍 보문로 207|경상북도 예천군 예천읍 통명리 24-10||10|9|1|0|0||||||||09:00|18:00|09:00|18:00|||||권태국|054-654-9955|2019-02-11|5230000|경상북도 예천군
㈜대구렌트카|영업소|경상북도 예천군 예천읍 양궁로 50|경상북도 예천군 예천읍 청복리 864|36.647991|128.460793|경상북도 예천군 예천읍 양궁로 50|경상북도 예천군 예천읍 청복리 864||10|8|2|0|0||||||||09:00|18:00|09:00|18:00|09:00|18:00|연중||김순희|054-655-4242|2019-02-11|5230000|경상북도 예천군
㈜경일알씨|영업소|경상북도 예천군 예천읍 효자로 33|경상북도 예천군 예천읍 서본리 64-6|36.654492|128.448082|경상북도 예천군 지보면 지보로 107|경상북도 예천군 지보면 소화리 449-1||8|6|2|0|0||||||||09:00|18:00|09:00|18:00|||||심재용|054-655-4500|2019-02-11|5230000|경상북도 예천군
(합자)건아통운렌트카|영업소|경기도 연천군 전곡읍 한여울로 146|경기도 연천군 전곡읍 전곡리 85-29|38.0105089|127.0634591||경기도 연천군 전곡읍 전곡리 85-29|200|6|6|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||박영남|031-832-7725|2018-08-31|4140000|경기도 연천군
(합자)건아통운렌트카|영업소|경기도 연천군 전곡읍 한여울로 146|경기도 연천군 전곡읍 전곡리 85-29|38.0105089|127.0634591||경기도 연천군 전곡읍 전곡리 85-29|200|6|6|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||박영남|031-832-7725|2018-08-31|4140000|경기도 연천군
(합자)건아통운렌트카|영업소|경기도 연천군 전곡읍 한여울로 146|경기도 연천군 전곡읍 전곡리 85-29|38.0105089|127.0634591||경기도 연천군 전곡읍 전곡리 85-29|200|6|6|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||박영남|031-832-7725|2018-08-31|4140000|경기도 연천군
㈜금마렌트카|영업소|경기도 연천군 전곡읍 평화로 497|경기도 연천군 전곡읍 전곡리 217-5|38.0147961|127.0671085||경기도 연천군 전곡읍 전곡리 233-16|660|11|9|2|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||양종문|031-833-9990|2018-08-31|4140000|경기도 연천군
㈜금마렌트카|영업소|경기도 연천군 전곡읍 평화로 497|경기도 연천군 전곡읍 전곡리 217-5|38.0147961|127.0671085||경기도 연천군 전곡읍 전곡리 233-16|660|11|9|2|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||양종문|031-833-9990|2018-08-31|4140000|경기도 연천군
㈜금마렌트카|영업소|경기도 연천군 전곡읍 평화로 497|경기도 연천군 전곡읍 전곡리 217-5|38.0147961|127.0671085||경기도 연천군 전곡읍 전곡리 233-16|660|11|9|2|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||양종문|031-833-9990|2018-08-31|4140000|경기도 연천군
㈜클린렌트라|영업소|경기도 연천군 연천읍 연천로 218, 2층|경기도 연천군 연천읍 차탄리 74-2 2층|38.0962863|127.0720431||경기도 연천군 전곡읍 은대리 484-8|120|7|7|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||이재곤|031-834-1036|2018-08-31|4140000|경기도 연천군
㈜클린렌트라|영업소|경기도 연천군 연천읍 연천로 218, 2층|경기도 연천군 연천읍 차탄리 74-2 2층|38.0962863|127.0720431||경기도 연천군 전곡읍 은대리 484-8|120|7|7|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||이재곤|031-834-1036|2018-08-31|4140000|경기도 연천군
㈜클린렌트라|영업소|경기도 연천군 연천읍 연천로 218, 2층|경기도 연천군 연천읍 차탄리 74-2 2층|38.0962863|127.0720431||경기도 연천군 전곡읍 은대리 484-8|120|7|7|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||이재곤|031-834-1036|2018-08-31|4140000|경기도 연천군
경동렌트카㈜|영업소|경기도 연천군 연천읍 합내로854번길 383|경기도 연천군 연천읍 옥산리 174-1|38.1233213|127.0884114||경기도 연천군 신서면 대광리 1035-1,4,5,6,7|1602|115|106|9|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||백성현|031-834-7471|2018-08-31|4140000|경기도 연천군
경동렌트카㈜|영업소|경기도 연천군 연천읍 합내로854번길 383|경기도 연천군 연천읍 옥산리 174-1|38.1233213|127.0884114||경기도 연천군 신서면 대광리 1035-1,4,5,6,7|1602|115|106|9|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||백성현|031-834-7471|2018-08-31|4140000|경기도 연천군
경동렌트카㈜|영업소|경기도 연천군 연천읍 합내로854번길 383|경기도 연천군 연천읍 옥산리 174-1|38.1233213|127.0884114||경기도 연천군 신서면 대광리 1035-1,4,5,6,7|1602|115|106|9|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||백성현|031-834-7471|2018-08-31|4140000|경기도 연천군
론데렌탈㈜|영업소|경기도 연천군 전곡읍 양연로 1601|경기도 연천군 전곡읍 전곡리 292|38.0154257|127.0592043||경기도 연천군 전곡읍 전곡리 292-3|100|0|0|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||표현명|031-833-2822|2018-08-31|4140000|경기도 연천군
론데렌탈㈜|영업소|경기도 연천군 전곡읍 양연로 1601|경기도 연천군 전곡읍 전곡리 292|38.0154257|127.0592043||경기도 연천군 전곡읍 전곡리 292-3|100|0|0|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||표현명|031-833-2822|2018-08-31|4140000|경기도 연천군
론데렌탈㈜|영업소|경기도 연천군 전곡읍 양연로 1601|경기도 연천군 전곡읍 전곡리 292|38.0154257|127.0592043||경기도 연천군 전곡읍 전곡리 292-3|100|0|0|0|0|0||||||||09:00|18:00|09:00|18:00|00:00|00:00|||표현명|031-833-2822|2018-08-31|4140000|경기도 연천군
현대디씨렌트카㈜|주사업장|강원도 강릉시 하슬라로 14(홍제동)|강원도 강릉시 하슬라로 14(홍제동)|37.755221|128.880388|강원도 강릉시 하슬라로14(홍제동)|||41|33|8|0|0||||||||07:30|00:00|||||||이서해|033-647-9443|2018-08-31|4200000|강원도 강릉시
브이아이피렌트카㈜|주사업장|강원도 강릉시 하슬라로 18(홍제동)|강원도 강릉시 하슬라로 18(홍제동)|37.755203|128.879853|강원도 강릉시 하슬라로 18(홍제동)|||60|58|2|0|0||||||||07:00|00:00|||||||조대현|033-643-4664|2018-08-31|4200000|강원도 강릉시
(유)우리렌트카|주사업장|강원도 강릉시 강릉시 관솔로 57(회산동)|강원도 강릉시 강릉시 관솔로 57(회산동)|37.742644|128.874880|강원도 강릉시 회산동 235-7|||52|52|0|0|0||||||||21:00|00:00|||||||박종대|033-655-7977|2018-08-31|4200000|강원도 강릉시
㈜우수티엔지|영업소|강원도 강릉시 하슬라로 30 (홍제동)|강원도 강릉시 하슬라로 30 (홍제동)|37.756081|128.878262|강원도 강릉시 교동1734-6|||16|13|3|0|0||||||||09:00|00:00||||||||033-646-5588|2018-08-31|4200000|강원도 강릉시
기아자동차㈜|영업소|강원도 강릉시 강변로604번길 11-4(입암동)|강원도 강릉시 강변로604번길 11-4(입암동)|37.767683|128.926639|강원도 강릉시 강변로604번길 11-4 (입암동)|||5|5|0|0|0||||||||09:00|00:00||||||||033-650-8544|2018-08-31|4200000|강원도 강릉시
㈜동부렌트카|영업소|강원도 강릉시 하슬라로 15(홍제동)|강원도 강릉시 하슬라로 15(홍제동)|37.754408|128.879608|강원도 강릉시 하슬라로 15 (홍제동)|||1|1|0|0|0||||||||09:00|00:00||||||||033-645-3182|2018-08-31|4200000|강원도 강릉시
㈜광명렌트카|영업소|강원도 강릉시 강변로534번길 85 (입암동)|강원도 강릉시 강변로534번길 85 (입암동)|37.766853|128.925950|강원도 강릉시 강변로534번길 85|||5|4|1|0|0||||||||09:00|00:00||||||||033-653-0772|2018-08-31|4200000|강원도 강릉시
㈜굿모닝렌트카|영업소|강원도 강릉시 율곡로3173번길 3(죽헌동)|강원도 강릉시 율곡로3173번길 3(죽헌동)|37.782250|128.878809|강원도 강릉시 율곡로3173번길 3 (죽헌동)|||7|7|0|0|0||||||||09:00|00:00||||||||033-647-8586|2018-08-31|4200000|강원도 강릉시
㈜금강렌트카|영업소|강원도 강릉시 하슬라로 18, 지하1층 1호(홍제동)|강원도 강릉시 하슬라로 18, 지하1층 1호(홍제동)|37.755203|128.879853|강원도 강릉시 강릉시 사천면 사기막리 515-5|||6|5|1|0|0||||||||09:00|00:00||||||||033-645-0550|2018-08-31|4200000|강원도 강릉시
㈜금강렌트카|영업소|강원도 강릉시 율곡로 3023-5, 2층|강원도 강릉시 율곡로 3023-5, 2층|37.771736|128.889711|강원도 강릉시 대전동 206-3|||33|32|1|0|0||||||||09:00|00:00||||||||033-642-4417|2018-08-31|4200000|강원도 강릉시
㈜동양렌트카|영업소|강원도 강릉시 동해대로3456번길 22-12(대전동)|강원도 강릉시 동해대로3456번길 22-12(대전동)|37.796392|128.860816|강원도 강릉시 동해대로3456번길 22-12|||6|4|2|0|0||||||||09:00|00:00||||||||033-643-4930|2018-08-31|4200000|강원도 강릉시
㈜동양렌트카|영업소|강원도 강릉시 주문진읍 주문로 4|강원도 강릉시 주문진읍 주문로 4|37.884105|128.825445|강원도 강릉시 연곡면 진고개로 2283-3|||13|12|1|0|0||||||||09:00|00:00||||||||033-661-4505|2018-08-31|4200000|강원도 강릉시
㈜동양렌트카|영업소|강원도 강릉시 옥계면 동해대로 301|강원도 강릉시 옥계면 동해대로 301|37.617180|129.048957|강원도 강릉시 옥계면 동해대로 301|||7|7|0|0|0||||||||09:00|00:00||||||||033-534-1050|2018-08-31|4200000|강원도 강릉시
㈜동양렌트카|영업소|강원도 강릉시 강변북길 153(포남동)|강원도 강릉시 강변북길 153(포남동)|37.766173|128.912894|강원도 강릉시 성덕로 126|||21|21|0|0|0||||||||09:00|00:00||||||||033-641-9994|2018-08-31|4200000|강원도 강릉시
㈜동양렌트카|영업소|강원도 강릉시 하슬라로 38|강원도 강릉시 하슬라로 38|37.755230|128.877602|강원도 강릉시 하슬라로 38(홍제동)|||12|12|0|0|0||||||||09:00|00:00||||||||033-641-8585|2018-08-31|4200000|강원도 강릉시
㈜신대한렌트카|영업소|강원도 강릉시 동부시장길 7(옥천동)|강원도 강릉시 동부시장길 7(옥천동)|37.758641|128.899898|강원도 강릉시 강동면 풍호길 27|||19|18|1|0|0||||||||09:00|00:00||||||||033-641-9792|2018-08-31|4200000|강원도 강릉시
㈜신형렌트카|영업소|강원도 강릉시 연곡면 영진길 3|강원도 강릉시 연곡면 영진길 3|37.870015|128.839942|강원도 강릉시 연곡면 연주로 169|||6|6|0|0|0||||||||09:00|00:00||||||||033-641-3534|2018-08-31|4200000|강원도 강릉시
㈜현대관광렌트카|영업소|강원도 강릉시 두산길 19-15(컨테이너 창고건물)|강원도 강릉시 두산길 19-15(컨테이너 창고건물)|37.766266|128.935025|강원도 강릉시 강변로 670번길13|||12|12|0|0|0||||||||09:00|00:00||||||||033-655-0053|2018-08-31|4200000|강원도 강릉시
㈜현대관광렌트카|영업소|강원도 강릉시 하슬라로 18(홍제동)|강원도 강릉시 하슬라로 18(홍제동)|37.755203|128.879853|강원도 강릉시 관솔길 59 (회산동)|||13|10|3|0|0||||||||09:00|00:00||||||||033-655-0053|2018-08-31|4200000|강원도 강릉시
㈜현대관광렌트카|영업소|강원도 강릉시 하슬라로 18(홍제동)|강원도 강릉시 하슬라로 18(홍제동)|37.755203|128.879853|강원도 강릉시 하슬라로 18(홍제동 991)|||16|15|1|0|0||||||||09:00|00:00||||||||033-647-2640|2018-08-31|4200000|강원도 강릉시
㈜현대관광렌트카|영업소|강원도 강릉시 성덕포남로 206번길 6|강원도 강릉시 성덕포남로 206번길 6|37.770064|128.907290|강원도 강릉시 성덕포남로206번길 6 (포남동)|||16|15|1|0|0||||||||09:00|00:00||||||||033-647-2640|2018-08-31|4200000|강원도 강릉시
㈜글로리렌트여행사|영업소|강원도 강릉시 강릉대로359번길 7(포남동)|강원도 강릉시 강릉대로359번길 7(포남동)|37.767676|128.905288|강원도 강릉시 주문진읍 웃사다리길 37|||3|3|0|0|0||||||||09:00|00:00||||||||033-643-0990|2018-08-31|4200000|강원도 강릉시
㈜롯데렌트카|영업소|강원도 강릉시 원대로 6(교동)|강원도 강릉시 원대로 6(교동)|37.755041|128.881918|강원도 강릉시 지변동 611-1, 지변동 609|||397|364|33|0|0||||||||09:00|00:00||||||||033-642-8000|2018-08-31|4200000|강원도 강릉시
㈜롯데렌트카|영업소|강원도 강릉시 강변로534번길 22(입암동)|강원도 강릉시 강변로534번길 22(입암동)|37.764109|128.919370|강원도 강릉시 성덕포남로104번길 42 (입암동)|||10|9|1|0|0||||||||09:00|00:00||||||||033-642-8000|2018-08-31|4200000|강원도 강릉시
에이제이렌터카㈜|영업소|강원도 강릉시 강변로 462(입암동)|강원도 강릉시 강변로 462(입암동)|37.752458|128.915335|강원도 강릉시 강변로 462(입암동)|||2|2|0|0|0||||||||09:00|00:00||||||||033-1544-1600|2018-08-31|4200000|강원도 강릉시
에이제이렌터카㈜|영업소|강원도 강릉시 청량동 639-2, 가동|강원도 강릉시 청량동 639-2, 가동|37.744856|128.925774|강원도 강릉시 율곡로 2600 (청량동)|||1|1|0|0|0||||||||09:00|00:00||||||||033-651-1588|2018-08-31|4200000|강원도 강릉시
에이제이렌터카㈜|영업소|강원도 강릉시 강릉대로 90(홍제동)|강원도 강릉시 강릉대로 90(홍제동)|37.748587|128.885372|강원도 강릉시 강릉대로90(홍제동)|||4|4|0|0|0||||||||09:00|00:00||||||||033-643-1600|2018-08-31|4200000|강원도 강릉시
㈜로또렌트카|영업소|강원도 강릉시 강릉대로 485(포남동)|강원도 강릉시 강릉대로 485(포남동)|37.774855|128.907841|강원도 강릉시 포남동 1231-11|||7|7|0|0|0||||||||09:00|00:00||||||||033-651-0028|2018-08-31|4200000|강원도 강릉시
㈜로또렌트카|영업소|강원도 강릉시 주문진읍 금용길 3|강원도 강릉시 주문진읍 금용길 3|37.877151|128.822092|강원도 강릉시 주문진읍 금용길 3|||3|3|0|0|0||||||||09:00|00:00||||||||000-0000-0000|2018-08-31|4200000|강원도 강릉시
㈜로또렌트카|영업소|강원도 강릉시 교동 1264-11|강원도 강릉시 교동 1264-11|37.776249|128.886435|강원도 강릉시 율곡로 3081 (교동)|||7|7|0|0|0||||||||09:00|00:00||||||||033-647-7233|2018-08-31|4200000|강원도 강릉시
㈜케이투렌트카|영업소|강원도 강릉시 하슬라로 26(홍제동), 2층|강원도 강릉시 하슬라로 26(홍제동), 2층|37.755165|128.879111|강원도 강릉시 율곡로 2600(청량동 539-2)|||9|9|0|0|0||||||||09:00|00:00||||||||033-645-1585|2018-08-31|4200000|강원도 강릉시
㈜참신렌트카|영업소|강원도 강릉시 율곡로 2624|강원도 강릉시 율곡로 2624|37.744883|128.915130|강원도 강릉시 율곡로 2624|||3|3|0|0|0||||||||09:00|00:00||||||||033-645-0081|2018-08-31|4200000|강원도 강릉시
부일렌트카|영업소|강원도 강릉시 율곡로 2624|강원도 강릉시 율곡로 2624|37.744883|128.915130|강원도 강릉시 율곡로 2624|||4|4|0|0|0||||||||09:00|00:00||||||||033-647-0051|2018-08-31|4200000|강원도 강릉시
대한렌트카|영업소|강원도 강릉시 하슬라로 30-2|강원도 강릉시 하슬라로 30-2|37.755202|128.878529|강원도 강릉시 하슬라로 30-2|||15|13|2|0|0||||||||09:00|00:00||||||||033-646-5355|2018-08-31|4200000|강원도 강릉시
진렌트카|영업소|강원도 강릉시 율곡로 2954|강원도 강릉시 율곡로 2954|37.766313|128.891750|강원도 강릉시 주문진읍 교향리 28-18, 28-31|||18|17|1|0|0||||||||09:00|00:00||||||||033-641-7901|2018-08-31|4200000|강원도 강릉시
㈜쏘카|영업소|강원도 강릉시 경강로 2343번길 2-5|강원도 강릉시 경강로 2343번길 2-5|37.769717|128.917309|강원도 강릉시 연곡면 진고개로 921-6|||121|119|2|0|0||||||||09:00|00:00||||||||000-0000-0000|2018-08-31|4200000|강원도 강릉시
㈜정투청렌트카|주사업장|경상북도 문경시 모전로 177||36.596588|128.187538|경상북도 문경시 신기로 70|||54|48|6|0|0||||||||09:00|18:00||||||||054-552-7790|2018-08-28|5120000|경상북도 문경시
㈜주식회사씨엔에스렌트카 문경영업소|영업소|경상북도 문경시 점촌역길 3||36.595436|128.202761|경상북도 문경시 점촌역길 3|||5|3|2|0|0||||||||09:00|18:00||||||||054-555-3100|2018-08-28|5120000|경상북도 문경시
㈜경원렌트카 문경영업소|영업소|경상북도 문경시 신흥로 154||36.594685|128.201945|경상북도 문경시 공평동 51-4|||8|6|2|0|0||||||||09:00|18:00||||||||054-552-2700|2018-08-28|5120000|경상북도 문경시
㈜영호렌트카 문경영업소|영업소|경상북도 문경시 신흥로 21||36.5858829|128.1942329|경상북도 문경시 농암면 청화로 1123|||7|4|3|0|0||||||||09:00|18:00||||||||054-555-6420|2018-08-28|5120000|경상북도 문경시
㈜인스렌터카 문경영업소|영업소|경상북도 문경시 용지마길 11||36.5821897|128.1947991|경상북도 문경시 용지마길 11|||7|7|0|0|0||||||||09:00|18:00||||||||054-000-0000|2018-08-28|5120000|경상북도 문경시
조은렌트카㈜ 문경영업소|영업소|경상북도 문경시 매봉로 121||36.591796|128.186136|경상북도 문경시 매봉로 121|||8|1|7|0|0||||||||09:00|18:00||||||||054-556-8254|2018-08-28|5120000|경상북도 문경시
㈜굿모닝렌트카 문경영업소|영업소|경상북도 문경시 반쟁이3길 16, 1층||36.591797|128.1861473|경상북도 문경시 매봉로 104|||7|7|0|0|0||||||||09:00|18:00||||||||054-000-0000|2018-08-28|5120000|경상북도 문경시
㈜엠케이렌트카 문경영업소(1)|영업소|경상북도 문경시 신흥시장길 19, 다동 101호||36.601152|128.204209||경상북도 문경시 모전동 1024||0|0|0|0|0||||||||09:00|18:00||||||||054-000-0000|2018-08-28|5120000|경상북도 문경시
㈜엠케이렌트카 문경영업소(2)|영업소|경상북도 문경시 문경읍 문경대로 2411||36.734632|128.088687|경상북도 문경시 문경읍 문경대로 2411|||21|20|1|0|0||||||||09:00|18:00||||||||054-000-0000|2018-08-28|5120000|경상북도 문경시
노블렌트카|주사업장|전라남도 신안군 압해읍 수련태도길 128-30||34.839276|126.362509||전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제5주차장)||100|91|9|0|0||||||||09:00|18:00|09:00|18:00|09:00|18:00|||노명현|061-277-7799|2018-07-27|5010000|전라남도 신안군
선우렌트카|주사업장|전라남도 신안군 압해읍 수련태도길 128-30||34.839276|126.362509||전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제4주차장)||48|43|5|0|0||||||||09:00|18:00|09:00|18:00|09:00|18:00|||오영일|061-283-4112|2018-07-27|5010000|전라남도 신안군
하윤렌트카|주사업장|전라남도 신안군 압해읍 수련태도길 128-30||34.839276|126.362509||전라남도 신안군 압해읍 신장리 44-43, 44-44, 44-45, 44-68(제3주차장)||68|65|3|0|0||||||||09:00|18:00|09:00|18:00|09:00|18:00|||임여정|061-285-5145|2018-07-27|5010000|전라남도 신안군
㈜가인렌트카|주사업장|서울특별시 송파구 중대로38길 4(오금동)|서울특별시 송파구 오금동 88-7 2층|37.507058|127.133322|서울특별시 성북구 보문로 29길 49 경동고고영주차장|서울특별시 성북구 삼선동3가 43-1 경동고등학교||40|36|4|0|0||||||||09:00|18:00|||||||선호석|02-413-1668|2019-02-22|3230000|서울특별시 송파구
㈜넘버원렌트카|주사업장|서울특별시 송파구 충민로 5(문정동)|서울특별시 송파구 문정동 622 송파한화오벨리스크 A동 411호|37.479762|127.119401|서울특별시 강서구 까치산로10길 70(화곡동)|서울특별시 강서구 화곡동 61-184 화일초공영주차장||20|20|0|0|0||||||||09:00|18:00|||||||이상대|02-404-0801|2019-02-22|3230000|서울특별시 송파구
㈜대화렌트카|주사업장|서울특별시 송파구 백제고분로34길 19|서울특별시 송파구 석촌동 213-13 제1층 101호|37.500516|127.097089|서울특별시 강서구 까치산로10길 70(화곡동)|서울특별시 강서구 화곡동 61-184(1) 화일초주차장||92|90|2|0|0||||||||09:00|18:00|||||||홍진기, 장석호|02-412-7355|2019-02-22|3230000|서울특별시 송파구
㈜리더스렌트카|주사업장|서울특별시 송파구 백제고분로 479(방이동)|서울특별시 송파구 방이동 107-10 윤송빌딩 202호|37.513309|127.113759|서울특별시 성동구 고산자로 219(행당동)|서울특별시 성동구 행당동 293-11 동남주차장||101|100|1|0|0||||||||09:00|18:00|||||||김중철|02-438-3333|2019-02-22|3230000|서울특별시 송파구
리라렌터카㈜|주사업장|서울특별시 송파구 오금로 252(송파동)|서울특별시 송파구 송파동 166 가락삼익맨숀상가 236호|37.505535|127.121179|서울특별시 영등포구 도신로 71-1(도림동)|서울특별시 영등포구 도림동 251-11 도림주차장||60|49|11|0|0||||||||09:00|18:00|||||||김광후|02-421-8335|2019-02-22|3230000|서울특별시 송파구
(유)삼일렌트카|주사업장|서울특별시 송파구 백제고분로46길 13(송파동)|서울특별시 송파구 송파동 138-6 보성빌딩 1-101호|37.508189|127.112836|서울특별시 강서구 까치산로10길 70(화곡동)|서울특별시 강서구 화곡동 61-184(1) 화일초주차장||44|44|0|0|0||||||||09:00|18:00|||||||김정현, 한화숙|02-3432-5888|2019-02-22|3230000|서울특별시 송파구
서울버스㈜렌트카|주사업장|서울특별시 송파구 충민로6길 67(장지동)|서울특별시 송파구 장지동 863-4|37.479862|127.135586|서울특별시 송파구 충민로6길 61-22|서울특별시 송파구 장지동 863-2||19|19|0|0|0||||||||09:00|18:00|||||||조준서, 조희량|02-400-2332|2019-02-22|3230000|서울특별시 송파구
㈜세이브카|주사업장|서울특별시 송파구 충민로 66(문정동)|서울특별시 송파구 문정동 634 가든파이브라이프 F8026호|37.477604|127.124935|서울특별시 송파구 중대로 80|서울특별시 송파구 문정동 150-2 문정프라자||134|133|1|0|0||||||||09:00|18:00|||||||양성희|02-1661-3331|2019-02-22|3230000|서울특별시 송파구
신협우리들렌트카㈜|주사업장|서울특별시 송파구 백제고분로 20길(잠실동)|서울특별시 송파구 잠실동 337 2층|37.503434|127.086049|경기도 성남시 분당구 구미로9번길 25(구미동)|경기도 성남시 분당구 구미동 182||41|40|1|0|0||||||||09:00|18:00|||||||김덕용|02-414-1404|2019-02-22|3230000|서울특별시 송파구
(유)아시아렌터카|주사업장|서울특별시 송파구 삼학사로 35(삼전동)|서울특별시 송파구 삼전동 181-6 해광빌딩 208호|37.500582|127.096606|서울특별시 강서구 까치산로10길 70(화곡동)|서울특별시 강서구 화곡동 61-184 화일초공영주차장||97|64|33|0|0||||||||09:00|18:00|||||||민세준|02-422-4041|2019-02-22|3230000|서울특별시 송파구
㈜에스엔비오토|주사업장|서울특별시 송파구 백제고분로40길 13-21(석촌동)|서울특별시 송파구 석촌동 288-22 1층 101호|37.503835|127.107628||서울특별시 은평구 구산동 340-1외 3필지||22|21|1|0|0||||||||09:00|18:00|||||||전대현|02-555-2308|2019-02-22|3230000|서울특별시 송파구
㈜에이치투렌터카|주사업장|서울특별시 송파구 새말로 62(송파푸르지오시티)|서울특별시 송파구 문정동 620 336호|37.480836|127.121313|서울특별시 서초구 서초대로 398(서초동)|서울특별시 서초구 서초동 1321-11||40|40|0|0|0||||||||09:00|18:00|||||||정시내|02-3442-0040|2019-02-22|3230000|서울특별시 송파구
(주)위메인렌터카|주사업장|서울특별시 송파구 법원로11길 7 (문정동)|서울특별시 송파구 문정동 644-2 문정현대지식산업센터 1-2|37.485195|127.119364|서울특별시 서초구 서초대로 399(서초동)|서울특별시 서초구 서초동 1321-12||52|51|1|0|0||||||||09:00|18:00|||||||이영옥|02-2179-2391|2019-02-22|3230000|서울특별시 송파구
(주)유성렌트카|주사업장|서울특별시 송파구 백제고분로 67 (잠실동)|서울특별시 송파구 잠실동 175-1 위너스오피스텔2 606호|37.510753|127.078933||서울특별시 송파구 가락동 158-34||42|36|6|0|0||||||||09:00|18:00|||||||손윤석|02-419-3698|2019-02-22|3230000|서울특별시 송파구
㈜유엔렌트카|주사업장|서울특별시 송파구 양재대로62길 19(가락동)|서울특별시 송파구 가락동 70-4 1층|37.498039|127.118955|서울특별시 은평구 진관3로 37(진관동)|서울특별시 은평구 진관동 67-1 에코테라스주차장||53|53|0|0|0||||||||09:00|18:00|||||||홍수기|02-406-5552|2019-02-22|3230000|서울특별시 송파구
㈜이삭렌트카|주사업장|서울특별시 송파구 올림픽로 603(풍납동)|서울특별시 송파구 풍납동 481-2|37.535700|127.121959|서울특별시 송파구 올림픽로 603|서울특별시 송파구 풍납동 481-2,484-7,481-8,481-9||35|32|3|0|0||||||||09:00|18:00|||||||장인오|02-1544-9833|2019-02-22|3230000|서울특별시 송파구
㈜제이렌트카|주사업장|서울특별시 송파구 백제고분로 365(석촌동)|서울특별시 송파구 석촌동 174-2 지하 106호 태문빌딩|37.505224|127.106219|서울특별시 성북구 삼양로 22(길음동)|서울특별시 성북구 길음동 1080 기린주차장||47|47|0|0|0||||||||09:00|18:00|||||||김동현|02-447-9292|2019-02-22|3230000|서울특별시 송파구
㈜제이원렌트카|주사업장|서울특별시 송파구 충민로 66(가든파이브라이프 테크노관)|서울특별시 송파구 문정동 634 8층 T-8041호|37.477597|127.124933|서울특별시 서초구 양재대로12길 25|서울특별시 서초구 양재동 225||229|223|6|0|0||||||||09:00|18:00|||||||윤의석|02-1599-8241|2019-02-22|3230000|서울특별시 송파구
