NAME|BRANCH|CAT|ADDR|TELL|TIME|XCORD|YCORD
삼성생명|온고을지점|지점|전북 전주시 완산구 기린대로 203 9층 온고을지점 (서노송동,삼성생명빌딩)|063-287-9574|09:00 ~ 16:00|127.1472|35.825108
삼성생명|온천지점|지점|부산 연제구 중앙대로 1125 12층 온천지점 (연산동,CT타워)|051-506-4628|09:00 ~ 16:00|129.08067|35.188053
삼성생명|올림픽지점|지점|서울 송파구 올림픽로 633 3층 올림픽지점 (풍납동,삼성생명빌딩)|02-474-2936|09:00 ~ 16:00|127.122894|37.538242
삼성생명|용봉지점|지점|광주 동구 금남로 148 10층 용봉지점 (금남로5가)|062-529-8319|09:00 ~ 16:00|126.91|35.153275
삼성생명|용인지점|지점|경기 용인시 처인구 금령로 64 7층 용인지점 (김량장동,아이렉스타워)|031-332-6511|09:00 ~ 16:00|127.20365|37.23465
삼성생명|용현지점|지점|경기 의정부시 시민로 62 11층 용현지점 (의정부동,삼성생명빌딩)|031-837-8675|09:00 ~ 16:00|127.042046|37.738003
삼성생명|운정금융지점|지점|경기 고양시 일산동구 중앙로 1161, 5층 (장항2동,삼성화재㈜일산사옥)|031-957-0758|09:00 ~ 16:00|126.77809|37.650513
삼성생명|울산TC지점|지점|울산 남구 삼산로 182 11층 울산TC지점 (달동,보림타워)|052-245-0197|09:00 ~ 16:00|129.32721|35.53693
삼성생명|울산골드지점|지점|울산 남구 삼산로 182 11층 울산골드지점 (달동,보림타워)|1588-3114|09:00 ~ 16:00|129.32721|35.53693
삼성생명|울산금융법인지점|지점|울산 남구 삼산로 182 6층 울산금융법인지점 (달동,보림타워)|052-267-5680|09:00 ~ 16:00|129.32721|35.53693
삼성생명|포항지점|지점|경북 포항시 북구 중흥로 205 3층 삼성생명 포항지점 (죽도동,삼성빌딩)|054-282-0172|09:00 ~ 16:00|129.35709|36.022205
삼성생명|하남금융지점|지점|경기 하남시 미사강변중앙로 220 501호 (망월동,우성미사타워)|031-792-5306|09:00 ~ 16:00|127.18923|37.566288
삼성생명|하서지점|지점|대구 중구 달구벌대로 2095 12층 삼성생명 하서지점 (덕산동,덕산빌딩)|053-424-2031|09:00 ~ 16:00|128.5928|35.866318
삼성생명|한남법인지점|지점|서울 강남구 테헤란로 424  (대치동,삼성생명 대치타워7층)|02-516-8624|09:00 ~ 16:00|127.05347|37.505493
삼성생명|한남지점|지점|서울 중구 서소문로 88 7층 한남지점 (순화동,서소문빌딩)|02-752-1410|09:00 ~ 16:00|126.97099|37.56155
삼성생명|한밭지점|지점|대전 서구 한밭대로 755 19층 한밭지점 (둔산동,삼성생명)|042-478-6643|09:00 ~ 16:00|127.38238|36.358074
삼성생명|한샘지점|지점|충북 청주시 서원구 사직대로 172 7층 한샘지점 (사창동,삼성생명빌딩)|043-263-8784|09:00 ~ 16:00|127.466515|36.634964
삼성생명|함지지점|지점|대구 북구 학정로 422 4층 삼성생명 함지지점 (구암동,태을빌딩)|053-321-0458|09:00 ~ 16:00|128.56387|35.94216
삼성생명|행정사법인지점|지점|서울 서초구 서초대로74길 4 18층 행정사법인지점 (서초동,삼성생명서초타워)|1588-3114|09:00 ~ 16:00|127.025734|37.496742
삼성생명|향동지점|지점|전남 순천시 중앙로 101 6층 향동지점 (행동,삼성생명빌딩)|061-751-2351|09:00 ~ 16:00|127.483635|34.954723
삼성생명|호남금융SFP지점|지점|광주 서구 시청로 30 삼성화재(주)상무사옥 10층 삼성생명 호남금융SFP지점 (치평동)|062-529-8913|09:00 ~ 16:00|126.910385|35.153126
삼성생명|호남법인지점|지점|광주 서구 시청로 26 8층 (치평동,광주광역시도시공사빌딩)|062-375-8296|09:00 ~ 16:00|126.85216|35.150673
삼성생명|호남제일법인지점|지점|전북 전주시 완산구 기린대로 213 14층 (서노송동,대우빌딩)|063-286-9081|09:00 ~ 16:00|127.14635|35.825737
삼성생명|홍성지점|지점|충남 홍성군 홍북읍 청사로 146 5층 홍성지점 (신경리,센텀시티)|041-633-9017|09:00 ~ 16:00|126.67919|36.656944
삼성생명|홍주지점|지점|충남 홍성군 홍북읍 청사로 146 5층 홍주지점 (신경리,센텀시티)|041-633-4313|09:00 ~ 16:00|126.67919|36.656944
삼성생명|화랑대지점|지점|서울 노원구 동일로 1395 3층 삼성생명 화랑대지점 (상계동,상계빌딩)|02-933-3135|09:00 ~ 16:00|127.06045|37.653202
삼성생명|화홍지점|지점|경기 수원시 팔달구 경수대로 560 4층 화홍지점 (인계동)|031-238-1643|09:00 ~ 16:00|127.03061|37.275635
삼성생명|활천지점|지점|경남 김해시 김해대로 2367 5층 활천지점 (부원동,삼성생명빌딩)|055-339-4182|09:00 ~ 16:00|128.88577|35.227036
삼성생명|황성지점|지점|경북 경주시 광중길 24 6층 황성지점 (용강동,스타타워빌딩)|054-742-1868|09:00 ~ 16:00|129.22493|35.88062
삼성생명|죽전지점|지점|대구 달서구 월곡로 266 4층 삼성생명 죽전지점 (상인동,월곡빌딩)|053-621-0316|09:00 ~ 16:00|128.53899|35.818127
삼성생명|중대전지점|지점|대전 서구 한밭대로 755 19층 중대전지점 (둔산동,삼성생명빌딩)|042-488-1698|09:00 ~ 16:00|127.38251|36.358173
삼성생명|중랑금융지점|지점|서울 중랑구 망우로 353 7층 삼성생명 중랑금융지점 (상봉동,상봉프레미어스엠코)|02-439-8860|09:00 ~ 16:00|127.09162|37.598335
삼성생명|중앙금융지점|지점|부산 동구 중앙대로 222 9층 (초량3동,삼성생명빌딩)|051-442-6514|09:00 ~ 16:00|129.04095|35.116653
삼성생명|중일지점|지점|경기 부천시 신흥로 197 10층 중일지점 (중동,삼성화재부천사옥)|032-328-8229|09:00 ~ 16:00|126.77627|37.501007
삼성생명|진관지점|지점|서울 은평구 통일로 715 5층 진관지점 (대조동,WB은평타워)|02-352-5661|09:00 ~ 16:00|126.93043|37.609394
삼성생명|진주중앙지점|지점|경남 진주시 진주대로 540 4층 진주중앙지점 (가좌동,JS현서빌딩)|055-741-4464|09:00 ~ 16:00|128.10724|35.154613
삼성생명|진해지점|지점|경남 창원시 진해구 진해대로 757 4층 삼성생명 진해지점 (석동,화남빌딩)|055-543-0458|09:00 ~ 16:00|128.69823|35.159855
삼성생명|창원중앙법인지점|지점|경남 창원시 성산구 중앙대로 48 2층 창원중앙법인지점 (상남동,상남아크로타워)|055-263-6196|09:00 ~ 16:00|128.6773|35.219433
삼성생명|창원지점|지점|경남 창원시 성산구 중앙대로 82 9층 창원지점 (상남동,삼성빌딩)|055-262-4987|09:00 ~ 16:00|128.67949|35.22163
삼성생명|천안TC지점|지점|충남 천안시 동남구 충절로 17 8층 천안TC지점 (신부동,삼성생명빌딩)|041-553-0359|09:00 ~ 16:00|127.15879|36.81762
삼성생명|천안백석지점|지점|충남 천안시 동남구 충절로 17 1층 천안아산지역단 (신부동,삼성생명빌딩)|041-562-3857|09:00 ~ 16:00|127.15879|36.81762
삼성생명|천안아산법인지점|지점|충남 아산시 배방읍 고속철대로 151 5층 삼성생명천안아산법인지점 (장재리,삼성화재빌딩)|041-555-5993|09:00 ~ 16:00|127.10565|36.797905
삼성생명|천안중앙지점|지점|충남 천안시 동남구 충절로 17 8층 (신부동,삼성생명빌딩)|041-557-4821|09:00 ~ 16:00|127.15879|36.81762
삼성생명|천안지점|지점|충남 천안시 동남구 충절로 17 6층 (신부동,삼성생명빌딩)|041-553-2395|09:00 ~ 16:00|127.15879|36.81762
삼성생명|첨단지점|지점|광주 서구 시청로 30 8층 첨단지점 (치평동,삼성화재(주)상무사옥)|062-385-5265|09:00 ~ 16:00|126.852196|35.151154
삼성생명|청담SFP지점|지점|서울 강남구 테헤란로 518 5층 청담SFP지점 (대치동,한국섬유산업연합회)|02-501-4213|09:00 ~ 16:00|127.06057|37.50758
삼성생명|청라지점|지점|인천 계양구 장제로 804 9층 청라지점 (계산동)|032-548-6096|09:00 ~ 16:00|126.73496|37.539482
삼성생명|청수지점|지점|인천 부평구 부평대로 95 7층 청수지점 (부평동,삼성생명빌딩)|032-508-0274|09:00 ~ 16:00|126.721634|37.499878
삼성생명|청신지점|지점|충북 청주시 서원구 사직대로 172 10층 (사창동,삼성생명빌딩)|043-265-9388|09:00 ~ 16:00|127.466515|36.634964
삼성생명|청암지점|지점|전남 순천시 중앙로 101 6층 삼성생명 청암지점 (행동,삼성생명빌딩)|061-753-9275|09:00 ~ 16:00|127.483635|34.954723
삼성생명|청주법인지점|지점|충북 청주시 서원구 사직동 846번지 KT서청주지사 5층 삼성생명 청주법인지점|043-267-5573|09:00 ~ 16:00|127.4693|36.636147
삼성생명|청주직지지점|지점|충북 청주시 서원구 사직대로 172 3층 (사창동,이우청주빌딩 삼성생명빌딩)|043-264-7325|09:00 ~ 16:00|127.466515|36.634964
삼성생명|초량지점|지점|부산 동구 중앙대로 222 7층 삼성생명 초량지점 (초량동,엠디엠타워)|051-463-6882|09:00 ~ 16:00|129.04095|35.116653
삼성생명|충무지점|지점|서울 중구 서소문로 88 19층 충무지점 (순화동)|02-2285-0226|09:00 ~ 16:00|126.97099|37.56155
삼성생명|충주지점|지점|충북 충주시 연수동산로 11 2층 삼성생명 충주지점 (연수동,아람마루빌딩)|043-848-4189|09:00 ~ 16:00|127.94172|36.983677
삼성생명|충청파트너지점|지점|대전 서구 한밭대로 755 14층 충청파트너지점 (둔산2동,삼성생명빌딩)|042-489-5772|09:00 ~ 16:00|127.38251|36.358173
삼성생명|치악지점|지점|강원 원주시 원일로 2 7층 (인동,삼성생명빌딩)|033-763-3849|09:00 ~ 16:00|127.95477|37.34449
삼성생명|코엑스법인지점|지점|서울 강남구 테헤란로 424 10층 코엑스법인지점 (대치동,삼성생명대치타워)|02-3453-1944|09:00 ~ 16:00|127.05347|37.505493
삼성생명|타워팰리스강남FP지점|지점|서울 강남구 언주로30길 26 2층 타워팰리스강남FP지점 (도곡동,반트빌딩)|02-3463-8374|09:00 ~ 16:00|127.05253|37.487762
삼성생명|타워팰리스반트FP지점|지점|서울 강남구 언주로30길 26 2층 삼성생명 타워팰리스반트FP지점 (도곡동,타워팰리스반트빌딩)|02-558-3228|09:00 ~ 16:00|127.05248|37.48775
삼성생명|태평로법인지점|지점|서울 중구 세종대로 73 10층 태평로법인 (태평로2가,태평로빌딩)|02-772-9304|09:00 ~ 16:00|126.97597|37.56296
삼성생명|테헤란로지점|지점|서울 강남구 테헤란로 412 18층 강남지역단 테헤란로지점 (대치동,삼성생명대치2빌딩)|02-565-5617|09:00 ~ 16:00|127.05114|37.504917
삼성생명|테헤란법인지점|지점|서울 강남구 테헤란로 424 11층 테헤란법인지점 (대치동,삼성생명대치타워)|02-516-6729|09:00 ~ 16:00|127.05347|37.505493
삼성생명|통영지점|지점|경남 통영시 중앙로 297 5층 통영지점 (북신동,삼성온누리빌딩)|055-646-0727|09:00 ~ 16:00|128.428|34.856804
삼성생명|팔마지점|지점|전남 순천시 중앙로 101 5층 팔마지점 (행동,삼성생명)|061-753-5202|09:00 ~ 16:00|127.483635|34.954723
삼성생명|평일지점|지점|경기 안양시 동안구 시민대로 181 6층 평일지점 (비산동,삼성생명빌딩)|031-476-3853|09:00 ~ 16:00|126.95118|37.391502
삼성생명|평촌스타지점|지점|경기 안양시 동안구 시민대로 181 9층 평촌스타지점 (비산동)|031-381-2226|09:00 ~ 16:00|126.95118|37.391502
삼성생명|평택일류지점|지점|경기 평택시 평택2로 34 8층 삼성생명빌딩 평택일류지점 (평택동)|031-655-0135|09:00 ~ 16:00|127.08995|36.993687
삼성생명|포천금융지점|지점|경기 포천시 소흘읍 솔모루로92번길 14 3층 포천금융지점 (송우리)|031-535-7483|09:00 ~ 16:00|127.148865|37.828613
삼성생명|(주)영진에셋보험대리점|지점|부산 연제구 연산5동 1242-27 경동빌딩 9층|051-928-331|09:00 ~ 18:00|129.05888|35.148758
삼성생명|청계지점|지점|서울 동대문구 왕산로 168 8층 청계지점 (용두동,삼성화재빌딩)|02-966-7884|09:00 ~ 16:00|127.04218|37.57881
삼성생명|치평지점|지점|광주 서구 시청로 30 11층 (치평동,삼성화재빌딩)|062-374-2897|09:00 ~ 16:00|126.852196|35.151154
삼성생명|가야지점|지점|경남 김해시 김해대로 2367 6층 가야지점 (부원동,삼성생명빌딩)|055-321-0357|09:00 ~ 16:00|128.88577|35.227036
삼성생명|강남금융지점|지점|서울 강남구 강남대로 358 14층 강남금융 지점 (역삼동,강남358타워)|02-3472-8748|09:00 ~ 16:00|127.02979|37.495056
삼성생명|강남법인지점|지점|서울 강남구 테헤란로 424 11층 강남법인지점 (대치동,삼성생명대치타워)|02-516-6803|09:00 ~ 16:00|127.05347|37.505493
삼성생명|강남파트너지점|지점|서울 강남구 테헤란로 424 5층 (대치동,삼성생명대치타워)|02-3486-3853|09:00 ~ 16:00|127.05347|37.505493
삼성생명|강동금융지점|지점|서울 송파구 올림픽로 633 4층 (풍납동,삼성생명빌딩)|02-470-3966|09:00 ~ 16:00|127.122894|37.538242
삼성생명|강서지점|지점|충북 청주시 서원구 사직대로 172 5층 강서지점 (사창동,삼성생명빌딩)|043-265-8753|09:00 ~ 16:00|127.466515|36.634964
삼성생명|거제지점|지점|경남 거제시 수양로 481 2층 삼성생명 거제지점 (양정동,태화빌딩)|055-637-6498|09:00 ~ 16:00|128.63898|34.891315
삼성생명|경기파트너지점|지점|서울 강남구 테헤란로 424 5층 경기파트너지점 (대치동,삼성생명대치타워)|02-539-6722|09:00 ~ 16:00|127.124954|37.387405
삼성생명|경북금융지점|지점|경북 안동시 영가로 14 2층 경북금융지점 (운흥동,삼성빌딩)|054-852-0544|09:00 ~ 16:00|128.7336|36.564278
삼성생명|경안지점|지점|경기 광주시 광주대로 214 3층 (송정동,정민빌딩)|031-761-7983|09:00 ~ 16:00|127.258446|37.425407
삼성생명|경주지점|지점|경북 경주시 광중길 24 6층 삼성생명 경주지점 (용강동,스타타워빌딩)|054-741-7593|09:00 ~ 16:00|129.22493|35.88062
삼성생명|관교지점|지점|인천 남구 경인로 428 2층 관교지점 (주안동,번길삼성생명)|032-426-6493|09:00 ~ 16:00|126.68753|37.45766
삼성생명|관동지점|지점|강원 강릉시 율곡로 2831 5층 (옥천동,삼성생명빌딩)|033-641-2791|09:00 ~ 16:00|128.89793|37.75687
삼성생명|관훈법인지점|지점|서울 강남구 테헤란로 424 18층 (대치동,삼성생명대치타워)|02-516-0250|09:00 ~ 16:00|127.05347|37.505493
삼성생명|광장지점|지점|대구 달서구 달구벌대로 1790 11층 삼성생명 광장지점 (두류동,현대해상빌딩)|053-521-0186|09:00 ~ 16:00|128.56079|35.858578
삼성생명|광주스타지점|지점|광주 동구 금남로 148 9층 광주스타지점 (금남로5가,삼성생명빌딩)|062-529-4464|09:00 ~ 16:00|126.91|35.153275
삼성생명|광주지점|지점|경기 광주시 광주대로 214-1 3층 삼성생명 광주지점 (송정동)|031-766-0192|09:00 ~ 16:00|127.258446|37.425407
삼성생명|교대지점|지점|부산 연제구 중앙대로 1125 12층 삼성생명 교대지점 (연산5동,시티타워)|051-506-3239|09:00 ~ 16:00|129.08067|35.188053
삼성생명|구리TC지점|지점|경기 구리시 경춘로 189 6층 삼성생명 구리TC지점 (인창동,삼성생명빌딩)|031-567-2368|09:00 ~ 16:00|127.13649|37.600838
삼성생명|구미금융지점|지점|경북 구미시 송원동로 14 2층 구미금융지점 (삼성생명(주)구미사옥) (송정동)|054-452-0251|09:00 ~ 16:00|128.34769|36.118717
삼성생명|서대문지점|지점|서울 마포구 양화로 45 10층 (서교동,메세나폴리스세아타워)|02-323-9089|09:00 ~ 16:00|126.91364|37.550278
삼성생명|서면TC지점|지점|부산 부산진구 중앙대로 639 16층 서면TC지점 (범천동,삼성생명보험빌딩)|051-635-6320|09:00 ~ 16:00|129.05878|35.149734
삼성생명|서울법인지점|지점|서울 중구 서소문로 88 6층 (순화동,중앙일보사건물)|02-318-4925|09:00 ~ 16:00|126.97099|37.56155
삼성생명|서울삼성법인지점|지점|서울 중구 서소문로 88 6층 (순화동,중앙일보사건물)|02-777-0341|09:00 ~ 16:00|126.97099|37.56155
삼성생명|서울중앙법인지점|지점|서울 중구 서소문로 88 6층 (순화동,중앙일보사건물)|02-3789-6754|09:00 ~ 16:00|126.97099|37.56155
삼성생명|서인천지점|지점|인천 계양구 장제로 804 10층 서인천지점 (계산동,영산빌딩)|032-547-3128|09:00 ~ 16:00|126.73496|37.539482
삼성생명|선릉FP지점|지점|서울 강남구 테헤란로 412 삼성생명대치2빌딩 4층 삼성생명 선릉FP지점 (대치동)|02-564-6356|09:00 ~ 16:00|127.05126|37.504765
삼성생명|선진금융법인지점|지점|서울 중구 세종대로 73 12층 선진금융법인지점 (서소문동,태평로빌딩)|02-778-8961|09:00 ~ 16:00|126.97597|37.56296
삼성생명|선진제일법인지점|지점|서울 중구 세종대로 73 12층 선진제일법인 (태평로2가,태평로빌딩)|02-318-0947|09:00 ~ 16:00|126.97597|37.56296
삼성생명|선학지점|지점|인천 남구 경인로 428 6층 선학지점 (주안4동,삼성생명빌딩)|032-426-3717|09:00 ~ 16:00|126.68753|37.45766
삼성생명|성남지점|지점|경기 성남시 수정구 수정로 158 10층 성남지점 (신흥동,삼성빌딩)|031-756-3328|09:00 ~ 16:00|127.13757|37.442326
삼성생명|성주지점|지점|경남 창원시 성산구 중앙대로 82 9층 성주지점 (상남동,삼성빌딩)|055-281-3547|09:00 ~ 16:00|128.67949|35.22163
삼성생명|센텀다산지점|지점|부산 해운대구 센텀2로 24 6층 센텀다산지점 (우동,센텀다이아몬드)|1588-3114|09:00 ~ 16:00|129.13245|35.166668
삼성생명|소사지점|지점|경기 부천시 심곡동 349-12번지 삼성생명빌딩 8층 소사지점|032-668-8222|09:00 ~ 16:00|126.78332|37.488426
삼성생명|속초지점|지점|강원 속초시 동해대로 4236 10층 (교동,아남프라자)|033-631-6153|09:00 ~ 16:00|128.57768|38.197163
삼성생명|송정지점|지점|경북 구미시 송원동로 14 6층 삼성생명 송정지점 (송정동,삼성생명(주)구미사옥)|054-452-0125|09:00 ~ 16:00|128.34769|36.118717
삼성생명|송파금융지점|지점|서울 송파구 올림픽로 295 5층 송파금융지점 (신천동,삼성생명보혐(주))|02-3431-7146|09:00 ~ 16:00|127.10323|37.51492
삼성생명|수원법인지점|지점|경기 수원시 팔달구 경수대로 560 7층 (인계동,삼성생명빌딩)|031-238-8098|09:00 ~ 16:00|127.03061|37.275635
삼성생명|수원중앙지점|지점|경기 수원시 팔달구 경수대로 560 9층 수원중앙지점 (인계동,엠디엠타워)|031-237-1469|09:00 ~ 16:00|127.03061|37.275635
삼성생명|신영주지점|지점|경북 영주시 중앙로 59 2층 신영주지점 (영주동,제일빌딩)|054-631-0152|09:00 ~ 16:00|128.62257|36.821514
삼성생명|신월지점|지점|경남 창원시 성산구 중앙대로 82 8층 신월지점 (상남동,삼성빌딩)|055-281-4524|09:00 ~ 16:00|128.67949|35.22163
삼성생명|신현지점|지점|경남 거제시 수양로 481 4층 삼성생명 신현지점(태화빌딩) (양정동)|055-637-6151|09:00 ~ 16:00|128.63898|34.891315
삼성생명|안중지점|지점|경기 평택시 안중읍 현화중앙길 5 4층 삼성생명 안중지점 (현화리)|031-682-0613|09:00 ~ 16:00|126.92087|36.979073
삼성생명|양산중부지점|지점|경남 양산시 강변로 442 3층 양산중부지점 (중부동,늘푸른빌딩)|055-385-4027|09:00 ~ 16:00|129.02718|35.33862
삼성생명|여의도윤중지점|지점|서울 영등포구 국제금융로2길 32 16층 여의도윤중지점 (여의도동,여의도파이낸스타워)|02-782-0847|09:00 ~ 16:00|126.92414|37.523865
삼성생명|여의도지점|지점|서울 영등포구 국제금융로2길 32 12층 여의도지점 (여의도동,여의도파이낸스타워)|02-783-0294|09:00 ~ 16:00|126.92414|37.523865
삼성생명|여의도타워지점|지점|서울 영등포구 국제금융로2길 32 15층 여의도타워지점 (여의도동,여의도파이낸스타워)|02-3775-2572|09:00 ~ 16:00|126.92414|37.523865
삼성생명|역삼스타지점|지점|서울 강남구 테헤란로 412 19층 역삼스타지점 (대치동,삼성생명대치2빌딩)|02-563-8317|09:00 ~ 16:00|127.05114|37.504917
삼성생명|연남지점|지점|서울 마포구 양화로 45 11층 삼성생명 연남지점 (서교동,메세나폴리스세아빌딩)|02-3143-0784|09:00 ~ 16:00|126.91353|37.550285
삼성생명|연일지점|지점|부산 연제구 중앙대로 1125 A동 3층 삼성생명 연일지점 (연산동,CT타워)|051-861-5403|09:00 ~ 16:00|129.08067|35.188053
삼성생명|금상지점|지점|전북 전주시 덕진구 기린대로 409 5층 금상지점 (금암동,전주빌딩)|063-272-3297|09:00 ~ 16:00|127.13113|35.837975
삼성생명|금왕지점|지점|충북 음성군 금왕읍 무극로 230 2층 삼성생명금왕지점 (무극리,성안빌딩)|043-883-9296|09:00 ~ 16:00|127.58771|36.99129
삼성생명|금정지점|지점|부산 연제구 중앙대로 1125 12층 삼성생명 금정지점 (연산동,CT타워)|051-506-7058|09:00 ~ 16:00|129.08067|35.188053
삼성생명|금천지점|지점|서울 금천구 두산로 75 7층 금천지점 (독산동,홍은빌딩)|02-843-2216|09:00 ~ 16:00|126.896416|37.4701
삼성생명|남동TC지점|지점|인천 남동구 인주대로 611 5층 남동TC지점 (구월동,삼성생명구월동빌딩)|032-442-8547|09:00 ~ 16:00|126.70506|37.45026
삼성생명|남산법인지점|지점|서울 중구 세종대로 73 2층 남산법인지점 (서소문동,태평로빌딩)|02-3706-3777|09:00 ~ 16:00|126.97597|37.56296
삼성생명|남산지점|지점|서울 중구 서소문로 88 8층 남산지점 (순화동,중앙일보빌딩)|02-773-8991|09:00 ~ 16:00|126.97099|37.56155
삼성생명|남양주금융지점|지점|경기 남양주시 늘을2로 20 7층 삼성생명 남양주금융지점 (호평동,CH리베로빌딩)|031-591-5714|09:00 ~ 16:00|127.244095|37.654488
삼성생명|노원TC지점|지점|서울 노원구 동일로 1395 5층 (상계6.7동,상계빌딩)|02-939-0380|09:00 ~ 16:00|127.06045|37.653202
삼성생명|노원스타지점|지점|서울 노원구 동일로 1395 4층 노원스타지점 (상계동)|02-936-4927|09:00 ~ 16:00|127.06045|37.653202
삼성생명|녹양지점|지점|경기 의정부시 시민로 62 11층 녹양지점 (의정부동,삼성생명빌딩)|031-826-1088|09:00 ~ 16:00|127.042046|37.738003
삼성생명|당진지점|지점|충남 당진시 당진중앙2로 202 2층 당진지점 (읍내동)|041-352-4192|09:00 ~ 16:00|126.63526|36.89663
삼성생명|대구리젤지점|지점|대구 중구 달구벌대로 2095 8층 대구리젤지점 (덕산동,삼성생명)|053-421-0251|09:00 ~ 16:00|128.59282|35.866333
삼성생명|대구법인지점|지점|대구 중구 달구벌대로 2095 16층 대구법인지점 (덕산동,삼성생명빌딩)|053-254-6187|09:00 ~ 16:00|128.5928|35.866318
삼성생명|대원지점|지점|서울 강남구 테헤란로 412 10층 대원지점 (대치동,삼성생명대치2빌딩)|02-501-4332|09:00 ~ 16:00|127.05126|37.504765
삼성생명|대전금융지점|지점|대전 서구 한밭대로 755 19층 삼성생명 대전금융지점 (둔산동,삼성생명)|042-489-7046|09:00 ~ 16:00|127.38238|36.358074
삼성생명|대전스타지점|지점|대전 서구 한밭대로 755 21층 대전스타지점 (둔산동,삼성생명)|042-476-9374|09:00 ~ 16:00|127.38251|36.358173
삼성생명|대전지점|지점|대전 서구 한밭대로 755 20층 대전지점 (둔산동,삼성생명)|042-484-3284|09:00 ~ 16:00|127.38251|36.358173
삼성생명|대청법인지점|지점|대구 중구 달구벌대로 2095 16층 대청법인지점 (덕산동,삼성생명빌딩)|053-255-6410|09:00 ~ 16:00|128.5928|35.866318
삼성생명|도량지점|지점|경북 구미시 송원동로 7 4층 (송정동)|054-452-0145|09:00 ~ 16:00|128.34769|36.118717
삼성생명|동두천지점|지점|경기 동두천시 동두천로 115 5층 삼성생명 동두천지점 (지행동,중앙)|031-862-0118|09:00 ~ 16:00|127.054634|37.891705
삼성생명|동부천지점|지점|경기 부천시 부천로 45 6층 (심곡1동,삼성생명빌딩)|032-611-0137|09:00 ~ 16:00|126.78332|37.488426
삼성생명|동천지점|지점|전남 순천시 중앙로 101 삼성생명 동천지점 9층 (행동)|061-753-4339|09:00 ~ 16:00|127.483635|34.954723
삼성생명|동판교지점|지점|경기 성남시 수정구 수정로 158 8층 동판교지점 (신흥동,삼성빌딩)|031-754-9158|09:00 ~ 16:00|127.13757|37.442326
삼성생명|두륜지점|지점|전남 해남군 해남읍 중앙1로 99 6층 (해리,삼성생명빌딩)|061-537-8944|09:00 ~ 16:00|126.60163|34.571186
삼성생명|디지털지점|지점|서울 금천구 두산로 75 7층 (독산동,홍은빌딩)|02-864-0535|09:00 ~ 16:00|126.896416|37.4701
삼성생명|명문법인지점|지점|서울 강남구 테헤란로 424 7층 서울법인지점 (대치동,삼성생명대치타워)|02-516-8213|09:00 ~ 16:00|127.05347|37.505493
삼성생명|명서지점|지점|경남 창원시 성산구 중앙대로 82 12층 명서지점 (상남동,삼성빌딩)|055-282-0971|09:00 ~ 16:00|128.67949|35.22163
삼성생명|목동TC지점|지점|서울 양천구 목동동로 233-3 9층 (목동,삼성화재서비스빌딩)|02-2643-9223|09:00 ~ 16:00|126.87165|37.527847
삼성생명|목동일류지점|지점|서울 양천구 목동동로 233-3 11층 목동일류지점 (목동,삼성화재서비스빌딩)|02-2645-3884|09:00 ~ 16:00|126.87165|37.527847
삼성생명|무안지점|지점|전남 무안군 무안읍 무안로 435 3층 삼성생명 무안지점 (성남리,KT무안지점)|061-453-5771|09:00 ~ 16:00|126.473656|34.983967
삼성생명|반림지점|지점|경남 창원시 성산구 중앙대로 82 10층 반림지점 (상남동,삼성빌딩)|055-285-5342|09:00 ~ 16:00|128.67949|35.22163
삼성생명|반포FP지점|지점|서울 서초구 잠원로 24 5층 삼성생명 반포FP지점 (반포1동,반포자이프라자)|02-536-6245|09:00 ~ 16:00|127.00987|37.50712
삼성생명|방배스타지점|지점|서울 동작구 동작대로 35 6층 방배스타지점 (사당동,삼성생명)|02-521-6853|09:00 ~ 16:00|126.98136|37.479618
삼성생명|백록지점|지점|제주 제주시 신대로 59 5층 삼성생명 백록지점 (연동)|064-745-0816|09:00 ~ 16:00|126.49703|33.492085
삼성생명|번영지점|지점|울산 남구 삼산로 182 8층 번영지점 (달동,보림타워)|052-265-6026|09:00 ~ 16:00|129.32721|35.53693
삼성생명|범어지점|지점|대구 중구 달구벌대로 2095 8층 범어지점 (덕산동,삼성생명)|053-751-0251|09:00 ~ 16:00|128.5928|35.866318
삼성생명|본성지점|지점|경남 진주시 진주대로 540 5층 삼성생명 본성지점 (가좌동,JS현서빌딩)|055-742-9075|09:00 ~ 16:00|128.10724|35.154613
삼성생명|봉암지점|지점|경남 창원시 마산합포구 불종거리로 46 2층 봉암지점 (오동동,삼성생명빌딩)|055-245-5016|09:00 ~ 16:00|128.57668|35.20846
삼성생명|부산금융지점|지점|부산 동구 중앙대로 222 16층 삼성생명 부산금융지점 (초량동,엠디엠타워)|051-463-9316|09:00 ~ 16:00|129.04095|35.116653
삼성생명|부천금융법인지점|지점|경기 부천시 신흥로 161 8층 삼성생명 부천금융법인지점 (중동,CDS빌딩)|032-327-2134|09:00 ~ 16:00|126.78332|37.488426
삼성생명|부평중앙지점|지점|인천 부평구 부평대로 95 3층 부평중앙지점 (부평동,삼성생명빌딩)|032-528-0926|09:00 ~ 16:00|126.721634|37.499878
삼성생명|분당지점|지점|경기 성남시 분당구 서현로 200 10층 (서현동,삼성생명빌딩)|031-705-9721|09:00 ~ 16:00|127.124954|37.387405
삼성생명|산호지점|지점|경남 창원시 마산합포구 불종거리로 46 2층 (오동동,삼성생명빌딩)|055-222-0917|09:00 ~ 16:00|128.57668|35.20846
