NAME|BRANCH|ADDR|TELL|XOCRD|YCORD
|중앙장례식장|충청남도 천안시 동남구 대흥로 170 (사직동)|041-558-4444|127.0142436|37.5723125
|서울산국화원장례식장|울산광역시 울주군 삼남면 중평로 53 (교동리)|052-254-0444|127.0142436|37.5723125
|은평요양병원장례식장|서울특별시 은평구 통일로 935,은평요양병원장례식장 (갈현동)|02-351-4444|126.919506|37.626473
|신평장례식장|충청남도 당진시 신평면 말목길 22-33 (금천리)|041-363-4446|126.7626543|36.8858772
|여천장례식장|전라남도 여수시 좌수영로 749 (봉계동)|061-685-4444|127.6875685|34.7801688
|규암농협장례식장|충청남도 부여군 규암면 반산로 30 (반산리, 부여장례식장)|041-837-0180|126.8693212|36.2754143
|윤서병원장례식장|경기도 구리시 건원대로99번길 123 (인창동)|031-562-4444|127.139283|37.6049128
|의성제일장례식장|경상북도 의성군 의성읍 홍술로 94(원당리)|054-834-4300|128.689678|36.35263
|정원장례식장|전라남도 순천시 서면 삼산로 290 (선평리)|061-754-4444|127.5057122|34.9877198
|우수영장례식장|전라남도 해남군 문내면 관광레저로 534-5 (난대리)|061-533-4440|126.31451|34.61833
|(주)영천장례식장|경상북도 영천시 한방로 35 (도동)|054-332-4000|128.9343297|35.9446145
|천주성삼병원장례식장|대구광역시 수성구 달구벌대로 3190 (신매동)|053-792-1024|128.7057506|35.8402645
|중앙병원장례식장|경기도 의정부시 평화로 609 (의정부동)|031-847-4444|127.0454424|37.7461664
|여천전남병원장례식장|전라남도 여수시 무선로 95 (선원동)|061-691-4444|127.6542545|34.7690003
|영양병원장례식장|경상북도 영양군 영양읍 동서대로 75 (서부리, 영양병원)|054-682-0727|129.1172504|36.6625188
|베스티안부천병원장례식장|경기도 부천시 소사구 심곡로10번길 68 (송내동)|032-665-4119|126.7722005|37.4834108
|세민병원장례식장|대구광역시 서구 국채보상로 302 (평리동)|053-524-1401|128.5640511|35.8716877
|세명병원장례식장|경상북도 경산시 경안로 208 (중방동)|053-816-4444|128.7372057|35.8260728
|하나병원장례식장|부산광역시 사하구 다대로 311 (장림동)|051-266-4447|128.9770403|35.0743629
|(유)성인천장례식장|인천광역시 미추홀구 석정로 6 (숭의동, 인천한방병원)|032-891-4444|127.0142436|37.5723125
|센트럴병원장례식장|경기도 시흥시 공단1대로 237 (정왕동, 센트럴병원)|031-434-4466|126.7281671|37.3367245
|팔영장례식장|전라남도 고흥군 대서면 온동길 32-18(상남리, 팔영장례식장)|061-833-4444|127.0142436|37.5723125
|서정리장례식장|경기도 평택시 정암로 78-14 (이충동)|031-646-2000|127.0636065|37.055212
|의성성심병원장례식장|경상북도 의성군 금성면 탑리길 8-2 (대리리)|054-833-4479|128.683638|36.2524193
|유성한가족병원장례식장|대전광역시 유성구 온천동로 43 (봉명동)|042-611-9700|127.3506968|36.3553827
|철원장례문화원|강원도 철원군 동송읍 금학로157번길 23-17 (이평리)|033-546-4444|127.2203068|38.2010265
|여수전남병원장례식장|전라남도 여수시 광무1길 28-6 (광무동, 전남병원장례식장)|061-642-4444|127.727873|34.74533
|고은장례식장|인천광역시 중구 연안부두로21번길 11-12고은요양병원부설고은장례식장 (항동7가) |032-746-4444|127.0142436|37.5723125
|곤지암장례식장|경기도 광주시 곤지암읍 경충대로 811-22 (삼리)|031-766-5544|127.0142436|37.5723125
|명덕효요양병원부속백화원|대구광역시 남구 중앙대로 227명덕효요양병원부설백화원 (대명동, 재건병원)|053-624-4444|127.0142436|35.853782
|남악장례식장|전라남도 무안군 삼향읍 남악로250번길 59-30 (남악리)|061-285-0444|127.0142436|37.5723125
|영북농협장례식장|경기도 포천시 영북면 호국로 3761 (문암리)|031-532-0832|127.2726901|38.0722216
|고흥봉황장례식장|전라남도 고흥군 고흥읍 신호산장길 3 (호형리)|061-833-4442|127.296448|34.6062487
|천마예상조(주)대구요양병원장례식장|대구광역시 남구 현충로 184 (대명동)|053-624-8444|128.5811266|35.849186
|웅천장례식장|충청남도 보령시 웅천읍 충서로 1141 (두룡리)|041-931-3444|126.5872732|36.2478367
|문경장례식장|경상북도 문경시 산양면 서당마길 7-5 (반곡리)|054-555-7000|128.2242139|36.6119071
|현대장례식장|전라북도 전주시 덕진구 초포다리로 64 (호성동1가)|063-275-4444|127.1597511|35.8613254
|주식회사영재장례식장|서울특별시 중랑구 사가정로49길 53 (면목동)|02-493-4444|127.0861511|37.5835002
|인천사랑병원장례식장|인천광역시 미추홀구 미추홀대로 726 (주안동, 인천사랑병원)|032-441-0404|126.6807682|37.4620945
|중앙병원장례식장|전라남도 목포시 영산로 623 (석현동)|061-262-6666|126.4210798|34.8212302
|음성금왕태성병원장례식장|충청북도 음성군 금왕읍 음성로1230번길 12 (금석리)|043-877-4444|127.5987129|36.9975346
|해남국제장례식장|전라남도 해남군 해남읍 남부순환로 321-37 (용정리)|061-536-4494|126.581271|34.5743066
|영주적십자병원장례식장|경상북도 영주시 대학로 327 (가흥동, 영주적십자병원)|054-630-0128|127.0142436|37.5723125
|서광병원장례식장|광주광역시 서구 금화로59번길 6,서광병원 (금호동)|062-600-8144|126.8554899|35.1326041
|진교장례식장|경상남도 하동군 진교면 구고속도로 826 (고룡리)|055-883-0474|127.8996755|35.0227705
|메디힐장례식장|경기도 포천시 신북면 청신로 2139 (기저리)|031-534-4401|127.2260698|37.9347334
|훈장례식장|충청남도 청양군 청양읍 칠갑산로 157 |041-943-8114|127.0142436|37.5723125
|예지원장례식장|경기도 광명시 광명로 844지하1층 (광명동)|02-2060-4444|126.8523502|37.4744478
|대천역전장례식장|충청남도 보령시 해안로 45 (내항동)|02-932-1414|126.5862747|36.3448429
|대구병원장례식장|대구광역시 북구 칠곡중앙대로 194 (태전동)|053-311-4488|128.5488114|35.9132674
|이인농협장례식장|충청남도 공주시 이인면 검바위로 9 (달산리)|041-853-4400|127.0513523|36.3466166
|완도대성병원장례식장|전라남도 완도군 완도읍 청해진동로 63 (가용리)|061-554-4456|126.7356881|34.3170561
|광주기독병원장례식장|광주광역시 남구 양림로 37 (양림동, 광주기독병원)|062-653-4400|126.91194|35.13663
|경기도의료원 파주병원장례식장|경기도 파주시 중앙로 207 (금촌동)|031-940-9370|126.7797744|37.7549004
|길병원장례식장|인천광역시 남동구 남동대로774번길 21(구월동, 가천대학교길병원)|032-460-3444|126.7092631|37.4518347
|마량장례식장|전라남도 강진군 마량면 청자로 2340 (마량리)|061-434-1111|126.817083|34.4595546
|침례병원장례식장|부산광역시 금정구 금단로 200 (남산동, 침례병원)|051-923-1334|129.0940618|35.2675609
|목포 세종병원 장례식장|전라남도 목포시 영산로 710-11 (석현동)|061-283-4447|126.422183|34.8290657
|화순장례식장|전라남도 화순군 화순읍 충의로 167 (일심리)|061-373-4444|126.995378|35.0534395
|남울산보람국화원|울산광역시 울주군 온양읍 덕남로 233 (동상리)|052-239-1024|127.0142436|37.5723125
|신세계장례식장|광주광역시 서구 죽봉대로78번길 21 (농성동, 노욜리아웨딩홀)|062-352-2006|126.8854517|35.1590217
|연세장례식장|경기도 의정부시 호국로 1342B101,102호 (의정부동)|031-848-4545|127.053263|37.744486
|드림병원장례식장|대구광역시 남구 대명로 153 (대명동)|053-475-4444|128.574495|35.8396305
|명품병원장례문화원|경상북도 영주시 반지미로 260 (가흥동)|054-634-1444|128.5971224|36.8244165
|문산장례문화원|경기도 파주시 문산읍 통일로 1677 문산장례문화원 (구 문산장례식장)|031-954-4444|127.0142436|37.5723125
|북신안농협장례식장|전라남도 신안군 지도읍 해제지도로 979-47 (광정리)|061-275-4440|126.2326375|35.0593043
|시영의료재단 영동병원장례식장|경상남도 함안군 칠원읍 용산2길 45-13 (용산리, 병원)|055-587-4447|128.5156027|35.3089491
|(주)광양장례식장|전라남도 광양시 광양읍 해광로 897 (덕례리)|061-761-5500|127.5814111|34.9631458
|온고을장례식장|전라북도 전주시 덕진구 온고을로 438-2 (만성동)|063-211-5000|127.0814939|35.8515756
|곡성섬진장례식장|전라남도 곡성군 곡성읍 곡성로 935 (읍내리)|061-362-9200|127.3017857|35.2839444
|청주병원장례식장|충청북도 청주시 상당구 상당로 163 (북문로3가)|043-254-1244|127.4889765|36.643099
|동강병원장례식장|울산광역시 중구 태화로 240 (태화동)|052-241-1440|129.3017451|35.5524511
|구례병원장례식장|전라남도 구례군 구례읍 동편제길 4 (봉북리)|061-783-4344|127.463487|35.2159901
|군위농협장례식장|경상북도 군위군 군위읍 중앙길 165-6 (정리)|054-383-2990|128.5671438|36.242936
|효경G병원장례식장|대구광역시 동구 화랑로 157 (효목동)|053-746-9310|128.6427346|35.8759027
|정산미당장례식장|충청남도 청양군 장평면 충의로 797 (미당리)|041-942-4447|126.9271279|36.3648527
|효병원장례식장|경기도 양평군 용문면 다문북길 16 (다문리)|031-774-4461|127.5889054|37.4822453
|한길장례식장|전라북도 완주군 봉동읍 낙평남북로 104-17 (낙평리)|063-261-4441|127.1623111|35.9352307
|증평현대장례식장|충청북도 증평군 증평읍 중부로 2465 (송산리)|043-838-0003|127.5844102|36.7966851
|안동농협장례식장|경상북도 안동시 서동문로 99 (금곡동)|054-821-4404|128.7228393|36.5673945
|양평병원장례식장|경기도 양평군 양평읍 중앙로 129 (공흥리)|031-775-4444|127.5033376|37.4939802
|곡성옥과장례식장|전라남도 곡성군 겸면 곡순로 2088 (가정리)|061-362-4448|127.1538506|35.2686644
|참사랑병원장례식장|충청북도 청주시 서원구 청남로 1910 (미평동)|043-298-9200|127.4802796|36.6032343
|도리안장례식장|강원도 인제군 남면 자작나무숲길 444-62(남전리, 하늘내린도리안공원)|033-461-0404|128.1624763|38.0014218
|제일병원장례식장|경상남도 진주시 진주대로891번길 9-7 (강남동)|055-750-7100|128.0899721|35.1793942
|금호장례식장|전라남도 목포시 용당로384번길 32 (용해동)|061-272-0400|126.4016123|34.8216817
|백련장장례식장|경기도 남양주시 마치로 90 (호평동)|031-594-4444|127.2618371|37.6529532
|단양장례식장|충청북도 단양군 단양읍 수양개유적로 6 (상진리)|043-422-4440|128.3360401|36.9909606
|진천장례식장|충청북도 진천군 진천읍 백곡로 1451-30 (장관리)|043-532-4405|127.4130367|36.8753363
|놀뫼장례식장|충청남도 논산시 원댕이길 12 (내동)|041-733-0404|127.0964472|36.178923
|하늘재전문장례식장|경상남도 김해시 진영읍 진산대로 92 (진영리)|055-343-8400|128.7287124|35.314466
|효성병원장례식장|전라남도 목포시 양을로 456 (상동)|061-273-4422|126.416337|34.8138792
|강북장례식장|대구광역시 북구 칠곡중앙대로 504-6(읍내동)|053-313-1024|128.550859|35.940047
|나눔병원장례식장|경기도 남양주시 오남읍 진건오남로797번길 9 (양지리, 남양주우리병원)|031-574-4442|127.2012883|37.6978727
|춘추장례식장|전라남도 보성군 벌교읍 원동길 81 (척령리)|061-858-4441|127.33331|34.8387995
|한마음병원장례식장|경상남도 사천시 향촌4길 127 (향촌동, 한마음병원)|055-835-2410|128.0979442|34.9352149
|자인병원장례식장|경상북도 영주시 대동로31번길 9 (가흥동)|054-635-3400|128.6053665|36.8184005
|남구미요양병원장례식장|경상북도 구미시 금오대로 378 (오태동)|054-716-0044|128.3527|36.0774647
|한국병원장례식장|전라남도 목포시 영산로 483 (상동)|061-270-5440|126.4163944|34.8091621
|옥천성모장례식장|충청북도 옥천군 옥천읍 성왕로 1195 (문정리, 옥천성모병원)|043-730-7444|127.572056|36.314193
|속초보광병원장례식장|강원도 속초시 중앙로 11 (교동, 속초보광병원)|033-633-7444|128.5783566|38.1979798
|바른병원장례식장|대구광역시 동구 해동로 119 (입석동)|053-984-1414|128.6433549|35.8898886
|곡성장례식장|전라남도 곡성군 곡성읍 중앙로 26-8 (죽동리)|061-362-7575|127.2874363|35.2761727
|영광농협장례식장(영광낙원장례식장)|전라남도 영광군 영광읍 영대로 213 (월평리)|061-353-0444|126.5090287|35.2873255
|금강장례식장|충청북도 보은군 보은읍 남부로 4693 (강산리)|043-543-0002|127.716385|36.5006676
|중앙병원장례식장|충청남도 서산시 수석산업로 5 (수석동)|041-669-1414|126.5035261|36.7811126
|동안산병원장례식장|경기도 안산시 상록구 월피로 88 (월피동)|031-486-4444|126.8530106|37.335877
|여주장례식장|경기도 여주시 능서면 중부대로 2710-48 (왕대리)|031-885-1919|127.6090216|37.2963789
|보은요양병원장례식장|충청북도 보은군 수한면 후평바리미길 31 (후평리)|043-542-4440|127.6996557|36.4779976
|한사랑요양병원장례식장|경기도 파주시 파주읍 통일로 1568 (봉서리)|031-953-7900|126.7907765|37.8479298
|홍성장례식장|충청남도 홍성군 금마면 금마로 254 (덕정리)|041-631-4414|126.7281096|36.6028209
|광주역장례식장|광주광역시 북구 무등로 198 (신안동)|062-264-4444|126.9049839|35.1650363
|흥해경희요양병원장례식장|경상북도 포항시 북구 흥해읍 동해대로 1515 (옥성리)|054-262-4411|129.3413914|36.1078489
|영남제일병원장례식장|경상북도 의성군 안계면 용기4길 36 |054-861--111|128.434241|36.389053
|현대병원장례식장|경기도 남양주시 진접읍 봉현로 21 (장현리, 남양주현대병원)|031-575-4004|127.179653|37.7155114
|고금번영회장례식장|전라남도 완도군 고금면 고금동로 117 (덕암리)|061-555-4400|126.8110183|34.3993609
|용상안동병원장례식장|경상북도 안동시 전거리길 57 (용상동)|054-840-0040|128.7440762|36.5600173
|완도장례식장|전라남도 완도군 완도읍 장보고대로 15 (가용리)|061-552-4444|126.7348978|34.3301167
|영월장례식장|강원도 영월군 영월읍 영월로 2360-6 (연하리)|033-374-5354|128.5059154|37.1801575
|송정장례식장|광주광역시 광산구 상무대로 364 (신촌동)|062-941-4400|126.8055706|35.1436537
|보은장례식장|충청북도 보은군 보은읍 보청대로 1469-36 (길상리)|043-544-0028|127.7597373|36.4749064
|나주장례식장|전라남도 나주시 건재로 85 (대호동)|061-332-8114|126.7149269|35.0426786
|(유)은파장례문화원|전라북도 군산시 미성로 512 (미룡동)|063-445-4444|126.6769433|35.9540326
|성심병원장례식장|대구광역시 남구 대명로 14 (대명동)|053-651-1024|128.5590817|35.8375427
|보은성모병원장례식장|충청북도 보은군 보은읍 뱃들로 53, 성모병원 |043-544-7444|127.7244984|36.4864093
|연세요양병원장례식장|대구광역시 서구 북비산로 156 (평리동)|053-556-8008|128.5502518|35.8785413
|갑을장유병원장례식장|경상남도 김해시 장유로 167-13 (부곡동)|055-314-5533|129.0955619|35.2303619
|성심병원장례식장|전라남도 여수시 둔덕5길 19 (둔덕동)|061-650-8444|127.6990521|34.7656548
|한성병원장례식장|대구광역시 북구 칠성남로30길 28,7층 (칠성동2가, 한성병원)|053-253-3444|128.597886|35.8762551
|한독병원장례식장|경기도 수원시 팔달구 경수대로 487 (인계동)|031-212-4444|127.0270414|37.2696435
|풍기성심요양병원장례식장|경상북도 영주시 풍기읍 소백로1916번길 6 (동부리, 풍기성심요양병원)|054-630-2500|128.5360916|36.8674202
|금강장례식장|전라북도 군산시 구암3.1로 224 (조촌동)|063-445-4188|126.7442519|35.9832497
|(주)기흥장례식장|경기도 용인시 기흥구 하갈로 17 (하갈동)|031-275-4444|127.1030512|37.2527636
|삼목장례프리드|전라남도 목포시 청호로220번길 17 (산정동)|061-274-4441|126.3711419|34.8107722
|남해추모누리장례식장|경상남도 남해군 서면 연죽로 46-77 (연죽리)|055-862-0442|127.8697472|34.8253726
|공주장례식장|충청남도 공주시 치미마을길 4 (신관동)|041-854-1122|127.127068|36.4754921
|(유)무안병원장례식장|전라남도 무안군 무안읍 몽탄로 65 (성동리)|061-453-0068|126.4891531|34.9914382
|수성메트로병원장례식장|대구광역시 수성구 무열로 5 (만촌동, 수성메트로병원)|053-742-5444|128.646026|35.8594036
|부천장례식장|경기도 부천시 원미구 원미로 213 (춘의동)|032-651-0444|126.7931189|37.5014839
|용인서울병원장례식장|경기도 용인시 처인구 고림로 81 (고림동)|031-321-0101|127.2145981|37.2403252
|서천장례식장|충청남도 서천군 종천면 충서로 179 (화산리)|041-952-4402|126.664724|36.0956241
|성주장례식장|경상북도 성주군 성주읍 성주순환로 203-9 (예산리)|054-931-4444|128.2884536|35.9240977
|해남현대장례식장|전라남도 해남군 해남읍 남부순환로 345 (용정리)|061-537-2222|126.581697|34.5785519
|서천한국장례식장|충청남도 서천군 마서면 어리길 205-7 (어리)|041-952-0004|126.7048741|36.0565739
|도계장례식장|강원도 삼척시 도계읍 도계로3길 16-25 (전두리, 도계장례식장)|033-541-6250|129.043697|37.23208
|경안장례식장|경기도 광주시 경충대로 1744 (역동)|031-769-0444|127.2451516|37.4015685
|학교법인영산학원시민장례식장|인천광역시 미추홀구 석정로64번길 22 (숭의동, 시민장례식장)|032-889-4644|126.6453905|37.4642414
|고성영락원장례식장|경상남도 고성군 고성읍 남해안대로 2607-1 (동외리, 고성영락원장례식장)|055-672-4444|128.3392915|34.9662936
|김녕농협 장례문화센터|제주특별자치도 제주시 구좌읍 김송로 102 (김녕리)|064-783-6511|126.7549655|33.5420087
|송정사랑병원장례식장|광주광역시 광산구 송도로 232 (송정동)|062-949-9444|126.7973862|35.1341894
|태찬장례예식장|경상북도 김천시 농공단지길 20-22 (신음동)|054-435-6119|128.1359536|36.1323655
|금송장례식장|전라남도 곡성군 곡성읍 곡성로 775 (읍내리)|061-363-0444|127.2892742|35.2766775
|계룡농협장례식장|충청남도 공주시 창벽로 182 (소학동)|041-853-4444|127.155227|36.4511637
|충주영광장례식장|충청북도 충주시 두루봉길 8 (목행동)|043-845-4444|127.9320261|37.0019729
|정읍장례식장|전라북도 정읍시 고부면 영원로 222-15 (만수리)|063-536-4441|126.795913|35.593702
|용문장례식장|경기도 양평군 용문면 경강로 3303 (광탄리)|031-773-4321|127.6251868|37.510968
|근로복지공단 태백병원장례식장|강원도 태백시 보드미길 8(장성동, 근로복지공단태백병원)|033-581-6744|129.005278|37.1034236
|하늘전문장례식장|경상북도 영주시 구성로 321-16 (영주동)|054-633-4444|128.6245707|36.8210412
|해성장례식장|경상북도 봉화군 봉화읍 보밑길 3 (내성리)|054-674-0015|128.7333926|36.8916206
|성월장례문화원|충청남도 천안시 서북구 성환읍 천안대로 2096 (성월리)|041-588-4444|127.1346825|36.925712
|강릉아나병원장례식장|강원도 강릉시 용지로 129 (옥천동)|033-641-7100|128.9030206|37.7604032
|대구전문장례식장|대구광역시 동구 금호강변로 71 (용계동)|053-961-4444|128.6840122|35.8688374
|대영장례식장|경상북도 영주시 봉화로 89 (상망동)|054-634-4441|128.6620288|36.8411789
|새마을장례식장|전라남도 담양군 담양읍 죽향문화로 287 (만성리)|061-383-4444|126.9771474|35.3291462
|강서장례식장|서울특별시 강서구 화곡로 163 (화곡동)|02-2691-4414|126.8396624|37.5417128
|영동장례식장|충청북도 영동군 영동읍 난계로 804-46 (오탄리)|043-744-0454|127.7462014|36.1980811
|거제백병원농협장례식장|경상남도 거제시 계룡로5길 14 (상동동)|055-636-3112|128.6268045|34.8726323
|모레아장례식장|대구광역시 수성구 유니버시아드로 365 (욱수동)|053-801-9999|128.7105071|35.8290908
|김천의료원장례식장|경상북도 김천시 모암길 24 (모암동)|054-429-8280|128.1264564|36.1226447
|가평군농협효문화센터|경기도 가평군 가평읍 경춘로 1775 (상색리)|031-581-4442|127.481391|37.7978781
|중앙요양병원 장례식장(구,가야기독)|대구광역시 달서구 월배로83길 14 (송현동)|053-627-4444|128.55108|35.83189
|(주)헤아림장례식장|광주광역시 북구 하서로 290-51 (일곡동)|062-710-4441|126.8804813|35.2014624
|정읍호남장례식장|전라북도 정읍시 정읍남로 1252 (시기동)|063-533-4500|126.8403307|35.5552849
|당진종합병원장례식장|충청남도 당진시 반촌로 5-15 (시곡동)|041-358-4414|126.6847755|36.9044154
|창선공익장례식장|경상남도 남해군 창선면 동부대로 2437-15 (동대리)|055-867-4141|128.0070969|34.873393
|인월장례식장|전라북도 남원시 인월면 황산로 1735 (서무리)|063-632-9400|127.5945937|35.4621372
|태백문화장례식장|강원도 태백시 고원로 249 (황지동)|033-552-4444|128.984431|37.1746261
|(주)한빛장례식장|경상남도 진주시 대신로 120(상평동)|055-756-0300|127.0142436|37.5723125
|강릉동인병원장례식장|강원도 강릉시 강릉대로419번길 42 (포남동)|033-650-6165|128.90683|37.7738
|아주조은요양병원 장례식장|대구광역시 서구 서대구로 194 (평리동)|053-572-0444|128.5553502|35.8753109
|주식회사구민장례식장|부산광역시 영도구 절영로 16 (대교동1가)|051-416-0004|129.0398883|35.0930113
|안심병원장례식장|대구광역시 동구 안심로41길 50 (서호동)|053-962-1024|128.7089059|35.8704272
|이로운요양병원장례식장|대구광역시 달성군 다사읍 달구벌대로 893 (매곡리)|053-584-0044|128.4666856|35.8571848
|산청장례식장|경상남도 산청군 산청읍 웅석봉로133번길 146-1 (지리)|055-974-4500|127.8860106|35.4113887
|바른요양병원장례식장|강원도 원주시 판부면 치악로 1139 (금대리)|033-735-4444|127.990646|37.2931
|센텀장례식장|경상남도 진주시 진주대로941번길 8 (강남동)|055-795-2800|128.084612|35.187
|정읍사랑병원장례식장|전라북도 정읍시 상동중앙로 94 (상동)|063-538-4444|126.8715067|35.5647444
|함평장례식장|전라남도 함평군 함평읍 중앙길 124 (기각리)|061-324-4440|126.5210226|35.0652244
|한국장례문화원|경기도 여주시 여양로 388-13 (오학동)|031-885-4400|127.6371628|37.2980237
|나주종합병원장례식장|전라남도 나주시 영산로 5419 (성북동)|061-332-4461|126.7214532|35.0365136
|안덕장례식장|경상북도 청송군 안덕면 청송로 1914 (복리)|054-872-0850|128.9529456|36.2844834
|영동병원장례식장|충청북도 영동군 영동읍 대학로 106 (설계리, 영동병원)|043-743-4499|127.7810064|36.1852219
|신태인장례식장|전라북도 정읍시 신태인읍 신태인공단길 16 (백산리)|063-571-6300|126.8977164|35.6905887
|대우병원장례식장|경상남도 거제시 두모길 16 (두모동, 대우병원)|055-680-8444|128.7217033|34.8722413
|동백장례식장|충청남도 금산군 군북면 은골길 20 (호티리)|041-751-4444|127.4995426|36.1114086
|중앙장례식장|전라북도 군산시 공단대로 153 (미장동)|063-442-4444|126.7253572|35.9589402
|동군산병원장례예식장|전라북도 군산시 조촌로 155 (조촌동)|063-441-4444|126.7371145|35.977934
|순창현대장례식장|전라북도 순창군 순창읍 교성로 141-21 (가남리)|063-653-4444|127.1445386|35.3668676
|장유누가병원 장례식장|경상남도 김해시 대청로104번길 80-1 (대청동,누가병원)|055-332-4000|129.0310089|35.1042574
|김제장례식장|전라북도 김제시 벽성로 614 (검산동)|063-548-4700|126.8991636|35.8081446
|원당연세장례식장|경기도 고양시 덕양구 고양대로 1359 (성사동)|031-966-4444|126.8353271|37.655059
|영주장례식장|경상북도 영주시 신재로 153 (상줄동)|054-638-1444|128.595944|36.8314633
|청하요양병원장례식장|경상북도 영주시 신재로24번길 91 (가흥동)|054-634-0444|128.60932|36.8349308
|우선종합(주)장례식장|제주특별자치도 제주시 조천읍 함덕남2길 14 (함덕리)|064-727-4444|126.6614345|33.5354648
|해남종합병원장례식장|전라남도 해남군 해남읍 해남로 45 (해리, 해남종합병원)|061-533-4444|126.6130203|34.5716031
|낙안장례식장|전라남도 순천시 낙안면 읍성로 302 (하송리, 순천효자병원)|061-753-4444|127.324204|34.9130987
|영양전문장례식장|경상북도 영양군 영양읍 중앙로 281 (동부리)|054-682-4700|129.1186846|36.6766806
|빛 장례식장|광주광역시 광산구 상무대로 231 |062-452-4000|126.7926278|35.1401116
|해동병원장례식장|부산광역시 영도구 태종로 133 (봉래동3가)|051-415-1024|129.0438842|35.0919367
|효사랑장례식장|전라남도 목포시 백년대로231번길 13 (상동)|061-242-7000|126.4133406|34.802116
|한결장례식장|대구광역시 달서구 대명천로 15 한결장례식장(성당동)|02-655--444|128.557704|35.838877
|한일병원장례식장(주)|경상남도 진주시 범골로 17 (충무공동, 한일병원)|055-795-0999|127.0142436|37.5723125
|고려병원장례식장|경상남도 통영시 중앙로 310 (무전동, 통영고려병원)|055-643-4444|127.0142436|37.5723125
|서요양병원장례식장|경상북도 경산시 계양로 193 (계양동, 서병원)|053-817-4444|128.7483916|35.8328068
|(주)예담 활주로장례식장|전라남도 나주시 산포면 산남로 137(등정리)|061-332-4441|126.8278611|35.0455852
|신협서해병원장례식장|충청남도 서천군 서천읍 서천로 184 (사곡리)|041-953-4440|126.6876312|36.0844803
|별그리다(사담재)|경기도 양평군 양동면 양동금곡1길 331 (삼산리, 양평공원묘원)|031-333-1111|127.7883676|37.420192
|전주고려병원장례식장|전라북도 전주시 덕진구 안덕원로 367 (산정동)|063-242-9944|127.1671913|35.8399667
|새롬병원장례식장|경상남도 함안군 칠원읍 예곡1길 13 (예곡리)|055-586-6006|128.4064797|35.2725591
|시민장례식장|경상남도 사천시 송포공단길 31시민장례식장 (송포동)|055-834-1051|128.056539|34.9742018
|보정장례식장|경기도 용인시 기흥구 용구대로2469번길 136 (보정동)|031-276-4001|127.1059975|37.3192311
|우신장례식장|서울특별시 관악구 시흥대로 572 (신림동, 한성빌딩)|02-838-4444|126.9028025|37.4838535
|추모의집장례식장|경상북도 영주시 신재로 167 (상줄동)|054-633-4441|128.594987|36.8316501
|유성선병원장례식장|대전광역시 유성구 북유성대로 93,지하1층 (지족동)|042-825-9494|127.3248025|36.37518
|구리장례식장|경기도 구리시 체육관로172번길 55 (수택동)|031-564-9944|127.1392153|37.5999827
|동아메디병원장례식장|대구광역시 수성구 지산로 77 (지산동)|053-784-0044|128.6336387|35.8278234
|오천삼성병원장례식장|경상북도 포항시 남구 오천읍 충무로 10 (용덕리)|054-292-6789|129.4106268|35.9759256
|문산장례식장|경상남도 진주시 문산읍 제곡길98번길 41 (삼곡리)|055-746-1024|128.1755845|35.1534607
|다사랑중앙병원장례식장|경기도 의왕시 등칙골1길 22 (오전동)|031-427-4440|126.973778|37.3526864
|관산장례식장|전라남도 장흥군 관산읍 죽교상하발로 13 (죽교리)|061-867-8444|126.938765|34.5661067
|자인전문장례식장|경상북도 경산시 자인면 설총로 820 (동부리)|053-851-024|128.828065|35.8097543
|옥곡장례식장|전라남도 광양시 옥곡면 강변로 448 (신금리)|061-793-4444|127.713783|34.9810128
|한양대학교구리병원장례식장|경기도 구리시 경춘로 153한양대학교구리병원장례식장 (교문동, 한양대학교구리병원)|031-560-2430|127.132545|37.601146
|(주)진주중앙병원장례식장|경상남도 진주시 촉석로 178 (중안동)|055-745-8000|128.0807997|35.1945719
|정요양병원장례식장|부산광역시 영도구 절영로 32 (대교동1가, 정요양병원)|051-410-1777|129.0389054|35.0916072
|현대장례식장|경상북도 영주시 가흥공단로 11 (상줄동, 소망장례식장)|054-634-4400|128.5921098|36.8274192
|포항e병원장례식장|경상북도 포항시 북구 중흥로 227 (죽도동)|054-272-4414|129.3583115|36.0239125
|원주민중요양병원|강원도 원주시 북원로 2636 (태장동)|033-732-4670|127.9463149|37.3786745
|강서중앙장례식장|서울특별시 강서구 방화동로 12 (공항동)|02-2664-6668|126.8094054|37.5622172
|진주장례식장|경상남도 진주시 남강로 1721 (초전동)|055-759-4141|128.123299|35.2145109
|전남중앙병원장례식장|전라남도 목포시 고하대로 724 (산정동)|061-273-4444|126.375908|34.8104844
|순창장례식장|전라북도 순창군 순창읍 순창로 89 (가남리)|063-653-6644|127.1423791|35.3641058
|새만금장례식장|전라북도 김제시 하동1길 33 (하동)|063-545-0033|126.8924585|35.8159485
|청양농협 장례식장|충청남도 청양군 청양읍 충절로 1379 (학당리, 청양장례식장)|041-942-4600|126.7981087|36.4675452
|구례효사랑병원장례식장|전라남도 구례군 구례읍 봉동길 31 (봉동리)|061-782-4444|127.4711791|35.2098979
|안양장례식장|경기도 안양시 동안구 엘에스로144번길 190 (호계동)|031-456-5555|126.9416539|37.379719
|괴산동부장례식장|충청북도 괴산군 괴산읍 괴강로 144 (동부리)|043-834-4040|127.8087509|36.8077544
