##NAME|SUBNAME|TELNUM|NEWADDR|FEAT|XCOORD|YCOORD@@이마트24
이마트24|원주동화점|033-748-7335|강원도 원주시 문막읍 왕건로 81|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|원주매머드시티점|033-742-7412|강원도 원주시 시청로 11-1|원두커피;POSA||
이마트24|원주명륜점|02-6916-1500|강원도 원주시 남원로469번길 14-11|||
이마트24|원주무실점|02-6916-1500|강원도 원주시 만대공원길 8-11|원두커피;택배;POSA;스포츠토토||
이마트24|원주무실중앙점|02-6916-1500|강원도 원주시 능라동길 72|원두커피;택배;POSA;원두커피||
이마트24|원주무실초교점|02-6916-1500|강원도 원주시 섬밭들1길 8 (무실동)|원두커피||
이마트24|원주문막점|02-6916-1500|강원도 원주시 문막읍 원문로 1326|택배;ATM;POSA||
이마트24|원주봉화부영점|02-6916-1500|강원도 원주시 봉화서부로 28-2|원두커피||
이마트24|원주봉화푸르지오점|02-6916-1500|강원도 원주시 바우골길 11-3|원두커피;택배;POSA;원두커피||
이마트24|원주세영리첼점|02-6916-1500|강원도 원주시 무실로 415|원두커피;택배;POSA;원두커피||
이마트24|원주시청로점|02-6916-1500|강원도 원주시 시청로 22 103~104호|원두커피;택배;ATM;POSA;원두커피||
이마트24|원주신월랑점|033-747-1313|강원도 원주시 행구로 414|POSA||
이마트24|원주연대점|033-763-7208|강원도 원주시 흥업면 매남동길 3|택배;POSA||
이마트24|원주연세점|033-763-6347|강원도 원주시 흥업면 세동길 15-1 현대아파트|택배;POSA||
이마트24|원주원동점|02-6916-1500|강원도 원주시 원일로 49|택배;POSA||
이마트24|원주이편한세상점|033-901-8901|강원도 원주시 현충로232번길 42-1|원두커피;택배;POSA;원두커피||
이마트24|원주이화해피점|070-8880-3298|강원도 원주시 이화3길 13|원두커피;택배;POSA;원두커피||
이마트24|원주자유시장점|02-6916-1500|강원도 원주시 자유시장길 12|원두커피;택배;ATM;POSA||
이마트24|원주조양병원점|02-6916-1500|강원도 원주시 소초면 치악로 2473 조양병원 1층|원두커피;택배;POSA||
이마트24|원주중앙하이츠점|033-763-7302|강원도 원주시 치악고교길 24-11|원두커피;택배;POSA;원두커피||
이마트24|원주청솔점|033-735-1889|강원도 원주시 남원로 494-1|원두커피;택배;POSA;원두커피||
이마트24|원주치악점|033-731-8862|강원도 원주시 소초면 구룡사로 15|원두커피;택배;POSA;원두커피||
이마트24|원주태장점|033-748-2977|강원도 원주시 흥양로 102번길 20 상가동 110|택배;POSA||
이마트24|원주태장현충로점|02-6916-1500|강원도 원주시 현충로58번길 28|원두커피;택배;POSA||
이마트24|원주하트리움시티점|070-7733-7795|강원도 원주시 천사로 189|원두커피;택배;POSA;원두커피||
이마트24|원주한라대점|02-6916-1500|강원도 원주시 흥업면 사제로 73|원두커피;택배;POSA;원두커피||
이마트24|원주한신점|02-6916-1500|강원도 원주시 송림길 58-14|원두커피;택배;POSA||
이마트24|원주혁신도시점|02-6916-1500|강원도 원주시 세계로 1 104~105호|||
이마트24|원주흥양로점|02-6916-1500|강원도 원주시 흥양로 62|||
이마트24|원주흥업두산점|033-731-2486|강원도 원주시 흥업면 북원로 1600|||
이마트24|원주LH점|033-763-1030|강원도 원주시 흥업면 남원로 20-37|||
이마트24|원흥유스퀘어점|031-969-9396|경기도 고양시 덕양구 삼송로 12(원흥동) 반도유스퀘어 124호|원두커피;택배;ATM;POSA||
이마트24|월계본점|070-8845-1642|서울특별시 노원구 덕릉로 60길 182|24시간;의약품;택배;POSA||
이마트24|월계역점|02-6916-1500|서울특별시 노원구 월계로53길 21(월계동, 동원베네스트)|POSA||
이마트24|월곡역점|070-7707-0554|서울특별시 성북구 화랑로 77 1층|24시간;원두커피;의약품;POSA;원두커피;스포츠토토||
이마트24|월배타운점|053-632-6181|대구광역시 달서구 조암남로28길 11|원두커피;택배;POSA;원두커피||
이마트24|월성래미안점|053-637-3882|대구광역시 달서구 월배로33길 111 1층|24시간;원두커피;의약품;택배;ATM;POSA;원두커피||
이마트24|월성주공점|053-638-6181|대구광역시 달서구 월곡로94길 32 월성주공1단지 일반상가동 2호|||
이마트24|월성푸르지오점|053-636-5585|대구광역시 달서구 조암로 6|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|월성CGV1호점|053-632-3558|대구광역시 달서구 조암로 29 1층 111호|||
이마트24|월평중앙점|042-489-4419|대전광역시 서구 계룡로231번길 9(월평동)|택배;ATM;POSA||
이마트24|위례창곡점|070-8808-8080|경기도 성남시 수정구 위례순환로 180|||
이마트24|위례해링턴점|070-7707-1061|경기도 하남시 위례대로 190 1층 112-1, 123-1, 123호|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|유가타워점|053-614-6093|대구광역시 달성군 유가읍 테크노상업로4길 17-9|택배;POSA;원두커피||
이마트24|유덕교차로점|062-384-2294|광주광역시 서구 상무중앙로 209|택배;POSA||
이마트24|유명산점|02-6916-1500|경기도 가평군 설악면 유명산길 27|||
이마트24|유성관평스퀘어점|02-6916-1500|대전광역시 유성구 테크노3로 60 118~119호|||
이마트24|유성구암점|042-300-2224|대전광역시 유성구 계룡로38번길 77|||
이마트24|유성노블레스점|02-6916-1500|대전광역시 유성구 온천동로65번길 39 1층|원두커피;ATM;POSA;스포츠토토||
이마트24|유성덕명점|02-6916-1500|대전광역시 유성구 학하서로 126-30|택배;ATM;POSA||
이마트24|유성도룡점|042-861-2333|대전광역시 유성구 엑스포로123번길 26-30 상가동 1층 107호|원두커피;택배;POSA||
이마트24|유성리베라점|070-7700-8726|대전광역시 유성구 계룡로74번길 20 106동|24시간;원두커피;의약품;ATM;POSA||
이마트24|유성매드블럭점|042-825-9575|대전광역시 유성구 대학로 60 112호|원두커피;택배;POSA;원두커피||
이마트24|유성문지점|02-6916-1500|대전광역시 유성구 문지로 315번길 1|원두커피;의약품;택배;ATM;POSA;스포츠토토||
이마트24|유성반석역점|02-6916-1500|대전광역시 유성구 북유성대로 303 반석역지하1층|원두커피;POSA||
이마트24|유성반석주공점|042-824-9790|대전광역시 유성구 반석동로 70|원두커피;POSA;원두커피||
이마트24|유성스마트시티점|042-867-1991|대전광역시 유성구 엑스포로123번길 65-38 204동 121호 스마트시티|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|유성신성점|02-6916-1500|대전광역시 유성구 신성로 97|원두커피;택배;ATM;POSA;원두커피||
이마트24|유성엑스포4단지점|02-6916-1500|대전광역시 유성구 엑스포로 448(전민동, 엑스포아파트)|택배;POSA||
이마트24|유성영무예다음점|02-6916-1500|대전광역시 유성구 지족로 92|원두커피;POSA||
이마트24|유성원신흥점|02-6916-1500|대전광역시 유성구 원신흥남로 13(원신흥동)|원두커피;택배;POSA||
이마트24|유성장대타운점|042-822-0961|대전광역시 유성구 유성대로736번길 112|원두커피;택배;POSA;원두커피||
이마트24|유성전민점|02-6916-1500|대전광역시 유성구 전민로58번길 64|원두커피;택배;POSA||
이마트24|유성코아점|042-823-2870|대전광역시 유성구 문화원로6번길 103|스포츠토토;ATM;POSA||
이마트24|유성트리풀시티포레점|02-6916-1500|대전광역시 유성구 지족로190번길 36(지족동, 트리풀시티 포레)|택배;POSA||
이마트24|유성푸르지오시티점|042-825-0856|대전광역시 유성구 온천로 45 유성 푸르지오시티 1층|택배;ATM;POSA||
이마트24|유성하이랜드점|070-4221-4679|대전광역시 유성구  문화원로 107|24시간;원두커피;의약품;택배;스포츠토토;ATM;POSA||
이마트24|유성한화꿈에그린점|02-6916-1500|대전광역시 유성구 지족북로 60 단지상가 105호|원두커피;택배;POSA;원두커피||
이마트24|유성SK허브점|02-6916-1500|대전광역시 유성구 은구비남로 13 SK허브아파트 1층|ATM;POSA||
이마트24|유천대로점|02-6916-1500|대구광역시 달서구 달서대로 52-1|24시간;원두커피;의약품;택배;스포츠토토;POSA||
이마트24|유한대점|02-2615-2682|경기도 부천시 경인로 590 학생회관|POSA;원두커피||
이마트24|율량선광점|02-6916-1500|충청북도 청주시 청원구 율량로 156|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|율리벽산블루밍점|051-362-8889|부산광역시 북구 효열로 1 근린생황시설동 102호|원두커피;택배;POSA;원두커피||
이마트24|율하동원점|055-333-3841|경상남도 김해시 율하2로 124|택배;POSA||
이마트24|율하스마일점|055-311-6905|경상남도 김해시 율하2로236번길 3|택배;POSA||
이마트24|율하안일점|053-962-0300|대구광역시 동구 반야월로14길 32 진경101호|||
이마트24|율하우방점|053-965-8624|대구광역시 동구 금호강변로 3길 22,101 상가1층|원두커피;택배;ATM;POSA||
이마트24|은평구청점|02-356-7859|서울특별시 은평구 서오릉로2길 9|원두커피;택배;POSA;원두커피||
이마트24|은평선일점|02-386-5425|서울특별시 은평구 갈현로29길 30|||
이마트24|은평예일점|02-6916-1500|서울특별시 은평구 연서로13길 9 1층|||
이마트24|은평점|070-4191-1202|서울특별시 은평구 은평로 123(응암동, 응암아네스트) 102호|24시간;ATM;POSA||
이마트24|은혜관점|02-6916-1500|충청남도 천안시 동남구 문암로 58 백석문화대학교 은혜관 101호|원두커피;택배;POSA;원두커피||
이마트24|을왕해변점|02-6916-1500|인천광역시 중구 용유서로 292 1층|원두커피;택배;POSA;원두커피||
이마트24|을왕해수욕장점|02-6916-1500|인천광역시 중구  을왕로 24-2 (을왕동)|원두커피||
이마트24|을지대밀레니엄점|02-6916-1500|경기도 성남시 수정구 산성대로 553 을지대밀레니엄관 1F|POSA||
이마트24|을지대범석관점|02-6916-1500|경기도 성남시 수정구 산성대로 553 1층|||
이마트24|을지로3가점|02-6916-1500|서울특별시 중구 을지로14길 21|||
이마트24|음봉소나무점|041-544-7552|충청남도 아산시 음봉면 음봉로 655|택배;ATM;POSA||
이마트24|음성금왕금석점|02-6916-1500|충청북도 음성군 금왕읍 대금로 1557-13 음성금석엘에이치아파트 상가1층|택배;POSA||
이마트24|음성금왕대로점|070-4404-8989|충청북도 음성군 금왕읍 대금로 1255|택배;POSA||
이마트24|음성금왕점|02-6916-1500|충청북도 음성군 금왕읍 탑골길 43 (무극리)|원두커피;택배;POSA||
이마트24|음성대소중앙점|070-7700-3867|충청북도 음성군 대소면 오태로 143|||
이마트24|음성삼성점|043-878-6988|충청북도 음성군 삼성면 덕정로 77|원두커피;택배;POSA||
이마트24|음성원남점|043-873-6611|충청북도 음성군 원남면 원남산단1길 14|원두커피;택배;스포츠토토;ATM;POSA||
이마트24|응암대림점|02-3152-8917|서울특별시 은평구 가좌로 211-1|원두커피;택배;POSA;원두커피||
이마트24|응암오거리점|02-307-8775|서울특별시 은평구 가좌로 235|원두커피;택배;POSA;원두커피||
이마트24|응암초교점|02-304-2101|서울특별시 은평구 가좌로6길 12|||
이마트24|의여고점|02-6916-1500|경기도 의정부시 신흥로 367|||
이마트24|의왕대명점|031-452-5501|경기도 의왕시 포도원로 40 상가동 201호|원두커피;택배;POSA;원두커피||
이마트24|의왕부곡점|02-6916-1500|경기도 의왕사 신장승길 12-1 장안마을주공아파트 상가동 103호|택배;POSA;원두커피;스포츠토토||
이마트24|의왕서해그랑블점|070-8872-8002|경기도 의왕시 경수대로 262|||
이마트24|의왕점|031-462-0960|경기도 의왕시 금천말안길 19-3 대운빌 1층|원두커피;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|의정녹양점|031-874-5508|경기도 의정부시  비우로 81 (녹양동)|POSA||
이마트24|의정부경민점|031-877-7421|경기도 의정부시 호국로1111번길 9|원두커피;택배;POSA;원두커피||
이마트24|의정부금오점|02-6916-1500|경기도 의정부시  청사로47번길 7-24 (금오동 그린타워)|||
이마트24|의정부금오점|02-6916-1500|경기도 의정부시  청사로47번길 7-24 (금오동 그린타워)|원두커피;택배;ATM;POSA;스포츠토토||
이마트24|의정부다온점|031-877-3568|경기도 의정부시 둔야로45번길 24|원두커피;택배;POSA||
이마트24|의정부대거리점|02-6916-1500|경기도 의정부시 태평로145번길 24 102호|택배;POSA||
이마트24|의정부동점|02-6916-1500|경기도 의정부시 평화로 437 1층 101호|||
이마트24|의정부미리온점|02-6916-1500|경기도 의정부시 호국로 1340 1층 101호|택배;ATM;POSA||
이마트24|의정부민락점|031-852-3980|경기도 의정부시 승지로19번길 21 1층|원두커피;ATM;POSA||
이마트24|의정부쁘띠린점|02-6916-1500|경기도 의정부시 평화로552번길 9-9|||
이마트24|의정부시청점|070-7700-2030|경기도 의정부시 둔야로33번길 13|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|의정부신도점|031-841-3765|경기도 의정부시 동일로 660|원두커피;택배;POSA;원두커피||
이마트24|의정부역점|031-836-7113|경기도 의정부시 평화로483번길 12|||
이마트24|의정부장암현대점|031-836-9632|경기도 의정부시 동일로 451-25|원두커피;택배;POSA;원두커피||
이마트24|의정부점|02-6916-1500|경기도 의정부시 태평로100번길22|24시간;원두커피;의약품;ATM;POSA||
이마트24|의정부중앙역점|031-848-4500|경기도 의정부시 평화로568번길 45 101호|원두커피;택배;POSA;원두커피||
이마트24|의정부태평로점|02-6916-1500|경기도 의정부시 태평로 8|원두커피;택배;POSA;스포츠토토||
이마트24|의정부평화로점|02-6916-1500|경기도 의정부시  평화로504번길 14 (의정부동)|택배;POSA||
이마트24|의정부YMCA점|02-6916-1500|경기도 의정부시 범골로146번길 23|||
이마트24|의정진등로점|031-823-0884|경기도 의정부시 진등로19번길 15|택배;POSA;원두커피;의약품||
이마트24|의정캐슬점|070-8745-3759|경기도 의정부시 범골로63번길 31 롯데캐슬골드파크2단지상가 2동 204호|원두커피;택배;POSA;원두커피;스포츠토토;스포츠토토||
이마트24|이대기숙사점|02-362-9314|서울특별시 서대문구  이화여대길 52 (대현동 이화여자대학교)|택배;POSA;원두커피||
이마트24|이대목동병원점|02-2650-5695|서울특별시 양천구 안양천로 1071(목동) 이대목동병원 장례식장 지하1층|24시간;택배||
이마트24|이대빌리지점|02-393-7199|서울특별시 서대문구 이화여대1길 30|원두커피;택배;ATM;POSA;원두커피||
이마트24|이마트24본점|02-468-7770|서울특별시 성동구 광나루로 310 푸조비즈타워 101호|24시간;원두커피;택배;ATM;POSA;24시간;원두커피;의약품;스포츠토토||
이마트24|이마트김해점|02-6916-1500|경상남도 김해시 김해대로 2232 3층 이마트김해점 구내식당|원두커피||
이마트24|이마트남양주점|02-6916-1500|경기도 남양주시 늘을2로 27 3층|원두커피;24시간;원두커피||
이마트24|이마트몰김포센터점|02-6916-1500|경기도 김포시 고촌읍 아라육로230번길 27|24시간;원두커피;24시간;원두커피||
이마트24|이마트산본점|02-6916-1500|경기도 군포시 산본로 347 8층|24시간;원두커피;24시간;원두커피||
이마트24|이마트용산점|02-6916-1500|서울특별시 용산구 한강대로23길 55|||
이마트24|이마트월계점|02-6916-1500|서울특별시 노원구 마들로3길 15(월계동)|원두커피||
이마트24|이마트월배점|02-6916-1500|대구광역시 달서구 진천로92 2층|원두커피;POSA||
이마트24|이마트타운1호점|02-6916-1500|경기도 고양시 일산서구 킨텍스로 171 이마트타운 지하1층|||
이마트24|이마트타운2호점|02-6916-1500|경기도 고양시 일산서구 킨텍스로 171 이마트타운 지하2층|||
이마트24|이배재로점|070-4114-1172|경기도 광주시 이배재로 430|원두커피;택배;POSA||
이마트24|이천갈산점|02-6916-1500|경기도 이천시 향교로 169|원두커피||
이마트24|이천그린점|031-631-3838|경기도 이천시 부발읍 경충대로1804번길 7|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|이천단월점|02-6916-1500|경기도 이천시 진상미로 1855|원두커피;택배;POSA;원두커피||
이마트24|이천모가점|02-6916-1500|경기도 이천시 모가면 진상미로 1273|원두커피;택배;POSA;원두커피||
이마트24|이천백사점|031-631-5675|경기도 이천시 백사면 이여로 293|원두커피;택배;POSA;원두커피||
이마트24|이천병원점|031-633-0078|경기도 이천시 경충대로 2742|택배;POSA;원두커피||
이마트24|이천설성점|031-642-5066|경기도 이천시 설성면 진상미로665번길 2-7|원두커피;택배;POSA;원두커피||
이마트24|이천성안드레아점|031-639-3775|경기도 이천시 마장면 서이천로320번길 109-84|||
이마트24|이천소망병원점|031-637-7135|경기도 이천시 호법면 중부대로 797-26|원두커피||
이마트24|이천신둔점|0316327010|경기도 이천시 신둔면 경충대로 3142|||
이마트24|이천아름수리점|031-634-2993|경기도 이천시 마장면 마도로 15|원두커피;택배;POSA||
이마트24|이천어울림점|031-635-2998|경기도 이천시 마장면 양촌로 18|||
이마트24|이천오늘점|031-636-0060|경기도 이천시 부발읍 중부대로 2033|24시간;원두커피;택배;POSA;원두커피||
이마트24|이천이마트후레쉬센터점|02-6916-1500|경기도 이천시 부발읍 경충대로 2330-73|24시간;24시간||
이마트24|이천이평점|031-638-3077|경기도 이천시 마장면 덕평로 703|원두커피;택배;POSA||
이마트24|이천이황휴게소점|031-641-1263|경기도 이천시 장호원읍 경충대로 596|택배;POSA;원두커피||
이마트24|이천중앙점|02-6916-1500|경기도 이천시 영창로 200(창전동)|24시간;원두커피;의약품;택배;POSA||
이마트24|이천증포점|031-633-5820|경기도 이천시 증신로153번길 34(증포동)|택배;POSA||
이마트24|이천페라즈점|031-633-0573|경기도 이천시 중리천로 126-8|원두커피;택배;POSA;원두커피||
이마트24|이천해피트리점|031-634-7386|경기도 이천시 부발읍 경충대로2092번길 39-33|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|이천휴게소점|031-631-0033|경기도 이천시 부발읍 중부대로 1701-12|원두커피;택배;POSA||
이마트24|이천KH점|031-631-6623|경기도 이천시 증신로 185|원두커피;택배;POSA;원두커피||
이마트24|이천SK점|02-6916-1500|경기도 이천시 부발읍 경충대로2050번길 9|원두커피||
이마트24|이충현대점|02-6916-1500|경기도 평택시 송탄로 89|원두커피;택배;ATM;POSA;원두커피||
이마트24|이태원2동점|02-6916-1500|서울특별시 용산구 회나무로13가길 57|원두커피;택배;POSA||
이마트24|이태원역점|02-6916-1500|서울특별시 용산구 이태원로 161|||
이마트24|이태원제일점|02-797-0264|서울특별시 용산구 이태원로 227|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|이화사거리점|02-762-9793|서울특별시 종로구  대학로 60|POSA||
이마트24|이화연대점|02-365-1315|서울특별시 서대문구 성산로 565|||
이마트24|익산금마대로점|063-835-4080|전라북도 익산시 금마면 무왕로 1886|원두커피;택배;ATM;POSA;원두커피||
이마트24|익산금마중앙점|02-6916-1500|전라북도 익산시 금마면 고도길 47|원두커피;택배;POSA;원두커피;의약품;스포츠토토||
이마트24|익산병원점|063-842-9485|전라북도 익산시  무왕로 969 (신동)|||
이마트24|익산부송타운점|063-833-6709|전라북도 익산시 무왕로23길 14|원두커피;택배;ATM;POSA;원두커피||
이마트24|익산비사벌점|063-856-8104|전라북도 익산시 동천로7길 53-1(동산동, 비사벌아파트) 111동 101호|원두커피;택배;ATM;POSA||
이마트24|익산송학점|070-4277-6770|전라북도 익산시 군익로 511|원두커피;택배;POSA;원두커피||
이마트24|익산어양주공점|070-7700-3018|전라북도 익산시 부송1로 17|원두커피;택배;POSA;원두커피||
이마트24|익산영등대로점|063-852-2942|전라북도 익산시 무왕로 1020|원두커피;택배;POSA;원두커피||
이마트24|익산영등중앙점|070-8896-0088|전라북도 익산시 고봉로 259|||
이마트24|익산원광대타운점|063-852-3304|전라북도 익산시 무왕로 884-1|원두커피;택배;ATM;POSA;원두커피||
이마트24|익산이편한점|063-858-1551|전라북도 익산시 선화로10길 19|원두커피;POSA;원두커피||
이마트24|익산지식센터점|063-833-8758|전라북도 익산시 약촌로 174|24시간;원두커피;택배;POSA;24시간;원두커피||
이마트24|익산창인점|02-6916-1500|전라북도 익산시 중앙로3길 26-21|원두커피;택배;POSA;원두커피||
이마트24|인너가든점|070-7701-7913|경기도 가평군 가평읍 호반로 1526|POSA;원두커피;스포츠토토||
이마트24|인수점|02-903-9578|서울특별시 강북구 인수봉로 272(수유동)|원두커피;POSA||
이마트24|인재개발원점|02-6916-1500|경기도 용인시 처인구 남사면 화곡로 77 신세계유통연수원|24시간;24시간||
이마트24|인창대연병원점|02-6916-1500|부산광역시 남구 수영로 164(대연동) 인창대연병원 1층|택배;POSA||
이마트24|인천1계산역점|032-545-0900|인천광역시 계양구 경명대로 지하 1089 계산지하철역 상가 4호|택배;POSA;원두커피||
이마트24|인천1작전역점|032-554-3322|인천광역시 계양구 계양대로 지하 73 작전지하철역 상가1호|POSA||
이마트24|인천가정로점|02-6916-1500|인천광역시 서구  가정로 338|택배;ATM;POSA||
이마트24|인천가좌어린이공원점|032-575-8866|인천광역시 서구 가정로88번길 18 1층|24시간;원두커피;의약품;택배;POSA;원두커피||
이마트24|인천간석현대점|032-424-1026|인천광역시 남동구 방축로 491|원두커피;택배;ATM;POSA||
이마트24|인천검단점|032-562-6821|인천광역시 서구 검단로501번길 9|택배;POSA;원두커피;의약품||
이마트24|인천검암점|032-568-8909|인천광역시 서구 승학로 452 115호|||
이마트24|인천검암타운점|032-564-0401|인천광역시 서구 승학로450번길 20-1 1층|원두커피;택배;POSA||
이마트24|인천공항점|032-743-2342|인천광역시 중구 공항로 272|원두커피||
이마트24|인천관교풍림점|02-6916-1500|인천광역시 미추홀구 문화로 51 풍림상가 108호|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|인천네스트빌점|032-822-6228|인천광역시 남동구 정각로 34 에이스네스트빌상가 101호 102|원두커피;택배;ATM;POSA;원두커피||
이마트24|인천논현역점|032-422-4402|인천광역시 남동구 청능대로 581|원두커피;ATM||
이마트24|인천대송도점|02-6916-1500|인천광역시 연수구 아카데미로 119 6호관 B124|원두커피;POSA;원두커피||
이마트24|인천대인고점|070-7783-0086|인천광역시 서구 서곶로 445|||
이마트24|인천도화점|070-4113-4989|인천광역시 미추홀구 경인로 181 라이프타워 1층|24시간;원두커피;의약품;택배;ATM;POSA;스포츠토토||
이마트24|인천동구송림점|032-577-7002|인천광역시 동구 방축로 191 101호|원두커피;POSA;원두커피||
이마트24|인천동춘서해점|032-813-8270|인천광역시 연수구 봉재산로36번안길 21|원두커피;택배;POSA;원두커피||
이마트24|인천두산위브점|032-577-8158|인천광역시 서구 여우재로 119|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|인천라피에스타점|032-437-5558|인천광역시 남동구 논고개로 61|24시간;원두커피;POSA||
이마트24|인천만수향촌점|032-461-3271|인천광역시 남동구 만수서로83번길 20(만수동)|ATM;POSA||
이마트24|인천문화서로점|032-467-9014|인천광역시 남동구 문화서로90번길 23|원두커피;택배;POSA;원두커피||
이마트24|인천삼산월드점|032-518-1598|인천광역시 부평구 충선로 334-1|||
이마트24|인천서구불로점|070-7700-9610|인천광역시 서구 검단로 747 1층|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;의약품;택배;스포츠토토||
이마트24|인천서구심곡점|032-227-2722|인천광역시 서구 탁옥로33번길 9|24시간;원두커피;POSA;원두커피||
이마트24|인천서구우성점|032-565-6812|인천광역시 서구 대평로56번길 32|원두커피;택배;POSA;원두커피||
이마트24|인천서달점|032-577-2708|인천광역시 서구 서달로 147 덕산아파트상가 101호|택배;ATM;POSA||
이마트24|인천서창행복점|02-6916-1500|인천광역시 남동구 서창남로 109 인천서창행복주택 상가동 105호|원두커피;ATM;POSA||
이마트24|인천석남공단점|02-6916-1500|인천광역시 서구  건지로95번길 6 (석남동)|원두커피;택배;POSA||
이마트24|인천석남역점|032-555-5536|인천광역시 서구 면개포로 34|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|인천석남점|032-577-2319|인천광역시 서구  건지로 273|24시간;의약품;택배;ATM;POSA;원두커피||
이마트24|인천송림휴먼시아점|032-766-7213|인천광역시 동구  송향로22번길 2 (송림동)|택배;스포츠토토;POSA||
이마트24|인천시청점|032-433-4202|인천광역시 남동구 남동대로 765번길 33|원두커피;POSA||
이마트24|인천신포역점|032-777-1156|인천광역시 중구 우현로 12|원두커피;택배;ATM;POSA;원두커피||
이마트24|인천신흥점|032-777-8283|인천광역시 중구 서해대로449번길 64|원두커피;택배;POSA||
이마트24|인천어시장점|02-6916-1500|인천광역시 중구  연안부두로21번길 37 (항동7가)|원두커피;ATM;POSA||
이마트24|인천연수점|032-572-5252|인천광역시 연수구 새말로 20|||
이마트24|인천영화점|032-866-7778|인천광역시 미추홀구 주안동로 43-1 -|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|인천영흥점|032-880-5580|인천광역시 옹진군 영흥면 영흥로251번길 119|원두커피;택배;POSA;원두커피||
이마트24|인천왕길점|032-565-4433|인천광역시 서구 봉수대로1440번안길 1|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|인천요진코아텍점|02-6916-1500|인천광역시 서구 가람로 14 공장동 122호|원두커피;택배;POSA;원두커피||
이마트24|인천용현5동점|02-6916-1500|인천광역시 미추홀구 토금북로11번길 3|24시간;의약품;스포츠토토;ATM;POSA;원두커피||
이마트24|인천용현점|02-6916-1500|인천광역시 미추홀구 경인북길 183 -|ATM;POSA||
이마트24|인천원창공단점|02-6916-1500|인천광역시 서구 봉수대로501번길30|택배;스포츠토토;ATM;POSA||
이마트24|인천월미도점|032-762-1531|인천광역시 중구  월미로248번길  5-1(북성동1가)|ATM;POSA||
이마트24|인천정비단지점|032-834-4985|인천광역시 미추홀구 아암대로227번길 34-1|원두커피;택배;POSA;원두커피||
이마트24|인천제물포점|032-866-2848|인천광역시 미추홀구 경인로 148-2 -|24시간;의약품;ATM;POSA||
이마트24|인천주안로점|02-6916-1500|인천광역시 미추홀구 주안로 48|원두커피;택배;POSA;원두커피||
이마트24|인천코아루점|02-6916-1500|인천광역시 계양구  계양문화로 119|원두커피;택배;POSA||
이마트24|인천화수점|032-763-5455|인천광역시 동구  화수로 43(화수동)|원두커피;택배;ATM;POSA||
이마트24|인터불고엑스코점|053-382-9500|대구광역시 북구 유통단지로 80 1층|택배;ATM;POSA||
이마트24|인하대점|032-875-4570|인천광역시 미추홀구 인하로 71-1|원두커피;POSA;택배||
이마트24|인하제일점|032-875-9592|인천광역시 미추홀구 인하로120번길 24-3 1층|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;의약품||
이마트24|일산가좌로드점|031-923-3896|경기도 고양시 일산서구 송산로 345|||
이마트24|일산강선점|031-922-0618|경기도 고양시 일산서구 호수로 710-1 상가동 104~107호|||
이마트24|일산경남점|02-6916-1500|경기도 고양시 일산서구 일현로 68 상가동 1층 112호|원두커피;택배;POSA||
이마트24|일산고봉점|031-977-9477|경기도 고양시 일산동구 성현로 397-6|원두커피;택배;스포츠토토;POSA;스포츠토토||
이마트24|일산고양IC점|02-6916-1500|경기도 고양시 일산동구 백마로 588|원두커피;POSA||
이마트24|일산다영프라자점|031-914-3590|경기도 고양시 일산서구 탄현로 144-103 98번지 다영프라자|원두커피;택배;POSA||
이마트24|일산대화마을점|031-924-5522|경기도 고양시 일산서구 대화2로 137|원두커피;택배;스포츠토토;POSA||
이마트24|일산대화점|031-921-9869|경기도 고양시 일산서구 강성로 268(대화동) 성저마을3단지|택배;ATM;POSA||
이마트24|일산대화행복점|031-917-8158|경기도 고양시 일산서구 일산로 662|택배;POSA;스포츠토토||
이마트24|일산덕산로점|031-923-0322|경기도 고양시 일산서구 덕산로 253|원두커피;택배;POSA;원두커피||
이마트24|일산덕이로드점|02-6916-1500|경기도 고양시 일산서구 장자길 112 1층|원두커피;택배;ATM;POSA||
이마트24|일산덕이로점|031-925-2645|경기도 고양시 일산서구 덕이로209|원두커피;택배;ATM;POSA||
이마트24|일산덕이점|02-6916-1500|경기도 고양시 일산서구 미래로 164|24시간;원두커피;의약품;택배;스포츠토토;ATM;POSA;스포츠토토||
이마트24|일산동문점|02-6916-1500|경기도 고양시 일산서구 고양대로 596|POSA||
