##NAME|SUBNAME|TELNUM|ADDR|NEWADDR
우리은행|태평로금융센터|02-778-0901|서울 중구 태평로 2가 150 삼성생명빌딩 1층|서울특별시 중구 세종대로 55 (태평로2가)
우리은행|테크노마트지점|02-3424-3411|서울 광진구 구의동 546-4|서울특별시 광진구 광나루로56길 85 (구의동)
우리은행|테헤란로금융센터|02-553-6347|서울 강남구 역삼동 823 풍림빌딩|서울특별시 강남구 테헤란로 124  풍림빌딩 (역삼동)
우리은행|평창동지점|02-396-0030|서울 종로구 평창동 81-3|서울특별시 종로구 평창문화로 127 (평창동)
우리은행|포스코금융센터|02-3453-6611|서울 강남구 대치동 892|서울특별시 강남구 테헤란로 440 (대치동)
우리은행|포이동지점|02-529-5001|서울 서초구 양재동 392-6|서울특별시 서초구 동산로 86 혜인빌딩 1층 (양재동)
우리은행|풍납동지점|02-486-7600|서울 송파구 풍납동 402-4 정민빌딩|서울특별시 송파구 토성로 78 정민빌딩 (풍납동)
우리은행|하계동지점|02-974-4081|서울 노원구 하계동 256-8|서울특별시 노원구 노원로 236 (하계동, 삼화빌딩)
우리은행|학동역지점|02-3443-3600|서울 강남구 논현동 58-6|서울특별시 강남구 논현로 703 DI빌딩
우리은행|학동지점|02-512-5141|서울 강남구 논현동 92-2 한화빌딩 1층|서울특별시 강남구 도산대로 322 파라다이스빌딩 (논현동)
우리은행|한강로금융센터|02-794-0271|서울 용산구 한강로2가 419 아스테리움 용산 지하 1층|서울특별시 용산구 한강대로 30길 25 (한강로2가, 아스테리움용산)
우리은행|한경미디어지점|02-365-8141|서울 중구 중림동 441외 한국경제신문사 사옥내|서울특별시 중구 청파로 463 (중림동, 한국경제신문사)
우리은행|한국과학기술연구원출장소|02-967-9079|서울 성북구 하월곡동 39-1|서울특별시 성북구 화랑로14길 5 (하월곡동)
우리은행|한국외국어대학교지점|02-969-0050|서울 동대문구 이문동 270-1 (교수회관 1층)|서울특별시 동대문구 이문로 107, 교수회관 1층 (이문동)
우리은행|한남동금융센터|02-794-8111|서울 용산구 한남동 738-20|서울특별시 용산구 이태원로 239 (한남동)
우리은행|한남빌리지지점|02-794-1900|서울 용산구 한남동 76-21|서울특별시 용산구 한남대로 57
우리은행|한림대학교//강남성심병원|02-849-9793|서울 영등포구 대림1동 948-1|서울특별시 영등포구 신길로 1 강남성심병원 신관1층 (대림동)
우리은행|한림대학교//강동성심병원|02-482-4914|서울 강동구 길동 445 강동성심병원 본관1층|서울특별시 강동구 성안로 150 강동성심병원 본관 1층
우리은행|한림대학교//한강성심병원|02-2679-4474|서울 영등포구 영등포동2가 29-68|서울특별시 영등포구 버드나루로 7길 13번지 (영등포동2가)
우리은행|한화금융센터|02-729-5600|서울 중구 장교동 1번지 한화빌딩|서울특별시 중구 청계천로 86?(장교동)
우리은행|합정동지점|02-337-3453|서울 마포구 합정동 373-4|서울특별시 마포구 독막로 10 (합정동)
우리은행|혜화동지점|02-766-5321|서울 종로구 혜화동 132-1|서울특별시 종로구 창경궁로 270 (혜화동, 우리은행)
우리은행|홍은동출장소|02-391-3293|서울 서대문구 홍은1동 11-419|서울특별시 서대문구 홍은중앙로 89 (홍은동)
우리은행|홍익대지점|02-335-5140|서울 마포구 상수동 89-1|서울특별시 마포구 와우산로 56
우리은행|홍제동지점|02-395-4766|서울 서대문구 홍제3동 266-56|서울특별시 서대문구 세검정로 36 (홍제동)
우리은행|화곡동금융센터|02-2603-2741|서울 강서구 화곡1동 370-103|서울특별시 강서구 가로공원로76길 55 (화곡동)
우리은행|화양동지점|02-461-1901|서울 성동구 성수2가 281-13|서울특별시 성동구 광나루로 324 (성수동2가)
우리은행|회기동지점|02-959-4078|서울 동대문구 회기동 16-64|서울특별시 동대문구 경희대로 1-1 (회기동)
우리은행|효자동지점|02-735-6814|서울 종로구 통인동 156-2|서울특별시 종로구 자하문로 27 (통인동)
우리은행|CJ금융센터|02-2266-3200|서울 중구 쌍림동 146-17|서울특별시 중구 동호로 330 (쌍림동)
우리은행|GS타워금융센터|02-539-7161|서울 강남구 역삼동 679 GS타워|서울특별시 강남구 논현로 508 GS타워 (역삼동)
우리은행|TC/프리미엄/강남센터|02-508-3456|서울 강남구 역삼동 679번지 GS타워 6층|서울특별시 강남구 논현로 508 GS강남타워 6층 (역삼동)
우리은행|Two//Chairs타워|02-578-3270|서울 강남구 도곡동 467 타워팰리스 상가동|서울특별시 강남구 언주로30길 57 타워아케이드 상가 2층 (도곡동)
우리은행|군인공제회출장소|02-2058-1063|서울 강남구 도곡동 467-12 군인공제회관|서울시 강남구 남부순환로 2806 군인공제회관
우리은행|서울주택도시공사금융센터|02-3412-4681|서울 강남구 개포동 14-5|서울특별시 강남구 개포로 621 (개포동) 서울주택도시공사 1층
우리은행|세종신도시금융센터|044-868-9230~2|세종특별자치시 어진동 103-24 세종리슈빌S 내|세종특별자치시 한누리대로 496  (어진동, 세종리슈빌S)
우리은행|세종조치원지점|044-868-8011|세종특별자치시 조치원읍 교리 24-1 세종시네마 1층|세종특별자치시 조치원읍 새내로 122
우리은행|세종종촌동지점|044-862-9629|세종특별자치시 종촌동 151-87 종촌중앙프라자 2층|세종특별자치시 도움3로 105-5
우리은행|세종첫마을(지)|044-868-7467|세종특별자치시 나성동 715|세종특별자치시 한누리대로 201
우리은행|KDI출장소|044-862-6741|세종특별자치시 반곡동 203-249 한국개발연구원 KDI출장소|세종특별자치시 길재길 15 반곡동
우리은행|국민연금공단금융센터|063-237-5125|전북 전주시 덕진구 만성동 1165|전북 전주시 덕진구 기지로 180 국민연금공단 본부
우리은행|군산지점|063-445-2171|전북 군산시 중앙로2가 89-1|전라북도 군산시 중앙로 106  (중앙로2가)
우리은행|김제지점|063-547-4131|전북 김제시 요촌동 122-5|전라북도 김제시 화동길 75  (요촌동)
우리은행|나운동지점|063-468-2121|전북 군산시 나운동 45-10|전라북도 군산시 백토로 119  (나운동)
우리은행|서신동지점|063-251-9450|전북 전주시 완산구 서신동 796-2|전라북도 전주시 완산구 당산로 48  (서신동)
우리은행|영등동지점|063-838-0008|전북 익산시 영등동 770-10|전라북도 익산시 무왕로 1078  (영등동)
우리은행|익산지점|063-853-2801|전북 익산시 창인동 1가 175-7|전라북도 익산시 익산대로16길 33  (창인동1가)
우리은행|전북혁신도시지점|063-715-1899|전북 완주군 이서면 갈산리 664-13|전북 완주군 이서면 안전로 135
우리은행|전주금융센터|063-288-0151|전북 전주시 완산구 경원동1가 128-21|전라북도 전주시 완산구 팔달로 159  (경원동1가)
우리은행|전주대학교출장소|063-227-0257|전북 전주시 완산구 효자동3가 1200|전라북도 전주시 천장로 303 (효자동) 전주대학교
우리은행|전주송천동지점|063-276-7143|전북 전주시 송천동 1가 292-7번지|전라북도 전주시 덕진구 송천로 1(송천동1가, 송천동센트럴파크1단지)
우리은행|전주효자동지점|063-237-5671|전북 전주시 완산구 효자동2가 1239-1|전라북도 전주시 완산구 홍산로 263  (효자동2가)
우리은행|정읍지점|063-534-7076|전라북도 정읍시 상동 315-17|전라북도 정읍시 충정로 88  (상동)
우리은행|강릉지점|033-647-5101|강원 강릉시 임당동 86|강원도 강릉시 경강로 2097(임당동)
우리은행|동해지점|033-533-2101|강원 동해시 천곡동 1074-1|강원도 동해시 중앙로 247 (천곡동)
우리은행|속초지원출장소|033-635-4115|강원 속초시 동명동 300|강원도 속초시 법대로 15 (동명동)
우리은행|속초지점|033-632-3772|강원 속초시 중앙동 468-40|강원도 속초시 중앙로 163?(중앙동)
우리은행|연세대원주캠퍼스출장소|033-763-3020|강원 원주시 흥업면 매지리 234 연대원주캠퍼스|강원도 원주시 흥업면 연세대길1 연세플라자
우리은행|원주금융센터|033-764-1102|강원도 원주시 반곡동 1886-5|강원도 원주시 입춘로 110
우리은행|원주중앙지점|033-761-2800|강원 원주시 단구동 1512-1|강원도 원주시 서원대로 406 리더스타워빌딩 (단구동)
우리은행|춘천지점|033-256-6061|강원 춘천시 중앙로2가 96|강원도 춘천시 중앙로 54 (중앙로2가)
우리은행|한림대학교출장소|033-243-0091|강원 춘천시 옥천동 1 한림대학교(정문)|강원도 춘천시 한림대학길 1 (옥천동, 한림대학교)
우리은행|LH진주혁신도시지점|055-752-5320|경상남도 진주시 충무공동 227-2|경상남도 진주시 충의로 19
우리은행|거제지점|055-632-6801|경남 거제시 신현읍 고현리 977|경상남도 거제시 거제중앙로 1934  (고현동)
우리은행|김해금융센터|055-332-7001|경남 김해시 부원동 614-18|경상남도 김해시 호계로 415  (부원동)
우리은행|김해외국인금융센터|055-321-3269|경남 김해시 서상동 110-5|경남 김해시 분성로 332  (서상동)
우리은행|내외동지점|055-331-7717|경남 김해시 내동 1144-1|경상남도 김해시 내외중앙로 64  (내동)
우리은행|마산지점|055-246-3161|경남 마산시 합포구 남성동 247-1|경상남도 창원시 마산합포구 해안대로 347 (남성동)
우리은행|밀양출장소|055-353-3191|경남 밀양시 내일동 96-1|경상남도 밀양시 석정로 12  (내일동)
우리은행|사천지점|055-852-6338|경남 사천시 사천읍 수석리 283-7|경상남도 사천시 사천읍 옥산로 31 (수석리)
우리은행|양산금융센터|055-383-6681|경남 양산시 북부동 148-21|경상남도 양산시 중앙로 220  (북부동)
우리은행|양산신도시지점|055-367-9781~3|경남 양산시 물급읍 범어리 2711-10 세정에스타빌딩 1~2층|경상남도 양산시 물금읍 청운로 349 세정에스타빌딩 (범어리)
우리은행|중소벤처기업진흥공단지점|055-795-1899|경남 진주시 충무공동 16-4 중소기업진흥공단 1층|경상남도 진주시 동진로 430
우리은행|진영지점|055-345-0811|경남 김해시 진영읍 진영리 1614-9 그랜드프라자|경상남도 김해시 진영읍 김해대로361번길 2  (진영리, 그린프라자)
우리은행|진주지점|055-741-2051|경남 진주시 대안동 14-8|경상남도 진주시 진주대로 1063  (대안동)
우리은행|진해지점|055-545-3161|경남 창원시 진해구 평안동 1-3|경상남도 창원시 진해구 백구로 56  (평안동)
우리은행|창원공단금융센터|055-282-6031|경남 창원시 외동 851-1|경상남도 창원시 성산구 창원대로 754  (외동,한국산업단지공단 동남지역본부내)
우리은행|창원금융센터|055-267-4100|경남 창원시 상남동 73-1|경상남도 창원시 성산구 상남로 83 (상남동)
우리은행|창원반송지점|055-289-9777|경남 창원시 반림동 21|경상남도 창원시 성산구 반송로 150  (반림동)
우리은행|창원테크노파크지점|055-600-6300|경남 창원시 성산동 77-1 창원SK테크노파크 108호|경상남도 창원시 성산구 완암로 50 (성산동,창원SK테크노파크 제넥스동 108호)
우리은행|창원토월지점|055-267-6701|경남 창원시 상남동 45-1 스카이웰빙파크|경상남도 창원시 성산구 동산로 122 스카이웰빙파크빌딩 1층 (상남동)
우리은행|통영지점|055-645-2041|경남 통영시 중앙동 91|경상남도 통영시 중앙로 143  (중앙동)
우리은행|한국전기연구원출장소|055-285-6094|경남 창원시 성주동 28-1 한국전기연구원|경상남도 창원시 성산구 불모산로10번길 12 (성주동, 한국전기연구원)
우리은행|한국항공우주산업출장소|055-852-7421|경남 사천시 사남면 유천리 321외|경상남도 사천시 사남면 공단1로 78  한국항공우주산업내
우리은행|LG전자출장소|055-289-9220|경남 창원시 성산동 76 LG전자 창원2공장|경상남도 창원시 성산구 완암로 84  (성산동, LG전자창원2공장)
우리은행|노원동지점|053-351-6283|대구 서구 비산동 1302-8|대구 서구 팔달로 90 (비산동)
우리은행|다사지점|053-588-1985|대구 달성군 다사읍 죽곡리 807-1|대구광역시 달성군 다사읍 달구벌대로 866
우리은행|대구용산동지점|053-527-3311|대구 달서구 용산동 215-33 향군회관|대구광역시 달서구 달구벌대로 1491, 향군회관 (용산동)
우리은행|대구지점|053-425-9811|대구 중구 남일동 50-1|대구광역시 중구 중앙대로 418 (남일동)
우리은행|대구테크노폴리스지점|053-614-0621|대구광역시 달성군 유가면 봉리 615|대구광역시 달성군 유가면 테크노상업로 108
우리은행|대구혁신도시금융센터|053-710-1899|대구 동구 신서동 1149-4 혁신그랜드1 제1층 101호~104호|대구광역시 동구 이노밸리로 321  (신서동) 혁신그랜드1 1층 101호~104호
우리은행|동산동지점|053-256-5891|대구 중구 동산동 127-6|대구광역시 중구 국채보상로102길 2 (동산동)
우리은행|명덕지점|053-623-4811|대구 남구 대명2동 1790-3번지|대구광역시 남구 중앙대로 259 (대명동)
우리은행|범물동지점|053-784-4831|대구 수성구 범물동 1334-3|대구광역시 수성구 지범로 196 (범물동)
우리은행|범어동지점|053-753-9856|대구 수성구 범어동 42-8|대구광역시 수성구 달구벌대로 2393 (범어동)
우리은행|상인동지점|053-638-6840|대구 달서구 상인동 162-2 外|대구광역시 달서구 월배로 175 (상인동)
우리은행|성당동지점|053-652-8981|대구 남구 대명동 1140-4외|대구광역시 남구 월배로 476 (대명동)
우리은행|성서공단지점|053-586-8080|대구 달서구 신당동 1320-2 이앤씨이노비즈타워(아파트형공장)|대구광역시 달서구 달서대로 559 이노비즈타워 1층 (신당동)
우리은행|성서금융센터|053-583-1322|대구 달서구 이곡동 1244 메가타운1층|대구광역시 달서구 성서로 420  (이곡동)
우리은행|신암동금융센터|053-951-3001|대구 동구 신암동 214-4|대구광역시 동구 아양로 46 (신암동)
우리은행|신용보증기금지점|053-964-1899|대구광역시 동구 신서동 1157 신용보증기금지점|대구광역시 동구 첨단로 7 (신서동)
우리은행|유통단지지점|053-604-6021|대구 북구 산격2동 1666(전기조명관 1F)|대구광역시 북구 유통단지로 50  크리스탈빌딩  (산격동)
우리은행|중동지점|053-763-4981|대구 수성구 중동 424-2|대구광역시 수성구 수성로 173 (중동)
우리은행|칠곡지점|053-322-5437|대구 북구 동천동 905-2|대구광역시 북구 팔거천동로 210 (동천동)
우리은행|침산동지점|053-358-8354|대구 북구 침산동 260-8 MB프라자 1~2층|대구광역시 북구 침산남로 140 (침산동)
우리은행|평리동지점|053-563-4381|대구 서구 평리5동 1524-17|대구광역시 서구 서대구광역시로 141 (평리동)
우리은행|공주지점|041-881-8507|충남 공주시 신관동 263-1 금강빌딩 1층|충청남도 공주시 공주대학로 98  (신관동, 금강빌딩 1층)
우리은행|논산지점|041-735-8312~4|충남 논산시 내동 952|충청남도 논산시 시민로 210번길 4
우리은행|단국대천안캠퍼스출장소|041-562-3131|충남 천안시 안서동 산29 율곡도서관|충청남도 천안시 동남구 단대로 119  (안서동)
우리은행|당진지점|041-356-9100|충남 당진시 읍내동 541-3|충청남도 당진시 당진중앙3로 72  (읍내동)
우리은행|대천지점|041-934-1251|충남 보령시 동대동 820-8|충청남도 보령시 목장3길 10  (동대동)
우리은행|삼성디스플레이LCD(출|041-544-9000|충남 아산시 탕정면 명암리 15-3|충청남도 아산시 탕정면 삼성로 181 (명암리)
우리은행|삼성디스플레이지점|041-532-4360|충남 아산시 탕정면 명암리 809번지 탕정삼성트라팰리스센타프라자 2F|충청남도 아산시 탕정면 탕정면로 37 탕정삼성트라팰리스 상가2층
우리은행|서산지점|041-664-2111|충남 서산시 동문동 421-6|충청남도 서산시 고운로 214  (동문동)
우리은행|신방동지점|041-575-9121|충남 천안시 쌍용동 392|충청남도 천안시 서부대로 298 (쌍용동)
우리은행|신부동지점|041-562-5533|충남 천안시 신부동 467-1|충남 천안시 동남구
우리은행|아산배방지점|041-534-1177|충남 아산시 배방면 공수리 261-10 배방프라자|충청남도 아산시 배방로 49  배방프라자 (공수리)
우리은행|아산테크노밸리지점|041-545-1036|충남 아산시 둔포면 석곡리 1674|충남 아산시 둔포면 아산밸리중앙로 89
우리은행|온양삼성전자출장소|041-548-7832|충남 아산시 배방면 북수리 723|충청남도 아산시 배방로 158 (북수리)
우리은행|온양지점|041-549-6321|충남 아산시 모종동 557-13|충청남도 아산시 번영로 223 (모종동)
우리은행|천안금융센터|041-562-9121|충청남도 천안시 서북구 불당동 1534|충청남도 천안시 서북구 불당25로176 (불당동)
우리은행|천안산단지점|041-522-6997|충남 천안시 서북구 차암동 436|충남 천안시 서북구 3공단6로 58-5(차암동)
우리은행|천안삼성출장소|041-621-4307|충남 천안시 성성동 508 천안삼성전관내|충청남도 천안시 서북구 번영로 465 (성성동)
우리은행|천안중앙금융센터|041-576-6767|충남 천안시 성정동 927,928|충청남도 천안시 서북구 쌍용대로 251  (성정동)
우리은행|천안청수지점|041-622-8673|충청남도 천안시 동남구 청당동 490|충청남도 천안시 동남구 청수14로 56 (청당동)
우리은행|홍성지점|041-634-7080|충남 홍성군 홍성읍 오관리 382-4|충청남도 홍성군 홍성읍 내포로 22  (오관리)
우리은행|BIFC금융센터|051-711-1899|부산 남구 문현동 1229-1 부산국제금융센터 204호|부산광역시 남구 문현금융로40(문현동) 부산국제금융센터 204호
우리은행|거제동지점|051-506-8071|부산 연제구 거제동 1477-1 창암빌딩 1층|부산광역시 연제구 아시아드대로 94 창암빌딩 1층 (거제동)
우리은행|괴정동지점|051-207-7001|부산 사하구 괴정동 740-1|부산광역시 사하구 괴정동 740-1
우리은행|구서동지점|051-517-1160|부산 금정구 구서동 1049 롯데캐슬아파트 단지내상가1.2층|부산광역시 금정구 금강로 503 롯데캐슬아파트단지내상가 1, 2층 (구서동)
우리은행|구포지점|051-332-1581|부산 북구 구포2동 1060-400|부산광역시 북구 낙동대로 1686 (구포동)
우리은행|기장지점|051-722-7064|부산 기장군 기장읍 동부리 267|부산광역시 기장군 기장읍 읍내로 92 (동부리)
우리은행|남천동지점|051-622-4101|부산 수영구 남천동 8-9|부산광역시 수영구 광남로 32  (남천동)
우리은행|녹산공단금융센터|051-831-3151|부산 강서구 송정동 1631-4|부산광역시 강서구 녹산산단335로 12-5 (송정동)
우리은행|대연동지점|051-632-4951|부산 남구 대연6동 1758-9|부산광역시 남구 수영로 189 (대연동)
우리은행|덕천동지점|051-361-2001|부산 북구 덕천동 398-6|부산광역시 북구 만덕대로 17 (덕천동)
우리은행|동래지점|051-552-2631|부산 동래구 수안동 457|부산광역시 동래구 충렬대로237번길 30 (수안동)
우리은행|르네시떼지점|051-319-5601|부산 사상구 괘법동 529-1|부산광역시 사상구 광장로 7 (괘법동)
우리은행|마린시티지점|051-747-9701|부산 해운대구 우동1406|부산광역시 해운대구 해운대해변로 120 (우동)
우리은행|망미동지점|051-754-8441|부산 수영구 망미2동 212-9|부산광역시 수영구 수미로 59 (망미동)
우리은행|메트로시티지점|051-612-0020|부산 남구 용호동 200-1|부산광역시 남구 용호로 54 (용호동)
우리은행|모라동금융센터|051-301-0061|부산 사상구 모라동 281-5|부산광역시 사상구 사상로531번길 24 (모라동)
우리은행|반여동지점|051-532-0241|부산 해운대구 반여동 1441-123|부산광역시 해운대구 선수촌로 89 (반여동)
우리은행|백병원출장소|051-895-2261|부산 부산진구 개금동 633-165|부산광역시 부산진구 복지로 75 (개금동)
우리은행|범일동지점|051-646-5031|부산 동구 범일동 643-4|부산광역시 동구 진시장로 16 (범일동)
우리은행|범천동지점|051-631-7501|부산 부산진구 범천동 862-1|부산광역시 부산진구 중앙대로 640 (범천동)
우리은행|부곡동지점|051-518-2223|부산 금정구 부곡동 325-33|부산광역시 금정구 부곡로 83 (부곡동)
우리은행|부산동백지점|051-731-1001|부산 해운대구 우동 1434-2 (현대하이페리온)|부산광역시 해운대구 마린시티1로 155 하이페리온아파트 (우동)
우리은행|부산미음산단지점|051-831-4398|부산광역시 강서구 구랑동 1172-4|부산광역시 강서구 미음산단로 139번길 5
우리은행|부산지점|051-246-8340|부산 중구 동광동1가 7|부산광역시 중구 광복로97번길 11 (동광동1가)
우리은행|부암동지점|051-817-9631|부산 부산진구 부암동 500|부산광역시 부산진구 당감로 79?(부암동)
우리은행|부전동금융센터|051-806-5080|부산 부산진구 부전2동 254-1|부산광역시 부산진구 중앙대로 697 (부전동)
우리은행|부평동지점|051-244-4075|부산 중구 부평동3가 3-33|부산광역시 중구 흑교로 25  (부평동3가)
우리은행|사상금융센터|051-322-7200|부산 사상구 감전동 152-2|부산광역시 사상구 새벽로 133?(감전동)
우리은행|삼성자동차출장소|051-941-1201|부산 강서구 신호동 25-17 삼성자동차|부산광역시 강서구 르노삼성대로 61 삼성자동차 (신호동)
우리은행|서면지점|051-804-2007|부산 부산진구 부전동 157-10|부산광역시 부산진구 중앙대로 718  (부전동)
우리은행|센텀시티지점|051-741-3416|부산 해운대구 우동 1488 대우월드마크센텀|부산광역시 해운대구 센텀동로 25, 215호 상가동(우동, 대우월드마크센텀)
우리은행|센텀파크지점|051-744-6111|부산 해운대구 재송1동 1200 센텀파크아파트 주상가|부산광역시 해운대구 센텀중앙로 145  더샵센텀파크1차아파트 주상가 (재송동)
우리은행|수영역지점|051-752-0016|부산 수영구 광안3동 1071-1|부산광역시 수영구 연수로 420 (광안동)
우리은행|신평동금융센터|051-201-0102|부산 사하구 신평동 545|부산광역시 사하구 장평로 262 (신평동)
우리은행|연산중앙지점|051-868-8001|부산 연제구 연산동 1124-3 CT타워|부산 연제구 중앙대로 1125
우리은행|영도중앙출장소|051-412-7771|부산 영도구 봉래동 3가 24|부산광역시 영도구 대교로 1 (봉래동3가)
우리은행|영도지점|051-417-7111|부산 영도구 대교동1가 70-2|부산광역시 영도구 태종로 63 (대교동1가)
우리은행|온천남지점|051-557-1641|부산 동래구 온천2동 707|부산광역시 동래구 충렬대로107번길 28 (온천동)
우리은행|온천동금융센터|051-552-1231|부산 동래구 온천동 169-63|부산광역시 동래구 금강공원로 16 (온천동)
우리은행|용호동지점|051-627-8062|부산 남구 용호동 494-34|부산광역시 남구 용호로 161-1 (용호동, 동림상가타운)
우리은행|정관지점|051-728-6291|부산 기장군 정관면 매학리 713-1|부산광역시 기장군 정관면 정관로 561 (매학리)
우리은행|중앙동지점|051-462-3271|부산 중구 중앙동 4가 83-5 STX빌딩 1층|부산광역시 중구 중앙대로 102 (중앙동4가)
우리은행|초량지점|051-468-7051|부산 동구 초량3동 1146-11|부산광역시 동구 중앙대로 287 (초량동)
우리은행|토곡지점|051-757-4151|부산 연제구 연산9동 479-3|부산광역시 연제구 과정로 143 (연산동)
우리은행|하단동지점|051-293-7100|부산 사하구 하단동 589-6 경부빌딩1층|부산광역시 사하구 낙동남로 1412 (하단동)
우리은행|해운대중앙지점|051-742-3088|부산 해운대구 중동 1378-21|부산광역시 해운대구 중동2로 12-1 (중동)
우리은행|해운대지점|051-701-5001|부산 해운대구 좌동 1466-3|부산광역시 해운대구 세실로 77  성부프라자 1층 (좌동)
우리은행|화명동지점|051-361-6161|부산 북구 화명동 2277-2|부산광역시 북구 화명대로 42 (화명동)
우리은행|화전공단지점|051-973-0964|부산 강서구 화전동 583-26|부산광역시 강서구 화전산단2로 63 (화전동)
우리은행|TC/프리미엄/부산센터|051-257-9960|부산 중구 동광동1가 7|부산광역시 중구 광복로97번길 11 (동광동1가)
우리은행|광주과학기술원출장소|062-972-3323|광주 북구 오룡동 1|광주광역시 북구 첨단과기로 123 (오룡동)
우리은행|광주금융센터|062-223-4341|광주 동구 금남로5가 113|광주광역시 동구 금남로 176 (금남로5가)
우리은행|광주금호지점|062-681-0943|광주 서구 금호동 793-1|광주광역시 서구 금화로 90 (금호동)
우리은행|광주첨단지점|062-973-9680|광주 광산구 월계동 867-1|광주광역시 광산구 첨단중앙로 136 (월계동)
우리은행|금남로지점|062-227-3141|광주 동구 금남로2가 27|광주광역시 동구 금남로 226 (금남로2가)
우리은행|문흥동지점|062-269-7600|광주 북구 문흥동 997-1|광주광역시 북구 대천로 138 (문흥동)
우리은행|봉선동지점|062-671-3141|광주 남구 봉선동 111-4|광주광역시 남구 봉선로 164 (봉선동)
우리은행|상무지점|062-384-3143|광주 서구 치평동 1216 대교빌딩|광주광역시 서구 상무중앙로 90 대교빌딩 (치평동)
우리은행|신창지점|062-953-9494|광주 광산구 신창동 1220-1|광주광역시 광산구 장신로 253 DY메디칼타워 (신창동)
우리은행|진월동지점|062-673-7702|광주 남구 진월동 252-4|광주광역시 남구 서문대로 686 (진월동)
우리은행|평동산단지점|062-945-0975|광주 광산구 월전동 1208|광주광역시 광산구 평동산단로 192 (월전동)
우리은행|하남공단금융센터|062-953-6671|광주 광산구 도천동 621-16|광주광역시 광산구 하남산단8번로 171 (도천동)
우리은행|가경동지점|043-236-6925|충북 청주시 흥덕구 가경동 1449|충청북도 청주시 흥덕구 풍산로 6 청주여객터미널
우리은행|서청주지점|043-271-3081|충북 청주시 흥덕구 봉명동 1827|충청북도 청주시 흥덕구 과상미로 3  (봉명동)
우리은행|오송보건의료행정타운출장소|043-715-5500|충북 청원군 오송읍 연제리 643번지 오송보건의료행정타운內 후생관 지하1층|충청북도 청원군 오송읍 오송생명2로 187 오송생명과학단지 보건의료행정후생관 지하 1층 (연제리)
우리은행|오창LG화학출장소|043-214-9355|충북 청원군 옥산면 남촌리 1114-1|충청북도 청원군 옥산면 과학산업3로 29  (㈜엘지화학오창테크노파크)
우리은행|오창금융센터|043-214-8691|충북 청원군 오창면 양청리 818-4|충청북도 청원군 오창읍 중심산업로 20 (양청리, 거묵빌딩)
우리은행|제천지점|043-645-0983|충북 제천시 의림동 7-4번지|충청북도 제천시 의림대로 167  (의림동)
우리은행|청주산단지점|043-271-9561|충북 청주시 흥덕구 송정동 140-57|충청북도 청주시 흥덕구 직지대로 401(송정동)
우리은행|청주성모병원출장소|043-214-3232|충북 청주시 상당구 주중동 589-5|충청북도 청주시 상당구 주성로 173-19  (주중동)
우리은행|청주지점|043-253-6281|충북 청주시 상당구 남문로2가 66|충청북도 청주시 상당구 남사로 116  (남문로2가)
우리은행|충북혁신도시지점|043-533-0351~3|충북 음성군 맹동면 두성리 491|충청북도 음성군 맹동면 원중로 1404
우리은행|충주법원출장소|043-842-7198|충북 충주시 교현2동 720-2 충주지원 2층|충청북도 충주시 계명대로 103 충주지원 2층 (교현동)
우리은행|충주지점|043-847-2051|충북 충주시 충인동 353|충청북도 충주시 중앙로 83 (충인동)
우리은행|가좌공단지점|032-581-0450|인천 동구 송림동 295-5|인천광역시 동구 봉수대로 85 (송림동)
우리은행|갈산동지점|032-517-2078|인천 부평구 갈산동 363|인천광역시 부평구 갈월서로 46 (갈산동)
우리은행|강화지점|032-933-4771|인천 강화군 강화읍 관청리 490-5|인천광역시 강화군 강화읍 동문안길 1
우리은행|검단산단//지점|032-569-9016|인천 서구 오류동 검단산업단지 2블럭 검단공구상가 A동 2층|
우리은행|검단신도시지점|032-568-9602|인천 서구 당하동 1092-1|인천광역시 서구 원당대로 660
우리은행|계양지점|032-548-6116|인천 계양구 용종동 211-5 대림프라자|인천광역시 계양구 계산새로 89 대림프라자 (용종동)
우리은행|공항금융센터|032-743-1050|인천광역시 중구 운서동 2840 인천국제공항 여객터미널 지하 1층 (동측)|인천광역시 중구 공항로 272 인천국제공항 여객터미널 지하 1층(동측)
우리은행|구월동지점|032-434-0341|인천 남동구 구월동 1470-2|인천광역시 남동구 인하로507번길 1 (구월동)
우리은행|구월타운지점|032-465-6030|인천 남동구 구월동 277외|인천광역시 남동구 인주대로 670 (구월동, 인향빌딩)
우리은행|국제성모병원출장소|032-561-3721|인천광역시 서구 심곡동 291|인천광역시 서구 심곡로 100번길 25
우리은행|남동공단금융센터|032-812-5481|인천 남동구 고잔동 637 남동지원빌딩|인천광역시 남동구 남동대로 217  남동지원빌딩 (고잔동)
우리은행|만수동금융센터|032-435-2300|인천 남동구 간석동 915-2|인천광역시 남동구 호구포로 887 (간석동)
우리은행|부평금융센터|032-528-9311|인천 부평구 부평동 199-36|인천광역시 부평구 부평대로 16 (부평동)
우리은행|부평중앙지점|032-526-7125|인천 부평구 부평동 529-15 대한생명빌딩 1층|인천광역시 부평구 부평대로 75 (부평동)
우리은행|산곡동지점|032-512-7461|인천 부평구 산곡동 182|인천광역시 부평구 마장로 287 (산곡동)
우리은행|석남동지점|032-574-4433|인천 서구 석남동 518-16|인천광역시 서구 길주로 85 (석남동)
