##NAME|SUBNAME|ID|TELNUM|NEWADDR|OT@@이디야
이디야|울산온양점|2318||울산 울주군 온양읍 보곡1길 30-10 (대안리)|평일 운영시간 : 10:30 ~ 22:30;주말 및 공휴일 : 10:30 ~ 22:30
이디야|울산진하해수욕장점|1636|052-851-6322|울산 울주군 서생면 진하길 38 (진하리, 진하위드빌)|평일 운영시간 : 10:30 ~ 22:00;주말 및 공휴일 : 10:30 ~ 22:00
이디야|울산천상점|1864|052-245-4159|울산 울주군 범서읍 천상길 17 (천상리)|평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50
이디야|울산청량점|2355|052-268-0664|울산 울주군 청량면 상남길 66-4 (상남리)|평일 운영시간 : 07:30 ~ 21:30;주말 및 공휴일 : 10:00 ~ 21:30
이디야|울산남외동점|1401|052-295-8889|울산 중구 남외3길 8 (남외동)|평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 22:30
이디야|울산다운동점|1699|052-223-3006|울산 중구 다운로 122 (다운동)|평일 운영시간 : 09:30 ~ 22:30;주말 및 공휴일 : 09:30 ~ 22:30
이디야|울산동천강점|2490|052-297-9903|울산 중구 내황14길 50 (반구동) (나린혜리티지 202호)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|울산반구동점|1630|052-291-1466|울산 중구 반구정15길 8 (반구동, 울산신동아파밀리에)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 21:00
이디야|울산병영오거리점|1837|052-297-1204|울산 중구 곽남길 5 (약사동)|평일 운영시간 : 09:00 ~ 01:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|울산복산동점|2071|052-297-3334|울산 중구 번영로 395 (복산동)|평일 운영시간 : 09:00 ~ 22:40;주말 및 공휴일 : 09:00 ~ 22:30
이디야|울산성남점|954|052-211-3335|울산 중구 중앙시장1길 2 (옥교동)|평일 운영시간 : 09:40 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:30
이디야|울산성안동점|1741|052-248-0607|울산 중구 성안로 181 (성안동)|평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|울산우정중앙점|2029|052-245-2221|울산 중구 우정3길 20 (우정동)|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 24:00
이디야|울산우정혁신점|1593|052-212-1135|울산 중구 종가5길 78-2 (유곡동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|울산중구문화의전당점|1934|052-211-0108|울산 중구 종가로 405 (성안동)|평일 운영시간 : 09:30 ~ 19:00;주말 및 공휴일 : 09:30 ~ 16:30 / 일요일 휴무. 공연 일정에 따라 변경될 수 있습니다.
이디야|울산태화강대공원점|1557|052-244-8338|울산 중구 신기길 97 (태화동)|평일 운영시간 : 09:30 ~ 23:50;주말 및 공휴일에는 변경될 수 있습니다.
이디야|울산태화동점|1787|052-246-1738|울산 중구 평동길 11 (유곡동)|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|울산태화먹거리단지점|2553|052-222-4099|울산 중구 내오산로 75 (태화동) 이디야커피|평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|울산홈플러스점|2463|052-290-8067|울산 중구 번영로 475 (복산동, 홈플러스울산점) 2F|평일 운영시간 : 10:30 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다. 매월 둘째주 수요일, 넷째주 월요일 홈플러스 휴무
이디야|인천강화점|2509|032-933-5622|인천 강화군 강화읍 강화대로 392|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|경인교대점|708|032-554-4936|인천 계양구 계양대로 170 (계산동) 1층|평일 운영시간 : 07:00 ~ 23:00토요일 08:00 ~ 23:00/일요일 09:00 ~ 23:00
이디야|경인교대정문점|1853|032-555-1556|인천 계양구 향교로 1 (계산동)|평일 운영시간 : 09:30 ~ 22:30;주말 및 공휴일 : 09:30 ~ 23:30
이디야|경인여대점|1486|032-556-3416|인천 계양구 경명대로1045번길 21-1 (계산동)|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|계산역점|586|032-556-9400|인천 계양구 경명대로 1088 (계산동)|평일 운영시간 : 07:30 ~ 00:00;주말 및 공휴일 : 07:30 ~ 00:00
이디야|계양로데오2호점|1085|032-551-0806|인천 계양구 계산새로 85 (용종동) 보람프라자 1층|평일 운영시간 : 08:00 ~ 22:00토,일 open 10:00~ close 22:00
이디야|계양로데오점|768|032-547-0806|인천 계양구 오조산로57번길 15 (계산동) 1층|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 00:00
이디야|계양롯데마트점|2839||인천 계양구 장제로 822 (계산동, 롯데마트 계양점) 롯데마트 계양점 1층 이디야커피|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|계양이마트점|1131|032-549-5324|인천 계양구 봉오대로 785 (작전동) 이마트 1층 내|평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천계산도두리점|1327|032-554-0880|인천 계양구 용종로 2 (계산동)|평일 운영시간 : 09:00 ~ 23:00주문 마감 - 22:30
이디야|인천계산중앙점|1947|032-552-0777|인천 계양구 경명대로 1147 (임학동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|인천계산현대점|1177|032-545-8288|인천 계양구 계산로 149 (계산동)|평일 운영시간 : 08:30 ~ 24:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천동양점|2391|032-544-8552|인천 계양구 양지로 30 (동양동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천박촌점|1262|032-542-1203|인천 계양구 장제로 1013 (박촌동)|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천임학역점|962|032-541-2268|인천 계양구 장제로 891 (임학동)|평일 운영시간 : 09:00 ~ 01:00;주말 및 공휴일 동일합니다.
이디야|인천작전로데오점|1232|032-547-6788|인천 계양구 효서로 230 (작전동) 104호|평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천작전역점|1604|032-541-7009|인천 계양구 봉오대로 671 (작전동, 우남푸르미아)|평일 운영시간 : 07:30 ~ 00:00;주말 및 공휴일 : 09:30 ~ 00:00
이디야|인천작전점|1032|070-4232-7334|인천 계양구 효서로 341 (작전동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|인천장기점|1808|032-517-1057|인천 계양구 장기로 34 (장기동)|평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:00
이디야|인천화전초교점|1710|032-541-4136|인천 계양구 주부토로 372 (작전동)|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천효성점|1050|070-4229-5230|인천 계양구 안남로 548 (효성동)|평일 운영시간 : 07:30 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:00
이디야|간석홈플러스점|2236|032-434-9955|인천 남동구 경원대로 971 (간석동)|평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|구월동길병원점|817|032-421-4251|인천 남동구 구월남로 163 (구월동)|평일 운영시간 : 08:30 ~ 23:00평일과 주말 동일합니다.
이디야|구월로데오점|799|032-424-7171|인천 남동구 인하로 497-28 (구월동)|평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:30 ~ 00:00
이디야|구월롯데캐슬점|1423|032-465-5709|인천 남동구 구월남로268번길 1 (구월동)|평일 운영시간 : 10:00 ~ 21:30;주말 및 공휴일에는 변경될 수 있습니다.
이디야|구월아시아드점|1622|032-468-1104|인천 남동구 인하로 608 (구월동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|구월중앙점|1730|032-467-8167|인천 남동구 선수촌공원로 37 (구월동)|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 22:30
이디야|구월힐캐슬점|2709|032-466-3636|인천 남동구 구월로 212 (구월동, 힐캐슬프라자) 이디야커피 구월힐캐슬점|평일 운영시간 : 07:30 ~ 23:00;주말 및 공휴일 : :08:00 ~ 23:00
이디야|남동공단점|268|032-818-2725|인천 남동구 남동대로 217 (고잔동) 1층 로비|평일 운영시간 : 09:00 ~ 18:00;주말 및 공휴일 : 휴무
이디야|소래포구역점|1633|032-437-1104|인천 남동구 소래역로 28 (논현동)|평일 운영시간 : 10:00 ~ 00:00;주말 및 공휴일 10:00 ~ 00:00
이디야|인천CGV점|972|070-4134-4579|인천 남동구 예술로 206 (구월동, 구월중앙프라자) B동 105호 이디야커피|평일 운영시간 : 08:30 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50
이디야|인천간석래미안점|1432|032-424-6363|인천 남동구 석산로 157 (간석동)|평일 운영시간 : 10:00 ~ 22:00
이디야|인천간석오거리점|1160|032-423-2701|인천 남동구 백범로 406 (간석동) 233-4|평일 운영시간 : 09:00 ~ 21:30;주말 및 공휴일 : 09:00 ~ 21:30
이디야|인천간석자유시장점|1440|032-428-7265|인천 남동구 용천로 156 (간석동)|평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천구월문화점|2052|032-811-3369|인천 남동구 문화로 85 (구월동)|평일 운영시간 : 09:00 ~ 23:45;주말 및 공휴일 : 10:00 ~ 23:45
이디야|인천구월팬더점|2410|032-465-2785|인천 남동구 인주대로 665 (구월동)|평일 운영시간 : 07:30 ~ 00:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천남동구청역점|2536|032-462-2979|인천 남동구 인주대로 888 (만수동) 101호 이디야커피 인천남동구청점|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천남촌동점|2809||인천 남동구 남촌동로3번길 36 (남촌동) 이디야 인천남촌동점|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 21:30
이디야|인천논현남부점|1186|032-723-3535|인천 남동구 논고개로 81 (논현동)|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천논현소래점|2616|032-421-2220|인천 남동구 포구로 77 (논현동) 도원프라자 1층 102~103호|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천논현에코점|1832|032-434-1047|인천 남동구 에코중앙로156번길 5-7 (논현동)|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|인천논현역점|924|032-423-1890|인천 남동구 논고개로123번길 22 (논현동)|평일 운영시간 : 09:00 ~ 01:00토요일 및 공휴일 09:00 ~ 01:00 일요일 09:00 ~ 24:00
이디야|인천도림점|2529|032-433-8743|인천 남동구 논고개로 311-1 (도림동) 이디야커피|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|인천만수로데오점|1225|032-466-6664|인천 남동구 장승남로 65 (만수동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 00:30
이디야|인천만수역점|2266|032-471-0953|인천 남동구 구월로 350 (만수동)|평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천만수주공점|1280|032-463-4483|인천 남동구 만수로50번길 25 (만수동)|평일 운영시간 : 09:00 ~ 22:40;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천만월점|1193|032-422-9982|인천 남동구 호구포로 915 (간석동)|평일 운영시간 : 10:00 ~ 23:30;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천모래내시장점|1154|032-467-8111|인천 남동구 구월로276번길 45 (구월동)|평일 운영시간 : 09:00 ~ 24:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천서창점|1647|032-464-8701|인천 남동구 서창남로 71 (서창동) 1층 111호|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천서창중앙점|1740|032-465-0169|인천 남동구 장아산로 137 (서창동)|평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|인천시청점|396|032-422-8803|인천 남동구 구월로 123 (간석동) 1층|평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일 : 08:30~22:00
이디야|인천예술회관역점|1098|032-421-0570|인천 남동구 인주대로 582 (구월동)|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천호구포역점|1025|032-426-0340|인천 남동구 호구포로 219 (논현동)|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 10:00 ~ 23:00
이디야|인천송현점|1514|032-773-9717|인천 동구 수문통로 54 (송현동)|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 08:00 ~ 22:50
이디야|인천재능대점|1679|032-777-6348|인천 동구 송림로 141 (송림동)|평일 운영시간 : 10:00 ~ 23:30;주말 및 공휴일 : 10:00 ~ 23:30
이디야|인천도화제일점|2666|032-876-0627|인천 미추홀구 경인로 314 (도화동, 스타뷰) 1층 이디야커피 인천도화제일점|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|갈산역점|413|032-363-3789|인천 부평구 부평대로 301 (청천동) 남광센트렉스 108호|평일 운영시간 : 08:00 ~ 20:00토요일 (08:00 ~ 17:00) / 일요일 및 공휴일 (휴무)
이디야|부평갈산동점|1053|032-505-9401|인천 부평구 주부토로 182 (갈산동) 1-103|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 22:45
이디야|부평경찰서점|1400|032-330-3783|인천 부평구 길주로 507 (청천동)|평일 운영시간 : 07:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50
이디야|부평구청점|945|02-728-1546|인천 부평구 길주로 547 (갈산동) 1층|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|부평굴다리점|2112|032-362-0690|인천 부평구 부일로9번길 5 (부평동) 106,107호|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 10:00 ~ 23:00
이디야|부평남부역점|1187|032-515-1794|인천 부평구 동수북로 170 (부평동) 1층|평일 운영시간 : 09:00 ~ 22:40;주말 및 공휴일 : 09:00 ~ 22:40
이디야|부평동수로점|2641|032-213-7228|인천 부평구 동수로 129 (부개동) 1층 이디야커피|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|부평동암점|1378|032-426-3800|인천 부평구 열우물로25번길 14-3 (십정동, 동암 비버리씨티)|평일 운영시간 : 10:00 ~ 01:30;주말 및 공휴일 : 10:00 ~ 02:00
이디야|부평동점|478|070-4254-5396|인천 부평구 경원대로 1404 (부평동) 110호|평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:30
이디야|부평로데오점|886|032-506-8321|인천 부평구 시장로 18 (부평동) 2층|평일 운영시간 : 10:00 ~ 23:40;주말 및 공휴일 동일합니다.
이디야|부평문화점|1049|032-503-2339|인천 부평구 부평문화로 57 (부평동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|부평미래타운점|1598|032-505-6106|인천 부평구 부평북로 442 (삼산동) 1|평일 운영시간 : 09:00 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:30
이디야|부평보건소점|1713|032-522-1620|인천 부평구 부흥로293번길 8 (부평동) 102호|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50
이디야|부평부개동점|1885|070-7677-7707|인천 부평구 길주남로 108-1 (부개동) 1층|평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|부평산곡이수점|2627|032-511-2187|인천 부평구 마장로272번길 57 (산곡동, 한성빌딩) 1층 이디야커피|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|부평산곡한화점|2401|032-525-0607|인천 부평구 마장로 320 (산곡동)|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 08:00 ~ 22:50
이디야|부평삼산사거리점|1242|032-511-7153|인천 부평구 평천로 388 (삼산동) 지하1층|평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|부평삼산점|850|032-527-3377|인천 부평구 길주로 641 (삼산동) 근영프라자 1층|평일 운영시간 : 09:00 ~ 23:55;주말 및 공휴일 : 09:00 ~ 23:55
이디야|부평삼산중앙점|2478|032-503-0819|인천 부평구 후정동로 21 (삼산동, 화령빌딩)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|부평시장역점|1277|032-505-2931|인천 부평구 부평대로 71-1 (부평동)|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 10:00 ~ 24:00
이디야|부평아이즈빌점|1619|032-515-6384|인천 부평구 마장로 473 (청천동) 1층|평일 운영시간 : 10:00 ~ 23:50;주말 및 공휴일 동일합니다.
이디야|부평역점|423|032-330-2737|인천 부평구 경원대로 1373 (부평동) 북인천우체국 내 1층|평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 영업시간 동일합니다.
이디야|부평일신점|1591|070-4150-5234|인천 부평구 일신로14번길 3 (일신동) 1층|평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|부평중앙점|1463|032-506-8839|인천 부평구 시장로 23 (부평동)|평일 운영시간 : 09:00 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:30
이디야|부평현대점|1017|032-527-0211|인천 부평구 경원대로 1262-1 (부평동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|산곡동점|752|032-361-5755|인천 부평구 부영로189번길 51 (산곡동) 1층|평일 운영시간 : 10:00 ~ 22:50;주말 및 공휴일 : 10:00 ~ 23:20
이디야|인천갈산사거리점|1691|032-202-8278|인천 부평구 평천로 315 (갈산동) 1층|평일 운영시간 : 08:00 ~ 23:50;주말 및 공휴일 : 08:30 ~ 00:00
이디야|인천마장초교점|1811|032-361-9269|인천 부평구 안남로 271 (산곡동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|인천백운역점|2259|032-527-6876|인천 부평구 이규보로 141 (십정동)|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|인천부개역점|1236|032-361-8769|인천 부평구 수변로10번길 48 (부개동, 한울팰리스)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천부개프라자점|2843|032-504-2255|인천 부평구 길주남로 158 (부개동, 부개프라자) 이디야커피 부개프라자점|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천부흥오거리점|1031|032-508-8747|인천 부평구 장제로 153 (부평동) 104|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:30 ~ 22:30
이디야|인천성모병원점|1344|032-523-1379|인천 부평구 육동로 5 (부평동) 1층|평일 운영시간 : 08:00 ~ 22:50주말/공휴일 09:00~22:50
이디야|인천청천동점|763|032-330-2481|인천 부평구 세월천로 34 (청천동) 114호|평일 운영시간 : 09:00 ~ 23:00주말/공휴일 동일합니다.
이디야|인천가정고점|1380|032-575-1394|인천 서구 서달로 159 (석남동)|평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30
이디야|인천가정점|2445|032-563-3690|인천 서구 봉오재3로 100 (가정동) 1층 이디야커피|평일 운영시간 : 09:00 ~ 20:00;주말 및 공휴일 : 09:00 ~ 20:00일요일 휴무
이디야|인천가정지구점|2073|032-562-8082|인천 서구 청중로 486 (가정동, 부일프라자) 부일프라자 1층 이디야커피|평일 운영시간 : 09:30 ~ 22:30;주말 및 공휴일 : 09:30 ~ 22:30
이디야|인천가좌신명점|1581|032-577-2845|인천 서구 가정로 127-1 (가좌동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|인천가좌역점|2696|032-262-0291|인천 서구 장고개로243번길 25 (가좌동) 1층 이디야커피 인천가좌역점|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:00
이디야|인천가좌점|1029|032-575-6230|인천 서구 원적로 105 (가좌동)|평일 운영시간 : 07:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|인천가좌진주점|2421|032-576-1117|인천 서구 장고개로337번길 18-3 (가좌동, 영프라자)|평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50
이디야|인천거북시장점|2788|032-577-1377|인천 서구 거북로 89 (석남동, 기업은행) 이디야커피 인천거북시장점|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천검단사거리점|1522|032-562-1204|인천 서구 검단로 473 (왕길동, 검단사거리역(인천2호선)) 1층 이디야커피|평일 운영시간 : 08:30 ~ 23:30;주말 및 공휴일 : 08:30 ~ 23:30
이디야|인천검암2지구점|1867|032-569-1793|인천 서구 승학로 574 (검암동) 1층 102호|평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일 : 08:30 ~ 22:00
이디야|인천검암점|996|032-564-1793|인천 서구 승학로 498 (검암동) 1층 107호|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00
이디야|인천경서점|2268|032-565-8605|인천 서구 도요지로 24 (경서동)|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00
이디야|인천국제성모병원점|2755|032-280-1949|인천 서구 심곡로100번길 31 (심곡동, 마리스텔라) 이디야커피 인천국제성모병원점|평일 운영시간 : 08:00 ~ 18:00토요일 : 09:00 ~ 15:00 / 일요일: 휴무
이디야|인천당하점|1430|032-567-2205|인천 서구 청마로167번길 8 (당하동, 강남빌딩) 105호|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천대성베르힐점|2325|02-728-1546|인천 서구 새오개로111번안길 31 (신현동)|평일 운영시간 : 09:30 ~ 20:00;주말 및 공휴일 : 09:00 ~ 20:00
이디야|인천마전점|947|032-561-6561|인천 서구 완정로45번안길 9 (마전동, 남두아이빌)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 동일합니다.
이디야|인천모다아울렛점|1817|02-728-1546|인천 서구 북항로32번안길 50 (원창동, 모다아울렛 인천점) 모다아울렛인천점 2층 이디야커피|평일 운영시간 : 11:00 ~ 21:00;주말 및 공휴일 : 10:30 ~ 21:30
이디야|인천불로점|1071|032-568-2890|인천 서구 검단로 783-1 (불로동) 102호|평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|인천블루텍점|2342|032-567-7324|인천 서구 보듬6로 10 (오류동) 1층 이디야커피|평일 운영시간 : 09:00 ~ 20:00;주말 및 공휴일 : 09:00 ~ 20:00
이디야|인천서구청점|348|032-562-9595|인천 서구 서곶로 317 (심곡동) 1층|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|인천석남점|984|032-583-2224|인천 서구 가정로 237-1 (석남동)|평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 00:00
이디야|인천신현점|1403|032-573-2205|인천 서구 가정로 360-2 (가정동)|평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 00:00
이디야|인천엠파크점|1813|032-583-6777|인천 서구 봉수대로 158 (가좌동) 엠파크타워 1층|평일 운영시간 : 09:00 ~ 18:00토요일 : 09:00 ~ 17:00 / 일요일, 공휴일 휴무
이디야|인천오류지구점|1980|032-566-2205|인천 서구 오동로 32 (왕길동, 검단자이2단지)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 23:00
이디야|인천원당점|463|032-569-2208|인천 서구 원당대로 876 (당하동, 희림타워) 희림타워 104호|평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 00:00
이디야|인천청라로제비앙점|2919|032-567-9254|인천 서구 비지니스로182번길 4-18 (청라동) 1층|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|인천청라점|865|02-728-1546|인천 서구 중봉대로612번길 10-12 (연희동) 청라프라자 B08호|평일 운영시간 : 12:00 ~ 23:00;주말 및 공휴일 : 11:30 ~ 23:00
이디야|청라스퀘어점|2519|032-710-0022|인천 서구 청라루비로 76 (경서동, 청라스퀘어세븐) B1 이디야커피|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|청라엑슬루타워점|1505|02-728-1546|인천 서구 중봉대로586번길 22 (연희동, 청라 풍림 엑슬루타워)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|청라제일풍경채점|2452|032-583-1000|인천 서구 청라커낼로 321 (경서동) 1층 이디야커피|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|청라초은점|2094|032-566-7228|인천 서구 청라에메랄드로 42 (연희동) 32|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|청라호반점|1328|032-566-2009|인천 서구 청라에메랄드로102번길 8 (연희동) 우성메디피아 1층|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|청라호수공원점|1332|032-563-0660|인천 서구 옥빛로 4 (경서동)|평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|청라휴먼시아점|1441|032-561-1671|인천 서구 청라커낼로 229-18 (경서동)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|송도국제업무지구역점|1152|032-851-2144|인천 연수구 인천타워대로 323 (송도동) 센트로드 D동 102호|평일 운영시간 : 08:00 ~ 18:00;주말 및 공휴일 : 10:00 ~ 16:00
이디야|송도글로벌캠퍼스점|1143|032-831-3202|인천 연수구 송도문화로28번길 28 (송도동, 송도글로벌캠퍼스푸르지오) 글로벌푸르지오상가 203동 220호|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|송도라이크홈점|2119|032-728-3200|인천 연수구 첨단대로 80 (송도동, 레지던스 라이크홈) 레지던스 라이크홈 1층|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|송도센트럴점|2733|032-858-1008|인천 연수구 테크노파크로111번길 8 (송도동, 송도 S 타워) 이디야커피 송도센트럴점|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 22:00
이디야|송도오네스타점|2396|032-814-0770|인천 연수구 송도국제대로 157 (송도동, 오네스타) 지하1층 A-B08호|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
