##NAME|SUBNAME|TELNUM|NEWADDR|ADDR|OT|PARKING@@투썸플레이스
투썸플레이스|구리수택점|031-566-6638|경기 구리시 검배로 29|경기 구리시 수택1동 515-6|월~금 08:30 ~ 23:00 / 토,일 09:30 ~ 23:00|주차불가
투썸플레이스|서울시청점|02-778-5611|서울 중구 무교로 6|서울 중구 을지로1가 16|평일 07:00~23:00 / 토요일 09:00~22:00 / 일요일 09:00~21:00|주차가능
투썸플레이스|아리수경주호텔점|054-746-0000|경북 경주시 영불로 207|경북 경주시 진현동 850-17|09시 ~ 21시|주차가능
투썸플레이스|광주풍암점|062-654-4154|광주 서구 풍암순환로 113|광주 서구 풍암동 1091-1|09:00~23:00|주차가능
투썸플레이스|대구가톨릭병원점|053-650-3988|대구 남구 두류공원로 17길 33|대구 남구 대명동 3056-6|07:30~20:30|병원주차장 이용가능
투썸플레이스|제주라온명품관점|064-795-3200|제주 제주시 한림읍 금능남로 127|제주 제주시 한림읍 협재리 2838 라온프라이빗타운 1층[라온명품관 내]|10:00~18:00|주차가능
투썸플레이스|대구월성점|053-641-2211|대구 달서구 상원로 187|대구 달서구 월성동 1196|09:00 ~ 24:00|매장 뒤 주차장 이용가능
투썸플레이스|경북안동점|054-852-2341|경북 안동시 문화광장길 38|경북 안동시 남부동 162-2|08:00 ~ 24:00|인근 공영주차장（ 유료） 이용가능
투썸플레이스|대전가장로점|042-523-2355|대전 서구 가장로 63|대전 서구 괴정동 86-3|07:30~24:00|주차 가능
투썸플레이스|송파장지역점|02-2157-4531|서울 송파구 충민로 66, B1|서울 송파구 문정동 634 [가든파이브 라이프관 B1]|08:00-23:30|주차가능
투썸플레이스|오산갈곶점|031-377-9047|경기 오산시 오산로 63|경기 오산시 갈곶동 129-6|평일 09:00~23:30 / 주말,공휴일 09:00~23:30|주차가능
투썸플레이스|부산정관점|051-727-7889|부산 기장군 정관면 정관8로 14|부산 기장군 정관면 매학리 714-14|08:00~23:00 평일 , 주말 , 공휴일|건물 주차장 무료이용 가능
투썸플레이스|개화산역점|02-2064-0082|서울 강서구 양천로 28(방화동동, 벽산에어트리움)|서울 강서구 방화동 849 벽산에어트리움 126~7호|08:00~22:30|1시간 무료 주차 가능
투썸플레이스|역삼역점|02-555-2348|서울 강남구 테헤란로27길 16|서울 강남구 역삼동 678-10 1층|평일 07:30~23:10 / 주말 10:00~22:30|주차불가
투썸플레이스|선릉ING점|02-566-2388|서울 강남구 테헤란로 318 ING 오렌지타워 1층|서울 강남구 역삼동 707-19 ING 오렌지타워 1층|평일 07:00~22:00 / 주말,공휴일 9:00~19:00|건물 內 유료주차 - 30분 무료, 10분에1,000원
투썸플레이스|가평점|031-582-1313|경기 가평군 가평읍 오리나무길 2-1|경기 가평군 가평읍 읍내리 349-14|월~일 09:00~23:00|주차가능
투썸플레이스|종로3가역점|02-742-1008|서울 종로구 수표로 106|서울 종로구 낙원동 197-2|월~목 9:00-23:00 / 금,토 9:00~23:30 / 일 9:00~22:30|주차불가
투썸플레이스|까치산역점|02-2603-9205|서울 강서구 강서로 43 도양라비앙타워|서울 강서구 화곡동 343-52 도양라비앙타워|08:00~23:00|주차가능
투썸플레이스|안양1번가점|031-441-7123|경기 안양시 만안구 만안로 207|경기 안양시 만안구 안양동 674-154|9:30~24:30 계절별 오픈시간 차등운영|공영주차장 이용
투썸플레이스|발산역점|02-3662-3388|서울 강서구 마곡중앙6로 93|서울 강서구 마곡동 795-7 열린프라자 1층|8:00~23:00|매장 건물 지하주차장에 주차 가능
투썸플레이스|대전유성CGV점|042-822-0219|대전광역시 유성구 계룡로132번길 10 (봉명동) 10 (봉명동)|대전 유성구 봉명동 1016-7 대전유성온천CGV 5층|10:00~22:00|건물내 주차 가능
투썸플레이스|대구삼덕점|053-256-5995|대구 중구 달구벌대로 443길 50|대구 중구 삼덕동3가 256-3|월~일 09:00 ~ 23:00|
투썸플레이스|대구신암점|053-941-5002|대구 동구 아양로 39, 우진빌딩 1층|대구 동구 신암1동 593-5번지|08:30 - 00:30|주차가능
투썸플레이스|다송로점|051-868-7770|부산 사하구 다송로84번길 38|부산 사하구 다대동 1582-22|09:00 ~ 24:00|주차 가능
투썸플레이스|순천조례점|061-906-3700|전라남도 순천시 남신월길 2 (조례동) 1,2층|전남 순천시 조례동 1722-1|일-목 09:00~24:00 / 금,토 09:00~01:00 공휴일 전날포함|가능（인근 공용주차장 이용）
투썸플레이스|강동성심병원점|02-482-2388|서울 강동구 성안로 150|서울 강동구 길동 445|07시~22시|
투썸플레이스|포항공대점|054-279-2635|경북 포항시 남구 지곡로 64|경북 포항시 남구 지곡동 166-14번지 C5 건물|08:30 ~ 21:00|주차 가능
투썸플레이스|대구한의대점|053-817-6993|경북 경산시 한의대로 1 , 한의학관 1층|경북 경산시 유곡동 290-1 대구한의대학교 한의학과1층|학기중 8:30~20:30 / 방학중 휴점|주차 가능
투썸플레이스|광주대점|062-676-2388|광주광역시 남구 효덕로 298 (진월동,피자지오) 1-2|광주 남구 진월동 565-1|월-금 08:00~24:00 / 토,일 09:00~24:00|주차불가
투썸플레이스|동탄한림대병원점|031-8050-2533|경기 화성시 삼성1로 144-9|경기 화성시 석우동 31-7|월-금 : 07:00~23:00 / 토,일 : 08:00~23:00|주차가능
투썸플레이스|삼성중앙역점|02-6498-8088|서울 강남구 봉은사로 469-0|서울 강남구 삼성동 49-12|08:00~23:00|주차가능 : 발렛파킹
투썸플레이스|안양만안구청점|031-442-7376|경기 안양시 만안구 문예로 53-0 (안양동)|경기 안양시 만안구 안양동 529-2 1층|월-토 07:00~새벽1시 / 일 07:00~24:00|주차불가
투썸플레이스|대구화원점|053-643-0909|대구 달성군 화원읍 비슬로 2529|대구 달성군 화원읍 성산리 486-2|08:00 - 24:00|주차가능20여대
투썸플레이스|포스코사거리점|02-568-2377|서울 강남구 테헤란로 508 해성2빌딩 1층|서울 강남구 대치동 942-10 해성2빌딩 1층|평일 07:00 ~23:00  / 공휴일 08:00~22:00|가능 - 30분 지원 / 일요일, 공휴일 무료주차 가능
투썸플레이스|대구범어점|070-4141-2372|대구 수성구 명덕로 476 (범어동)|대구 수성구 범어동 805-373|09:00 ~ 23:00|주차가능
투썸플레이스|평택소사벌점|031-692-8788|경기 평택시 비전5로 20-45|경기 평택시 비전동 1109 1층|09:00 ~ 24:00|건물주차가능
투썸플레이스|노원공릉점|02-971-5656|서울 노원구 동일로192길 52-0|서울 노원구 공릉동 392-14|일-목 09:00~24:00 / 금,토 09:00~25:00|주차불가
투썸플레이스|건대입구점|02-461-2234|서울 광진구 능동로13길 5 (화양동, 1,2층)|서울 광진구 화양동 5-12|08:00~새벽 1:00 / 금,토요일 08:00~새벽 2:00|주차불가
투썸플레이스|동서울터미널점|02-456-9454|서울 광진구 강변역로 50|서울 광진구 구의동 546-1 동서울터미널빌딩|월-목 07:00~22:30 / 금-일 07:00~23:00|주차불가
투썸플레이스|부산크라운하버호텔점|051-678-1100|부산 중구 중앙대로 114-0|부산 중구 중앙동4가 83-1 크라운하버호텔 1층|07:30 - 23:00|주차가능
투썸플레이스|전북고창점|063-562-8542|전라북도 고창군 고창읍 천변북로 113 (교촌리,투썸플레이스고창점) 1,2층|전북 고창군 고창읍 교촌리 73-3|월~토:09:00~23:00, 일:09:00~22:00|고창 공공도서관 옆 가능
투썸플레이스|익산원광대점|063-842-5373|전북 익산시 동서로 5길 91-0|전북 익산시 신동 787-14|10:00 ~ 20:00|건물내 인근 주차 가능
투썸플레이스|강릉입암점|033-653-8954|강원 강릉시 월대산로 81|강원 강릉시 입암동 97-9|10:00~22:30|주차가능（20대）
투썸플레이스|용인서천점|031-202-0195|경기 용인시 기흥구 서천로 172번길 42,101호(농서동,써밋테라스)|경기 용인시 기흥구 농서동 414|평일 09:00~22:00 / 주말 10:00~22:00|주차불가
투썸플레이스|익산영등제일점|063-857-2335|전북 익산시 무왕로7길 1|전북 익산시 영등동 345|08:30~02 :00|건물뒤 주차 가능
투썸플레이스|경북상주점|054-535-3005|경북 상주시 삼백로 88-0|경북 상주시 무양동 281-4|09:00 ~ 23:00|대림다미아S 주차시설이용
투썸플레이스|의정부민락점|031-852-6580|경기 의정부시 용현로 163|경기 의정부시 민락동 692-8|08:00 ~ 23:00|주차가능
투썸플레이스|경남거창점|055-945-1831|경남 거창군 거열로4길 35-0|경남 거창군 거창읍 상암리 783-3|일~목 10:00~23:00 / 금,토 10:00~24:00|
투썸플레이스|청주산업단지점|043-267-1599|충북 청주시 흥덕구 대신로 132|충북 청주시 흥덕구 송정동 329-4|08:30 ~ 22:30|건물 내 주차가능
투썸플레이스|경산사동점|053-814-4023|경북 경산시 백자로 56-0|경북 경산시 사동 33번지|월~일 9:00 ~ 24:00|건물 내 이용 가능
투썸플레이스|김포전원마을점|031-983-9480|경기 김포시 김포한강11로 139-35|경기 김포시 장기동 5119-3 씨앤씨빌딩|9:00~23:00|매장 건물 지하주차장에 주차 가능
투썸플레이스|대구혁신도시점|053-964-2377|대구 동구 첨단로8길 1|대구 동구 신서동 1147번지|월~금 7:00 ~ 23:00 / 토~일 9:00 ~ 23:00|건물 내 이용 가능
투썸플레이스|뚝섬역점|02-464-1331|서울 성동구 아차산로 15-8|서울 성동구 성수동1가 656-1112|평일 07:30~23:00 / 주말 08:00~23:00|주차불가
투썸플레이스|순천신대점|061-724-1230|전라남도 순천시 해룡면 신대3길 2 (신대리) 1층|전남 순천시 해룡면 신대리 1985 [신대교 버스정류장 앞]|09:00~22:00|매장 뒤 지하 주차장 이용 가능
투썸플레이스|분당미금점|031-718-2377|경기 성남시 분당구 돌마로 46|경기 성남시 분당구 구미동 7-2번지 광천플라자 1층|월-토 7:30~24:00 / 일 7:30~23:00|유료주차장 - 2시간 무료
투썸플레이스|광주선운지구점|062-945-9911|광주광역시 광산구 선운중앙로 48 (선암동) 1-2층|광주 광산구 선암동 562|09:00~24:00|주차가능
투썸플레이스|신탄진IC점|042-335-1330|대전 대덕구 덕암로 178|대전 대덕구 평촌동 536-9|08:00 ~ 24:00|건물 내 주차가능
투썸플레이스|홍대입구역점|02-3142-7955|서울특별시 마포구 월드컵북로2길 57-0  (동교동)|서울 마포구 동교동 158-1|07:00 - 01:00|주차장완비 [유료]
투썸플레이스|청주봉명점|043-260-0105|충북 청주시 흥덕구 덕암로114번길 69|충북 청주시 흥덕구 봉명동 2719|주중 9:00~25:00, 주말 09:00~26:00|건물 내 주차가능
투썸플레이스|수원역로데오점|031-251-0086|경기 수원시 팔달구 매산로 37|경기 수원시 팔달구 매산로2가 40-13|일~목: 7:30 - 24:00 / 금,토: 7:30 - 24:30|건물 지하 주차 가능
투썸플레이스|춘천구봉산점|033-251-8880|강원도 춘천시 동면 순환대로 1154-105|강원 춘천시 동면 장학리 139-57|10:00-23:00|주차가능
투썸플레이스|부산덕천점|051-342-2383|부산광역시 북구 금곡대로 15-0  (덕천동)|부산 북구 덕천동 349-3|08:00~23:00평일,주말,공휴일|2시간 무료주차 가능.
투썸플레이스|대구경북대점|053-953-9353|대구광역시 북구 대학로 65-0  (산격동)|대구 북구 산격동 1400-3|월~토 09:00~02:00, 일 09:00~24:00|주차불가
투썸플레이스|광주조선대점|062-227-3355|광주광역시 동구 필문대로273번길 1-0  (동명동)|광주 동구 동명동 118-20|09:30~01:00|주차불가
투썸플레이스|대구죽전점|053-571-0036|대구광역시 달서구 와룡로176|대구 달서구 감삼동 170-1|09:00~22:00|빌딩 공용 주차장 이용 가능
투썸플레이스|강남자곡점|02-6247-2011|서울특별시 강남구 자곡로 201-0  (자곡동, 강남더샵라르고)|서울 강남구 자곡동 383|07:00~23:00|주차가능
투썸플레이스|삼척해수욕장점|033-575-2355|강원도 삼척시 테마타운길 33-0  (갈천동)|강원 삼척시 갈천동 14|09:00 ~ 23:00|
투썸플레이스|행담도휴게소상점|041-352-4273|충남 당진시 신평면 서해안고속도로 275|충남 당진군 신평면 매산리 513 행담도휴게소|월,화,수,목 06:00~22:00 / 금 06:00~24:00 / 토 00:00~24:00 / 일 00:00~22:00|주차가능
투썸플레이스|대구태전점|053-324-0019|대구광역시 북구 칠곡중앙대로 393-0  (태전동)|대구 북구 태전동 1063|월~일 09:00~23:00|
투썸플레이스|춘천명동점|033-255-0715|강원도 춘천시 금강로 58-0  (조양동)|강원 춘천시 조양동 50-14|월-토 08:00~23:00 / 일 09:00~23:00|주차불가
투썸플레이스|속초교동점|033-637-7441|강원도 속초시 청대로 343-0  (교동)|강원 속초시 교동 881-7|08시~24시까지|주차가능
투썸플레이스|가덕휴게소점|055-736-2200|경남 거제시 서간도길 78|||
투썸플레이스|행담도휴게소하점|041-355-7144|충남 당진시 신평면 서해안고속도로 275|충남 당진군 신평면 매산리 504-4|월,화,수,목 06:00~25:00 / 금 06:00~24:00 / 토 00:00~24:00 / 일 00:00~25:00|주차가능
투썸플레이스|부천송내역북부점|032-323-4651|경기 부천시 원미구 부일로 202  2층 (상동)|경기 부천시 원미구 상동 465-1|08:00~23:00|주차 가능
투썸플레이스|제주오라점|064-723-3030|제주 제주시 연삼로 259-0|제주 제주시 오라1동 1063-5|08:00 - 22:30|주차가능
투썸플레이스|하남신장점|031-795-4177|경기 하남시 신장로 136|경기 하남시 덕풍동 419-20|평일 08:00 - 24:30 / 주말 08:30 - 24:30|주차불가
투썸플레이스|가재울뉴타운점|02-304-2338|서울특별시 서대문구 수색로 100  (북가좌동)|서울 서대문구 북가좌동 428번지 DMC레미안 e편한세상 401동 상가 1층|일-목 08:00~23:00 / 금-토 08:00~24:00|
투썸플레이스|춘천동면점|033-251-3002|강원 춘천시 동면 춘천순환로 734|강원 춘천시 동면 장학리 729-2|10:00 ~ 23:00|주차가능
투썸플레이스|광주상무번영로점|062-959-2222|광주 서구 상무번영로 57 (치평동)|광주 서구 치평동 1220-1|일-목 09:00~24:00 / 금,토 09:00~01:00 공휴일 전날포함|주차가능
투썸플레이스|인천옥련점|032-831-2843|인천 연수구 독배로40번길 5|인천 연수구 옥련동 462-13|08:00 ~ 23:00|불가[건물 주변 공용 주차장 이용]
투썸플레이스|대치선릉점|02-557-2707|서울특별시 강남구 테헤란로70길 16-0  (대치동)|서울 강남구 대치4동 890-38|평일 24시간 / 토,일 06:00~10:00 close|주차불가
투썸플레이스|별내신도시점|031-575-2313|경기 남양주시 별내5로 54  (별내동)|경기 남양주시 별내동 1069|월-금 09~24 / 토-일 10~24|주차가능
투썸플레이스|CJ인재원점|02-2280-3196|서울특별시 중구 필동로 26-0  (필동2가)|서울특별시 중구 필동2가 101-1|07:00~18:00|주차불가
투썸플레이스|전남도청점|061-281-2388|전라남도 무안군 삼향읍 남악3로 71 (남악리,더트리폴리앙아파트) 1층|전남 무안군 삼향면 남악리 2104|09:00~23:00|건물내 주차가능
투썸플레이스|서산호수공원점|041-662-0537|충청남도 서산시 호수공원4로 27 (예천동)|충남 서산시 예천동 1250-4|08:00~23:00|인근 주차 가능
투썸플레이스|길음역점|02-943-5437|서울특별시 성북구 길음로 6-0 1층 (길음동)|서울 성북구 길음1동 531-33|평일,주말,공휴일 08:30~23:30|건물 주차장 1시간 무료
투썸플레이스|아산터미널점|041-542-2002|충남 아산시 번영로 212-0  (모종동)|충남 아산시 모종동 565-2|07:00 ~ 23:00|매장 내 주차 가능
투썸플레이스|북가좌사거리점|02-302-5041|서울특별시 서대문구 응암로 118-0  (북가좌동)|서울 서대문구 북가좌동 278-9|08:00 ~ 23:00 평일 , 공휴일|인근 유료주차장 이용 가능
투썸플레이스|세종종합청사점|044-864-0789|세종특별자치시 도움8로 91-0  (어진동)|세종특별자치시 어진동 3-156|평일 07:00~ 23:00 / 주말 08:00~22:00|건물내 주차가능
투썸플레이스|용산LS타워점|02-749-3323|서울 용산구  한강대로30길 25-0 투썸플레이스 용산LS타워점 (한강로2가|서울 용산구 한강로2가 189 용산아스테리움 지하 1층|평일 07:00~22:00 / 주말 09:00~21:00|이용불가
투썸플레이스|남춘천역점|033-241-9595|강원도 춘천시 춘천로44번길 4-0 1층 (퇴계동)|강원 춘천시 퇴계동 1135|10:00~23:00|주차가능
투썸플레이스|군산은파점|063-463-2355|전라북도 군산시 공단대로 461-0  (나운동)|전북 군산시 나운동 848-1|10:00~22:00|주차가능
투썸플레이스|오산시청점|031-376-4151|경기 오산시 성호대로 122-0  (원동)|경기 오산시 원동 811-5|월-금 : 09:00 ~23:30 토-일 : 08:00~23:30|주차불가, 건물옆 공영주차장 이용
투썸플레이스|차병원사거리점|02-512-7433|서울특별시 강남구 논현로 604-0  (논현동)|서울 강남구 논현동 234-28|07:00 ~ 23:00|주차불가
투썸플레이스|마포구청점|02-303-7054|서울특별시 마포구 월드컵로36길 14-0|서울 마포구 성산동 590-1|07:30 - 23:00|1시간 이용가능
투썸플레이스|현대지식산업센터점|02-2181-3530|서울 금천구 두산로 70  (독산동)|서울 금천구 독산동 291-1|평일 07:30~23:00 / 토 9:00~22:30 / 일 9:00~22:00|건물 무료주차 가능
투썸플레이스|부천상동행복점|032-327-2613|경기도 부천시 상동로 75 (상동,한빛프라자) 103호, 201호|경기 부천시 원미구 상동 544-10 한빛프라자1,2층|08:00~23:30|주차권 받아가시면 건물내 주차장 무료
투썸플레이스|광주빛고을여성병원점|062-571-4393|광주광역시 북구 하서로 395 (양산동,빛고을 여성병원) 1층 투썸플레이스 빛고을여성병|광주 북구 양산동 246-16|08:30~24:00|주차가능
투썸플레이스|인천송림점|032-777-8880|인천광역시 동구 송미로 17-7 YB타운 101,102호 (송림동)|인천 동구 송림동 11-117|08:20~23:00|쇼핑몰 내 1시간 기본 무료 주차 가능 / 투썸이용고객 추가 1시간 무료 가능 / 필요 시 추가 등록
투썸플레이스|시흥거모점|031-494-4999|경기도 시흥시 군자로 520-0  (거모동, 동운디오빌아파트)|경기 시흥시 거모동 1756-1|월~금 : 10:00~23:00 / 토,일 : 10:00~23:30|주차가능[지하주차장]
투썸플레이스|울산시청점|052-260-0261|울산광역시 남구 중앙로 163-0  (신정동)|울산 남구 신정동 657-3|24시간 운영매장[연중무휴]|건물 주차장 무료주차 가능 [2시간]
투썸플레이스|거제수월점|055-632-1599|경상남도 거제시 수양로 486-0  (양정동)|경남 거제시 양정동 967-1|평일,주말 : 09:00~23:00|
투썸플레이스|거제시청점|055-634-1786|경상남도 거제시 계룡로 149-0  (고현동)|경남 거제시 고현동 620|평일,주말 : 09:00 ~ 23:00|
투썸플레이스|대전산성점|042-583-0406|대전광역시 중구 대둔산로 409-0  (산성동)|대전 중구 산성동 284-8 동신빌딩 1층|10:00~23:00|주차가능
투썸플레이스|양산북정점|055-372-1877|경상남도 양산시 삼성3길 3-0  (북정동)|경남 양산시 북정동 910-1|09:00 ~ 23:00|
투썸플레이스|부산대정문점|051-514-6366|부산 금정구 금강로 260-2|부산 금정구 장전동 420-2|08시 ~ 03시|
투썸플레이스|부산범일점|051-635-6399|부산 동구 범일로 102|부산 동구 범일2동 833-13|08:00~23:00|주차가능
투썸플레이스|여수웅천점|061-685-0311|전라남도 여수시 예울마루로 35-14 (웅천동) 1,2층|전남 여수시 웅천동 1699-1|09:00~24:00|건물인근가능
투썸플레이스|김포사우점|031-989-8990|경기도 김포시 돌문로 50-12 투썸플레이스 (사우동)|경기 김포시 사우동 941|월~목,일 09:00~24:00 / 금,토 09:00~01:00|공영주차장 이용
투썸플레이스|인천신현점|032-539-7009|인천광역시 서구 가정로 370-0 투썸플레이스 (가정동)|인천 서구 가정동 505-5 2층|월-일 10:30~23:00|주차불가
투썸플레이스|부산대저점|051-987-3000|부산광역시 강서구 공항로811번가길 27-1 투썸플레이스 (대저2동)|부산 강서구 대저2동 1995-21|07:30~23:00|주차가능
투썸플레이스|대구스타디움몰점|053-222-6993|대구광역시 수성구 유니버시아드로 180-0 대구종합경기장, 투썸플레이스 (대흥동)|대구 수성구 대흥동 504 대구스타디움몰 지상1층 99, 100호|금,토 10:00~24:00 / 일-목 10:00~23:30|
투썸플레이스|광명철산점|02-2616-4000|경기 광명시 철산로30번길 14|경기 광명시 철산동 436번지 1층|월,화,수,목,일 08:00~24:00 / 금,토 08:00~01:00|인근 공영주차장 이용（유료）
투썸플레이스|대구수변공원점|053-635-2389|대구광역시 달서구 월곡로 10-0 투썸플레이스 (도원동)|대구 달서구 도원동 934-2|11:00 ~ 24:00|주차가능
투썸플레이스|경북영주점|054-638-2333|경상북도 영주시 대학로 8-0 투썸플레이스 (휴천동)|경북 영주시 휴천2동 320-5|일~목 10:00~23:00 / 금~토 10:00~24:00|주차가능
투썸플레이스|판교백현점|031-8016-2607|경기도 성남시 분당구 동판교로 58-0 투썸플레이스(백현동)|경기 성남시 분당구 백현동 602|월-금 9:00 - 22:00 / 토-일 9:30 - 22:00|주차가능[주차공간이 협소합니다. 양해 부탁드립니다.]
투썸플레이스|아주대점|031-215-2785|경기도 수원시 영통구 월드컵로 199-0 투썸플레이스 (원천동)|경기 수원시 영통구 원천동 13-4|08:00~24:00|건물 지하주차장 무료 이용 가능
투썸플레이스|인천인하대후문점|032-861-0035|인천 미추홀구 인하로 75-0 2층 3층 (용현동)|인천 남구 용현동 191-3|평일 07:30 ~ 24:00 / 주말 08:00 ~ 24:00|
투썸플레이스|부천중동롯데점|032-323-0920|경기도 부천시 원미구 길주로 270-0 중동대우마이빌II (중동, 중동대우마이빌2)|경기 부천시 원미구 중동 1148-2|08:00 ~ 02:00|
투썸플레이스|김포고촌점|031-989-4604|경기도 김포시 장차로 1-0 3 투썸플레이스|경기 김포시 고촌읍 신곡리 1069번지 고촌우체국 맞은편|월~일 : 09:00~23:00|매장 건물 뒷편 주차장에 주차 가능
투썸플레이스|거제대명점|055-681-3322|경상남도 거제시 일운면 소동6길 15|경남 거제시 일운면 소동리 103|월~금 09:30 ~ 22:30 / 토, 일 09:30 ~ 23:00|
투썸플레이스|문래하이테크시티점|02-2068-3359|서울 영등포구 경인로 775 에이스하이테크시티 2동 104호|서울 영등포구 문래동3가 55-20 에이스하이테크시티 2동 104호|월-금 07:30-23:00 / 토요일 09:00-22:00 / 일요일 10:00-22:00|평   일 : 18시이전 1시간 무료, 18시이후 3시간 무료
투썸플레이스|인천시청점|032-433-5807|인천광역시 남동구 미래로 14-0 일류빌딩 101호 (구월동)|인천 남동구 구월동 1143-6 일류빌딩 1층|월-금 07:30~23:00 / 토,일 08:30~23:00|주차불가
투썸플레이스|창동이마트점|02-904-2332|서울특별시 도봉구 노해로65길 14-3  (창동)|서울 도봉구 창동 75-1 2층|9:00~22:30|주차불가
투썸플레이스|부산화명점|051-365-2322|부산 북구 화명대로 32|부산 북구 화명동 다운타운프라자105,106,107호화명대로 32|09:00 ~ 24:00|
투썸플레이스|부천중동현대점|032-328-1481|경기도 부천시 원미구 석천로177번길 31-0  (중동)|경기 부천시 원미구 중동 1167-2|일-목 09:00~01:00 / 금,토 09:00~02:00|매장건물내 지하주차장 이용 가능
투썸플레이스|대구반야월역점|053-964-8825|대구광역시 동구 안심로 267-0  (동호동)|대구 동구 동호동 207-2|월~일 9:00 ~ 24:00|주차가능
투썸플레이스|인천주안점|032-425-0080|인천 미추홀구 미추홀대로 734번길 24-0  (주안동)|인천 남구 주안동 145-7|10:00 ~ 03:00|주차불가
투썸플레이스|대전월평본점|042-486-1278|대전광역시 서구 월평중로 22-0 101,201호 (월평동)|대전 서구 월평동 532번지 101호/201호|월~목,일 : 09:00~23:00 / 금,토 : 09:00~24:00|
투썸플레이스|잠실3단지점|02-424-3100|서울 송파구 석촌호수로 100|서울 송파구 잠실동 242|08:30~23:00|주차가능
투썸플레이스|광주월곡점|062-955-8357|광주광역시 광산구 사암로 331 (월곡동) 1층 투썸플레이스 광주월곡점|광주 광산구 월곡2동 313-4|08:30~24:00|주차가능
투썸플레이스|양평터미널점|031-775-2388|경기도 양평군 시민로 82-0|경기 양평군 양평읍 공흥리 467번지|08:00~22:30|
투썸플레이스|인천청라홈플러스점|070-8824-5860|인천 서구 중봉대로 587, 2층|인천 서구 연희동 799-14|10:00~22:00|홈플러스 주차장 이용가능
투썸플레이스|부산프리미엄아울렛점|051-940-1232|부산광역시 기장군 정관로 1133-0 신세계사이먼프리미엄아울렛 부산점|부산 기장군 장안읍 좌천리 산 10-1 [부산 신세계 프리미엄 아울렛점 232호]|월~목 09:00~20:00 / 금~일 09:00~21:00|
투썸플레이스|대구수성못점|053-767-2337|대구광역시 수성구 용학로 118 (두산동)|대구 수성구 두산동 814|매일 08:00~01:00 / 브런치 운영시간 09:00~15:00|100대
투썸플레이스|영등포구청역점|02-2671-7779|서울특별시 영등포구 당산로 118 (당산동3가)|서울 영등포구 당산동3가 264|평일 8시~23시 / 주말 8시~22시 30분|주차불가 [근처 유료주차장 이용가능]
투썸플레이스|군포산본역점|031-394-0023|경기도 군포시 산본로323번길 27 (산본동)|경기 군포시 산본동 1142-8 1층|08시~25시|주차불가[근처 유료주차장 이용가능]
투썸플레이스|부산개금점|051-891-6765|부산광역시 부산진구 가야대로 489 (개금동)|부산 부산진구 개금동 186-8|월~일 09:00~23:00|
투썸플레이스|구리역점|031-568-2312|경기 구리시 건원대로 34번길 15|경기 구리시 인창동 671-1|08:00-22:30|자세한 내용은 점포로 문의바랍니다
투썸플레이스|울산구영점|052-245-0097|울산광역시 울주군 범서읍 점촌1길 18-13|울산 울주군 범서읍 구영리 748-8|월~일 08:00~24:00|
투썸플레이스|부천역곡역점|032-344-2388|경기도 부천시 소사구 경인로 511 1층 (괴안동, 역곡noon빌딩)|경기 부천시 소사구 괴안동 113-8 1층|08:00~23:00|상가건물내 1시간 무료
투썸플레이스|대전성모병원점|042-257-2588|대전 중구 대흥로 64 1층 (대흥동, 가톨릭대학교대전성모병원)|대전 중구 대흥동 520-2 성모병원1층|07:00 ~ 21:00|
투썸플레이스|청원오창호수공원점|043-211-2238|충북 청주시 청원구 오창읍 과학산업2로 373|충북 청원군 오창읍 양청리 752-6 1층|08:00 ~ 01:00 까지|건물주차장 이용가능
투썸플레이스|울산KBS사거리점|052-256-9908|울산광역시 남구 번영로 234-0 1층 투썸플레이스 (삼산동, 팔레드상떼)|울산 남구 삼산동 1498-5|월~일 09:00 ~ 24:00|건물 지하 주차장 有
투썸플레이스|대전우송대점|042-638-5333|대전광역시 동구 동대전로154번길 54 서캠퍼스 (자양동, 우송대학교)|대전 동구 자양동 155-3 우송대학교 서캠퍼스|평일 8:00~22:00 / 주말 및 공휴일 9:00~21:00|유료주차 가능
투썸플레이스|일산탄현점|031-921-9600|경기도 고양시 일산서구 일현로 97-11 B135호 (탄현동, 일산 위브더제니스)|경기 고양시 일산서구 탄현동 1640 두산 제니스퀘어 B135호|08시~23시 [금,토 24시]|상가내 주차가능[무료2시간]
투썸플레이스|대구침산점|053-354-0256|대구 북구 옥산로17길 47|대구 북구 침산동 430-17|월~일 : 09:00 ~ 24:00|건물주차장 주차가능
투썸플레이스|시흥사거리점|02-893-2388|서울 금천구 시흥대로 228|서울 금천구 시흥동 883-7|09:00~23:30|주차가능
투썸플레이스|부산덕천메가박스점|051-366-2205|부산광역시 북구 만덕대로 23-0 뉴코아아울렛7층 (덕천동)|부산 북구 덕천2동 398-2 뉴코아 아울렛 7층|일~월 09:30~24:00|무료주차 불가
투썸플레이스|대구영남대점|053-812-6993|경상북도 경산시 대학로 285 2층 (대동)|경북 경산시 대동 170-7번지 2층|학기중 월~금 08:30~23:00, 토~일 09:00~23:00 / 방학 월~일 10:00~23:00|
투썸플레이스|종로5가역점|02-763-1644|서울 종로구 종로 201-1|서울 종로구 종로4가 2-1|평일 7:30-23:00 / 주말 8:00-23:00|주차불가
투썸플레이스|창동역점|02-994-2388|서울특별시 도봉구 노해로 381 1층 (창동)|서울 도봉구 창동 9-2  [1층]|08:00~23:30|주차불가
