##NAME|TELNUM|NEWADDR|ID|ID2|TYPE|SIZE|SUBJ1|SUBJ2|SUBJ3|SUBJ4@@PACADEMY
퍼스트아이학원||제주특별자치도 제주시 서광로29길 22 , 2층 (이도일동)|3000010812|2070|학교교과교습학원|2|입시.검정 및 보습|보습|초등종합(국어,수학,사회,과학)|보통교과
퍼스트아이학원||제주특별자치도 제주시 서광로29길 22 , 2층 (이도일동)|3000010812|2070|학교교과교습학원|2|입시.검정 및 보습|보습|초등단과(영어)|보통교과
퍼스트아이학원||제주특별자치도 제주시 서광로29길 22 , 2층 (이도일동)|3000010812|2070|학교교과교습학원|2|입시.검정 및 보습|보습|초등종합(국어,수학,사회,과학)|보통교과
퍼스트아이학원||제주특별자치도 제주시 서광로29길 22 , 2층 (이도일동)|3000010812|2070|학교교과교습학원|2|입시.검정 및 보습|보습|초등종합(국어,수학,통합)|보통교과
퍼스트아이학원||제주특별자치도 제주시 서광로29길 22 , 2층 (이도일동)|3000010812|2070|학교교과교습학원|2|입시.검정 및 보습|보습|초등단과(수학)|보통교과
퍼플아카데미어학원||제주특별자치도 제주시 인다9길 8 (아라일동)|3000011671|2441|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어(파닉스, 내 560분/외 840분)|외국어
퍼플아카데미어학원||제주특별자치도 제주시 인다9길 8 (아라일동)|3000011671|2441|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어(리딩, 외 960분)|외국어
퍼플아카데미어학원||제주특별자치도 제주시 인다9길 8 (아라일동)|3000011671|2441|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어(리딩, 외 1,600분)|외국어
퍼플아카데미어학원||제주특별자치도 제주시 인다9길 8 (아라일동)|3000011671|2441|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어(리딩, 외 1,440분)|외국어
퍼플아카데미어학원||제주특별자치도 제주시 인다9길 8 (아라일동)|3000011671|2441|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어(리딩, 외 2,400분)|외국어
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|초중등단과(수학,과학,영어)1200분|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|초중등단과(수학,과학,영어)1440분|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|초중등단과(수학,과학,영어)1600분|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|초중등단과(수학,과학,영어)1740분|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|초중등단과(수학,과학,영어)2160분|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|초중등단과(수학,과학,영어)2400분|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|고등 수학,과학,국어,영어(1320분)|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|고등 수학,과학,국어,영어(1980분)|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|고등 수학,과학,국어,영어(2280분)|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|입시.검정 및 보습|입시|고등 수학,과학,국어,영어(2480분)|보통교과
페르마&토피아학원|064-758-1107|제주특별자치도 제주시 승천로 71 4,5층 (아라이동)|3544|1087|학교교과교습학원|8|국제화|실용외국어(유아/초·중·고)|고등 수학,과학,국어,영어(2920분)|외국어
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|드라이|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|여성커트|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|아이롱앤펌|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|헤어디자이너육성|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|증모|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|살롱커트|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|남성커트|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|헤드스파(두피관리)|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|업스타일|산업응용기술
포쉬디자인아카데미학원||제주특별자치도 제주시 서사로 136 , 4층 (삼도일동)|3000011255|2278|평생직업교육학원|1|직업기술|이·미용|컬러|산업응용기술
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|초등단과(수학,과학,영어,국어,중국어)|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|중등단과(수학,과학,영어,국어,중국어)|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|중등단과(수학,과학,영어,국어,중국어)|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|중등단과(수학,과학,영어,국어,중국어)|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|중등단과(수학,과학,영어)1700분|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|고등단과(수학,과학,영어,국어,중국어)|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|고등단과(수학,과학,영어,국어,중국어)|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|고등단과(수학,과학,영어,국어,중국어)|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|고등단과(수학,과학,영어,국어,중국어)|보통교과
포스텍수학과학학원||제주특별자치도 제주시 달마루길 10-3 , (3층) (노형동)|3000011085|2190|학교교과교습학원|5|입시.검정 및 보습|보습|고등단과(수학,과학,영어,국어,중국어)|보통교과
포즈뷰티아카데미학원||제주특별자치도 제주시 도령로 70 , 4층 (연동)|3000010978|2139|평생직업교육학원|2|직업기술|이·미용|기초속성반(1800분)|산업응용기술
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등종합반(2200분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등국어단과반(960분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등수학단과반B(1800분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등기본학습반(3000분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|재수생일반학습반A(8400분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|재수생일반학습반B(7000분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등영어단과반(1440분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등수학단과반A(1440분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등과학사회단과반(480분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등논술단과반(960분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등심화영어단과반A(960분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시·논술|중등과학사회단과반(720분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시·논술|중등논술단과반(1200분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시·논술|중등심화영어단과반A(1440분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|중등심화영어단과반B(1800분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|중등심화수학단과반A(1440분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|중등심화수학단과반B(1800분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|중등기본학습반(3000분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등국어단과반(1600분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등영어단과반(1800분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등수학단과반A(1800분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등수학단과반B(2520분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등과학사회단과반(800분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시·논술|고등논술단과반(1320분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등심화영어단과반A(1320분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등심화영어단과반B(2000분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등심화수학단과반A(1320분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|고등심화수학단과반B(2000분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|재수생기본학습반(3000분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|재수생자기주도학습반(3600분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등심화영어단과반B(1440분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등심화수학단과반A(960분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|중등영어단과반(1800분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|초등심화수학단과반B(1440분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|중등국어단과반(1200분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시|중등수학단과반A(1800분)|보통교과
포텐학원||제주특별자치도 제주시 연북로 15 , 5층 501호 (노형동)|3000011243|2262|학교교과교습학원|14|입시.검정 및 보습|입시·논술|중등수학단과반B(2160분)|보통교과
푸르넷학원||제주특별자치도 제주시 남광로4길 18 , (지하1층) (이도이동)|3000011051|2174|학교교과교습학원|8|입시.검정 및 보습|보습|초등 종합(국어,수학,사회,과학)800분|보통교과
푸르넷학원||제주특별자치도 제주시 남광로4길 18 , (지하1층) (이도이동)|3000011051|2174|학교교과교습학원|8|입시.검정 및 보습|보습|초등 한자 240분|보통교과
푸르넷학원||제주특별자치도 제주시 남광로4길 18 , (지하1층) (이도이동)|3000011051|2174|학교교과교습학원|8|입시.검정 및 보습|보습|초등 영어 1200분|보통교과
푸르넷학원||제주특별자치도 제주시 남광로4길 18 , (지하1층) (이도이동)|3000011051|2174|학교교과교습학원|8|입시.검정 및 보습|보습|초등 수학 600분|보통교과
푸르넷학원||제주특별자치도 제주시 남광로4길 18 , (지하1층) (이도이동)|3000011051|2174|학교교과교습학원|8|입시.검정 및 보습|보습|중등 영어 1400분|보통교과
푸르넷학원||제주특별자치도 제주시 남광로4길 18 , (지하1층) (이도이동)|3000011051|2174|학교교과교습학원|8|입시.검정 및 보습|보습|중등 수학 1400분|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|초중단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|초중단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|초중단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|초중단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|고등단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|고등단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|고등단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|고등단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|고등단과(국영수사과)|보통교과
푸른과학노형학원||제주특별자치도 제주시 수덕로 33 , 5층 (노형동, 뉴타운빌딩)|3000011636|2432|학교교과교습학원|4|입시.검정 및 보습|보습|고등단과(국영수사과)|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 수학 1100분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초.중등 단과(수학,영어)1200분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 수학 1250분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 수학 1300분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 종합(국어,수학,사회,과학)1800분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 종합(국어,수학,사회,과학)1900분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 종합(국어,수학,사회,과학)2000분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 종합(수학,영어)2000분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 종합(국어,수학,사회,과학)2100분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 종합(수학,영어)2100분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 종합(수학,영어)2100분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|초등 종합(수학,영어)2200분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|중등 단과(수학,영어)1500분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|중등 종합(국어,영어,수학,사회,과학)2700분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|중등 종합(국어,영어,수학,사회,과학)2800분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|중등 종합(수학,영어)2800분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|중등 종합(국어,영어,수학,사회,과학)3000분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|중등 종합(국어,영어,수학,사회,과학)3000분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|중등 종합(국어,영어,수학,사회,과학)3200분|보통교과
푸른꿈보습학원|064-753-9963|제주특별자치도 제주시 중앙로 327 , (2층) (이도이동)|2135|292|학교교과교습학원|6|입시.검정 및 보습|보습|중등 종합(국어,영어,수학,사회,과학)3400분|보통교과
푸른숲영어학원||제주특별자치도 제주시 우정로11길 4 , (2층) (외도일동)|3000011052|2176|학교교과교습학원|2|입시.검정 및 보습|보습|초등 영어 1360분|보통교과
푸른숲영어학원||제주특별자치도 제주시 우정로11길 4 , (2층) (외도일동)|3000011052|2176|학교교과교습학원|2|입시.검정 및 보습|보습|중등 영어 1520분|보통교과
푸른숲영어학원||제주특별자치도 제주시 우정로11길 4 , (2층) (외도일동)|3000011052|2176|학교교과교습학원|2|입시.검정 및 보습|보습|고등 영어 2000|보통교과
푸른숲영어학원||제주특별자치도 제주시 우정로11길 4 , (2층) (외도일동)|3000011052|2176|학교교과교습학원|2|입시.검정 및 보습|보습|고등 영어 2700분|보통교과
푸른숲영어학원||제주특별자치도 제주시 우정로11길 4 , (2층) (외도일동)|3000011052|2176|학교교과교습학원|2|입시.검정 및 보습|보습|중등 국어 1240분|보통교과
푸른숲영어학원||제주특별자치도 제주시 우정로11길 4 , (2층) (외도일동)|3000011052|2176|학교교과교습학원|2|입시.검정 및 보습|보습|고등 국어 1680분|보통교과
푸른숲영어학원||제주특별자치도 제주시 우정로11길 4 , (2층) (외도일동)|3000011052|2176|학교교과교습학원|2|입시.검정 및 보습|보습|중등 종합(영어,국어)2440분|보통교과
푸른숲영어학원||제주특별자치도 제주시 우정로11길 4 , (2층) (외도일동)|3000011052|2176|학교교과교습학원|2|입시.검정 및 보습|보습|고등 종합(영어,국어)4020분|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|중등단과(수,영)2200분|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|고등수학(1000분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|고등수학(1600분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|고등수학(2000분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|고등단과(수,영)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|고등영어(1000분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|고등국어(2000분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|고등국어(2400분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|고등수학(3000분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|초등수학(400분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|초등수학(1400분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|초등단과(수,영)1600분|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|초등국어(1000분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|중등수학(600분)|보통교과
푸른학사노형학원|064-747-0809|제주특별자치도 제주시 수덕로 33 , (4층) (노형동, 뉴타운빌딩)|4268|1442|학교교과교습학원|8|입시.검정 및 보습|보습|중등단과(수,영,국,사)1400분|보통교과
푸른학사연동학원||제주특별자치도 제주시 과원북4길 11 , (3층) (노형동)|3000011371|2311|학교교과교습학원|8|입시.검정 및 보습|보습|중등단과(국어,과학)1440분|보통교과
푸른학사연동학원||제주특별자치도 제주시 과원북4길 11 , (3층) (노형동)|3000011371|2311|학교교과교습학원|8|입시.검정 및 보습|보습|중등단과(수학)1680분|보통교과
푸른학사연동학원||제주특별자치도 제주시 과원북4길 11 , (3층) (노형동)|3000011371|2311|학교교과교습학원|8|입시.검정 및 보습|보습|중등단과(국어,과학)2160분|보통교과
푸른학사연동학원||제주특별자치도 제주시 과원북4길 11 , (3층) (노형동)|3000011371|2311|학교교과교습학원|8|입시.검정 및 보습|보습|중등단과(수학)2280분|보통교과
푸른학사연동학원||제주특별자치도 제주시 과원북4길 11 , (3층) (노형동)|3000011371|2311|학교교과교습학원|8|입시.검정 및 보습|보습|중등단과(과학)3120분|보통교과
푸른학사연동학원||제주특별자치도 제주시 과원북4길 11 , (3층) (노형동)|3000011371|2311|학교교과교습학원|8|입시.검정 및 보습|보습|고등단과(국어)1680분|보통교과
