##NAME|SUBNAME|ID|TELNUM|NEWADDR|TYPE|ETC|FEAT|XCOORD|YCOORD|SOURCE2@@묘지
천주교유지재단금상동성당하늘자리||3000000187|063-245-0091|전라북도 전주시 덕진구 전진로 107-13 (금상동)|봉안시설||None|127.1793985|35.8451205|보건복지부장사정보시스템
자임메모리얼파크||7000001967|063-236-2294|전라북도 전주시 완산구 콩쥐팥쥐로 1705-108 (효자동3가, 대복전)|봉안시설||None|127.087093|35.825827|보건복지부장사정보시스템
하늘정원추모관||7000001638|063-221-7185|전라북도 전주시 완산구 콩쥐팥쥐로 1705-152 (효자동3가 )|봉안시설||None|127.0889066|35.8252681|보건복지부장사정보시스템
안동하늘공원||3000000075|054-823-1090|경상북도 안동시 임하면 고곡길 327|봉안시설||None|128.8338932|36.4822068|보건복지부장사정보시스템
가톨릭/군위묘원/성모의/정원||7000001297|053-250-3000|경상북도 군위군 군위읍 용대리 710-1 |봉안시설||None|128.6057369|36.2234098|보건복지부장사정보시스템
가톨릭/군위묘원/납골당||7000001296|053-250-3000|경상북도 군위군 군위읍 용대2길 258 (용대리)|봉안시설||None|128.6057369|36.2234098|보건복지부장사정보시스템
용화사/봉안당||3000000251|063-584-4919|전라북도 부안군 행안면 역리 342|봉안시설||None|126.714604|35.732701|보건복지부장사정보시스템
서남권추모공원봉안당||3000000205|063-539-6726|전라북도 정읍시 감곡면 통석리 290-2번지|봉안시설||None|126.9286639|35.7148308|보건복지부장사정보시스템
신세계공원묘원||3000000071|054-382-9291|경상북도 군위군 효령면 녹동길 129-190|봉안시설||None|128.5630278|36.1437734|보건복지부장사정보시스템
조양공원납골당||3000000133|054-979-2922|경상북도 칠곡군 지천면 달방길 215|봉안시설||None|128.4744223|36.0031204|보건복지부장사정보시스템
청구공원납골당||3000000142|054-972-1382|경상북도 칠곡군 지천면 백송로 258|봉안시설||None|128.504316|36.0108244|보건복지부장사정보시스템
거창공설공원묘지/봉안당||7000001958|055-940-7271|경상남도 거창군 거창읍 거열로 90(상림리, 거창읍사무소)|봉안시설||None|127.903879|35.687959|보건복지부장사정보시스템
칠곡군공설납골당||3000000150|053-312-1755|경상북도 칠곡군 지천면 낙산로1길 127-33|봉안시설||None|128.5297912|35.9442002|보건복지부장사정보시스템
가조공설공원묘지/봉안당||7000000634|055-940-7823|경남 거창군 가조면 일부리 산5|봉안시설||None|128.0370024|35.7110905|보건복지부장사정보시스템
제1추모의/집||7000001896|053-312-0348|경상북도 칠곡군 지천면 낙산로 87 (낙산리)|봉안시설||None|128.5287947|35.9340451|보건복지부장사정보시스템
제2추모의/집||7000001897|053-312-0348|경상북도 칠곡군 지천면 낙산로 87 (낙산리)|봉안시설||None|128.5287947|35.9340451|보건복지부장사정보시스템
낙산제2추모의집||3000000023|053-312-0349|경상북도 칠곡군 지천면 낙산로 87|봉안시설||None|128.5287947|35.9340451|보건복지부장사정보시스템
낙산추모의집||3000000024|053-312-0348|경상북도 칠곡군 지천면 낙산로 87|봉안시설||None|128.5287947|35.9340451|보건복지부장사정보시스템
고창군추모의집||3000000011|063-563-4994|전라북도 고창군 부안면 복분자로 559|봉안시설||None|126.6461534|35.512011|보건복지부장사정보시스템
팔공산도림사추모공원||7000001560|053-986-1001|대구광역시 동구 인산로 264 (진인동)|봉안시설||None|128.7312488|35.9475827|보건복지부장사정보시스템
대한불교조계종/대관음사||7000001379|053-474-8228|대구광역시 남구 중앙대로 126 한국불교대학 대관음사(봉덕동)|봉안시설||None|128.5910558|35.8443975|보건복지부장사정보시스템
남원시승화당||3000000027|063-632-5874|전라북도 남원시 솔터길 40-36 (광치동, 승화원)|봉안시설||None|127.3700995|35.4424494|보건복지부장사정보시스템
청통추모관||7000000803|054-331-1881|경상북도 영천시 청통면 구정길 53-56|봉안시설||None|128.827469|35.9785121|보건복지부장사정보시스템
함양군구룡공설공원묘지/봉안탑||7000000587|055-960-5145|경남 함양군 함양읍 구룡리 산11|봉안시설||None|127.6855343|35.4836865|보건복지부장사정보시스템
합천군/공설봉안담||7000001695|055-930-4745|경상남도 합천군 율곡면 제내리 산45|봉안시설||None|128.2034551|35.592148|보건복지부장사정보시스템
(부활의집)광주구천주교공원묘원||7000001491|062-227-7124|전라남도 담양군 월산면 월광로 512(광암리)|봉안시설||None|126.9653788|35.3705322|보건복지부장사정보시스템
금화추모관||3000000203|063-652-6022|전라북도 순창군 순창읍 담순로 951-67 (백산리)|봉안시설||None|127.1074214|35.3708752|보건복지부장사정보시스템
갑향군립묘원||3000000006|061-380-3383|전라남도 담양군 대전면 추성로 468|봉안시설|봉안|None|126.9060423|35.2837747|보건복지부장사정보시스템
본향원||3000000052|055-973-2491|경남 산청군 신등면 가술리 산4|봉안시설||None|128.0302561|35.3990223|보건복지부장사정보시스템
경주시공설봉안당||3000000008|054-762-3810|경북 경주시 강동면 단구리 산41-1|봉안시설||None|129.259268|36.0695678|보건복지부장사정보시스템
창녕추모공원||3000000137|055-533-2719|경상남도 창녕군 창녕읍 탐하로 203 (술정리)|봉안시설||None|128.4909878|35.5333185|보건복지부장사정보시스템
용주사/봉안당||7000002084|054-753-5678|경상북도 경주시 서면 하늘마루길 328 (도리)|봉안시설||None|129.09813|35.897365|보건복지부장사정보시스템
세심사하늘공원||7000001394|061-782-0190|전라남도 구례군 구례읍 섬진강로 348-33 (계산리, 하늘공원)|봉안시설||None|127.4266568|35.1871778|보건복지부장사정보시스템
의령군납골당||3000000117|055-574-0694|경상남도 의령군 정곡면 법정로 580-9|봉안시설||None|128.3492144|35.3591662|보건복지부장사정보시스템
수암사||7000001776|055-574-0056|경상남도 의령군 의령읍 하리 840번지|봉안시설||None|128.2284812|35.3078476|보건복지부장사정보시스템
영광사불지원||7000001520|055-742-3470|경상남도 진주시 명석면 진주대로 1764-31|봉안시설||None|128.02854|35.2244779|보건복지부장사정보시스템
감로복지원진주추모공원||3000000005|055-758-0090|경상남도 진주시 대평면 원당길158번길 6  감로복지원진주추모공원|봉안시설||None|127.9675493|35.1692344|보건복지부장사정보시스템
안락공원추모당||3000000076|055-759-3672|경상남도 진주시 진산로 141-42 (장재동)|봉안시설||None|128.0990781|35.2009161|보건복지부장사정보시스템
학천사추모관||7000001337|061-375-7631|전라남도 화순군 화순읍 덕음로 940-27 (삼천리, 학천사)|봉안시설||None|126.9882134|35.0443641|보건복지부장사정보시스템
함안군공설봉안당||3000000232|055-585-5114|경상남도 함안군 군북면 하림리 하림2길181-78 (마애사)|봉안시설||None|128.3026714|35.2443148|보건복지부장사정보시스템
대한불교관음종불문사||3000000194|061-372-4567|전라남도 화순군 도곡면 고인돌1로 282-65|봉안시설||None|126.9238769|34.9952824|보건복지부장사정보시스템
나주납골당||7000001779|061-334-0048|전라남도 나주시 내영산1길 12-3 (삼영동, 내영사)|봉안시설||None|126.6996173|35.0050008|보건복지부장사정보시스템
영세장||3000000096|061-797-2444|전남 광양시 광양읍 죽림리 산6-1|봉안시설||None|127.6374329|34.990953|보건복지부장사정보시스템
대원사/추모공원||7000001415|054-743-1944|경상북도 경주시 양남면 명주길 864-5(효동리, 대원사)|봉안시설||None|129.3852572|35.7346007|보건복지부장사정보시스템
금오영당||3000000022|055-883-9508|경상남도 하동군 진교면 달구지길 95-5|봉안시설||None|127.8964828|35.0006505|보건복지부장사정보시스템
광천사/봉안당||7000001575|055-381-1199|경상남도 양산시 하북면 백록로 116광천사 (백록리)|봉안시설||None|129.0861347|35.4580164|보건복지부장사정보시스템
하늘공원||3000000160|055-374-8733|경남 양산시 상북면 상삼리 산8-4|봉안시설||None|129.0405425|35.4226895|보건복지부장사정보시스템
영생원||3000000094|055-712-0225|경상남도 창원시 마산합포구 진동면 공원묘원로 136-106|봉안시설||None|128.5225885|35.1415249|보건복지부장사정보시스템
김해추모의집/제2봉안당||3000000239|055-337-3948|경상남도 김해시 주촌면 서부로1637번길 574 (덕암리)|봉안시설||None|128.8093506|35.2702439|보건복지부장사정보시스템
김해추모의집/제1봉안당||3000000148|055-337-3948|경상남도 김해시 주촌면 서부로1637번길 574 (덕암리)|봉안시설||None|128.8093653|35.270242|보건복지부장사정보시스템
대한불교조계종천룡사||7000001721|052-277-7062|울산광역시 울주군 웅촌면 웅촌로 720-5  천룡사 납골당 |봉안시설||None|129.2247617|35.4871432|보건복지부장사정보시스템
천국의계단추모관||7000001082|061-282-8661|전라남도 무안군 일로읍 죽사동길 179-126 (지장리, 천국의계단추모관)|봉안시설||None|126.4870315|34.8648909|보건복지부장사정보시스템
경남영묘원||7000001658|055-329-4844|경상남도 김해시 상동면 소락로 23 |봉안시설||None|128.8952015|35.2860092|보건복지부장사정보시스템
만월사||7000001619|055-221-6327|경상남도 창원시 마산합포구 구산면 수정2길 53-400 (수정리)|봉안시설||None|128.5707112|35.1194122|보건복지부장사정보시스템
고성군공설봉안당||3000000009|055-670-2923|경상남도 고성군 상리면 장치로 220-163 (자은리)|봉안시설||None|128.2400952|34.9753749|보건복지부장사정보시스템
목포추모공원/추모의집||7000001289|061-270-8862|전라남도 목포시 고하대로 1140-41 (대양동)|봉안시설||None|126.4014369|34.8325814|보건복지부장사정보시스템
목포추모관/휴||7000001421|061-246-1001|전라남도 목포시 고하대로 1140-41(대양동)|봉안시설||None|126.4014369|34.8325814|보건복지부장사정보시스템
에덴추모원||7000001461|061-272-0400|전라남도 목포시 용당로384번길 34 (용해동)|봉안시설||None|126.4018417|34.8216316|보건복지부장사정보시스템
보현정사||7000001399|061-279-7388|전라남도 목포시 삼학로 346-1(용해동)|봉안시설||None|126.4101192|34.8018297|보건복지부장사정보시스템
부산추모공원||3000000145|051-790-5100|부산광역시 기장군 정관읍 정관로 225 (두명리, 부산추모공원)|봉안시설||None|129.1601588|35.3467592|보건복지부장사정보시스템
창원시천자원||3000000139|055-712-0844|경남 창원시 진해구 제덕동 750|봉안시설||None|128.7331164|35.1058549|보건복지부장사정보시스템
남해추모누리/안락원||3000000077|055-860-3681|경상남도 남해군 서면 연죽로 46-77(연죽리, 남해공설종합묘원추모누리)|봉안시설||None|127.8709945|34.8226109|보건복지부장사정보시스템
실로암공원묘원추모관||3000000044|051-722-5115|부산광역시 기장군 철마면 사등길 181(고촌리, 실로암공원묘원관리사무소)|봉안시설||None|129.1578083|35.2504584|보건복지부장사정보시스템
통영시공설봉안당||3000000155|055-650-2580|경상남도 통영시 장대길 144 (정량동)|봉안시설||None|128.4394216|34.8521701|보건복지부장사정보시스템
울릉하늘섬공원||3000000173|054-791-1888|경상북도 울릉군 서면 태하령길 314|봉안시설||None|130.8226239|37.4902289|보건복지부장사정보시스템
한국불교태고종/극락사/안양원||7000001733|064-713-1682|제주특별자치도 제주시 애월읍 중산간서로 6322 (상귀리)|봉안시설||None|126.4069272|33.4558063|보건복지부장사정보시스템
대정읍봉안당||3000000033|064-760-4031|제주 서귀포시 대정읍 보성리 2135|봉안시설||None|126.2621649|33.2407177|보건복지부장사정보시스템
봉인사청림공원||7000001891|031-527-5678|경기도 남양주시 진건읍 사릉로156번길 295 (송능리, 봉인사)|봉안시설|봉안탑|None|None|None|보건복지부장사정보시스템
동천교회/묘지||7000002181|02-831-0070|경기도 이천시 설성면 설성로240번길 285 |봉안시설||None|None|None|보건복지부장사정보시스템
청운사봉안당||7000001673|031-881-3371|경기도 여주시 흥천면 부흥로 700 |봉안시설||None|None|None|보건복지부장사정보시스템
천주교안동교구봉안경당||7000002055|054-655-1781|경상북도 예천군 지보면 지풍로 983-41 (암천리, 천주교안동교구농은수련관)|봉안시설||None|None|None|보건복지부장사정보시스템
그린피아추모공원||7000001737|063-237-1009|전라북도 전주시 완산구 쑥고개옛길 51 (삼천동3가)|봉안시설||None|None|None|보건복지부장사정보시스템
화엄사||7000001965|051-468-8080|부산광역시 동구 구봉중길 48-10(초량동)|봉안시설||None|None|None|보건복지부장사정보시스템
예수사랑제일교회||7000002116|02-6722-2500|인천광역시 강화군 하점면 창후로 90-35 (창후리, 예수사랑제일교회)|봉안시설||None|None|None|보건복지부장사정보시스템
한국SGI평화공원||7000001731|031-638-0871|경기도 이천시 마장면 서이천로528번길 115,한국SGI평화공원 (목리)|봉안시설||None|None|None|보건복지부장사정보시스템
약천사||7000002009|031-338-3362|경기도 용인시 처인구 양지면 양지로63번길 9-18 (양지리, 약천사)|봉안시설||None|None|None|보건복지부장사정보시스템
전통사찰95호동도사||7000002133|031-333-7417|경기도 용인시 처인구 이동읍 어진로 842동도사 (어비리)|봉안시설||직영|None|None|보건복지부장사정보시스템
밀양추모공원묘원||7000001973|070-8230-1009|경상남도 밀양시 무안면 창밀로 2890-150 (운정리)|봉안시설||None|None|None|보건복지부장사정보시스템
미륵불교/봉안당||7000002130|063-582-5509|전라북도 부안군 상서면 저기양산길 16-3 (가오리)|봉안시설||None|None|None|보건복지부장사정보시스템
흑석동성당/평화의쉼터||7000001972|02-816-2919|서울특별시 동작구 흑석로13길 3 (흑석동, 흑석동천주교회)|봉안시설||None|None|None|보건복지부장사정보시스템
성모암영락원||7000001998|063-544-0869|전라북도 김제시 만경읍 화포3길 54-9 (화포리)|봉안시설||None|None|None|보건복지부장사정보시스템
사단법인민족불교해동조계종||7000001795|061-555--0879|전라남도 완도군 약산면 약산일주로 673(해동사)|봉안시설||None|None|None|보건복지부장사정보시스템
봉원사||7000002050|02-392-3007|서울특별시 서대문구 봉원사길 120 (봉원동, 봉원사)|봉안시설||None|None|None|보건복지부장사정보시스템
대선불교조계종/삼광사||7000001680|054-971-5669|경상북도 성주군 월항면 지산로 208 (지방리)|봉안시설||None|None|None|보건복지부장사정보시스템
세계불교법왕청||7000001782|02-3217-3217|경기도 화성시 동탄면 동탄기흥로 64-42 세계불교법왕청담화정사 |봉안시설||None|None|None|보건복지부장사정보시스템
보현사||7000002187|043-259-4926|충청북도 청주시 청원구 우암산로 190-37(우암동, 보현사)|봉안시설||None|None|None|보건복지부장사정보시스템
대한불교조계종관음사||7000002139|02-582-8609|서울특별시 관악구 승방1길 109-80 관음사(남현동)|봉안시설||None|None|None|보건복지부장사정보시스템
통합불교아미타종용천사||7000001831|043-883-4449|충청북도 음성군 생극면 오신로445번길 77 (신양리)|봉안시설|무지개추모공원|None|None|None|보건복지부장사정보시스템
조안공원||7000000598|031-943-7476|경기도 파주시 조리읍 명봉산로 204(장곡리, 조안공원묘지관리실)|봉안시설||None|126.8446139|37.7505944|보건복지부장사정보시스템
대한불교조계종검단사||3000000196|031-949-8729|경기도 파주시 탄현면 필승로 292-33 (성동리, 검단사)|봉안시설||None|126.6861178|37.7692065|보건복지부장사정보시스템
대한불교조계종대각회||3000000001|031-867-3593|경기 동두천시 광암동 466-20|봉안시설||None|127.0783492|37.9010092|보건복지부장사정보시스템
양평군공설봉안시설||7000002173|031-770-3027|경기도 양평군 양평읍 중앙로111번길 54 (공흥리, 쉼터공원관리사무실)|봉안시설||None|127.5045595|37.4981744|보건복지부장사정보시스템
새하늘공원||3000000057|031-775-9544|경기도 양평군 지평면 고재길 90|봉안시설||None|127.6080456|37.4260294|보건복지부장사정보시스템
대한불교/영평사||7000000928|031-676-3960|경기도 안성시 보개면 신장길 79-42 |봉안시설||None|127.2826672|37.0425028|보건복지부장사정보시스템
대한불교/조계종/대원사||3000000230|031-656-4841|경기도 안성시 공도읍 마정리 200-259|봉안시설||None|127.1989834|37.0184568|보건복지부장사정보시스템
임마누엘장로교회천안노블랜드하늘공원||7000001519|041-587-2100|충청남도 천안시 서북구 입장면 시장리 51-35|봉안시설||None|127.2247744|36.8909839|보건복지부장사정보시스템
대지공원납골당||3000000034|043-878-3854|충북 음성군 생극면 신양리 194-1|봉안시설||None|127.6253549|37.0354404|보건복지부장사정보시스템
대한불교일붕선교종운계사||3000000175|033-763-6355|강원도 원주시 귀래면 북원로 586-107|봉안시설||None|127.8978028|37.2099485|보건복지부장사정보시스템
봉은사||7000001569|043-854-8120|충청북도 충주시 소태면 주치길 135-45 봉은사 (오량리)|봉안시설|봉안당|None|127.841662|37.1235113|보건복지부장사정보시스템
법왕청추모관||7000000903|031-902-8500|충청북도 청주시 상당구 미원면 단재로 2776|봉안시설||None|127.6866711|36.6532159|보건복지부장사정보시스템
대한불교/고당사재단||7000000938|043-742-5966|충청북도 영동군 심천면 옥계폭포길 126|봉안시설||None|127.6819205|36.2134458|보건복지부장사정보시스템
천주교유지재단/천호성지/봉안당||7000001573|02-262--014|전라북도 완주군 비봉면 천호성지길 124|봉안시설||None|127.1304799|36.0380317|보건복지부장사정보시스템
정음사원||3000000186|063-224-0924|전라북도 전주시 완산구 콩쥐팥쥐로 1705-152 (효자동3가)|봉안시설||None|127.0889066|35.8252681|보건복지부장사정보시스템
카톨릭공원묘원봉안당||3000000151|054-382-0168|경상북도 군위군 군위읍 용대2길 258|봉안시설||None|128.600068|36.2110816|보건복지부장사정보시스템
미륵불교/봉안당||3000000250|063-582-5509|전라북도 부안군 상서면 저기양산길 16-3 (가오리)|봉안시설||None|126.676293|35.685694|보건복지부장사정보시스템
해인사고불암||7000001542|055-934-0127|경상남도 합천군 가야면 치인5길 194 해인사고불암 (치인리)|봉안시설||None|128.0514246|35.8017519|보건복지부장사정보시스템
남양공원봉안당||3000000026|054-932-4444|경북 성주군 선남면 오도리 산6|봉안시설||None|128.3641597|35.9321183|보건복지부장사정보시스템
영남납골당||3000000089|054-933-4774|경상북도 성주군 선남면 관용로 470-54|봉안시설||None|128.3738859|35.9267679|보건복지부장사정보시스템
우성봉안당||3000000113|054-933-4774|경상북도 성주군 선남면 관용로 470-54|봉안시설||None|128.3738859|35.9267679|보건복지부장사정보시스템
개원사/미타회||7000000270|054-336-0992|경상북도 영천시 신녕면 장수로 2238-28|봉안시설||None|128.7543725|36.0824775|보건복지부장사정보시스템
대승불교법왕종/한광사||3000000200|054-336-3533|경상북도 영천시 신녕면 화남리 504|봉안시설||None|128.76582|36.0835|보건복지부장사정보시스템
한국불교달마종||7000001827|054-336-7126|경상북도 영천시 화북면 죽전리 757-1|봉안시설||None|128.8991669|36.1474017|보건복지부장사정보시스템
우리추모공원||3000000112|054-788-9790|경상북도 울진군 기성면 기성로 912-24|봉안시설||None|129.4409264|36.8182763|보건복지부장사정보시스템
한국불교원각종장수사||7000001448|053-615-9004|대구광역시 달성군 옥포면 옥계길 16-1(본리리, 장수사)|봉안시설||직영|128.4623506|35.7926241|보건복지부장사정보시스템
백양사영각당||3000000048|061-392-7502|전라남도 장성군 북하면 백양로 1239|봉안시설||None|126.8832322|35.4392036|보건복지부장사정보시스템
대한불교원효정토종정토사||7000000876|054-331-1771|경상북도 영천시 청통면 우정길 53-56|봉안시설||None|128.8229895|35.992134|보건복지부장사정보시스템
대한불교조계종/광덕사||7000000861|053-763-0068|대구광역시 달성군 가창면 헐티로 1190|봉안시설||None|128.612623|35.7979552|보건복지부장사정보시스템
대한불교법화종/순선사||3000000199|054-337-4225|경상북도 영천시 서운길 80 (서산동)|봉안시설||None|128.8918033|35.9809623|보건복지부장사정보시스템
청계원||3000000141|061-362-1199|전남 곡성군 곡성읍 신기리 산168|봉안시설||None|127.2579128|35.3108692|보건복지부장사정보시스템
재단)금곡장미공원납골당||3000000124|053-814-8800|경상북도 경산시 남천면 금곡길 28-75|봉안시설||None|128.7473849|35.7534645|보건복지부장사정보시스템
안양사푸른공원||3000000078|061-394-9999|전남 장성군 삼계면 화산리 447-5|봉안시설||None|126.6321612|35.2934054|보건복지부장사정보시스템
보은사납골당||7000000513|054-751-9667|경상북도 경주시 건천읍 단석로 1803-86|봉안시설||None|129.081164|35.8459392|보건복지부장사정보시스템
효천공원||3000000171|054-371-5560|경북 청도군 매전면 송원리 산180|봉안시설||None|128.7824114|35.6375533|보건복지부장사정보시스템
동산공원묘원||3000000037|055-574-8181|경상남도 의령군 부림면 함의로 2180-269|봉안시설||None|128.3587276|35.4261789|보건복지부장사정보시스템
천일추모공원||7000000689|061-322-1106|전라남도 함평군 월야면 밀재로 1827|봉안시설||None|126.6580173|35.1728726|보건복지부장사정보시스템
유모사||3000000181|061-322-6666|전라남도 함평군 함평읍 함장로 933-43|봉안시설||None|126.5042298|35.0541094|보건복지부장사정보시스템
국원하늘정원||3000000135|055-853-9004|경상남도 사천시 곤명면 막골길 267-195|봉안시설||None|127.9207869|35.1224236|보건복지부장사정보시스템
창원무량사/납골당||3000000180|011-860-6870|경상남도 창원시 의창구 북면 무릉산길 126|봉안시설||None|128.5766763|35.3340195|보건복지부장사정보시스템
노인요양원프란치스코의집||3000000029|055-759-2274|경남 진주시 문산읍 상문리 169-2|봉안시설||None|128.1964465|35.1613722|보건복지부장사정보시스템
만어추모공원/봉안당||7000001918|055-356-4979|경상남도 밀양시 삼랑진읍 단장로 439|봉안시설||None|128.8693168|35.4500047|보건복지부장사정보시스템
정토세계||7000001648|055-352-9114|경상남도 밀양시 삼랑진읍 삼랑진로 603 |봉안시설||None|128.8111663|35.4125058|보건복지부장사정보시스템
기독교공원묘원||7000001720|055-335-9716|경상남도 김해시 생림면 생림대로928번길 10-91(봉림리)|봉안시설|봉안|None|128.852049|35.3400503|보건복지부장사정보시스템
정광사||7000001017|061-858-0034|전라남도 보성군 조성면 귀산리 70번지|봉안시설||None|127.2476103|34.808513|보건복지부장사정보시스템
대법륜사봉안당||3000000204|055-322-5457|경상남도 김해시 금관대로 1088-28 (흥동)|봉안시설||None|128.8508081|35.2246474|보건복지부장사정보시스템
백운공원묘원||3000000049|051-508-2934|부산광역시 기장군 정관면 정관로 165|봉안시설|제1묘지|None|129.1581295|35.3527186|보건복지부장사정보시스템
백운공원묘원||3000000050|051-727-3188|부산 기장군 정관면 모전리 산88-7|봉안시설|제2묘지|None|129.1615851|35.3320409|보건복지부장사정보시스템
대정공원묘원||3000000032|051-728-4949|부산광역시 기장군 정관면 양수길 76|봉안시설||None|129.1584585|35.3291388|보건복지부장사정보시스템
정수사||7000000977|051-758-6022|부산광역시 연제구 톳고개로 60 (연산동)|봉안시설||None|129.1020729|35.1803174|보건복지부장사정보시스템
추모관천상의집||3000000191|061-534-1304|전라남도 해남군 해남읍 해남로 160-83, 사단법인대한불교삼각종선다원음덕사|봉안시설||None|126.6245315|34.5640639|보건복지부장사정보시스템
만령당||3000000043|061-840-0586|전남 고흥군 도양읍 소록리 2|봉안시설||None|127.1338252|34.5206698|보건복지부장사정보시스템
천주교황사평봉안묘||3000000140|064-751-0145|제주 제주시 화북2동 5662-1|봉안시설||None|126.5605402|33.4896358|보건복지부장사정보시스템
한라산옥불사||7000000807|064-799-1783|제주 제주시 애월읍 소길리 1363|봉안시설||None|126.3295244|33.4619478|보건복지부장사정보시스템
남국선원봉안탑||3000000025|064-733-2278|제주 서귀포시 상효동 산39-1|봉안시설||None|126.575404|33.3153736|보건복지부장사정보시스템
양지공원제3추모의집||3000000260|064-710-6622| |봉안시설||None|None|None|보건복지부장사정보시스템
대한불교조계종/서봉사/극락암||7000001780|053-473-2002|대구광역시 남구 이천동  438-7|봉안시설||None|None|None|보건복지부장사정보시스템
존제산/일월사/정토원||7000002222|061-853-2003|전라남도 보성군 율어면 유신길 195 존제산 일월사 정토원(유신리)|봉안시설||None|None|None|보건복지부장사정보시스템
실로암추모관||7000001835|054-382-8845|경상북도 군위군 효령면 용매로 1011-43 (고곡리, 실로암교회)|봉안시설||None|None|None|보건복지부장사정보시스템
절두산순교성지/부활의집||7000001962|070-8282-8223|서울특별시 마포구 토정로 6-1(합정동, 절두산순교박물관영상교육)|봉안시설||None|None|None|보건복지부장사정보시스템
인천교구천주교회||7000001740|032-442-9174|인천광역시 남동구 논현고잔로128번길 32고잔성당 (고잔동)|봉안시설||None|None|None|보건복지부장사정보시스템
석종사||7000001689|043-854-4505|충청북도 충주시 직동길 271-56 (직동, 석종사)|봉안시설||None|None|None|보건복지부장사정보시스템
진목정성지/하늘원||7000002126|054-751-6488|경상북도 경주시 산내면 수의길 192 (내일리)|봉안시설||None|None|None|보건복지부장사정보시스템
연천동막골추모관||7000001792|031-834-6560|경기도 연천군 연천읍 동막로 109-29(동막리)|봉안시설||None|None|None|보건복지부장사정보시스템
대한불교조계종/화암사||7000001690|043-856-1895|충청북도 충주시 동량면 화암양목길 139 |봉안시설||None|None|None|보건복지부장사정보시스템
대원정사/봉안당||7000002114|02-855--501|경기도 양주시 장흥면 권율로309번길 317-214 대원정사 |봉안시설||None|None|None|보건복지부장사정보시스템
밀양성당/천상낙원||7000001802|055-356-4023|경상남도 밀양시 밀양대공원로 74,천상낙원납골당 (교동)|봉안시설||None|None|None|보건복지부장사정보시스템
금성산사||7000001771|061-335-0304|전라남도 나주시 다시면 영산로 4885|봉안시설||None|None|None|보건복지부장사정보시스템
천주교원주교구유지재단/배론성지||7000001723|043-651-4527|충청북도 제천시 봉양읍 배론성지길 296 (구학리)|봉안시설||None|None|None|보건복지부장사정보시스템
천주교소화묘원||7000001935|0222383004|경기도 남양주시 조안면 능내리 산10|봉안시설|봉안묘|None|None|None|보건복지부장사정보시스템
지장선원||7000001736|053-986-0151|대구광역시 동구 갓바위로 35(진인동, 지장선원)|봉안시설||None|None|None|보건복지부장사정보시스템
아미타우스||7000001983|02-336--004|경상북도 영천시 북안면 고지리 산 71-2|봉안시설||None|None|None|보건복지부장사정보시스템
강릉공원묘원||7000002096|033-644-0533|강원도 강릉시 사천면 청솔공원길 400 |봉안시설|봉안|None|None|None|보건복지부장사정보시스템
예다원||7000001830|061-665-1004|전라남도 여수시 소라면 운암길 6(봉두리)|봉안시설||None|None|None|보건복지부장사정보시스템
원주제일감리교회||7000001760|033-742-2170|강원도 원주시 일산동  114번지|봉안시설||None|None|None|보건복지부장사정보시스템
불광사봉안당||7000002104|031-323-1207|경기도 용인시 처인구 백암면 박곡로208번길 24(박곡리)|봉안시설||None|None|None|보건복지부장사정보시스템
꽃동네/봉안당||7000002153|043-872-0101|충청북도 음성군 맹동면 원중로 1221꽃동네낙원봉안당 (통동리)|봉안시설|추기경 정진석 센터|None|None|None|보건복지부장사정보시스템
미래사||7000001756|055-583-5637|경상남도 함안군 여항면 여항로 75 |봉안시설||None|None|None|보건복지부장사정보시스템
선약사||7000001739|055-584-6660|경상남도 함안군 산인면 싸리재로 34-2선약사 (운곡리)|봉안시설||None|None|None|보건복지부장사정보시스템
한남공원묘원||7000001666|031-766-4278|경기도 광주시 오포읍 매자리길 185-22(매산리)|봉안시설|봉안|None|None|None|보건복지부장사정보시스템
서울시립자연장시설||5000000005|031-943-1930|경기 파주시 광탄면 용미리 산107|자연장지||None|126.8624913|37.7379195|보건복지부장사정보시스템
충현공원/자연장지||7000000885|031-764-9617|경기도 광주시 용샘길 115-25 (목현동)|자연장지||None|127.2252286|37.4272374|보건복지부장사정보시스템
인천가족공원/자연장||5000000009|032-510-1900|인천 부평구 부평동 산57|자연장지||None|126.71939|37.50481|보건복지부장사정보시스템
광릉추모공원||7000001054|031-532-2520|경기도 포천시 내촌면 부마로 341 (마명리)|자연장지|자연장지|None|127.200361|37.7717955|보건복지부장사정보시스템
와동/꽃빛공원/자연장지||5000000026|031-481-3359|경기도 안산시 단원구 순환로 390 (와동)|자연장지||None|126.8340389|37.3405455|보건복지부장사정보시스템
내촌공설자연장지||7000000629|031-540-6410|경기도 포천시 내촌면 작은넙고개길 153 내촌공설자연장지 (진목리)|자연장지||None|127.2028235|37.8142347|보건복지부장사정보시스템
자연장||5000000002|031-218-6500|경기도 수원시 영통구 광교호수로 278 (하동, 수원시연화장)|자연장지|수원시 연화장|None|127.0846006|37.2904662|보건복지부장사정보시스템
경신하늘뜰공원자연장지||5000000022|031-8082-5722|경기도 양주시 남면 경신리 산 70 경신하늘뜰공원|자연장지||None|126.9775963|37.8615562|보건복지부장사정보시스템
