##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@파스쿠찌
파스쿠찌|영풍IFC몰점|||파스쿠찌|02-6137-5691||서울 영등포구 여의도동 23|무선인터넷|평일(월 금)10:00 22:00 주말(토,일)+공휴일10:00 22:00|||||파스쿠찌 영풍IFC몰점|IFC B2F 영풍문고내|||80705
파스쿠찌|부천소풍점|||파스쿠찌|032-624-7721|경기도 부천시 원미구 송내대로 239||주차가능;무선인터넷|평일,주말 동일 10:30 22:00|||||파스쿠찌 부천소풍점|(상동 소풍 2층 F01-2호)|||80705
파스쿠찌|포항/중앙점|||파스쿠찌|054-253-8497||경상북도 포항시 북구 대흥동 725|무선인터넷|평일 09:00 23:00 주말(공휴일) 09:00 24:00|||||파스쿠찌 포항/중앙점||||80705
파스쿠찌|장미의거리점|||파스쿠찌|061-285-8497||전라남도 목포시 상동 1003-1|흡연실;주차가능;무선인터넷;케이터링|평일, 주말, 공휴일 동일 09:00~01:00|||||파스쿠찌 장미의거리점|1층|||80705
파스쿠찌|인천작전역점|||파스쿠찌|032-545-8497||인천시 계양구 작전동 864-24|무선인터넷|평일,주말,공휴일 동일 09:00~24:00|||||파스쿠찌 인천작전역점|2층|||80705
파스쿠찌|평택/서정점|||파스쿠찌|031-611-4532||경기도 평택시 서정동 801-9|주차가능;무선인터넷|평일(월 금) +주말 + 공휴일 08:00  24:00|||||파스쿠찌 평택/서정점||||80705
파스쿠찌|대구수변공원점|||파스쿠찌|053-638-8497||대구광역시 달서구 도원동 949-1|흡연실;주차가능;무선인터넷|월~토 11:00   03:00 / 일 11:00   02:00|||||파스쿠찌 대구수변공원점||||80705
파스쿠찌|수원역/로데오점|||파스쿠찌|031-256-5957||경기도 수원시 팔달구 매산로1가 57-69|흡연실;주차가능;무선인터넷|평일(월 금) +주말 + 공휴일 08:00  24:00|||||파스쿠찌 수원역/로데오점||||80705
파스쿠찌|청주/성안길점|||파스쿠찌|043-222-7006||충북 청주시 상당구 북문로1가 95-1|무선인터넷|평일,주말(공휴일포함) 09:00   24:30|||||파스쿠찌 청주/성안길점||||80705
파스쿠찌|인천스퀘어원점|||파스쿠찌|032-456-4346|인천광역시 연수구 청능대로 210||주차가능;무선인터넷;케이터링|평일,주말, 공휴일 동일 10:30   22:00|||||파스쿠찌 인천스퀘어원점|스퀘어원 (3F)|||80705
파스쿠찌|부산/화명/산성점|||파스쿠찌|051-362-8197||부산 북구 화명동 1567-22|주차가능;무선인터넷|평일,주말(공휴일포함) 09:00   23:00|||||파스쿠찌 부산/화명/산성점||||80705
파스쿠찌|청주/성화점|||파스쿠찌|043-233-7788||충청북도 청주시 흥덕구 성화동 719|흡연실;주차가능;무선인터넷|평일, 주말, 공휴일 동일 09:30~24:00|||||파스쿠찌 청주/성화점||||80705
파스쿠찌|판교유스페이스몰점|||파스쿠찌|031-628-1909||경기 성남시 분당구 삼평동 670|주차가능;무선인터넷|평일 08:00 23:00 /  토요일 08:00 23:00 / 일요일 휴무|||||파스쿠찌 판교유스페이스몰점|판교U-space몰 1층|||80705
파스쿠찌|여수/엑스포점|||파스쿠찌|070-4417-9996||여수시 수정동 215-1|무선인터넷|평일, 주말, 공휴일 동일 07:00~24:00|||||파스쿠찌 여수/엑스포점||||80705
파스쿠찌|코엑스점|||파스쿠찌|02-553-8497|서울시 강남구 봉은사로 618||무선인터넷;케이터링|평일 08:00 22:00 / 주말,공휴일 09:00 21:00|||||파스쿠찌 코엑스점||||80705
파스쿠찌|이수역점|||파스쿠찌|02-532-1358||서울 동작구 사당동 139-36|흡연실;무선인터넷|평일,주말(공휴일) 08:00  24:00|||||파스쿠찌 이수역점||||80705
파스쿠찌|국악고점|||파스쿠찌|02-3495-0090||서울시 강남구 개포동 1197-2|주차가능;무선인터넷|평일 07:00   23:00/ 주말,공휴일 9:00~23:00|||||파스쿠찌 국악고점||||80705
파스쿠찌|강남구청역점|||파스쿠찌|02-3444-8497|서울특별시 강남구 선릉로 131길 12||흡연실;주차가능;무선인터넷|평일 07:20~24:00 / 주말,공휴일 08:20~23:00|||||파스쿠찌 강남구청역점|(1층)|||80705
파스쿠찌|인천길병원점|||파스쿠찌|032-468-8497|인천광역시 남동구 인주대로 653번길 56||주차가능;무선인터넷;케이터링|평일,주말, 공휴일 동일 07:00~23:00|||||파스쿠찌 인천길병원점|(장례식장 1층)|||80705
파스쿠찌|금정역점|||파스쿠찌|031-399-8497||경기도 군포시 산본동 266-5|흡연실;무선인터넷|평일 07:30   23:30, 주말(공휴일 ) 08:00 24:00|||||파스쿠찌 금정역점||||80705
파스쿠찌|메세나폴리스점|||파스쿠찌|02-325-4100||서울시 마포구 합정동 418-1|주차가능;무선인터넷|일 수: 08:00~23:00 / 목 토: 08:00~23:30|||||파스쿠찌 메세나폴리스점||||80705
파스쿠찌|광천터미널점|||파스쿠찌|062-368-8497|||흡연실;주차가능;무선인터넷;케이터링|평일,주말, 공휴일 동일 07:30~23:00|||||파스쿠찌 광천터미널점||||80705
파스쿠찌|울산달동점|||파스쿠찌|052-267-8491||울산광역시 남구 달동 1394-14|주차가능;무선인터넷;케이터링|평일,주말(공휴일포함) 08:00   01:00|||||파스쿠찌 울산달동점||||80705
파스쿠찌|안양1번가|||파스쿠찌|031-469-6300||경기도 안양시 만안구 안양1동 674-40|흡연실;무선인터넷|월 토 09:00 23:00,일+공휴일09:30 23:00|||||파스쿠찌 안양1번가|41 광창빌딩 1층 일부|||80705
파스쿠찌|청주금천점|||파스쿠찌|043-294-8497||충청북도 청주시 상당구 금천동 301|흡연실;주차가능;무선인터넷|일~목 10:00 02:00/ 토~일10:00 3:00|||||파스쿠찌 청주금천점||||80705
파스쿠찌|오산대점|||파스쿠찌|031-373-8497||경기도 오산시 궐동 93-2|흡연실;주차가능;무선인터넷|평일 08:30 23:00 / 주말 10:00 23:00|||||파스쿠찌 오산대점|모터프라자1층|||80705
파스쿠찌|진해점|||파스쿠찌|055-544-8497||경남 창원시 진해구 여좌동 760-286|주차가능;무선인터넷|평일,주말(공휴일포함) 09:00   23:00|||||파스쿠찌 진해점||||80705
파스쿠찌|천안역점|||파스쿠찌|041-555-8497||충청남도 천안시 동남구 대흥동 124-2|무선인터넷|평일,주말(공휴일) 08:00 24:00|||||파스쿠찌 천안역점|1~2|||80705
파스쿠찌|충북대/중문점|||파스쿠찌|043-264-8497||충청북도 청주시 흥덕구 사창동 156-5|흡연실;무선인터넷|일~목 10:00~01:00 / 금~토, 공휴일 전일 10:00~02:00|||||파스쿠찌 충북대/중문점||||80705
파스쿠찌|엠파크점|||파스쿠찌|032-581-3232|인천광역시 서구 봉수대로 158||흡연실;주차가능;무선인터넷|평일 08:00 21:00, 주말 09:00 20:00|||||파스쿠찌 엠파크점||||80705
파스쿠찌|구미시청점|||파스쿠찌|054-452-8297||경상북도 구미시 송정동 459|흡연실;무선인터넷|평일 08:00~02:00 / 주말 09:00~02:00|||||파스쿠찌 구미시청점||||80705
파스쿠찌|청주하복대점|||파스쿠찌|043-237-8497||충북 청주시 흥덕구 북대동 2646|흡연실;무선인터넷;24시 매장|평일, 주말, 공휴일 동일 24시간|||||파스쿠찌 청주하복대점|1층|||80705
파스쿠찌|광희빌딩점|||파스쿠찌|02-2278-8088||서울 중구 광희동1가 216|무선인터넷|평일(월 금)07:00 21:00,토+공휴일10:00 18:00 ,일요일 휴점|||||파스쿠찌 광희빌딩점||||80705
파스쿠찌|동촌/유원지점|||파스쿠찌|053-939-8497||대구 동구 효목동 1087-6|주차가능;무선인터넷|월~토 10:00   03:00 / 일 10:00   02:00|||||파스쿠찌 동촌/유원지점||||80705
파스쿠찌|서울시청점|||파스쿠찌|02-730-8497|서울 중구 태평로 1가 29-2||흡연실;무선인터넷|평일 07:00 23:00 / 토 08:00 22:00 / 일,공휴일 08:00 18:00|||||파스쿠찌 서울시청점||||80705
파스쿠찌|스마트시티점|||파스쿠찌|042-867-8497||대전시 유성구 도룡동 4-7|무선인터넷|평일,주말 동일 08:00 22:00|||||파스쿠찌 스마트시티점|스마트504동|||80705
파스쿠찌|서여의도점|||파스쿠찌|02-780-8497||서울 영등포구 여의도동 13|주차가능;무선인터넷|평일 08:00 22:00,토+공휴일:09:00 21:00,일요일09:00 22:00|||||파스쿠찌 서여의도점|진미파라곤 1F 111호,112호|||80705
파스쿠찌|청라/엑슬루/타워점|||파스쿠찌|032-564-8497|인천광역시 서구 중봉대로 586번길 22||무선인터넷|평일,주말(공휴일) 09:00 24:00|||||파스쿠찌 청라/엑슬루/타워점|(엑슬루타워 157호)|||80705
파스쿠찌|청주/개신점|||파스쿠찌|043-264-0333||충청북도 청주시 흥덕구 개신동 52-4|흡연실;주차가능;무선인터넷|평일/주말 09:00 1:00|||||파스쿠찌 청주/개신점||||80705
파스쿠찌|전주서신점|||파스쿠찌|063-255-8497||전라북도 전주시 완산구 서신동 889-7|주차가능;무선인터넷;케이터링|월 토09:00 01:00 일,공휴일10:00 12:00|||||파스쿠찌 전주서신점||||80705
파스쿠찌|신분당강남역점|||파스쿠찌|02-552-8495||서울시 강남구 역삼동 825|무선인터넷;케이터링|평일 07:00  23:00 / 주말 08:00 22:00|||||파스쿠찌 신분당강남역점|신분당선강남역 지하1층 5호|||80705
파스쿠찌|신분당양재역점|||파스쿠찌|02-571-8497||서울시 서초구 양재동 12-1|주차가능;무선인터넷|평일 07:00 23:00 / 토,일,공휴일 07:00 22:00|||||파스쿠찌 신분당양재역점|신분당선양재역 지하1층 28호 29호|||80705
파스쿠찌|대전가오점|||파스쿠찌|042-286-8497||대전시 동구 가오동 606|흡연실;주차가능;무선인터넷;케이터링|평일,주말 08:00~02:00|||||파스쿠찌 대전가오점|글로리타워 1층|||80705
파스쿠찌|청주/용암점|||파스쿠찌|043-283-2220||충청북도 청주시 상당구 용암동 1635|흡연실;무선인터넷|월~목,일,공휴일 9:00 2:00/금,토9:00 3:00|||||파스쿠찌 청주/용암점||||80705
파스쿠찌|충북/오창점|||파스쿠찌|043-213-8497|충청북도 청주시 청원구 오창읍 과학산업2로 375||주차가능;무선인터넷|월,수,금,일 08:00~01:00 / 화,목,토 09:00~01:00|||||파스쿠찌 충북/오창점|1층/2층|||80705
파스쿠찌|김해/삼계|||파스쿠찌|055-333-8497||경남 김해시 삼계동 1453-6|주차가능;무선인터넷|평일,주말(공휴일포함) 10:00   23:00|||||파스쿠찌 김해/삼계||||80705
파스쿠찌|수지/성복점|||파스쿠찌|031-262-8497||경기도 용인시 수지구 성복동 401|주차가능;무선인터넷|평일,주말 08:00 22:00|||||파스쿠찌 수지/성복점||||80705
파스쿠찌|대전목원대점|||파스쿠찌|042-826-8497|||주차가능;무선인터넷|평일, 주말, 공휴일 동일 09:00~24:00|||||파스쿠찌 대전목원대점|BL 1층 105호,106호 / 2층 203호|||80705
파스쿠찌|대구/수목원점|||파스쿠찌|053-636-8497||대구광역시 달서구 대곡동 1018-2|흡연실;주차가능;무선인터넷|평일,주말(공휴일포함) 09:00   01:00|||||파스쿠찌 대구/수목원점||||80705
파스쿠찌|여수/소호점|||파스쿠찌|061-691-1616||전라남도 여수시 소호동 443-2|주차가능;무선인터넷|평일, 주말, 공휴일 동일 10:00~00:30|||||파스쿠찌 여수/소호점|1층 카페 파스쿠찌|||80705
파스쿠찌|구월점|||파스쿠찌|032-422-8497||인천광역시 남동구 구월동 1463|흡연실;주차가능;무선인터넷;24시 매장|평일,주말, 공휴일 동일 24시간 영업|||||파스쿠찌 구월점|효명프라자 103호,301호|||80705
파스쿠찌|한국선원센터|||파스쿠찌|051-660-3636||부산 중구 중앙동4가 74-7|흡연실;주차가능;무선인터넷;케이터링|평일 07:30   21:00 / 토 09:00   19:00 / 일,공휴일 11:00   19:00|||||파스쿠찌 한국선원센터|1F|||80705
파스쿠찌|울산세이브존|||파스쿠찌|052-261-8397||울산광역시 남구 삼산동 1377-9|주차가능;무선인터넷;케이터링|평일,주말(공휴일포함) 08:30   24:00|||||파스쿠찌 울산세이브존||||80705
파스쿠찌|주안역점|||파스쿠찌|032-439-7070|인천광역시 남구 주안로 116||흡연실;주차가능;무선인터넷|평일, 주말, 공휴일 동일 08:00~24:00|||||파스쿠찌 주안역점|(리가스퀘어 1층)|||80705
파스쿠찌|연신내점|||파스쿠찌|02-383-8497||서울시 은평구 갈현동 456-6|흡연실;무선인터넷|월 목: 11:00~23:30 /금,토: 11:00~24:00 / 일,공휴일: 11:00~23:00|||||파스쿠찌 연신내점||||80705
파스쿠찌|흥덕/삼성점|||파스쿠찌|031-215-8497||경기도 용인시 기흥구 영덕동 975-1|흡연실;주차가능;무선인터넷|일~수요일 09:00~22:00, 목~토요일 09:00~23:00|||||파스쿠찌 흥덕/삼성점||||80705
파스쿠찌|경북하양점|||파스쿠찌|053-853-6767||경상북동 경산시 하양읍 금락리 116-358|흡연실;주차가능;무선인터넷|평일,주말(공휴일포함) 08:00   24:00|||||파스쿠찌 경북하양점||||80705
파스쿠찌|전남도청점|||파스쿠찌|061-284-8497||전라남도 무안군 삼향면 남악리 2179|흡연실;주차가능;무선인터넷;케이터링|평일, 주말, 공휴일 동일 08:00~24:00|||||파스쿠찌 전남도청점||||80705
파스쿠찌|수원/경기대점|||파스쿠찌|031-242-8497||경기도 수원시 장안구 연무동 8-9|무선인터넷|평일,주말,공휴일 08:00  23: 00|||||파스쿠찌 수원/경기대점||||80705
파스쿠찌|군산수송점|||파스쿠찌|063-466-9898||전라북도 군산시 수송동 804-7|흡연실;주차가능;무선인터넷;케이터링|평일,주말, 공휴일 동일 09:00~23:00|||||파스쿠찌 군산수송점||||80705
파스쿠찌|잠실/신천점|||파스쿠찌|02-420-8497||서울시 송파구 잠실동 178-3|흡연실;무선인터넷|월~목 11:00~23:00 / 금,토 11:00~24:00 / 일,공휴일 10:00~24:00|||||파스쿠찌 잠실/신천점||||80705
파스쿠찌|울산현대백화점|||파스쿠찌|052-228-0397||울산광역시 남구 삼산동 1521-1|주차가능;무선인터넷;케이터링|평일, 주말, 공휴일 동일 09:00~21:00|||||파스쿠찌 울산현대백화점|현대백화점 별관3층|||80705
파스쿠찌|디큐브아트센터9|||파스쿠찌|02-2211-3090||서울 구로구 신도림동 360-51|흡연실;주차가능;무선인터넷|공연일정에 따라 영업시간 수시변동|||||파스쿠찌 디큐브아트센터9|디큐브아트센터 9층|||80705
파스쿠찌|디큐브아트센터점7|||파스쿠찌|02-2211-3070||서울 구로구 신도림동 360-51|흡연실;주차가능;무선인터넷|평일,주말,공휴일 동일 08:00~23:00|||||파스쿠찌 디큐브아트센터점7|디큐브아트센터 7층|||80705
파스쿠찌|인천연수역점|||파스쿠찌|032-811-2266|인천광역시 연수구 먼우금로 217||흡연실;주차가능;무선인터넷;케이터링|평일,주말,공휴일 08:00 24:00|||||파스쿠찌 인천연수역점|(연수푸르지오 4단지 112호,205호)|||80705
파스쿠찌|숭실대점|||파스쿠찌|02-815-8497|서울시 동작구 사당로 24||무선인터넷;케이터링|평일, 주말, 공휴일 동일 08:00~23:30|||||파스쿠찌 숭실대점||||80705
파스쿠찌|잠실역점|||파스쿠찌|02-423-8497||서울 송파구 신천동 7-25|주차가능;무선인터넷|평일,주말 동일 07:00 23:00|||||파스쿠찌 잠실역점|월드타워 1F|||80705
파스쿠찌|조치원역점|||파스쿠찌|02-868-8497||세종특별자치시 조치원읍 원리 141-2|무선인터넷|평일(월 금)07:00 23:00 주말(토,일,공휴일) 08:00 24:00|||||파스쿠찌 조치원역점|3|||80705
파스쿠찌|청주/메가폴리스점|||파스쿠찌|043-237-0703||충청북도 청주시 흥덕구 가경동 1416-2|주차가능;무선인터넷|일요일~목요일 09:00~23:00 / 금,토요일 09:00~23:30|||||파스쿠찌 청주/메가폴리스점|청주메가폴리스 1층일부|||80705
파스쿠찌|서울대점|||파스쿠찌|02-882-8497|서울특별시 관악구 관악로 1||무선인터넷;케이터링|평일, 주말 공휴일 동일 08:00~22:00|||||파스쿠찌 서울대점||||80705
파스쿠찌|동판교점|||파스쿠찌|031-709-8497||경기도 성남시 분당구 백현동 583-1|주차가능;무선인터넷|평일(주말,공휴일 동일) 09:00 23:00|||||파스쿠찌 동판교점||||80705
파스쿠찌|신포로데오점|||파스쿠찌|032-777-8497|인천광역시 중구 개항로 29-1||흡연실;무선인터넷|평일,주말  09:00 01:00 /일,공휴일  09:00~24:00|||||파스쿠찌 신포로데오점||||80705
파스쿠찌|목포/한국/병원점|||파스쿠찌|061-272-7887||전라남도 목포시 상동 148-1|주차가능;무선인터넷|평일(월 금)09:00 22:00 금토09:00 21:00|||||파스쿠찌 목포/한국/병원점|목포한국병원내|||80705
파스쿠찌|진주연암대점|||파스쿠찌|055-761-8497||경남 진주시 가좌동 651-3번지외 3필지 |주차가능;무선인터넷;케이터링|평일, 주말, 공휴일 09:30 23:00|||||파스쿠찌 진주연암대점||||80705
파스쿠찌|광주/풍암점|||파스쿠찌|062-654-8497||광주광역시 서구 풍암동 1116|흡연실;주차가능;무선인터넷|(일 목) 09:00~24:00 / (금 토) 09:00~01:00|||||파스쿠찌 광주/풍암점|현인빌딩 103호 일부,201호,202호|||80705
파스쿠찌|울산)일산/테라스파크점|||파스쿠찌|052-209-0310||울산시 동구 일산동 945|주차가능;무선인터넷;24시 매장|평일,주말,공휴일동일,24시간 운영|||||파스쿠찌 울산)일산/테라스파크점|테라스파크 A동 109,112,113호|||80705
파스쿠찌|판교도서관점|||파스쿠찌|031-8016-8497||경기도 성남시 분당구 판교동 605-7|주차가능;무선인터넷;케이터링|평일 08:00 23:00 / 주말, 공휴일 09:00 23:00|||||파스쿠찌 판교도서관점||||80705
파스쿠찌|울산삼산점|||파스쿠찌|052-258-8497||울산광역시 남구 삼산동 1571-10|무선인터넷;케이터링|일~목 09:00~24:00 / 금~토,공휴일 08:00~02:00|||||파스쿠찌 울산삼산점||||80705
파스쿠찌|양산점|||파스쿠찌|055-388-8497||경남 양산시 중부동 686-7|흡연실;주차가능;무선인터넷;케이터링|일~목 09:00 23:00 / 금,토 09:00 24:00|||||파스쿠찌 양산점|양산역프라자 109호 외|||80705
파스쿠찌|골든타워점|||파스쿠찌|02-3452-8497||서울 강남구 삼성동 144-17|흡연실;주차가능;무선인터넷|평일 07:00 22:00 / 주말,공휴일 휴무|||||파스쿠찌 골든타워점|골든타워 1층|||80705
파스쿠찌|목동역점|||파스쿠찌|02-2694-8497||서울시 양천구 신정동 888-47|무선인터넷|평일(월 금) 08:00  24:00,토,09:00  01:00 일 9:00~23:00|||||파스쿠찌 목동역점|담우B/D 1F|||80705
파스쿠찌|광주/운암/굿모닝점|||파스쿠찌|062-531-7711||광주광역시 북구 운암동 1080-9|흡연실;주차가능;무선인터넷|평일, 주말, 공휴일 동일 08:00~02:00|||||파스쿠찌 광주/운암/굿모닝점|굿모닝병원 1층|||80705
파스쿠찌|광주/양산점|||파스쿠찌|062-571-2119||광주광역시 북구 양산동 748|흡연실;주차가능;무선인터넷|평일, 주말, 공휴일 동일 08:30~01:00|||||파스쿠찌 광주/양산점||||80705
파스쿠찌|광주롯데점|||파스쿠찌|062-710-8497||광주광역시 동구 대인동 22|흡연실;주차가능;무선인터넷;케이터링|평일, 주말, 공휴일 동일 08:00~23:00|||||파스쿠찌 광주롯데점|1층,2층|||80705
파스쿠찌|인천/부평역점|||파스쿠찌|032-506-8497|인천광역시 부평구 경원대로 1399||흡연실;무선인터넷|평일,주말,공휴일 동일 10:30~24:00|||||파스쿠찌 인천/부평역점|(2층)|||80705
파스쿠찌|순천법원점|||파스쿠찌|061-811-0077||전라남도 순천시 왕지동 869-2|주차가능;무선인터넷|평일, 주말, 공휴일 동일 08:00~12:00|||||파스쿠찌 순천법원점|대양빌딩 1층|||80705
파스쿠찌|보라매/공원점|||파스쿠찌|02-831-0121||서울시 영등포구 신길동 4327|주차가능;무선인터넷|평일(월 금),주말,공휴일 08:00 23:00|||||파스쿠찌 보라매/공원점|1층 카페 파스쿠찌|||80705
파스쿠찌|교보타워/사거리점|||파스쿠찌|02-536-8497||서울시 서초구 서초동 1303-38|무선인터넷|월 토 07:00 24:00 /일,공휴일 07:00 23:00|||||파스쿠찌 교보타워/사거리점||||80705
파스쿠찌|노원역점|||파스쿠찌|02-933-8497||서울시 노원구 상계동 724|흡연실;무선인터넷|평일(월 목), 공휴일(일) 08:00~01:00 / 주말(금,토) 08:00~02:00|||||파스쿠찌 노원역점|1층|||80705
파스쿠찌|양재역점|||파스쿠찌|02-3461-8497||서울시 강남구 도곡동 953|주차가능;무선인터넷;케이터링|월 토 07:00 24:00 / 일,공휴일 07:00 23:00|||||파스쿠찌 양재역점||||80705
파스쿠찌|분당/아름점|||파스쿠찌|031-707-8497||경기도 성남시 분당구 이매동 131-5|흡연실;주차가능;무선인터넷|평일 08:00   24:00/주말,공휴일 /09:00   23:00 (7~8월 하절기 평일 01:00까지)|||||파스쿠찌 분당/아름점|도도빌딩 2층|||80705
파스쿠찌|신논현점|||파스쿠찌|02-540-8497||서울시 강남구 논현동 165-8|흡연실;주차가능;무선인터넷;케이터링|월 목 07:00 02:00 / 금 07:00 05:00 /토 08:00 05:00 / 일,공휴일 08:00 02:00|||||파스쿠찌 신논현점|한맥빌딩 2층|||80705
파스쿠찌|여수/학동점|||파스쿠찌|061-691-8497||전라남도 여수시 학동 87-1|주차가능;무선인터넷|평일, 주말, 공휴일 동일 09:00~02:00|||||파스쿠찌 여수/학동점||||80705
파스쿠찌|대구/수성/유원지점|||파스쿠찌|053-761-5285||대구광역시 수성구 두산동 652-3|흡연실;주차가능;무선인터넷|평일,주말,공휴일 09:00~04:00|||||파스쿠찌 대구/수성/유원지점||||80705
파스쿠찌|목동파리공원점|||파스쿠찌|02-2645-8497||서울시 양천구 목동 907-10|주차가능;무선인터넷|평일 + 주말 + 공휴일 07:00  01:00|||||파스쿠찌 목동파리공원점|현대파리지앙|||80705
파스쿠찌|광주/일곡점|||파스쿠찌|062-571-8497||광주광역시 북구 일곡동 843-1|주차가능;무선인터넷|평일,주말,공휴일 08:00   12:00|||||파스쿠찌 광주/일곡점||||80705
파스쿠찌|분당미금점|||파스쿠찌|031-711-8497||경기 성남시 분당구 금곡동 159|흡연실;주차가능;무선인터넷|평일_주말_공휴일 07:00  24:00|||||파스쿠찌 분당미금점|한국1층 116호|||80705
파스쿠찌|서초효령로점|||파스쿠찌|02-522-8497||서울시 서초구 서초동 1487-4|주차가능;무선인터넷|평일(월 금) +주말(토) 07:30 22:00, 주말(일)+공휴일 09:00 22:00 * 오후 6시 이후 주차 가능|||||파스쿠찌 서초효령로점||||80705
파스쿠찌|가천대점|||파스쿠찌|031-723-8497||경기도 성남시 수정구 복정동 620-2|주차가능;무선인터넷;케이터링|평일,주말,공휴일 08:00 22:00|||||파스쿠찌 가천대점||||80705
파스쿠찌|부산역점|||파스쿠찌|051-441-5116||부산 동구 초량3동 1187-1|무선인터넷|평일,주말 06:00~22:30|||||파스쿠찌 부산역점|부산역 2층 맞이방|||80705
파스쿠찌|청주/산남점|||파스쿠찌|043-287-8497||충청북도 청주시 흥덕구 산남동 588외1필지 두꺼비빌딩 102|주차가능;무선인터넷|평일,주말 동일 09:00~24:00|||||파스쿠찌 청주/산남점|103호|||80705
파스쿠찌|역삼/솔로몬점|||파스쿠찌|02-3453-8497||서울시 강남구 역삼동 736|주차가능;무선인터넷|평일(월 금)24시간/ 토 08:00 23:00/일 9:00~23:00|||||파스쿠찌 역삼/솔로몬점||||80705
파스쿠찌|가든파이브점|||파스쿠찌|02-2157-8497|서울시 송파구 충민로 66||주차가능;무선인터넷|08:00  23:00 (평일/주말 동일)|||||파스쿠찌 가든파이브점|1층 L-1050호|||80705
파스쿠찌|안산고잔점|||파스쿠찌|031-439-8497||경기도 안산시 단원구 고잔동 771-1|흡연실;주차가능;무선인터넷;24시 매장|평일/주말 24시간 영업|||||파스쿠찌 안산고잔점|창진타운 130호외4호|||80705
파스쿠찌|안산중앙점|||파스쿠찌|031-410-8497||경기도 안산시 단원구 고잔동 534-3|흡연실;주차가능;무선인터넷;24시 매장|평일_주말_공휴일 24시간|||||파스쿠찌 안산중앙점|중앙노블레스 105호,106호|||80705
파스쿠찌|성남을지대점|||파스쿠찌|031-742-8497||경기도 성남시 수정구 양지동 529|흡연실;무선인터넷|평일_주말_공휴일 09:00 24:00|||||파스쿠찌 성남을지대점||||80705
파스쿠찌|강남태극당점|||파스쿠찌|02-556-8497||서울시 강남구 역삼동 830|흡연실;무선인터넷;케이터링|평일 24시간 영업 / 일,공휴일 01시 마감|||||파스쿠찌 강남태극당점|1층 파스쿠찌 강남태극당점|||80705
파스쿠찌|레이킨스몰점|||파스쿠찌|031-923-8497||경기 고양시 일산구 대화동 2602|주차가능;무선인터넷;케이터링|평일, 주말 08:00  22:00|||||파스쿠찌 레이킨스몰점|파스쿠찌 레이킨스몰점|||80705
파스쿠찌|청량리역사점|||파스쿠찌|02-3707-1896||서울시 동대문구 전농동 588-1|주차가능;무선인터넷|평일, 주말, 공휴일 동일 09:00~23:00|||||파스쿠찌 청량리역사점|청량리역사 8F내|||80705
파스쿠찌|영통구청점|||파스쿠찌|031-211-8497||경기 수원시 영통구 매탄동 1267-7|주차가능;무선인터넷|월 금 07:30 23:00 / 주말,공휴일 08:00 23:00|||||파스쿠찌 영통구청점|중앙프라자 1F 103호|||80705
파스쿠찌|남산트라팰리스점|||파스쿠찌|02-3789-8491||서울특별시 중구 남대문로5가 827|주차가능;무선인터넷;케이터링|평일(월 금)07:00 19:00 / 주말, 공휴일 휴무|||||파스쿠찌 남산트라팰리스점|남산트라펠리스상가 110,111호|||80705
파스쿠찌|광주상무점|||파스쿠찌|062-375-4545||광주 서구 치평동 1187|흡연실;주차가능;무선인터넷|평일,주말,공휴일 동일 08:00~01:00|||||파스쿠찌 광주상무점|정연오피스타운 1층|||80705
파스쿠찌|역삼점|||파스쿠찌|02-568-8497||서울 강남구 역삼동 644-19|무선인터넷|평일(월 금)07:00 23:00,토요일 08:00 23:00일요일 8:00~22:00|||||파스쿠찌 역삼점|파스쿠찌 역삼점|||80705
파스쿠찌|화성/동탄점|||파스쿠찌|031-8015-3497||경기도 화성시 반송동 93-2|주차가능;무선인터넷|평일(월 금) +주말 + 공휴일 08:00  24:00|||||파스쿠찌 화성/동탄점|에스알골드프라자 118,119호 파스쿠찌 화성동탄점|||80705
파스쿠찌|부산광복동점|||파스쿠찌|051-231-8497|부산광역시 중구 광복로 88||흡연실;무선인터넷;케이터링|월 목, 일, 공휴일 08:00~23:00 / 금,토 09:00~24:00|||||파스쿠찌 부산광복동점|하모니 102,103,202,203 (광복동1가)|||80705
파스쿠찌|서울대병원점|||파스쿠찌|02-765-8497|서울시 종로구 대학로 101||무선인터넷|평일 07:00~22:00, 주말/공휴일 08:00~21:00|||||파스쿠찌 서울대병원점|서울대학교병원 본관 1F 파스쿠찌|||80705
파스쿠찌|수원영통점|||파스쿠찌|031-202-8497||경기도 수원시 영통구 영통동 995-2|주차가능;무선인터넷|월~토 07:00 23:30 / 일, 공휴일 08:00 23:30|||||파스쿠찌 수원영통점|미네시티 1F 103호 파스쿠찌 수원영통점|||80705
파스쿠찌|포스코센터점|||파스쿠찌|02-556-6121||서울 강남구 대치동 891-43|흡연실;주차가능;무선인터넷|평일(월 금) 07:30 23:00, 주말(토,일)+공휴일 09:00 23:00|||||파스쿠찌 포스코센터점|앰에스에이빌딩 1F 파스쿠찌 포스코센터점|||80705
