##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@뚜레쥬르
뚜레쥬르|순천왕운점|34.9722170|127.5240182|뚜레쥬르|061-722-2365|전라남도 순천시 왕지5길 15|전남 순천시 왕지동 765-10번지순천마트내 |||||||뚜레쥬르 순천왕운점|순천마트내 (왕지동)|||80802
뚜레쥬르|송천센트레빌점|37.6127555|127.0258228|뚜레쥬르|02-987-0082|서울특별시 강북구 숭인로 39-0|서울 강북구 미아동 461|||||||뚜레쥬르 송천센트레빌점|(미아동,송천센트레빌)|||80802
뚜레쥬르|서산하나로마트점|36.7663993|126.4530576|뚜레쥬르|041-660-4876|충청남도 서산시 동서1로 157|충청남도 서산시 석남동 128번지하나로마트서산농협 |||||||뚜레쥬르 서산하나로마트점|하나로마트 서산농협 (석남동)|||80802
뚜레쥬르|부평삼산점|37.5082883|126.7351484|뚜레쥬르|032-513-1777|인천광역시 부평구 체육관로 32|인천광역시 부평구 삼산동 459-2하이존 (HI-ZONE)105호106호 |||||||뚜레쥬르 부평삼산점|하이존 HI-ZONE 105호106호 (삼산동)|||80802
뚜레쥬르|신이문점|37.6048916|127.0622192|뚜레쥬르|02-957-1107|서울특별시 동대문구 이문로 206|서울특별시 동대문구 이문동 247-1|||||||뚜레쥬르 신이문점|(이문동)|||80802
뚜레쥬르|충주연수롯데점|36.9911793|127.9343868|뚜레쥬르|043-843-2500|충청북도 충주시 예성로 392|충청북도 충주시 연수동 665-3|||||||뚜레쥬르 충주연수롯데점|(연수동)|||80802
뚜레쥬르|수성교보점|35.8590547|128.6169564|뚜레쥬르|053-744-3365|대구광역시 수성구 들안로 325|대구 수성구 수성동2가 1-3롬바드아파트상가102호 |||||||뚜레쥬르 수성교보점|상가 102호 (수성동2가,롬바드아파트)|||80802
뚜레쥬르|칠곡구암점|35.9314750|128.5570504|뚜레쥬르|053-314-2806|대구광역시 북구 구암로 150|대구 북구 구암동 650-1|||||||뚜레쥬르 칠곡구암점|(구암동)|||80802
뚜레쥬르|화성남양점|37.2097397|126.8190798|뚜레쥬르|031-355-0925|경기도 화성시 남양성지로 147|경기 화성시 남양리 1268|||||||뚜레쥬르 화성남양점|103호 (남양동,아이리스프라자)|||80802
뚜레쥬르|충주연수점|36.9874443|127.9291777|뚜레쥬르|043-844-8448|충청북도 충주시 번영대로 103|충청북도 충주시 연수동 884|||||||뚜레쥬르 충주연수점|(연수동)|||80802
뚜레쥬르|거제수월점|34.8923189|128.6412556|뚜레쥬르|055-635-8891|경상남도 거제시 수양로 451|경남 거제시 수월동 1124-23|||||||뚜레쥬르 거제수월점|(수월동)|||80802
뚜레쥬르|아리랑삼거리점|37.6025301|127.0133409|뚜레쥬르|02-919-2815|서울특별시 성북구 아리랑로 119|서울특별시 성북구 정릉동 966-57|||||||뚜레쥬르 아리랑삼거리점|(정릉동)|||80802
뚜레쥬르|행신무원점|37.6161521|126.8378587|뚜레쥬르|031-970-6199|경기도 고양시 덕양구 화신로 33|경기 고양시 덕양구 행신동 771무원마을2단지아파트 |||||||뚜레쥬르 행신무원점|(행신동,무원마을2단지아파트)|||80802
뚜레쥬르|안산다농점|37.3283694|126.8442352|뚜레쥬르|031-413-2250|경기도 안산시 상록구 예술광장로 1|경기 안산시 상록구 월피동 445-1|||||||뚜레쥬르 안산다농점|(월피동)|||80802
뚜레쥬르|상무치평점|35.1555081|126.8477796|뚜레쥬르|062-374-1104|광주광역시 서구 상무중앙로 95|광주 서구 치평동 1185-5차스타워1층107호 |||||||뚜레쥬르 상무치평점|1층 107호 (치평동,차스타워)|||80802
뚜레쥬르|을지로3가역점|37.5662750|126.9926501|뚜레쥬르|02-2272-7758|서울특별시 중구 을지로 129|서울 중구 을지로3가 309|||||||뚜레쥬르 을지로3가역점||||80802
뚜레쥬르|마포합정역점|37.5511476|126.9156347|뚜레쥬르|02-335-0856|서울특별시 마포구 양화로 67|서울특별시 마포구 서교동 392-41층 |||||||뚜레쥬르 마포합정역점|1층 (서교동)|||80802
뚜레쥬르|강원대학교생활협동조합점|37.8684418|127.7438324|뚜레쥬르|033-241-2380|강원도 춘천시 강원대학길 1|강원 춘천시 효자2동 192-1|||||||뚜레쥬르 강원대학교생활협동조합점|(효자동)|||80802
뚜레쥬르|진주하대상아점|35.1932807|128.1207604|뚜레쥬르|055-752-3334|경상남도 진주시 하대로 83|경남 진주시 하대동 304-4|||||||뚜레쥬르 진주하대상아점|103,104호 (하대동)|||80802
뚜레쥬르|킨텍스1전시장점|37.6686502|126.7443005|뚜레쥬르|031-995-8366|경기도 고양시 일산서구 한류월드로 408|경기 고양시 일산서구 대화동 2600킨텍스 |||||||뚜레쥬르 킨텍스1전시장점|(대화동,킨텍스)|||80802
뚜레쥬르|킨텍스2전시장점|37.6686502|126.7443005|뚜레쥬르|031-995-7206|경기도 고양시 일산서구 한류월드로 408|경기 고양시 일산서구 대화동 2600킨텍스 |||||||뚜레쥬르 킨텍스2전시장점|(대화동,킨텍스)|||80802
뚜레쥬르|강남구청역점|37.5158763|127.0423081|뚜레쥬르|02-514-8777|서울특별시 강남구 선릉로 664|서울 강남구 삼성동 8-1건설빌딩1층101 |||||||뚜레쥬르 강남구청역점|1층 101 (삼성동,건설빌딩)|||80802
뚜레쥬르|시지고산점|35.8452403|128.7011627|뚜레쥬르|053-794-6386|대구광역시 수성구 천을로 91|대구 수성구 시지동 28시지태왕아너시301동104동501호 |||||||뚜레쥬르 시지고산점|104동 501호 시301동 (시지동,시지태왕아너스)|||80802
뚜레쥬르|포항오천점|35.9758208|129.4140090|뚜레쥬르|054-293-0089|경상북도 포항시 남구 오천읍 정몽주로 650|경북 포항시 남구 오천읍용덕리 364-3|||||||뚜레쥬르 포항오천점||||80802
뚜레쥬르|충북음성점|36.9350059|127.6924801|뚜레쥬르|043-872-0430|충청북도 음성군 음성읍 수정로 55|충청북도 음성군 음성읍 읍내리 327-3|||||||뚜레쥬르 충북음성점||||80802
뚜레쥬르|대산하나로마트점|36.9424257|126.4286515|뚜레쥬르|041-660-9953|충청남도 서산시 대산읍 충의로 2001|충남 서산시 대산읍대산리 249-21|||||||뚜레쥬르 대산하나로마트점||||80802
뚜레쥬르|거제상동점|34.8644221|128.6402033|뚜레쥬르|055-636-0043|경상남도 거제시 상동1길 15-3|경남 거제시 상동동 34|||||||뚜레쥬르 거제상동점|(상동동)|||80802
뚜레쥬르|성서이곡점|35.8551681|128.5030965|뚜레쥬르|053-591-2339|대구광역시 달서구 계대동문로 98|대구 달서구 이곡동 1196-21층 |||||||뚜레쥬르 성서이곡점|1층 (이곡동)|||80802
뚜레쥬르|광주오치미래점|35.1889497|126.8992970|뚜레쥬르|2510907|광주광역시 북구 설죽로 330|광주 북구 오치동 761-3|||||||뚜레쥬르 광주오치미래점|(오치동)|||80802
뚜레쥬르|구의1동점|37.5386084|127.0890889|뚜레쥬르|02-453-0461|서울특별시 광진구 구의로 7|서울특별시 광진구 구의1동 243-76|||||||뚜레쥬르 구의1동점|(구의동)|||80802
뚜레쥬르|부산서면직영점|35.1546436|129.0615870|뚜레쥬르|051-802-6190|부산광역시 부산진구 중앙대로692번길 43|부산 부산진구 부전동 171|||||||뚜레쥬르 부산서면직영점|(부전동)|||80802
뚜레쥬르|전북고창점|35.4350958|126.6957212|뚜레쥬르|063-562-0201|전라북도 고창군 고창읍 중앙로 184|전북 고창군 고창읍 읍내리 863-72|||||||뚜레쥬르 전북고창점||||80802
뚜레쥬르|대전엑스포점|36.3999827|127.4056675|뚜레쥬르|042-862-0045|대전광역시 유성구 엑스포로 488|대전광역시 유성구 전민동 466-3번지엑스포코아1층15-1호 |||||||뚜레쥬르 대전엑스포점|1층 15-1호 (전민동,엑스포코아)|||80802
뚜레쥬르|충남보령대천점|36.3504142|126.5959235|뚜레쥬르|041-936-0089|충청남도 보령시 중앙로 75|충청남도 보령시 대천동 197-8|||||||뚜레쥬르 충남보령대천점|(대천동)|||80802
뚜레쥬르|대구동호점|35.8672595|128.7238627|뚜레쥬르|053-961-0095|대구광역시 동구 금강로 2|대구 동구 동호동 373-1|||||||뚜레쥬르 대구동호점|(동호동)|||80802
뚜레쥬르|덕소두산점|37.5799356|127.2152727|뚜레쥬르|031-521-0445|경기도 남양주시 와부읍 덕소로 180|경기 남양주시 와부읍 도곡리 986-1|||||||뚜레쥬르 덕소두산점||||80802
뚜레쥬르|음성공장점|37.5799356|127.2152727|뚜레쥬르|070-5121-4234|충청북도 음성군 대소면 대소산단로 20|충청북도 음성군 대소면대풍리 259|||||||뚜레쥬르 음성공장점|음성공장 (CJ푸드빌)|||80802
뚜레쥬르|목포남악부영점|34.8118559|126.4715848|뚜레쥬르|061-287-2380|전라남도 무안군 삼향읍 남악5로72번길 4|전남 무안군 삼향면 남악리 1597|||||||뚜레쥬르 목포남악부영점||||80802
뚜레쥬르|아산신도브래뉴점|36.7725062|127.0123162|뚜레쥬르|041-546-1743|충청남도 아산시 용화고길 90|충청남도 아산시 용화동 1623번지신도브래뉴단지내상가 |||||||뚜레쥬르 아산신도브래뉴점|신도브래뉴단지상가 (용화동)|||80802
뚜레쥬르|인천용현점|37.4513373|126.6374790|뚜레쥬르|032-885-0455|인천광역시 남구 낙섬중로 36|인천 남구 용현동 617-60|||||||뚜레쥬르 인천용현점|(용현동)|||80802
뚜레쥬르|명동역점|37.5611840|126.9860958|뚜레쥬르|02-319-7863|서울특별시 중구 퇴계로 129|서울 중구 충무로2가 64-6번지뚜레쥬르명동역점 |||||||뚜레쥬르 명동역점|뚜레쥬르 명동역점 (충무로2가)|||80802
뚜레쥬르|대전가오점|36.3054583|127.4555839|뚜레쥬르|042-286-5554|대전광역시 동구 은어송로 42-25|대전 동구 가오동 659번지101호 |||||||뚜레쥬르 대전가오점|101호 (가오동)|||80802
뚜레쥬르|양주고읍중앙점|37.7956713|127.0810414|뚜레쥬르|031-848-9114|경기도 양주시 고읍남로 1|경기 양주시 광사동 655힘찬프라자 |||||||뚜레쥬르 양주고읍중앙점|힘찬프라자 (광사동)|||80802
뚜레쥬르|평리청구점|35.8645590|128.5551516|뚜레쥬르|053-571-3565|대구광역시 서구 서대구로 77|대구 서구 평리동 1408청구아파트 |||||||뚜레쥬르 평리청구점|청구아파트 (평리동)|||80802
뚜레쥬르|모현하나로점|37.3355905|127.2488078|뚜레쥬르|031-334-3488|경기도 용인시 처인구 모현면 백옥대로 2373|경기 용인시 처인구 모현면왕산리 815-2모현하나로마트내 |||||||뚜레쥬르 모현하나로점|모현하나로마트내|||80802
뚜레쥬르|청주하복대점|36.6363281|127.4293956|뚜레쥬르|043-235-0044|충청북도 청주시 흥덕구 증안로 54|충북 청주시 흥덕구 복대1동 2462|||||||뚜레쥬르 청주하복대점|(복대동)|||80802
뚜레쥬르|대방역점|37.5105906|126.9251787|뚜레쥬르|02-816-0114|서울특별시 동작구 알마타길 6|서울 동작구 대방동 354-1|||||||뚜레쥬르 대방역점|110호 (대방동)|||80802
뚜레쥬르|길동중앙점|37.5376961|127.1402416|뚜레쥬르|02-470-3900|서울특별시 강동구 양재대로 1478|서울 강동구 길동 390-1|||||||뚜레쥬르 길동중앙점|(길동)|||80802
뚜레쥬르|카페센티움점|37.4945922|127.1191447|뚜레쥬르|02-407-0044|서울특별시 송파구 송파대로30길 16|서울 송파구 가락동 98-0송파가락두산위브센티움 (111호 , 112호 , 113호) |||||||뚜레쥬르 카페센티움점|111호,112호,113호 (가락동,송파가락두산위브센|||80802
뚜레쥬르|온수역남부점|37.4920246|126.8246475|뚜레쥬르|02-2066-9966|서울특별시 구로구 경인로3길 58|서울 구로구 온수동 51-1|||||||뚜레쥬르 온수역남부점|(온수동)|||80802
뚜레쥬르|충남해미점|36.7122689|126.5448309|뚜레쥬르|041-688-2204|충청남도 서산시 해미면 남문4로 9|충청남도 서산시 해미면 읍내리 338|||||||뚜레쥬르 충남해미점||||80802
뚜레쥬르|구로IT점|37.4849906|126.8939975|뚜레쥬르|02-2109-1135|서울특별시 구로구 디지털로31길 19|서울 구로구 구로동 197-7|||||||뚜레쥬르 구로IT점||||80802
뚜레쥬르|지평하나로점|37.4745663|127.6360654|뚜레쥬르|031-775-7550|경기도 양평군 지평면 지평로 408-1|경기 양평군 지평면지평리 568-9|||||||뚜레쥬르 지평하나로점||||80802
뚜레쥬르|순천조례명성점|34.9605634|127.5184007|뚜레쥬르|061-724-0420|전라남도 순천시 신월큰길 31|전남 순천시 조례동 953-1|||||||뚜레쥬르 순천조례명성점|(조례동)|||80802
뚜레쥬르|가능역점|37.7484035|127.0450603|뚜레쥬르|031-846-9359|경기도 의정부시 평화로 633-1|경기 의정부시 의정부동 236-1|||||||뚜레쥬르 가능역점|(의정부동)|||80802
뚜레쥬르|광주일곡3호점|35.2082041|126.8966720|뚜레쥬르|062-576-9600|광주광역시 북구 설죽로 545|광주광역시 북구 일곡동 850-5호반일신아파트상가101 |||||||뚜레쥬르 광주일곡3호점|상가 101 (일곡동,일곡동호반일신아파트)|||80802
뚜레쥬르|선릉로즈점|37.5036353|127.0522275|뚜레쥬르|02-555-6344|서울특별시 강남구 선릉로86길 30|서울 강남구 대치동 896-16지상1층 |||||||뚜레쥬르 선릉로즈점|지상 1층 (대치동)|||80802
뚜레쥬르|여주터미널점|37.2906252|127.6352819|뚜레쥬르|031-884-6061||경기 여주군 여주읍홍문리 274|||||||뚜레쥬르 여주터미널점|(홍문동)|||80802
뚜레쥬르|칠성홈플러스점|35.8816822|128.5966506|뚜레쥬르|053-422-0058|대구광역시 북구 중앙대로 546-1|대구 북구 칠성동2가 381-14|||||||뚜레쥬르 칠성홈플러스점|(칠성동2가)|||80802
뚜레쥬르|포천중앙점|37.8967186|127.2024676|뚜레쥬르|031-532-0031|경기도 포천시 중앙로 113|경기 포천시 신읍동 41-4|||||||뚜레쥬르 포천중앙점|(신읍동)|||80802
뚜레쥬르|일산성저마을점|37.6829945|126.7558155|뚜레쥬르|031-911-3546|경기도 고양시 일산서구 일산로 662|경기 고양시 일산서구 대화동 2033하나로빌딩103호 |||||||뚜레쥬르 일산성저마을점|103호 (대화동,하나로빌딩)|||80802
뚜레쥬르|포항선린병원점|36.0480695|129.3679262|뚜레쥬르|054-244-0453|경상북도 포항시 북구 대신로 42-1|경북 포항시 북구 대신동 68-24|||||||뚜레쥬르 포항선린병원점|(대신동)|||80802
뚜레쥬르|김천부곡점|36.1236826|128.1023766|뚜레쥬르|054-432-5554|경상북도 김천시 송설로 162|경북 김천시 부곡동 429-1|||||||뚜레쥬르 김천부곡점|(부곡동)|||80802
뚜레쥬르|상주터미널점|36.4181917|128.1525350|뚜레쥬르|054-536-0120|경상북도 상주시 삼백로 82|경북 상주시 무양동 281-1|||||||뚜레쥬르 상주터미널점|(무양동)장원프라자 110호|||80802
뚜레쥬르|전주효자1가점|35.8058764|127.1274082|뚜레쥬르|063-236-6114|전라북도 전주시 완산구 용머리로 158|전북 전주시 완산구 효자동1가 195-9|||||||뚜레쥬르 전주효자1가점|(효자동1가)|||80802
뚜레쥬르|진주초전푸르지오점|35.2035573|128.1145934|뚜레쥬르|055-763-0047|경상남도 진주시 초장로14번길 4-2|경남 진주시 초전동 1648-1|||||||뚜레쥬르 진주초전푸르지오점|(초전동)|||80802
뚜레쥬르|원주봉산점|37.3419874|127.9658132|뚜레쥬르|033-732-1337|강원도 원주시 행구로 79|강원 원주시 봉산동 1194-21층 |||||||뚜레쥬르 원주봉산점|1층 (봉산동)|||80802
뚜레쥬르|청주흥덕점|||뚜레쥬르|043-266-1700|충청북도 청주시 흥덕구 창신로 47|충북 청주시 흥덕구 사창동 302-4|||||||뚜레쥬르 청주흥덕점|(사창동)|||80802
뚜레쥬르|양주광적점|37.8256438|126.9841179|뚜레쥬르|031-875-6150|경기도 양주시 광적면 가래비12길 2|경기 양주시 광적면 가납리 850-1|||||||뚜레쥬르 양주광적점||||80802
뚜레쥬르|남한산성역점|37.4538604|127.1612535|뚜레쥬르|031-743-8840|경기도 성남시 중원구 산성대로 474|경기 성남시 중원구 금광2동 4843|||||||뚜레쥬르 남한산성역점|(금광동)|||80802
뚜레쥬르|고촌중앙점|37.6025548|126.7696390|뚜레쥬르|031-989-4616|경기도 김포시 고촌읍 장차로 1|경기 김포시 고촌면신곡리 1069-1|||||||뚜레쥬르 고촌중앙점||||80802
뚜레쥬르|불광현대점|37.6122450|126.9321212|뚜레쥬르|02-352-0555|서울특별시 은평구 불광로 60|서울 은평구 불광동 554-1리비앙빌딩106 |||||||뚜레쥬르 불광현대점|106 (불광동,리비앙빌딩)|||80802
뚜레쥬르|공주신관점|36.4739380|127.1374431|뚜레쥬르|041-881-0452|충청남도 공주시 번영1로 90|충청남도 공주시 신관동 653-11층 |||||||뚜레쥬르 공주신관점|1층 (신관동)|||80802
뚜레쥬르|부산대학교점|35.2309832|129.0867722|뚜레쥬르|051-516-0203|부산광역시 금정구 금정로 72|부산 금정구 장전동 415-23|||||||뚜레쥬르 부산대학교점|(장전동)|||80802
뚜레쥬르|순천터미널점|34.9480459|127.4900625|뚜레쥬르|061-744-8900|전라남도 순천시 이수로 21|전남 순천시 장천동 26-13|||||||뚜레쥬르 순천터미널점|(장천동)|||80802
뚜레쥬르|불광아울렛점|37.6097656|126.9289116|뚜레쥬르|02-350-7710|서울특별시 은평구 불광로 20|서울 은평구 대조동 240번지2001아울렛내킴스클럽 |||||||뚜레쥬르 불광아울렛점|2001아울렛내 킴스클럽 (대조동)|||80802
뚜레쥬르|장현점|37.7267839|127.1930193|뚜레쥬르|031-572-3327|경기도 남양주시 진접읍 금강로 1530-2|경기 남양주시 진접읍 장현리 60-11|||||||뚜레쥬르 장현점||||80802
뚜레쥬르|사북점|37.2269292|128.8186056|뚜레쥬르|033-591-0082|강원도 정선군 사북읍 사북중앙로 34-3|강원도 정선군 사북읍 사북리 369-17|||||||뚜레쥬르 사북점||||80802
뚜레쥬르|고한점|37.2015831|128.8527382|뚜레쥬르|033-592-8253|강원도 정선군 고한읍 고한4길 2|강원도 정선군 고한읍 고한리 62-251|||||||뚜레쥬르 고한점||||80802
뚜레쥬르|제천세명대점|37.1808303|128.2083003|뚜레쥬르|043-646-1397|충청북도 제천시 송학면 도화로 1|충청북도 제천시 송학면 도화리 882-1|||||||뚜레쥬르 제천세명대점||||80802
뚜레쥬르|구미상모점|36.0855088|128.3553207|뚜레쥬르|054-461-2135|경상북도 구미시 상사서로 33-2|경상북도 구미시 상모동 37-9|||||||뚜레쥬르 구미상모점|(상모동)|||80802
뚜레쥬르|대전복수목화점|36.3080684|127.3757492|뚜레쥬르|042-585-7341|대전광역시 서구 복수중로 38|대전 서구 복수동 274-1|||||||뚜레쥬르 대전복수목화점|(복수동)|||80802
뚜레쥬르|구수동점|37.5452510|126.9320471|뚜레쥬르|02-717-5999|서울특별시 마포구 토정로 190|서울특별시 마포구 구수동 68-24|||||||뚜레쥬르 구수동점|(구수동)|||80802
뚜레쥬르|화정별빛마을점|37.6303275|126.8283941|뚜레쥬르|031-971-0480|경기도 고양시 덕양구 화신로 291|경기도 고양시 덕양구 화정동 951|||||||뚜레쥬르 화정별빛마을점|(화정동)|||80802
뚜레쥬르|상암DMC점|37.5794419|126.8903226|뚜레쥬르|02-2132-8011|서울특별시 마포구 월드컵북로 396|서울 마포구 상암동 1605누리꿈스퀘어1층R119호 |||||||뚜레쥬르 상암DMC점|1층 R119호 (상암동,누리꿈스퀘어)|||80802
뚜레쥬르|이천갈산점|37.2827525|127.4551171|뚜레쥬르|031-637-2249|경기도 이천시 안흥로 지하53|경기 이천시 갈산동 610외1필지 (1층) |||||||뚜레쥬르 이천갈산점|외 1필지 1층 (갈산동)|||80802
뚜레쥬르|동탄한솔점|37.2095710|127.0609803|뚜레쥬르|031-613-6455|경기도 화성시 동탄지성로 134|경기 화성시 능동 1113-6한솔프라자1층 |||||||뚜레쥬르 동탄한솔점|1층 (능동,한솔프라자)|||80802
뚜레쥬르|천호로데오점|37.5378953|127.1269740|뚜레쥬르|02-487-1600|서울특별시 강동구 천호대로 1033|서울 강동구 천호동 453-15|||||||뚜레쥬르 천호로데오점|(천호동)|||80802
뚜레쥬르|정읍상동점|35.5612137|126.8682267|뚜레쥬르|063-531-8205|전라북도 정읍시 상동중앙로 49|전북 정읍시 상동 315-23|||||||뚜레쥬르 정읍상동점|(상동)|||80802
뚜레쥬르|청주강서점|36.6217016|127.4290572|뚜레쥬르|043-216-0789|충청북도 청주시 흥덕구 서현중로 35|충북 청주시 흥덕구 가경동 1986|||||||뚜레쥬르 청주강서점|(가경동)|||80802
뚜레쥬르|이천송정점|37.2952761|127.4330742|뚜레쥬르|031-632-0095|경기도 이천시 증신로291번길 137|경기 이천시 송정동 314-4태인프라자101 |||||||뚜레쥬르 이천송정점|101 (송정동,태인프라자)|||80802
뚜레쥬르|화곡시장점|37.5426689|126.8436711|뚜레쥬르|02-2696-3072|서울특별시 강서구 화곡로 194-15|서울 강서구 화곡본동 98-238|||||||뚜레쥬르 화곡시장점|(화곡동)|||80802
뚜레쥬르|청주율량점|||뚜레쥬르|043-212-8204|충청북도 청주시 상당구 율봉로 178|충청북도 청주시 상당구 율량동 981|||||||뚜레쥬르 청주율량점|(율량동)|||80802
뚜레쥬르|도곡렉슬점|37.4953009|127.0527051|뚜레쥬르|02-3463-9505|서울특별시 강남구 선릉로 225|서울 강남구 도곡동 527-3도곡렉슬상가지하1층130호 |||||||뚜레쥬르 도곡렉슬점|도곡렉슬상가 지하1층 130호 (도곡동)|||80802
뚜레쥬르|안양관악역점|37.4192350|126.9094488|뚜레쥬르|031-471-0909|경기도 안양시 만안구 경수대로1273번길 43|경기 안양시 만안구 석수동 104-188번지지상1층 |||||||뚜레쥬르 안양관악역점|지상 1층 (석수동)|||80802
뚜레쥬르|등촌역점|37.5489865|126.8632576|뚜레쥬르|02-2062-0336|서울특별시 강서구 등촌로 215|서울 강서구 등촌동 509-2|||||||뚜레쥬르 등촌역점|(등촌동)|||80802
뚜레쥬르|진주강남점|35.1803028|128.0902202|뚜레쥬르|055-762-3323|경상남도 진주시 진주대로 895|경남 진주시 강남동 235-2|||||||뚜레쥬르 진주강남점|5 (강남동);5|||80802
뚜레쥬르|포항구룡포점|35.9910110|129.5548264|뚜레쥬르|054-276-2321|경상북도 포항시 남구 구룡포읍 구룡포길 81-1|경북 포항시 남구 구룡포읍 구룡포리 706-1|||||||뚜레쥬르 포항구룡포점||||80802
뚜레쥬르|수완성덕점|35.1958315|126.8153736|뚜레쥬르|062-954-0452|광주광역시 광산구 풍영로 275|광주 광산구 장덕동 1067번지진양B/D1F |||||||뚜레쥬르 수완성덕점|1층 (장덕동,진양빌딩)|||80802
뚜레쥬르|의정부민락중앙점|37.7430955|127.0930510|뚜레쥬르|031-852-0404|경기도 의정부시 용현로 143|경기 의정부시 민락동 691-1신안길훈현대아파트제상가동 114|||||||뚜레쥬르 의정부민락중앙점|신안길훈 현대아파트 제상가동 114 115호 (민락동);115호|||80802
뚜레쥬르|양양점|38.0751420|128.6241534|뚜레쥬르|033-673-2026|강원도 양양군 양양읍 남문3길 11-2|강원 양양군 양양읍 남문리 210-2|||||||뚜레쥬르 양양점||||80802
뚜레쥬르|진접반도점|37.7215121|127.1949967|뚜레쥬르|031-571-0804|경기도 남양주시 진접읍 해밀예당3로 138|경기 남양주시 진접읍 금곡리 972-2반도프라자109호 |||||||뚜레쥬르 진접반도점|109호 (반도프라자)|||80802
뚜레쥬르|진주주약점|35.1739147|128.0939595|뚜레쥬르|055-763-0045|경상남도 진주시 진주대로816번길 3|경남 진주시 주약동 79-20|||||||뚜레쥬르 진주주약점|102호 (주약동)|||80802
뚜레쥬르|만수3지구점|37.4435865|126.7385463|뚜레쥬르|032-465-1302|인천광역시 남동구 담방로 45|인천 남동구 만수동 1020-2희망프라자104 , 105호 |||||||뚜레쥬르 만수3지구점||||80802
뚜레쥬르|두암미라보점|35.1753868|126.9330385|뚜레쥬르|062-265-3500|광주광역시 북구 군왕로 157|광주 북구 두암동 584-28|||||||뚜레쥬르 두암미라보점|(두암동)|||80802
뚜레쥬르|여의서로점|37.5306952|126.9249438|뚜레쥬르|02-783-7825|서울특별시 영등포구 여의서로 43|서울 영등포구 여의도동 11-11한서리버파크201호 |||||||뚜레쥬르 여의서로점|201호 (여의도동,한서리버파크)|||80802
뚜레쥬르|공릉2동점|37.6231055|127.0802392|뚜레쥬르|02-974-9855|서울특별시 노원구 공릉로38길 14|서울 노원구 공릉동 238-341층 |||||||뚜레쥬르 공릉2동점|1층 (공릉동)|||80802
뚜레쥬르|가양점|37.5715790|126.8452813|뚜레쥬르|02-3662-8204|서울특별시 강서구 허준로 23|서울 강서구 가양동 1460한강타운상가112 |||||||뚜레쥬르 가양점|한강타운상가 112 (가양동)|||80802
뚜레쥬르|산본한양점|37.3578849|126.9236944|뚜레쥬르|031-395-7689|경기도 군포시 수리산로 8|경기 군포시 산본동 1151-5|||||||뚜레쥬르 산본한양점|(산본동)|||80802
뚜레쥬르|남양주진건점|37.6581649|127.1780437|뚜레쥬르|031-575-2203|경기도 남양주시 진건읍 진건오남로 83|경기 남양주시 진건읍 용정리 774-171층6호7호 |||||||뚜레쥬르 남양주진건점|1층6호7호|||80802
뚜레쥬르|오산누읍점|37.1419127|127.0526388|뚜레쥬르|031-378-0045|경기도 오산시 누읍로 20-0|경기 오산시 누읍동 376휴먼시아정문상가101호 |||||||뚜레쥬르 오산누읍점|(누읍동,휴먼시아아파트)|||80802
뚜레쥬르|장충동점|37.5611679|127.0065989|뚜레쥬르|02-2261-0045|서울특별시 중구 장충단로4길 14|서울 중구 장충동1가 54-1|||||||뚜레쥬르 장충동점|(장충동1가)|||80802
뚜레쥬르|전남강진점|34.6390248|126.7681672|뚜레쥬르|061-433-5870|전라남도 강진군 강진읍 중앙로 102|전남 강진군 강진읍 남성리 32-10|||||||뚜레쥬르 전남강진점||||80802
뚜레쥬르|마산호계점|35.2662094|128.5236169|뚜레쥬르|055-231-2799||경남 창원시 마산회원구 내서읍 호계리 67-2|||||||뚜레쥬르 마산호계점||||80802
뚜레쥬르|중계브라운점|37.6399301|127.0642714|뚜레쥬르|02-949-8887|서울특별시 노원구 동일로203가길 29|서울 노원구 중계동 506브라운스톤중계1층185 , 186호 |||||||뚜레쥬르 중계브라운점|1층 185호 186호 (중계동,브라운스톤중계)|||80802
뚜레쥬르|김포장기점|37.6441539|126.6669809|뚜레쥬르|031-981-8682|경기도 김포시 김포한강1로51번길 28|경기 김포시 장기동 1617번지1층 |||||||뚜레쥬르 김포장기점|1층 (장기동)|||80802
뚜레쥬르|포항학천점|36.0786924|129.3327151|뚜레쥬르|054-261-8883|경상북도 포항시 북구 흥해읍 도음로 903|경북 포항시 북구 흥해읍학천리 806-12|||||||뚜레쥬르 포항학천점||||80802
뚜레쥬르|이천터미널점|37.2773661|127.4470297|뚜레쥬르|031-636-9734|경기도 이천시 이섭대천로 1200|경기 이천시 중리동 219-1외1필지 (이천터미널내1층) |||||||뚜레쥬르 이천터미널점|외 1필지 이천터미널내 1층 (중리동)|||80802
뚜레쥬르|대전관평롯데점|36.4255319|127.3875524|뚜레쥬르|042-936-8630|대전광역시 유성구 관들1길 1|대전광역시 유성구 관평동 884번지1층 |||||||뚜레쥬르 대전관평롯데점|1층 (관평동)|||80802
뚜레쥬르|동두천지행점|37.8922911|127.0590978|뚜레쥬르|031-863-0149|경기도 동두천시 지행로 106|경기 동두천시 지행동 286-16|||||||뚜레쥬르 동두천지행점|(지행동)|||80802
