##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@탐앤탐스
탐앤탐스|탐스퀘어/영등포점|||탐앤탐스|02-2634-5565|서울시 영등포구 영중로 21||A클래스;24시간;마이탐사용;와이파이존||||||탐앤탐스 탐스퀘어/영등포점||||80708
탐앤탐스|탐스크레이지파머스/청담점|||탐앤탐스|02-518-4565|서울시 강남구 도산대로 430||24시간;와이파이존;비지니스룸;주차가능;발레파킹;흡연실설치||||||탐앤탐스 탐스크레이지파머스/청담점||||80708
탐앤탐스|탐앤탐스/굿모닝시티점|||탐앤탐스|02-2272-4565|서울시 중구 장충단로 247||마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 탐앤탐스/굿모닝시티점|4층 (을지로6가,굿모닝시티점) 4층 탐앤탐스|||80708
탐앤탐스|탐앤탐스/레스토랑/춘천점|||탐앤탐스|033-252-3576|강원도 춘천시 동면 소양강로 718||24시간;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 탐앤탐스/레스토랑/춘천점|2층|||80708
탐앤탐스|탐앤탐스/사가정역점|||탐앤탐스|02-493-6232|서울특별시 중랑구 면목로45길 3-10||마이탐사용;와이파이존;테라스;흡연실설치||||||탐앤탐스 탐앤탐스/사가정역점|(면목동) B1~2층|||80708
탐앤탐스|탐앤탐스/수원역점|||탐앤탐스|031-245-1596|경기도 수원시 팔달구 매산로 1||마이탐사용;와이파이존;흡연실설치;BCPAY||||||탐앤탐스 탐앤탐스/수원역점|수원역 8번 출구|||80708
탐앤탐스|탐앤탐스/수원인계점|||탐앤탐스|031-222-9702|수원시 팔달구 인계로 124번길 22||마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 탐앤탐스/수원인계점|1층 탐앤탐스|||80708
탐앤탐스|탐앤탐스/순화동케이지점|||탐앤탐스|02-755-0033|서울시 중구 통일로 92||마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 탐앤탐스/순화동케이지점|1층 (순화동,케이지타워) 1층|||80708
탐앤탐스|탐앤탐스/여수EXPO점|||탐앤탐스|061-662-7710|전라남도 여수시 오동도로 61-15||마이탐사용;와이파이존;주차가능||||||탐앤탐스 탐앤탐스/여수EXPO점|(수정동) 102호|||80708
탐앤탐스|태평동점|||탐앤탐스|031-757-4565|경기도 성남시 수정구 수정로 149||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 태평동점|(태평동)|||80708
탐앤탐스|통도사/휴게소|||탐앤탐스|없음|경상남도 양산시 하북면 경부고속도로 31-1||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 통도사/휴게소|통도사 휴게소|||80708
탐앤탐스|티티클럽노원|||탐앤탐스|02-950-0479|서울 노원구 노해로 507||24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 티티클럽노원||||80708
탐앤탐스|파주문산점|||탐앤탐스|031-954-4565|경기도 파주시 문산읍 방촌로 1719-10||B클래스;마이탐사용;와이파이존;테라스;BCPAY||||||탐앤탐스 파주문산점||||80708
탐앤탐스|파주영어마을점|||탐앤탐스|031-956-2227|경기도 파주시 탄현면 얼음실로 40||와이파이존;테라스||||||탐앤탐스 파주영어마을점||||80708
탐앤탐스|평창(하)휴게소|||탐앤탐스|없음|강원도 평창군 용평면 경강로 2159-58||마이탐사용;와이파이존;주차가능||||||탐앤탐스 평창(하)휴게소|평창 (하)휴게소|||80708
탐앤탐스|평택SK점|||탐앤탐스|031-656-9494|경기도 평택시 중앙로 176||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;BCPAY||||||탐앤탐스 평택SK점|(합정동,평택합정 SK VIEW 주상복합아파트)|||80708
탐앤탐스|평택역점|||탐앤탐스|031-653-0800|경기도 평택시 평택2로 16||B클래스;마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 평택역점|(평택동)|||80708
탐앤탐스|포천송우점|||탐앤탐스|031-544-3311|경기 포천시 소흘읍 송우로 80||A클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 포천송우점||||80708
탐앤탐스|포항KTX역사점/|||탐앤탐스|추후 기입|경상북도 포항시 북구 흥해읍 포항역로 1||와이파이존||||||탐앤탐스 포항KTX역사점/|포항ktx역사 2층|||80708
탐앤탐스|포항상도점|||탐앤탐스|054-275-1117|경상북도 포항시 남구 상공로 61||C클래스;마이탐사용;와이파이존;비지니스룸;주차가능;흡연실설치;BCPAY||||||탐앤탐스 포항상도점||||80708
탐앤탐스|포항점|||탐앤탐스|054-231-0228|경상북도 포항시 북구 해안로 119||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;주차가능;흡연실설치||||||탐앤탐스 포항점||||80708
탐앤탐스|피카디리점|||탐앤탐스|02-762-3377|서울 종로구 돈화문로5가길 1||마이탐사용;와이파이존;비지니스룸;테라스;흡연실설치;BCPAY||||||탐앤탐스 피카디리점||||80708
탐앤탐스|하계점|||탐앤탐스|02-949-6644|서울 노원구 섬밭로 258||A클래스;24시간;마이탐사용;와이파이존;비지니스룸||||||탐앤탐스 하계점||||80708
탐앤탐스|하남/만남의/광장/휴게소|||탐앤탐스|없음|경기도 하남시 중부고속도로 117||24시간;마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 하남/만남의/광장/휴게소|(천현동)|||80708
탐앤탐스|하남검단산점|||탐앤탐스|031-794-1903|경기도 하남시 검단산로 267||마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 하남검단산점||||80708
탐앤탐스|하남덕풍점|||탐앤탐스|031-796-5250|경기도 하남시 신장로 152||B클래스;마이탐사용;와이파이존;비지니스룸;흡연실설치;BCPAY||||||탐앤탐스 하남덕풍점|(덕풍동)|||80708
탐앤탐스|한대앞역점|||탐앤탐스|031-501-4565|경기도 안산시 상록구 광덕1로 366||A클래스;24시간;마이탐사용;와이파이존;비지니스룸;테라스;주차가능||||||탐앤탐스 한대앞역점|(이동)|||80708
탐앤탐스|한림대점|||탐앤탐스|033-242-0003|강원도 춘천시 성심로 3||B클래스;마이탐사용;와이파이존;비지니스룸;테라스;흡연실설치;BCPAY||||||탐앤탐스 한림대점|(교동)|||80708
탐앤탐스|한성대점|||탐앤탐스|02-6348-4800|서울특별시 성북구 동소문로 48||마이탐사용;와이파이존;테라스;주차가능;BCPAY||||||탐앤탐스 한성대점|(동소문동3가) 1층 101호 탐앤탐스|||80708
탐앤탐스|한양대점|||탐앤탐스|02-2292-4565|서울 성동구 왕십리로 229||24시간;마이탐사용;와이파이존;비지니스룸||||||탐앤탐스 한양대점|(행당동)|||80708
탐앤탐스|함평나비(광주)휴게소|||탐앤탐스|없음|전남 함평군 엄다면 무안광주고속도로 12||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 함평나비(광주)휴게소||||80708
탐앤탐스|함평나비(무안)휴게소|||탐앤탐스|없음|전남 함평군 엄다면 무안광주고속도로 11||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 함평나비(무안)휴게소||||80708
탐앤탐스|해운대/장산역점|||탐앤탐스|051-703-9877|부산광역시 해운대구 해운대로 793||B클래스;마이탐사용;와이파이존;테라스;주차가능;흡연실설치;BCPAY||||||탐앤탐스 해운대/장산역점|부산자생한방병원|||80708
탐앤탐스|해운대마린시티점|||탐앤탐스|051-731-2369|부산광역시 해운대구 마린시티3로 51||B클래스;마이탐사용;와이파이존;BCPAY||||||탐앤탐스 해운대마린시티점|더샵해운대아델리스|||80708
탐앤탐스|해운대비치점|||탐앤탐스|051-746-3811|부산광역시 해운대구 해운대로570번길 55||마이탐사용;와이파이존;비지니스룸;BCPAY||||||탐앤탐스 해운대비치점||||80708
탐앤탐스|현풍(상)휴게소|||탐앤탐스|없음|대구 달성군 현풍읍 비슬로 741||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 현풍(상)휴게소|현풍 휴게소|||80708
탐앤탐스|현풍(하)휴게소|||탐앤탐스|없음|대구 달성군 현풍읍 성하길 48||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 현풍(하)휴게소|현풍 휴게소|||80708
탐앤탐스|호평점|||탐앤탐스|031-592-5565|경기도 남양주시 호평로46번길 14||B클래스;마이탐사용;와이파이존;주차가능;흡연실설치;BCPAY||||||탐앤탐스 호평점|(호평동)|||80708
탐앤탐스|홍대파크점|||탐앤탐스|02-324-4565|서울시 마포구 잔다리로 16||B클래스;24시간;마이탐사용;와이파이존;BCPAY||||||탐앤탐스 홍대파크점||||80708
탐앤탐스|홍성(상)휴게소|||탐앤탐스|없음|충청남도 홍성군 은하면 서해안고속도로 220||마이탐사용;와이파이존;테라스;주차가능;흡연실설치||||||탐앤탐스 홍성(상)휴게소||||80708
탐앤탐스|홍성(하)휴게소|||탐앤탐스|없음|충청남도 홍성군 은하면 서해안고속도로 221||마이탐사용;와이파이존;테라스;주차가능;흡연실설치||||||탐앤탐스 홍성(하)휴게소||||80708
탐앤탐스|홍제역점|||탐앤탐스|02-396-4565|서울시 서대문구 통일로 484||마이탐사용;와이파이존;흡연실설치;BCPAY||||||탐앤탐스 홍제역점|(홍제동,유진상가)|||80708
탐앤탐스|홍천(서울)휴게소|||탐앤탐스|없음||강원도 홍천군 화촌면 군업리 산220-10|마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 홍천(서울)휴게소|홍천 휴게소|||80708
탐앤탐스|홍천(양양)휴게소|||탐앤탐스|없음|강원도 홍천군 화촌면 서울양양고속도로 84||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 홍천(양양)휴게소|홍천 휴게소|||80708
탐앤탐스|화곡역점|||탐앤탐스|02-2696-4565|서울 강서구 화곡로 176-4||A클래스;24시간;마이탐사용;와이파이존;주차가능;BCPAY||||||탐앤탐스 화곡역점||||80708
탐앤탐스|화서(상주)휴게소|||탐앤탐스|없음|경상북도 상주시 화서면 영남제일로 4119-26||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 화서(상주)휴게소|화서 (상주)휴게소|||80708
탐앤탐스|회기역점|||탐앤탐스|02-962-4565|서울 동대문구 회기로 194-14||A클래스;마이탐사용;와이파이존;비지니스룸;흡연실설치||||||탐앤탐스 회기역점|(휘경동)|||80708
탐앤탐스|횡성(강릉)휴게소|||탐앤탐스|없음|강원도 횡성군 안흥면 영동고속도로 154-1||마이탐사용;와이파이존;주차가능;흡연실설치||||||탐앤탐스 횡성(강릉)휴게소|횡성 휴게소|||80708
