##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@투썸플레이스
투썸플레이스|동서울터미널점|||투썸플레이스|02-456-9454|서울 광진구 강변역로 50|서울 광진구 구의동 546-1||월 목 07:00~22:30 / 금 일 07:00~23:00|||||투썸플레이스 동서울터미널점|동서울터미널빌딩|||80714
투썸플레이스|부산크라운하버호텔점|||투썸플레이스|051-678-1100|부산 중구 중앙대로 114-0|부산 중구 중앙동4가 83-1||07:30   23:00|||||투썸플레이스 부산크라운하버호텔점|크라운하버호텔 1층|||80714
투썸플레이스|전북고창점|||투썸플레이스|063-562-8542|전북 고창군 천변북로 113|전북 고창군 고창읍 교촌리 73-3||월~토:09:00~23:00, 일:09:00~22:00|||||투썸플레이스 전북고창점||||80714
투썸플레이스|익산원광대점|||투썸플레이스|063-842-5373|전북 익산시 동서로 5길 91-0|전북 익산시 신동 787-14||10:00 ~ 20:00|||||투썸플레이스 익산원광대점||||80714
투썸플레이스|강릉입암점|||투썸플레이스|033-653-8954|강원 강릉시 월대산로 81|강원 강릉시 입암동 97-9||10:00~22:30|||||투썸플레이스 강릉입암점||||80714
투썸플레이스|용인서천점|||투썸플레이스|031-202-0195|경기 용인시 기흥구 서천로 172번길 42|경기 용인시 기흥구 농서동 414||평일 09:00~22:00 / 주말 10:00~22:00|||||투썸플레이스 용인서천점|101호 (농서동,써밋테라스)|||80714
투썸플레이스|익산영등제일점|||투썸플레이스|063-857-2335|전북 익산시 무왕로7길 1|전북 익산시 영등동 345||08:30~02 :00|||||투썸플레이스 익산영등제일점||||80714
투썸플레이스|경북상주점|||투썸플레이스|054-535-3005|경북 상주시 삼백로 88-0|경북 상주시 무양동 281-4||09:00 ~ 23:00|||||투썸플레이스 경북상주점||||80714
투썸플레이스|의정부민락점|||투썸플레이스|031-852-6580|경기 의정부시 용현로 163|경기 의정부시 민락동 692-8||08:00 ~ 23:00|||||투썸플레이스 의정부민락점||||80714
투썸플레이스|경남거창점|||투썸플레이스|055-945-1831|경남 거창군 거열로4길 35-0|경남 거창군 거창읍 상암리 783-3||일~목 10:00~23:00 / 금,토 10:00~24:00|||||투썸플레이스 경남거창점||||80714
투썸플레이스|대구수성점|||투썸플레이스|053-756-1160|대구 수성구 달구벌대로 2333|대구 수성구 수성동4가 1085-34||24시간 운영|||||투썸플레이스 대구수성점||||80714
투썸플레이스|강남신사점|||투썸플레이스|02-549-0238|서울 강남구 강남대로152길 22|서울 강남구 신사동 514-22||일,월,화,수 9:00~24:00 / 목,금,토 9:00~2:00|||||투썸플레이스 강남신사점||||80714
투썸플레이스|거제아주점|||투썸플레이스|055-682-2477|경남 거제시 아주2로 41|경남 거제시 아주동 1108-1||09:30 ~ 23:00|||||투썸플레이스 거제아주점||||80714
투썸플레이스|청주산업단지점|||투썸플레이스|043-267-1599|충북 청주시 흥덕구 대신로 132|충북 청주시 흥덕구 송정동 329-4||08:30 ~ 22:30|||||투썸플레이스 청주산업단지점||||80714
투썸플레이스|경산사동점|||투썸플레이스|053-814-4023|경북 경산시 백자로 56-0|경북 경산시 사동 33||월~일 9:00 ~ 24:00|||||투썸플레이스 경산사동점||||80714
투썸플레이스|수원장안구청점|||투썸플레이스|031-246-0600|경기 수원시 장안구 경수대로 940|경기 수원시 장안구 조원동 894||09:00 ~ 24:00|||||투썸플레이스 수원장안구청점||||80714
투썸플레이스|김포전원마을점|||투썸플레이스|031-983-9480|경기 김포시 김포한강11로 139-35|경기 김포시 장기동 5119-3||9:00~23:00|||||투썸플레이스 김포전원마을점|씨앤씨빌딩|||80714
투썸플레이스|이천온천사거리점|||투썸플레이스|031-636-1340|경기 이천시 애련정로 99|경기 이천시 창전동 466-6||09:00~22:00|||||투썸플레이스 이천온천사거리점||||80714
투썸플레이스|광명스마트타운점|||투썸플레이스|02-899-0020|경기 광명시 일직로 79|경기 광명시 일직동 506-1||08:30~23:30|||||투썸플레이스 광명스마트타운점|광명스마트타운 (코스트코에서 안양방면으로 500m)|||80714
투썸플레이스|대구혁신도시점|||투썸플레이스|053-964-2377|대구 동구 첨단로8길 1|대구 동구 신서동 1147||월~금 7:00 ~ 23:00 / 토~일 9:00 ~ 23:00|||||투썸플레이스 대구혁신도시점||||80714
투썸플레이스|뚝섬역점|||투썸플레이스|02-464-1331|서울 성동구 아차산로 15-8|서울 성동구 성수동1가 656-1112||평일 07:30~23:00 / 주말 08:00~23:00|||||투썸플레이스 뚝섬역점||||80714
투썸플레이스|순천신대점|||투썸플레이스|061-724-1230|전남 순천시 해룡면 신대3길 2|전남 순천시 해룡면 신대리 1985||09:00~22:00|||||투썸플레이스 순천신대점|(신대교 버스정류장 앞)|||80714
투썸플레이스|분당미금점|||투썸플레이스|031-718-2377|경기 성남시 분당구 돌마로 46|경기 성남시 분당구 구미동 7-2||07:30~24:00|||||투썸플레이스 분당미금점|광천플라자 1층|||80714
투썸플레이스|광주선운지구점|||투썸플레이스|062-945-9911|광주 광산구 선운중앙로 48|광주 광산구 선암동 562||09:00~24:00|||||투썸플레이스 광주선운지구점||||80714
투썸플레이스|신탄진IC점|||투썸플레이스|042-335-1330|대전 대덕구 덕암로 178|대전 대덕구 평촌동 536-9||08:00 ~ 24:00|||||투썸플레이스 신탄진IC점||||80714
투썸플레이스|홍대입구역점|||투썸플레이스|02-3142-7955|서울특별시 마포구 월드컵북로2길 57-0|서울 마포구 동교동 158-1||07:00   01:00|||||투썸플레이스 홍대입구역점|(동교동)|||80714
투썸플레이스|청주봉명점|||투썸플레이스|043-260-0105|충북 청주시 흥덕구 덕암로114번길 69|충북 청주시 흥덕구 봉명동 2719||주중 9:00~25:00, 주말 09:00~26:00|||||투썸플레이스 청주봉명점||||80714
투썸플레이스|수원역로데오점|||투썸플레이스|031-251-0086|경기 수원시 팔달구 매산로 37|경기 수원시 팔달구 매산로2가 40-13||평일, 주말 08:00~새벽 1:00|||||투썸플레이스 수원역로데오점||||80714
투썸플레이스|춘천구봉산점|||투썸플레이스|033-251-8880|강원도 춘천시 동면 순환대로 1154-105|강원 춘천시 동면 장학리 139-57||10:00 23:00|||||투썸플레이스 춘천구봉산점||||80714
투썸플레이스|부산덕천점|||투썸플레이스|051-342-2383|부산광역시 북구 금곡대로 15-0|부산 북구 덕천동 349-3||08:00~23:00평일,주말,공휴일|||||투썸플레이스 부산덕천점|(덕천동)|||80714
투썸플레이스|대구경북대점|||투썸플레이스|053-953-9353|대구광역시 북구 대학로 65-0|대구 북구 산격동 1400-3||월~토 09:00~02:00, 일 09:00~24:00|||||투썸플레이스 대구경북대점|(산격동)|||80714
투썸플레이스|광주조선대점|||투썸플레이스|062-227-3355|광주광역시 동구 필문대로273번길 1-0|광주 동구 동명동 118-20||09:30~01:00|||||투썸플레이스 광주조선대점|(동명동)|||80714
투썸플레이스|대구죽전점|||투썸플레이스|053-571-0036|대구광역시 달서구 와룡로 176|대구 달서구 감삼동 170-1||월~일 09:00~24:00|||||투썸플레이스 대구죽전점||||80714
투썸플레이스|부산용호메트로점|||투썸플레이스|051-621-6399|부산광역시 남구 신선로 566-2|부산 남구 용호동 958||08:00 ~ 02:00[새벽]|||||투썸플레이스 부산용호메트로점|(용호동)|||80714
투썸플레이스|강남자곡점|||투썸플레이스|02-6247-2011|서울특별시 강남구 자곡로 201-0|서울 강남구 자곡동 383||07:00~23:00|||||투썸플레이스 강남자곡점|(자곡동,강남더샵라르고)|||80714
투썸플레이스|삼척해수욕장점|||투썸플레이스|033-575-2355|강원도 삼척시 테마타운길 33-0|강원 삼척시 갈천동 14||09:00 ~ 23:00|||||투썸플레이스 삼척해수욕장점|(갈천동)|||80714
투썸플레이스|행담도휴게소상점|||투썸플레이스|041-352-4273||충남 당진군 신평면 매산리 513||금,토 24시간/ 월 목, 일 06:00~22:00|||||투썸플레이스 행담도휴게소상점|행담도휴게소|||80714
투썸플레이스|대구태전점|||투썸플레이스|053-324-0019|대구광역시 북구 칠곡중앙대로 393-0|대구 북구 태전동 1063||월~일 09:00~23:00|||||투썸플레이스 대구태전점|(태전동)|||80714
투썸플레이스|춘천명동점|||투썸플레이스|033-255-0715|강원도 춘천시 금강로 58-0|강원 춘천시 조양동 50-14||월 토 08:00~23:00 / 일 09:00~23:00|||||투썸플레이스 춘천명동점|(조양동)|||80714
투썸플레이스|도두해안도로점|||투썸플레이스|064-742-0550|제주특별자치도 제주시 서해안로 228-0|제주 제주시 도두1동 1727||평일,주말 08:30 ~ 22:30|||||투썸플레이스 도두해안도로점|(도두일동)|||80714
투썸플레이스|속초교동점|||투썸플레이스|033-637-7441|강원도 속초시 청대로 343-0|강원 속초시 교동 881-7||08시~24시까지|||||투썸플레이스 속초교동점|(교동)|||80714
투썸플레이스|가덕휴게소점|||투썸플레이스|055-736-2200|경남 거제시 서간도길 78|경남 거제시 옥포동 1670|||||||투썸플레이스 가덕휴게소점||||80714
투썸플레이스|행담도휴게소하점|||투썸플레이스|041-355-7144||충남 당진군 신평면 매산리 504-4||24시간 운영, 8월 말까지|||||투썸플레이스 행담도휴게소하점||||80714
투썸플레이스|부천송내역북부점|||투썸플레이스|032-323-4651|경기 부천시 원미구 부일로 202|경기 부천시 원미구 상동 465-1||08:00~23:00|||||투썸플레이스 부천송내역북부점|2층 (상동)|||80714
투썸플레이스|제주오라점|||투썸플레이스|064-723-3030|제주 제주시 연삼로 259-0|제주 제주시 오라1동 1063-5||08:00   23:00|||||투썸플레이스 제주오라점||||80714
투썸플레이스|하남신장점|||투썸플레이스|031-795-4177|경기 하남시 신장로 136|경기 하남시 덕풍동 419-20||평일 08:00   24:30 / 주말 08:30   24:30|||||투썸플레이스 하남신장점||||80714
투썸플레이스|가재울뉴타운점|||투썸플레이스|02-304-2338|서울특별시 서대문구 수색로 100|서울 서대문구 북가좌동 428||일 목 08:00~23:00 / 금 토 08:00~24:00|||||투썸플레이스 가재울뉴타운점|(북가좌동);DMC레미안 e편한세상 401동 상가 1층|||80714
투썸플레이스|인천강화점|||투썸플레이스|032-933-2234|인천 강화군 강화읍 강화대로 401-1|인천 강화군 강화읍 신문리 1-15||월~일 08:00~01:00|||||투썸플레이스 인천강화점||||80714
투썸플레이스|춘천동면점|||투썸플레이스|033-251-3002|강원 춘천시 동면 춘천순환로 734|강원 춘천시 동면 장학리 729-2||10:00 ~ 23:00|||||투썸플레이스 춘천동면점||||80714
투썸플레이스|광주상무번영로점|||투썸플레이스|062-959-2222|광주 서구 상무번영로 57|광주 서구 치평동 1220-1||일 목 09:00~24:00 / 금,토 09:00~01:00 공휴일 전날포함|||||투썸플레이스 광주상무번영로점|(치평동)|||80714
투썸플레이스|인천옥련점|||투썸플레이스|032-831-2843|인천 연수구 독배로40번길 5|인천 연수구 옥련동 462-13||08:00 ~ 23:00|||||투썸플레이스 인천옥련점||||80714
투썸플레이스|대치선릉점|||투썸플레이스|02-557-2707|서울특별시 강남구 테헤란로70길 16-0|서울 강남구 대치4동 890-38||평일 24시간 / 토,일 06:00~10:00 close|||||투썸플레이스 대치선릉점|(대치동)|||80714
투썸플레이스|별내신도시점|||투썸플레이스|031-575-2313|경기 남양주시 별내5로 54|경기 남양주시 별내동 1069||월 금 09~24 / 토 일 10~24|||||투썸플레이스 별내신도시점|(별내동)|||80714
투썸플레이스|청주지웰시티점|||투썸플레이스|043-232-7788|충북 청주시 흥덕구 대농로 70|충북 청주시 흥덕구 복대동 288-123||09:00~23:00|||||투썸플레이스 청주지웰시티점||||80714
투썸플레이스|CJ인재원점|||투썸플레이스|02-2280-3196|서울특별시 중구 필동로 26-0|서울특별시 중구 필동2가 101-1||07:00~18:00|||||투썸플레이스 CJ인재원점|(필동2가)|||80714
투썸플레이스|전남도청점|||투썸플레이스|061-281-2388|전라남도 무안군 남악3로 71-0|전남 무안군 삼향면 남악리 2104||09:00~23:00|||||투썸플레이스 전남도청점|(더 트리폴리앙)|||80714
투썸플레이스|서산호수공원점|||투썸플레이스|041-662-0537|충청남도 서산시 호수공원4로 27|충남 서산시 예천동 1250-4||08:00~23:00|||||투썸플레이스 서산호수공원점|(예천동)|||80714
투썸플레이스|길음역점|||투썸플레이스|02-943-5437|서울특별시 성북구 길음로 6-0|서울 성북구 길음1동 531-33||08:30~23:40 평일, 주말 , 공휴일|||||투썸플레이스 길음역점|1층 (길음동)|||80714
투썸플레이스|아산터미널점|||투썸플레이스|041-542-2002|충남 아산시 번영로 212-0|충남 아산시 모종동 565-2||07:00 ~ 23:00|||||투썸플레이스 아산터미널점|(모종동)|||80714
투썸플레이스|가산디지털점|||투썸플레이스|02-866-9308|서울 금천구 가산디지털1로 186|서울 금천구 가산동 459-11||평일 7시~23:30 / 토요일 8:00~22:00 / 일요일 9:00 ~ 21:00|||||투썸플레이스 가산디지털점|(가산동);제이플라이츠 1층|||80714
투썸플레이스|북가좌사거리점|||투썸플레이스|02-302-5041|서울특별시 서대문구 응암로 118-0|서울 서대문구 북가좌동 278-9||08:00 ~ 23:00 평일 , 공휴일|||||투썸플레이스 북가좌사거리점|(북가좌동)|||80714
투썸플레이스|세종종합청사점|||투썸플레이스|044-864-0789|세종특별자치시 도움8로 91-0|세종특별자치시 어진동 3-156||평일 07:00~ 23:00 / 주말 08:00~22:00|||||투썸플레이스 세종종합청사점|(어진동)|||80714
투썸플레이스|용산LS타워점|||투썸플레이스|02-749-3323|서울 용산구 한강대로30길 25-0|서울 용산구 한강로2가 189||평일 07:00~22:00 / 주말 09:00~21:00|||||투썸플레이스 용산LS타워점|투썸플레이스 용산LS타워점 (한강로2가;용산아스테리움 지하1층|||80714
투썸플레이스|남춘천역점|||투썸플레이스|033-241-9595|강원도 춘천시 춘천로44번길 4-0|강원 춘천시 퇴계동 1135||10:00~23:00|||||투썸플레이스 남춘천역점|1층 (퇴계동)|||80714
투썸플레이스|군산은파점|||투썸플레이스|063-463-2355|전라북도 군산시 공단대로 461-0|전북 군산시 나운동 848-1||10:00~22:00|||||투썸플레이스 군산은파점|(나운동)|||80714
투썸플레이스|오산시청점|||투썸플레이스|031-376-4151|경기 오산시 성호대로 122-0|경기 오산시 원동 811-5||월 금 : 09:00 ~23:30 토 일 : 08:00~23:30|||||투썸플레이스 오산시청점|(원동)|||80714
투썸플레이스|차병원사거리점|||투썸플레이스|02-512-7433|서울특별시 강남구 논현로 604-0|서울 강남구 논현동 234-28||07:00 ~ 23:00|||||투썸플레이스 차병원사거리점|(논현동)|||80714
투썸플레이스|마포구청점|||투썸플레이스|02-303-7054|서울특별시 마포구 월드컵로36길 14-0|서울 마포구 성산동 590-1||07:30   23:00|||||투썸플레이스 마포구청점||||80714
투썸플레이스|아산배방점|||투썸플레이스|041-534-2690|충청남도 아산시 모산로 115-4|충남 아산시 배방읍 공수리 148-8||08:00 ~ 24:00|||||투썸플레이스 아산배방점||||80714
투썸플레이스|현대지식산업센터점|||투썸플레이스|02-2181-3530|서울 금천구 두산로 70|서울 금천구 독산동 291-1||평일 07:30~23:00 / 토 9:00~22:30 / 일 9:00~22:00|||||투썸플레이스 현대지식산업센터점|(독산동)|||80714
투썸플레이스|부천상동행복점|||투썸플레이스|032-327-2613|경기도 부천시 상동로 75|경기 부천시 원미구 상동 544-10||08:00~23:30|||||투썸플레이스 부천상동행복점|(상동,한빛프라자) 103호,201호;한빛프라자1,2층|||80714
투썸플레이스|광주빛고을여성병원점|||투썸플레이스|062-571-4393|광주광역시 북구 하서로 414-0|광주 북구 양산동 246-16||08:30~24:00|||||투썸플레이스 광주빛고을여성병원점|빛고을여성병원 (양산동)|||80714
투썸플레이스|인천송림점|||투썸플레이스|032-777-8880|인천광역시 동구 송미로 17-7|인천 동구 송림동 11-117||08:20~23:00|||||투썸플레이스 인천송림점|YB타운 101,102호 (송림동)|||80714
투썸플레이스|동수원사거리점|||투썸플레이스|031-242-3022|경기 수원시 팔달구 중부대로 129|경기 수원시 팔달구 지동 483-16||07:30 ~ 23:30|||||투썸플레이스 동수원사거리점||||80714
투썸플레이스|장충점|||투썸플레이스|02-2265-6112|서울특별시 중구 장충단로 205-0|서울 중구 장충동1가 26-13||평일 8:30~22:30 / 주말 및 공휴일 9:00~22:30|||||투썸플레이스 장충점|(장충동1가);2층|||80714
투썸플레이스|시흥거모점|||투썸플레이스|031-494-4999|경기도 시흥시 군자로 520-0|경기 시흥시 거모동 1756-1||월~금 : 10:00~23:00 / 토,일 : 10:00~23:30|||||투썸플레이스 시흥거모점|(거모동,동운디오빌아파트)|||80714
투썸플레이스|울산시청점|||투썸플레이스|052-260-0261|울산광역시 남구 중앙로 163-0|울산 남구 신정동 657-3||24시간 운영매장[연중무휴]|||||투썸플레이스 울산시청점|(신정동)|||80714
투썸플레이스|광교역점|||투썸플레이스|031-212-2522|경기 수원시 영통구 대학1로 47-0|경기 수원시 영통구 이의동 1258-7||09:00   23:00|||||투썸플레이스 광교역점|(이의동)|||80714
투썸플레이스|거제수월점|||투썸플레이스|055-632-1599|경상남도 거제시 수양로 486-0|경남 거제시 양정동 967-1||평일,주말 : 09:00~23:00|||||투썸플레이스 거제수월점|(양정동)|||80714
투썸플레이스|거제시청점|||투썸플레이스|055-634-1786|경상남도 거제시 계룡로 149-0|경남 거제시 고현동 620||평일,주말 : 09:00 ~ 23:00|||||투썸플레이스 거제시청점|(고현동)|||80714
투썸플레이스|대전산성점|||투썸플레이스|042-583-0406|대전광역시 중구 대둔산로 409-0|대전 중구 산성동 284-8||10:00~23:00|||||투썸플레이스 대전산성점|(산성동);동신빌딩 1층|||80714
투썸플레이스|평택법원점|||투썸플레이스|031-618-2220|경기 평택시 평남로 1010|경기 평택시 동삭동 132-1||월 금 8시 23시 / 토,일 8시 30분~23시|||||투썸플레이스 평택법원점|파인빌딩1층|||80714
투썸플레이스|양산북정점|||투썸플레이스|055-372-1877|경상남도 양산시 삼성3길 3-0|경남 양산시 북정동 910-1||09:00 ~ 23:00|||||투썸플레이스 양산북정점|(북정동)|||80714
투썸플레이스|부산대정문점|||투썸플레이스|051-514-6366|부산 금정구 금강로 260-2|부산 금정구 장전동 420-2||08시 ~ 03시|||||투썸플레이스 부산대정문점||||80714
투썸플레이스|부산범일점|||투썸플레이스|051-635-6399|부산 동구 범일로 102|부산 동구 범일2동 833-13||08:00~23:00|||||투썸플레이스 부산범일점||||80714
투썸플레이스|여수웅천점|||투썸플레이스|061-685-0311|전라남도 여수시 예울마루로 35-37|전남 여수시 웅천동 1669-1||일 목 08:00~23:30 / 금,토 08:00~01:30|||||투썸플레이스 여수웅천점|투썸플레이스 (웅천동)|||80714
투썸플레이스|김포사우점|||투썸플레이스|031-989-8990|경기도 김포시 돌문로 50-12|경기 김포시 사우동 941||6/11~6/25 리모델링 기간|||||투썸플레이스 김포사우점|투썸플레이스 (사우동)|||80714
투썸플레이스|인천신현점|||투썸플레이스|032-579-7009|인천광역시 서구 가정로 370-0|인천 서구 가정동 505-5||10:30~23:00|||||투썸플레이스 인천신현점|투썸플레이스 (가정동);2층|||80714
투썸플레이스|부산대저점|||투썸플레이스|051-987-3000|부산광역시 강서구 공항로811번가길 27-1|부산 강서구 대저2동 1995-21||07:30~23:00|||||투썸플레이스 부산대저점|투썸플레이스 (대저2동)|||80714
투썸플레이스|대구스타디움몰점|||투썸플레이스|053-222-6993|대구광역시 수성구 유니버시아드로 180-0|대구 수성구 대흥동 504||금,토 10:00~24:00 / 일 목 10:00~23:30|||||투썸플레이스 대구스타디움몰점|대구종합경기장,투썸플레이스 (대흥동);대구스타디움몰 지상1층 99,100호|||80714
투썸플레이스|거제바람의언덕점|||투썸플레이스|055-637-0065|경상남도 거제시 도장포1길 62-0|경남 거제시 남부면 갈곶리 223-5||월~금 08:30 ~ 19:00 / 토, 일 08:30 ~ 21:00|||||투썸플레이스 거제바람의언덕점|2층 투썸플레이스;2층|||80714
투썸플레이스|광명철산점|||투썸플레이스|02-2616-4000|경기 광명시 철산로30번길 14|경기 광명시 철산동 436||월,화,수,목,일 08:00~24:00 / 금,토 08:00~01:00|||||투썸플레이스 광명철산점|1층|||80714
투썸플레이스|부산동서대점|||투썸플레이스|051-314-7979|부산 사상구 냉정로 113|부산 사상구 주례2동 74-38||09:00 ~ 24:00|||||투썸플레이스 부산동서대점||||80714
투썸플레이스|대구수변공원점|||투썸플레이스|053-635-2389|대구광역시 달서구 월곡로 10-0|대구 달서구 도원동 934-2||11:00 ~ 24:00|||||투썸플레이스 대구수변공원점|투썸플레이스 (도원동)|||80714
투썸플레이스|목동트라팰리스점|||투썸플레이스|02-2653-2388|서울특별시 양천구 오목로 299-0|서울 양천구 목동 962||7:30~23:00|||||투썸플레이스 목동트라팰리스점|투썸플레이스 (목동,목동트라팰리스 이스턴에비;목동트라팰리스 웨스턴에비뉴 가로변상가 1,2층|||80714
투썸플레이스|경북영주점|||투썸플레이스|054-638-2333|경상북도 영주시 대학로 8-0|경북 영주시 휴천2동 320-5||일~목 10:00~23:00 / 금~토 10:00~24:00|||||투썸플레이스 경북영주점|투썸플레이스 (휴천동)|||80714
투썸플레이스|판교백현점|||투썸플레이스|031-8016-2607|경기도 성남시 분당구 동판교로 58-0|경기 성남시 분당구 백현동 602||09:00~22:30|||||투썸플레이스 판교백현점|투썸플레이스 (백현동)|||80714
투썸플레이스|아주대점|||투썸플레이스|031-215-2785|경기도 수원시 영통구 월드컵로 199-0|경기 수원시 영통구 원천동 13-4||08:00~24:00|||||투썸플레이스 아주대점|투썸플레이스 (원천동)|||80714
투썸플레이스|인천인하대후문점|||투썸플레이스|032-861-0035|인천 미추홀구 인하로 75-0|인천 남구 용현동 191-3||평일 07:30 ~ 24:00 / 주말 08:00 ~ 24:00|||||투썸플레이스 인천인하대후문점|2층 3층 (용현동)|||80714
투썸플레이스|부천중동롯데점|||투썸플레이스|032-323-0920|경기도 부천시 원미구 길주로 270-0|경기 부천시 원미구 중동 1148-2||08:00 ~ 02:00|||||투썸플레이스 부천중동롯데점|중동대우마이빌II (중동,중동대우마이빌2)|||80714
투썸플레이스|김포고촌점|||투썸플레이스|031-989-4604|경기도 김포시 장차로 1-0|경기 김포시 고촌읍 신곡리 1069||월~일 : 09:00~23:00|||||투썸플레이스 김포고촌점|3 투썸플레이스;고촌우체국 맞은편|||80714
투썸플레이스|광주상무점|||투썸플레이스|062-376-2388|광주광역시 서구 치평로 106|광주 서구 치평동 1185||일 목요일 7:00~24:00 /  금 토요일 7:00~25:00|||||투썸플레이스 광주상무점|1,2층 (치평동)|||80714
투썸플레이스|거제대명점|||투썸플레이스|055-681-3322|경상남도 거제시 일운면 소동6길 15|경남 거제시 일운면 소동리 103||월~금 09:30 ~ 22:30 / 토, 일 09:30 ~ 23:00|||||투썸플레이스 거제대명점||||80714
투썸플레이스|문래하이테크시티점|||투썸플레이스|02-2068-3359|서울 영등포구 경인로 775|서울 영등포구 문래동3가 55-20||월 금 07:30 23:00 / 토요일 09:00 22:00 / 일요일 10:00 22:00|||||투썸플레이스 문래하이테크시티점|에이스하이테크시티 2동 104호;에이스하이테크시티 2동 104호|||80714
투썸플레이스|인천시청점|||투썸플레이스|032-433-5807|인천광역시 남동구 미래로 14-0|인천 남동구 구월동 1143-6||월 금 07:30~23:00 / 토,일 08:30~23:00|||||투썸플레이스 인천시청점|일류빌딩 101호 (구월동);일류빌딩 1층|||80714
투썸플레이스|창동이마트점|||투썸플레이스|02-904-2332|서울특별시 도봉구 노해로65길 14-3|서울 도봉구 창동 75-1||9:00~22:30|||||투썸플레이스 창동이마트점|(창동);2층|||80714
투썸플레이스|상봉홈플러스점|||투썸플레이스|02-437-4371|서울특별시 중랑구 상봉중앙로8길 88-0|서울 중랑구 상봉동 80||10:00~23:00|||||투썸플레이스 상봉홈플러스점|상봉 홈플러스 내 1층 투썸플레이스 (상;상봉홈플러스 내 1층|||80714
투썸플레이스|대구봉덕점|||투썸플레이스|053-471-8008|대구광역시 남구 봉덕로 25-0|대구 남구 봉덕동 595-7||일~목: 09:00 ~ 24:00 / 금,토: 09:00 ~ 01:00|||||투썸플레이스 대구봉덕점|(봉덕동)|||80714
투썸플레이스|인천송도유원지점|||투썸플레이스|032-279-0101|인천광역시 연수구 청량로 83-0|인천 연수구 동춘동 801-12||10:00 ~ 11:00|||||투썸플레이스 인천송도유원지점|(동춘동)|||80714
투썸플레이스|대구월촌역점|||투썸플레이스|053-652-4500|대구광역시 달서구 월배로 324-0|대구 달서구 송현동 1944||일~목 : 09:00~24:00 / 금,토:09:00~01:00|||||투썸플레이스 대구월촌역점|(송현동)|||80714
투썸플레이스|파주운정점|||투썸플레이스|031-943-2388|경기도 파주시 미래로 375|경기도 파주시 동패동 1759-5||월~목 07:00~23:00 / 금 07:00~24:00 / 토 08:00~24:00 / 일 08:00~23:00|||||투썸플레이스 파주운정점|(동패동,삼성메디컬 프라자) 1층;삼성메디컬프라자 1층|||80714
투썸플레이스|부산화명점|||투썸플레이스|051-365-2322|부산 북구 화명대로 32|부산 북구 화명동 2276-2||09:00 ~ 24:00|||||투썸플레이스 부산화명점||||80714
투썸플레이스|부천중동현대점|||투썸플레이스|032-328-1481|경기도 부천시 원미구 석천로177번길 31-0|경기 부천시 원미구 중동 1167-2||일 목 09:00~01:00 / 금,토 09:00~02:00|||||투썸플레이스 부천중동현대점|(중동)|||80714
투썸플레이스|대구반야월역점|||투썸플레이스|053-964-8825|대구광역시 동구 안심로 267-0|대구 동구 동호동 207-1||월~일 9:00 ~ 24:00|||||투썸플레이스 대구반야월역점|(동호동)|||80714
투썸플레이스|인천주안점|||투썸플레이스|032-425-0080|인천 미추홀구 미추홀대로 734번길 24-0|인천 남구 주안동 145-7||10:00 ~ 03:00|||||투썸플레이스 인천주안점|(주안동)|||80714
투썸플레이스|구리장자호수공원점|||투썸플레이스|031-564-4300|경기도 구리시 장자대로 76|경기 구리시 수택동 874-1||09:00~23:30|||||투썸플레이스 구리장자호수공원점|(수택동)|||80714
투썸플레이스|대전월평본점|||투썸플레이스|042-486-1278|대전광역시 서구 월평중로 22-0|대전 서구 월평동 532||월~목,일 : 09:00~23:00 / 금,토 : 09:00~24:00|||||투썸플레이스 대전월평본점|101,201호 (월평동);101호/201호|||80714
투썸플레이스|잠실3단지점|||투썸플레이스|02-424-3100|서울 송파구 석촌호수로 100|서울 송파구 잠실동 242||08:00 01:00|||||투썸플레이스 잠실3단지점||||80714
투썸플레이스|김포장기점|||투썸플레이스|031-984-1288|경기도 김포시 김포한강1로 77-4|경기 김포시 장기동 1863||8:00~23:30|||||투썸플레이스 김포장기점|(장기동)|||80714
투썸플레이스|광주월곡점|||투썸플레이스|062-955-8357|광주광역시 광산구 사암로 331|광주 광산구 월곡2동 313-4||08:30~24:00|||||투썸플레이스 광주월곡점|(월곡동)|||80714
투썸플레이스|양평터미널점|||투썸플레이스|031-775-2388|경기도 양평군 시민로 82-0|경기 양평군 양평읍 공흥리 467||08:00~22:30|||||투썸플레이스 양평터미널점||||80714
투썸플레이스|인천청라홈플러스점|||투썸플레이스|070-8824-5860|인천 서구 중봉대로 587|인천 서구 연희동 799-14||10:00~22:00|||||투썸플레이스 인천청라홈플러스점|2층|||80714
투썸플레이스|부산프리미엄아울렛점|||투썸플레이스|051-940-1232|부산광역시 기장군 정관로 1133-0|부산 기장군 장안읍 좌천리 산10-1||월~목 09:00~20:00 / 금~일 09:00~21:00|||||투썸플레이스 부산프리미엄아울렛점|신세계사이먼프리미엄아울렛 부산점;(부산 신세계 프리미엄 아울렛점 232호)|||80714
투썸플레이스|대구수성못점|||투썸플레이스|053-767-2337|대구광역시 수성구 용학로 118|대구 수성구 두산동 814||매일 08:00~01:00 / 브런치 운영시간 09:00~15:00|||||투썸플레이스 대구수성못점|(두산동)|||80714
