##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@스타벅스
스타벅스|안성중앙로점|127.270743|37.007599|스타벅스|031-671-9565|경기도 안성시 중앙로 395|경기도 안성시 대천동 57|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 안성중앙로점|1층 1~2층 (대천동);1~ 2층|||80702
스타벅스|안양운동장사거리DT점|126.949208|37.401110|스타벅스|031-387-3537|경기도 안양시 동안구 관악대로 234|경기도 안양시 동안구 비산동 1054|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 안양운동장사거리DT점|(비산동)|||80702
스타벅스|범계역점|126.949818|37.389849|스타벅스|031-340-8940|경기도 안양시 동안구 시민대로 180|경기도 안양시 동안구 호계동 1039|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 범계역점|(호계동);G.SQUARE|||80702
스타벅스|안양호계DT점|126.956011|37.366561|스타벅스|031-451-3254|경기도 안양시 동안구 엘에스로 23-8|경기도 안양시 동안구 호계동 714-5|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 안양호계DT점|(호계동)|||80702
스타벅스|평촌호계점|126.959848|37.383006|스타벅스|031-476-3325|경기도 안양시 동안구 평촌대로 123|경기도 안양시 동안구 호계동 1065-2|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 평촌호계점|(호계동);태양프라자|||80702
스타벅스|평촌로데오점|126.9607148|37.3929425|스타벅스|031-388-6889|경기도 안양시 동안구 관평로 182|경기도 안양시 동안구 관양동 1603-1|에스프레소초이스;콜드브루커피;현금없는매장;나이트로콜드브루커피;지하철인접||||||스타벅스 평촌로데오점|(관양동)|||80702
스타벅스|평촌역사거리점|126.964500|37.395786|스타벅스|031-426-8918|경기도 안양시 동안구 시민대로 311|경기도 안양시 동안구 관양동 1746|스타벅스리저브;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 평촌역사거리점|금강스마트 빌딩 1층 (관양동1746);금강스마트빌딩 1F|||80702
스타벅스|안양비산DT점|126.942869|37.3925328|스타벅스|031-441-8940|경기도 안양시 동안구 경수대로 821|경기도 안양시 동안구 비산동 580-6|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 안양비산DT점|(비산동)|||80702
스타벅스|평촌아크로점|126.9565229|37.39227643|스타벅스|031-387-8201|경기도 안양시 동안구 시민대로 230|경기도 안양시 동안구 관양동 1591|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 평촌아크로점|평촌아크로타워상가동 2층 8호 (관양동);평촌아크로타워 상가동 2층8호|||80702
스타벅스|범계로데오점|126.955122|37.391494|스타벅스|031-381-8399|경기도 안양시 동안구 평촌대로 223|경기도 안양시 동안구 호계동 1044-8|에스프레소초이스;콜드브루커피;지하철인접||||||스타벅스 범계로데오점|(호계동)|||80702
스타벅스|인덕원역점|126.976145|37.400269|스타벅스|031-425-7566|경기도 안양시 동안구 흥안대로 519|경기도 안양시 동안구 관양동 1502-6|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 인덕원역점|아이퍼스트타워 1~2층 (관양동);아이퍼스트 타워 1~ 2층|||80702
스타벅스|안양역점|126.92216770000004|37.4002845|스타벅스|031-441-8960|경기도 안양시 만안구 장내로 149번길 (안양동)53 |경기도 안양시 만안구 안양동 674-81|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 안양역점||||80702
스타벅스|안양석수DT점|126.9033382|37.4312614|스타벅스|031-474-8928|경기도 안양시 만안구 경수대로 1397|경기도 안양시 만안구 석수동 385-3|드라이브스루;에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 안양석수DT점|(석수동)|||80702
스타벅스|안양일번가점|126.9236856|37.39919046|스타벅스|031-443-0346|경기도 안양시 만안구 안양로292번길 36|경기도 안양시 만안구 안양동 674-170|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 안양일번가점|(안양동)|||80702
스타벅스|양주옥정타운점|127.094293|37.818580|스타벅스|031-863-3781|경기도 양주시 회천남로 76|경기도 양주시 옥정동 963-18|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 양주옥정타운점|(옥정동)|||80702
스타벅스|양주덕정역DT점|127.062968|37.8382562|스타벅스|031-862-3668|경기도 양주시 독바위로 35|경기도 양주시 덕정동 286-28|드라이브스루;에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 양주덕정역DT점|(덕정동);223-8|||80702
스타벅스|양주광사DT점|127.072421|37.790532|스타벅스|031-821-3545|경기도 양주시 부흥로 1872|경기도 양주시 광사동 342-7|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 양주광사DT점|(광사동)|||80702
스타벅스|양주고읍점|127.079196|37.794628|스타벅스|031-821-8952|경기도 양주시 고읍남로 20|경기도 양주시 광사동 653-1|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 양주고읍점|(광사동)|||80702
스타벅스|오산갈곶DT점|127.071583|37.129351|스타벅스|031-376-3561|경기도 오산시 경기대로 50|경기도 오산시 갈곶동 244-3|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 오산갈곶DT점|B동 (갈곶동);245,245-1,245-5번지|||80702
스타벅스|오산IC/DT점|127.0766272|37.1426829|스타벅스|031-374-7904|경기도 오산시 원동로 74|경기도 오산시 원동 119-84|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 오산IC/DT점|(원동)|||80702
스타벅스|오산시청점|127.0741288|37.1486248|스타벅스|031-376-8872|경기도 오산시 운천로 61|경기도 오산시 원동 231-16|에스프레소초이스;콜드브루커피;현금없는매장;터미널/기차역;지하철인접||||||스타벅스 오산시청점||||80702
스타벅스|용인상하DT점|127.142453|37.259778|스타벅스|031-286-3575|경기도 용인시 기흥구 중부대로 769-6|경기도 용인시 기흥구 상하동 249-2|드라이브스루;에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 용인상하DT점|(상하동)|||80702
스타벅스|기흥역AK/R점|127.1165616|37.2746544|스타벅스|031-282-3715|경기도 용인시 기흥구 기흥역로 63|경기도 용인시 기흥구 구갈동 234|스타벅스리저브;주차;콜드브루커피;나이트로콜드브루커피;입점;지하철인접||||||스타벅스 기흥역AK/R점|(구갈동,기흥역 힐스테이트);기흥역 힐스테이트|||80702
스타벅스|용인보라DT점|127.104577|37.255575|스타벅스|031-282-3551|경기도 용인시 기흥구 용구대로 1877|경기도 용인시 기흥구 보라동 376-6|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 용인보라DT점|(보라동)|||80702
스타벅스|용인동백DT점|127.141221|37.274595|스타벅스|031-283-3248|경기도 용인시 기흥구 어정로 102|경기도 용인시 기흥구 상하동 461-2|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 용인동백DT점|(상하동)|||80702
스타벅스|용인마북DT점|127.11029259999998|37.2947324|스타벅스|031-284-2958|경기도 용인시 기흥구 용구대로 2330|경기도 용인시 기흥구 마북동 502-152|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 용인마북DT점||||80702
스타벅스|용인기흥구청점|127.110142|37.281689|스타벅스|031-282-5766|경기도 용인시 기흥구 구갈로 71-18|경기도 용인시 기흥구 신갈동 733|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 용인기흥구청점|(신갈동);기흥더샵프라임뷰 상가동 1~ 2층|||80702
스타벅스|수원IC/DT점|127.074502|37.267257|스타벅스|031-273-8703|경기도 용인시 기흥구 중부대로 56|경기도 용인시 기흥구 영덕동 522-2|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 수원IC/DT점|LG동광주유소|||80702
스타벅스|용인보정점|127.11084|37.320017|스타벅스|031-276-8570|경기도 용인시 기흥구 죽전로 20|경기도 용인시 기흥구 보정동 1263|에스프레소초이스;주차;콜드브루커피;현금없는매장;대학가;지하철인접||||||스타벅스 용인보정점|죽전누리에뜰상가 (보정동);죽전누리에뜰상가|||80702
스타벅스|구성트레이더스점|127.105468|37.305434|스타벅스|031-286-7352|경기도 용인시 기흥구 용구대로 2457|경기도 용인시 기흥구 보정동 1019-237|에스프레소초이스;주차;콜드브루커피;입점;지하철인접||||||스타벅스 구성트레이더스점|(보정동)|||80702
스타벅스|강남대점|127.126134|37.27105|스타벅스|031-283-8335|경기도 용인시 기흥구 강남로 3|경기도 용인시 기흥구 구갈동 581-1|에스프레소초이스;주차;콜드브루커피;현금없는매장;대학가;지하철인접||||||스타벅스 강남대점|강남&플러스 1층 (구갈동);강남&플러스 1층|||80702
스타벅스|용인시청DT점|127.170935|37.240290|스타벅스|031-322-3248|경기도 용인시 처인구 중부대로 1130|경기도 용인시 처인구 삼가동 197-4|드라이브스루;에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 용인시청DT점|197-7,264-6|||80702
스타벅스|용인처인구청점|127.202928|37.234764|스타벅스|031-339-8634|경기도 용인시 처인구 금령로 60|경기도 용인시 처인구 김량장동 295-10|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 용인처인구청점|(김량장동)|||80702
스타벅스|의왕포일점|126.983977|37.396242|스타벅스|031-423-3378|경기도 의왕시 안양판교로 89|경기도 의왕시 포일동 664-2|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 의왕포일점|(포일동)|||80702
스타벅스|의정부예술의전당DT점|127.038904|37.733070|스타벅스|031-837-3571|경기도 의정부시 경의로 31|경기도 의정부시 의정부동 543-6|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 의정부예술의전당DT점|(의정부동)|||80702
스타벅스|의정부신곡DT점|127.064835|37.726309|스타벅스|031-826-3675|경기 의정부시 금신로 63|경기 의정부시 신곡동 263-17|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 의정부신곡DT점||||80702
스타벅스|의정부용현DT점|127.0843037|37.7305628|스타벅스|031-841-3503|경기도 의정부시 시민로 468|경기도 의정부시 용현동 189-3|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 의정부용현DT점|(용현동);4,20,21,22 (5필지)|||80702
스타벅스|의정부공원점|127.047531|37.740103|스타벅스|031-847-3509|경기도 의정부시 평화로 540|경기도 의정부시 의정부동 196-12|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 의정부공원점|(의정부동);196-27 퍼시픽타워|||80702
스타벅스|의정부민락점|127.093792|37.745353|스타벅스|031-851-3372|경기도 의정부시 천보로 68|경기도 의정부시 민락동 805|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 의정부민락점|(민락동)|||80702
스타벅스|의정부회룡역DT점|127.047477|37.722373|스타벅스|031-875-3312|경기도 의정부시 평화로 341|경기도 의정부시 호원동 433-1|드라이브스루;에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 의정부회룡역DT점|(호원동)|||80702
스타벅스|의정부녹양DT점|127.040289|37.758477|스타벅스|031-871-8995|경기도 의정부시 비우로 119|경기도 의정부시 가능동 93-1|드라이브스루;에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 의정부녹양DT점|(가능동);92-2 (2필지)|||80702
스타벅스|의정부금오점|127.070333|37.753183|스타벅스|031-853-3640|경기도 의정부시 청사로48번길 7|경기도 의정부시 금오동 474-2|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 의정부금오점|대송프라자 (금오동);대송프라자|||80702
스타벅스|신세계의정부2F점|127.046054|37.737861|스타벅스|031-8082-0255|경기도 의정부시 평화로 525|경기도 의정부시 의정부동 168-54|에스프레소초이스;주차;콜드브루커피;입점;지하철인접||||||스타벅스 신세계의정부2F점|신세계백화점 2층 (의정부동);신세계백화점 2층|||80702
스타벅스|신세계의정부6F점|127.046054|37.737861|스타벅스|031-8082-0630|경기도 의정부시 평화로 525|경기도 의정부시 의정부동 168-54|에스프레소초이스;주차;입점;지하철인접||||||스타벅스 신세계의정부6F점|신세계백화점 6층 (의정부동);신세계백화점 6층|||80702
스타벅스|이천증포DT점|127.45729200000005|37.29660399999999|스타벅스|031-637-3596|경기도 이천시 이섭대천로 1445|경기도 이천시 증포동 216-3|드라이브스루;에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 이천증포DT점|(증포동);216-8,216-10,216-13,217-5,217-7|||80702
스타벅스|이천사음DT점|127.407841|37.299106|스타벅스|031-638-3407|경기도 이천시 경충대로 3045|경기도 이천시 사음동 572-1|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 이천사음DT점|(사음동)|||80702
스타벅스|이천하이닉스점|127.489933|37.25251|스타벅스|031-635-8651|경기도 이천시 부발읍 경충대로 2100|경기도 이천시 부발읍 아미리 726-5외 101호 , 102호 , 201호 |에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 이천하이닉스점|외 101호,102호,201호|||80702
스타벅스|마장휴게소점|127.407795|37.263504|스타벅스|031-637-9488|경기도 이천시 중부대로 중부고속도로 82||에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 마장휴게소점||||80702
스타벅스|이천터미널점|127.446323|37.278191|스타벅스|031-637-8464|경기도 이천시 중리천로 84|경기도 이천시 중리동 218-5|에스프레소초이스;주차;콜드브루커피;현금없는매장;터미널/기차역||||||스타벅스 이천터미널점|(중리동)|||80702
스타벅스|포천DT점|127.161705|37.848396|스타벅스|031-543-3457|경기도 포천시 호국로 925|경기도 포천시 선단동 557|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 포천DT점|(선단동)|||80702
스타벅스|포천송우점|127.14473079999993|37.8272884|스타벅스|031-542-9632|경기도 포천시 소흘읍 솔모루로 55|경기도 포천시 소흘읍 송우리 146-1|에스프레소초이스;주차;콜드브루커피||||||스타벅스 포천송우점|뉴스토리솔모루빌딩;뉴스토리솔모루빌딩|||80702
스타벅스|스타필드위례1FR점|127.144562|37.482908|스타벅스|031-8097-1167||경기도 하남시 학암동 90-33|스타벅스리저브;에스프레소초이스;주차;콜드브루커피;나이트로콜드브루커피;입점||||||스타벅스 스타필드위례1FR점|위례스타필드;위례스타필드|||80702
스타벅스|미사역효성점|127.190730|37.567452|스타벅스|031-792-3712|경기도 하남시 아리수로 570|경기도 하남시 망월동 1081|주차;콜드브루커피;현금없는매장||||||스타벅스 미사역효성점|(망월동);미사역 효성해링턴 타워 더 퍼스트 1001~1003,1011~1013|||80702
스타벅스|하남미사점|127.183283|37.569587|스타벅스|031-794-3396|경기도 하남시 미사강변북로30번길 130|경기도 하남시 망월동 990|콜드브루커피||||||스타벅스 하남미사점|(망월동)|||80702
스타벅스|스타필드하남1F(티바나)점|127.2237|37.5445|스타벅스|031-8072-8283|경기도 하남시 미사대로 750|경기도 하남시 신장동 616|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 스타필드하남1F(티바나)점|(신장동);스타필드 하남|||80702
스타벅스|신세계하남2F점|127.223439|37.545734|스타벅스|031-8072-1898|경기도 하남시 미사대로 750|경기도 하남시 신장동 616|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 신세계하남2F점|(신장동);스타필드 하남|||80702
스타벅스|스타필드하남2FR점|127.2242|37.5453|스타벅스|031-8072-8339|경기도 하남시 미사대로 750|경기도 하남시 신장동 616|스타벅스리저브;주차;콜드브루커피;나이트로콜드브루커피;입점||||||스타벅스 스타필드하남2FR점|(신장동);스타필드 하남|||80702
스타벅스|하남신장점|127.2039864|37.5383807|스타벅스|031-793-7866|경기도 하남시 신장로 130|경기도 하남시 덕풍동 419-43|에스프레소초이스;콜드브루커피||||||스타벅스 하남신장점||||80702
스타벅스|하남시청점|127.216148|37.540532|스타벅스|031-795-8724|경기도 하남시 대청로 34|경기도 하남시 신장동 524-4|에스프레소초이스;콜드브루커피||||||스타벅스 하남시청점|(신장동);1~ 2층|||80702
스타벅스|화성향남점|126.922767|37.131572|스타벅스|031-366-5483|경기도 화성시 향남읍 발안로 111|경기도 화성시 향남읍 행정리 474-8|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 화성향남점||||80702
스타벅스|동탄카림R점|127.11350|37.19972|스타벅스|031-377-3594|경기도 화성시 동탄대로시범길 134|경기도 화성시 청계동 536|스타벅스리저브;에스프레소초이스;콜드브루커피;현금없는매장;나이트로콜드브루커피;입점||||||스타벅스 동탄카림R점|(청계동,시범 반도유보라 아이비파크4.0);시범 반도유보라 아이비파크4.0 0024,0025,0026,0027,1021,1022,1023,1024호|||80702
스타벅스|동탄능동DT점|127.053618|37.211975|스타벅스|031-226-3528|경기도 화성시 동탄지성로 201|경기도 화성시 능동 471-7|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 동탄능동DT점|(능동)|||80702
스타벅스|동탄역점|127.098448|37.197988|스타벅스|031-373-3484|경기도 화성시 동탄대로 495|경기도 화성시 오산동 969-2|주차;콜드브루커피;현금없는매장||||||스타벅스 동탄역점|(오산동);리치안타워 1,2층|||80702
스타벅스|화성병점DT점|127.038187|37.212610|스타벅스|031-226-3277|경기도 화성시 효행로 1013|경기도 화성시 진안동 873-4|드라이브스루;에스프레소초이스;주차;콜드브루커피;병원||||||스타벅스 화성병점DT점|(진안동)|||80702
스타벅스|동탄영천점|127.111333|37.206630|스타벅스|031-378-3290|경기도 화성시 동탄순환대로 692|경기도 화성시 영천동 651-1328|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 동탄영천점|(영천동)|||80702
스타벅스|신영통DT점|127.06300199999998|37.2343091|스타벅스|031-203-6994|경기도 화성시 영통로 43|경기도 화성시 반월동 163-3|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 신영통DT점|(반월동)|||80702
스타벅스|동탄센트럴파크점|127.0638898|37.2082443|스타벅스|031-613-4542|경기도 화성시 동탄지성로 104|경기도 화성시 반송동 42-2|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 동탄센트럴파크점|센트럴파티오|||80702
스타벅스|동탄점|127.073193|37.201584|스타벅스|031-8015-3584|경기도 화성시 메타폴리스로 54|경기도 화성시 동탄면 반송리 106-1|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 동탄점|동탄파라곤2상가 (반송동);동탄파라곤2상가|||80702
스타벅스|동탄광장점|127.071884|37.204774|스타벅스|031-613-8162|경기도 화성시 동탄지성로 17|경기도 화성시 반송동 93-1|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 동탄광장점|풍성 위버폴리스 (반송동);풍성 위버폴리스|||80702
스타벅스|동탄이마트점|127.079887|37.214754|스타벅스|031-8015-5391|경기도 화성시 동탄중앙로 376|경기도 화성시 석우동 44|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 동탄이마트점|동탄이마트 1층 (석우동);동탄이마트 1층|||80702
스타벅스|스타필드고양3F(티바나)점|126.895577|37.647216|스타벅스|031-5173-3028|경기도 고양시 덕양구 고양대로 1955|경기도 고양시 덕양구 동산동 370|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 스타필드고양3F(티바나)점|(동산동);스타필드 고양 3층|||80702
스타벅스|스타필드고양1FR점|126.895523|37.64697|스타벅스|031-5173-1038|경기도 고양시 덕양구 고양대로 1955|경기도 고양시 덕양구 동산동 370|스타벅스리저브;에스프레소초이스;주차;콜드브루커피;나이트로콜드브루커피;입점||||||스타벅스 스타필드고양1FR점|(동산동);스타필드 고양|||80702
스타벅스|스타필드고양1F고메스트리트점|126.893098|37.646086|스타벅스|031-5173-1065|경기도 고양시 덕양구 고양대로 1955|경기도 고양시 덕양구 동산동 370|에스프레소초이스;주차;입점||||||스타벅스 스타필드고양1F고메스트리트점|(동산동);스타필드 고양|||80702
스타벅스|스타필드고양3F잇토피아점|126.896489|37.647983|스타벅스|031-5173-3039|경기도 고양시 덕양구 고양대로 1955|경기도 고양시 덕양구 동산동 370|에스프레소초이스;주차;입점||||||스타벅스 스타필드고양3F잇토피아점|(동산동);스타필드 고양|||80702
스타벅스|고양삼송점|126.891317|37.663813|스타벅스|02-371-3271||경기도 고양시 덕양구 신원동 628-2|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 고양삼송점||||80702
스타벅스|고양DT점|126.90529470000001|37.7095394|스타벅스|031-965-4579|경기도 고양시 덕양구 호국로 1775|경기도 고양시 덕양구 고양동 568|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 고양DT점|(고양동)|||80702
스타벅스|행신역점|126.834455|37.613996|스타벅스|031-973-3234|경기도 고양시 덕양구 충장로 14|경기도 고양시 덕양구 행신동 762|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 행신역점|(행신동)|||80702
스타벅스|원당DT점|126.837639|37.658155|스타벅스|031-965-7850|경기도 고양시 덕양구 호국로 811|경기도 고양시 덕양구 주교동 620-1|드라이브스루;에스프레소초이스;콜드브루커피||||||스타벅스 원당DT점|(주교동)|||80702
스타벅스|화정점|126.8314538|37.63353224|스타벅스|031-938-8338|경기도 고양시 덕양구 화신로272번길 57|경기도 고양시 덕양구 화정동 970-5|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 화정점|(화정동)|||80702
스타벅스|화정역점|126.83273269999995|37.6335731|스타벅스|031-973-8530|경기도 고양시 덕양구 화신로260번길 57|경기도 고양시 덕양구 화정동 973|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 화정역점|(화정동);111,119호|||80702
스타벅스|성남위례점|127.141067|37.473131|스타벅스|031-751-3485|경기도 성남시 수정구 위례광장로 104|경기도 성남시 수정구 창곡동 505|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 성남위례점|(창곡동);위례 한화오벨리스크 센트럴스퀘어|||80702
스타벅스|성남이마트점|127.14145710000002|37.4442471|스타벅스|031-751-3219|경기도 성남시 수정구 수정로 201|경기도 성남시 수정구 태평동 7336|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 성남이마트점|(태평1동) 신세계쉐덴;신세계쉐덴|||80702
스타벅스|여주DT점|127.638676|37.265915|스타벅스|031-883-3561||경기도 여주시 점봉동 429-1|드라이브스루;에스프레소초이스;주차;콜드브루커피;대학가||||||스타벅스 여주DT점|(점봉동)_1|||80702
스타벅스|여주P.아울렛입구점|127.61255559999995|37.2413127|스타벅스|031-880-1631|경기도 여주시 명품로 360|경기도 여주시 상거동 460|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 여주P.아울렛입구점|2004호 (상거동);여주프리미엄아울렛 2004호|||80702
스타벅스|여주P.아울렛점|127.6126336|37.24272107|스타벅스|031-880-1633|경기도 여주시 명품로 360|경기도 여주시 상거동 460|에스프레소초이스;주차;콜드브루커피;입점||||||스타벅스 여주P.아울렛점|2400호 (상거동);여주프리미엄아울렛 2400호|||80702
스타벅스|평택비전점|127.114062|36.998684|스타벅스|031-618-3761|경기도 평택시 비전5로 20-24|경기도 평택시 비전동 1103-1|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 평택비전점|(비전동);2 1층 113,114,115,116,117,138호|||80702
스타벅스|평택험프리/메인몰점|127.037315|36.960753|스타벅스|070-7597-0550|경기도 평택시 팽성대교길 153-1|경기도 평택시 팽성읍 원정리 156-1|에스프레소초이스;주차;외화결제;콜드브루커피||||||스타벅스 평택험프리/메인몰점|(팽성읍)|||80702
스타벅스|평택험프리/트룹몰점|127.035458|36.957324|스타벅스|070-7597-0490|경기도 평택시 팽성대교길 153|경기도 평택시 팽성읍 원정리 155-2|에스프레소초이스;주차;외화결제;콜드브루커피||||||스타벅스 평택험프리/트룹몰점|(팽성읍)|||80702
스타벅스|평택로데오점|127.08850410000002|36.9918478|스타벅스|031-651-3959|경기도 평택시 중앙2로 13|경기도 평택시 평택동 291-11|에스프레소초이스;콜드브루커피;터미널/기차역;지하철인접||||||스타벅스 평택로데오점|(평택동)|||80702
스타벅스|평택AK플라자점|127.08524|36.99159|스타벅스|031-646-6150|경기도 평택시 평택로 51|경기도 평택시 평택동 185-1|에스프레소초이스;주차;콜드브루커피;터미널/기차역;지하철인접||||||스타벅스 평택AK플라자점|(평택동) 평택역;평택역|||80702
스타벅스|평택송탄점|127.062939|37.066397|스타벅스|031-611-8614|경기도 평택시 관광특구로 38|경기도 평택시 서정동 847-5|에스프레소초이스;콜드브루커피||||||스타벅스 평택송탄점|(서정동)|||80702
스타벅스|오산AB점|127.05814|37.089517|스타벅스|031-617-5980|경기도 평택시 신장로 55|경기도 평택시 신장동 229-17|에스프레소초이스;주차;외화결제;콜드브루커피||||||스타벅스 오산AB점|미군기지내BX (스타벅스) (신장동);미군기지내BX (스타벅스)|||80702
스타벅스|평택험프리점|127.04916030000004|36.9547073|스타벅스|031-692-9016|경기도 평택시 안정순환로 미군부대내 1층 쇼핑몰 |경기도 평택시 팽성읍 송화리 168-4|에스프레소초이스;주차;외화결제;콜드브루커피||||||스타벅스 평택험프리점|미군부대내 1층 쇼핑몰|||80702
스타벅스|일산가로수길R점|126.757270|37.665402|스타벅스|031-929-5315||경기도 고양시 일산서구 대화동 1050-185|스타벅스리저브;콜드브루커피;현금없는매장;나이트로콜드브루커피||||||스타벅스 일산가로수길R점||||80702
스타벅스|일산가구단지점|126.757090|37.699706|스타벅스|031-919-3453|경기도 고양시 일산서구 하이파크2로 67|경기도 고양시 일산서구 덕이동 373-9|주차;콜드브루커피;현금없는매장||||||스타벅스 일산가구단지점|(덕이동)|||80702
스타벅스|일산덕이DT점|126.756991|37.691920|스타벅스|031-919-3353|경기도 고양시 일산서구 탄중로 106|경기도 고양시 일산서구 덕이동 469.|드라이브스루;콜드브루커피||||||스타벅스 일산덕이DT점|(덕이동);469-1|||80702
스타벅스|일산후곡점|126.76756990000001|37.6773867|스타벅스|031-921-8919|경기도 고양시 일산서구 일산로 541|경기도 고양시 일산서구 일산동 1084-1|에스프레소초이스;콜드브루커피;터미널/기차역;지하철인접||||||스타벅스 일산후곡점|(일산동)|||80702
스타벅스|킨텍스이마트점|126.743981|37.662238|스타벅스|031-912-8924|경기도 고양시 일산서구 대화동 킨텍스로 171|경기도 고양시 일산서구 대화동 2703|에스프레소초이스;주차;터미널/기차역;지하철인접||||||스타벅스 킨텍스이마트점|1층|||80702
스타벅스|일산탄현점|126.762135|37.695265|스타벅스|031-913-8712|경기도 고양시 일산서구 일현로 97-11|경기도 고양시 일산서구 탄현동 1640|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 일산탄현점|(일산위브더제니스스퀘어1동147~151);(일산위브더제니스스퀘어1동147~151)|||80702
스타벅스|대화역점|126.7481894|37.6753761|스타벅스|031-918-8674|경기도 고양시 일산서구 중앙로 1559|경기도 고양시 일산서구 대화동 2222-3|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대화역점|시티타워 1~2층 (대화동);씨티타워 1~ 2층|||80702
스타벅스|일산주엽점|126.762657|37.669903|스타벅스|031-911-8660|경기도 고양시 일산서구 중앙로 1420|경기도 고양시 일산서구 주엽동 71-1|에스프레소초이스;주차;콜드브루커피;지하철인접||||||스타벅스 일산주엽점|1층 (주엽동);1층|||80702
스타벅스|주엽사거리점|126.758992|37.671554|스타벅스|031-913-8206|경기도 고양시 일산서구 중앙로 1456|경기도 고양시 일산서구 주엽동 18-2|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 주엽사거리점|서현프라자 112호,113호,114호 (주엽동);서현프라자 112호,113호,114호|||80702
