##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@할리스커피
할리스커피|광주충장로점|||할리스커피|062-223-0688|광주광역시 동구 충장로안길 43||흡연시설||||||할리스커피 광주충장로점||||80704
할리스커피|구로점|||할리스커피|02-2025-0255|서울시 구로구 디지털로34길 55||주차||||||할리스커피 구로점|코오롱싸이언스밸리 1층|||80704
할리스커피|목포하당점|||할리스커피|061-283-9800|전라남도 목포시 비파로51번길 37||흡연시설;주차||||||할리스커피 목포하당점|(상동)|||80704
할리스커피|광화문점|||할리스커피|02-738-8004|서울시 중구 세종대로21길 55||||||||할리스커피 광화문점||||80704
할리스커피|교통회관점|||할리스커피|02-3431-1120|서울시 송파구 올림픽로 319||흡연시설;주차||||||할리스커피 교통회관점|교통회관 1층|||80704
할리스커피|마포역점|||할리스커피|02-713-8788||서울시 마포구 도화동 555|테라스;주차||||||할리스커피 마포역점|한화오벨리스크B1 137~9|||80704
할리스커피|금천점|||할리스커피|02-805-9908|서울시 금천구 시흥대로 399||주차||||||할리스커피 금천점|씨티렉스604호|||80704
할리스커피|영등포점|||할리스커피|070-4159-8897|서울시 영등포구 경인로 847||||||||할리스커피 영등포점||||80704
할리스커피|신촌점|||할리스커피|02-393-2004|서울시 서대문구 연세로 34||24시간||||||할리스커피 신촌점||||80704
할리스커피|성남점|||할리스커피|031-721-6369|경기도 성남시 수정구 수정로 175||흡연시설||||||할리스커피 성남점|동일빌딩1층|||80704
