##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@이디야
이디야|울산매곡점|||이디야|052-293-5600|울산 북구 괴정1길 134|||평일 운영시간 : 09:00 ~ 23:00토요일 09:00 ~ 23:00, 일요일 10:00 ~ 23:00|||||이디야 울산매곡점|(매곡동)|||80716
이디야|울산명촌점|||이디야|052-283-0108|울산 북구 명촌로 79|||평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 운영시간 09:00~23:00 입니다.|||||이디야 울산명촌점|(명촌동)|||80716
이디야|울산모다아울렛점|||이디야|052-935-3080|울산 북구 진장유통로 78-6|||평일 운영시간 : 11:00 ~ 21:00;주말 및 공휴일 : 10:30 ~ 21:30|||||이디야 울산모다아울렛점|(진장동)|||80716
이디야|울산북구청점|||이디야|052-289-9870|울산 북구 산업로 1003|||평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 울산북구청점|(연암동)|||80716
이디야|울산산하동점|||이디야|052-296-6663|울산 북구 화암1길 56|||평일 운영시간 : 09:30 ~ 22:40;주말 및 공휴일 : 09:30 ~ 22:40|||||이디야 울산산하동점|(산하동) 이디야 울산산하동점|||80716
이디야|울산송정점|||이디야|052-288-3111|울산 북구 화산중앙로 94-5|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 울산송정점|(화봉동)|||80716
이디야|울산송정중앙점|||이디야|052-293-1742|울산 북구 송정16길 16|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산송정중앙점|(송정동) 1층|||80716
이디야|울산신천베스트점|||이디야|052-293-1340|울산 북구 신천로 55-14|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산신천베스트점|(신천동)|||80716
이디야|울산양정동점|||이디야|052-911-5554|울산 북구 염포로 571|||평일 운영시간 : 10:00 ~ 22:00평일, 주말 영업시간 동일합니다.|||||이디야 울산양정동점|(양정동)|||80716
이디야|울산연암점|||이디야|052-288-8564|울산 북구 상방6길 3|||평일 운영시간 : 09:00 ~ 22:00주중 주말 동일.|||||이디야 울산연암점|(연암동) 이디야커피 울산연암점|||80716
이디야|울산정자해변점|||이디야|052-298-3111|울산 북구 동해안로 1623|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 24:00|||||이디야 울산정자해변점|(산하동)|||80716
이디야|울산중산동점|||이디야|052-282-3633|울산 북구 중산2길 2|||평일 운영시간 : 09:30 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:00설 당일 휴무|||||이디야 울산중산동점|(중산동) 이디야 울산중산동점|||80716
이디야|울산진장CGV점|||이디야|052-288-6393|울산 북구 진장유통로 51-10|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 동일합니다.|||||이디야 울산진장CGV점|(진장동,CGV) 1층 이디야커피 진장CGV점|||80716
이디야|울산진장점|||이디야|052-288-0521|울산 북구 진장로 30|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산진장점|(진장동,부광광택코팅)|||80716
이디야|울산호계점|||이디야|052-295-4741|울산 북구 동대11길 2|||평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산호계점|(호계동)|||80716
이디야|언양읍성점|||이디야|052-263-5050|울산 울주군 언양읍 읍성로 115|||평일 운영시간 : 10:30 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다. .|||||이디야 언양읍성점||||80716
이디야|울산구영리점|||이디야|052-211-0684|울산 울주군 범서읍 점촌3길 5|||평일 운영시간 : 09:30 ~ 23:30;주말 및 공휴일 : 09:30 ~ 23:30|||||이디야 울산구영리점||||80716
이디야|울산굴화월드점|||이디야|052-222-1282|울산 울주군 범서읍 굴화1길 64-10|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산굴화월드점|(굴화리) 1층 이디야커피|||80716
이디야|울산문수산점|||이디야|052-225-1944|울산 울주군 청량면 율리영해1길 40-6|||평일 운영시간 : 10:00 ~ 21:00;주말 및 공휴일 : 10:00 ~ 21:006/25(화) 개인 사정으로 임시휴무입니다. 이용에 불편을 드려 죄송합니다.|||||이디야 울산문수산점||||80716
이디야|울산삼남점|||이디야|052-254-0391|울산 울주군 삼남면 수정가천길 1|||평일 운영시간 : 10:00 ~ 22:50;주말 및 공휴일 10:00   22:50|||||이디야 울산삼남점|(교동리)|||80716
이디야|울산언양교동점|||이디야|052-264-2566|울산 울주군 삼남면 교동로 133-1|||평일 운영시간 : 11:00 ~ 22:30;주말 및 공휴일 : 12:00 ~ 22:30|||||이디야 울산언양교동점|(교동리) 2층 이디야 커피|||80716
이디야|울산온산점|||이디야||울산 울주군 온산읍 신경5길 37|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일 : 10:00~23:00|||||이디야 울산온산점||||80716
이디야|울산온양점|||이디야||울산 울주군 온양읍 보곡1길 30-10|||평일 운영시간 : 10:30 ~ 22:30;주말 및 공휴일 : 10:30 ~ 22:30|||||이디야 울산온양점|(대안리)|||80716
이디야|울산진하해수욕장점|||이디야|052-851-6322|울산 울주군 서생면 진하길 38|||평일 운영시간 : 10:30 ~ 22:00;주말 및 공휴일 : 10:30 ~ 22:00|||||이디야 울산진하해수욕장점|(진하리,진하위드빌)|||80716
이디야|울산천상점|||이디야|052-245-4159|울산 울주군 범서읍 천상길 17|||평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50|||||이디야 울산천상점|(천상리)|||80716
이디야|울산청량점|||이디야|052-268-0664|울산 울주군 청량면 상남길 66-4|||평일 운영시간 : 07:30 ~ 21:30;주말 및 공휴일 : 10:00 ~ 21:30|||||이디야 울산청량점|(상남리)|||80716
이디야|울산남외동점|||이디야|052-295-8889|울산 중구 남외3길 8|||평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 울산남외동점|(남외동)|||80716
이디야|울산다운동점|||이디야|052-223-3006|울산 중구 다운로 122|||평일 운영시간 : 09:30 ~ 22:40;주말 및 공휴일 : 09:30 ~ 22:40|||||이디야 울산다운동점|(다운동)|||80716
이디야|울산동천강점|||이디야|052-297-9903|울산 중구 내황14길 50|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산동천강점|(반구동) (나린혜리티지 202호)|||80716
이디야|울산반구동점|||이디야|052-291-1466|울산 중구 반구정15길 8|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 21:00|||||이디야 울산반구동점|(반구동,울산신동아파밀리에)|||80716
이디야|울산병영오거리점|||이디야|052-297-1204|울산 중구 곽남길 5|||평일 운영시간 : 09:00 ~ 23:55;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산병영오거리점|(약사동)|||80716
이디야|울산복산동점|||이디야|052-297-3334|울산 중구 번영로 395|||평일 운영시간 : 09:00 ~ 22:40;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 울산복산동점|(복산동)|||80716
이디야|울산성남점|||이디야|052-211-3335|울산 중구 중앙시장1길 2|||평일 운영시간 : 09:40 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:30|||||이디야 울산성남점|(옥교동)|||80716
이디야|울산성안동점|||이디야|052-248-0607|울산 중구 성안로 181|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산성안동점|(성안동)|||80716
이디야|울산우정중앙점|||이디야|052-245-2221|울산 중구 우정3길 20|||평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 24:00|||||이디야 울산우정중앙점|(우정동)|||80716
이디야|울산우정혁신점|||이디야|052-212-1135|울산 중구 종가5길 78-2|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00|||||이디야 울산우정혁신점|(유곡동)|||80716
이디야|울산중구문화의전당점|||이디야|052-211-0108|울산 중구 종가로 405|||평일 운영시간 : 09:30 ~ 19:00;주말 및 공휴일 : 09:30 ~ 16:30일요일 휴무. 공연 일정에 따라 변경될 수 있습니다.|||||이디야 울산중구문화의전당점|(성안동)|||80716
이디야|울산태화강대공원점|||이디야|052-244-8338|울산 중구 신기길 97|||평일 운영시간 : 09:30 ~ 23:55;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산태화강대공원점|(태화동)|||80716
이디야|울산태화동점|||이디야|052-246-1738|울산 중구 평동길 11|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 울산태화동점|(유곡동)|||80716
이디야|울산태화먹거리단지점|||이디야|052-222-4099|울산 중구 내오산로 75|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 울산태화먹거리단지점|(태화동) 이디야커피|||80716
이디야|울산홈플러스점|||이디야|052-290-8067|울산 중구 번영로 475|||평일 운영시간 : 10:30 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다.매월 둘째주 수요일, 넷째주 월요일 홈플러스 휴무|||||이디야 울산홈플러스점|(복산동,홈플러스울산점) 2F|||80716
이디야|인천강화점|||이디야|032-933-5622|인천 강화군 강화읍 강화대로 392|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천강화점||||80716
이디야|경인교대점|||이디야|032-554-4936|인천 계양구 계양대로 170|||평일 운영시간 : 07:00 ~ 23:00토요일 08:00 ~ 23:00/일요일 09:00 ~ 23:00|||||이디야 경인교대점|(계산동) 1층|||80716
이디야|경인교대정문점|||이디야|032-555-1556|인천 계양구 향교로 1|||평일 운영시간 : 09:30 ~ 22:30;주말 및 공휴일 : 09:30 ~ 23:30|||||이디야 경인교대정문점|(계산동)|||80716
이디야|경인여대점|||이디야|032-556-3416|인천 계양구 경명대로1045번길 21-1|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 경인여대점|(계산동)|||80716
이디야|계산역점|||이디야|032-556-9400|인천 계양구 경명대로 1088|||평일 운영시간 : 07:30 ~ 00:00;주말 및 공휴일 : 07:30 ~ 00:00|||||이디야 계산역점|(계산동)|||80716
이디야|계양로데오2호점|||이디야|032-551-0806|인천 계양구 계산새로 85|||평일 운영시간 : 08:00 ~ 22:00토,일 open 10:00~ close 22:00|||||이디야 계양로데오2호점|(용종동) 보람프라자 1층|||80716
이디야|계양로데오점|||이디야|032-547-0806|인천 계양구 오조산로57번길 15|||평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 00:00|||||이디야 계양로데오점|(계산동) 1층|||80716
이디야|계양롯데마트점|||이디야||인천 계양구 장제로 822|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 계양롯데마트점|(계산동,롯데마트 계양점) 롯데마트 계양점 1층 이디야커피|||80716
이디야|계양이마트점|||이디야|032-549-5324|인천 계양구 봉오대로 785|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 계양이마트점|(작전동) 이마트 1층 내|||80716
이디야|인천계산도두리점|||이디야|032-554-0880|인천 계양구 용종로 2|||평일 운영시간 : 09:00 ~ 23:00주문 마감   22:30|||||이디야 인천계산도두리점|(계산동)|||80716
이디야|인천계산중앙점|||이디야|032-552-0777|인천 계양구 경명대로 1147|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 인천계산중앙점|(임학동)|||80716
이디야|인천계산현대점|||이디야|032-545-8288|인천 계양구 계산로 149|||평일 운영시간 : 08:30 ~ 24:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천계산현대점|(계산동)|||80716
이디야|인천동양점|||이디야|032-544-8552|인천 계양구 양지로 30|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천동양점|(동양동)|||80716
이디야|인천박촌점|||이디야|032-542-1203|인천 계양구 장제로 1013|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천박촌점|(박촌동)|||80716
이디야|인천임학역점|||이디야|032-541-2268|인천 계양구 장제로 891|||평일 운영시간 : 09:00 ~ 01:00;주말 및 공휴일 동일합니다.|||||이디야 인천임학역점|(임학동)|||80716
이디야|인천작전로데오점|||이디야|032-547-6788|인천 계양구 효서로 230|||평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천작전로데오점|(작전동) 104호|||80716
이디야|인천작전역점|||이디야|032-541-7009|인천 계양구 봉오대로 671|||평일 운영시간 : 07:30 ~ 00:00;주말 및 공휴일 : 09:30 ~ 00:00|||||이디야 인천작전역점|(작전동,우남푸르미아)|||80716
이디야|인천작전점|||이디야|070-4232-7334|인천 계양구 효서로 341|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 인천작전점|(작전동)|||80716
이디야|인천장기점|||이디야|032-517-1057|인천 계양구 장기로 34|||평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:00|||||이디야 인천장기점|(장기동)|||80716
이디야|인천화전초교점|||이디야|032-541-4136|인천 계양구 주부토로 372|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천화전초교점|(작전동)|||80716
이디야|인천효성점|||이디야|070-4229-5230|인천 계양구 안남로 548|||평일 운영시간 : 07:30 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 인천효성점|(효성동)|||80716
이디야|간석홈플러스점|||이디야|032-434-9955|인천 남동구 경원대로 971|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 간석홈플러스점|(간석동)|||80716
이디야|구월동길병원점|||이디야|032-421-4251|인천 남동구 구월남로 163|||평일 운영시간 : 08:30 ~ 23:00평일과 주말 동일합니다.|||||이디야 구월동길병원점|(구월동)|||80716
이디야|구월로데오점|||이디야|032-424-7171|인천 남동구 인하로 497-28|||평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:30 ~ 00:00|||||이디야 구월로데오점|(구월동)|||80716
이디야|구월롯데캐슬점|||이디야|032-465-5709|인천 남동구 구월남로268번길 1|||평일 운영시간 : 10:00 ~ 21:30;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 구월롯데캐슬점|(구월동)|||80716
이디야|구월아시아드점|||이디야|032-468-1104|인천 남동구 인하로 608|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 구월아시아드점|(구월동)|||80716
이디야|구월중앙점|||이디야|032-467-8167|인천 남동구 선수촌공원로 37|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 08:00 ~ 22:30|||||이디야 구월중앙점|(구월동)|||80716
이디야|구월힐캐슬점|||이디야|032-466-3636|인천 남동구 구월로 212|||평일 운영시간 : 07:30 ~ 23:00;주말 및 공휴일 : :08:00 ~ 23:00|||||이디야 구월힐캐슬점|(구월동,힐캐슬프라자) 이디야커피 구월힐캐슬점|||80716
이디야|남동공단점|||이디야|032-818-2725|인천 남동구 남동대로 217|||평일 운영시간 : 09:00 ~ 18:00;주말 및 공휴일 : 휴무|||||이디야 남동공단점|(고잔동) 1층 로비|||80716
이디야|소래포구역점|||이디야|032-437-1104|인천 남동구 소래역로 28|||평일 운영시간 : 10:00 ~ 00:00;주말 및 공휴일 10:00 ~ 00:00|||||이디야 소래포구역점|(논현동)|||80716
이디야|인천CGV점|||이디야|070-4134-7579|인천 남동구 예술로 206|||평일 운영시간 : 08:30 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50|||||이디야 인천CGV점|(구월동,구월중앙프라자) B동 105호 이디야커피|||80716
이디야|인천간석래미안점|||이디야|032-424-6363|인천 남동구 석산로 157|||평일 운영시간 : 10:00 ~ 22:00|||||이디야 인천간석래미안점|(간석동)|||80716
이디야|인천간석오거리점|||이디야|032-423-2701|인천 남동구 백범로 406|||평일 운영시간 : 09:00 ~ 21:30;주말 및 공휴일 : 09:00 ~ 21:30|||||이디야 인천간석오거리점|(간석동) 233-4|||80716
이디야|인천간석자유시장점|||이디야|032-428-7265|인천 남동구 용천로 156|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천간석자유시장점|(간석동)|||80716
이디야|인천구월문화점|||이디야|032-811-3369|인천 남동구 문화로 85|||평일 운영시간 : 09:00 ~ 23:45;주말 및 공휴일 : 10:00 ~ 23:45|||||이디야 인천구월문화점|(구월동)|||80716
이디야|인천구월팬더점|||이디야|032-465-2785|인천 남동구 인주대로 665|||평일 운영시간 : 07:30 ~ 00:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천구월팬더점|(구월동)|||80716
이디야|인천남동구청역점|||이디야|032-462-2979|인천 남동구 인주대로 888|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천남동구청역점|(만수동) 101호 이디야커피 인천남동구청점|||80716
이디야|인천남촌동점|||이디야||인천 남동구 남촌동로3번길 36|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 21:30|||||이디야 인천남촌동점|(남촌동) 이디야 인천남촌동점|||80716
이디야|인천논현남부점|||이디야|032-723-3535|인천 남동구 논고개로 81|||평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천논현남부점|(논현동)|||80716
이디야|인천논현소래점|||이디야|032-421-2220|인천 남동구 포구로 77|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천논현소래점|(논현동) 도원프라자 1층 102~103호|||80716
이디야|인천논현에코점|||이디야|032-434-1047|인천 남동구 에코중앙로156번길 5-7|||평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 인천논현에코점|(논현동)|||80716
이디야|인천논현역점|||이디야|032-423-1890|인천 남동구 논고개로123번길 22|||평일 운영시간 : 09:00 ~ 01:00토요일 및 공휴일 09:00 ~ 01:00 일요일 09:00 ~ 24:00|||||이디야 인천논현역점|(논현동)|||80716
이디야|인천도림점|||이디야|032-433-8743|인천 남동구 논고개로 311-1|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 인천도림점|(도림동) 이디야커피|||80716
이디야|인천만수로데오점|||이디야|032-466-6664|인천 남동구 장승남로 65|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 00:30|||||이디야 인천만수로데오점|(만수동)|||80716
이디야|인천만수역점|||이디야|032-471-0953|인천 남동구 구월로 350|||평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천만수역점|(만수동)|||80716
이디야|인천만수주공점|||이디야|032-463-4483|인천 남동구 만수로50번길 25|||평일 운영시간 : 09:00 ~ 22:40;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천만수주공점|(만수동)|||80716
이디야|인천만월점|||이디야|032-422-9982|인천 남동구 호구포로 915|||평일 운영시간 : 10:00 ~ 23:30;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천만월점|(간석동)|||80716
이디야|인천모래내시장점|||이디야|032-467-8111|인천 남동구 구월로276번길 45|||평일 운영시간 : 09:00 ~ 24:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천모래내시장점|(구월동)|||80716
이디야|인천서창점|||이디야|032-464-8701|인천 남동구 서창남로 71|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천서창점|(서창동) 1층 111호|||80716
이디야|인천서창중앙점|||이디야|032-465-0169|인천 남동구 장아산로 137|||평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 인천서창중앙점|(서창동)|||80716
이디야|인천시청점|||이디야|032-422-8803|인천 남동구 구월로 123|||평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일 : 08:30~22:00|||||이디야 인천시청점|(간석동) 1층|||80716
이디야|인천예술회관역점|||이디야|032-421-0570|인천 남동구 인주대로 582|||평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천예술회관역점|(구월동)|||80716
이디야|인천호구포역점|||이디야|032-426-0340|인천 남동구 호구포로 219|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 10:00 ~ 23:00|||||이디야 인천호구포역점|(논현동)|||80716
이디야|인천송현점|||이디야|032-773-9717|인천 동구 수문통로 54|||평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 08:00 ~ 22:50|||||이디야 인천송현점|(송현동)|||80716
이디야|인천재능대점|||이디야|032-766-4002|인천 동구 송림로 141|||평일 운영시간 : 10:00 ~ 23:30;주말 및 공휴일 : 10:00 ~ 23:30|||||이디야 인천재능대점|(송림동)|||80716
이디야|인천도화제일점|||이디야|032-876-0627|인천 미추홀구 경인로 314|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 인천도화제일점|(도화동,스타뷰) 1층 이디야커피 인천도화제일점|||80716
이디야|갈산역점|||이디야|032-363-3789|인천 부평구 부평대로 301|||평일 운영시간 : 08:00 ~ 20:00토요일 (08:00 ~ 17:00) / 일요일 및 공휴일 (휴무)|||||이디야 갈산역점|(청천동) 남광센트렉스 108호|||80716
이디야|부평갈산동점|||이디야|032-505-9401|인천 부평구 주부토로 182|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 22:45|||||이디야 부평갈산동점|(갈산동) 1-103|||80716
이디야|부평경찰서점|||이디야|032-330-3783|인천 부평구 길주로 507|||평일 운영시간 : 07:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50|||||이디야 부평경찰서점|(청천동)|||80716
이디야|부평구청점|||이디야|02-728-1546|인천 부평구 길주로 547|||평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30|||||이디야 부평구청점|(갈산동) 1층|||80716
이디야|부평굴다리점|||이디야|032-362-0690|인천 부평구 부일로9번길 5|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 10:00 ~ 23:00|||||이디야 부평굴다리점|(부평동) 106,107호|||80716
이디야|부평남부역점|||이디야|032-515-1794|인천 부평구 동수북로 170|||평일 운영시간 : 09:00 ~ 22:40;주말 및 공휴일 : 09:00 ~ 22:40|||||이디야 부평남부역점|(부평동) 1층|||80716
이디야|부평동수로점|||이디야|032-213-7228|인천 부평구 동수로 129|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 부평동수로점|(부개동) 1층 이디야커피|||80716
이디야|부평동암점|||이디야|032-426-3800|인천 부평구 열우물로25번길 14-3|||평일 운영시간 : 10:00 ~ 01:30;주말 및 공휴일 : 10:00 ~ 02:00|||||이디야 부평동암점|(십정동,동암 비버리씨티)|||80716
이디야|부평동점|||이디야|070-4254-5396|인천 부평구 경원대로 1404|||평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:30|||||이디야 부평동점|(부평동) 110호|||80716
이디야|부평로데오점|||이디야|032-506-8321|인천 부평구 시장로 18|||평일 운영시간 : 10:00 ~ 23:40;주말 및 공휴일 동일합니다.|||||이디야 부평로데오점|(부평동) 2층|||80716
이디야|부평문화점|||이디야|032-503-2339|인천 부평구 부평문화로 57|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부평문화점|(부평동)|||80716
이디야|부평미래타운점|||이디야|032-505-6106|인천 부평구 부평북로 442|||평일 운영시간 : 09:00 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:30|||||이디야 부평미래타운점|(삼산동) 1|||80716
이디야|부평보건소점|||이디야|032-522-1620|인천 부평구 부흥로293번길 8|||평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50|||||이디야 부평보건소점|(부평동) 102호|||80716
이디야|부평부개동점|||이디야|070-7677-7707|인천 부평구 길주남로 108-1|||평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 부평부개동점|(부개동) 1층|||80716
이디야|부평산곡이수점|||이디야|032-511-2187|인천 부평구 마장로272번길 57|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 부평산곡이수점|(산곡동,한성빌딩) 1층 이디야커피|||80716
이디야|부평산곡한화점|||이디야|032-525-0607|인천 부평구 마장로 320|||평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 08:00 ~ 22:50|||||이디야 부평산곡한화점|(산곡동)|||80716
이디야|부평삼산사거리점|||이디야|032-511-7153|인천 부평구 평천로 388|||평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30|||||이디야 부평삼산사거리점|(삼산동) 지하1층|||80716
이디야|부평삼산점|||이디야|032-527-3377|인천 부평구 길주로 641|||평일 운영시간 : 09:00 ~ 23:55;주말 및 공휴일 : 09:00 ~ 23:55|||||이디야 부평삼산점|(삼산동) 근영프라자 1층|||80716
이디야|부평삼산중앙점|||이디야|032-503-0819|인천 부평구 후정동로 21|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부평삼산중앙점|(삼산동,화령빌딩)|||80716
이디야|부평시장역점|||이디야|032-505-2931|인천 부평구 부평대로 71-1|||평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 10:00 ~ 24:00|||||이디야 부평시장역점|(부평동)|||80716
이디야|부평아이즈빌점|||이디야|032-515-6384|인천 부평구 마장로 473|||평일 운영시간 : 10:00 ~ 23:50;주말 및 공휴일 동일합니다.|||||이디야 부평아이즈빌점|(청천동) 1층|||80716
이디야|부평역점|||이디야|032-330-2737|인천 부평구 경원대로 1373|||평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 영업시간 동일합니다.|||||이디야 부평역점|(부평동) 북인천우체국 내 1층|||80716
이디야|부평일신점|||이디야|070-4150-5237|인천 부평구 일신로14번길 3|||평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 부평일신점|(일신동) 1층|||80716
이디야|부평중앙점|||이디야|032-506-8839|인천 부평구 시장로 23|||평일 운영시간 : 09:00 ~ 23:30;주말 및 공휴일 : 09:00 ~ 23:30|||||이디야 부평중앙점|(부평동)|||80716
이디야|부평현대점|||이디야|032-527-0211|인천 부평구 경원대로 1262-1|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부평현대점|(부평동)|||80716
이디야|산곡동점|||이디야|032-361-5755|인천 부평구 부영로189번길 51|||평일 운영시간 : 10:00 ~ 22:50;주말 및 공휴일 : 10:00 ~ 23:20|||||이디야 산곡동점|(산곡동) 1층|||80716
