##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@유치원
우주유치원||사립(사인)|1ecec08d-0196-b044-e053-0a32095ab044|031-269-5550|경기도 수원시 장안구 대평로 28-16|09 : 00 ~ 19 : 00|126.996743291542|37.291299154831
우주유치원||사립(사인)|1ecec08d-010d-b044-e053-0a32095ab044|051-526-1113|부산광역시 해운대구 선수촌로 95|09 : 20 ~ 18 : 30|129.118114599082|35.2019300952839
우주유치원||사립(사인)|1ecec08d-08d6-b044-e053-0a32095ab044|052-234-8787|울산광역시 동구 남목7길 32|09 : 30 ~ 16 : 00|129.422233451309|35.5415860990474
우촌유치원||사립(법인)|1ecec08d-06b6-b044-e053-0a32095ab044|02-922-2344|서울특별시 성북구 성북로4길 52-1|09 : 00 ~ 19 : 00|127.011400801727|37.5956421284567
우현유치원||사립(법인)|1ecec08d-0172-b044-e053-0a32095ab044|031-705-0707|경기도 성남시 분당구 양현로 138|09 : 00 ~ 18 : 30|127.127795269431|37.3967753866866
우현유치원||사립(사인)|1ecec08d-0f78-b044-e053-0a32095ab044|02-2271-3700|서울특별시 강서구 강서로 348|09 : 20 ~ 20 : 00|126.8380816625|37.5570798497
운곡초등학교병설유치원||공립(병설)|1ecec08d-0176-b044-e053-0a32095ab044|054-437-5121|경상북도 김천시 용전4로3길 7|09 : 00 ~ 17 : 30|128.1928835752|36.1235169195
운곡초등학교병설유치원||공립(병설)|1ecec08d-0627-b044-e053-0a32095ab044|041-942-9766|충청남도 청양군 청신로 882|08 : 30 ~ 16 : 30|126.846290469698|36.5247450663746
운광초등학교병설유치원||공립(병설)|1ecec08d-044b-b044-e053-0a32095ab044|031-943-7913|경기도 파주시 한울로 90|09 : 00 ~ 16 : 30|126.740970231829|37.7097047247006
운남초등학교병설유치원||공립(병설)|1ecec08c-fb07-b044-e053-0a32095ab044|062-958-5773|광주광역시 광산구 하남대로 248-22|09 : 00 ~ 18 : 30|126.81928271339|35.177601543221
운남초등학교병설유치원||공립(병설)|1ecec08d-0601-b044-e053-0a32095ab044|061-453-7618|전라남도 무안군 운해로 543|09 : 00 ~ 17 : 00|126.337528330757|34.9592400021037
운담초등학교병설유치원||공립(병설)|1ecec08c-fd50-b044-e053-0a32095ab044|031-532-5402|경기도 포천시 화동로 1239|09 : 00 ~ 17 : 00|127.329515877843|37.9719760623578
운동초등학교병설유치원||공립(병설)|1ecec08c-fc17-b044-e053-0a32095ab044|043-287-0774|충청북도 청주시 상당구 목련로117번길 109|08 : 40 ~ 17 : 00|127.512967332465|36.6065356735871
운리초등학교병설유치원||공립(병설)|1ecec08c-ef3e-b044-e053-0a32095ab044|062-650-3839|광주광역시 서구 풍암운리로23번길 5|09 : 00 ~ 18 : 30|126.865659236841|35.123685304748
운문유치원||사립(사인)|1ecec08c-f76f-b044-e053-0a32095ab044|053-802-2525|경상북도 경산시 장산로 347|09 : 00 ~ 18 : 00|128.76143333405|35.8141986437031
운봉초등학교병설유치원||공립(병설)|1ecec08d-04cd-b044-e053-0a32095ab044|051-545-8273|부산광역시 해운대구 신반송로 11-20|09 : 00 ~ 18 : 00|129.159183320154|35.2292827348137
운봉초등학교병설유치원||공립(병설)|1ecec08c-fe5c-b044-e053-0a32095ab044|063-634-1175|전라북도 남원시 운봉로 725|09 : 00 ~ 17 : 30|127.532007500707|35.4404615017883
운산유치원||사립(사인)|1ecec08c-fc25-b044-e053-0a32095ab044|02-982-4622|서울특별시 강북구 수유로4길 58|09 : 00 ~ 18 : 30|127.021712252019|37.6320769152116
운산초등학교병설유치원||공립(병설)|1ecec08d-0e2c-b044-e053-0a32095ab044|031-377-6549|경기도 오산시 운암로 72|09 : 00 ~ 17 : 00|127.078124954264|37.1528183442172
운산초등학교병설유치원||공립(병설)|1ecec08d-004f-b044-e053-0a32095ab044|041-669-6350|충청남도 서산시 운암로 1037|09 : 00 ~ 17 : 00|126.582475620198|36.8118279397136
운수초등학교병설유치원||공립(병설)|1ecec08c-ffc4-b044-e053-0a32095ab044|054-955-5070|경상북도 고령군 운용로 118|08 : 30 ~ 16 : 30|128.291223541881|35.770350518287
운신초등학교병설유치원||공립(병설)|1ecec08d-08af-b044-e053-0a32095ab044|041-688-4105|충청남도 서산시 해운로 539|08 : 30 ~ 16 : 30|126.561651408251|36.7571237360613
운암유치원||사립(사인)|1ecec08d-0b29-b044-e053-0a32095ab044|062-511-8818|광주광역시 북구 서강로 79-10|09 : 00 ~ 18 : 30|126.871302271876|35.1796320222306
운암유치원||사립(사인)|03dde66e-bbac-43eb-8975-b9ae677293fb|053-313-2696|대구광역시 북구 구암로42길 3-2|09 : 30 ~ 17 : 30|128.563395815808|35.9309055662914
운암초등학교병설유치원||공립(병설)|1ecec08c-f8b3-b044-e053-0a32095ab044|031-376-0023|경기도 오산시 원동로 63|08 : 40 ~ 17 : 30|127.085772312515|37.1453916081389
운암초등학교병설유치원||공립(병설)|1ecec08d-0193-b044-e053-0a32095ab044|063-643-0117|전라북도 임실군 상운길 12|08 : 30 ~ 17 : 00|127.15726066336|35.6640859986774
운양초등학교병설유치원||공립(병설)|1ecec08d-09b5-b044-e053-0a32095ab044|031-983-7613|경기도 김포시 전원로38번길 99|09 : 00 ~ 17 : 00|126.689290861409|37.6459981472303
운유초등학교병설유치원||공립(병설)|1ecec08c-f6ff-b044-e053-0a32095ab044|031-996-2745|경기도 김포시 김포한강2로 239|09 : 00 ~ 17 : 00|126.660385601745|37.6467765948952
운정초등학교병설유치원||공립(병설)|1ecec08c-fab2-b044-e053-0a32095ab044|031-8071-1688|경기도 파주시 와석순환로 35-34|09 : 00 ~ 17 : 00|126.753863442901|37.7079032757521
운주초등학교병설유치원||공립(병설)|1ecec08c-fb9a-b044-e053-0a32095ab044|063-263-7176|전라북도 완주군 운주로 107|08 : 30 ~ 17 : 00|127.2780186748|36.0923600847666
운중초등학교병설유치원||공립(병설)|1ecec08c-f3b3-b044-e053-0a32095ab044|031-781-5485|경기도 성남시 분당구 운중로45번길 8|09 : 00 ~ 18 : 00|127.068937814535|37.3924192244487
운천유치원||사립(사인)|1ecec08c-f44d-b044-e053-0a32095ab044|031-532-5597|경기도 포천시 영북로 137-12|08 : 30 ~ 17 : 00|127.27416635254|38.0866523055714
운천초등학교병설유치원||공립(병설)|1ecec08d-0d7d-b044-e053-0a32095ab044|031-376-8694|경기도 오산시 운암로 116|09 : 00 ~ 18 : 00|127.079334218024|37.1564760684585
운천초등학교병설유치원||공립(병설)|1ecec08d-07b9-b044-e053-0a32095ab044|062-600-2706|광주광역시 서구 치평로 59|09 : 00 ~ 18 : 30|126.846366150351|35.1529089018195
운천초등학교병설유치원||공립(병설)|1ecec08c-ff2c-b044-e053-0a32095ab044|043-267-6628|충청북도 청주시 흥덕구 무심서로 721|08 : 40 ~ 17 : 00|127.473386675711|36.6544886516503
운학초등학교병설유치원||공립(병설)|1ecec08c-fa0f-b044-e053-0a32095ab044|031-333-2586|경기도 용인시 처인구 동부로465번길 7|08 : 40 ~ 16 : 40|127.246180160289|37.2031392461357
운현유치원||사립(사인)|1ecec08c-f169-b044-e053-0a32095ab044|053-628-4952|대구광역시 달서구 당산로 12|09 : 00 ~ 18 : 00|128.545112156834|35.8385097380017
운현유치원||사립(사인)|1ecec08d-0b1a-b044-e053-0a32095ab044|02-802-7019|서울특별시 금천구 금하로 816|09 : 00 ~ 19 : 00|126.917091876028|37.447889980157
운현유치원||사립(법인)|1ecec08c-fd65-b044-e053-0a32095ab044|02-742-7790|서울특별시 종로구 삼일대로 460|09 : 00 ~ 14 : 00|126.987373451381|37.5753410903992
운휘유치원||사립(사인)|1ecec08c-f6f8-b044-e053-0a32095ab044|053-321-3214|대구광역시 북구 매천로37길 34-10|09 : 00 ~ 17 : 00|128.539667632394|35.9146121815878
운흥초등학교병설유치원||공립(병설)|08a0fbee-1c02-490b-b9ac-dd82aad7454a|070-7091-3891~3|경기도 시흥시 목감둘레로 109|08 : 40 ~ 17 : 00|126.8526677456|37.3727485576
울릉초등학교병설유치원||공립(병설)|1ecec08c-ff73-b044-e053-0a32095ab044|054-791-9995|경상북도 울릉군 도동길 172|08 : 30 ~ 16 : 30|130.900997970476|37.4897032138653
울산누리유치원||사립(사인)|1ecec08d-0fbd-b044-e053-0a32095ab044|052-225-8822|울산광역시 울주군 삼동로 1617|09 : 00 ~ 17 : 00|129.213143218688|35.4909009017058
울산양정초등학교병설유치원||공립(병설)|1ecec08c-f32e-b044-e053-0a32095ab044|052-289-2964|울산광역시 북구 양정2길 11|08 : 40 ~ 17 : 30|129.386498246447|35.5451877805313
울산유치원||사립(법인)|1ecec08c-f7d1-b044-e053-0a32095ab044|052-281-1322|울산광역시 중구 학성1길 33|09 : 00 ~ 18 : 30|129.330759510183|35.5585006516664
울산중앙초등학교병설유치원||공립(병설)|1ecec08c-fe76-b044-e053-0a32095ab044|052-266-0890|울산광역시 남구 돋질로91번길 34|09 : 00 ~ 18 : 00|129.315079164897|35.5424510486756
울산초등학교병설유치원||공립(병설)|1ecec08d-04b3-b044-e053-0a32095ab044|052-923-9200|울산광역시 중구 종가5길 30|09 : 00 ~ 18 : 00|129.29936639287|35.5620340430469
울주명지초등학교병설유치원||공립(병설)|1ecec08d-0a7a-b044-e053-0a32095ab044|052-711-2308|울산광역시 울주군 점촌4길 17|09 : 00 ~ 17 : 30|129.237640847049|35.5723832103073
울진남부초등학교병설유치원||공립(병설)|1ecec08d-0cc3-b044-e053-0a32095ab044|054-783-9436|경상북도 울진군 울진중앙로 52-5|09 : 00 ~ 17 : 00|129.398977636402|36.9873818835613
울진초등학교병설유치원||공립(병설)|1ecec08d-0848-b044-e053-0a32095ab044|054-783-3841|경상북도 울진군 울진중앙로 143|08 : 30 ~ 18 : 00|129.400596335769|36.9958102217098
움사랑생태유치원                                                              (폐원)||사립(사인)|1ecec08c-f353-b044-e053-0a32095ab044|053-323-1911|대구광역시 북구 구암로21길 6|09 : 00 ~ 17 : 00|128.553078397352|35.9338769960459
웃터골초등학교병설유치원||공립(병설)|1ecec08d-0ce1-b044-e053-0a32095ab044|070-7096-7714|경기도 시흥시 은행고길 18|09 : 00 ~ 17 : 00|126.799152297734|37.4396014174964
웅담초등학교병설유치원||공립(병설)|1ecec08c-fa31-b044-e053-0a32095ab044|031-958-6529|경기도 파주시 수작골길 14|09 : 00 ~ 16 : 30|126.895738858034|37.9143929670672
웅동초등학교병설유치원||공립(병설)|1ecec08d-074e-b044-e053-0a32095ab044|055-551-5504|경상남도 창원시 진해구 마천로 29|08 : 40 ~ 17 : 40|128.783831379322|35.1271240186027
웅산초등학교병설유치원||공립(병설)|1ecec08c-fda9-b044-e053-0a32095ab044|041-332-1562|충청남도 예산군 예당로 181|09 : 00 ~ 16 : 50|126.773651482181|36.5510477466704
웅상유치원||사립(사인)|1ecec08c-ef3a-b044-e053-0a32095ab044|055-366-9923|경상남도 양산시 번영로 90|09 : 30 ~ 17 : 30|129.148395566574|35.3799920769182
웅상초등학교병설유치원||공립(병설)|1ecec08d-020a-b044-e053-0a32095ab044|055-366-1384|경상남도 양산시 명동4길 5|08 : 30 ~ 17 : 00|129.18993062803|35.3973345062805
웅양초등학교병설유치원||공립(병설)|1ecec08c-f522-b044-e053-0a32095ab044|070-4681-7114|경상남도 거창군 웅양로 1403|08 : 40 ~ 16 : 40|127.91536568528|35.8032362848241
웅천초등학교병설유치원||공립(병설)|1ecec08c-fecf-b044-e053-0a32095ab044|055-545-9838|경상남도 창원시 진해구 웅천중로 80|08 : 30 ~ 17 : 30|128.749926343058|35.1134361238406
웅천초등학교병설유치원||공립(병설)|1ecec08c-f509-b044-e053-0a32095ab044|061-690-8870|전라남도 여수시 웅천중앙로 61|09 : 00 ~ 17 : 00|127.674145605011|34.7498117673742
웅천초등학교병설유치원||공립(병설)|1ecec08c-f1ec-b044-e053-0a32095ab044|041-931-2984|충청남도 보령시 충서로 1035|08 : 30 ~ 16 : 30|126.591438161035|36.2404566105065
웅촌초등학교병설유치원||공립(병설)|1ecec08d-02dd-b044-e053-0a32095ab044|052-225-2893|울산광역시 울주군 곡천검단로 4|08 : 40 ~ 17 : 30|129.207348937418|35.464408321848
웅치초등학교병설유치원                                                              (폐원)||공립(병설)|1ecec08d-0713-b044-e053-0a32095ab044|061-852-8823|전라남도 보성군 일림로 1013|-|127.02117917815|34.7172877549096
웅포초등학교병설유치원||공립(병설)|1ecec08c-ff75-b044-e053-0a32095ab044|063-861-6514|전라북도 익산시 강변로 10-1|08 : 30 ~ 16 : 30|126.878198847949|36.0647673777755
워싱턴유치원||사립(사인)|1ecec08c-f9ff-b044-e053-0a32095ab044|062-383-1533|광주광역시 서구 칠성로 21-1|09 : 00 ~ 19 : 00|126.860002621199|35.166676738964
원곡초등학교병설유치원||공립(병설)|1ecec08c-ff47-b044-e053-0a32095ab044|031-653-6440|경기도 안성시 가천중앙1길 51-17|09 : 00 ~ 17 : 00|127.127835426881|37.0417519821435
원광대학교사범대학부설유치원||사립(사인)|1ecec08d-05dc-b044-e053-0a32095ab044|063-850-7652|전라북도 익산시 익산대로 460|08 : 50 ~ 18 : 30|126.959688459547|35.9661869893379
원광유치원                                                                                              (휴원)||사립(사인)|1ecec08c-f515-b044-e053-0a32095ab044|054-933-6485|경상북도 성주군 주천로 204|-|128.284819414048|35.9454314814665
원광유치원||사립(법인)|1ecec08c-f73b-b044-e053-0a32095ab044|063-452-1692|전라북도 군산시 조촌안1길 32|09 : 00 ~ 16 : 00|126.734313156561|35.9683405819071
원광유치원||사립(법인)|1ecec08c-ef83-b044-e053-0a32095ab044|042-841-1787|충청남도 계룡시 번영4길 3-8|08 : 30 ~ 16 : 30|127.23714785597|36.2886882712559
원남초등학교병설유치원||공립(병설)|1ecec08d-0011-b044-e053-0a32095ab044|054-452-1676|경상북도 구미시 원남로 12-50|09 : 00 ~ 17 : 00|128.321191585451|36.1292118739338
원남초등학교병설유치원||공립(병설)|1ecec08d-03ba-b044-e053-0a32095ab044|043-872-2930|충청북도 음성군 보천로65번길 22|08 : 40 ~ 16 : 40|127.653811093686|36.8788097407763
원당초등학교병설유치원||공립(병설)|1ecec08c-f52d-b044-e053-0a32095ab044|033-481-0541|강원도 양구군 원당길52번길 9-17|09 : 00 ~ 17 : 00|128.044081966005|38.188164103626
원당초등학교병설유치원||공립(병설)|1ecec08d-0552-b044-e053-0a32095ab044|031-969-6667|경기도 고양시 덕양구 마상로107번길 13|09 : 00 ~ 17 : 00|126.835398233479|37.6623424842545
원당초등학교병설유치원||공립(병설)|1ecec08c-ed74-b044-e053-0a32095ab044|043-878-8704|충청북도 음성군 음성로 2142|08 : 40 ~ 16 : 40|127.615715457081|37.0741629422362
원덕초등학교병설유치원||공립(병설)|1ecec08c-ef8f-b044-e053-0a32095ab044|031-774-3604|경기도 양평군 원덕흑천길 180|09 : 00 ~ 17 : 30|127.541831986278|37.4681984063897
원동방유치원                                                              (폐원)||사립(사인)|1ecec08c-f065-b044-e053-0a32095ab044|031-447-5915|경기도 안양시 만안구 삼봉로 61|09 : 00 ~ 17 : 00|126.901314689163|37.3988831951911
원동초등학교병설유치원||공립(병설)|1ecec08c-f35f-b044-e053-0a32095ab044|031-376-2797|경기도 오산시 오산로 92|08 : 30 ~ 18 : 30|127.070186043486|37.1354502181696
원동초등학교병설유치원||공립(병설)|1ecec08d-0637-b044-e053-0a32095ab044|055-372-7009|경상남도 양산시 원동로 1508|08 : 30 ~ 16 : 30|128.92266662648|35.3644310247568
원동초등학교이천분교장병설유치원||공립(병설)|1ecec08c-eebc-b044-e053-0a32095ab044|055-387-6370|경상남도 양산시 배내로 431-1|08 : 30 ~ 16 : 30|128.985090465666|35.487429020081
원량초등학교병설유치원||공립(병설)|1ecec08d-0d1c-b044-e053-0a32095ab044|055-641-3417|경상남도 통영시 서촌윗길 171-15|08 : 30 ~ 17 : 00|128.260783590465|34.6359020181563
원만사유치원||사립(사인)|1ecec08c-fed5-b044-e053-0a32095ab044|053-253-3373|대구광역시 중구 달구벌대로 2013|09 : 00 ~ 18 : 00|128.583877301438|35.865856118763
원명유치원                                                                                              (휴원)||사립(사인)|1ecec08c-f0d4-b044-e053-0a32095ab044|064-755-3323|제주특별자치도 제주시 원두길 34|-|126.554145290515|33.5158540424845
원미유치원||사립(사인)|1ecec08c-f42b-b044-e053-0a32095ab044|032-667-0088|경기도 부천시 원미구 조종로50번길 76|09 : 30 ~ 18 : 00|126.789204230013|37.4895824729449
원미초등학교병설유치원||공립(병설)|1ecec08d-0e50-b044-e053-0a32095ab044|070-7096-6626|경기도 부천시 원미구 부흥로 423|09 : 00 ~ 17 : 00|126.787595853941|37.4891383342271
원봉초등학교병설유치원||공립(병설)|1ecec08d-0f21-b044-e053-0a32095ab044|041-734-6084|충청남도 논산시 성동로 552|08 : 10 ~ 16 : 40|127.061162063154|36.212932278488
원봉초등학교병설유치원||공립(병설)|1ecec08c-f2bc-b044-e053-0a32095ab044|043-294-7092|충청북도 청주시 상당구 월평로153번길 25|09 : 00 ~ 17 : 00|127.501867483753|36.6128441758687
원북초등학교방갈분교병설유치원||공립(병설)|1ecec08d-0ee6-b044-e053-0a32095ab044|041-674-7169|충청남도 태안군 옥파로 815-2|08 : 00 ~ 17 : 00|126.212334658258|36.8737655222309
원북초등학교병설유치원||공립(병설)|1ecec08c-f067-b044-e053-0a32095ab044|041-672-5070|충청남도 태안군 원이로 849-3|08 : 00 ~ 17 : 00|126.25814238048|36.8252860089733
원삼초등학교병설유치원||공립(병설)|1ecec08c-f568-b044-e053-0a32095ab044|031-332-2720|경기도 용인시 처인구 하사로 1|09 : 00 ~ 17 : 00|127.31611271939|37.1642687778341
원암유치원||사립(사인)|1ecec08d-09d0-b044-e053-0a32095ab044|02-932-4488|서울특별시 노원구 중계로14라길 48|09 : 00 ~ 18 : 00|127.085070778991|37.6496855440162
원유치원                                                              (폐원)||사립(법인)|1ecec08d-0e20-b044-e053-0a32095ab044|02-877-0862|서울특별시 관악구 봉천로 275|09 : 00 ~ 20 : 00|126.931968530052|37.4879593635446
원유치원||사립(사인)|1ecec08c-f913-b044-e053-0a32095ab044|02-797-0038|서울특별시 용산구 이촌로81길 14|09 : 00 ~ 19 : 00|126.976817460598|37.5196499584282
원일유치원||사립(사인)|1ecec08c-fd7b-b044-e053-0a32095ab044|031-337-1833|경기도 용인시 처인구 금학로 39|09 : 00 ~ 17 : 00|127.169572078234|37.2428888834461
원일유치원                                                              (폐원)||사립(사인)|1ecec08c-eee7-b044-e053-0a32095ab044|02-574-2646|서울특별시 강남구 선릉로 8|-|127.063790269956|37.482041533135
원일유치원||사립(법인)|1ecec08c-f320-b044-e053-0a32095ab044|02-2646-4265|서울특별시 양천구 목동동로 350|09 : 30 ~ 17 : 00|126.8815409336|37.5338947494205
원일초등학교병설유치원||공립(병설)|1ecec08c-f26d-b044-e053-0a32095ab044|031-216-8744|경기도 수원시 영통구 중부대로448번길 84|09 : 00 ~ 17 : 00|127.060257006356|37.2677977506557
원일초등학교병설유치원||공립(병설)|1ecec08c-f3bd-b044-e053-0a32095ab044|031-487-3437|경기도 안산시 단원구 원선로 113|09 : 00 ~ 17 : 00|126.804152308207|37.3328046162616
원정초등학교병설유치원||공립(병설)|1ecec08c-feca-b044-e053-0a32095ab044|031-681-1856|경기도 평택시 평택항로 469|09 : 00 ~ 17 : 00|126.841657069409|36.9940471013656
원종유치원                                                              (폐원)||사립(사인)|1ecec08c-f42c-b044-e053-0a32095ab044|032-675-2309|경기도 부천시 오정구 원종로29번길 25|08 : 00 ~ 19 : 00|126.803145454897|37.5251570135806
원종초등학교병설유치원||공립(병설)|1ecec08c-eff6-b044-e053-0a32095ab044|070-7099-3871|경기도 부천시 오정구 삼작로410번길 38|09 : 00 ~ 17 : 00|126.806306628992|37.5182659046028
원주세종유치원||사립(사인)|1ecec08d-0d15-b044-e053-0a32095ab044|033-745-7278|강원도 원주시 무실로130번길 5-25|09 : 00 ~ 18 : 00|127.941245188371|37.3426327101626
원주유치원||사립(사인)|1ecec08d-08d7-b044-e053-0a32095ab044|033-742-3410|강원도 원주시 일산로 40|09 : 00 ~ 17 : 00|127.94782437122|37.3476845775704
원주초등학교병설유치원||공립(병설)|1ecec08d-0074-b044-e053-0a32095ab044|033-742-2029|강원도 원주시 봉산로 15|09 : 00 ~ 17 : 00|127.959477678781|37.3483033067634
원중초등학교병설유치원||공립(병설)|1ecec08c-f888-b044-e053-0a32095ab044|031-966-1230|경기도 고양시 일산동구 위시티3로 67|09 : 00 ~ 17 : 00|126.81473142598|37.6751311915625
원천초등학교병설유치원||공립(병설)|1ecec08d-0494-b044-e053-0a32095ab044|033-441-7413|강원도 화천군 원천새싹길 16|08 : 50 ~ 16 : 50|127.66670468694|38.05948830262
원천초등학교병설유치원||공립(병설)|1ecec08d-0b4c-b044-e053-0a32095ab044|063-625-8596|전라북도 남원시 외평2길 23|09 : 00 ~ 17 : 30|127.445424663013|35.3884561034935
원촌초등학교병설유치원||공립(병설)|1ecec08c-f610-b044-e053-0a32095ab044|061-781-0842|전라남도 구례군 원촌길 123|09 : 00 ~ 17 : 00|127.437609428852|35.317135746992
원통초등학교병설유치원||공립(병설)|1ecec08d-027c-b044-e053-0a32095ab044|033-463-6763|강원도 인제군 원통로 129|09 : 00 ~ 17 : 00|128.200361212451|38.1203315823432
원평초등학교병설유치원||공립(병설)|1ecec08c-f79d-b044-e053-0a32095ab044|055-646-0128|경상남도 통영시 적촌길 203|09 : 00 ~ 17 : 00|128.458570173837|34.894743929485
원평초등학교병설유치원||공립(병설)|1ecec08c-fe55-b044-e053-0a32095ab044|063-543-5724|전라북도 김제시 원평로 101|08 : 30 ~ 18 : 00|126.994420732018|35.7173893034315
원평초등학교병설유치원||공립(병설)|1ecec08c-eee6-b044-e053-0a32095ab044|043-295-2726|충청북도 청주시 서원구 원마루로 32|08 : 40 ~ 17 : 00|127.495503371947|36.6112268112189
원호초등학교병설유치원||공립(병설)|1ecec08c-fb74-b044-e053-0a32095ab044|054-443-5202|경상북도 구미시 문장로22길 58|08 : 30 ~ 17 : 30|128.331894064349|36.1544182119768
원화유치원||사립(사인)|1ecec08d-0701-b044-e053-0a32095ab044|053-567-8512|대구광역시 달서구 당산로21안길 49|09 : 10 ~ 19 : 00|128.543848756511|35.8450967767126
원화유치원                                                              (폐원)||사립(사인)|1ecec08c-f3ea-b044-e053-0a32095ab044|02-967-5891|서울특별시 동대문구 이문로34길 20|-|127.063108941699|37.599034719981
원황초등학교병설유치원||공립(병설)|1ecec08d-0233-b044-e053-0a32095ab044|054-732-1924|경상북도 영덕군 원황길 64|08 : 30 ~ 16 : 30|129.392971826828|36.5697220689191
원효유치원||사립(사인)|1ecec08c-fdd3-b044-e053-0a32095ab044|041-855-0444|충청남도 공주시 봉황산2길 18|08 : 30 ~ 16 : 30|127.119284367862|36.4511680602259
원효정사유치원||사립(법인)|1ecec08d-0c1d-b044-e053-0a32095ab044|051-343-0567|부산광역시 북구 효열로162번길 180-14|09 : 00 ~ 18 : 00|129.023444580106|35.2654429095489
원흥사금강유치원||사립(사인)|1ecec08c-f4d3-b044-e053-0a32095ab044|055-276-3351|경상남도 창원시 의창구 원이대로114번길 17|09 : 00 ~ 17 : 00|128.636266313772|35.2516662812908
월경사금강유치원||사립(사인)|1ecec08d-0925-b044-e053-0a32095ab044|055-753-6415|경상남도 진주시 망경로224번길 45|09 : 00 ~ 17 : 00|128.080328281944|35.1810726976313
월계초등학교병설유치원||공립(병설)|1ecec08c-fb08-b044-e053-0a32095ab044|062-970-4872|광주광역시 광산구 첨단내촌로 83|09 : 00 ~ 18 : 30|126.8348693903|35.2136008949
월곡초등학교병설유치원||공립(병설)|1ecec08c-f9a5-b044-e053-0a32095ab044|054-822-1507|경상북도 안동시 정산길 23|08 : 40 ~ 16 : 40|128.888040356703|36.6619956481425
월곡초등학교병설유치원||공립(병설)|1ecec08d-06b3-b044-e053-0a32095ab044|062-958-3839|광주광역시 광산구 월곡산정로 107|09 : 00 ~ 18 : 30|126.814986753078|35.1667795060965
월곶초등학교병설유치원||공립(병설)|1ecec08d-0145-b044-e053-0a32095ab044|031-989-4779|경기도 김포시 군하로276번길 28|09 : 00 ~ 17 : 00|126.552179378477|37.7177107914842
월내초등학교병설유치원||공립(병설)|1ecec08c-fcb8-b044-e053-0a32095ab044|051-719-9771|부산광역시 기장군 길천2길 25|09 : 00 ~ 17 : 00|129.283082694888|35.3280702462303
월드유치원||사립(사인)|1ecec08c-fc56-b044-e053-0a32095ab044|02-302-8780|서울특별시 마포구 월드컵로42길 38|09 : 00 ~ 18 : 00|126.881143133362|37.5804067772657
월드키즈유치원||사립(사인)|1ecec08c-f983-b044-e053-0a32095ab044|052-246-2004|울산광역시 중구 성안2길 27|09 : 00 ~ 16 : 00|129.317509505208|35.5731488064625
월등초등학교병설유치원||공립(병설)|1ecec08d-021f-b044-e053-0a32095ab044|061-754-7215|전라남도 순천시 월평2길 21|09 : 00 ~ 17 : 00|127.377844685554|35.092564519774
월랑초등학교병설유치원||공립(병설)|1ecec08d-0240-b044-e053-0a32095ab044|064-717-3598|제주특별자치도 제주시 남녕로 63|09 : 00 ~ 17 : 30|126.47802896301|33.4926304709018
월랑초등학교병설유치원||공립(병설)|1ecec08d-0bcc-b044-e053-0a32095ab044|041-531-2295|충청남도 아산시 월암로 234|09 : 00 ~ 17 : 00|127.077961594651|36.8566087785493
월롱초등학교병설유치원||공립(병설)|1ecec08c-edc5-b044-e053-0a32095ab044|031-945-8655|경기도 파주시 월롱초교길 40|08 : 40 ~ 16 : 40|126.779944624577|37.8010679849637
월봉초등학교병설유치원||공립(병설)|1ecec08c-f16c-b044-e053-0a32095ab044|052-271-6153|울산광역시 남구 팔등로115번길 10|09 : 00 ~ 18 : 00|129.31879073083|35.5483559218006
월산성모유치원||사립(법인)|1ecec08c-fb09-b044-e053-0a32095ab044|062-366-2004|광주광역시 남구 중앙로24번길 13|09 : 00 ~ 18 : 30|126.901347040532|35.1436782431704
월산초등학교병설유치원||공립(병설)|1ecec08c-f962-b044-e053-0a32095ab044|055-314-5595|경상남도 김해시 능동로 123|08 : 40 ~ 17 : 10|128.80545099606|35.200593127027
월산초등학교병설유치원||공립(병설)|1ecec08c-ed43-b044-e053-0a32095ab044|061-382-1361|전라남도 담양군 도개길 180|09 : 00 ~ 17 : 00|126.950263067816|35.340757060466
월서유치원||사립(사인)|1ecec08c-f51d-b044-e053-0a32095ab044|053-635-5279|대구광역시 달서구 조암남로16길 34|09 : 00 ~ 16 : 30|128.522578930775|35.8228890872011
월성아이세상유치원||사립(사인)|1ecec08d-04e5-b044-e053-0a32095ab044|053-631-7300|대구광역시 달서구 조암남로10길 46|09 : 30 ~ 19 : 00|128.525916475899|35.8227957310844
월성유치원||사립(사인)|1ecec08c-f7d2-b044-e053-0a32095ab044|052-282-3111|울산광역시 북구 화정2길 23|09 : 00 ~ 17 : 00|129.342152088373|35.6595224568587
월성초등학교병설유치원||공립(병설)|1ecec08d-0afc-b044-e053-0a32095ab044|055-221-3814|경상남도 창원시 마산합포구 완월남1길 17|08 : 40 ~ 17 : 10|128.560473624502|35.1960186408927
월성초등학교병설유치원||공립(병설)|1ecec08d-0d60-b044-e053-0a32095ab044|054-772-9243|경상북도 경주시 원효로 67|08 : 30 ~ 16 : 30|129.208861884522|35.8430555296484
월성초등학교병설유치원||공립(병설)|1ecec08c-fa17-b044-e053-0a32095ab044|063-548-4726|전라북도 김제시 봉황로 1020|08 : 30 ~ 16 : 30|126.909891449356|35.76028939528
월송초등학교병설유치원||공립(병설)|1ecec08c-ffee-b044-e053-0a32095ab044|054-787-1833|경상북도 울진군 월송길 59|08 : 30 ~ 16 : 30|129.45878925187|36.736105475936
