##NAME|SUBNAME|TELNUM|ORG_SUBNAME|FEAT@@롯데리아
롯데리아|포항죽도점|054-278-7430|포항죽도|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스아시아드점|051-890-8048|홈플러스아시아드|홈서비스;단체주문;리아오더
롯데리아|안산제일점|031-475-2020|안산제일|와이파이;홈서비스;단체주문;리아오더
롯데리아|대천광장점|041-931-0039|대천광장|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구칠곡구암점|053-323-8585|대구칠곡구암|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|포항두호점|054-251-2121|포항두호|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구퀸스로드점|053-287-2828|대구퀸스로드|와이파이;홈서비스;단체주문;리아오더
롯데리아|분당미금점|031-713-0065|분당미금|와이파이;단체주문;리아오더
롯데리아|마산호계점|055-232-0960|마산호계|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천연희D/T점|032-561-1695|인천연희D/T|D/T;홈서비스;단체주문;리아오더
롯데리아|안성중앙점|031-672-6618|안성중앙|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|종각역점|02-720-6928|종각역|24시간;홈서비스;단체주문;리아오더
롯데리아|수원역광장점|031-240-0885|수원역광장|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|목포상동점|061-283-7315|목포상동|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|부천상동점|032-328-4441|부천상동|와이파이;홈서비스;단체주문;리아오더
롯데리아|서울랜드2호점|02-507-2423|서울랜드2호|와이파이;단체주문;리아오더
롯데리아|울산화정점|052-236-3811|울산화정|와이파이;홈서비스;단체주문;리아오더
롯데리아|GS천안점|041-621-8300|GS천안|와이파이;홈서비스;단체주문;리아오더
롯데리아|봉일천점|031-949-4061|봉일천|와이파이;홈서비스;단체주문;리아오더
롯데리아|시흥연성점|031-404-2233|시흥연성|와이파이;홈서비스;단체주문;리아오더
롯데리아|응암오거리점|02-308-9341|응암오거리|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구다사점|053-588-6767|대구다사|와이파이;홈서비스;단체주문;리아오더
롯데리아|경상대학점|055-758-0085|경상대학|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주용봉점|062-522-0289|광주용봉|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산주례역점|051-314-2900|부산주례역|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구방촌점|053-981-9700|대구방촌|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전비래점|042-623-4545|대전비래|와이파이;홈서비스;단체주문;리아오더
롯데리아|야탑역점|031-701-1521|야탑역|홈서비스;단체주문;리아오더
롯데리아|청주금천점|043-286-9500|청주금천|24시간;홈서비스;단체주문;리아오더
롯데리아|동인천역전점|032-762-5700|동인천역전|와이파이;홈서비스;단체주문;리아오더
롯데리아|울산호계점|052-282-0901|울산호계|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전신성점|042-867-7777|대전신성|와이파이;홈서비스;단체주문;리아오더
롯데리아|안산신도시점|031-480-5557|안산신도시|와이파이;홈서비스;단체주문;리아오더
롯데리아|경주안강점|054-763-7780|경주안강|와이파이;홈서비스;단체주문;리아오더
롯데리아|장안사거리점|02-2245-9730|장안사거리|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전가장점|042-368-7000|대전가장|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구논공점|053-616-7474|대구논공|와이파이;단체주문;리아오더
롯데리아|대구나이스수성점|053-765-8080|대구나이스수성|와이파이;홈서비스;단체주문;리아오더
롯데리아|안동옥동점|054-843-6666|안동옥동|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구안지랑점|053-629-8484|대구안지랑|와이파이;홈서비스;단체주문;리아오더
롯데리아|양평점|031-771-7937|양평|와이파이;홈서비스;단체주문;리아오더
롯데리아|창원팔용점|055-292-4559|창원팔용|와이파이;홈서비스;단체주문;리아오더
롯데리아|천안신방점|041-576-8557|천안신방|와이파이;홈서비스;단체주문;리아오더
롯데리아|여수신기점|061-681-1898|여수신기|와이파이;홈서비스;단체주문;리아오더
롯데리아|경남창녕점|055-533-6336|경남창녕|와이파이;홈서비스;단체주문;리아오더
롯데리아|시흥시화점|031-496-0811|시흥시화|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천청천점|032-528-0852|인천청천|와이파이;홈서비스;단체주문;리아오더
롯데리아|혜화점|02-741-1956|혜화|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|금왕점|043-881-5555|금왕|와이파이;홈서비스;단체주문;리아오더
롯데리아|염창점|02-3662-1333|염창|와이파이;홈서비스;단체주문;리아오더
롯데리아|구미오태D/T점|054-464-0033|구미오태D/T|와이파이;D/T;홈서비스;단체주문;리아오더
롯데리아|안산초지점|031-403-3558|안산초지|홈서비스;단체주문;리아오더
롯데리아|울산온산점|052-239-4471|울산온산|홈서비스;단체주문;리아오더
롯데리아|울산태화점|052-246-2578|울산태화|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주금호점|062-383-8802|광주금호|와이파이;홈서비스;리아오더
롯데리아|의정부용현점|031-852-3030|의정부용현|와이파이;홈서비스;단체주문;리아오더
롯데리아|단구GS마트점|033-761-7227|단구GS마트|와이파이;홈서비스;단체주문;리아오더
롯데리아|안양역사점|070-4155-2753|안양역사|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스센텀시티점|051-609-8160|홈플러스센텀시티|홈서비스;단체주문;리아오더
롯데리아|부산안락점|051-523-5200|부산안락|와이파이;홈서비스;단체주문;리아오더
롯데리아|남양주청학점|031-825-2233|남양주청학|와이파이;홈서비스;단체주문;리아오더
롯데리아|동암남부점|032-441-3900|동암남부|와이파이;홈서비스;단체주문;리아오더
롯데리아|포항흥해점|054-262-6727|포항흥해|와이파이;홈서비스;단체주문;리아오더
롯데리아|창원도계점|055-277-7788|창원도계|홈서비스;단체주문;리아오더
롯데리아|일산탄현점|031-915-1928|일산탄현|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스동수원점|031-231-8040|홈플러스동수원|와이파이;홈서비스;단체주문;리아오더
롯데리아|광양점|061-762-0227|광양|와이파이;홈서비스;단체주문;리아오더
롯데리아|명지대학점|02-302-5959|명지대학|와이파이;홈서비스;단체주문;리아오더
롯데리아|개봉역점|02-2615-7275|개봉역|홈서비스;단체주문;리아오더
롯데리아|롯데마트울산점|052-271-7845|롯데마트울산|와이파이;홈서비스;단체주문;리아오더
롯데리아|양산덕계점|055-366-3210|양산덕계|와이파이;홈서비스;단체주문;리아오더
롯데리아|삼천포벌리점|055-834-8500|삼천포벌리|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주하남점|062-951-0020|광주하남|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천강화점|032-934-1233|인천강화|와이파이;단체주문;리아오더
롯데리아|광주진월점|062-651-6300|광주진월|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|궁전라벤더점|053-955-4326|궁전라벤더|와이파이;홈서비스;단체주문;리아오더
롯데리아|익산부송점|063-833-0498|익산부송|와이파이;홈서비스;단체주문;리아오더
롯데리아|전주아중점|063-244-4880|전주아중|와이파이;홈서비스;단체주문;리아오더
롯데리아|울진D/I점|054-781-4232|울진D/I|와이파이;단체주문;리아오더
롯데리아|대전중촌점|042-222-6446|대전중촌|와이파이;홈서비스;단체주문;리아오더
롯데리아|장현점|031-528-8885|장현|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천용현점|032-886-1215|인천용현|와이파이;홈서비스;단체주문;리아오더
롯데리아|금촌로터리점|031-944-4611|금촌로터리|와이파이;홈서비스;단체주문;리아오더
롯데리아|남부터미널점|02-523-1800|남부터미널|24시간;홈서비스;단체주문;리아오더
롯데리아|하남신장점|031-794-2023|하남신장|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스울산점|052-294-0700|홈플러스울산|와이파이;홈서비스;단체주문;리아오더
롯데리아|킴스순천점|061-720-5997|킴스순천|와이파이;홈서비스;단체주문;리아오더
롯데리아|화성남양점|031-366-8989|화성남양|와이파이;홈서비스;단체주문;리아오더
롯데리아|안산본오점|031-416-3374|안산본오|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천작전점|032-541-5005|인천작전|와이파이;홈서비스;단체주문;리아오더
롯데리아|천안쌍용점|041-577-0300|천안쌍용|와이파이;홈서비스;단체주문;리아오더
롯데리아|수원터미널점|031-267-7942|수원터미널|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산아쿠아리움점|051-744-2886|부산아쿠아리움|와이파이;홈서비스;단체주문;리아오더
롯데리아|석관점|02-968-1149|석관|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|신김포공항점|02-2666-6814|신김포공항|24시간;와이파이;단체주문;리아오더
롯데리아|홈플러스구월점|032-432-5566|홈플러스구월|홈서비스;단체주문;리아오더
롯데리아|청주하복대점|043-231-1690|청주하복대|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천학익점|032-873-4115|인천학익|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주대학점|043-222-5989|청주대학|와이파이;홈서비스;단체주문;리아오더
롯데리아|원주하나로점|033-748-2111|원주하나로|와이파이;홈서비스;단체주문;리아오더
롯데리아|삼척점|033-576-0600|삼척|와이파이;홈서비스;단체주문;리아오더
롯데리아|수원권선점|031-221-1832|수원권선|홈서비스;단체주문;리아오더
롯데리아|양주덕정점|031-859-0204|양주덕정|와이파이;홈서비스;단체주문;리아오더
롯데리아|시흥은행점|031-404-0361|시흥은행|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전송촌점|042-638-3333|대전송촌|와이파이;홈서비스;단체주문;리아오더
롯데리아|공주신관점|041-856-7708|공주신관|와이파이;홈서비스;단체주문;리아오더
롯데리아|군산나운점|063-467-9202|군산나운|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주오치점|062-269-5250|광주오치|와이파이;홈서비스;단체주문;리아오더
롯데리아|울산범서점|052-211-5938|울산범서|와이파이;홈서비스;단체주문;리아오더
롯데리아|일산마두점|031-904-2356|일산마두|와이파이;홈서비스;단체주문;리아오더
롯데리아|평택안중점|031-681-8588|평택안중|와이파이;홈서비스;단체주문;리아오더
롯데리아|해남점|061-534-8989|해남|와이파이;홈서비스;단체주문;리아오더
롯데리아|고성점|055-674-8290|고성|와이파이;홈서비스;단체주문;리아오더
롯데리아|까치산역점|02-2692-0042|까치산역|24시간;홈서비스;단체주문;리아오더
롯데리아|대전송강점|042-936-8989|대전송강|와이파이;홈서비스;단체주문;리아오더
롯데리아|김해진영점|055-342-2266|김해진영|와이파이;홈서비스;단체주문;리아오더
롯데리아|강원대학점|033-257-2455|강원대학|와이파이;홈서비스;단체주문;리아오더
롯데리아|구미동아점|054-456-0074|구미동아|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주사천점|043-218-2323|청주사천|와이파이;홈서비스;단체주문;리아오더
롯데리아|경산사동점|053-801-1101|경산사동|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구신당점|053-591-2222|대구신당|와이파이;홈서비스;단체주문;리아오더
롯데리아|북비산점|053-556-5454|북비산|와이파이;홈서비스;단체주문;리아오더
롯데리아|창원대학점|055-275-6171|창원대학|와이파이;홈서비스;단체주문;리아오더
롯데리아|신림녹두점|02-873-4002|신림녹두|홈서비스;단체주문;리아오더
롯데리아|일동점|031-536-5596|일동|와이파이;단체주문;리아오더
롯데리아|충주칠금점|043-842-0586|충주칠금|홈서비스;단체주문;리아오더
롯데리아|안산한양대점|031-501-7474|안산한양대|와이파이;홈서비스;단체주문;리아오더
롯데리아|진천점|043-534-9955|진천|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈플러스거제점|055-680-0995|홈플러스거제|와이파이;홈서비스;단체주문;리아오더
롯데리아|구로가산점|02-2081-0992|구로가산|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주분평점|043-296-3800|청주분평|와이파이;홈서비스;단체주문;리아오더
롯데리아|창원대방점|055-285-8959|창원대방|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전노은점|042-476-0358|대전노은|와이파이;홈서비스;단체주문;리아오더
롯데리아|안산D/T점|031-485-0228|안산D/T|24시간;와이파이;D/T;홈서비스;단체주문;리아오더
롯데리아|대전갈마점|042-526-5889|대전갈마|와이파이;홈서비스;단체주문;리아오더
롯데리아|경주황성점|054-776-1888|경주황성|와이파이;홈서비스;단체주문;리아오더
롯데리아|성환점|041-581-5778|성환|홈서비스;단체주문;리아오더
롯데리아|포항양덕점|054-246-4447|포항양덕|와이파이;홈서비스;단체주문;리아오더
롯데리아|월드점|02-3431-7166|월드점|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주운남점|062-953-3433|광주운남|홈서비스;단체주문;리아오더
롯데리아|인천남동구청점|032-461-5417|인천남동구청|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주사창점|043-272-0388|청주사창|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|아차산역점|02-453-6535|아차산역|와이파이;홈서비스;단체주문;리아오더
롯데리아|광양중동점|061-794-4589|광양중동|와이파이;홈서비스;단체주문;리아오더
롯데리아|울산터미널점|052-227-2922|울산터미널|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|태안점|041-673-8822|태안|홈서비스;단체주문;리아오더
롯데리아|탑마트신다대점|051-266-1300|탑마트신다대|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천연수점|032-815-7888|인천연수|와이파이;홈서비스;단체주문;리아오더
롯데리아|계룡점|042-841-0125|계룡|홈서비스;단체주문;리아오더
롯데리아|동수원점|031-238-4747|동수원|와이파이;홈서비스;단체주문;리아오더
롯데리아|진주상대점|055-757-0146|진주상대|홈서비스;단체주문;리아오더
롯데리아|대구화원점|053-644-6900|대구화원|와이파이;홈서비스;단체주문;리아오더
롯데리아|시흥정왕점|031-319-3191|시흥정왕|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주율량점|043-212-2626|청주율량|와이파이;홈서비스;단체주문;리아오더
롯데리아|거제옥포점|055-688-6117|거제옥포|와이파이;홈서비스;단체주문;리아오더
롯데리아|여천점|061-682-0750|여천|와이파이;홈서비스;단체주문;리아오더
롯데리아|춘천명동EXP점|033-242-5258|춘천명동EXP|와이파이;단체주문;리아오더
롯데리아|경안제일점|031-761-8282|경안제일|와이파이;홈서비스;단체주문;리아오더
롯데리아|쌍문역점|02-995-6263|쌍문역|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주일곡점|062-575-3131|광주일곡|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|순천금당점|061-725-1144|순천금당|와이파이;홈서비스;단체주문;리아오더
롯데리아|GS마트상계점|02-2091-0058|GS마트상계|와이파이;홈서비스;단체주문;리아오더
롯데리아|신부여점|041-835-0455|신부여|단체주문;리아오더
롯데리아|부천고강점|032-677-7654|부천고강|홈서비스;단체주문;리아오더
롯데리아|전곡점|031-832-2552|전곡|와이파이;홈서비스;단체주문;리아오더
롯데리아|안양점|031-447-0289|안양|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|마석점|031-593-0400|마석|와이파이;홈서비스;단체주문;리아오더
롯데리아|나주점|061-333-1959|나주|와이파이;홈서비스;단체주문;리아오더
롯데리아|철원동송점|033-456-0221|철원동송|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산반여점|051-783-8200|부산반여|홈서비스;단체주문;리아오더
롯데리아|대구평리점|053-566-8100|대구평리|와이파이;홈서비스;단체주문;리아오더
롯데리아|목동사거리점|02-2644-7800|목동사거리|와이파이;홈서비스;단체주문;리아오더
롯데리아|전주효자CGV점|063-228-0222|전주효자CGV|와이파이;홈서비스;단체주문;리아오더
롯데리아|서산터미날점|041-668-7766|서산터미날|홈서비스;단체주문;리아오더
롯데리아|대구북부터미날점|053-354-4200|대구북부터미날|와이파이;홈서비스;단체주문;리아오더
롯데리아|사천점|055-852-0310|사천|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천부개점|032-362-1515|인천부개|와이파이;홈서비스;단체주문;리아오더
롯데리아|신평탑마트점|051-291-6065|신평탑마트|와이파이;홈서비스;단체주문;리아오더
롯데리아|세이브마트점|02-830-2080|세이브마트|와이파이;홈서비스;단체주문;리아오더
롯데리아|옥천점|043-731-3808|옥천|와이파이;홈서비스;단체주문;리아오더
롯데리아|남해점|055-863-5855|남해|와이파이;단체주문;리아오더
롯데리아|대구용산점|053-521-6633|대구용산|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천옥련점|032-834-2900|인천옥련|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주봉선점|062-653-6577|광주봉선|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산대신점|051-246-0325|부산대신|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주개신점|043-234-3092|청주개신|홈서비스;단체주문;리아오더
롯데리아|천안백석점|041-568-2413|천안백석|와이파이;홈서비스;단체주문;리아오더
롯데리아|주안고려점|032-435-2221|주안고려|와이파이;홈서비스;단체주문;리아오더
롯데리아|청주용암점|043-294-8661|청주용암|홈서비스;단체주문;리아오더
롯데리아|광주염주점|062-375-6677|광주염주|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|인천구월점|032-468-2785|인천구월|홈서비스;단체주문;리아오더
롯데리아|금산점|041-754-7012|금산|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천병방점|032-554-0400|인천병방|와이파이;홈서비스;단체주문;리아오더
롯데리아|홍천점|033-433-5425|홍천|와이파이;홈서비스;단체주문;리아오더
롯데리아|여주점|031-886-9871|여주|와이파이;홈서비스;단체주문;리아오더
롯데리아|마천점|02-407-6882|마천|와이파이;홈서비스;단체주문;리아오더
롯데리아|영대병원점|053-655-3300|영대병원|와이파이;홈서비스;단체주문;리아오더
롯데리아|전주서신점|063-274-8342|전주서신|와이파이;홈서비스;단체주문;리아오더
롯데리아|포항오천점|054-291-7533|포항오천|와이파이;홈서비스;단체주문;리아오더
롯데리아|충북영동점|043-745-3333|충북영동|와이파이;홈서비스;단체주문;리아오더
롯데리아|신탄진점|042-931-7011|신탄진|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천계양점|032-541-2580|인천계양|와이파이;홈서비스;단체주문;리아오더
롯데리아|노원역점|02-932-1756|노원역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|증평점|043-836-2255|증평|와이파이;홈서비스;단체주문;리아오더
롯데리아|강변씨네마점|02-3424-1274|강변씨네마|와이파이;홈서비스;단체주문;리아오더
롯데리아|점촌점|054-555-2939|점촌|와이파이;홈서비스;단체주문;리아오더
롯데리아|구포점|051-338-5888|구포|와이파이;홈서비스;단체주문;리아오더
롯데리아|금호점|02-2296-2872|금호|와이파이;홈서비스;단체주문;리아오더
롯데리아|강변테크노점|02-3424-1126|강변테크노|홈서비스;단체주문;리아오더
롯데리아|영도남항점|051-417-5030|영도남항|홈서비스;단체주문;리아오더
롯데리아|팔달시장점|053-351-5864|팔달시장|와이파이;홈서비스;단체주문;리아오더
롯데리아|면목중앙점|02-439-8245|면목중앙|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|대전타임월드점|042-488-5225|대전타임월드|와이파이;홈서비스;단체주문;리아오더
롯데리아|평택중앙점|031-658-5281|평택중앙|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|부산장림점|051-263-3323|부산장림|와이파이;홈서비스;단체주문;리아오더
롯데리아|김해어방점|055-321-3415|김해어방|홈서비스;단체주문;리아오더
롯데리아|북마산점|055-222-3217|북마산|와이파이;홈서비스;단체주문;리아오더
롯데리아|광주충장점|062-227-2266|광주충장|와이파이;홈서비스;단체주문;리아오더
롯데리아|인천신기점|032-435-3388|인천신기|홈서비스;단체주문;리아오더
롯데리아|제주시청점|064-723-1212|제주시청|와이파이;홈서비스;단체주문;리아오더
롯데리아|포천점|031-532-0021|포천|와이파이;홈서비스;단체주문;리아오더
롯데리아|김제점|063-544-4800|김제|와이파이;홈서비스;단체주문;리아오더
롯데리아|순천연향점|061-723-9241|순천연향|와이파이;홈서비스;단체주문;리아오더
롯데리아|경북왜관점|054-972-9274|경북왜관|와이파이;홈서비스;단체주문;리아오더
롯데리아|수원화서점|031-255-4333|수원화서|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구대곡점|053-631-3210|대구대곡|와이파이;홈서비스;단체주문;리아오더
롯데리아|영도동삼점|051-405-0878|영도동삼|홈서비스;단체주문;리아오더
롯데리아|원주우산점|033-746-4672|원주우산|와이파이;홈서비스;단체주문;리아오더
롯데리아|구서점|051-515-9494|구서|와이파이;홈서비스;단체주문;리아오더
롯데리아|창원용호점|055-282-5041|창원용호|와이파이;홈서비스;단체주문;리아오더
롯데리아|구로시장점|02-3281-1154|구로시장|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|홍성점|041-631-1433|홍성|와이파이;홈서비스;단체주문;리아오더
롯데리아|하양점|053-854-8500|하양|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구계명점|053-625-5456|대구계명|와이파이;홈서비스;단체주문;리아오더
롯데리아|구미인동점|054-472-6622|구미인동|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|영천시장점|054-337-2855|영천시장|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전도마점|042-535-7942|대전도마|와이파이;홈서비스;단체주문;리아오더
롯데리아|문현점|051-645-4647|문현|와이파이;홈서비스;단체주문;리아오더
롯데리아|용인터미널점|031-335-2760|용인터미널|와이파이;홈서비스;단체주문;리아오더
롯데리아|구미형곡점|054-455-1290|구미형곡|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전중동점|042-256-9696|대전중동|와이파이;홈서비스;단체주문;리아오더
롯데리아|동두천점|031-867-5057|동두천|와이파이;홈서비스;단체주문;리아오더
롯데리아|거창점|055-944-2267|거창|와이파이;홈서비스;단체주문;리아오더
롯데리아|통영점|055-648-0655|통영|홈서비스;단체주문;리아오더
롯데리아|인천백운점|032-519-9300|인천백운|와이파이;홈서비스;단체주문;리아오더
롯데리아|하남덕풍점|031-795-8877|하남덕풍|와이파이;홈서비스;단체주문;리아오더
롯데리아|언양점|052-262-5444|언양|와이파이;홈서비스;단체주문;리아오더
롯데리아|신제주점|064-748-2244|신제주|와이파이;홈서비스;단체주문;리아오더
롯데리아|덕천점|051-337-8242|덕천|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|제물포점|032-882-7919|제물포|와이파이;홈서비스;단체주문;리아오더
롯데리아|산본중앙점|031-391-9595|산본중앙|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구복현점|053-383-3651|대구복현|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구지산점|053-783-6291|대구지산|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구효목점|053-744-1758|대구효목|와이파이;홈서비스;단체주문;리아오더
롯데리아|양주리치마트점|031-867-5070|양주리치마트|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|예산점|041-335-2500|예산|와이파이;홈서비스;단체주문;리아오더
롯데리아|울산대학점|052-277-3020|울산대학|와이파이;홈서비스;단체주문;리아오더
롯데리아|논산점|041-735-5311|논산|와이파이;홈서비스;단체주문;리아오더
롯데리아|남원점|063-633-6788|남원|와이파이;홈서비스;단체주문;리아오더
롯데리아|부천원미점|032-651-0888|부천원미|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구봉덕점|053-475-2263|대구봉덕|와이파이;홈서비스;단체주문;리아오더
롯데리아|부천원종점|032-679-5985|부천원종|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|정읍점|063-537-2000|정읍|와이파이;홈서비스;단체주문;리아오더
롯데리아|롯데부산본점시네마점|051-805-7794|롯데부산본점시네마|와이파이;단체주문;리아오더
롯데리아|부산비프광장점|051-241-0128|부산비프광장|24시간;홈서비스;단체주문;리아오더
롯데리아|신갈점|031-281-9696|신갈|와이파이;홈서비스;단체주문;리아오더
롯데리아|강릉터미날점|033-645-5133|강릉터미날|와이파이;홈서비스;단체주문;리아오더
롯데리아|성남수정점|031-756-8116|성남수정|와이파이;홈서비스;단체주문;리아오더
롯데리아|보은점|043-542-8222|보은|와이파이;홈서비스;단체주문;리아오더
롯데리아|김해부원점|055-322-1222|김해부원|홈서비스;단체주문;리아오더
롯데리아|화곡시장점|02-2602-9160|화곡시장|와이파이;홈서비스;단체주문;리아오더
롯데리아|상주점|054-531-2111|상주|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구만촌점|053-743-7484|대구만촌|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산용호점|051-628-2155|부산용호|와이파이;홈서비스;단체주문;리아오더
롯데리아|양산점|055-388-4755|양산|와이파이;홈서비스;단체주문;리아오더
롯데리아|대천점|041-932-1997|대천|와이파이;홈서비스;단체주문;리아오더
롯데리아|동대구점|053-755-5561|동대구|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|금촌점|031-944-5466|금촌|와이파이;홈서비스;단체주문;리아오더
롯데리아|여수중앙점|061-662-0974|여수중앙|와이파이;홈서비스;단체주문;리아오더
롯데리아|공주점|041-856-0560|공주|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구신암점|053-952-4326|대구신암|와이파이;홈서비스;단체주문;리아오더
롯데리아|군산점|063-442-7711|군산|와이파이;홈서비스;단체주문;리아오더
롯데리아|안산선부점|031-413-3366|안산선부|홈서비스;단체주문;리아오더
롯데리아|대구감삼점|053-521-2777|대구감삼|와이파이;홈서비스;단체주문;리아오더
롯데리아|대구상인점|053-642-0825|대구상인|와이파이;홈서비스;단체주문;리아오더
롯데리아|안산상록수점|031-419-4200|안산상록수|와이파이;홈서비스;단체주문;리아오더
롯데리아|둔산선사점|042-484-7900|둔산선사|홈서비스;단체주문;리아오더
롯데리아|부천송내점|032-324-0514|부천송내|와이파이;홈서비스;단체주문;리아오더
롯데리아|마산창동점|055-244-3527|마산창동|와이파이;홈서비스;단체주문;리아오더
롯데리아|속초점|033-636-1133|속초|홈서비스;단체주문;리아오더
롯데리아|부산진역점|051-469-9339|부산진역|와이파이;홈서비스;단체주문;리아오더
롯데리아|성대시장점|02-822-8303|성대시장|와이파이;홈서비스;단체주문;리아오더
롯데리아|서귀포점|064-733-4556|서귀포|와이파이;홈서비스;단체주문;리아오더
롯데리아|경산점|053-815-4810|경산|와이파이;홈서비스;단체주문;리아오더
롯데리아|응암점|02-357-7184|응암|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|석계점|02-909-3937|석계|와이파이;홈서비스;단체주문;리아오더
롯데리아|온양점|041-545-0066|온양|와이파이;홈서비스;단체주문;리아오더
롯데리아|성남신흥점|031-721-3190|성남신흥|홈서비스;단체주문;리아오더
롯데리아|부산연산점|051-867-3166|부산연산|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|인천계산점|032-543-3300|인천계산|와이파이;홈서비스;단체주문;리아오더
롯데리아|순천점|061-751-4707|순천|와이파이;홈서비스;단체주문;리아오더
롯데리아|수원매탄점|031-215-1294|수원매탄|와이파이;홈서비스;단체주문;리아오더
롯데리아|구로디지털역점|02-857-7698|구로디지털역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|대전동부점|042-628-1479|대전동부|홈서비스;단체주문;리아오더
롯데리아|영주점|054-633-1241|영주|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전버드내점|042-535-8491|대전버드내|와이파이;홈서비스;단체주문;리아오더
롯데리아|구미점|054-451-4680|구미|와이파이;홈서비스;단체주문;리아오더
롯데리아|부산양정점|051-861-3900|부산양정|와이파이;홈서비스;단체주문;리아오더
롯데리아|불광점|02-383-4553|불광|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|광주금남로점|062-232-9700|광주금남로|와이파이;홈서비스;단체주문;리아오더
