##NAME|SUBNAME|TELNUM|ADDR|NEWADDR@@교촌치킨
교촌치킨|동탄2호점|031-8015-1992|경기 화성시 반송동 217-6|경기 화성시 동탄솔빛로 48
교촌치킨|발안1호점|031-354-9559|경기 화성시 향남면 행정리 426-11|경기 화성시 향남읍 행정서로 3길 4-32
교촌치킨|병점1호점|031-239-1991|경기 화성시 병점동 379-10 병점프라자 109호, 110호|경기 화성시 경기대로 1014 병점프라자 109호, 110호
교촌치킨|병점2호점|031-224-1991|경기 화성시 진안동 914-1|경기 화성시 효행로 1051
교촌치킨|봉담1호점|031-278-9277|경기 화성시 상리 26-8|경기 화성시 봉담읍 삼천병마로 1268
교촌치킨|와우리점|031-223-9272|경기 화성시 기안동 338-4|경기 화성시 효행로 249
교촌치킨|강남점|033-644-5582|강원 강릉시 노암동 708-1|강원 강릉시 임영로 62
교촌치킨|교동1호점|033-642-9958|강원 강릉시 교1동 1863-3|강원 강릉시 하슬라로192번길 13(교동)
교촌치킨|성덕점|033-653-9285|강원 강릉시 입암동 498-13|강원 강릉시 강변로410번길 41(입암동)
교촌치킨|주문진점|033-661-3505,662-3505|강원 강릉시 주문진읍 교항리 119-11|강원 강릉시 주문진읍 주문로 4
교촌치킨|포남점|033-647-2563|강원 강릉시 포남1동 1140-1|강원 강릉시 경강로 2220
교촌치킨|고성(강원)|033-681-9995~6|강원 고성군 간성읍 신안리 218|강원 고성군 간성읍 간성로 49
교촌치킨|묵호점|033-532-1991|강원 동해시 부곡동 74-5|강원 동해시 발한로 45
교촌치킨|북삼점|033-522-0556~7|강원 동해시 쇄운동 84-5|강원 동해시 청운로 73
교촌치킨|천곡점|033-532-9296~7|강원 동해시 천곡동 872|강원 동해시 한섬로 121
교촌치킨|삼척점|033-575-0047~8|강원 삼척시 남양동 17-2|강원 삼척시 진주로 41
교촌치킨|교동점|033-637-0085|강원 속초시 교동 974-2|강원 속초시 수복로 17-1
교촌치킨|동명점|033-632-1991|강원 속초시 동명동 1-18|강원 속초시 영금정로29
교촌치킨|조양점|033-635-2806|강원 속초시 조양동 1540 부영파아트 상가동 102호|강원 속초시 조양로142번길 12
교촌치킨|양구점|033-481-4492|강원 양구군 양구읍 상리 227-105|강원 양구군 양구읍 중앙길 47
교촌치킨|양양점|033-673-2460|강원 양양군 양양읍 남문리 125|강원 양양군 양양읍 양양로 78-3
교촌치킨|영월점|033-375-0888|강원 영월군 영월읍 하송리 178-2|강원 영월군 영월읍 분수대길 24
교촌치킨|개운점|033-761-9959,762-2003|강원 원주시 개운동 395-23|강원 원주시 행구로 32
교촌치킨|늘품점|033-766-1991|강원 원주시 반곡동 1767-54|강원 원주시 늘품로 193-1
교촌치킨|단계점|033-743-1099|강원 원주시 단계동 837|강원 원주시 봉화로 48
교촌치킨|단구점|033-762-3995|강원 원주시 관설동 1701-4|강원 원주시 나비허리길 154
교촌치킨|명륜(원주)|033-765-9922|강원 원주시 명륜동 539|강원 원주시 남원로 527
교촌치킨|무실점|033-744-9999|강원 원주시 무실동 1664-3|강원 원주시 만대로 176
교촌치킨|문막점|033-748-2255|강원 원주시 문막읍 건등리 1705-3|강원 원주시 문막읍 건등로 36
교촌치킨|우산점|033-743-9985,9927|강원 원주시 우산동 226-10|강원 원주시 우산초교길 58
교촌치킨|일산점|033-761-9225,9975|강원 원주시 원동 278-7|강원 원주시 남산로 59
교촌치킨|태장점|033-731-9945|강원 원주시 태장동 북원로 2716-1|강원 원주시 태장동 북원로 2716-1
교촌치킨|혁신(원주)|033-748-9993|강원 원주시 반곡동 1880-7|강원 원주시 양지로 14 , 114호
교촌치킨|원통점|033-463-1999/1998|강원 인제군 북면 원통리 645-32|강원 인제군 북면 원통로 174-1
교촌치킨|사북고한점|033-591-9282,8555|강원 정선군 사북읍 사북리 344-56|강원 정선군 사북읍 사북중앙로 58-1
교촌치킨|교대점|033-261-6886|강원 춘천시 석사동 291-15|강원 춘천시 공지로 104
교촌치킨|석사1호점|033-263-6262|강원 춘천시 석사동 748-18 (33통405)|강원 춘천시 애막골길11번길 2, (33통405)
교촌치킨|신사우동점|033-244-9505|강원 춘천시 우두동 1052-29|강원 춘천시 영서로 2767
교촌치킨|춘천시청점|033-254-1991|강원 춘천시 소양로 3가 181-9|강원 춘천시 금강로 24
교촌치킨|퇴계2호점|033-264-8833|강원 춘천시 퇴계동 87|강원 춘천시 안마산로 199
교촌치킨|효자(춘천)|033-252-9949|강원 춘천시 효자1동 661-16|강원 춘천시 효자로 115
교촌치킨|후평1호점|033-244-9789|강원 춘천시 후평동 836-1|강원 춘천시 후석로 270
교촌치킨|후평사거리점|033-251-4593~4|강원 춘천시 후평1동 693-4|강원 춘천시 춘천로 299
교촌치킨|태백1호점|033-552-4999|강원 태백시 상장동 87-36|강원 태백시 황지로 13-1
교촌치킨|대관령점|033-333-1991|강원 평창군 횡계리 354-8|강원 평창군 대관령면 올림픽로 183
교촌치킨|홍천점|033-435-9996|강원 홍천군 홍천읍 신장대리 8-9|강원 홍천군 홍천읍 마지기로 11-2
교촌치킨|사창점|033-441-1991|강원 화천군 사내면 사창리 457-12|강원 화천군 사내면 사내로5길 13
교촌치킨|화천점|033-442-9995~6|강원 화천군 화천읍 하리 44-45|강원 화천군 화천읍 하리 44-45
교촌치킨|횡성점|033-344-1030|강원 횡성군 횡성읍 읍하리 107-48|강원 횡성군 횡성읍 삼일로 9-2
교촌치킨|단양점|043-421-1997|충북 단양군 단양읍 도전리 523|충북 단양군 단양읍 수변로 63
교촌치킨|보은점|043-542-0036|충북 보은군 보은읍 삼산리 153-2|충북 보은군 보은읍 보은로 137
교촌치킨|금왕점|043-883-8292|충북 음성군 금왕군 무극리 629|충북 음성군 금왕읍 무극로 204-1
교촌치킨|대소점|043-883-7272|충북 음성군 대소면 태생리 539-170|충북 음성군 대소면 대동로 865
교촌치킨|음성점|043-873-9292|충북 음성군 음성읍 읍내리 354-3|충북 음성군 음성읍 시장로 67
교촌치킨|음성혁신도시점|043-877-9992|충북 음성군 맹동면 두성리 1251|충북 음성군 맹동면 용두2나길 15
교촌치킨|장호원감곡점|043-883-9277|충북 음성군 감곡면 왕장리 523-8|충북 음성군 감곡면 장감로 154
교촌치킨|강제점|043-653-1991|충북 제천시 강제동 832|충북 제천시 강저로 246
교촌치킨|명동점|043-648-9983,9985|충북 제천시 명동 198번지|충북 제천시 용두천로5길 10
교촌치킨|신백점|043-652-9912~3|충북 제천시 신백동 214-7|충북 제천시 의병대로 36길 29
교촌치킨|장락점|043-642-9901~2|충북 제천시 장락동 877|충북 제천시 용두천로 260
교촌치킨|청전점|043-652-0097|충북 제천시 의림동 7-26|충북 제천시 칠성로10길 7
교촌치킨|증평점|043-838-2245|충북 증평군 증평읍 초중리 8-1|충북 증평군 증평읍 중앙로 197
교촌치킨|광혜원점|043-535-5292|충북 진천군 광혜원면 광혜원리 503-7|충북 진천군 광혜원면 중리1길 7
교촌치킨|진천(충북)|043-534-9024|충북 진천군 진천읍 읍내리 415-2|충북 진천군 진천읍 상산로 64
교촌치킨|오창1호점|043-217-9982|충북 청원군 오창면 각리 650-1|충북 청원군 오창읍 오창중앙로 123-7
교촌치킨|금천광장점|043-292-8383|충북 청주시 상당구 용담동 395|충북 청주시 청주시 상당구 산성로 112번길
교촌치킨|용암1호점|043-295-1999|충북 청주시 상당구 용암동 2574|충북 청주시 상당구 용암북로 138번길 18-4
교촌치킨|우암동점|043-252-9944|충북 청주시 상당구 우암동 123-81|충북 청주시 상당구 상당로 220
교촌치킨|분평점|043-298-4414,4415|충북 청주시 서원구 분평동 1234|충북 청주시 서원구 청남로 1992
교촌치킨|가경2호점|043-233-9949|충북 청주시 흥덕구 개신동 696 매직타워 1층 110호|충북 청주시 흥덕구 복대로 19, 매직타워 1층 110호
교촌치킨|강서점|043-233-1993|충북 청주시 흥덕구 가경동 1849|충북 청주시 흥덕구 서현북로 36
교촌치킨|복대1호점|043-273-9989,9949|충북 청주시 흥덕구 복대동 865-4|충북 청주시 흥덕구 성봉로 319-1
교촌치킨|봉명1호점|043-272-9939,9989|충북 청주시 흥덕구 봉명동 2813|충북 청주시 흥덕구 월명로 178
교촌치킨|사직1호(청주)|043-262-0507~6|충북 청주시 흥덕구 사직2동 595-12|충북 청주시 흥덕구 호국로 71
교촌치킨|산남성화점|043-239-9942|충북 청주시 흥덕구 성화동 886번지 101호|충북 청주시 흥덕구 구룡산로51번가길 10, 101호
교촌치킨|오송점|043-236-1992|충북 청주시 흥덕구 오송읍 호송읍 만수리 521|충북 청주시 흥덕구 오송읍 오송생명로 200
교촌치킨|운천신봉점|043-265-6555|충북 청주시 흥덕구 운천동 1366|충북 청주시 흥덕구 사운로 244-1
교촌치킨|하복대점|043-236-9994|충북 청주시 흥덕구 복대동 2960|충북 청주시 흥덕구 진재로 34
교촌치킨|계룡대점|042-841-9902~3|충남 계룡시 엄사면 엄사리 253-2|충남 계룡시 엄사면 번영로 68
교촌치킨|신관점|041-881-5599|충남 공주시 신관동 24-25|충남 공주시 번영1로 138
교촌치킨|옥룡점|041-856-9892|충남 공주시 옥룡동 308-1|충남 공주시 무령로 301
교촌치킨|금산(충남)|041-751-9966|충남 금산군 금산읍 상리 47-10|충남 금산군 금산읍 금산로 1503-2
교촌치킨|취암점|041-736-4966|충남 논산시 내동 628|충남 논산시 중앙로 214
교촌치킨|기지시점|041-356-1992|충남 당진시 반촌리 861-20|충남 당진시 송악읍 반촌로 140-39
교촌치킨|복운점|041-354-1412~3|충남 당진시 송악면 복운리 1642-11|충남 당진시 송악읍 신복운로 171
교촌치킨|신평점|041-362-4477|충남 당진시 신평면 거산리 13-4번지 1층|충남 당진시 신평면 거산3거리길 46, 1층
교촌치킨|읍내(당진)|041-357-9986~7|충남 당진시 읍내동 850|충남 당진시 무수동로 196(읍내동)
교촌치킨|채운점|041-355-9995|충남 당진시 읍내동 1541|충남 당진시 우두로 23
교촌치킨|합덕점|041-362-9982~3|충남 당진시 합덕읍 운산리 266-2|충남 당진시 합덕읍 합우로 136
교촌치킨|동대점|041-936-9908~9|충남 보령시 동대동 1766|충남 보령시 작은오랏5길 9
교촌치킨|부여점|041-832-1992|충남 부여군 부여읍 관북리 133-5|충남 부여군 부여읍 석탑로 76-1
교촌치킨|대산점|041-667-1992|충남 서산시 대산읍 산리 129-5|충남 서산시 대산읍 구진로 27
교촌치킨|동문점|041-668-7272|충남 서산시 동문동 406-2|충남 서산시 안견로 153-3
교촌치킨|서산테크노점|041-665-1992|충남 서산시 오사리 1666|충남 서산시 성연면 성연3로 111
교촌치킨|석림점|041-662-3302|충남 서산시 동문동 999-6|충남 서산시 안견로 265
교촌치킨|읍내(서산)|041-668-8882~3|충남 서산시 읍내동 276-5|충남 서산시 문화로 19
교촌치킨|서천점|041-953-6000|충남 서천군 군사리 718-11|충남 서천군 서천로 127
교촌치킨|권곡점|041-549-7745|충남 아산시 권곡동 549-26|충남 아산시 번영로 182
교촌치킨|배미점|041-547-1007~8|충남 아산시 배미동 239-17|충남 아산시 서부북로 1006
교촌치킨|배방1호점|041-533-9912~3|충남 아산시 배방읍 공수리 89-28|충남 아산시 배방읍 모산로 153-1
교촌치킨|온천점|041-534-7282|충남 아산시 온천동 1310|충남 아산시 아산로 70
교촌치킨|용화점|041-549-9008|충남 아산시 용화동 714|충남 아산시 온중로 5
교촌치킨|탕정지중해점|041-532-1995|충남 아산시 명암리 943-1|충남 아산시 탕정면로22번길 18
교촌치킨|예산점|041-334-8292,8592|충남 예산군 예산읍 산성리 709-4|충남 예산군 예산읍 역전로 150-1
교촌치킨|목천점|041-569-1991|충남 천안시 동남구 목천읍 신계리 134-18|충남 천안시 동남구 목천읍 충절로 890
교촌치킨|병천점|041-567-7272|충남 천안시 동남구 병천면 병천리 156-5|충남 천안시 동남구 병천면 병천2로 3
교촌치킨|신방1호점|041-575-3366.3250|충남 천안시 동남구 신방동 74-19 부흥빌딩 104호|충남 천안시 동남구 신촌4로 38, 부흥빌딩 104호
교촌치킨|신방통정점|041-579-8892|충남 천안시 동남구 신방동 1538|충남 천안시 동남구 통정10로 33-6
교촌치킨|신부1호점|041-558-9006~7|충남 천안시 동남구 신부동 728|충남 천안시 동남구 터미널2로 30(신부동)
교촌치킨|원성점|041-621-9927|충남 천안시 동남구 원성2동 518-4|충남 천안시 동남구 버들로 144
교촌치킨|청수점|041-621-3321|충남 천안시 동남구 청당동 513|천안시 동남구 청수11로18
교촌치킨|두정점|041-621-9282|충남 천안시 서북구 성정2동 1211|충남 천안시 서북구 성정중7길 18
교촌치킨|백석(천안)|041-553-5592|충남 천안시 서북구 백석동 910번지 주공아파트상가 103호|충남 천안시 서북구 백석3로 70, 주공그린빌11단지3차아파트 상가 103호
교촌치킨|불당점|041-566-1991|충남 천안시 서북구 불당동 1630|충남 천안시 서북구 불당33길 40
교촌치킨|성거점|041-556-9595|충남 천안시 서북구 성거읍 저리 65-1|충청 천안시 서북구 성거읍 성거길 107
교촌치킨|성환1호점|041-588-3392|충남 천안시 서북구 성환읍 매주리 325-5 외 1|충남 천안시 서북구 성환읍 연암율금로 472
교촌치킨|직산1호점|041-585-2580~1|충남 천안시 서북구 직산읍 삼은리 76-177|충남 천안시 서북구 직산읍 봉주로 23
교촌치킨|차암점|041-569-1992|충남 천안시 서북구 차암동 514|충남 천안시 서북구 밤개울1길 6-2
교촌치킨|태안점|041-672-0246|충남 태안군 태안읍 동문리 264-7|충남 태안군 태안읍 동문1길 45
교촌치킨|내포1호점|041-631-8580|충남 홍성군 홍북면 신경리 1181번지 승우빌딩 107호|충남 홍성군 홍북읍 홍학로 87(엘가프라자)
교촌치킨|오관점|041-632-6364~5|충남 홍성군 홍성읍 대교리 577|충남 홍성군 홍성읍 의사로 53-2
교촌치킨|고창점|063-562-2000|전북 고창군 고창읍 교촌리 506|전북 고창군 고창읍 중앙로 309
교촌치킨|구암조촌점|063-445-8292|전북 군산시 조촌동 2-21|전북 군산시 궁포1로 24-5 106호
교촌치킨|군산대점|063-468-9842~3|전북 군산시 미룡동 867-2|전북 군산시 미제1길 12
교촌치킨|나운1호점|063-468-5545|전북 군산시 나운동 834-7|전북 군산시 나운로 82
교촌치킨|미장수송점|063-462-1994|전북 군산시 수송동 836-8|전북 군산시 수송동 동수송4길 8
교촌치킨|소룡산북점|063-451-1991|전북 군산시 소룡동 1545-5번지|전북 군산시 칠성안2길 94-3
교촌치킨|지곡점|063-465-1993|전북 군산시 지곡동 495-1|전북 군산시 백토로 231
교촌치킨|김제점|063-548-9999|전북 김제시 신풍동 594-4번지|전북 김제시 도작8길 38
교촌치킨|남원점|063-631-7000|전북 남원시 도통동 387-12|전북 남원시 시청로 25
교촌치킨|무주점|063-324-2231|전북 무주군 무주읍 읍내리 962|전북 무주군 무주읍 주계로 67-1
교촌치킨|무주구천점|063-322-1997|전북 무주군 설천면 삼공리 364-4|전북 무주군 설천면 구천동로 852
교촌치킨|부안점|063-584-1661|전북 부안군 부안읍 봉덕리 826-1|전북 부안군 부안읍 학동길 22-1
교촌치킨|순창점|063-653-5995|전북 순창군 순창읍 순화리 282-6|전북 순창군 순창읍 경천로 57
교촌치킨|봉동점|063-261-5592|전북 완주군 봉동읍 둔산리 907-5  101호|전북 완주군 봉동읍 완주산단8로 13, 101호
교촌치킨|삼례우석대점|063-291-1599|전북 완주군 삼례읍 후정리 13-8|전북 완주군 삼례읍 삼례로 430
교촌치킨|동산점|063-843-3100|전북 익산시 마동 344-5|전북 익산시 서동로 95
교촌치킨|모현점|063-837-1991|전북 익산시 모현동1가 857|전북 익산시 배산로 165-5
교촌치킨|부송점|063-831-1811,1822|전북 익산시 부송동 710-5|전북 익산시 하나로 0길 84
교촌치킨|영등1호점|063-833-1664|전북 익산시 영등동 765-4|전북 익산시 고봉로 24길 29
교촌치킨|영등2호점|063-836-0078|전북 익산시 영등동 843-5|전북 익산시 무왕로 15길 15
교촌치킨|원광대점|063-857-1991|전북 익산시 신동 764-4 시즈퍼스트 상가112호, 113호|전북 익산시 익산대로68길 51 (시즈퍼스트 상가112호, 113호)
교촌치킨|임실점|063-643-9200|전북 임실군 임실읍 이도리 294|전북 임실군 임실읍 감천로 20
교촌치킨|동산조촌점|063-212-9282|전북 전주시 덕진구 반월동 230-6|전북 전주시 덕진구 혁신로 718
교촌치킨|솔내점|063-244-1991|전북 전주시 덕진구 송천동1가 405-1|전북 전주시 덕진구 송천로 42
교촌치킨|송천점|063-252-5552,251-3141|전북 전주시 덕진구 송천동2가 179-116|전북 전주시 덕진구 사근1길 31 113호
교촌치킨|아중점|063-242-1663~4|전북 전주시 덕진구 인후동1가 834-4|전북 전주시 덕진구 건산로 216
교촌치킨|전북대점|063-254-2033|전북 전주시 덕진구 덕진동1가 1314-201|전북 전주시 덕진구 덕진광장로 12
교촌치킨|하가덕진점|063-278-1991|전북 전주시 덕진구 덕진동2가 670-1|전북 전주시 덕진구 가리내7길 13(덕진동2가)
교촌치킨|혁신(전북/전주)|063-214-1991|전북 전주시 덕진구 중동 781-5|전북 전주시 완산구 오정2길 6
교촌치킨|호성점|063-245-9293~4|전북 전주시 덕진구 호성동1가 757-26|전북 전주시 덕진구 동부대로 797
교촌치킨|삼천1호점|063-227-9979|전북 전주시 완산구 삼천동1가 621|전북 전주시 완산구 용리로 124
교촌치킨|서곡효자점|063-236-1992|전북 전주시 완산구 효자동3가 1609-16|전북 전주시 완산구 홍산로 375 104호
교촌치킨|서신점|063-278-0892,0876|전북 전주시 완산구 서신동 938-5|전라북도 전주시 완산구 고사평4길 7
교촌치킨|신시가지점|063-229-9252|전북 전주시 완산구 효자동2가 1327-1|전북 전주시 완산구 봉곡로 114
교촌치킨|안행점|063-226-1994|전북 전주시 완산구 효자동1가 202-1|전북 전주시 완산구 효동2길 1
교촌치킨|중앙(전주)|063-282-9123|전북 전주시 완산구 고사동 470-3|전북 전주시 완산구 고사동 전주객사3길 35
교촌치킨|중화산점|063-228-5060|전북 전주시 완산구 중화산동2가 777-6|전북 전주시 완산구 신촌4길 4
교촌치킨|평화1호점|063-229-3334~5|전북 전주시 완산구 평화동2가 230-112|전북 전주 완산구 평화로 135
교촌치킨|효자(전주)|063-229-2992~3|전북 전주시 완산구 효자동1가 652|전북 전주시 완산구 거마평로 125
교촌치킨|상동점|063-535-9999|전북 정읍시 시기동 170-4|전북 정읍시 관통로 26-1
교촌치킨|수성(정읍)|063-533-9999|전북 정읍시 수성동 944-9|전북 정읍시 수성로 19
교촌치킨|진안점|063-432-1992|전북 진안군 진안읍 군상리 286-1|전북 진안군 진안읍 진장로 26
교촌치킨|강진점|061-434-8599|전남 강진군 강진읍 남성리 5-4|전남 강진군 강진읍 영랑로3길 7
교촌치킨|광양읍1호점|061-761-9985,9989|전남 광양시 광양읍 칠성리 947-3|전라남도 광양시 광양읍 인덕로 1009
교촌치킨|중마1호점|061-791-9984|전남 광양시 마동 1037-4|전남 광양시 사동로 199
교촌치킨|중마2호점|061-795-9962~3|전남 광양시 중동 1654-3|전남 광양시 광장로 149-1
교촌치킨|나주점|061-332-1369|전남 나주시 대호동 1040-7|전남 나주시 대호길 49-1
교촌치킨|빛가람1호점|061-336-5999|전남 나주시 빛가람동 190-3|전남 나주시 상야1길 20
교촌치킨|담양점|061-383-9599|전남 담양군 담양읍 백동리 247-7|전남 담양군 담양읍 죽향대로 1204
교촌치킨|삼학점|061-245-1880|전남 목포시 산정동 1386-8|전남 목포시 남해로 61
교촌치킨|상동석현점|061-277-5539|전남 목포시 석현동 1173-2|전남 목포시 옥암로 182 경현빌딩 1층
교촌치킨|옥암점|061-980-9292|전남 목포시 옥암동 1248-2|전남 목포시 남악1로 52번길 8
교촌치킨|용해점|061-274-9989|전남 목포시 용해동 769-5|전남 목포시 용당로 276
교촌치킨|원산점|061-276-5582|전남 목포시 산정동 1693-3|전남 목포시 청호로 141
교촌치킨|하당점|061-284-0070|전남 목포시 상동 1116-8번지|전남 목포시 평화로 10
교촌치킨|남악점|061-287-9959|전남 무안군 삼향읍 남악리 1577 골든스위트 125호|전남 무안군 삼향읍 남악4로 50
교촌치킨|무안읍점|061-454-1997|전남 무안군 무안읍 성남리 813-45|전남 무안군 무안읍 면성1길 129
교촌치킨|보성점|061-852-9942|전남 보성군 보성읍 보성리 831-19|전남 보성군 보성읍 중앙로 101
교촌치킨|금당1호점|061-721-9990,9958|전남 순천시 조례동 1612번지 1-4호|전남 순천시 장선배기길 77  1-4호
교촌치킨|남부(순천)|061-743-9997|전남 순천시 풍덕동 1265-5|전남 순천시 장평로 50
교촌치킨|순천대점|061-755-9985~4|전남 순천시 석현동 80-5|전남 순천시 순천대2길 30
교촌치킨|신대점|061-723-3123|전남 순천시 해룡면 신대리 2019-4|전남 순천시 해룡면 매안3길 27 1층
교촌치킨|연향점|061-724-9912,9913|전남 순천시 연향동 1351-1|전남 순천시 연향번영8길 11
교촌치킨|조례점|061-725-9945~6|전남 순천시 조례1동 1687-16|전남 순천시 봉화2길 36
교촌치킨|팔마점|061-721-4994~5|전남 순천시 연향동 1681-3   1층|전남 순천시 팔마4길 28, 1층
교촌치킨|국동점|061-642-9924~5|전남 여수시 신월동 96-1|전남 여수시 신월로 570
교촌치킨|둔덕점|061-653-9795|전남 여수시 둔덕동 434-7|전남 여수시 쌍봉로 361
교촌치킨|문수점|061-651-7168|전남 여수시 문수동 124-1|전남 여수시 문수로 64
교촌치킨|신기점|061-682-9984~5|전남 여수시 신기동 117-7|전남 여수시 망마로 81
교촌치킨|안산점|061-685-9984|전남 여수시 안산동 470-2|전남 여수시 도원로 144
교촌치킨|여서점|061-654-6727~8|전남 여수시 여서동 240-8|전남 여수시 여문1로 30
교촌치킨|죽림무선점|061-692-1991|전남 여수시 소라면 죽림리 1226-3|전남 여수시 소라면 죽림로 19
교촌치킨|영광점|061-353-9953~4|전남 영광군 영광읍 남천리 339-4|전남 영광군 영광읍 천년로13길 3
교촌치킨|삼호점|061-462-1991|전남 영암군 삼호읍 용앙리 481|전남 영암군 삼호읍 대불주거로 118
교촌치킨|완도점|061-552-9595|전남 완도군 완도읍 군내리 1237-16 1층|전남 완도군 완도읍 개포로114번길 45, 1층
교촌치킨|장흥점|061-863-1997|전남 장흥군 장흥읍 건산리 736-10|전남 장흥군 장흥읍 동교2길 23
교촌치킨|해남점|061-536-9985~6|전남 해남군 해남읍 읍내리 31-2|전남 해남군 해남읍 읍내길 20번지
교촌치킨|화순점|061-375-9283|전남 화순군 화순읍 일심리 755|전남 화순군 화순읍 광덕로 136
교촌치킨|경산점|053-815-9058|경북 경산시 옥산동 758-10 (1층)|경북 경산시 성암로21길 3-1
교촌치킨|경산오거리점|053-813-9993,9992|경북 경산시 중방동 880-23|경북 경산시 원효로 4
교촌치킨|계양사동점|053-817-9209|경북 경산시 사동 663-6|경북 경산시 백양로33길 13
교촌치킨|영대점|053-812-9928|경북 경산시 압량면 신대리 497|경북 경산시 압량면 압독2로 22
교촌치킨|진량점|053-856-8282|경북 경산시 진량읍 봉회리 81-3|경북 경산시 진량읍 봉황길 41
교촌치킨|하양점|053-854-8010|경북 경산시 하양읍 금락리 130-18|경북 경산시 하양읍 하양로 21
교촌치킨|동천(경주)|054-741-9995~6|경북 경주시 동천동 791|경북 경주시 백률로 28-2
교촌치킨|성건중앙점|054-775-6669|경북 경주시 성건동 625-13|경북 경주시 공영주택길 6-1(성건동)
교촌치킨|안강점|054-763-9959|경북 경주시 안강읍 산대리 2400-2|경북 경주시 안강읍 구부랑길 43-1
교촌치킨|용강점|054-744-1991|경북 경주시 용강동 1619|경북 경주시 용황로10길 8(용강동)
교촌치킨|충효점|054-749-9945|경북 경주시 충효동 3002-1|경북 경주시 충효중앙길 27
교촌치킨|황성점|054-775-9959|경북 경주시 황성동 893-3|경북 경주시 용담로116번길 7
교촌치킨|도량점|054-442-0757|경북 구미시 도량동 262-1|경북 구미시 송동로 66
교촌치킨|봉곡점|054-458-9988|경북 구미시 봉곡동 302-4|경북 구미시 봉곡남로 87-1
교촌치킨|상모점|054-465-3738|경북 구미시 상모동 42-7|경북 구미시 상사서로 92
교촌치킨|선산점|054-482-4870|경북 구미시 선산읍 동부리 416|경북 구미시 선산읍 선산중앙로 98-1
교촌치킨|송정(구미)|054-455-5534,2721|경북 구미시 송정동 38-5 우방타운 206동2호|경북 구미시 송원동로 41(송정동,우방타운206동2호)
교촌치킨|신평공단점|054-463-9222|경북 구미시 신평동 129-2|경북 구미시 신비로 4
교촌치킨|옥계점|054-475-6060|경북 구미시 옥계동 843-1|경북 구미시 산호대로25길 29-1
교촌치킨|원평점|054-454-9991|경북 구미시 원평동 84-5|경북 구미시 원남로 69
교촌치킨|원호점|054-441-2324|경북 구미시 고아읍 원호리 442-2|경북 구미시 고아읍 문장로 202
교촌치킨|인동점|054-471-8282|경북 구미시 인의동 341-2|경북 구미시 여헌로 98-1
교촌치킨|진평점|054-474-7999,471-1140|경북 구미시 진평동 29-5|경북 구미시 인동26길 20
교촌치킨|형곡점|054-451-1922|경북 구미시 형곡동 152-4|경북 구미시 형곡로 100
교촌치킨|김천점|054-431-3110,435-5384|경북 김천시 신음동 1301-4|경북 김천시 신음새동네길 82, 가동
교촌치킨|김천혁신점|054-430-0999|경북 김천시 율곡동 364|경북 김천시 혁신4로 5
교촌치킨|부곡(김천)|054-432-1034|경북 김천시 부곡동 426-1|경북 김천시 김천로 10
교촌치킨|점촌점|054-556-0044|경북 문경시 모전동 866|경북 문경시 당교로 212
교촌치킨|상주점|054-532-0380|경북 상주시 무양동 213-3|경북 상주시 상산로 347-2(무양동)
교촌치킨|성주점|054-933-9259|경북 성주군 성주읍 성산리 2102-4|경북 성주군 성주읍 성주읍1길 7
교촌치킨|경북도청점|054-857-9990|경북 안동시 풍천면 갈전리 1325|경북 안동시 풍천면 풍요4길 36-7
교촌치킨|금곡점||경북 안동시 당북동 311-8|경북 안동시 제비원로 135-1)054-841-9295(080-555-9295
교촌치킨|송현오거리점|054-859-3988,7188|경북 안동시 송현동 260-5|경북 안동시 경동로 347
교촌치킨|옥동(안동)|054-843-9982|경북 안동시 옥동 791-2|경북 안동시 광명로 178
교촌치킨|용상점|054-822-5888,8299|경북 안동시 용상동 1179-188|경북 안동시 경동로 916-1
교촌치킨|가흥점|054-634-2999|경북 영주시 가흥동 1881|경북 영주시 대학로 187번길 4-1
교촌치킨|영주점|054-636-3999|경북 영주시 휴천동 642-362|경북 영주시 대동로 165
교촌치킨|중앙(영주)|054-637-9901~2|경북 영주시 영주2동 536-15|경북 영주시 구성로 325
교촌치킨|풍기점|054-635-5033|경북 영주시 풍기읍 성내리 60|경북 영주시 풍기읍 기주로81번길 6
교촌치킨|영천1호점|054-333-0999|경북 영천시 망정동175-12|경북 영천시 호국로 111
교촌치킨|울진점|054-781-5995|경북 울진군 울진읍 읍내리 576-1|경북 울진군 울진읍 울진중앙로 175
교촌치킨|청도점|054-372-9912,9919|경북 청도군 청도읍 고수리 503|경북 청도군 청도읍 청화로 125-1
교촌치킨|북삼점|054-973-3655,463-1365|경북 칠곡군 북삼읍 인평리 246-3|경북 칠곡군 북삼읍 금오대로 233
교촌치킨|석적점|054-977-8800|경북 칠곡군 석적읍 중리 203-5|경북 칠곡군 석적읍 북중리 12길 2
교촌치킨|왜관점|054-972-2850|경북 칠곡군 왜관읍 왜관리 237-19|경북 칠곡군 왜관읍 중앙로2길 33
교촌치킨|구룡포점|054-276-9114|경북 포항시 남구 구룡포읍 구룡포1리 742|경북 포항시 남구 구룡포읍 구룡포1리 742
교촌치킨|남부(포항)|054-282-8444|경북 포항시 남구 대도동 124-13|경북 포항시 남구 문예로 84
교촌치킨|대해중앙점|054-283-9945|경북 포항시 남구 대도동 97-4|경북 포항시 남구 상공로 156
