##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|ID|XCOORD|YCOORD@@뚜레쥬르
뚜레쥬르|부산덕천로터리점|051-331-8228|부산시 북구 덕천동 400-1외1필지|부산광역시 북구 백양대로  1204 외 1필지 (덕천동) |1100860|35.2099677|129.0059238
뚜레쥬르|부산대남교차로점|051-623-9090|부산 수영구 남천1동 357-9|부산광역시 수영구 수영로  381 (남천동) |1100859|35.1410168|129.1063966
뚜레쥬르|충북괴산점|043-832-0432|충청북도 괴산군 괴산읍 동부리 661-7|충청북도 괴산군 괴산읍 읍내로11길 3 |1100856|36.8091720|127.7942530
뚜레쥬르|장유석봉점|055-311-0877|경남 김해시 삼문동 30-8프리코아상가112호|경남 김해시 삼문동 30-8프리코아상가112호 |1100855|35.2027274|128.8068758
뚜레쥬르|대전정림우성점|042-585-8200|대전광역시 서구 정림동 590|대전광역시 서구 정림로  56-1 (정림동) |1100843|36.3054844|127.3655220
뚜레쥬르|청원내수점|043-217-3004|충청북도 청원군 내수읍 마산리 197-170번지|충청북도 청원군 내수읍 청암로 54 |1100854|36.7232975|127.5363914
뚜레쥬르|가양프라자점|02-2667-0455|서울 강서구 가양동 1488번지가양프라자101,102호|서울특별시 강서구 허준로  198 102호 101 (가양동, 가양프라자) |1100852|37.5613029|126.8602635
뚜레쥬르|대림3동점|02-845-0888|서울 영등포구 대림3동 688-1|서울특별시 영등포구 가마산로  352 (대림동) |1100849|37.4999840|126.8981753
뚜레쥬르|문경모전점|054-555-5736|경북 문경시 모전동 860-17|경상북도 문경시 당교로  261 (모전동) |1100851|36.5867322|128.1914188
뚜레쥬르|익산동산이마트점|063-837-1400|전북 익산시 인화동2가 54번지제이파크상가301동103호|전라북도 익산시 서동로  31 제이파크상가 301동 103호 (인화동2가) |1100848|35.9307250|126.9564598
뚜레쥬르|부산동의의료원점|051-852-2332|부산 부산진구 양정동 산46-2동의대학교(부속동의의료원)|부산광역시 부산진구 양정로  62-0 부속동의의료원 (양정동) |1100846|35.1698203|129.0765140
뚜레쥬르|진안휴게소/장수방향점|063-432-6351|전북 진안군 진안읍 단양리 333-75|전라북도 진안군 진안읍 익산장수고속도로 42 |1100840|35.7748485|127.4265932
뚜레쥬르|부산좌동점|051-703-8025|부산 해운대구 좌동 1289-6명주빌딩102호|부산광역시 해운대구 좌동순환로  182 102호 (좌동, 명주빌딩) |1100833|35.1773842|129.1759802
뚜레쥬르|송천센트레빌점|02-987-0082|서울 강북구 미아동 461|서울특별시 강북구 숭인로  39-0  (미아동, 송천센트레빌) |1100828|37.6127453|127.0255275
뚜레쥬르|서산하나로마트점|041-660-4876|충청남도 서산시 석남동 128번지하나로마트서산농협|충청남도 서산시 동서1로  157 하나로마트 서산농협 (석남동) |1100823|36.7664039|126.4530589
뚜레쥬르|부평삼산점|032-513-1777|인천광역시 부평구 삼산동 459-2하이존(HI-ZONE)105호106호|인천광역시 부평구 체육관로  32 하이존 HI-ZONE 105호106호 (삼산동) |1100822|37.5083100|126.7351678
뚜레쥬르|신이문점|02-957-1107|서울특별시 동대문구 이문동 247-1|서울특별시 동대문구 이문로  206 (이문동) |1100821|37.6048916|127.0622192
뚜레쥬르|충주연수롯데점|043-843-2500|충청북도 충주시 연수동 665-3번지|충청북도 충주시 예성로  392 (연수동) |1100811|36.9911810|127.9343622
뚜레쥬르|수성교보점|053-744-3365|대구 수성구 수성동2가 1-3롬바드아파트상가102호|대구광역시 수성구 들안로  325 상가 102호 (수성동2가, 롬바드아파트) |1100804|35.8590547|128.6169564
뚜레쥬르|칠곡구암점|053-314-2806|대구 북구 구암동 650-1|대구광역시 북구 구암로  150 (구암동) |1100807|35.9314900|128.5571018
뚜레쥬르|충주연수점|043-844-8448|충청북도 충주시 연수동 884번지|충청북도 충주시 번영대로  103 (연수동) |1100813|36.9874428|127.9291769
뚜레쥬르|충주연수점|043-844-8448|충청북도 충주시 연수동 884번지|충청북도 충주시 번영대로  103 (연수동) |1100813|36.9874428|127.9291769
뚜레쥬르|거제수월점|055-635-8891|경남 거제시 수월동 1124-23|경상남도 거제시 수양로  451 (수월동) |1100816|34.8923189|128.6412556
뚜레쥬르|아리랑삼거리점|02-919-2815|서울특별시 성북구 정릉동 966-57|서울특별시 성북구 아리랑로  119 (정릉동) |1100799|37.6025301|127.0133409
뚜레쥬르|안산다농점|031-413-2250|경기 안산시 상록구 월피동 445-1|경기도 안산시 상록구 예술광장로  1 (월피동) |1100812|37.3283694|126.8442352
뚜레쥬르|행신무원점|031-970-6199|경기 고양시 덕양구 행신동 771무원마을2단지아파트|경기도 고양시 덕양구 화신로  33 (행신동, 무원마을2단지아파트) |1100815|37.6161521|126.8378587
뚜레쥬르|상무치평점|062-374-1104|광주 서구 치평동 1185-5차스타워1층107호|광주광역시 서구 상무중앙로  95 1층 107호 (치평동, 차스타워) |1100800|35.1554918|126.8477681
뚜레쥬르|을지로3가역점|02-2272-7758|서울 중구 을지로3가 309|서울특별시 중구 을지로  129 |1100788|37.5662750|126.9926501
뚜레쥬르|강원대학교생활협동조합점|033-241-2380|강원 춘천시 효자2동 192-1|강원도 춘천시 강원대학길  1 (효자동) |1100790|37.8684418|127.7438324
뚜레쥬르|마포합정역점|02-335-0856|서울특별시 마포구 서교동 392-41층|서울특별시 마포구 양화로  67 1층 (서교동) |1100789|37.5511476|126.9156347
뚜레쥬르|킨텍스2전시장점|031-995-7206|경기 고양시 일산서구 대화동 2600킨텍스|경기도 고양시 일산서구 한류월드로  408 (대화동, 킨텍스) |1100792|37.6686502|126.7443005
뚜레쥬르|킨텍스1전시장점|031-995-8366|경기 고양시 일산서구 대화동 2600킨텍스|경기도 고양시 일산서구 한류월드로  408 (대화동, 킨텍스) |1100787|37.6686502|126.7443005
뚜레쥬르|진주하대상아점|055-752-3334|경남 진주시 하대동 304-4|경상남도 진주시 하대로  83,103,104호(하대동) |1100786|35.1932807|128.1207604
뚜레쥬르|강남구청역점|02-514-8777|서울 강남구 삼성동 8-1건설빌딩1층101|서울특별시 강남구 선릉로  664 1층 101 (삼성동, 건설빌딩) |1100781|37.5158956|127.0423350
뚜레쥬르|시지고산점|053-794-6386|대구 수성구 시지동 28시지태왕아너시301동104동501호|대구광역시 수성구 천을로  91 104동 501호 시301동 (시지동, 시지태왕아너스) |1100794|35.8452403|128.7011627
뚜레쥬르|포항오천점|054-293-0089|경북 포항시 남구 오천읍용덕리 364-3|경상북도 포항시 남구 오천읍 정몽주로 650 |1100771|35.9758208|129.4140090
뚜레쥬르|충북음성점|043-872-0430|충청북도 음성군 음성읍 읍내리 327-3|충청북도 음성군 음성읍 수정로 55 |1100774|36.9350378|127.6925891
뚜레쥬르|대산하나로마트점|041-660-9953|충남 서산시 대산읍대산리 249-21|충청남도 서산시 대산읍 충의로 2001 |1100766|36.9424558|126.4287625
뚜레쥬르|성서이곡점|053-591-2339|대구 달서구 이곡동 1196-21층|대구광역시 달서구 계대동문로  98 1층 (이곡동) |1100779|35.8551770|128.5030982
뚜레쥬르|거제상동점|055-636-0043|경남 거제시 상동동 34번지|경상남도 거제시 상동1길  15-3 (상동동) |1100782|34.8644221|128.6402033
뚜레쥬르|부산서면직영점|051-802-6190|부산 부산진구 부전동 171|부산광역시 부산진구 중앙대로692번길  43 (부전동) |1100111|35.1546440|129.0615825
뚜레쥬르|전북고창점|063-562-0201|전북 고창군 고창읍 읍내리 863-72|전라북도 고창군 고창읍 중앙로 184 |1100768|35.4350958|126.6957212
뚜레쥬르|대전엑스포점|042-862-0045|대전광역시 유성구 전민동 466-3번지엑스포코아1층15-1호|대전광역시 유성구 엑스포로  488 1층 15-1호 (전민동, 엑스포코아) |1100764|36.4000141|127.4057196
뚜레쥬르|충남보령대천점|041-936-0089|충청남도 보령시 대천동 197-8번지|충청남도 보령시 중앙로  75 (대천동) |1100763|36.3504173|126.5959199
뚜레쥬르|대구동호점|053-961-0095|대구 동구 동호동 373-1번지|대구광역시 동구 금강로  2 (동호동) |1100767|35.8672755|128.7238584
뚜레쥬르|음성공장점|070-5121-4234|충청북도 음성군 대소면대풍리 259번지|충청북도 음성군 대소면 대소산단로  20 음성공장 (CJ푸드빌) |1100760|35.8672755|128.7238584
뚜레쥬르|명동역점|02-319-7863|서울 중구 충무로2가 64-6번지뚜레쥬르명동역점|서울특별시 중구 퇴계로  129 뚜레쥬르 명동역점 (충무로2가) |1100756|37.5611840|126.9860958
뚜레쥬르|인천용현점|032-885-0455|인천 남구 용현동 617-60|인천광역시 남구 낙섬중로  36 (용현동) |1100754|37.4513429|126.6374760
뚜레쥬르|양주고읍중앙점|031-848-9114|경기 양주시 광사동 655힘찬프라자|경기도 양주시 고읍남로  1,힘찬프라자(광사동) |1100749|37.7956411|127.0810221
뚜레쥬르|대전가오점|042-286-5554|대전 동구 가오동 659번지101호|대전광역시 동구 은어송로  42-25 101호 (가오동) |1100748|36.3054556|127.4556029
뚜레쥬르|모현하나로점|031-334-3488|경기 용인시 처인구 모현면왕산리 815-2모현하나로마트내|경기도 용인시 처인구 모현면 백옥대로  2373 모현하나로마트내 |1100747|37.3356069|127.2487832
뚜레쥬르|평리청구점|053-571-3565|대구 서구 평리동 1408청구아파트|대구광역시 서구 서대구로  77,청구아파트(평리동) |1100742|35.8645590|128.5551516
뚜레쥬르|대방역점|02-816-0114|서울 동작구 대방동 354-1|서울특별시 동작구 알마타길 6 110호 (대방동) |1100739|37.5105906|126.9251787
뚜레쥬르|길동중앙점|02-470-3900|서울 강동구 길동 390-1|서울특별시 강동구 양재대로  1478 (길동) |1100733|37.5376961|127.1402416
뚜레쥬르|카페센티움점|02-407-0044|서울 송파구 가락동 98-0송파가락두산위브센티움(111호,112호,113호)|서울특별시 송파구 송파대로30길  16 111호 ,112호,113호 (가락동, 송파가락두산위브센 |1100732|37.4945922|127.1191447
뚜레쥬르|온수역남부점|02-2066-9966|서울 구로구 온수동 51-1|서울특별시 구로구 경인로3길  58 (온수동) |1100731|37.4920246|126.8246475
뚜레쥬르|충남해미점|041-688-2204|충청남도 서산시 해미면 읍내리 338|충청남도 서산시 해미면 남문4로 9 |1100725|36.7122627|126.5447515
뚜레쥬르|구로IT점|02-2109-1135|서울 구로구 구로동 197-7|서울특별시 구로구 디지털로31길 19 |1100724|37.4849906|126.8939975
뚜레쥬르|순천조례명성점|061-724-0420|전남 순천시 조례동 953-1|전라남도 순천시 신월큰길  31 (조례동) |1100720|34.9605634|127.5184007
뚜레쥬르|가능역점|031-846-9359|경기 의정부시 의정부동 236-1|경기도 의정부시 평화로  633-1 (의정부동) |1100715|37.7484035|127.0450603
뚜레쥬르|칠성홈플러스점|053-422-0058|대구 북구 칠성동2가 381-14|대구광역시 북구 중앙대로  546-1 (칠성동2가) |1100713|35.8816812|128.5966357
뚜레쥬르|포천중앙점|031-532-0031|경기 포천시 신읍동 41-4|경기도 포천시 중앙로  113 (신읍동) |1100710|37.8967186|127.2024676
뚜레쥬르|김천부곡점|054-432-5554|경북 김천시 부곡동 429-1|경상북도 김천시 송설로  162 (부곡동) |1100701|36.1236826|128.1023766
뚜레쥬르|상주터미널점|054-536-0120|경북 상주시 무양동 281-1|경상북도 상주시 삼백로  82 (무양동)장원프라자 110호 |1100700|36.4181969|128.1525231
뚜레쥬르|전주효자1가점|063-236-6114|전북 전주시 완산구 효자동1가 195-9|전라북도 전주시 완산구 용머리로  158 (효자동1가) |1100696|35.8058712|127.1273865
뚜레쥬르|진주초전푸르지오점|055-763-0047|경남 진주시 초전동 1648-1|경상남도 진주시 초장로14번길  4-2 (초전동) |1100697|35.2035573|128.1145934
뚜레쥬르|원주봉산점|033-732-1337|강원 원주시 봉산동 1194-21층|강원도 원주시 행구로  79 1층 (봉산동) |1100687|37.3419874|127.9658132
뚜레쥬르|청주흥덕점|043-266-1700|충북 청주시 흥덕구 사창동 302-4|충청북도 청주시 흥덕구 창신로  47 (사창동) |1100693||
뚜레쥬르|양주광적점|031-875-6150|경기 양주시 광적면 가납리 850-1|경기도 양주시 광적면 가래비12길 2 |1100692|37.8256250|126.9841259
뚜레쥬르|남한산성역점|031-743-8840|경기 성남시 중원구 금광2동 4843번지|경기도 성남시 중원구 산성대로  474 (금광동) |1100684|37.4538604|127.1612535
뚜레쥬르|고촌중앙점|031-989-4616|경기 김포시 고촌면신곡리 1069-1|경기도 김포시 고촌읍 장차로 1 |1100677|37.6025548|126.7696390
뚜레쥬르|공주신관점|041-881-0452|충청남도 공주시 신관동 653-11층|충청남도 공주시 번영1로  90 1층 (신관동) |1100674|36.4739764|127.1374584
뚜레쥬르|부산대학교점|051-516-0203|부산 금정구 장전동 415-23|부산광역시 금정구 금정로  72 (장전동) |1100661|35.2309815|129.0867750
뚜레쥬르|순천터미널점|061-744-8900|전남 순천시 장천동 26-13|전라남도 순천시 이수로  21 (장천동) |1100655|34.9480459|127.4900625
뚜레쥬르|불광아울렛점|02-350-7710|서울 은평구 대조동 240번지2001아울렛내킴스클럽|서울특별시 은평구 불광로  20 2001아울렛내 킴스클럽 (대조동) |1100658|37.6097656|126.9289116
뚜레쥬르|장현점|031-572-3327|경기 남양주시 진접읍 장현리 60-11|경기도 남양주시 진접읍 금강로  1530-2 |1100645|37.7267839|127.1930193
뚜레쥬르|구미상모점|054-461-2135|경상북도 구미시 상모동 37-9|경상북도 구미시 상사서로  33-2 (상모동) |1100648|36.0855088|128.3553207
뚜레쥬르|대전복수목화점|042-585-7341|복수동 282 1층 뚜레쥬르|대전광역시 서구 복수서로 50 1층 뚜레쥬르 |1100640|36.3084984|127.3740093
뚜레쥬르|화정별빛마을점|031-971-0480|경기도 고양시 덕양구 화정동 951|경기도 고양시 덕양구 화신로  291 (화정동) |1100633|37.6303275|126.8283941
뚜레쥬르|상암DMC점|02-2132-8011|서울 마포구 상암동 1605누리꿈스퀘어1층R119호|서울특별시 마포구 월드컵북로  396 1층 R119호 (상암동, 누리꿈스퀘어) |1100642|37.5793419|126.8898190
뚜레쥬르|이천갈산점|031-637-2249|경기 이천시 갈산동 610외1필지(1층)|경기도 이천시 안흥로  지하 53 외 1필지 1층 (갈산동) |1100629|37.2826426|127.4551438
뚜레쥬르|정읍상동점|063-531-8205|전북 정읍시 상동 315-23|전라북도 정읍시 상동중앙로  49 (상동) |1100624|35.5612137|126.8682267
뚜레쥬르|청주강서점|043-216-0789|충북 청주시 흥덕구 가경동 1986번지|충청북도 청주시 흥덕구 서현중로  35 (가경동) |1100627|36.6217029|127.4290821
뚜레쥬르|화곡시장점|02-2696-3072|서울 강서구 화곡본동 98-238|서울특별시 강서구 화곡로  194-15 (화곡동) |1100616|37.5426689|126.8436711
뚜레쥬르|청주율량점|043-212-8204|충청북도 청주시 상당구 율량동 981번지|충청북도 청주시 상당구 율봉로  178 (율량동) |1100610||
뚜레쥬르|안양관악역점|031-471-0909|경기 안양시 만안구 석수동 104-188번지지상1층|경기도 안양시 만안구 경수대로1273번길  43 지상 1층 (석수동) |1100622|37.4192142|126.9094741
뚜레쥬르|등촌역점|02-2062-0336|서울 강서구 등촌동 509-2|서울특별시 강서구 등촌로  215 (등촌동) |1100609|37.5489865|126.8632576
뚜레쥬르|진주강남점|055-762-3323|경남 진주시 강남동 235-2,5|경상남도 진주시 진주대로  895 ,5 (강남동) |1100608|35.1802908|128.0902266
뚜레쥬르|포항구룡포점|054-276-2321|경북 포항시 남구 구룡포읍 구룡포리 706-1|경상북도 포항시 남구 구룡포읍 구룡포길  81-1 |1100595|35.9910110|129.5548264
뚜레쥬르|의정부민락중앙점|031-852-0404|경기 의정부시 민락동 691-1신안길훈현대아파트제상가동114,115호|경기도 의정부시 용현로  143 신안길훈 현대아파트 제상가동 114 115호 (민락동) |1100594|37.7430955|127.0930510
뚜레쥬르|양양점|033-673-2026|강원 양양군 양양읍 남문리 210-2|강원도 양양군 양양읍 남문3길  11-2 |1100591|38.0751420|128.6241534
뚜레쥬르|진주주약점|055-763-0045|경남 진주시 주약동 79-20|경상남도 진주시 진주대로816번길  3 102호 (주약동) |1100584|35.1739207|128.0939817
뚜레쥬르|만수3지구점|032-465-1302|인천 남동구 만수동 1020-2희망프라자104,105호|인천광역시 남동구 담방로  45 |1100585|37.4435870|126.7384502
뚜레쥬르|여의서로점|02-783-7825|서울 영등포구 여의도동 11-11한서리버파크201호|서울특별시 영등포구 여의서로  43 201호 (여의도동, 한서리버파크) |1100572|37.5307262|126.9248515
뚜레쥬르|공릉2동점|02-974-9855|서울 노원구 공릉동 238-341층|서울특별시 노원구 공릉로38길  14 1층 (공릉동) |1100571|37.6231055|127.0802392
뚜레쥬르|가양점|02-3662-8204|서울 강서구 가양동 1460한강타운상가112|서울특별시 강서구 허준로  23 한강타운상가 112 (가양동) |1100564|37.5715790|126.8452813
뚜레쥬르|오산누읍점|031-378-0045|경기 오산시 누읍동 376휴먼시아정문상가101호|경기도 오산시 누읍로  20-0  (누읍동, 휴먼시아아파트) |1100560|37.1409362|127.0500908
뚜레쥬르|남양주진건점|031-575-2203|경기 남양주시 진건읍 용정리 774-171층6호7호|경기도 남양주시 진건읍 진건오남로 83,1층6호7호 |1100557|37.6581649|127.1780437
뚜레쥬르|장충동점|02-2261-0045|서울 중구 장충동1가 54-1|서울특별시 중구 장충단로4길  14 (장충동1가) |1100556|37.5611679|127.0065989
뚜레쥬르|마산호계점|055-231-2799|경남 창원시 마산회원구 내서읍 호계리 67-2|경남 창원시 마산회원구 내서읍 호계리 67-2 |1100554|35.2662097|128.5236302
뚜레쥬르|전남강진점|061-433-5870|전남 강진군 강진읍 남성리 32-10|전라남도 강진군 강진읍 중앙로 102 |1100552|34.6390248|126.7681672
뚜레쥬르|중계브라운점|02-949-8887|서울 노원구 중계동 506브라운스톤중계1층185,186호|서울특별시 노원구 동일로203가길  29 1층 185호 186호 (중계동, 브라운스톤중계) |1100551|37.6399301|127.0642714
뚜레쥬르|포항학천점|054-261-8883|경북 포항시 북구 흥해읍학천리 806-12|경상북도 포항시 북구 흥해읍 도음로 903 |1100547|36.0786924|129.3327151
뚜레쥬르|이천터미널점|031-636-9734|경기 이천시 중리동 219-1외1필지(이천터미널내1층)|경기도 이천시 이섭대천로  1200 외 1필지 이천터미널내 1층 (중리동) |1100545|37.2773638|127.4469127
뚜레쥬르|동두천지행점|031-863-0149|경기 동두천시 지행동 286-16|경기도 동두천시 지행로  106 (지행동) |1100544|37.8923061|127.0590924
뚜레쥬르|대전관평롯데점|042-936-8630|대전광역시 유성구 관평동 884번지1층|대전광역시 유성구 관들1길  1 1층 (관평동) |1100543|36.4255506|127.3875603
뚜레쥬르|청주비하계룡점|043-232-2255|충북 청주시 흥덕구 비하동 755|충청북도 청주시 흥덕구 2순환로1168번길  26 (비하동) |1100541|36.6306707|127.4249335
뚜레쥬르|인천남촌점|032-462-0201|인천 남동구 남촌동 333-8|인천광역시 남동구 남촌동로3번길  36 (남촌동) |1100538|37.4313844|126.7159505
뚜레쥬르|일산백마점|031-908-6003|경기 고양시 일산동구 마두동 729한일파킹타운101호~102호|경기도 고양시 일산동구 일산로 208,한일파킹타운101호~102호(마두동) |1100532|37.6549596|126.7901967
뚜레쥬르|고덕아이파크점|02-428-0060|서울 강동구 고덕동 503-1|서울특별시 강동구 동남로81길  36 (고덕동) |1100523|37.5601262|127.1547222
뚜레쥬르|마포연남점|02-333-1811|서울특별시 마포구 연남동 369-61층|서울특별시 마포구 연남로  43 1층 (연남동) |1100526|37.5632491|126.9208897
뚜레쥬르|영도동삼점|051-404-0403|부산 영도구 동삼1동 510-13|부산광역시 영도구 와치로  246 (동삼동) |1100521|35.0753319|129.0684401
뚜레쥬르|속초노학점|033-637-9044|강원 속초시 교동 804-126|강원도 속초시 동해대로  4272 (교동) |1100516|38.1983501|128.5738225
뚜레쥬르|분당수내역점|031-711-0337|경기 성남시 분당구 수내동 20-2외2필지초림프라자110호|경기도 성남시 분당구 백현로101번길  17 2필지초림프라자 110호 (수내동, 외) |1100514|37.3774801|127.1125099
뚜레쥬르|광주518공원점|062-382-5025|광주 서구 쌍촌동 1334-7|광주광역시 서구 상무민주로  97 (쌍촌동) |1100506|35.1591763|126.8591311
뚜레쥬르|포항효자SK점|054-278-8284|경북 포항시 남구 효자동 567-4|경상북도 포항시 남구 효성로  15 (효자동) |1100508|36.0066747|129.3352973
뚜레쥬르|부산장산역점|051-704-2234|부산 해운대구 좌동  1479-3 세종월드 120,121|부산광역시 해운대구 해운대로  814 세종월드 121 120 (좌동) |1100104|35.1695768|129.1776778
뚜레쥬르|포항중앙점|054-231-0101|경북 포항시 북구 상원동 448-11|경상북도 포항시 북구 중앙로  288 (상원동) |1100503|36.0384084|129.3659688
뚜레쥬르|목4동점|02-2653-2900|서울 양천구 목동 763-1성원아파트상가동102호|서울특별시 양천구 목동중앙로  67 상가 102호 (목동, 성원아파트) |1100504|37.5354785|126.8697034
뚜레쥬르|천호시장점|02-485-5557|서울 강동구 천호동 393-431층|서울특별시 강동구 구천면로  250 1층 (천호동, 신성빌딩) |1100499|37.5425218|127.1314715
뚜레쥬르|중계본동점|02-935-3025|서울 노원구 중계본동 43-17번지1층|서울특별시 노원구 중계로  116-6 1층 (중계동) |1100494|37.6459852|127.0824018
뚜레쥬르|주문진점|033-661-1100|강원 강릉시 주문진읍 주문리 335-26|강원도 강릉시 주문진읍 주문로 107 |1100478|37.8934539|128.8271895
뚜레쥬르|원주태장점|033-747-0458|강원 원주시 태장동 128-16|강원도 원주시 현충로58번길  42 (태장동) |1100488|37.3618792|127.9590760
뚜레쥬르|갈현시장점|02-355-1455|서울 은평구 갈현동 411-20|서울특별시 은평구 통일로87길  18 (갈현동) |1100486|37.6235315|126.9179243
뚜레쥬르|경북봉화점|054-673-7710|경북 봉화군 봉화읍내성리 419-4|경상북도 봉화군 봉화읍 봉화로 1144 |1100492|36.8907698|128.7350199
뚜레쥬르|세명기독병원점|054-277-9592|경북 포항시 남구 대도동 103-8|경상북도 포항시 남구 포스코대로 365 |1100491|36.0168384|129.3631835
뚜레쥬르|순천용당점|061-752-0050|전남 순천시 용당동 560-5|전라남도 순천시 삼산로  90 101호 (용당동, 혜민빌딩) |1100477|34.9725407|127.4931403
뚜레쥬르|창원봉곡점|055-288-5399|경상남도 창원시 의창구 봉곡동 38-1스카이빌딩102호|경상남도 창원시 의창구 지귀로12번길  30 102호 (봉곡동, 스카이빌딩) |1100487|35.2428774|128.6518241
뚜레쥬르|창원용호시청점|055-283-0888|경남 창원시 용호동 73-49창원오피스텔106호|경상남도 창원시 의창구 용지로153번길  3 106호 (용호동, 창원오피스텔) |1100484|35.2287353|128.6804729
뚜레쥬르|미아점|02-980-4465|서울 강북구 미아동 304-81층111|서울특별시 강북구 도봉로  177 1층 111 (미아동) |1100482|37.6246459|127.0265661
뚜레쥬르|순천연향점|061-722-5008|전남 순천시 연향동 1343-6그린빌딩1층|전라남도 순천시 연향3로  33 1층 (연향동, 그린빌딩) |1100476|34.9510031|127.5196900
뚜레쥬르|청주용암현대점|043-296-0594|충청북도 청주시 상당구 용암동 1596|충청북도 청주시 상당구 월평로184번길  8 (용암동) |1100481|36.6098560|127.5042160
뚜레쥬르|화성상리점|031-297-0085|경기 화성시 봉담읍상리 22-39|경기도 화성시 봉담읍 샘마을길 21 |1100480|37.2183521|126.9501958
뚜레쥬르|광주송정점|031-764-0085|경기 광주시 송정동 12-3|경기도 광주시 경안천로  114 (송정동) |1100475|37.4161151|127.2721051
뚜레쥬르|대전오류중앙점|042-522-0489|대전광역시 중구 오류동 175-8번지|대전광역시 중구 계룡로  858 (오류동) |1100473|36.3242661|127.4098028
뚜레쥬르|울산매곡점|052-291-2988|울산 북구 매곡동 527-12|울산광역시 북구 매곡1로  16 (매곡동) |1100464|35.6433882|129.3541299
뚜레쥬르|여수미평점|061-651-0054|전남 여수시 미평동 759-5번지1층|전라남도 여수시 대학로  15 1층 (미평동) |1100456|34.7716001|127.7021171
뚜레쥬르|대구안지랑점|053-625-0453|대구 남구 대명동 912-6|대구광역시 남구 대명로  128 (대명동) |1100459|35.8391470|128.5715809
뚜레쥬르|인천만수시장점|032-466-7773|인천 남동구 만수동 870-71층|인천광역시 남동구 만수로19번길  3 1층 (만수동, 동성빌딩) |1100467|37.4589008|126.7308582
뚜레쥬르|화곡옛길점|02-2607-8882|서울 강서구 화곡동 24-1671층|서울특별시 강서구 까치산로  80 1층 (화곡동) |1100458|37.5456445|126.8476353
뚜레쥬르|삼산미래타운점|032-512-0082|인천 부평구 삼산동 389-2로얄프라자102,103호|인천광역시 부평구 부평북로  448-0 로얄프라자 (삼산동) |1100460|37.5217204|126.7433662
뚜레쥬르|파주봉일천점|031-949-9589|경기 파주시 조리읍 봉일천리 209-3아크비전텔1층|경기도 파주시 조리읍 고봉로  1039 아크비전텔 1층 |1100453|37.7438195|126.8082936
뚜레쥬르|광주금호종원점|062-681-5050|광주 서구 금호동 239-22신화빌딩105|광주광역시 서구 화개1로79번길  3 105 (금호동, 신화빌딩) |1100449|35.1309324|126.8547688
뚜레쥬르|시흥사거리점|02-891-0045|서울 금천구 시흥동 994-5|서울특별시 금천구 시흥대로  229 (시흥동) |1100450|37.4541266|126.9003849
뚜레쥬르|충남합덕점|041-362-8890|충청남도 당진시 합덕읍 운산리 273-3|충청남도 당진시 합덕읍 중동길  43-1 |1100445|36.8084700|126.7726416
뚜레쥬르|강릉내곡점|033-642-0004|강원 강릉시 내곡동 459-11|강원도 강릉시 범일로  653 (내곡동) |1100447|37.7448012|128.8838376
뚜레쥬르|남부법원점|02-2647-1485|서울 양천구 신정동 1026-31층뚜레쥬르|서울특별시 양천구 신월로  344 1층 뚜레쥬르 (신정동) |1100442|37.5216293|126.8592384
뚜레쥬르|우이점|02-902-8630|서울 강북구 우이동 44-22|서울특별시 강북구 삼양로  621 (우이동) |1100439|37.6582749|127.0135543
뚜레쥬르|광주양벌리점|031-798-7557|경기 광주시 오포읍양벌리 646-2|경기도 광주시 오포읍 양촌길  116-4 |1100440|37.3704018|127.2467447
뚜레쥬르|부천대성점|032-662-0008|경기 부천시 원미구 원미동 137-2아송빌딩1층|경기도 부천시 원미구 부천로90번길 8 1층 (원미동, 아송빌딩) |1100437|37.4919948|126.7848330
뚜레쥬르|청주복대어울림점|043-265-0425|충청북도 청주시 흥덕구 복대동 3318번지|충청북도 청주시 흥덕구 대신로73번길  1 (복대동) |1100434|36.6394542|127.4351897
뚜레쥬르|광주태전점|031-761-0271|경기 광주시 장지동 687-9|경기도 광주시 고불로  57 (장지동) |1100433|37.3929120|127.2316486
뚜레쥬르|울진북면점|054-782-0091|경북 울진군 북면부구리 139-7|경상북도 울진군 북면 울진북로 2102 |1100431|37.1036867|129.3746137
뚜레쥬르|무악재점|02-734-0089|서울 서대문구 홍제동 90-13|서울특별시 서대문구 통일로  367-18 (홍제동) |1100422|37.5827915|126.9492791
뚜레쥬르|방학더브러마트점|02-3492-2288|서울 도봉구 방학동 461-2|서울특별시 도봉구 방학로15길  19 (방학동) |1100417|37.6606156|127.0243781
뚜레쥬르|병점역점|031-226-3117|경기 화성시 진안동 529-1|경기도 화성시 병점3로  11 (진안동) |1100416|37.2078793|127.0346576
뚜레쥬르|남양주오남양지점|031-575-0550|경기 남양주시 오남읍 양지리 95-9|경기도 남양주시 오남읍 진건오남로 782 |1100415|37.6971942|127.2044955
뚜레쥬르|충남광천점|041-642-0404|충청남도 홍성군 광천읍 광천리 176-1|충청남도 홍성군 광천읍 홍남로 670 |1100411|36.5030160|126.6249778
뚜레쥬르|역곡역남부점|032-347-0045|경기 부천시 소사구 괴안동 128광장빌딩1층|경기도 부천시 소사구 경인로  517 1층 (괴안동, 광장빌딩) |1100409|37.4849222|126.8124624
