##NAME|AREA|SUBNAME|TELNUM|NEWADDR|FATHER|SINCE@@성당
천주교|대구대교구|진량성당|053-856-7676|경북 경산시 진량읍 봉회길 76-10|주임신부 문봉한 야고보 신부|1997.09.04
천주교|마산교구|진례성당|055-345-3226|경상남도 김해시 진례면 진례로223번길 7|주임신부 전병이 요아킴 신부|1998.01.20
천주교|안동교구|진보성당||경상북도 청송군 진보면 진보로 95-8|주임신부 류한빈 안드레아 신부|2005.7.15.
천주교|춘천교구|진부성당|033-335-7202|강원도 평창군 진부면 석두산길 63|주임신부 이동주 시몬 신부|1968.9.29.
천주교|수원교구|진사리성당|031-656-4742|경기도 안성시 공도읍 진사2길 65|주임 이형동 베드로 신부|1998.1.30.
천주교|대전교구|진산/성지성당|041-752-6249|충청남도 금산군 진산면 실학로 207|주임신부 김용덕 야고보 신부|2009.01.14
천주교|전주교구|진안성당|063-433-2541|전라북도 진안군 진안읍 대광길 22|주임신부 이성우 마티아 신부|1900.9.22.
천주교|마산교구|진영성당|055-343-2018|경상남도 김해시 진영읍 진영산복로 110|주임신부 허철수 미카엘 신부|1935.06.15
천주교|광주대교구|진월동성당|062-675-7080|광주광역시 남구  광복마을4길 22 (진월동)|주임신부 정대영 모세 신부|1991.01.12
천주교|대전교구|진잠성당|042-542-7004|대전광역시 유성구  교촌로10번길 17|주임신부 백광현 세례자 요한 신부|2001.2.8.
천주교|의정부교구|진접성당|031-572-7264|경기도 남양주시 진접읍 장현천로 58|주임신부 김부섭 실베스텔 신부|1995.3.3.
천주교|청주교구|진천성당|043-534-2742|충북 진천군 진천읍 중앙동로 30|주임신부 김영환 프란치스코 신부|1956.4.30.
천주교|군종교구|진해해군성당|055-549-4087|경남 창원시 진해구  충무로 29|주임신부 강재원 미카엘 신부|1951.04.05
천주교|의정부교구|참회와/속죄의/성당|031-941-3159|경기 파주시 탄현면 성동로 111(성동리)|협력사목 이성만 토마스 신부|
천주교|서울대교구|창4동성당|02-990-9723|서울특별시 도봉구  마들로13길 192 (창동)|주임신부 오인섭 토마스 신부|2012.02.10
천주교|서울대교구|창5동성당|02-990-5684|서울특별시 도봉구  노해로63가길 15-15 (창동)|주임신부 최원석 프란치스코 신부|1991.08.23
천주교|마산교구|창녕성당|055-532-8311|경상남도 창녕군 창녕읍 만옥정길 5|주임신부 황봉철 베드로 신부|1949.08.08
천주교|서울대교구|창동성당|02-991-2121|서울특별시 도봉구  도봉로110나길 45 (창동)|주임신부 소윤섭 요셉 신부|1975.02.01
천주교|전주교구|창인동성당|063-858-4721|전라북도 익산시  인북로 132|주임신부 나춘성 스테파노 신부|1935.5.16.
천주교|광주대교구|창평성당|061-382-8840|전라남도 담양군 창평면 의병로 159|주임신부 신혁 대건 안드레아 신부|2008.8.19
천주교|의정부교구|창현성당|031-594-0340|경기도 남양주시 화도읍 수레로 1171-49|주임 이한수 안토니오 신부|1996.9.24.
천주교|대구대교|챙기공소성당||경상북도 성주군 금수면 무학3길 17|대구대교구|
천주교|부산교구|천곡성당|052-285-1261|울산광역시 북구  가재길 52|주임신부 손영배 미카엘 신부|2011.01.12
천주교|원주교구|천곡동성당||강원도 동해시  천곡1길 22 (천곡동)|주임신부 박순신 프란치스코 하비에르 신부|1992.01.28
천주교|수원교구|천리요셉성당|031-333-4091|경기도 용인시 처인구 이동읍 적동로 1-12|주임 서동찬 야고보 신부|1997.2.14.
천주교|의정부교구|천마성당|031-511-2011|경기도 남양주시 화도읍 먹갓로38번길 7|주임신부 안창길 레오 신부|1999.2.18.
천주교|군종교구|천마대성당|070-4265-6073|서울시 동작구 여의대방로22길 77 서울동작우체국 ㉴ 40호|주임신부 최혁 베드로 신부|2007.07.03
천주교|대구대교구|천부성당|054-791-6047|경북 울릉군 북면 천부2길 16|주임신부 박장근 베드로 신부|1966.1.1.
천주교|군종교구|천성대성당|043-200-2244|충북 청주시 청원구 내수읍 팔결로 164 사서함 308-1호|주임신부 안성진 프란치스코 신부|1980.08.11
천주교|대전교구|천안구룡동성당|041-578-7552|충청남도 천안시 동남구  풍세로 732|주임 신부 한동성 갈리스토 신부|2008.1.23.
천주교|대전교구|천안두정동성당|041-523-1201|충청남도 천안시 서북구  두정중5길 54-5|주임신부 김명현 미카엘 신부|2003.1.14.
천주교|대전교구|천안봉명동성당|041-574-7411|충청남도 천안시 동남구  우영3길 15|주임신부 정우석 사무엘 신부|1985.2.19.
천주교|대전교구|천안불당2동성당||충청남도 천안시 서북구 불당19로 188|주임신부 강대원 즈카르야 신부|2017.01.10
천주교|대전교구|천안불당동성당|041-621-8311|충청남도 천안시 서북구  불당12길 26-6|주임신부 맹상학 마르첼리노 신부|2005.1.25.
천주교|대전교구|천안성정동성당|041-579-3220|충청남도 천안시 서북구  서부대로 618|주임신부 장동준 라파엘 신부|1993.8.10.
천주교|대전교구|천안신방동성당|041-576-7611|충청남도 천안시 서북구  다가말2길 22|주임신부 권태웅 안셀모 신부|1998.2.2.
천주교|대전교구|천안신부동성당|041-568-1711|충청남도 천안시 동남구  천안대로 866|주임신부 김창선 안드레아 신부|1977.10.5.
천주교|대전교구|천안쌍용2동성당|041-579-0093|충청남도 천안시 서북구  월봉1길 31|주임신부 노승환 요셉 신부|2006.1.10.
천주교|대전교구|천안쌍용3동성당|041-565-9700|충청남도 천안시 서북구  불당13길 6-6|주임신부 최선종 사무엘 신부|2004.1.8.
천주교|대전교구|천안쌍용동성당|041-571-4787|충청남도 천안시 서북구  미라12길 11|주임신부 겸 천안서부지구장 이석우 비오 신부|1995.2.6.
천주교|대전교구|천안오룡동성당|041-567-9667|충청남도 천안시 동남구  옛시청길 32|주임신부 겸 천안동부지구장 이재훈 세례자 요한 신부|1939.5.19.
천주교|대전교구|천안용곡동성당|041-578-2253|충청남도 천안시 동남구 용곡6길 8-33|주임신부 임승욱 요한 크리소스토모 신부|2015.08.19
천주교|대전교구|천안원성동성당|041-551-5744|충청남도 천안시 동남구  고재17길 29|주임 신부 이명상 아우구스티노 신부|1986.8.18.
천주교|대전교구|천안월랑성당|041-541-3217|충청남도 아산시 음봉면 월암로 64-33|주임신부 곽상호 사도 요한 신부|2015.01.09
천주교|대전교구|천안청당동성당||충남 천안시 동남구 광풍로 1879|주임신부 박성민 요한 크리소스토모 신부|2014.01.15
천주교|전주교구|천호성당|063-263-1004|전라북도 완주군 비봉면 다리실길 34-21|주임신부 남종기 고스마 신부|20110123
천주교|서울대교구|천호동(지)성당|02-470-5821~2|서울특별시 강동구  구천면로 236-1 (천호동)|주임신부(겸 제9 강동지구장) 임승철 토마스데아퀴노 신부|1958.07.08
천주교|군종교구|철벽성당|070-8845-1607|강원도 삼척시 새천년도로 사서함 73-1호|주임신부 이민호 바오로 신부|2004.07.04
천주교|수원교구|철산성당|02-2681-1324|경기도 광명시  도덕공원로 37|주임 박정배 베네딕토 신부|1982.03.02
천주교|춘천교구|철원성당|033-455-9669|강원도 철원군 동송읍 금학로 243|주임신부 정귀철 베네딕토 신부|1957.6.4.
천주교|광주대교구|청계성당|061-452-5004|전라남도 무안군 청계면 해안로 62-6|주임신부 이준용 대건 안드레아 신부|1997.2.4.
천주교|서울대교구|청계시장(준)성당|02-2279-8485|서울특별시 중구  청계천로 260-6 (을지로6가)|주임신부 김영국 프란치스코 신부|2001.10.05
천주교|수원교구|청계예수성심성당|031-689-5591|경기도 의왕시  이미로 16-7|주임 방상만 베드로 신부|2010.8.31.
천주교|서울대교구|청구성당|02-2232-7941~2|서울특별시 중구  다산로36가길 7 (신당동)|주임신부 고경환 바오로 신부|2003.09.04
천주교|서울대교구|청담동성당|02-3447-0750~1|서울특별시 강남구  삼성로 720 (청담동)|주임신부 김민수 이냐시오 신부|1973.11.22
천주교|수원교구|청덕성모승천성당|031-285-4780|경기도 용인시 기흥구  구성로279번길 3|주임 이요한 요한 사도 신부|2008.09.02
천주교|대구대교구|청도성당|054-373-6041|경북 청도군 청도읍 고수뒷길 42|주임신부 김성근 요셉 신부|1961.5.18.
천주교|인천교구|청라성당|032-568-2654|인천광역시 서구 청라라임로 72(연희동)|정인화 야고보 신부|
천주교|인천교구|청라3동성당|032-568-2654|인천광역시 서구 청라라임로 72(청라동), 청라 성당 內|주임신부 손해락 멜키올 신부|
천주교|서울대교구|청량리성당|02-966-6760~1|서울특별시 동대문구  홍릉로8길 14 (청량리동)|주임신부 김중호 마르코 신부|1955.10.09
천주교|군종교구|청룡오리정성당|031-981-5052|경기도 김포시 월곶면 군하로 121|주임신부 권호섭 스테파노 신부|1961.10.20
천주교|수원교구|청북성당|031-684-8338|경기도 평택시 안중읍 안중로131번길 37|주임 현민수 토마스 데 아퀴노 신부|2011.08.30
천주교|청주교구|청산성당|043-732-8024|충북 옥천군 청산면 지전길 32-24|주임신부 연용모 베드로 신부|1959.9.1.
천주교|군종교구|청성성당|033-455-2691|강원도 철원군 동송읍 금학로157번길 44|주임신부 최재환 세례자요한 신부|1962.02.26
천주교|안동교구|청송성당||경상북도 청송군 청송읍 군청로 77|주임신부 박윤정 바오로 신부|1965.3.
천주교|인천교구|청수성당|031-998-1878|경기도 김포시  김포대로1473번길 82(장기동)|주임신부 김현수 토마스 신부|2002.1.21.
천주교|대전교구|청양성당|041-943-6123|충청남도 청양군 청양읍 중앙로18길 16|주임신부 김영삼 베드로 신부|1964.7.7.
천주교|인천교구|청언성당|032-832-2361|인천광역시 연수구  계림로 27(청학동)|주임신부 임성환 바오로 신부|
천주교|원주교구|청일성당||강원도 횡성군 청일면 유동로 45|주임신부 김진형 요한 신부|2008.09.10
천주교|원주교구|청전동성당||충청북도 제천시  청전대로15길 81 (청전동)|주임신부 양명모 루카 신부|1990.02.08
천주교|청주교구|청천성당||충북 괴산군 청천면 선평길 54|주임신부 이건희 대건 안드레아 신부|1997.6.30.
천주교|서울대교구|청파동성당|02-704-0045|서울특별시 용산구  청파로47가길 52 (청파동3가)|주임신부 겸) 숙명여자대학교 사목담당 조정환 라파엘 신부|1963.08.13
천주교|춘천교구|청평성당|031-584-2881|경기도 가평군 청평면 청평역1로 25|주임신부 이준 마르코 신부|1953.10.
천주교|부산교구|청학성당|051-413-1783|부산광역시 영도구  태종로 340|주임 신부 윤승식 모세 신부|1932.10.30
천주교|의정부교구|청학성당|031-841-1676|경기도 남양주시 별내면 청학로68번길 67|주임신부 최찬영 마르코 신부|2002.9.19.
천주교|인천교구|청학동성당|032-832-7368|인천광역시 연수구  비류대로294번길 32-20(청학동)|주임신부 김태헌 요셉 신부|2003.1.20.
천주교|춘천교구|청호동성당|033-633-6858|강원도 속초시  청호로3길 41|주임신부 최혁순 요셉 신부|1994.6.1.
천주교|춘천교구|초당성당|033-652-9770|강원도 강릉시 연당길 49|주임신부 최창덕 프란치스코 신부|1996.3.1.
천주교|부산교구|초량성당|051-467-1209|부산광역시 동구  초량상로79번길 15|주임신부 이윤벽 프란치스코 신부|1951.5.1.
천주교|수원교구|초월성당|031-767-1790|경기도 광주시 초월읍 경충대로1284번길 79|주임 조윤호 윤호요셉 신부|2004.10.1.
천주교|부산교구|초장성당|051-256-1836|부산광역시 서구  아미초장로 14|주임신부 이창신 이냐시오 신부|1959.10.11
천주교|대구대교구|초전성당|054-932-8021|경북 성주군 초전면 대장길 91|주임신부 오세민 암브로시오 신부|1980.1.5.
천주교|청주교구|초중성당|043-836-1649|충북 증평군 증평읍 초중4길 23|주임신부 김권일 도나도 신부|1997.6.30.
천주교|수원교구|초지동성당|031-475-2004|경기도 안산시 단원구  초지동로 23|주임 노중호 프란치스코 신부|2003.01.28
천주교|전주교구|축동성당|063-467-5630|전라북도 군산시  축동안2길 51|주임신부 박성문 사도 요한 신부|2000.1.29.
천주교|안동교구|춘양성당|||주임신부 김요한 요한 신부|
천주교|군종교구|충경성당|063-644-5004|전북 임실군 임실읍 감천로 55-77 사서함 89-301호|주임신부 강철호 세례자요한 신부|1983.09.16
천주교|군종교구|충무성당|055-585-5790|경남 함안군 군북면 함마대로 848|주임신부 김대건 대건안드레아 신부|1998.08.31
천주교|군종교구|충무대성당|054-291-0438|경북 포항시 남구 오천읍 충무로 70 사서함 209-8호|주임신부 김혁민 세례자 요한 신부|1953.05.20
천주교|군종교구|충용성당|033-671-1427|강원도 양양군 손양면 동해대로 2463|주임신부 윤성민 그레고리오 신부|1994.10.28
천주교|군종교구|충의성당|031-440-1620|경기도 안양시 동안구  평촌대로 491|주임신부 유한석 베드로 신부|1973.04.03
천주교|군종교구|충장성당|062-260-6162|광주시 북구  우치로 295|주임신부 김용 토마스 아퀴나스 신부|2001.08.07
천주교|대구대교구|충효성당|054-775-0610|경북 경주시 충효7길 13-6 (충효동)|주임신부 임범종 프란치스코 신부|2012.08.24
천주교|광주대교구|치평동성당|062-383-2004|광주광역시 서구 치평로 93 (치평동)|주임신부 천정기 요셉 신부|1998.2.3.
천주교|대구대교구|칠곡성당|053-323-1501|대구시 북구 칠곡중앙대로 579 (읍내동)|주임신부 이형문 안토니오 신부|1957.4.9.
천주교|수원교구|칠보성당|031-296-7778|경기도 수원시 권선구  칠보로 153|주임 최원섭 요셉 신부|1996.02.9
천주교|전주교구|칠보성당|063-538-1701|전라북도 정읍시 칠보면 칠보중앙로 103-27|주임신부 이상용 야고보 신부|2008.1.11
천주교|군종교구|칠성성당|033-442-1044|강원도 화천군 상서면 주파령로 40-13|주임신부 이효인 요셉 신부|1972.09.01
천주교|군종교구|칠성대(공군)성당|031-669-1258|경기도 평택시 신장로 55 사서함 309-20호|주임신부 홍헌표 베드로 신부|1962.07.01
천주교|군종교구|칠성대(육군)성당|042-616-1620~1|대전시 유성구 반석로 94 사서함 120-1호 육군군수사령부|주임신부 최장민 도미니코 신부|2007.02.01
천주교|마산교구|칠암동성당|055-752-3864|경상남도 진주시  진주대로986번길 9|주임신부 오학준 요한 신부|1965.03.01
천주교|마산교구|칠원성당|055-587-9300|경상남도 함안군 칠원읍 구성1길 7|주임신부 배진구 베드로 신부|1979.12.29
천주교|대구대교구|침산성당|053-352-4401|대구시 북구 침산로46길 9 (침산동)|주임신부 허용 요셉 신부|1984.8.4.
천주교|대구대교구|큰고개성당|053-959-1223|대구시 동구 아양로 150 (신암동)|주임신부 김두찬 요한 신부|1981.12.5.
천주교|대전교구|탄방동성당|042-485-1009|대전광역시 서구  탄방로 16|주임신부 겸 대전서부지구장 신인수 안드레아 신부|1992.8.12.
천주교|의정부교구|탄현동성당|031-922-3445~6|경기도 고양시 일산서구  탄현로 119-11|주임신부 김종성 야고보 신부|2000.9.16.
천주교|군종교구|탐라대성당||제주도 제주시 아연로 62-8 해병9여단|주임신부 김진수 요셉 신부|
천주교|군종교구|태극성당|033-461-0144|강원도 인제군 기린면 내린천로 3898|주임신부 이겨레 다니엘 신부|1962.03.02
천주교|서울대교구|태릉성당|02-3296-3891|서울특별시 노원구  노원로1나길 28 (공릉동)|주임신부 한상문 세례자 요한 신부|2004.09.09
천주교|대전교구|태안성당|041-674-1004|충청남도 태안군 태안읍 터널길 26-13|주임신부 이진용 베드로 신부|1964.8.4.
천주교|원주교구|태장1동성당||강원도 원주시  치악로 1977 (태장1동)|주임신부 김승오 아우구스티노 신부|2004.08.20
천주교|원주교구|태장동성당||강원도 원주시  북원여중길 26 (태장동)|주임신부 조규정 알렉산델 신부|1981.09.20
천주교|대구대교구|태전성당|053-324-2477|대구시 북구 칠곡중앙대로77길 19 (태전동)|주임신부 서덕교 야고보 신부|1994.9.6.
천주교|부산교구|태종대성당|051-404-1118|부산광역시 영도구  동삼서로 26|주임신부 이택면 예로니모 신부|1972.1.29.
천주교|마산교구|태평동성당|055-645-3336|경상남도 통영시  중앙로 177|주임신부 허성학 아브라함 신부|1929.05.25
천주교|대전교구|태평동성당|042-527-6661|대전광역시 중구  태평로151번길 24|주임신부 송우진 베드로 신부|1985.2.19.
천주교|수원교구|태평동성당|031-721-3367|경기도 성남시 수정구  성남대로1314번길 11|주임 김정욱 마태오 신부|1999.1.26.
천주교|군종교구|태풍성당|031-863-5023|경기도 양주시 은현면 삼육사로 428|주임신부 박우성 암브로시오 신부|1962.03.10
천주교|안동교구|태화동성당||경상북도 안동시  태화길 15|주임신부 김영식 요셉 신부|1979.12.1.
천주교|군종교구|토성대성당|055-850-3095|경남 사천시 사천읍 사천대로 1949 사서함 336-1호|주임신부 석현일 마르코 신부|1955.02.09
천주교|의정부교구|토평동성당|031-567-9341|경기도 구리시  벌말로128번길 40|주임 김승한 요셉 신부|2001.10.5.
천주교|부산교구|토현성당|051-758-6690|부산광역시 연제구  과정로164번길 41|주임 신부 이정민 토마스 아퀴나스 신부|1988.7.21.
천주교|인천교구|통진성당|031-988-0145|경기도 김포시 통진읍 조강로 88|주임신부 조대혁 사도 요한 신부|1965.8.5.
천주교|춘천교구|퇴계성당|033-243-6004|강원도 춘천시 충혼길18번길 14|주임신부 오경택 안셀모 신부|1998.9.1.
천주교|의정부교구|퇴계원성당|031-574-1784|경기도 남양주시 퇴계원면 퇴계원로59번길 35|주임신부 최용혁 베드로 신부|1987.2.6.
천주교|수원교구|퇴촌성당|031-765-4101|경기도 광주시 퇴촌면 광동로 97-9|주임 임익수 베드로 신부|1985.02.05
천주교|수원교구|판교성김대건안드레아성당|031-8017-0012|경기도 성남시 분당구  판교원로82번길 45|주임 김동진 다니엘 신부|2009.9.1.
천주교|수원교구|판교성프란치스코성당|031-8017-8101|경기도 성남시 분당구  서판교로 125|주임 김대영 베드로 신부|2009.09.01
천주교|대전교구|판암동성당|042-272-5995|대전광역시 동구  새울로 13|주임신부 김민수 야고보 신부|1993.8.10.
천주교|전주교구|팔마성당|063-442-4044|전라북도 군산시  서래내길 9|주임신부 조정오 요셉 신부|1969.4.1.
천주교|전주교구|팔복동성당|063-211-8043|전라북도 전주시 덕진구  신복천변1길 14|주임신부 박찬희 다니엘 신부|2004.8.29.
천주교|전주교구|팔봉성당|063-835-2976|전라북도 익산시  석암로5길 6|주임신부 윤태종 토마스 신부|1997.8.30.
천주교|마산교구|팔용동성당|055-252-8057|경상남도 창원시 의창구  남산로17번길 28|주임신부 최종태 요한 마리아 비안네 신부|2007.01.02
천주교|수원교구|팽성성당|031-691-4702|경기도 평택시 팽성읍 부용로 7-15|주임 이용인 프란치스코 신부|1983.8.1.
천주교|마산교구|평거동성당||경상남도 진주시  진양호로125번길 22-4|주임신부 주용민 리노 신부|2019.01.01
천주교|의정부교구|평내/(1지구장)성당|031-595-8751|경기도 남양주시  경춘로1256번길 17|1지구장 성준한 바르나바 신부|1990.8.22.
천주교|광주대교구|평동성당|062-943-2011|광주광역시 광산구  평동로735번길 29 (옥동)|주임신부 김진모 펠릭스 신부|1996.1.30.
천주교|대구대교구|평리성당|053-557-8771|대구시 서구 국채보상로38길 19 (평리동)|주임신부 이상해 스테파노 신부|1979.11.16
천주교|원주교구|평창성당||강원도 평창군 평창읍 노성로 121|주임신부 박홍표 바오로 신부|1965.10.07
천주교|수원교구|평촌성당|031-457-1245|경기도 안양시 동안구  평촌대로40번길 126|주임 김태진 베난시오 신부|1995.01.20
천주교|수원교구|평택성당|031-654-2702|경기도 평택시  평택2로 61|주임 한기석 마카리오 신부|1928.4.14.
천주교|대구대교구|평화성당|054-434-1785|경북 김천시 평화순환길 204 (평화동)|주임신부 신영규 베드로 신부|1958.10.25
천주교|전주교구|평화동성당|063-232-5001|전라북도 전주시 완산구  꽃밭정로 37-3|주임신부 경규봉 가브리엘 신부|1987.1.24.
천주교|인천교구|포동성당|031-315-9200|경기도 시흥시  신현로12번길 20-16(미산동)|주임신부 문용길 아론 신부|1995.8.15.
천주교|수원교구|포승성당|031-684-3901|경기도 평택시 포승읍 서동대로 1174-13|주임 조성경 프란치스코 신부|2007.08.28
천주교|서울대교구|포이동성당|02-571-3251|서울특별시 서초구  논현로5길 28 (양재동)|주임신부 배원일 세례자요한 신부|1990.08.22
천주교|수원교구|포일성당|031-425-1004|경기도 의왕시  정우2길 8|주임 민영기 요셉 신부|1987.03.24
천주교|춘천교구|포천성당|031-534-0057|경기도 포천시  왕방로 191|주임신부 오세민 루도비코 신부|1956.2.21.
천주교|제주교구|표선성당|064-787-0173|제주특별자치도 서귀포시 표선면 표선동서로 169|주임신부 류충렬 대건 안드레아 신부|1997.2.5.
천주교|안동교구|풍기성당||경상북도 영주시 풍기읍 기주로 137|주임 신부 김영필 바오로 신부|1980.1.10.
천주교|서울대교구|풍납동성당|02-482-8151|서울특별시 송파구  토성로19길 21 (풍납동)|주임신부 이영우 요셉 신부|1989.02.04
천주교|의정부교구|풍동성당|031-965-0211~2|경기도 고양시 일산동구  숲속마을로 49-69|주임신부 정원식 요셉 신부|2006.8.31.
천주교|인천교구|풍무동성당|031-983-1751|경기도 김포시  승가로 12(풍무동)|주임신부 이범석 아우구스티노 신부|2000.7.18.
천주교|수원교구|풍산성당|031-794-7020|경기도 하남시  덕풍북로 117|주임 정지용 베드로 신부|2008.9.2.
천주교|원주교구|풍수원성당||강원도 횡성군 서원면 경강로유현1길 30|주임 직무대행 박동규 마르코 신부|1888.06.20
천주교|광주대교구|풍암동성당|062-681-4334|광주광역시 서구  풍암순환로 127 (풍암동)|주임신부 이경철 안드레아 신부|2000.8.25.
천주교|광주대교구|풍암운리성당|062-681-9965|광주광역시 서구  송풍로16번길 8|주임신부 이영선 골룸바노 신부|2015.01.13
천주교|안동교구|풍양/농촌/선교성당||경상북도 예천군 풍양면 낙상2길 37-70|주임신부 안영배 사도 요한 신부|2008.7.18.
천주교|군종교구|필승성당|02-3158-2684|경기도 고양시 덕양구 화전동 사서함 86-1호|주임신부 박양신 안드레아 신부|1976.08.23
천주교|전주교구|하가성당||전라북도 전주시 덕진구  가련산로 27 복음빌딩 4층|주임신부 송형석 그레고리오 신부|2017.08.24
천주교|서울대교구|하계동성당|02-948-6282~3|서울특별시 노원구  공릉로58나길 10 (하계동)|주임신부 정의덕 바오로 신부|1992.09.24
천주교|제주교구|하귀성당|064-713-9001|제주특별자치도 제주시 애월읍 하귀로23길 21|주임신부 나기웅 엘리야 신부|1998.1.25.
천주교|대전교구|하기동성당|042-823-7621|대전광역시 유성구  송림로 49|주임신부 이원무 베다 신부|2006.1.10.
천주교|광주대교구|하남동성당|062-352-2004|광주광역시 광산구  하남대로54번길 7 (하남동)|주임신부 임영배 타대오 신부|2010.9.9.
천주교|수원교구|하남성정하상바오로성당|031-796-3333|경기도 하남시  대청로22번길 55|주임 이석재 바오로 신부|1997.9.5.
천주교|부산교구|하단성당|051-201-0098|부산광역시 사하구  동매로 82-6|주임신부 권동국 라우렌시오 신부|1988.2.6.
천주교|광주대교구|하당성당|061-281-7004|전라남도 목포시  입암로4번길 27 (상동)|주임신부 안호석 안드레아 신부|1995.2.3.
천주교|마산교구|하대동성당|055-759-0295|경상남도 진주시  도동로239번길 14|주임신부 이창섭 아우구스티노 신부|1986.09.09
천주교|마산교구|하동성당|055-883-9693|경상남도 하동군 하동읍 향교1길 62|주임신부 김동영 아우구스티노 신부|1965.12.27
천주교|안동교구|하망동성당||경상북도 영주시  영주로 269|주임신부 임준기 다미아노 신부|1988.8.28.
천주교|군종교구|하상바오로성당|051-742-7576|부산시 해운대구 우1동 사서함 321-1호|주임신부 김한국 베드로 신부|1992.08.16
천주교|인천교구|하성성당|031-988-3784|경기도 김포시 하성면 하성로 508-27|주임신부 이용옥 요한 보스코 신부|2002.2.1.
천주교|수원교구|하안성당|02-899-7328|경기도 광명시  구름산로 50|주임 고재민 스테파노 신부|1996.02.09
천주교|대구대교구|하양성당|053-852-2715|경북 경산시 하양읍 금송로 71|주임신부 김원조 라우렌시오 신부|1928.05.06
천주교|수원교구|하우현성당|031-426-8921|경기도 의왕시  원터아랫길 81-6|주임 황현 율리오 신부|1900.01.01
천주교|인천교구|하점성당|032-933-3750|인천광역시 강화군 하점면 강화대로1100번길 13|주임신부 김석훈 안드레아 신부|2003.1.20.
천주교|마산교구|하청성당|055-636-0755|경상남도 거제시 하청면 거제북로 522-1|주임신부 남영철 요한 마리아 비안네 신부|2014.12.22
천주교|광주대교구|학다리성당|061-323-6663|전라남도 함평군 학교면 백학길 58|주임신부 주락권 세례자 요한 신부|1974.4.16.
천주교|청주교구|학산성당||충북 영동군 학산면 서산로 54-14|주임신부 구윤회 안토니오 신부|1995.6.24.
천주교|원주교구|학성동성당||강원도 원주시  송계1길 9 (학성동)|주임신부 백승치 요한 신부|1957.06.01
천주교|광주대교구|학운동성당|062-232-4004|광주광역시 동구  의재로 40 (학동)|보좌신부 양필선 베드로 신부|1974.04.16
천주교|인천교구|학익동성당|032-872-3052|인천광역시 미추홀구  노적산로 46(학익동)|주임신부 김태현 마태오 신부|2008.1.14.
천주교|서울대교구|한강(지)성당|02-796-1846|서울특별시 용산구  이촌로81길 38 (이촌동)|주임신부(제1중구-용산지구장) 최정진 베네딕토 신부|1970.12.18
천주교|서울대교구|한남동성당|02-798-8931|서울특별시 용산구  대사관로 39 (한남동)|주임신부 이종환 요셉 신부|1997.09.26
천주교|제주교구|한림성당|064-796-4044|제주특별자치도 제주시 한림읍 한수풀로 20|주임신부 김형민 베드로 신부|1952.4.19.
천주교|군종교구|한밭성당|042-829-6162|세종시  금남면 채나무길 123 32사단|주임신부 우석제 도미니코 신부|2005.07.07
천주교|대전교구|한산성당|041-953-8835|충청남도 서천군 한산면 한마로 75-13|주임신부 황인기 베드로 신부|2016.01.12
천주교|군종교구|한성대성당|031-723-9603|경기도 성남시 수정구 대왕판교로 1210 사서함 337-29호|주임신부 성세현 바르톨로메오 신부|1972.07.05
천주교|원주교구|함백성당||강원도 정선군 신동읍 함백로 366|주임신부 김현수 바오로 신부|1963.09.29
천주교|마산교구|함안성당|055-583-2042|경상남도 함안군 가야읍 방목2길 13|주임신부 노영환 마티아 신부|1932.06.05
천주교|마산교구|함양성당|055-963-1009|경상남도 함양군 함양읍 함양로 1165|주임신부 신호열 요셉 신부|1913.05.10
천주교|전주교구|함열성당|063-861-7181|전라북도 익산시 함열읍 익산대로 1825|주임신부 이봉석 노엘 신부|1910.10.19
천주교|안동교구|함창성당||경상북도 상주시 함창읍 함창중앙로 174-1|주임신부 신기룡 안드레아 신부|1942.5.21.
천주교|광주대교구|함평성당|061-323-8004|전라남도 함평군 함평읍 남일길 21|주임신부 김관수 시몬 신부|
천주교|광주대교구|함평하상성당|061-323-0043|전라남도 함평군 해보면 밀재로 1309|주임 김양수 프란치스코 신부|2001.1.30.
천주교|광주대교구|함평호영성당||전라남도 함평군 손불면 손무로 708|(061)322-4341|2012.01.19
천주교|대전교구|합덕성당|041-363-1061|충청남도 당진시 합덕읍 합덕성당2길 22|주임신부 허숭현 안셀모 신부|1890.8.
천주교|마산교구|합천성당|055-931-1283|경상남도 합천군 합천읍 충효로3길 10|주임신부 이민 베드로 신부|1932.05.22
천주교|군종교구|해군교육사성당|055-907-2045|경남 창원시 진해구 진희로 111 사서함 211호|주임신부 이지성 임마누엘 신부|2001.08.12
천주교|군종교구|해군사관학교성당|055-546-2353|경남 창원시 진해구 앵곡동 사서함 88-1-2호|주임신부 신기훈 그레고리오 신부|1977.08.08
천주교|군종교구|해군중앙성당|02-844-2439|서울시 영등포구  가마산로79길 49|주임신부 박종석 요셉 신부|1997.07.01
천주교|광주대교구|해남성당|061-534-3004|전라남도 해남군 해남읍 중앙1로 208|주임신부 김용원 토마스 신부|1954.4.1.
천주교|대전교구|해미성당|041-688-1557|충청남도 서산시 해미면 남문5로 30-10|주임신부 김찬용 베드로 신부|1985.4.10.
천주교|서울대교구|해방촌성당|02-795-3404|서울특별시 용산구  신흥로5길 69 (용산동2가)|주임신부 류시창 베드로 신부|1954.11.
천주교|군종교구|해병대요람성당|054--290-1151|경북 포항시 남구 오천읍 충무로 70 사서함 209-132호|주임신부 김경훈 사도요한 신부|2009.12.08
