##NAME|SUBNAME|TYPE1|TYPE2|TELNUM|NEWADDR|SINCE|URL|ID|XCOORD|YCOORD@@보건소
성동보건진료소||보건진료소|공립|063-650-5282|전라북도 순창군 동계면 장항길 117 (동계면)|19841201||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNjEjJDEjJDgjJDgz|127.272499767|35.4705163757
성암보건진료소||보건진료소|공립|054-862-3597|경상북도 의성군 단북면 단북다인로 426 426|19831001||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz|128.3824103|36.4001779
성읍보건진료소||보건진료소|공립|064-787-1342|제주특별자치도 서귀포시 표선면 성읍정의현로 92 (표선면)|19880101||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQyNjE4MzIjNTEjJDEjJDYjJDgz|126.801159157|33.3906943826
성주군금수면무학보건진료소||보건진료소|공립|054-932-5336|경상북도 성주군 금수면 무학3길 17-4 17|19841207||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz|128.097918225|35.9274923288
성주군대가면용흥보건진료소||보건진료소|공립|054-932-6614|경상북도 성주군 대가면 용흥3길 2 2|19840107||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz|128.2412736|35.9252089
성주군벽진면봉학보건진료소||보건진료소|공립|054-932-7962|경상북도 성주군 벽진면 봉학1길 9-4 (벽진면)|19831028||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz|128.192197514|35.9759344232
성주군선남면도흥보건진료소||보건진료소|공립|054-932-0762|경상북도 성주군 선남면 선노로 276-10 (도흥보건진료소)|19831207||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz|128.388332674|35.9010798077
성주군선남면명포보건진료소||보건진료소|공립|054-931-0262|경상북도 성주군 선남면 본성로 499 (선남면)|19831207||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz|128.31536457|35.8760015538
성주군선남면문방보건진료소||보건진료소|공립|054-932-1286|경상북도 성주군 선남면 문방3길 23-5 (문방보건진료소)|19840418||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz|128.35193389|35.9363342771
성주군수륜면남은보건진료소||보건진료소|공립|054-932-3710|경상북도 성주군 수륜면 남작로1길 10 (수륜면)|19840418||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz|128.265624903|35.8007027888
성주군용암면마월보건진료소||보건진료소|공립|054-931-0290|경상북도 성주군 용암면 마월1길 20 (용암면)|19830605||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz|128.292591743|35.8553738274
성주군월항면장산보건진료소||보건진료소|공립|054-933-8928|경상북도 성주군 월항면 세종대왕자태실로 63 (장산보건진료소)|19820707||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz|128.286294136|35.9743604911
성주군초전면소성보건진료소||보건진료소|공립|054-932-6986|경상북도 성주군 초전면 소성길 156 (소성보건진료소)|19840707||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz|128.243714972|36.0258912249
성주군초전면용성보건진료소||보건진료소|공립|054-932-8015|경상북도 성주군 초전면 용성길 52-8 52|19861220||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz|128.258854218|35.948189549
성천보건진료소||보건진료소|공립|033-635-1763|강원도 고성군 토성면 용원로 277 (성천보건진료소)|19871207||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz|128.547748781|38.2274186762
세도면귀덕리보건진료소||보건진료소|공립|041-833-1131|충청남도 부여군 세도면 부흥로912번길 2-5 2|19850201||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz|126.978581315|36.1632322656
세도면화수리보건진료소||보건진료소|공립|041-833-1996|충청남도 부여군 세도면 의자로 29 (세도면)|19851022||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz|126.954866854|36.1897536076
세심보건진료소||보건진료소|공립|063-642-7763|전라북도 임실군 삼계면 세심길 80 (삼계면)|19840101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz|127.244614559|35.493281884
세월보건진료소||보건진료소|공립|031-772-3589|경기도 양평군 강상면 세월길 139-1 (세월보건지소)|19871229||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz|127.494159209|37.437473728
세중보건진료소||보건진료소|공립|043-542-3740|충청북도 보은군 마로면 세중2길 34-1 (마로면)|19830621||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz|127.831300652|36.3890890655
세천진료소||보건진료소|공립|042-274-2091|대전광역시 동구 옥천로 635 (세천동)|19841201||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz|127.492415964|36.3436159228
세포보건진료소||보건진료소|공립|061-686-2515|전라남도 여수시 화양면 장수로 19 (화양면)|19851002||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz|127.625021556|34.6380282937
세풍보건진료소||보건진료소|공립|061-797-4086|전라남도 광양시 광양읍 부흥길 16 (광양읍)|19871126||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz|127.582884169|34.9442688176
세화보건진료소||보건진료소|공립|064-787-3107|제주특별자치도 서귀포시 표선면 세성로 302-1 (세화보건진료소)|19871217||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz|126.79825985|33.331788516
소곡보건진료소||보건진료소|공립|055-754-8154|경상남도 진주시 정촌면 정촌로279번길 9 (정촌면)|19860101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz|128.12145446|35.1226148576
소곡보건진료소||보건진료소|공립|055-854-1376|경상남도 사천시 정동면 소곡길 46 (정동면)|19821204||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5MiQyNjE0ODEjNzEjJDEjJDgjJDgz|128.161488558|35.0324386248
소남보건진료소||보건진료소|공립|055-972-5563|경상남도 산청군 단성면 목화로341번길 30 30|19860715||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz|127.9639431|35.2590677
소로보건진료소||보건진료소|공립|043-201-3697|충청북도 청주시 흥덕구 옥산면 소로1길 68 68|19831001||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz|127.40404|36.686415
소연평보건진료소||보건진료소|공립|032-831-8985|인천광역시 옹진군 연평면 소연평로19번길 28 (연평면)|20130926||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQyIyQxIyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz|125.708732064|37.6103408543
소이작보건진료소||보건진료소|공립|032-832-3695|인천광역시 옹진군 자월면 소이작로42번길 1 (소이작 보건진료소)|20150615||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQyIyQxIyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz|126.2391023|37.1815663
소전보건진료소||보건진료소|공립|043-221-7040|충청북도 청주시 상당구 문의면 소전길 1 (문의면)|19821001||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz|127.525709287|36.4555101862
소중보건진료소||보건진료소|공립|041-663-4685|충청남도 서산시 운산면 창성산길 457 (운산면)|19871001||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz|126.550049933|36.7853998047
소향보건진료소||보건진료소|공립|063-263-4316|전라북도 완주군 고산면 대아저수로 333 333|19860701||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz|127.2548571|35.9841743
소호보건진료소||보건진료소|공립|052-264-4269|울산광역시 울주군 상북면 소호당리길 8 (상북면)|19970715||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz|129.086734418|35.6697799834
소호보건진료소||보건진료소|공립|054-861-0025|경상북도 의성군 구천면 소호1길 111 (구천면)|19811002||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz|128.422013218|36.3454400747
속사보건진료소||보건진료소|공립|033-3325165|강원도 평창군 용평면 양지길 10 10|19811001||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz|128.4730762|37.6653561
손죽보건진료소||보건진료소|공립|061-665-9662|전라남도 여수시 삼산면 우데미길 12 12|19860701||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz|127.3606901|34.2851545
송계보건진료소||보건진료소|||경상남도 고성군 대가면 송계리 761-43|||80059||
송곡보건진료소||보건진료소|공립|044-867-1665|세종특별자치시 전동면 금이로 184 ()|19851023||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz|127.269297363|36.6308985936
송기보건진료소||보건진료소|공립|061-742-5667|전라남도 순천시 별량면 송산송기길 140 (별량면)|19821001||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz|127.415696631|34.8557003366
송당보건진료소||보건진료소|공립|064-728-7303|제주특별자치도 제주시 구좌읍 송당서1길 4 (송당보건진료소)|19831004||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz|126.775313463|33.4702698167
송도보건진료소||보건진료소|공립|061-666-9363|전라남도 여수시 돌산읍 송도길 51-19 (돌산읍)|19870901||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz|127.706928746|34.6073187177
송마리보건진료소||보건진료소|공립|031-989-2918|경기도 김포시 대곶면 송마로 30 (송마리보건진료소)|19810101||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz|126.558446846|37.6645335581
송백보건진료소||보건진료소|공립|054-472-2569|경상북도 구미시 산동면 송백로 860 (산동면)|19821006||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz|128.477965833|36.2144618435
송사보건진료소||보건진료소|공립|054-822-8004|경상북도 안동시 길안면 송사시장길 79 (길안면)|19860101||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz|128.929512008|36.3664951391
송산보건진료소||보건진료소|공립|041-732-9813|충청남도 논산시 연산면 사계로 1325 (연산면)|19860701||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz|127.158293987|36.2411304105
송산보건진료소||보건진료소|공립|055-572-8407|경상남도 의령군 유곡면 청정로 1679 (유곡면)|19850619||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz|128.286585347|35.4197118414
송석보건진료소||보건진료소|공립|041-952-9154|충청남도 서천군 마서면 송신로 466 466|19871221||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz|126.706763|36.061933
송정보건진료소||보건진료소|공립|033-682-1826|강원도 고성군 거진읍 건봉사로 1511 (거진읍)|19871207||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz|128.42348869|38.4411260123
송정보건진료소||보건진료소|공립|063-642-7838|전라북도 임실군 삼계면 충효로 1451 (삼계면)|19860101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz|127.282004641|35.5206287829
송죽진료소||보건진료소|공립|043-542-7191|충청북도 보은군 삼승면 거현송죽로 451 (송죽보건진료소)|19850101||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz|127.729528861|36.4369129955
송촌보건진료소||보건진료소|공립|031-882-8510|경기도 여주시 대신면 여양1로 218 218|19840101||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz|127.5667605|37.4110529
송하보건진료소||보건진료소|공립|054-682-0553|경상북도 영양군 수비면 가천로 629 629|19850225||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4MiQyNjEyMjIjNjEjJDEjJDQjJDgz|129.202563|36.765225
송학보건진료소||보건진료소|공립|041-356-3292|충청남도 당진시 면천면 쇠학골길 66 (송학보건진료소)|19821001||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz|126.660818328|36.8377646726
송학보건진료소||보건진료소|공립|044-852-0564|세종특별자치시 장군면 황미창말길 5-4 (송학보건진료소)|19811006||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5MiQyNjE4MzIjNzEjJDEjJDgjJDgz|127.190250532|36.5381430899
송한보건진료소||보건진료소|공립|043-651-2714|충청북도 제천시 송학면 송한2길 6 (송학면)|19880101||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz|128.233344777|37.2183888871
송현보건진료소||보건진료소|공립|061-452-1945|전라남도 무안군 망운면 서은길 2 2|19710111||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz|126.3640895|34.9982316
송호보건진료소||보건진료소|공립|061-533-3498|전라남도 해남군 송지면 땅끝해안로 1796-14 (송지면)|19841012||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz|126.516493177|34.3167278409
수곡보건진료소||보건진료소|공립|0452-936-8882|충청남도 보령시 주산면 신구유곡로 205 205|19871120||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz|126.5976959|36.1805031
수룡보건진료소||보건진료소|공립|043-853-9243|충청북도 충주시 노은면 원모롱이길 19 (노은면)|19860701||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz|127.800818398|37.0441411754
수만보건진료소||보건진료소|공립|063-290-3098|전라북도 완주군 동상면 수만길 40 (수만보건진료소)|19851004||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz|127.274630526|35.9235757665
수산보건진료소||보건진료소|공립|033-672-2177|강원도 양양군 손양면 수산2길 7-1 (수산보건진료소)|19880101||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz|128.670749332|38.0789424402
수산보건진료소||보건진료소|공립|064-782-4358|제주특별자치도 서귀포시 성산읍 수산서남로 17-1 (수산보건진료소)|19871217||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz|126.88271911|33.4460276182
수월보건진료소||보건진료소|공립|055-643-9426|경상남도 통영시 도산면 도산일주로 1179 (도산면)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz|128.329261506|34.8858010018
수하보건진료소||보건진료소|공립|054-682-0445|경상북도 영양군 수비면 낙동정맥로 3387-8 (수비면)|19830915||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz|129.258284574|36.8224986959
수항보건진료소||보건진료소|공립|033-332-5168|강원도 평창군 진부면 오대천로 924 (수항보건진료소)|19821002||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNjEjJDEjJDgjJDgz|128.563544827|37.5596160076
수홍보건진료소||보건진료소|공립|063-626-3734|전라북도 남원시 대강면 수촌2길 6 (수홍보건진료소)|19851022||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNDEjJDEjJDQjJDgz|127.25324224|35.4034535858
순호보건진료소||보건진료소|공립|054-832-8508|경상북도 의성군 가음면 순호마을길 61-2 (가음면)|19821001||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz|128.728242202|36.2112634212
승치보건진료소||보건진료소|공립|063-290-3096|전라북도 완주군 화산면 미남길 9-14 ()|19821007||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz|127.227507121|36.0590286707
시묘보건진료소||보건진료소|공립|041-746-8267|충청남도 논산시 은진면 매죽헌로309번길 23 (은진면)|19850920||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz|127.124511959|36.1525423847
시우보건진료소||보건진료소|공립|031-590-4694|경기도 남양주시 조안면 고래산로 413-48 (조안면)|19980330||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz|127.29555633|37.5869357104
시흥시과림보건진료소||보건진료소|공립|031-2686-8776|경기도 시흥시 금오로 474 (과림동, 과림보건진료소)|19871002||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz|126.830866343|37.4444332993
시흥시연성보건진료소||보건진료소|공립|031-317-1199|경기도 시흥시 하중로 136 (하중동, 연성보건진료소)|19811006||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDIjJDgz|126.800508527|37.3984196911
시흥시월곶보건진료소||보건진료소|공립|031-499-3761|경기도 시흥시 군자로 32 (월곶동, 월곶보건진료소)|19841002||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz|126.76188235|37.3804431267
신고보건진료소||보건진료소|공립|041-543-0840|충청남도 아산시 신창면 서부북로295번길 22 (신창면)|19880101||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz|126.901354555|36.8134631314
신남보건진료소||보건진료소|공립|041-531-1407|충청남도 아산시 둔포면 신남길 40 (둔포면)|19840901||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz|126.999699249|36.9154151902
신당보건진료소||보건진료소|공립|041-363-8551|충청남도 당진시 신평면 원신당로 60-27 (신평면)|20130412||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz|126.803748848|36.8680139618
신대보건진료소||보건진료소|공립|043-542-9510|충청북도 보은군 회인면 신대2길 3 (회인면)|19860701||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQzNjE0ODEjODEjJDEjJDIjJDgz|127.591911446|36.4663709023
신덕보건진료소||보건진료소|공립|063-644-0412|전라북도 임실군 신덕면 불재로 336 336|19840101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz|127.1612926|35.7002705
신도보건진료소||보건진료소|공립|064-760-6386|제주특별자치도 서귀포시 대정읍 도원로 37 (신도보건진료소)|19860708||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz|126.174262839|33.2774849901
신동보건진료소||보건진료소|공립|062-943-2935|광주광역시 광산구 신동산길 127-5 (신동)|19860714||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNTEjJDEjJDYjJDgz|126.698760784|35.1110962443
신두리보건진료소||보건진료소|공립|041-675-6111|충청남도 태안군 원북면 신두로 326 (원북면)|19860801||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz|126.213074641|36.8315316294
신두보건진료소||보건진료소|공립|063-546-9372|전라북도 김제시 부량면 신두길 32 (신두 보건 진료소)|20030111||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz|126.866878648|35.7319632772
신례보건진료소||보건진료소|공립|064-767-1906|제주특별자치도 서귀포시 남원읍 신례중앙로 36-1 (신례보건진료소)|19871217||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz|126.626386761|33.2879502018
신론보건진료소||보건진료소|공립|031-773-9643|경기도 양평군 청운면 신론로 196 (신론보건진료소)|19821025||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz|127.761527294|37.5677667139
신룡보건진료소||보건진료소|공립|062-952-7653|광주광역시 광산구 임곡신촌길 35 (신룡동)|19851001||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz|126.774888621|35.2218687466
신리보건진료소||보건진료소|공립|055-672-6653|경상남도 고성군 마암면 신리1길 150 (마암면)|19840101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz|128.299901217|35.0663654738
신리보건진료소||보건진료소|공립|033-332-5161|강원도 평창군 대화면 고토곡길 4 (신리보건진료소)|19860701||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz|128.459861591|37.5388676457
신명보건진료소||보건진료소|공립|052-298-5765|울산광역시 북구 동해안로 1801 (신명동)|19980221||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz|129.440440558|35.6442314075
신방보건진료소||보건진료소|공립|061-533-4438|전라남도 해남군 현산면 백방산길 142 (신방보건진료소)|19851004||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz|126.538440131|34.437947777
신산보건진료소||보건진료소|공립|064-784-0202|제주특별자치도 서귀포시 성산읍 환해장성로111번길 21-12 (성산읍)|19880101||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQyNjEwMDIjNzEjJDEjJDgjJDgz|126.877349589|33.3822348876
신삼보건진료소||보건진료소|공립|032-933-1193|인천광역시 강화군 하점면 고려산로 506-2 506|19870101||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz|126.394219062|37.7522284079
