번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
1932|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212013000004|20131018||01|영업/정상|13|영업중|||||||700270|대구광역시 중구 서내동 53-3번지 |대구광역시 중구 서성로14길 26 (서내동)||더스타일|20170828095354|I|2018-08-31 23:59:59.0||343431.965046       |264751.408155       |외국인관광 도시민박업||||||||||||||||||||||||||||||||||
1933|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212013000003|20130829||03|폐업|03|폐업|20140925||||053-422-6199||700812|대구광역시 중구 대봉동 174-9번지 |대구광역시 중구 명덕로 283-15 (대봉동)||게스트하우스 마마|20140925164619|I|2018-08-31 23:59:59.0||344550.120884       |262916.714148       |외국인관광 도시민박업||근린상업지역|1||||단독주택||||||||||||||114.38|||||||||||||114
1934|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212013000002|20130716||03|폐업|03|폐업|20190114||||||700270|대구광역시 중구 서내동 68-1번지 |대구광역시 중구 경상감영길 43-11 (서내동)||더판게스트하우스|20190114091054|U|2019-01-16 02:40:00.0||343468.93625        |264672.77905        |외국인관광 도시민박업||중심상업지역|1||||단독주택|1|||||||||||||63.54|||||||||||||64
1935|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212013000001|20130418||03|폐업|03|폐업|20140106||||||700817|대구광역시 중구 대신동 296-14번지 |대구광역시 중구 큰장로22길 44-6 (대신동)||소담정|20140106142041|I|2018-08-31 23:59:59.0||342551.954206       |264046.204241       |외국인관광 도시민박업||||||||||||||||||||||||||||||||||
1936|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212012000003|20120626||03|폐업|03|폐업|20140707||||||700160|대구광역시 중구 문화동 6-13번지 6층 |"대구광역시 중구 국채보상로123길 23, 6층 (문화동)"||대구 피터팬 게스트하우스|20140709152627|I|2018-08-31 23:59:59.0||344180.369227       |264675.493921       |외국인관광 도시민박업||일반상업지역|||||단독주택||||||||||||||52.18|||||||||||||52
1937|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212012000002|20120518||03|폐업|03|폐업|20180321||||070-7504-4115|||대구광역시 중구 종로2가 |대구광역시 중구 진골목길 12 (종로2가)||다님 하늘배 게스트하우스|20180321091525|I|2018-08-31 23:59:59.0||343760.707933       |264255.434251       |외국인관광 도시민박업||||||||||||Danim Skyboat Guesthouse|Foreign tourist city private rental room service|||||||||||||||||||||
1938|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212016000003|20160729||01|영업/정상|13|영업중||||||||대구광역시 중구 동산동 766 |대구광역시 중구 달구벌대로401길 16 (동산동)||청라 게스트하우스|20190514110452|U|2019-05-16 02:40:00.0||342956.203263       |264032.267541       |외국인관광 도시민박업|||1||||다가구용 주택(공동주택적용)|1||||CHEONGNA GUEST HOUSE|Foreign tourist city private rental room service||||||||78.53|||||||||||||79
1939|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212016000002|20160609||01|영업/정상|13|영업중||||||||대구광역시 중구 남성로 146 |대구광역시 중구 남성로 4 (남성로)||온나 게스트하우스|20160609104537|I|2018-08-31 23:59:59.0||343307.030512       |264370.9561         |외국인관광 도시민박업||중심상업지역|||||단독주택||||||||||||||195.44|||||||||||||195
1940|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212018000003|20180919||01|영업/정상|13|영업중|||||0532556541|||대구광역시 중구 남산동 2108-23번지 |"대구광역시 중구 중앙대로58길 9, 3층 (남산동)"|41963|수피네 게스트하우스|20180919173936|U|2018-09-19 23:59:59.0||343707.647647       |263100.059353       |외국인관광 도시민박업||일반주거지역|1|주택가주변|||다가구용 주택(공동주택적용)|3||||Sufi's guest house|Homestay Business||||||||159.3|||||||||||||159
1941|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212019000001|20190605||01|영업/정상|13|영업중||||||||대구광역시 중구 남산동 677-24번지 |"대구광역시 중구 명륜로21길 33-16, 2층 202호 (남산동)"|41957|분이네|20190605154320|I|2019-06-07 02:21:05.0||343912.901684       |263639.774283       |외국인관광 도시민박업||준주거지역|||||단독주택|||||BOONIENE|Homestay Business||||||||56.1|||||||||||||56
1942|외국인관광도시민박업|03_11_04_P|3410000|CDFI2262212018000002|20180710||01|영업/정상|13|영업중||||||||대구광역시 중구 삼덕동3가 328-4번지 |"대구광역시 중구 달구벌대로445길 16-13, 2~3층 (삼덕동3가)"|41948|글렌즈 게스트하우스|20180710170650|I|2018-08-31 23:59:59.0||345082.421389       |263767.98034        |외국인관광 도시민박업||일반주거지역|||||단독주택|3|||||||||||||114.48|||||||||||||114
1943|외국인관광도시민박업|03_11_04_P|3420000|CDFI2262212018000002|20180509||01|영업/정상|13|영업중||||||||대구광역시 동구 중대동 457-3번지 |대구광역시 동구 파계로112길 31-9 (중대동)|41001|엘까미노|20180820151023|I|2018-08-31 23:59:59.0||347461.950418       |276507.527883       |외국인관광 도시민박업||자연녹지지역||||||||2|||||||||||215.21|||||||||||||215
1944|외국인관광도시민박업|03_11_04_P|3420000|CDFI2262212018000001|20180207||03|폐업|03|폐업|20181120|||||||대구광역시 동구 신암동 325-18번지 |대구광역시 동구 신암남로23길 62-9 (신암동)|41224|루이 게스트하우스|20181120170641|U|2018-11-22 02:36:27.0||347150.389907       |266142.945913       |외국인관광 도시민박업||||||||||2|||||||||||66.61|||||||||||||67
1945|외국인관광도시민박업|03_11_04_P|3420000|CDFI2262212017000001|20170307||01|영업/정상|13|영업중||||||||대구광역시 동구 신암동 250-3번지 한일빌라 |"대구광역시 동구 아양로 146-3, 201호 (신암동, 한일빌라)"|41217|Supool하우스|20190612140718|U|2019-06-14 02:40:00.0||347001.833522       |266235.742624       |외국인관광 도시민박업|||||||다세대주택|||2|54||||||||||54.11|||||||||||||54
1946|외국인관광도시민박업|03_11_04_P|3420000|CDFI2262212019000001|20190416||01|영업/정상|13|영업중||||||||대구광역시 동구 검사동 1022-14번지 |"대구광역시 동구 해동로 173-6, 201호 (검사동)"|41155|유후 게스트하우스|20190416142856|I|2019-04-18 02:20:45.0||348766.615251       |266506.075194       |외국인관광 도시민박업|||3||||||||||||||||||111.78|||||||||||||112
1947|외국인관광도시민박업|03_11_04_P|3420000|CDFI2262212018000003|20180723||01|영업/정상|13|영업중||||||||대구광역시 동구 서호동 13-5번지 |대구광역시 동구 경안로107길 25 (서호동)|41112|하늘의운명 게스트하우스|20180808114353|I|2018-08-31 23:59:59.0||354462.358105       |264752.939511       |외국인관광 도시민박업||준주거지역|4||||단독주택||||||||||||||191|||||||||||||191
1948|외국인관광도시민박업|03_11_04_P|3420000|CDFI2262212015000001|20150204||02|휴업|02|휴업||20170331|20180331||||701823|대구광역시 동구 신천동 42-3번지 |대구광역시 동구 동부로19길 21-1 (신천동)||레밍하우스(Reming House)|20170808140615|I|2018-08-31 23:59:59.0||346439.027172       |265286.464691       |외국인관광 도시민박업||주거지역|||||단독주택|||||||||||||||||||||||||||
1949|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212019000001|20190130||01|영업/정상|13|영업중||||||||대구광역시 남구 이천동 214-456번지 강변타운 |"대구광역시 남구 명덕로68길 19, 102동 1105층 (이천동, 강변타운)"|42434|멋진 뷰가 있는 강변 타운|20190130154039|I|2019-02-01 02:21:07.0||345053.536451       |262713.424359       |외국인관광 도시민박업||일반주거지역|||||||||||||||||||52.23|||||||||||||52
1950|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212019000002|20190225||01|영업/정상|13|영업중||||||||대구광역시 남구 대명동 642-160번지 |"대구광역시 남구 두류공원로12길 17-40, 미라벨 501호 (대명동)"|42468|미라벨|20190225175518|I|2019-02-27 02:21:34.0||341995.532871       |261545.353531       |외국인관광 도시민박업||일반주거지역|4||||다가구용 주택(공동주택적용)||||||||||||||94.47|||||||||||||94
1951|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212015000001|20150326||01|영업/정상|13|영업중|||||||705822|대구광역시 남구 대명동 2310-7번지 |대구광역시 남구 양지로3길 6-7 (대명동)||VESTA|20180105091516|I|2018-08-31 23:59:59.0||342288.762044       |262384.447864       |외국인관광 도시민박업||주거지역|1|주택가주변|||단독주택|||3|53|VESTA|||||||||52.9|||||||||||||53
1952|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212018000003|20180423||01|영업/정상|13|영업중||||||||대구광역시 남구 대명동 1580-34번지 |대구광역시 남구 매자안길 39 (대명동)|42499|상상하우스|20180423095430|I|2018-08-31 23:59:59.0||340848.928959       |260159.228592       |외국인관광 도시민박업||일반주거지역|3|||||3|||||||||||||144.1|||||||||||||144
1953|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212018000002|20180417||01|영업/정상|13|영업중||||||||대구광역시 남구 대명동 649-13번지 |대구광역시 남구 앞산순환로93길 48 (대명동)|42490|유원게스트하우스|20180417095523|I|2018-08-31 23:59:59.0||342264.559779       |260496.175693       |외국인관광 도시민박업||일반주거지역|3|||||2|1|||||||||||||||||||||||||
1954|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212017000002|20171108||01|영업/정상|13|영업중||||||||대구광역시 남구 대명동 634-25번지 |"대구광역시 남구 앞산순환로93길 57, 2층 (대명동)"|42490|동락재|20171108133548|I|2018-08-31 23:59:59.0||342243.89942        |260531.029145       |외국인관광 도시민박업||일반주거지역|2||||단독주택|2|||||||||||||125|||||||||||||125
1955|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212017000001|20170227||01|영업/정상|13|영업중||||||||대구광역시 남구 대명동 484-3번지 |대구광역시 남구 큰골6길 2 (대명동)|42453|사람이 좋은 집|20180105092351|I|2018-08-31 23:59:59.0||342911.112066       |260701.95565        |외국인관광 도시민박업||일반주거지역|1|주택가주변|||다가구용 주택(공동주택적용)|2||2|270|Home with fine family|Homestay Business||||||||96.53|||||||||||||97
1956|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212015000002|20151007||03|폐업|03|폐업|20170914|||||||대구광역시 남구 봉덕동 1359-2번지 |"대구광역시 남구 삼정2길 28, 4층 (봉덕동)"||The house of Gallery|20171010142411|I|2018-08-31 23:59:59.0||344027.589811       |261039.870033       |외국인관광 도시민박업||일반주거지역|||||근린생활시설|||||||||||||||||||||||||||
1957|외국인관광도시민박업|03_11_04_P|3440000|CDFI2262212018000001|20180228||01|영업/정상|13|영업중||||||||대구광역시 남구 대명동 139-12번지 |"대구광역시 남구 대명로57길 20-22, 4층 (대명동)"|42418|The house of Gallery|20180228085805|I|2018-08-31 23:59:59.0||343355.593922       |261700.753196       |외국인관광 도시민박업||일반상업지역|1|학교정화(상대)|||다가구용 주택(공동주택적용)|4|||||||||||||101.28|||||||||||||101
1958|외국인관광도시민박업|03_11_04_P|3450000|CDFI2262212016000001|20160428||03|폐업|03|폐업|20180316|||||||대구광역시 북구 칠성동2가 715번지 칠성휴먼시아 107동 403호|"대구광역시 북구 칠성남로 101, 107동 403호 (칠성동2가, 칠성휴먼시아)"|41587|Flying house|20180316165426|I|2018-08-31 23:59:59.0||343680.311178       |265487.37503        |외국인관광 도시민박업||||||||||1||Flying house|Foreign tourist city private rental room service|||||||||||||||||||||
1959|외국인관광도시민박업|03_11_04_P|3450000|CDFI2262212018000001|20180119||03|폐업|03|폐업|20180309|||||||대구광역시 북구 침산동 400-1번지 침산쌍용아파트 104동 1303호|"대구광역시 북구 침산로21길 36, 104동 1303호 (침산동, 침산쌍용아파트)"|41591|대구게스트하우스|20180309173403|I|2018-08-31 23:59:59.0||343217.086827       |266372.885505       |외국인관광 도시민박업||일반주거지역||아파트지역|||아파트|||||Daegu Gues Houst|Foreign tourist city private rental room service||||||||76.03|||||||||||||76
1960|외국인관광도시민박업|03_11_04_P|3450000|CDFI2262212018000002|20180828||01|영업/정상|13|영업중||||||||대구광역시 북구 산격동 1245-1번지 |대구광역시 북구 대학로9길 68-2 (산격동)|41536|패밀리민박|20190628132004|I|2019-06-30 02:21:24.0||344961.098103       |267457.503823       |||||||||||||||||||||||||||||||||||
1961|외국인관광도시민박업|03_11_04_P|3460000|CDFI2262212015000001|20150528||01|영업/정상|13|영업중||||||||대구광역시 수성구 황금동 860번지 904호|"대구광역시 수성구 동대구로25길 24-11 (황금동, 황금동해피하우스2IN1)"|42149|해피하우스(HAPPY  HOUSE)|20190612161740|U|2019-06-14 02:40:00.0||346501.616179       |261364.414024       |외국인관광 도시민박업|||||||아파트|9||1|||||||||||49.85|||||||||||||50
1962|외국인관광도시민박업|03_11_04_P|3460000|CDFI2262212014000001|20140804||03|폐업|03|폐업|20190129|||||||대구광역시 수성구 범어동 195-8번지 |대구광역시 수성구 달구벌대로488안길 32 (범어동)|42085|Meeting & healing(만남과 힐링)|20190129162143|U|2019-01-31 02:40:00.0||346939.381392       |263138.474216       |외국인관광 도시민박업|||||||단독주택|4||2||||||||||||||||||||||||
1963|외국인관광도시민박업|03_11_04_P|3460000|CDFI2262212015000002|20150730||02|휴업|02|휴업||20190612|20190810|||||대구광역시 수성구 만촌동 657-6번지 |대구광역시 수성구 국채보상로209길 48-2 (만촌동)|42045|스마일 게스트 하우스|20190613103136|U|2019-06-15 02:40:00.0||348401.305235       |264513.015082       |외국인관광 도시민박업||||||||||3|||||||||||188.31|||||||||||||188
1964|외국인관광도시민박업|03_11_04_P|3460000|CDFI2262212015000003|20151013||03|폐업|03|폐업|20170626||||053-756-4368|||대구광역시 수성구 만촌동 640-21번지 |대구광역시 수성구 무열로39길 36-1 (만촌동)||만촌하우스|20170626100157|I|2018-08-31 23:59:59.0||348546.714696       |264899.23092        |외국인관광 도시민박업|||||||단독주택||||||||||||||110.94|||||||||||||111
1965|외국인관광도시민박업|03_11_04_P|3460000|CDFI2262212017000001|20170201||03|폐업|03|폐업|20190129|||||||대구광역시 수성구 범물동 630번지 |"대구광역시 수성구 지범로54길 15, 103동 1001호 (범물동, 현대청림아파트)"|42247|게스트하우스 수성|20190129162241|U|2019-01-31 02:40:00.0||348720.213469       |258390.063114       |외국인관광 도시민박업||주거지역|||||아파트|||1|||||||||||151|||||||||||||151
1966|외국인관광도시민박업|03_11_04_P|3460000|CDFI2262212017000002|20170425||03|폐업|03|폐업|20181029|||||||대구광역시 수성구 상동 555번지 |"대구광역시 수성구 수성로 71, 106동 1402호 (상동, 수성동일하이빌레이크시티아파트)"|42166|사라의 집|20181029135507|U|2018-10-31 02:36:21.0||345362.987975       |260217.87376        |외국인관광 도시민박업||||||||||2||||||||||||||||||||||||
1967|외국인관광도시민박업|03_11_04_P|3470000|CDFI2262212019000001|20190319||01|영업/정상|13|영업중||||||||대구광역시 달서구 감삼동 113-25번지 |대구광역시 달서구 감삼북길 29-30 (감삼동)|42644|세하빌리지|20190319142735|I|2019-03-21 02:21:57.0||339682.549306       |262435.484082       |외국인관광 도시민박업||||||||||||||||||||||||||||||||||
1968|외국인관광도시민박업|03_11_04_P|3470000|CDFI2262212016000001|20160607||01|영업/정상|13|영업중||||||||대구광역시 달서구 죽전동 220-39번지 |대구광역시 달서구 죽전길 31-10 (죽전동)||다온하우스|20160817134853|I|2018-08-31 23:59:59.0||339049.95989        |262552.907573       |외국인관광 도시민박업||전용주거지역|3||||단독주택|3||5|154||||||||||154.17|||||||||||||154
1969|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212018000004|20181218||01|영업/정상|13|영업중||||||||인천광역시 중구 사동 17-34번지 |인천광역시 중구 인중로182번길 14-28 (사동)|22313|인천민박업|20181218094724|I|2018-12-20 02:20:22.0||166803.004109226    |440862.563281411    |외국인관광 도시민박업||||||||||||||||||||||||||||||||||
1970|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212018000003|20180928||01|영업/정상|13|영업중||||||||인천광역시 중구 송월동3가 10-2번지 |인천광역시 중구 자유공원로 129-5 (송월동3가)|22311|애플하우스|20180928091556|U|2018-09-28 23:59:59.0||166417.026286676    |441916.244117928    |외국인관광 도시민박업||||||||||||||||||||||||||||||900000000||||
1971|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000009|20160712||03|폐업|03|폐업|20180802|||||||인천광역시 중구 무의동 22-17번지 |인천광역시 중구 대무의로502번길 44 (무의동)|22388|바다언덕 게스트하우스|20180803160236|I|2018-08-31 23:59:59.0||149729.239152312    |430056.107649307    |외국인관광 도시민박업||자연녹지지역|2|기타|||단독주택|2|||||||||||||190.8|||||||||||||191
1972|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212017000001|20170117||01|영업/정상|13|영업중||||||||인천광역시 중구 을왕동 783-3번지 |인천광역시 중구 용유서로348번길 11-8 (을왕동)|22383|어울림|20170117173116|I|2018-08-31 23:59:59.0||144536.878071434    |438805.422255362    |외국인관광 도시민박업||자연녹지지역|2|||||2|||||||||||||123.15|||||||||||||123
1973|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212017000002|20170502||01|영업/정상|13|영업중||||||||인천광역시 중구 을왕동 827-6번지 |인천광역시 중구 용유서로450번길 35 (을왕동)||산솔하우스|20190404205722|U|2019-04-06 02:40:00.0||144662.305407995    |439774.112509633    |외국인관광 도시민박업||자연녹지지역|2||||단독주택|2|||||||||||||119.27|||||||||||||119
1974|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212018000001|20180503||03|폐업|03|폐업|20180808|||||||인천광역시 중구 신흥동1가 10-11번지 |"인천광역시 중구 제물량로 110, 3층 (신흥동1가)"|22320|미추홀 게스트하우스|20180809111243|I|2018-08-31 23:59:59.0||167329.069474672    |440774.860977434    |외국인관광 도시민박업||||||||||||||||||||||||||||||||||
1975|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212018000002|20180515||01|영업/정상|13|영업중||||||||인천광역시 중구 중산동 1129-14번지 |인천광역시 중구 영종순환로169번길 119 (중산동)|22358|나인게스트하우스|20180515105242|I|2018-08-31 23:59:59.0||160582.424034513    |445380.583411677    |외국인관광 도시민박업||보전녹지지역|1|기타|||단독주택|1|||||||||||||92.72|||||||||30000000||||93
1976|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212013000001|20131220||03|폐업|03|폐업|20170327||||032-243-3452||400180|인천광역시 중구 인현동 20-6번지 |인천광역시 중구 자유공원로 3-8 (인현동)||ACE guest house|20170327175831|I|2018-08-31 23:59:59.0||167255.264626189    |441486.434411813    |외국인관광 도시민박업||일반상업지역|4||||단독주택|4|0||||||||||||169.38|||||||||280000000||||169
1977|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212013000002|20130503||03|폐업|03|폐업|20180323|||||||인천광역시 중구 중산동 1224-23번지 |인천광역시 중구 마장포로53번길 4-22 (중산동)|22358|엘비스 비앤비|20180403112634|I|2018-08-31 23:59:59.0||159831.319502976    |445266.963030468    |외국인관광 도시민박업||||||||||||||||||||||||||||||||||
1978|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212014000001|20141126||03|폐업|03|폐업|20161109||||||400320|인천광역시 중구 중산동 1887-1번지 926동 1403호|"인천광역시 중구 하늘별빛로 86, 926동 1403호 (중산동, (중산동, 한라비발디))"||다나 게스트하우스|20161122173247|I|2018-08-31 23:59:59.0||161344.509771922    |443400.848665832    |외국인관광 도시민박업||일반주거지역||아파트지역|||아파트|14|||||||||||||115.42|||||||||||||115
1979|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000004|20160202||03|폐업|03|폐업|20180228|||||||인천광역시 중구 중산동 1129-15번지 |인천광역시 중구 영종순환로169번길 121 (중산동)|22358|인천펜션게스트하우스-민들레|20180406095337|I|2018-08-31 23:59:59.0||160596.613411058    |445365.481499157    |외국인관광 도시민박업||||||||||2|93|||||||||||||||||||||||
1980|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212015000001|20150611||03|폐업|03|폐업|20170712||||||400223|인천광역시 중구 송월동3가 3-34번지 |"인천광역시 중구 자유공원서로51번길 25, 302호 (송월동3가, 힐하우스)"||원더랜드 게스트하우스|20170712150224|I|2018-08-31 23:59:59.0||166453.599146502    |441837.01109469     |외국인관광 도시민박업||일반주거지역|5|주택가주변||||4|1||||||||||||53.62|||||||||15000000||||54
1981|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212015000002|20150409||01|영업/정상|13|영업중|||||||400821|인천광역시 중구 운북동 791-1번지 |인천광역시 중구 백운로 556 (운북동)||피스 게스트하우스|20150409180029|I|2018-08-31 23:59:59.0||156149.523590069    |446214.744057437    |외국인관광 도시민박업||자연녹지지역|2||||단독주택|2|0||||||||||||140.6|||||||||10000000||||141
1982|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000001|20161114||01|영업/정상|13|영업중||||||||인천광역시 중구 을왕동 455-4번지 |인천광역시 중구 늘목로 23 (을왕동)|22384|해뜨는집|20161114093507|I|2018-08-31 23:59:59.0||146476.808744676    |439100.948592375    |외국인관광 도시민박업||자연녹지지역|2||||단독주택|2|||||||||||||97.7|||||||||||||98
1983|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000002|20160510||03|폐업|03|폐업|20170630|||||||인천광역시 중구 을왕동 880-11번지 |"인천광역시 중구 왕산로 72 (을왕동, 해처럼팬션)"||해처럼 게스트하우스|20170724090213|I|2018-08-31 23:59:59.0||143895.632565636    |440319.171938863    |외국인관광 도시민박업||보전녹지지역|4||||단독주택|3|1||||||||||||121.47|||||||||||||121
1984|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000008|20160202||03|폐업|03|폐업|20180228|||||||인천광역시 중구 중산동 1129-32번지 |인천광역시 중구 영종순환로169번길 132 (중산동)|22358|인천펜션게스트하우스-코스모스|20180416141230|I|2018-08-31 23:59:59.0||160571.338532604    |445277.018946759    |외국인관광 도시민박업||||||||1||2|101|||||||||||||||||||||||
1985|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000005|20160202||03|폐업|03|폐업|20180228|||||||인천광역시 중구 중산동 1129-12번지 |인천광역시 중구 영종순환로169번길 115 (중산동)|22358|인천펜션게스트하우스-장미|20180410164619|I|2018-08-31 23:59:59.0||160554.024404873    |445410.947803192    |외국인관광 도시민박업||자연녹지지역||||||||2|93|||||||||||||||||||||||
1986|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000006|20160202||03|폐업|03|폐업|20180228|||||||인천광역시 중구 중산동 1129-32번지 |인천광역시 중구 영종순환로169번길 132 (중산동)|22358|인천펜션게스트하우스-해바라기|20180410164641|I|2018-08-31 23:59:59.0||160571.338532604    |445277.018946759    |외국인관광 도시민박업||자연녹지지역||||||||2|98|||||||||||||||||||||||
1987|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000007|20160602||03|폐업|03|폐업|20180228|||||||인천광역시 중구 중산동 1129-37번지 |인천광역시 중구 영종순환로169번길 142 (중산동)|22358|인천펜션게스트하우스-백합|20180412202618|I|2018-08-31 23:59:59.0||160626.593790697    |445189.858520772    |외국인관광 도시민박업||||||||||2|99|||||||||||||||||||||||
1988|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000003|20160420||03|폐업|03|폐업|20180320|||||||인천광역시 중구 무의동 562번지 |인천광역시 중구 대무의로 90 (무의동)|22386|갤리 게스트하우스|20180327140028|I|2018-08-31 23:59:59.0||148037.597019475    |433647.352378045    |외국인관광 도시민박업||자연녹지지역||기타||||||5|||||||||||143.66|||||||||||||144
1989|외국인관광도시민박업|03_11_04_P|3490000|CDFI2262212016000010|20160510||03|폐업|03|폐업|20190613|||||||인천광역시 중구 무의동 143-13번지 |인천광역시 중구 대무의로 363-1 (무의동)||하늘닿는섬 게스트하우스|20190613164718|I|2019-06-15 02:21:11.0||149299.814950855    |431644.811694378    |||||||||||||||||||||||||||||||||||
1990|외국인관광도시민박업|03_11_04_P|3510500|CDFI2262212016000001|20160708||03|폐업|03|폐업|20180119||||032-467-4536|||인천광역시 미추홀구 도화동 108-1번지 TS 굿모닝 아파트 101동 1308호 |"인천광역시 미추홀구 장고개로36번길 36, 101동 1308호 (도화동, TS 굿모닝 아파트)"|22116|Jubilee house|20180119164303|I|2018-08-31 23:59:59.0||||외국인관광 도시민박업||일반주거지역||아파트지역|||아파트|||1|||||||||||84.27|||||||||||||84
1991|외국인관광도시민박업|03_11_04_P|3530000|CDFI2262212018000001|20180829||01|영업/정상|13|영업중||||||||인천광역시 남동구 구월동 1404-6번지 201호|"인천광역시 남동구 문화서로4번길 55-13, 201호 (구월동)"|21568|코나하우스|20180829162506|I|2018-08-31 23:59:59.0||173201.704202787    |438165.284584253    |외국인관광 도시민박업|||||||다세대주택||||||||||||||96.69|||||||||||||97
1992|외국인관광도시민박업|03_11_04_P|3530000|CDFI2262212016000001|20160808||01|영업/정상|13|영업중||||||||인천광역시 남동구 구월동 1554번지 |"인천광역시 남동구 선수촌로 8, 806동 15층 1502호 (구월동, 구월아시아드선수촌8단지)"|21586|유메|20170221161917|I|2018-08-31 23:59:59.0||174812.452185478    |437616.823449464    |외국인관광 도시민박업||주거지역||아파트지역|||아파트||||||||||||||84.97|||||||||||||85
1993|외국인관광도시민박업|03_11_04_P|3530000|CDFI2262212016000002|20160223||01|영업/정상|13|영업중||||||||인천광역시 남동구 구월동 23-0번지 구월힐스테이트롯데캐슬골드1단지 1113동 301호|"인천광역시 남동구 구월로 192, 1113동 3층 301호 (구월동, 구월힐스테이트롯데캐슬골드1단지)"||KIMBAP guest house|20160223170719|I|2018-08-31 23:59:59.0||174431.49712362     |439194.306759719    |외국인관광 도시민박업||일반주거지역|23|아파트지역|||아파트|23|||||||||||||115.66|||||||||||||116
1994|외국인관광도시민박업|03_11_04_P|3540000|CDFI2262212012000002|20120612||03|폐업|03|폐업|20181105|||||||인천광역시 부평구 부개동 497-1번지 신명보람@ 201동 603호|"인천광역시 부평구 길주남로 175, 201동 603호 (부개동, 신명보람아파트)"|21346|코미하우스|20181105162005|U|2018-11-07 02:36:24.0||177033.488044345    |444770.791508395    |외국인관광 도시민박업||일반주거지역|20|아파트지역|||아파트|6|1||||||||||||168.02|||||||||||||168
1995|외국인관광도시민박업|03_11_04_P|3540000|CDFI2262212015000001|20150507||03|폐업|03|폐업|20190102|||||||인천광역시 부평구 부평동 947번지 래미안부평 108동 3103호|"인천광역시 부평구 길주남로10번길 21, 108동 3103호 (부평동, 래미안부평)"|21357|vic-stone home|20190102172138|U|2019-01-04 02:40:00.0||175537.8633501      |444623.580271024    |외국인관광 도시민박업||일반주거지역|||||아파트||||||||||||||155.05|||||||||5000000||||155
1996|외국인관광도시민박업|03_11_04_P|3540000|CDFI2262212013000002|20130625||01|영업/정상|13|영업중||||||||인천광역시 부평구 부평동 372-38번지 4층 |"인천광역시 부평구 주부토로22번길 1, 4층 (부평동)"|21391|픽스 하우스|20161207162917|I|2018-08-31 23:59:59.0||175624.118204431    |443885.663777762    |외국인관광 도시민박업||일반상업지역|4|기타|||근린생활시설|4|||||||||||||184.41|||||||||||||184
