번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
539|관광펜션업|03_11_02_P|5330000|CDFI3261092012000003|20120802||01|영업/정상|13|영업중|||||||650836|경상남도 통영시 용남면 장문리 911-2번지 |경상남도 통영시 용남면 기호바깥길 7-35|53017|마리조아펜션|20171212180309|I|2018-08-31 23:59:59.0||329817.336081553    |153582.812670607    |관광펜션업||||||||||||||||||||||||||||||350000000||||
540|관광펜션업|03_11_02_P|5330000|CDFI3261092012000002|20120619||03|폐업|03|폐업|20150128||||||650170|경상남도 통영시 평림동 967번지 |경상남도 통영시 평인일주로 484 (평림동)|650170|비치캐슬펜션투|20150128100336|I|2018-08-31 23:59:59.0||326430.24534000000  |151887.30699700000  |관광펜션업||||||||||||||||||||||||||||||||||
541|관광펜션업|03_11_02_P|5330000|CDFI3261092012000001|20120619||01|영업/정상|13|영업중|||||055-644-2700||650100|경상남도 통영시 평림동 967-2번지 |경상남도 통영시 평인일주로 484 (평림동)|53063|비치캐슬펜션쓰리|20120619110651|I|2018-08-31 23:59:59.0||326350.832925182    |151557.994782812    |관광펜션업||||||||||||||||||||||||||||||||||
542|관광펜션업|03_11_02_P|5330000|CDFI3261092011000006|20111215||01|영업/정상|13|영업중|||||055-646-3331||650834|경상남도 통영시 용남면 장평리 470번지 |경상남도 통영시 용남면 남해안대로 79|53024|종이섬펜션|20150120153506|I|2018-08-31 23:59:59.0||334072.340674165    |155625.473722294    |관광펜션업||||||||||||||||||||||||||||||500000000||||
543|관광펜션업|03_11_02_P|5330000|CDFI3261092011000005|20111021||01|영업/정상|13|영업중|||||||650942|경상남도 통영시 산양읍 미남리 467번지 |경상남도 통영시 산양읍 물개길 37-31||통영 둘 다섯 펜션|20111021163352|I|2018-08-31 23:59:59.0||330066.679590951    |142173.308678808    |관광펜션업||||||||||||||||||||||||||||||350000000||||
544|관광펜션업|03_11_02_P|5330000|CDFI3261092010000006|20100909||01|영업/정상|13|영업중|||||||650831|경상남도 통영시 용남면 화삼리 918번지 |경상남도 통영시 용남면 화포1길 59-83||올가리조트|20171215103448|I|2018-08-31 23:59:59.0||332167.402582113    |152453.267293358    |관광펜션업||||||||||||||||||||||||||||||500000000||||
545|관광펜션업|03_11_02_P|5330000|CDFI3261092010000005|20100810||01|영업/정상|13|영업중|||||642-7707||650943|경상남도 통영시 산양읍 영운리 29번지 |경상남도 통영시 산양읍 삼칭이해안길 202||펜션미라지|20171205175827|I|2018-08-31 23:59:59.0||331716.735450574    |147811.950348309    |관광펜션업||||||||||||||||||||||||||||||350000000||||
546|관광펜션업|03_11_02_P|5330000|CDFI3261092011000004|20110811||03|폐업|03|폐업|20150430||||055-645-0580||650831|경상남도 통영시 용남면 동달리 164-6번지 |경상남도 통영시 용남면 동암길 147-4||토브펜션민박|20150506170712|I|2018-08-31 23:59:59.0||332639.844708658    |153305.645611982    |관광펜션업||||||||||||||||||||||||||||||500000000||||
547|관광펜션업|03_11_02_P|5330000|CDFI3261092011000002|20110707||01|영업/정상|13|영업중|||||055-646-1790||650942|경상남도 통영시 산양읍 미남리 236번지 |경상남도 통영시 산양읍 척포길 193-17||리베르떼펜션민박|20110707200300|I|2018-08-31 23:59:59.0||330152.737000959    |141598.567141415    |관광펜션업||||||||||||||||||||||||||||||500000000||||
548|관광펜션업|03_11_02_P|5330000|CDFI3261092011000001|20110614||03|폐업|03|폐업|20181220||||||650915|경상남도 통영시 욕지면 서산리 307-15번지 |||옵타티오펜션민박|20181231090538|U|2019-01-02 02:40:00.0||||관광펜션업||||||||||||||||||||||||||||||500000000||||
549|관광펜션업|03_11_02_P|5330000|CDFI3261092010000009|20101029||01|영업/정상|13|영업중|||||||650943|경상남도 통영시 산양읍 영운리 478-3번지 |경상남도 통영시 산양읍 이운길 64-40||아트인 앤 김(그린)펜션|20101029171033|I|2018-08-31 23:59:59.0||330921.946480196    |145251.637946937    |관광펜션업||||||||||||||||||||||||||||||600000000||||
550|관광펜션업|03_11_02_P|5330000|CDFI3261092010000008|20101029||01|영업/정상|13|영업중|||||||650943|경상남도 통영시 산양읍 영운리 478-2번지 |경상남도 통영시 산양읍 이운길 64-38||아트 인 앤 김(화이트)펜션|20101029171023|I|2018-08-31 23:59:59.0||330909.357407912    |145264.604782995    |관광펜션업||||||||||||||||||||||||||||||600000000||||
551|관광펜션업|03_11_02_P|5330000|CDFI3261092010000007|20101029||01|영업/정상|13|영업중|||||||650943|경상남도 통영시 산양읍 영운리 478번지 |경상남도 통영시 산양읍 이운길 64-36||아트인 앤 김(블루)펜션|20101029171011|I|2018-08-31 23:59:59.0||330897.864273786    |145276.744576819    |관광펜션업||||||||||||||||||||||||||||||600000000||||
552|관광펜션업|03_11_02_P|5330000|CDFI3261092010000004|20100809||03|폐업|03|폐업|20140530||||646-2320||650831|경상남도 통영시 용남면 동달리 97번지 |경상남도 통영시 용남면 용남해안로 364||통영다향샵관광펜션|20170925102026|I|2018-08-31 23:59:59.0||332648.515970098    |153013.275945145    |관광펜션업||||||||||||||||||||||||||||||370000000||||
553|관광펜션업|03_11_02_P|5330000|CDFI3261092010000003|20100714||03|폐업|03|폐업|20160129||||055-645-6336||650831|경상남도 통영시 용남면 화삼리 945-23번지 |경상남도 통영시 용남면 동달안길 84||통영장군펜션민박|20160129102618|I|2018-08-31 23:59:59.0||332166.874987706    |152676.008805619    |관광펜션업||||||||||||||||||||||||||||||||||
554|관광펜션업|03_11_02_P|5330000|CDFI3261092010000002|20100709||03|폐업|03|폐업|20180723||||055-645-7690||650943|경상남도 통영시 산양읍 영운리 506번지 |경상남도 통영시 산양읍 이운길 64-34||림펜션|20180723180115|I|2018-08-31 23:59:59.0||330912.211955126    |145289.548684226    |관광펜션업||||||||||||||||||||||||||||||450000000||||
555|관광펜션업|03_11_02_P|5330000|CDFI3261092010000001|20100625||01|영업/정상|13|영업중|||||055-645-3321||650923|경상남도 통영시 한산면 비진리 364번지 |||the sea 펜션|20171215103517|I|2018-08-31 23:59:59.0||333776.838637899    |136881.405226741    |관광펜션업|||||||||||||||||||||358.14|||||||||700000000||||358
556|관광펜션업|03_11_02_P|5330000|CDFI3261092004000001|20041227||03|폐업|03|폐업|20150407||||055-646-2320||650834|경상남도 통영시 용남면 원평리 1172번지 |경상남도 통영시 용남면 원평길 938||다향관광펜션|20150420083911|I|2018-08-31 23:59:59.0||331766.169985688    |157882.481541089    |관광펜션업|관광사업|생산녹지지역|2|기타|||단독주택||||||||||||||434.25|||||||||||||434
557|관광펜션업|03_11_02_P|5330000|CDFI3261092018000004|20181008||01|영업/정상|13|영업중||||||||경상남도 통영시 산양읍 풍화리 339-2번지 |경상남도 통영시 산양읍 풍화일주로 204|53081|까사마레|20181008100838|I|2018-10-10 02:36:03.0||325481.42935324     |147449.702679984    |관광펜션업||관리지역|3||||단독주택|3|||||||||||||214.31|||||||||700000000||||214
558|관광펜션업|03_11_02_P|5330000|CDFI3261092019000001|20190322||01|영업/정상|13|영업중||||||||경상남도 통영시 산양읍 남평리 1359-4번지 |경상남도 통영시 산양읍 산양일주로 1690|53084|1359펜션|20190325092910|U|2019-03-27 02:40:00.0||326893.751738542    |145963.133640951    |관광펜션업|||2||||단독주택|2||||||||||||||||||||||350000000||||
559|관광펜션업|03_11_02_P|5330000|CDFI3261092019000003|20190607||01|영업/정상|13|영업중||||||||경상남도 통영시 산양읍 풍화리 756번지 |경상남도 통영시 산양읍 풍화일주로 430|53080|돌고래펜션민박|20190607160520|I|2019-06-09 02:21:07.0||323959.004318311    |148139.994339572    |관광펜션업||||||||||||||||||||||||||||||||||
560|관광펜션업|03_11_02_P|5330000|CDFI3261092019000002|20190513||01|영업/정상|13|영업중||||||||경상남도 통영시 산양읍 풍화리 365번지 |경상남도 통영시 산양읍 풍화일주로 228|53081|FH365|20190513112007|I|2019-05-15 02:21:01.0||325232.635565111    |147512.617445611    |관광펜션업||||||||||||||||||||||||||||||||||
561|관광펜션업|03_11_02_P|5330000|CDFI3261092018000003|20180611||01|영업/정상|13|영업중||||||||경상남도 통영시 평림동 635번지 |경상남도 통영시 우포2길 144 (평림동)|53063|성주산성|20180611130242|I|2018-08-31 23:59:59.0||327074.299813352    |151278.471484456    |관광펜션업|||||||다가구용 주택(공동주택적용)|1||||||||||||||||||||||||||
562|관광펜션업|03_11_02_P|5330000|CDFI3261092018000002|20180605||01|영업/정상|13|영업중||||||||경상남도 통영시 도산면 수월리 178번지 |경상남도 통영시 도산면 도산일주로 1393|53003|SWICTH|20180605162203|I|2018-08-31 23:59:59.0||322585.639687331    |154538.654693307    |관광펜션업||||||||||||||||||||||||||||||||||
563|관광펜션업|03_11_02_P|5340000|CDFI3261092016000001|20160905||01|영업/정상|13|영업중||||||||경상남도 사천시 서포면 비토리 264-3번지 |경상남도 사천시 서포면 토끼로 245-41|52545|바다정원펜션|20160905175827|I|2018-08-31 23:59:59.0||288148.007944681    |166090.356831259    |관광펜션업||관리지역|2|기타|||숙박시설|2|||||||||||||722.7|||||||||450000000||||723
564|관광펜션업|03_11_02_P|5340000|CDFI3261092014000001|20141219||01|영업/정상|13|영업중|||||||664826|경상남도 사천시 서포면 비토리 산 9-77번지 |경상남도 사천시 서포면 토끼로 245-35|664826|토끼와거북이|20190122102141|U|2019-01-24 02:40:00.0||288135              |166058              |관광펜션업||관리지역|1||||숙박시설|1|||||||||||||322.2|||||||||||||322
565|관광펜션업|03_11_02_P|5340000|CDFI3261092015000002|20150730||01|영업/정상|13|영업중|||||055-855-7171||664826|경상남도 사천시 서포면 비토리 산 9-43번지 |경상남도 사천시 서포면 토끼로 245-49|52545|별주부관광팬션|20170308110747|I|2018-08-31 23:59:59.0||288183              |165999              |관광펜션업|||2||||숙박시설|2|||||||||||||860.83|||||||||||||861
566|관광펜션업|03_11_02_P|5340000|CDFI3261092015000001|20150519||01|영업/정상|13|영업중|||||055-835-0057||664250|경상남도 사천시 신수동 334-3번지 |경상남도 사천시 신수서길 50 (신수동)|52571|힐링에피소드펜션|20150609165552|I|2018-08-31 23:59:59.0||298349              |156677              |관광펜션업||관리지역|2|주택가주변|||숙박시설|2|0||||||||||||399.6|||||||||480000000||||400
567|관광펜션업|03_11_02_P|5360000|CDFI3261092004000001|20040802||01|영업/정상|13|영업중|||||055-352-4300||627822|경상남도 밀양시 단장면 고례리 1549-4번지 |경상남도 밀양시 단장면 고례2길 41|50418|"물안개 피는 마을,들꽃향기"|20190128151631|U|2019-01-30 02:40:00.0||375189.488726364    |222759.767240758    |관광펜션업|관광사업||||||숙박시설|2|||||||||||||542.97|||||||||||||543
568|관광펜션업|03_11_02_P|5360000|CDFI3261092007000001|20070911||01|영업/정상|13|영업중|||||055-351-0082||627822|경상남도 밀양시 단장면 범도리 850번지 |경상남도 밀양시 단장면 표충로 826-14|50418|밀양관광펜션 아름드리|20111220104216|I|2018-08-31 23:59:59.0||372762.214847655    |226361.245459069    |관광펜션업|관광사업|관리지역|2|기타|||근린생활시설|2||||||||||||||||||||||||||
569|관광펜션업|03_11_02_P|5360000|CDFI3261092007000002|20071126||03|폐업|03|폐업|20190114||||||627832|경상남도 밀양시 산내면 삼양리 1870-3번지 |경상남도 밀양시 산내면 하양지안길 11-12|50415|얼음골관광민박|20190114174446|U|2019-01-16 02:40:00.0||376946.06148844     |234920.422898634    |관광펜션업|관광사업|관리지역|1|기타|||단독주택|1|||||||||||||147|||||||||1100000000||||147
570|관광펜션업|03_11_02_P|5360000|CDFI3261092010000001|20100325||03|폐업|03|폐업|20190219||||055-352-5764||627822|경상남도 밀양시 단장면 범도리 1067-3번지 외 1 |경상남도 밀양시 단장면 아불1길 21-26|50418|알프스관광펜션(주)|20190219093722|U|2019-02-21 02:40:00.0||372990.435338974    |226131.266652501    |관광펜션업||||||||||||||||||||||||||||||||||
571|관광펜션업|03_11_02_P|5370000|CDFI3261092017000003|20170410||01|영업/정상|13|영업중||||||||경상남도 거제시 하청면 석포리 24-12번지 |"경상남도 거제시 하청면 연하해안로 1076-5, 5동"|53205|선셋파크 펜션|20170410105511|I|2018-08-31 23:59:59.0||346100.215656199    |162786.207551309    |관광펜션업||||||||||||||||||||||||||||||||||
572|관광펜션업|03_11_02_P|5370000|CDFI3261092013000003|20130719||03|폐업|03|폐업|20141121||||||656832|경상남도 거제시 장목면 관포리 586-2번지 |경상남도 거제시 장목면 거제북로 2738-9|656832|더비치(솔모로)펜션|20141121181044|I|2018-08-31 23:59:59.0||354414.640877087    |167847.44518595     |관광펜션업|||2|||||2|||||||||||||228.29|||||||||||||228
573|관광펜션업|03_11_02_P|5370000|CDFI3261092013000002|20130226||01|영업/정상|13|영업중|||||632-2333||656843|경상남도 거제시 남부면 저구리 737-70번지 |경상남도 거제시 남부면 거제남서로 737|53333|무지개관광펜션|20130226105606|I|2018-08-31 23:59:59.0||346411.305349996    |135582.342481559    |관광펜션업|||2||||숙박시설|2|||||||||||||196.92|||||||||||||197
574|관광펜션업|03_11_02_P|5370000|CDFI3261092012000003|20120727||01|영업/정상|13|영업중|||||||656833|경상남도 거제시 장목면 외포리 1252-21번지 |경상남도 거제시 장목면 옥포대첩로 536-16|656833|하늘테라스관광펜션|20150212171333|I|2018-08-31 23:59:59.0||357290.118882475    |158871.004789262    |관광펜션업|||2|||||2|||||||||||||226.43|||||||||600000000||||226
575|관광펜션업|03_11_02_P|5370000|CDFI3261092011000003|20111007||01|영업/정상|13|영업중|||||636-8959||656852|경상남도 거제시 동부면 학동리 272-1번지 |경상남도 거제시 동부면 거제중앙로 9-1|53332|크로바펜션|20111107134835|I|2018-08-31 23:59:59.0||350091.862304146    |143126.393552721    |관광펜션업|||3||||||||||||||||||358.61|||||||||||||359
576|관광펜션업|03_11_02_P|5370000|CDFI3261092011000001|20110819||01|영업/정상|13|영업중|||||681-6164||656891|경상남도 거제시 일운면 망치리 569번지 |경상남도 거제시 일운면 양화2길 21||선샤인비치펜션|20170712085949|I|2018-08-31 23:59:59.0||351915.882170528    |145397.974402986    |관광펜션업|||2|||||2||||SUNSHINE BEACH PENSION|||||||||246.61|||||||||||||247
577|관광펜션업|03_11_02_P|5370000|CDFI3261092010000005|20100930||01|영업/정상|13|영업중|||||682-0119||656891|경상남도 거제시 일운면 망치리 731-2번지 |경상남도 거제시 일운면 거제대로 1494-14||에버그린펜션|20100930161310|I|2018-08-31 23:59:59.0||352259.831435764    |145190.152465142    |관광펜션업|||2||||||||||||||||||216.5|||||||||||||217
578|관광펜션업|03_11_02_P|5370000|CDFI3261092010000004|20100708||03|폐업|03|폐업|20190108||||055-635-1164||656831|경상남도 거제시 장목면 유호리 78-32번지 |경상남도 거제시 장목면 유호4길 5||모네펜션|20190109171432|U|2019-01-11 02:40:00.0||356768.160029456    |170492.441585621    |관광펜션업|||||||||||||||||||||221.68|||||||||500000000||||222
579|관광펜션업|03_11_02_P|5370000|CDFI3261092010000003|20100113||01|영업/정상|13|영업중|||||634-1515||656891|경상남도 거제시 일운면 망치리 438-7번지 |경상남도 거제시 일운면 거제대로 1763||쟈스민|20160321220642|I|2018-08-31 23:59:59.0||352305.769069798    |147086.055401944    |관광펜션업|||3||||||||||||||||||229.35|||||||||||||229
580|관광펜션업|03_11_02_P|5370000|CDFI3261092010000002|20100113||01|영업/정상|13|영업중|||||634-1515|||경상남도 거제시 일운면 망치리 438-1번지 |경상남도 거제시 일운면 거제대로 1763-1|53329|로즈마리|20160414224450|I|2018-08-31 23:59:59.0||352291.743595183    |147104.548483017    |관광펜션업|||3||||||||||||||||||228.78|||||||||||||229
581|관광펜션업|03_11_02_P|5370000|CDFI3261092010000001|20100113||01|영업/정상|13|영업중|||||634-1515||656891|경상남도 거제시 일운면 망치리 438-1번지 |경상남도 거제시 일운면 거제대로 1763-1||로하스콘도|20190103135621|U|2019-01-05 02:40:00.0||352291.743595183    |147104.548483017    |관광펜션업|||3||||||||||||||||||227.98|||||||||||||228
582|관광펜션업|03_11_02_P|5370000|CDFI3261092018000003|20180601||01|영업/정상|13|영업중||||||||경상남도 거제시 하청면 연구리 412-1번지 |경상남도 거제시 하청면 칠천로 275-9|53203|큐브스테이|20180601152121|I|2018-08-31 23:59:59.0||348861.486240974    |165716.781829498    |관광펜션업||||||||1||||||||||||||||||||||||||
583|관광펜션업|03_11_02_P|5370000|CDFI3261092018000002|20180601||01|영업/정상|13|영업중||||||||경상남도 거제시 하청면 연구리 410-2번지 |경상남도 거제시 하청면 칠천로 269|53203|큐브아일랜드|20180601152100|I|2018-08-31 23:59:59.0||348892.02930359     |165734.478807483    |관광펜션업||||||||3||||||||||||||||||||||||||
584|관광펜션업|03_11_02_P|5370000|CDFI3261092018000001|20180430||03|폐업|03|폐업|20190121|||||||경상남도 거제시 일운면 망치리 58-2번지 |경상남도 거제시 일운면 망양2길 19-4|53329|거제외도바다가좋아|20190122072028|U|2019-01-24 02:40:00.0||353259.36462054     |147432.202972759    |관광펜션업|||2||||단독주택|2|||||||||||||213.87|||||||||||||214
585|관광펜션업|03_11_02_P|5370000|CDFI3261092017000005|20170801||01|영업/정상|13|영업중||||||||경상남도 거제시 장목면 시방리 301-10번지 |경상남도 거제시 장목면 흥남길 62|53202|로제스(A)펜션|20190523180603|U|2019-05-25 02:40:00.0||356539.923745969    |163516.171203334    |관광펜션업|||3|||||||||||||||||||||||||||||||
586|관광펜션업|03_11_02_P|5370000|CDFI3261092017000004|20170713||01|영업/정상|13|영업중||||||||경상남도 거제시 장목면 시방리 301-9번지 |경상남도 거제시 장목면 흥남길 60-1|53202|로제스(B)펜션|20170713181030|I|2018-08-31 23:59:59.0||356540.997391231    |163527.78938096     |관광펜션업|||3|||||||||||||||||||||||||||||||
587|관광펜션업|03_11_02_P|5370000|CDFI3261092017000006|20170801||01|영업/정상|13|영업중||||||||경상남도 거제시 일운면 소동리 146-1번지 |경상남도 거제시 일운면 소동4길 54|53326|나무향기펜션|20170801140015|I|2018-08-31 23:59:59.0||355404.270016309    |150545.027358951    |관광펜션업|||2|||||||||||||||||||||||||||||||
588|관광펜션업|03_11_02_P|5370000|CDFI3261092009000004|20090616||03|폐업|03|폐업|20150331||||682-2795||656891|경상남도 거제시 일운면 망치리 45-8번지 |경상남도 거제시 일운면 망양2길 5|656891|숲속마을 파도소리|20150331095302|I|2018-08-31 23:59:59.0||353185.688877791    |147571.720098706    |관광펜션업|||2|||||2|||||||||||||410.52|||||||||||||411
589|관광펜션업|03_11_02_P|5370000|CDFI3261092009000003|20090305||01|영업/정상|13|영업중|||||055-682-4900||656892|경상남도 거제시 일운면 소동리 158-9번지 |경상남도 거제시 일운면 소동6길 49||웰빙황토펜션|20090305085531|I|2018-08-31 23:59:59.0||355207.50235404     |150760.413007118    |관광펜션업|||1|||||1|||||||||||||143.82|||||||||||||144
590|관광펜션업|03_11_02_P|5370000|CDFI3261092009000002|20090225||03|폐업|03|폐업|20150106||||055-636-4796||656891|경상남도 거제시 일운면 망치리 9-41번지 |경상남도 거제시 일운면 북병산로 475-7||노루귀펜션|20150106122322|I|2018-08-31 23:59:59.0||353172.623232245    |147858.81873921     |관광펜션업|||2|||||2|||||||||||||341.43|||||||||||||341
591|관광펜션업|03_11_02_P|5370000|CDFI3261092009000001|20090225||03|폐업|03|폐업|20150106||||055-681-9890||656891|경상남도 거제시 일운면 망치리 9-42번지 |경상남도 거제시 일운면 북병산로 475-9||거제도노루귀펜션|20150106122157|I|2018-08-31 23:59:59.0||353194.327910263    |147851.591731863    |관광펜션업|||2|||||2|||||||||||||273.88|||||||||||||274
592|관광펜션업|03_11_02_P|5370000|CDFI3261092008000001|20080806||03|폐업|03|폐업|20150109||||||656833|"경상남도 거제시 장목면 외포리 1256-2번지 외 11필지(1,6,8,9,10,11,15,16,17,22,23) "|"경상남도 거제시 장목면 옥포대첩로 660-17  (외 11필지(1,6,8,9,10,11,15,16,17,22,23))"||오빌리지|20150109170655|I|2018-08-31 23:59:59.0||356605.929606874    |159831.956843937    |관광펜션업|관광사업||2||||||||||||||||||1445.99|||||||||||||1446
593|관광펜션업|03_11_02_P|5370000|CDFI3261092007000001|20070122||03|폐업|03|폐업|20160225||||||656891|경상남도 거제시 일운면 망치리 8-1번지 |경상남도 거제시 일운면 북병산로 460||거제도팔색조펜션|20160225173640|I|2018-08-31 23:59:59.0||353083.806673711    |147861.255155382    |관광펜션업|관광사업|주거지역|2|기타|||숙박시설|2||||||||||||||||||||||||||
594|관광펜션업|03_11_02_P|5370000|CDFI3261092006000002|20060807||01|영업/정상|13|영업중|||||681-4277||656891|경상남도 거제시 일운면 구조라리 420-2번지 |경상남도 거제시 일운면 구조라해변길 1||바다그린(BADAGREEN)|20190121135259|U|2019-01-23 02:40:00.0||354846.845033648    |146697.642277489    |관광펜션업|관광사업|일반주거지역|3|기타|||숙박시설|3|||||||||||||492.46|||||||||50000000||||492
595|관광펜션업|03_11_02_P|5370000|CDFI3261092005000002|20051230||01|영업/정상|13|영업중|||||055-681-0521||656891|경상남도 거제시 일운면 구조라리 781-2번지 |경상남도 거제시 일운면 윤돌길 13||윤들펜션|20051230135026|I|2018-08-31 23:59:59.0||353516.076233818    |147476.161344687    |관광펜션업|관광사업||2||||단독주택|2|||||||||||||268.32|||||||||||||268
596|관광펜션업|03_11_02_P|5370000|CDFI3261092005000001|20051027||01|영업/정상|13|영업중|||||055-681-6867||656891|경상남도 거제시 일운면 와현리 611번지 |경상남도 거제시 일운면 거제대로 2210||풍차언덕관광펜션|20110218132457|I|2018-08-31 23:59:59.0||355839.065469733    |147347.796493521    |관광펜션업|관광사업||2||||다가구용 주택(공동주택적용)|2|||||||||||||337.35|||||||||||||337
597|관광펜션업|03_11_02_P|5370000|CDFI3261092004000003|20041215||03|폐업|03|폐업|20141223||||055-682-4400||656892|경상남도 거제시 일운면 소동리 130-1번지 |경상남도 거제시 일운면 소동6길 30-17||오션뷰 관광펜션 라이트하우스|20141223180424|I|2018-08-31 23:59:59.0||355312.632517953    |150783.905088482    |관광펜션업|관광사업|자연녹지지역|2|주택가주변|||단독주택|2|||||||||||||134.92|||||||||||||135
598|관광펜션업|03_11_02_P|5370000|CDFI3261092004000002|20041215||03|폐업|03|폐업|20141223||||055-681-5995||656892|경상남도 거제시 일운면 소동리 129-2번지 |경상남도 거제시 일운면 소동6길 30-12||오션뷰 관광펜션 쉘하우스|20141223180822|I|2018-08-31 23:59:59.0||355298.231802371    |150849.549041743    |관광펜션업|관광사업|자연녹지지역|2|주택가주변|||단독주택|2|||||||||||||141.02|||||||||||||141
599|관광펜션업|03_11_02_P|5370000|CDFI3261092004000001|20041215||03|폐업|03|폐업|20141223||||||656892|경상남도 거제시 일운면 소동리 129번지 |경상남도 거제시 일운면 소동6길 30-10||오션뷰 관광펜션 코랄하우스|20141223180635|I|2018-08-31 23:59:59.0||355335.28256481     |150864.107970564    |관광펜션업|관광사업||2|주택가주변|||단독주택|2|||||||||||||132.7|||||||||||||133
600|관광펜션업|03_11_02_P|5370000|CDFI3261092006000001|20060609||03|폐업|03|폐업|20150401||||681-4008||656891|경상남도 거제시 일운면 망치리 32-2번지 |경상남도 거제시 일운면 북병산로 476||펜션 휴|20150401093351|I|2018-08-31 23:59:59.0||353200.734661973    |147755.841643043    |관광펜션업|관광사업||3||||다가구용 주택(공동주택적용)|3||||||||||||||||||||||||||
601|관광펜션업|03_11_02_P|5370000|CDFI3261092018000004|20181206||01|영업/정상|13|영업중||||||||경상남도 거제시 일운면 구조라리 561-6번지 |경상남도 거제시 일운면 거제대로 2038-1|53329|아라누리펜션|20181206085044|I|2018-12-08 02:20:10.0||354487.550276319    |147015.849838103    |관광펜션업||||||||||||||||||||||||||||||||||
602|관광펜션업|03_11_02_P|5370000|CDFI3261092019000001|20190125||01|영업/정상|13|영업중||||||||경상남도 거제시 동부면 학동리 123-5번지 |경상남도 거제시 동부면 수산2길 11-8|53332|블루인블루펜션|20190125092736|I|2019-01-27 02:21:01.0||351325.100892413    |143513.259028905    |관광펜션업||보전녹지지역|1|기타|||단독주택|1|0||||||||||||224.01|||||||||100000000||||224
603|관광펜션업|03_11_02_P|5370000|CDFI3261092019000003|20190531||01|영업/정상|13|영업중||||||||경상남도 거제시 사등면 창호리 1065번지 |경상남도 거제시 사등면 가조로 917|53273|지평집|20190531094842|I|2019-06-02 02:21:00.0||339018.413106123    |164999.702551879    |관광펜션업|||1|||||||||||||||||||||||||||||||
604|관광펜션업|03_11_02_P|5370000|CDFI3261092019000002|20190517||01|영업/정상|13|영업중||||||||경상남도 거제시 남부면 저구리 372번지 주1동 |"경상남도 거제시 남부면 거제남서로 991-2, 주1동"|53333|비커밍펜션1|20190517155808|I|2019-05-19 02:20:50.0||346418.612672504    |137424.204337434    |관광펜션업|||3|||||3||||||||||||||||||||||||||
605|관광펜션업|03_11_02_P|5370000|CDFI3261092013000004|20130719||03|폐업|03|폐업|20141121||||||656832|경상남도 거제시 장목면 관포리 581-4번지 |경상남도 거제시 장목면 거제북로 2738-5|656832|더비치(몽벨르)펜션|20141121181107|I|2018-08-31 23:59:59.0||354439.741869244    |167799.483153595    |관광펜션업|||2|||||2|||||||||||||228.29|||||||||||||228
606|관광펜션업|03_11_02_P|5370000|CDFI3261092013000005|20130719||03|폐업|03|폐업|20141121||||||656832|경상남도 거제시 장목면 관포리 581-7번지 |경상남도 거제시 장목면 거제북로 2738-3|656832|더비치펜션(아테네)|20141121181032|I|2018-08-31 23:59:59.0||354472.366168155    |167823.845589907    |관광펜션업|||2|||||2|||||||||||||228.29|||||||||||||228
607|관광펜션업|03_11_02_P|5370000|CDFI3261092013000006|20130719||03|폐업|03|폐업|20141121||||||656832|경상남도 거제시 장목면 관포리 586-7번지 |경상남도 거제시 장목면 거제북로 2738-8|656832|더비치펜션(제이스)|20141121181057|I|2018-08-31 23:59:59.0||354408.945044388    |167812.047601012    |관광펜션업|||2|||||2|||||||||||||228.47|||||||||||||228
608|관광펜션업|03_11_02_P|5370000|CDFI3261092013000007|20130719||03|폐업|03|폐업|20141121||||||656832|경상남도 거제시 장목면 관포리 581-4번지 |경상남도 거제시 장목면 거제북로 2738-5|656832|더비치펜션(아크로)|20141121181017|I|2018-08-31 23:59:59.0||354439.741869244    |167799.483153595    |관광펜션업|||2|||||2|||||||||||||228.47|||||||||||||228
609|관광펜션업|03_11_02_P|5370000|CDFI3261092014000001|20140617||03|폐업|03|폐업|20150326||||||656852|경상남도 거제시 동부면 학동리 229-2번지 |경상남도 거제시 동부면 학동7길 14|656852|유엔아이펜션|20150326163516|I|2018-08-31 23:59:59.0||350256.901438498    |143375.974633651    |관광펜션업|||2||||||||||||||||||385.3|||||||||||||385
610|관광펜션업|03_11_02_P|5370000|CDFI3261092015000001|20150615||01|영업/정상|13|영업중|||||||656891|경상남도 거제시 일운면 망치리 463-2번지 |경상남도 거제시 일운면 거제대로 1748|53329|스타마린관광펜션|20150701093404|I|2018-08-31 23:59:59.0||352366.244268007    |146902.122194867    |관광펜션업||관리지역|2|기타|||숙박시설|2|||||||||||||188.8|||||||||1000000000||||189
