번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
372|자동차야영장업|03_11_05_P|5360000|CDFI2262142016000001|20160414||01|영업/정상|13|영업중||||||||경상남도 밀양시 산외면 희곡리 22-2번지 |||미르오토캠핑장|20160414171354|I|2018-08-31 23:59:59.0||368638.830898342    |228716.668471824    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||5293|||||||||500000000||||5293
373|자동차야영장업|03_11_05_P|5360000|CDFI2262142016000002|20160603||01|영업/정상|13|영업중||||||||경상남도 밀양시 산외면 희곡리 79-7번지 |||알프스캠핑장|20160603152751|I|2018-08-31 23:59:59.0||368269.608146603    |228512.310922427    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||7283|||||||||60000000||||7283
374|자동차야영장업|03_11_05_P|5360000|CDFI2262142016000003|20160615||01|영업/정상|13|영업중||||||||경상남도 밀양시 산내면 원서리 674-3번지 |경상남도 밀양시 산내면 원서3길 47|50414|아이비오토캠핑장|20180521184004|I|2018-08-31 23:59:59.0||374286.580125454    |235815.899390187    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||63|||||||||30000000||||63
375|자동차야영장업|03_11_05_P|5360000|CDFI2262142016000004|20161021||01|영업/정상|13|영업중||||||||경상남도 밀양시 단장면 구천리 1092번지 |경상남도 밀양시 단장면 도래재로 133-12|50418|구천계곡야영장|20161021160323|I|2018-08-31 23:59:59.0||374335.178285741    |228034.002942073    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||3990|||||||||750000000||||3990
376|자동차야영장업|03_11_05_P|5360000|CDFI2262142016000005|20161212||01|영업/정상|13|영업중||||||||경상남도 밀양시 산내면 용전리 403-1번지 |경상남도 밀양시 산내면 산내용전길 155-17|50413|자연속캠핑장|20161212093329|I|2018-08-31 23:59:59.0||368804.145802573    |229619.608688305    |자동차야영장업||관리지역|2|기타|||기타|2|||||||||||||1869|||||||||300000000||||1869
377|자동차야영장업|03_11_05_P|5360000|CDFI2262142017000001|20170627||01|영업/정상|13|영업중||||||||경상남도 밀양시 단장면 고례리 1511번지 |경상남도 밀양시 단장면 고례로 855|50418|밀양유원지야영장|20180206150158|I|2018-08-31 23:59:59.0||374947.491058523    |223166.754954841    |자동차야영장업||관리지역||기타|||기타||||||||||||||3201|||||||||||||3201
378|자동차야영장업|03_11_05_P|5360000|CDFI2262142015000005|20150707||01|영업/정상|13|영업중|||||||627811|경상남도 밀양시 산외면 희곡리 7번지 |경상남도 밀양시 산외면 밀양대로 3516|50412|패밀리오토캠핑장|20180807092247|I|2018-08-31 23:59:59.0||368478.606167637    |228977.633188375    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||5836|||||||||500000000||||5836
379|자동차야영장업|03_11_05_P|5370000|CDFI2262142018000001|20180727||01|영업/정상|13|영업중|||||0556394254|||경상남도 거제시 장목면 송진포리 121번지 |경상남도 거제시 장목면 거제북로 2633-16|53200|궁농오토캠핑장|20190627102256|U|2019-06-29 02:40:00.0||355463.631977979    |168193.301044294    |자동차야영장업|||||||근린생활시설||||||||||||||6616|||||||||||||6616
380|자동차야영장업|03_11_05_P|5370000|CDFI2262142015000001|20150803||01|영업/정상|13|영업중|||||055-640-2400||656852|경상남도 거제시 동부면 학동리 221-1번지 |경상남도 거제시 동부면 거제대로 981|656852|학동자동차야영장|20190627095208|U|2019-06-29 02:40:00.0||350326.859364653    |143276.113881439    |자동차야영장업||||기타|||기타|||||HAK-DONG AUTO CAMPGROUND|AUTO CAMPGROUND BUSINESS||||||||26619|||||||||||||26619
381|자동차야영장업|03_11_05_P|5380000|CDFI2262142016000001|20160107||01|영업/정상|13|영업중|||||055 392 2563|||경상남도 양산시 물금읍 물금리 225-1번지 |||황산문화체육공원 국민여가캠핑장|20160201093633|I|2018-08-31 23:59:59.0||380882.199075583    |202050.045826509    |자동차야영장업|||||||||||0||||||||||35000|||||||||||||35000
382|자동차야영장업|03_11_05_P|5390000|CDFI2262142017000001|20171122||01|영업/정상|13|영업중||||||||경상남도 의령군 화정면 화양리 666-10번지 |경상남도 의령군 화정면 화정로14길 16-5|52160|의령나루캠프|20171122110716|I|2018-08-31 23:59:59.0||315527.802727       |196167.11152        |자동차야영장업||관리지역||주택가주변|||기타||||||||||||||178.3|||||||||||||178
383|자동차야영장업|03_11_05_P|5390000|CDFI2262142018000001|20180725||01|영업/정상|13|영업중||||||||경상남도 의령군 궁류면 압곡리 348-2번지 의동중학교 |"경상남도 의령군 궁류면 청정로5길 57, 의동중학교"|52115|의령 거장산 오토캠핑장|20190508171046|U|2019-05-10 02:40:00.0||314491.384126185    |215964.12499375     |자동차야영장업||관리지역|2|기타|||기타|2|||||||||||||33230|||||||||||||33230
384|자동차야영장업|03_11_05_P|5400000|CDFI2262142017000001|20170801||01|영업/정상|13|영업중||||||||경상남도 함안군 법수면 대송리 10-2번지 |경상남도 함안군 법수면 이묵골로 135|52056|한별도그파크|20170801104323|I|2018-08-31 23:59:59.0||323205.821854762    |204965.140986388    |자동차야영장업|||2||||근린생활시설|2|||||||||||||249|||||||||600000000||||249
385|자동차야영장업|03_11_05_P|5400000|CDFI2262142014000001|20140515||01|영업/정상|13|영업중|||||055-580-3623||637943|경상남도 함안군 칠서면 이룡리 998번지 |||함안군 강나루오토캠핑장|20160223180132|I|2018-08-31 23:59:59.0||337015.215424936    |211370.81683785     |자동차야영장업||관리지역||기타|||||||||||||||||52112|||||||||||||52112
386|자동차야영장업|03_11_05_P|5420000|CDFI2262142018000001|20180404||01|영업/정상|13|영업중||||||||경상남도 고성군 영오면 연당리 705번지 |경상남도 고성군 영오면 영회로 651|52902|영오 캠핑장|20180404120623|I|2018-08-31 23:59:59.0||313763.920132626    |180297.977131595]   |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||903.96|||||||||||||904
387|자동차야영장업|03_11_05_P|5420000|CDFI2262142015000002|20151113||01|영업/정상|13|영업중||||||||경상남도 고성군 동해면 장좌리 1029-1번지 |경상남도 고성군 동해면 구절로 200|52919|고성 장좌리 캠핑장|20151113083610|I|2018-08-31 23:59:59.0||332241.507357479    |168816.662348681]   |자동차야영장업||관리지역|1|기타|||근린생활시설|1|||96||||||||||4101|||||||||||||4101
388|자동차야영장업|03_11_05_P|5420000|CDFI2262142015000001|20150522||01|영업/정상|13|영업중|||||||638961|경상남도 고성군 영현면 봉림리 44-9번지 |경상남도 고성군 영현면 고봉로 613-36|52906|연화산 반딧불이 캠핑장|20180417133640|I|2018-08-31 23:59:59.0||309807.572643668    |173315.617217393]   |자동차야영장업||관리지역|2|기타|||기타|2|||||||||||||8928|||||||||||||8928
389|자동차야영장업|03_11_05_P|5420000|CDFI2262142013000001|20130627||01|영업/정상|13|영업중|||||055-670-2233||638807|경상남도 고성군 고성읍 신월리 657-1번지 |경상남도 고성군 고성읍 공룡로 3165|52949|남산공원 오토캠핑장|20130627163634|I|2018-08-31 23:59:59.0||321213.6838087      |162706.351056993]   |자동차야영장업||자연녹지지역||기타|||기타|1|||177||||||||||11168|||||||||2200000000||||11168
390|자동차야영장업|03_11_05_P|5420000|CDFI2262142018000002|20180518||01|영업/정상|13|영업중||||||||경상남도 고성군 동해면 외산리 산 45-1번지 |경상남도 고성군 동해면 외산로 330|52918|산들바다관광농원|20190319182547|U|2019-03-21 02:40:00.0||332188.927225386    |175378.899213336]   |자동차야영장업||관리지역|||||||||||||||||||937.79|||||||||||||938
391|자동차야영장업|03_11_05_P|5420000|CDFI2262142013000002|20130723||01|영업/정상|13|영업중|||||055-670-4501|||경상남도 고성군 회화면 당항리 112-2번지 |경상남도 고성군 회화면 당항만로 1116|52915|당항포관광지 오토캠핑장|20171110141447|I|2018-08-31 23:59:59.0||326931.984497649    |173572.592847498    |자동차야영장업||자연녹지지역||기타|||기타|1|||||||||||||34000|||||||||2000000000||||34000
392|자동차야영장업|03_11_05_P|5420000|CDFI2262142017000002|20171101||01|영업/정상|13|영업중||||||||경상남도 고성군 동해면 외산리 792번지 |경상남도 고성군 동해면 외산로 353|52918|놀터캠핑장|20171114134401|I|2018-08-31 23:59:59.0||332233.397470367    |175554.313669069]   |자동차야영장업||관리지역||기타|||근린생활시설||||262||||||||||262.35|||||||||||||262
393|자동차야영장업|03_11_05_P|5420000|CDFI2262142016000001|20160229||01|영업/정상|13|영업중||||||||경상남도 고성군 대가면 연지리 279번지 |경상남도 고성군 대가면 무량로 251|52929|아트 앤 체험캠프|20180417133526|I|2018-08-31 23:59:59.0||317328.302490455    |167489.432753307]   |자동차야영장업||관리지역|1|기타|||근린생활시설|1|||||||||||||896|||||||||||||896
394|자동차야영장업|03_11_05_P|5420000|CDFI2262142016000002|20160617||01|영업/정상|13|영업중|||||0556727992|||경상남도 고성군 삼산면 두포리 174번지 |경상남도 고성군 삼산면 두포5길 193|52959|고성 다이노 캠핑장|20171110141108|I|2018-08-31 23:59:59.0||318578.092121698    |159037.800996358]   |자동차야영장업|||1|기타|||근린생활시설|1|||||||||||||536|||||||||||||536
395|자동차야영장업|03_11_05_P|5420000|CDFI2262142016000003|20161229||01|영업/정상|13|영업중||||||||경상남도 고성군 대가면 척정리 산 241-1번지 |경상남도 고성군 대가면 유흥갈천길 240|52928|충효테마관광농원야영장|20180208181425|I|2018-08-31 23:59:59.0||317715              |170203              |자동차야영장업||관리지역|1|기타|||근린생활시설|1|||||||||||||290|||||||||||||290
396|자동차야영장업|03_11_05_P|5420000|CDFI2262142017000001|20170330||01|영업/정상|13|영업중||||||||경상남도 고성군 상리면 망림리 528-4번지 |경상남도 고성군 상리면 상정대로 1186|52952|고성패밀리캠핑장|20170330112843|I|2018-08-31 23:59:59.0||311266.731305372    |166785.858466354    |자동차야영장업||관리지역|1|기타|||기타|1||||||||||||||||||||||||||
397|자동차야영장업|03_11_05_P|5440000|CDFI2262142011000001|20110801||01|영업/정상|13|영업중|||||||667892|경상남도 하동군 옥종면 두양리 1073-219번지 |||하동군 다목적 캠핑장|20160718090203|I|2018-10-09 15:19:31.0||280933.122897672    |194338.990663499]   |||||||||||||||||||||||||||||||||||
398|자동차야영장업|03_11_05_P|5440000|CDFI2262142017000001|20170927||01|영업/정상|13|영업중||||||||경상남도 하동군 금성면 고포리 543-141번지 |경상남도 하동군 금성면 고포큰골길 19-37|52353|고포수변공원 캠핑장|20170927091725|I|2018-10-09 15:19:31.0||270406.531230119    |163244.514068761]   |||||||||||||||||||||||||||||||||||
399|자동차야영장업|03_11_05_P|5440000|CDFI2262142014000001|20140702||01|영업/정상|13|영업중|||||055-880-2493||667813|경상남도 하동군 악양면 평사리 74-2번지 |경상남도 하동군 악양면 섬진강대로 3145-1|52307|평사리공원 야영장|20160412171953|I|2018-10-09 15:19:31.0||262959.607823921    |182056.574305286]   |||||||||||||||||||||||||||||||||||
400|자동차야영장업|03_11_05_P|5450000|CDFI2262142014000001|20140707||01|영업/정상|13|영업중|||||055-974-3994|||경상남도 산청군 단성면 방목리 912-8번지 |경상남도 산청군 단성면 석대로281번길 229-19|52242|금헌힐링캠핑장|20151230183651|I|2018-08-31 23:59:59.0||283921.727494027    |203243.936419485]   |자동차야영장업||||||||||||||||||||||||||||||||||
401|자동차야영장업|03_11_05_P|5450000|CDFI2262142015000003|20150825||01|영업/정상|13|영업중|||||||666933|경상남도 산청군 시천면 동당리 577번지 |경상남도 산청군 시천면 지리산대로 855|666933|지리산 대경캠핑장|20190529114406|U|2019-05-31 02:40:00.0||270739.598992627    |197319.271838974]   |자동차야영장업||||||||||||||||||||||||||||||||||
402|자동차야영장업|03_11_05_P|5450000|CDFI2262142015000002|20150804||01|영업/정상|13|영업중|||||055  9737773||666921|경상남도 산청군 삼장면 대포리 산 106-2번지 |||내원자동차야영장|20150804165943|I|2018-08-31 23:59:59.0||273826.582443061    |200015.191491]      |자동차야영장업||||||||||||||||||||||||||||||||||
403|자동차야영장업|03_11_05_P|5450000|CDFI2262142015000001|20150803||01|영업/정상|13|영업중|||||0559706433|||경상남도 산청군 삼장면 덕교리 842번지 |경상남도 산청군 삼장면 친환경로 409-28 (삼장체육공원)|52233|삼장다목적캠핑장|20170702152055|I|2018-08-31 23:59:59.0||275726.940812134    |201118.787339789]   |자동차야영장업||||||||||||||||||||||||||||||||||
404|자동차야영장업|03_11_05_P|5460000|CDFI2262142015000001|20150514||01|영업/정상|13|영업중|||||055-960-5163||676821|경상남도 함양군 안의면 상원리 758-2번지 |경상남도 함양군 안의면 용추계곡로 491-12|50005|함양용추오토캠핑장|20150514114138|I|2018-08-31 23:59:59.0||269963.831910707    |241922.090837384    |자동차야영장업|||2||||환경위생시설|2|||||||||||||289.8|||||||||||||290
405|자동차야영장업|03_11_05_P|5460000|CDFI2262142015000003|20150526||01|영업/정상|13|영업중|||||||676821|경상남도 함양군 안의면 신안리 480-5번지 |경상남도 함양군 안의면 용추계곡로 13-1|50005|용추그린하우스|20150527103352|I|2018-08-31 23:59:59.0||272938.579296146    |238665.490023344]   |자동차야영장업|||2||||환경위생시설|2|||||||||||||596.73|||||||||||||597
406|자동차야영장업|03_11_05_P|5460000|CDFI2262142017000001|20170406||01|영업/정상|13|영업중|||||055 960 5163|||경상남도 함양군 안의면 월림리 727-1번지 |경상남도 함양군 안의면 농월정길 9-35|50005|농월정오토캠핑장|20170712172539|I|2018-08-31 23:59:59.0||270740.590308388    |236393.82495337     |자동차야영장업|||||||||||||||||||||9704|||||||||||||9704
407|자동차야영장업|03_11_05_P|5460000|CDFI2262142017000002|20171226||01|영업/정상|13|영업중||||||||경상남도 함양군 안의면 하원리 1564번지 |경상남도 함양군 안의면 매바위길 14|50005|용추밸리 캠프 야영장|20171226113058|I|2018-08-31 23:59:59.0||270914.036285077    |241726.18660568     |자동차야영장업||관리지역||||||||||||||||||||||||||||||||
408|자동차야영장업|03_11_05_P|5460000|CDFI2262142015000002|20150520||01|영업/정상|13|영업중|||||055-963-1253||676842|경상남도 함양군 서상면 옥산리 822번지 |경상남도 함양군 서상면 부전계곡로 245|50002|힐빙스토리자동차야영장|20150520114635|I|2018-08-31 23:59:59.0||260711.746672001    |238997.006225299]   |자동차야영장업|||2||||환경위생시설|2|||||||||||||332.92|||||||||||||333
409|자동차야영장업|03_11_05_P|5470000|CDFI2262142017000001|20171220||03|폐업|03|폐업||||||||경상남도 거창군 북상면 월성리 50-1번지 |경상남도 거창군 북상면 덕유월성로 1588-9|50100|월성오토캠핑장|20190628150003|U|2019-06-30 02:40:00.0||268572.436113763    |251855.263555148    |자동차야영장업||||기타|||근린생활시설||||||||||||||97.4|||||||||||||97
410|자동차야영장업|03_11_05_P|5470000|CDFI2262142014000002|20140610||01|영업/정상|13|영업중|||||055-940-8702||670843|경상남도 거창군 북상면 월성리 1608번지 |경상남도 거창군 북상면 덕유월성로 1312-96|50100|거창 국민여가캠핑장|20140617173632|I|2018-08-31 23:59:59.0||265478.9989992      |251494.776120677    |자동차야영장업|||2|기타|||기타||||||||||||||467.62|||||||||||||468
411|자동차야영장업|03_11_05_P|5470000|CDFI2262142014000001|20140423||01|영업/정상|13|영업중|||||055-9408530||670853|경상남도 거창군 위천면 황산리 824-0번지 |||수승대 오토캠핑장|20140613134043|I|2018-08-31 23:59:59.0||274799.561233158    |252126.870804805    |자동차야영장업|||||||||||||||||||||3599|||||||||||||3599
412|자동차야영장업|03_11_05_P|5480000|CDFI2262142015000002|20150902||01|영업/정상|13|영업중||||||||경상남도 합천군 가야면 황산리 491번지 |경상남도 합천군 가야면 매화산로 670|50201|소리길 오토캠핑장|20150902101130|I|2018-08-31 23:59:59.0||301839.705763031    |253387.344331237    |자동차야영장업||관리지역|1|기타|||숙박시설|1|0||||||||||||285.66|||||||||500000000||||286
413|자동차야영장업|03_11_05_P|5480000|CDFI2262142016000001|20160607||01|영업/정상|13|영업중||||||||경상남도 합천군 가야면 야천리 산 861-1번지 |경상남도 합천군 가야면 가야산로 1267|50201|가야권역 소리마실 영농조합법인|20170928095633|I|2018-08-31 23:59:59.0||302022.243731101    |253025.485117769    |자동차야영장업||자연녹지지역|2|기타||||2|||550||||||||||549.85|||||||||4775000||||550
414|자동차야영장업|03_11_05_P|5480000|CDFI2262142017000001|20170414||01|영업/정상|13|영업중|||||055 9304786|||경상남도 합천군 가야면 야천리 896번지 |||대장경오토캠핑장|20170414095353|I|2018-08-31 23:59:59.0||302342.420607544    |252399.428606452    |자동차야영장업||자연녹지지역|1|기타|||근린생활시설|1|||||||||||||21824|||||||||||||21824
415|자동차야영장업|03_11_05_P|5480000|CDFI2262142017000002|20170531||01|영업/정상|13|영업중||||||||경상남도 합천군 대병면 성리 618-1번지 |||합천호 코지|20180109111633|I|2018-08-31 23:59:59.0||294102.156241507    |225612.716792188    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||29540|||||||||60000000||||29540
416|자동차야영장업|03_11_05_P|5480000|CDFI2262142017000003|20170608||01|영업/정상|13|영업중|||||055 9304664|||경상남도 합천군 대양면 정양리 613번지 |||정양레포츠공원 오토캠핑장|20170608092425|I|2018-08-31 23:59:59.0||305711.985658039    |229365.895641843    |자동차야영장업||관리지역||기타|||||||||||||||||54060|||||||||||||54060
417|자동차야영장업|03_11_05_P|5480000|CDFI2262142017000004|20170703||01|영업/정상|13|영업중||||||||경상남도 합천군 봉산면 김봉리 351-1번지 봉산분교 |"경상남도 합천군 봉산면 서부로 4326, 봉산분교"|50211|드림이벤트|20190614151742|U|2019-06-16 02:40:00.0||294374.049830261    |236680.153364541    |자동차야영장업||관리지역|3|기타|||교육연구시설|3|||||||||||||10699.2|||||||||||||10699
418|자동차야영장업|03_11_05_P|5480000|CDFI2262142015000001|20150731||01|영업/정상|13|영업중|||||||678911|경상남도 합천군 용주면 공암리 1240번지 |경상남도 합천군 용주면 가호월평길 2|50215|합천라온오토캠핑장|20180822165517|I|2018-08-31 23:59:59.0||295702              |228524              |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||91.2|||||||||500000000||||91
419|자동차야영장업|03_11_05_P|5480000|CDFI2262142014000001|20140526||01|영업/정상|13|영업중|||||||678973|경상남도 합천군 가회면 둔내리 산 219-11번지 |||황매산 국민여가 캠핑장|20151230175702|I|2018-08-31 23:59:59.0||289210.040435147    |220612.872157635    |자동차야영장업||자연녹지지역||기타|||기타|||||||||||||||||||||||||||
420|자동차야영장업|03_11_05_P|5480000|CDFI2262142019000001|20190517||01|영업/정상|13|영업중||||||||경상남도 합천군 대병면 성리 417번지 |경상남도 합천군 대병면 합천호수로 525|50216|에어스트림파크|20190517174014|I|2019-05-19 02:20:50.0||295540.80340312     |227685.895088271    |자동차야영장업||관리지역|||||||||||||||||||5766|||||||||300000000||||5766
421|자동차야영장업|03_11_05_P|5480000|CDFI2262142015000003|20150925||01|영업/정상|13|영업중||||||||경상남도 합천군 대병면 회양리 1098-1번지 |경상남도 합천군 대병면 석장1길 61-15 (합천성은타운)|50216|합천글램핑|20180508094346|I|2018-08-31 23:59:59.0||292019.476985143    |223700.244988023    |자동차야영장업||관리지역|3|기타|||연립주택|3|||||||||||||630.34|||||||||1500000000||||630
422|자동차야영장업|03_11_05_P|5530000|CDFI2262142016000002|20161228||01|영업/정상|13|영업중||||||||경기도 화성시 남양읍 원천리 672-1번지 외 4필지 |경기도 화성시 남양읍 샘실길 50-2|18253|은빛초원캠핑장|20161229102444|I|2018-08-31 23:59:59.0||182268.767460576    |413442.727030261    |자동차야영장업||관리지역|1||||기타|1|||142||||||||||2567|||||||||||||2567
423|자동차야영장업|03_11_05_P|5530000|CDFI2262142018000001|20180323||01|영업/정상|13|영업중|||||03180594763|||경기도 화성시 향남읍 도이리 240-1번지 외 3필지 |경기도 화성시 향남읍 도이2길 113-26|18588|화성시 향남 오토캠핑장|20180323113639|I|2018-08-31 23:59:59.0||193572.189242       |404106.396371       |자동차야영장업||자연녹지지역|||||||||||||||||||14649|||||||||55000000||||14649
424|자동차야영장업|03_11_05_P|5530000|CDFI2262142016000001|20160624||01|영업/정상|13|영업중|||||0313564005|||경기도 화성시 송산면 고포리 826-1번지 |||어섬캠핑장|20190322151625|U|2019-03-24 02:40:00.0||169123.206675901    |415926.128501763    |자동차야영장업||관리지역||기타|||||||36||||||||||3444|||||||||||||3444
425|자동차야영장업|03_11_05_P|5570000|CDFI2262142015000001|20150730||01|영업/정상|13|영업중|||||043-835-4592|||충청북도 증평군 증평읍 율리 259-1번지 |||좌구산 오토캠핑장|20180206143036|I|2018-10-09 15:19:31.0||258013.544704       |357169.516166       |자동차야영장업||관리지역|1|기타|||사무실|1|||66||||||||||66|||||||||||||66
426|자동차야영장업|03_11_05_P|5590000|CDFI2262142017000001|20170615||01|영업/정상|13|영업중||||||||경기도 양주시 장흥면 삼하리 210-1번지 |경기도 양주시 장흥면 일영로327번길 227-19|11525|전원일기마을 오토 캠핑장|20190325191208|U|2019-03-27 02:40:00.0||191995.52454604     |463346.7910084      |자동차야영장업||자연녹지지역||기타|||환경위생시설|1|||||||||||||49.9|||||||||||||50
427|자동차야영장업|03_11_05_P|5590000|CDFI2262142013000001|20131227||01|영업/정상|13|영업중|||||||482873|경기도 양주시 남면 신암리 199-1번지 |경기도 양주시 남면 감악산로 632-32|11401|양주감악산캠핑장|20180326082912|I|2018-08-31 23:59:59.0||196090.278030201    |490184.60023408     |자동차야영장업|||||||||||198||||||||||8317|||||||||60000000||||8317
428|자동차야영장업|03_11_05_P|5600000|CDFI2262142017000001|20170717||01|영업/정상|13|영업중||||||||"경기도 포천시 창수면 추동리 825-9번지 외3필지(824-1,825-3,826-8) "|경기도 포천시 창수면 포천로2811번길 152-70|11134|소나무농원 캠핑장|20170717135313|I|2018-08-31 23:59:59.0||213719.369309913    |499200.419545122    |자동차야영장업|||||||||||||||||||||3784|||||||||||||3784
429|자동차야영장업|03_11_05_P|5600000|CDFI2262142013000002|20130724||01|영업/정상|13|영업중|||||031-535-2250||487896|경기도 포천시 영북면 산정리 353번지 |경기도 포천시 영북면 산정호수로 1004|11103|353캠핑|20151207174909|I|2018-08-31 23:59:59.0||228076.777824291    |509670.741276022    |자동차야영장업||관리지역|1|기타|||근린생활시설|1|||||||||||||10188|||||||||||||10188
430|자동차야영장업|03_11_05_P|5600000|CDFI2262142015000001|20150415||01|영업/정상|13|영업중|||||||487863|경기도 포천시 이동면 장암리 48번지 |경기도 포천시 이동면 늠바위길 181|11111|몬테비얀코|20161202150924|I|2018-08-31 23:59:59.0||233864.829674801    |503022.117581612    |자동차야영장업||관리지역||기타|||근린생활시설||||||||||||||10959|||||||||500000000||||10959
431|자동차야영장업|03_11_05_P|5600000|CDFI2262142015000002|20150707||01|영업/정상|13|영업중|||||0315358585||487912|"경기도 포천시 신북면 금동리 534-1번지 외 3필지(534-3, 534-5, 534-7) "|경기도 포천시 신북면 탑신로 1259-68|11137|포시즌스 오토캠핑장|20150930134750|I|2018-08-31 23:59:59.0||210158.661835575    |494249.841048031    |자동차야영장업||관리지역|||||||||||||||||||6914|||||||||||||6914
432|자동차야영장업|03_11_05_P|5600000|CDFI2262142016000001|20160708||01|영업/정상|13|영업중||||||||"경기도 포천시 이동면 도평리 281-20번지 외 4필지(281-3, 281-28, 281-29, 281-31) "|경기도 포천시 이동면 화동로 2316|11110|도마치 캠핑장|20160708170517|I|2018-08-31 23:59:59.0||233599.954880221    |505264.440448321    |자동차야영장업||관리지역||기타|||||||||||||||||10668|||||||||||||10668
433|자동차야영장업|03_11_05_P|5600000|CDFI2262142016000002|20160720||02|휴업|02|휴업||20190520|20200531|||||경기도 포천시 영북면 산정리 277-1번지 |경기도 포천시 영북면 산정호수로 834-32|11103|산정레이크RV리조트|20190604105627|U|2019-06-06 02:40:00.0||228438.729886337    |508263.37174581     |자동차야영장업||관리지역|||||||||||||||||||16270|||||||||600000000||||16270
434|자동차야영장업|03_11_05_P|5600000|CDFI2262142017000002|20170717||01|영업/정상|13|영업중||||||||경기도 포천시 창수면 추동리 821-10번지 외1필지(821-9) |경기도 포천시 창수면 포천로2811번길 180-20|11134|알프스농원 캠핑장|20170717135345|I|2018-08-31 23:59:59.0||213547.76958021     |499065.386231738    |자동차야영장업|||||||||||||||||||||4990|||||||||||||4990
435|자동차야영장업|03_11_05_P|5600000|CDFI2262142013000001|20130605||01|영업/정상|13|영업중|||||031-538-3362||487891|경기도 포천시 영북면 대회산리 452번지 |경기도 포천시 영북면 비둘기낭길 108|487891|포천 비둘기낭 캠핑장|20150930134512|I|2018-08-31 23:59:59.0||219382.233752188    |508274.847617609    |자동차야영장업|||||||||||||||||||||43748|||||||||||||43748
436|자동차야영장업|03_11_05_P|5600000|CDFI2262142016000003|20160913||01|영업/정상|13|영업중||||||||경기도 포천시 창수면 추동리 821번지 |경기도 포천시 창수면 포천로2811번길 178|11134|가래골농원 캠핑장|20160920104914|I|2018-08-31 23:59:59.0||213762.509390939    |498958.434956736    |자동차야영장업||관리지역||기타|||||||||||||||||12377|||||||||||||12377
437|자동차야영장업|03_11_05_P|5670000|CDFI2262142018000001|20181022||01|영업/정상|13|영업중|||||055 271 8111|||경상남도 창원시 마산합포구 진전면 일암리 1313-55번지 |"경상남도 창원시 마산합포구 진전면 일암1길 74, 외 3필지"|51795|캠핑파크|20190515145719|U|2019-05-17 02:40:00.0||325652.034002486    |181483.833248669    |자동차야영장업||관리지역||기타|||기타||||205||||||||||205.4|||||||||||||205
438|자동차야영장업|03_11_05_P|5670000|CDFI2262142015000001|20150428||01|영업/정상|13|영업중|||||055-262-0752||641871|경상남도 창원시 의창구 북면 외감리 525번지 |경상남도 창원시 의창구 북면 달천길 150|51113|달천공원 오토캠핑장|20150428131112|I|2018-08-31 23:59:59.0||345479.32920645     |199280.083943935    |자동차야영장업||자연녹지지역||기타|||기타||||||||||||||10722|||||||||||||10722
439|자동차야영장업|03_11_05_P|5670000|CDFI2262142015000002|20150710||01|영업/정상|13|영업중|||||055-246-0077||631320|경상남도 창원시 마산합포구 가포동 186-4번지 |경상남도 창원시 마산합포구 가포로 441-67 (가포동)|631320|가포수변오토캠핑장|20190515145605|U|2019-05-17 02:40:00.0||344206.556055368    |185344.306947796    |자동차야영장업||일반상업지역|1|기타|||근린생활시설||||222||||||||||26193|||||||||||||26193
440|자동차야영장업|03_11_05_P|5670000|CDFI2262142016000001|20161219||01|영업/정상|13|영업중|||||055-271-2012|||경상남도 창원시 마산합포구 진전면 금암리 686-1번지 |경상남도 창원시 마산합포구 진전면 의산삼일로 60|51795|(주)양촌여울체험캠프|20190515145645|U|2019-05-17 02:40:00.0||325280.840718053    |182752.6160055      |자동차야영장업||관리지역|2|기타|||교육연구시설|2|||1120||||||||||13974|||||||||5000000||||13974
441|자동차야영장업|03_11_05_P|5680000|CDFI2262142018000001|20180719||01|영업/정상|13|영업중||||||||충청남도 당진시 신평면 부수리 75-2번지 |충청남도 당진시 신평면 산정길 93|31743|선진캠핑|20190312141040|U|2019-03-14 02:40:00.0||183460.665275       |377101.979747       |자동차야영장업||||기타|||||||||||||||||1040|||||||||||||1040
