번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
2149|관광숙박업|03_11_01_P|6510000|CDFI2260032015001047|20150508||01|영업/정상|13|영업중||||||||제주특별자치도 제주시 연동 261-3번지 |제주특별자치도 제주시 삼무로 28||플로라호텔해마|20190603174746|U|2019-06-05 02:40:00.0||152486.75948        |-626.777428343      |관광숙박업|||0|||||0|0|89|||||||||||3607.66|||||||||8347000000||||3608
2150|관광숙박업|03_11_01_P|6510000|CDFI2260031988000001|19880728||02|휴업|02|휴업||20180901|20180930||064-742-8871||690814|제주특별자치도 제주시 연동 277-2번지 |제주특별자치도 제주시 신대로20길 49 (연동)||제주펄관광호텔|20190219205047|U|2019-02-21 02:40:00.0||152621.317417       |-1311.86710246      |관광숙박업|관광사업|상업지역|7||||호텔|5|2||||||||||||6245.39|||||||||||||6245
2151|관광숙박업|03_11_01_P|6510000|CDFI2260031987000001|19871228||03|폐업|03|폐업|20170721||||064-742-1001||690814|제주특별자치도 제주시 연동 274-13번지 |제주특별자치도 제주시 신광로 87  (연동)||뉴크라운관광호텔|20170807090637|I|2018-08-31 23:59:59.0||152551.392151       |-1220.12317832      |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2152|관광숙박업|03_11_01_P|6510000|CDFI2260031986001001|19861008||01|영업/정상|13|영업중|||||0647538811|||제주특별자치도 제주시 삼도이동 1192-18번지 |제주특별자치도 제주시 탑동로 9||제주팔레스호텔|20160801181224|I|2018-08-31 23:59:59.0||155674.819622       |2370.05630124       |관광숙박업|||0|||||0|0|105|||||||||||4995.33|||||||||0||||4995
2153|관광숙박업|03_11_01_P|6510000|CDFI2260031986000001|19861008||02|휴업|02|휴업||20180401|20181231||064-753-8811||690808|제주특별자치도 제주시 삼도이동 1192-18번지 |제주특별자치도 제주시 탑동로 9  (삼도이동)||제주팔레스관광호텔|20180322115841|I|2018-08-31 23:59:59.0||155674.819622       |2370.05630124       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2154|관광숙박업|03_11_01_P|6510000|CDFI2260031983000001|19830712||01|영업/정상|13|영업중|||||064-746-6161||690814|제주특별자치도 제주시 연동 300-8번지 |제주특별자치도 제주시 신대로 45  (연동)||제주마리나관광호텔|20180708140043|I|2018-08-31 23:59:59.0||153199.960756       |-244.25551659       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2155|관광숙박업|03_11_01_P|6510000|CDFI2260031982001004|19820326||01|영업/정상|13|영업중|||||064-741-8000|||제주특별자치도 제주시 연동 291-30번지 |제주특별자치도 제주시 삼무로 67 (연동)|63125|제주썬호텔|20190520201858|U|2019-05-22 02:40:00.0||152899.059632       |-582.222685167      |관광숙박업||||||||||||||||||||||||||||||||||
2156|관광숙박업|03_11_01_P|6510000|CDFI2260031982001003|19820925||01|영업/정상|13|영업중|||||0647432222|||제주특별자치도 제주시 연동 272-34번지 |제주특별자치도 제주시 신대로12길 45||(유)형석 로얄호텔|20160801181224|I|2018-08-31 23:59:59.0||152684.983907       |-756.04716168       |관광숙박업|||0|||||0|0|108|||||||||||11517.48|||||||||50000000||||11517
2157|관광숙박업|03_11_01_P|6510000|CDFI2260031982001002|19820326||01|영업/정상|13|영업중|||||0647418113|||제주특별자치도 제주시 연동 291-30번지 |제주특별자치도 제주시 삼무로 67||더호텔|20160801181224|I|2018-08-31 23:59:59.0||152899.059632       |-582.222685167      |관광숙박업|||0|||||0|0|0|||||||||||0|||||||||0||||0
2158|관광숙박업|03_11_01_P|6510000|CDFI2260031982001001|19820326||01|영업/정상|13|영업중|||||0647418000|||제주특별자치도 제주시 연동 291-30번지 |제주특별자치도 제주시 삼무로 67||(주)지앤엘 더호텔제주|20160801181224|I|2018-08-31 23:59:59.0||152899.059632       |-582.222685167      |관광숙박업|||0|||||0|0|0|||||||||||0|||||||||0||||0
2159|관광숙박업|03_11_01_P|6510000|CDFI2260031982000003|19820326||01|영업/정상|13|영업중|||||064-742-4111||690814|제주특별자치도 제주시 연동 291-30번지 |제주특별자치도 제주시 삼무로 67  (연동)||크라운프라자호텔|20060616145337|I|2018-08-31 23:59:59.0||152899.059632       |-582.222685167      |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2160|관광숙박업|03_11_01_P|6510000|CDFI2260031982000002|19820925||01|영업/정상|13|영업중|||||064-743-2222||690814|제주특별자치도 제주시 연동 272-34번지 |제주특별자치도 제주시 신대로12길 45  (연동)||(주)금자탑제주로얄호텔|20060616094944|I|2018-08-31 23:59:59.0||152684.983907       |-756.04716168       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2161|관광숙박업|03_11_01_P|6510000|CDFI2260031982000001|19820925||01|영업/정상|13|영업중|||||064-758-2500||690819|제주특별자치도 제주시 용담일동 159-1번지 |제주특별자치도 제주시 서사로 20  (용담일동)||(주)금자탑제주퍼시픽호텔|20180731185735|I|2018-08-31 23:59:59.0||155252.931994       |1679.78493749       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2162|관광숙박업|03_11_01_P|6510000|CDFI2260031981001002|19810709||01|영업/정상|13|영업중|||||0647475000|||제주특별자치도 제주시 연동 263-15번지 |제주특별자치도 제주시 노연로 80||오라관광(주) 메종 글래드 제주|20190222181900|U|2019-02-24 02:40:00.0||152390.482527       |-1164.56501308      |관광숙박업|||0|||||0|0|512|||||||||||24745|||||||||0||||24745
2163|관광숙박업|03_11_01_P|6510000|CDFI2260031981000001|19810709||03|폐업|03|폐업|20051109||||064-747-5000||690813|제주특별자치도 제주시 연동 263-15번지 |제주특별자치도 제주시 노연로 80  (연동)||오라관광(주)제주그랜드호텔|20060616094738|I|2018-08-31 23:59:59.0||152390.482527       |-1164.56501308      |관광숙박업|관광사업||14|||||12|2||||||||||||24745|||||||||||||24745
2164|관광숙박업|03_11_01_P|6510000|CDFI2260031974000001|19740316||01|영업/정상|13|영업중|||||064-753-6151||690829|제주특별자치도 제주시 이도일동 1691-9번지 |제주특별자치도 제주시 중앙로 151  (이도일동)||제주KAL호텔|20060616144310|I|2018-08-31 23:59:59.0||155964.689577       |1148.51968548       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2165|관광숙박업|03_11_01_P|6510000|CDFI2260032016001096|20160421||01|영업/정상|13|영업중|||||064-722-1444|||제주특별자치도 제주시 이도이동 1776-31번지 |제주특별자치도 제주시 서광로 292-1 (이도이동)|63207|슬림관광호텔|20190424130540|U|2019-04-26 02:40:00.0||156039.932582       |518.861878972       |관광숙박업||일반상업지역|11||||숙박시설|10|1|42|1345||||||||||1344.94|||||||||||||1345
2166|관광숙박업|03_11_01_P|6510000|CDFI2260032016001094|20161121||01|영업/정상|13|영업중|||||064-799-2020|||제주특별자치도 제주시 한림읍 금능리 1803-2번지 |제주특별자치도 제주시 한림읍 한림로 162|63010|제주담스파빌|20171119144108|I|2018-08-31 23:59:59.0||127841.356595       |-12022.3252099      |관광숙박업||자연녹지지역|3|기타|||숙박시설|2|1|20|746||||||||||745.52|||||||||||||746
2167|관광숙박업|03_11_01_P|6510000|CDFI2260032016001093|20161019||01|영업/정상|13|영업중|||||064 796 7900|||제주특별자치도 제주시 한림읍 귀덕리 3646번지 |제주특별자치도 제주시 한림읍 한림로 917|63024|스카이 호텔|20190202124449|U|2019-02-05 02:40:00.0||132605.698505       |-6816.65435687      |관광숙박업||자연녹지지역|5|기타|||숙박시설|4|1|31|1107||||||||||970|||||||||||||970
2168|관광숙박업|03_11_01_P|6510000|CDFI2260032016001092|20160928||01|영업/정상|13|영업중|||||064 798 7700|||제주특별자치도 제주시 한림읍 협재리 1398번지 |제주특별자치도 제주시 한림읍 옹포2길 10|63011|아길라 호텔|20171119140108|I|2018-08-31 23:59:59.0||130103.450741       |-10447.4765278      |관광숙박업||자연녹지지역|6|기타|||숙박시설|4|2||1712||||||||||1712.18|||||||||1500000000||||1712
2169|관광숙박업|03_11_01_P|6510000|CDFI2260032016001091|20160913||01|영업/정상|13|영업중|||||064 712 5200|||제주특별자치도 제주시 애월읍 하귀2리 2749-3번지 |제주특별자치도 제주시 애월읍 애월해안로 885 (나비스호텔)|63050|호텔 나비스|20180524100456|I|2018-08-31 23:59:59.0||143370.717593       |-960.782215317      |관광숙박업||자연녹지지역|5|기타|||숙박시설|4|1|41|2469||||||||||2468.7|||||||||||||2469
2170|관광숙박업|03_11_01_P|6510000|CDFI2260032016001090|20160831||01|영업/정상|13|영업중|||||064 805 9800|||제주특별자치도 제주시 이도이동 1010번지 |제주특별자치도 제주시 중앙로 252 (이도이동)|63206|뷰띠끄 헤르츠 호텔|20171119143728|I|2018-08-31 23:59:59.0||156353.935369       |207.937062701       |관광숙박업||일반상업지역|10|기타|||숙박시설|9|1|31|1297||||||||||1297.49|||||||||||||1297
2171|관광숙박업|03_11_01_P|6510000|CDFI2260032016001089|20160714||03|폐업|03|폐업|20190125||||064-743-7791|||제주특별자치도 제주시 연동 253-41번지 |제주특별자치도 제주시 노연로 72||밀감호텔|20190128085218|U|2019-01-30 02:40:00.0||152314.385314       |-1066.45759039      |관광숙박업||일반상업지역|7||||숙박시설|6|1|47|2270||||||||||2269.57|||||||||50000000||||2270
2172|관광숙박업|03_11_01_P|6510000|CDFI2260032016001088|20160714||01|영업/정상|13|영업중|||||064-801-0025|||제주특별자치도 제주시 애월읍 하가리 1256-2번지 |제주특별자치도 제주시 애월읍 고내로 46||샐리스제주 호텔|20171120091017|I|2018-08-31 23:59:59.0||138702.534751       |-3302.66481458      |관광숙박업||자연녹지지역|5||||숙박시설|4|1|55|3353||||||||||3353.44|||||||||210000000||||3353
2173|관광숙박업|03_11_01_P|6510000|CDFI2260032016001085|20160708||01|영업/정상|13|영업중|||||064-799-5009|||제주특별자치도 제주시 한림읍 한림리 1314-35번지 |제주특별자치도 제주시 한림읍 한림로 695||더퍼스트 호스텔|20171119144528|I|2018-08-31 23:59:59.0||131534.301316       |-8593.45605256      |관광숙박업||일반상업지역|5||||숙박시설|5|0|22|997||||||||||996.84|||||||||0||||997
2174|관광숙박업|03_11_01_P|6510000|CDFI2260032016001081|20160628||01|영업/정상|13|영업중||||||||제주특별자치도 제주시 연동 273-54번지 |제주특별자치도 제주시 은남4길 40||메이저2 호스텔|20171119140740|I|2018-08-31 23:59:59.0||152669.212049       |-978.721511943      |관광숙박업||일반상업지역|9||||숙박시설|8|1|47|1761||||||||||1761.06|||||||||0||||1761
2175|관광숙박업|03_11_01_P|6510000|CDFI2260032013001012|20130228||01|영업/정상|13|영업중|||||0647116625|||제주특별자치도 제주시 이호일동 295-1번지 |제주특별자치도 제주시 도리로 106-16||이호리조트|20190424130429|U|2019-04-26 02:40:00.0||150057.154383       |462.557186757       |관광숙박업||자연녹지지역|4||||숙박시설|3|1|24|1490||||||||||1490.31|||||||||500000000||||1490
2176|관광숙박업|03_11_01_P|6510000|CDFI2260032001001001|20010306||02|휴업|02|휴업||20120214|20130215|||||제주특별자치도 제주시 구좌읍 동복리 1652-2번지 |||오션플로라관광호텔|20160801181224|I|2018-08-31 23:59:59.0||172662.533781       |6231.87185023       |관광숙박업|||0|||||0|0|0||||||||||||||||||||0||||
2177|관광숙박업|03_11_01_P|6510000|CDFI2260031988000004|19880813||01|영업/정상|13|영업중|||||064-752-8222||690808|제주특별자치도 제주시 삼도이동 1197번지 |제주특별자치도 제주시 탑동로 47  (삼도이동)||제주오리엔탈호텔|20060616144119|I|2018-08-31 23:59:59.0||155310.204187       |2437.40839023       |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2178|관광숙박업|03_11_01_P|6510000|CDFI2260032014001004|20140106||01|영업/정상|13|영업중|||||0647457459|||제주특별자치도 제주시 연동 251-1번지 |제주특별자치도 제주시 삼무로 12||엠버호텔|20160801181225|I|2018-08-31 23:59:59.0||152324.902518       |-620.710768259      |관광숙박업|||0|||||0|0|72|||||||||||4995.24|||||||||1700000000||||4995
2179|관광숙박업|03_11_01_P|6510000|CDFI2260032014001083|20140618||01|영업/정상|13|영업중|||||064-752-5820|||제주특별자치도 제주시 오라일동 2442-5번지 |제주특별자치도 제주시 서광로2길 9||골든파크관광호텔|20190328211537|U|2019-03-30 02:40:00.0||154669.034097       |419.500284296       |관광숙박업||일반상업지역|6|||||5|1|38|1314||||||||||1313.61|||||||||0||||1314
2180|관광숙박업|03_11_01_P|6510000|CDFI2260032016001095|20160816||01|영업/정상|13|영업중|||||064-722-8161|||제주특별자치도 제주시 이도이동 1169-8번지 |제주특별자치도 제주시 동광로 40 (이도이동)|63213|라인호텔|20171116140707|I|2018-08-31 23:59:59.0||156548.771644       |741.570598539       |관광숙박업||일반상업지역|8||||숙박시설|7|1||1856||||||||||1856.34|||||||||||||1856
2181|관광숙박업|03_11_01_P|6510000|CDFI2260032008001019|20080117||03|폐업|03|폐업|20180805||||064-798-8000|||제주특별자치도 제주시 연동 276-1번지 |"제주특별자치도 제주시 신광로 95, 보우메 꾸뜨르 호텔 (연동)"|63136|보우메 꾸뜨르 호텔|20180903150130|U|2018-09-03 23:59:59.0||152535.122751       |-1309.03046695      |관광숙박업||상업지역|12||||호텔|10|2|42|4915||||||||||4915|||||||||3900000000||||4915
2182|관광숙박업|03_11_01_P|6510000|CDFI2260031963001002|19631008||01|영업/정상|13|영업중|||||064-758-4200|||제주특별자치도 제주시 이도일동 1315번지 제주하니관광호텔 |"제주특별자치도 제주시 삼성로 10, 제주하니관광호텔 (이도일동)"|63197|(주)호텔하니크라운|20190219204954|U|2019-02-21 02:40:00.0||156043.922171       |1051.58609521       |관광숙박업||일반상업지역|5|주택가주변|||호텔|4|1|61|5258||||||||||5257.72|||||||||||||5258
2183|관광숙박업|03_11_01_P|6510000|CDFI2260032017000004|20170201||01|영업/정상|13|영업중|||||064 712 8811|||제주특별자치도 제주시 용담삼동 2572번지 |제주특별자치도 제주시 서해안로 382 (용담삼동)|63115|호텔몽듀|20180726163929|I|2018-08-31 23:59:59.0||152030.074608       |1925.75740305       |관광숙박업||자연녹지지역|5||||숙박시설|4|1|20|892||||||||||892.05|||||||||||||892
2184|관광숙박업|03_11_01_P|6510000|CDFI2260032011001046|20111230||01|영업/정상|13|영업중|||||0647307023|||제주특별자치도 제주시 한림읍 금악리 6-1번지 |제주특별자치도 제주시 한림읍 화전길 82||아덴힐리조트&골프클럽|20190429183350|U|2019-05-01 02:40:00.0||140683.837272       |-16503.9717413      |관광숙박업|||0|||||0|0|156|||||||||||72997.21|||||||||0||||72997
2185|관광숙박업|03_11_01_P|6510000|CDFI2260032018000005|20181204||01|영업/정상|13|영업중|||||064 799 6401|||제주특별자치도 제주시 애월읍 고내리 1159번지 |"제주특별자치도 제주시 애월읍 애월해안로 226, 솔트"|63045|솔트|20190603114943|U|2019-06-05 02:40:00.0||138229.739031       |-3062.47194987      |관광숙박업||일반주거지역|4|주택가주변|||숙박시설|4|||||||||||||617.74|||||||||670000||||618
2186|관광숙박업|03_11_01_P|6510000|CDFI2260031988001005|19881216||01|영업/정상|13|영업중|||||064-797-0000|||제주특별자치도 제주시 연동 272-29번지 |"제주특별자치도 제주시 삼무로 48, 호텔스카이파크 (연동)"|63124|호텔스카이파크|20181218152752|I|2018-12-19 02:20:21.0||152688.381025       |-645.828590344      |관광숙박업||일반상업지역|11|유흥업소밀집지역|||호텔|9|2|147|8195||||||||||8195.14|||||||||||||8195
2187|관광숙박업|03_11_01_P|6510000|CDFI2260032014001089|20140630||01|영업/정상|13|영업중|||||064-713-6261|||제주특별자치도 제주시 오라이동 3100-1번지 |제주특별자치도 제주시 연북로 217||오라관광호텔|20171119135851|I|2018-08-31 23:59:59.0||153911.700794       |-1495.57790495      |관광숙박업||자연녹지지역|5||||숙박시설|4|1|61|2386||||||||||2385.58|||||||||0||||2386
2188|관광숙박업|03_11_01_P|6510000|CDFI2260032014001087|20140624||01|영업/정상|13|영업중|||||064-743-2193|||제주특별자치도 제주시 연동 284-6번지 |제주특별자치도 제주시 사장1길 28||호텔통 연동(구.조은호텔)|20171117112721|I|2018-08-31 23:59:59.0||152774.547618       |-1109.39837005      |관광숙박업||일반상업지역|7|||||6|1|34|1362||||||||||1361.53|||||||||0||||1362
2189|관광숙박업|03_11_01_P|6510000|CDFI2260032014001082|20140618||01|영업/정상|13|영업중||||||||제주특별자치도 제주시 한림읍 협재리 876-3번지 |제주특별자치도 제주시 한림읍 협재로 226||네츄럴파크리조트|20160801181227|I|2018-08-31 23:59:59.0||130250.447852       |-12823.2575203      |관광숙박업|||0|||||0|0|72|||||||||||0|||||||||0||||0
2190|관광숙박업|03_11_01_P|6510000|CDFI2260032014001081|20140613||01|영업/정상|13|영업중|||||064-711-8831|||제주특별자치도 제주시 용담삼동 2342-2번지 |제주특별자치도 제주시 서해안로 486-4||더비치|20171117162607|I|2018-08-31 23:59:59.0||152614.798911       |2576.21673786       |관광숙박업||자연녹지지역|5||||숙박시설|4|1|20|906||||||||||906.39|||||||||0||||906
2191|관광숙박업|03_11_01_P|6510000|CDFI2260032014001077|20140609||01|영업/정상|13|영업중|||||064-745-8188|||제주특별자치도 제주시 용담이동 1783-1번지 |제주특별자치도 제주시 도령로 155||이화호텔|20171116135845|I|2018-08-31 23:59:59.0||152744.835477       |-75.6809477074      |관광숙박업||자연녹지지역|5||||숙박시설|4|1|64|2577||||||||||2577.41|||||||||0||||2577
2192|관광숙박업|03_11_01_P|6510000|CDFI2260032014001070|20140516||01|영업/정상|13|영업중|||||064-796-8555|||제주특별자치도 제주시 한림읍 귀덕리 2723번지 |제주특별자치도 제주시 한림읍 귀덕6길 92-9||에코그린펜션(구.아라포레호스텔)|20171116115735|I|2018-08-31 23:59:59.0||133980.685144       |-6509.27406057      |관광숙박업||자연녹지지역|3|||||2|1|21|975||||||||||975.13|||||||||0||||975
2193|관광숙박업|03_11_01_P|6510000|CDFI2260032014001067|20140501||01|영업/정상|13|영업중|||||064-784-1111|||제주특별자치도 제주시 구좌읍 김녕리 5993번지 |제주특별자치도 제주시 구좌읍 일주동로 1845||예그리나 호스텔|20171119141758|I|2018-08-31 23:59:59.0||174720.428352       |6682.41276574       |관광숙박업||자연녹지지역|2|||||2|0|20|1004||||||||||1004.18|||||||||2519000000||||1004
2194|관광숙박업|03_11_01_P|6510000|CDFI2260032014001064|20140429||01|영업/정상|13|영업중|||||0647455333|||제주특별자치도 제주시 한림읍 귀덕리 1502번지 |||에코패밀리 가족호텔|20160801181226|I|2018-08-31 23:59:59.0||134044.614865       |-6509.88237288      |관광숙박업|||0|||||0|0|48|||||||||||4510.65|||||||||9000000000||||4511
2195|관광숙박업|03_11_01_P|6510000|CDFI2260032014001062|20140425||01|영업/정상|13|영업중|||||0647436500|||제주특별자치도 제주시 연동 284-8번지 |제주특별자치도 제주시 사장1길 26||호텔 컬리넌|20171120091428|I|2018-08-31 23:59:59.0||152789.373093       |-1105.76863403      |관광숙박업||일반상업지역|11||||숙박시설|10|1|59|2306||||||||||2305.94|||||||||0||||2306
2196|관광숙박업|03_11_01_P|6510000|CDFI2260032014001056|20140410||01|영업/정상|13|영업중|||||064-745-5533|||제주특별자치도 제주시 애월읍 하귀2리 2869-10번지 |제주특별자치도 제주시 애월읍 가문동상4길 11||제주리조트|20171116113336|I|2018-08-31 23:59:59.0||143512.583685       |-1321.99381765      |관광숙박업||자연녹지지역|5||||숙박시설|4|1|25|1670||||||||||1669.6|||||||||0||||1670
2197|관광숙박업|03_11_01_P|6510000|CDFI2260032014001055|20140410||02|휴업|02|휴업||20180601|20190228||0647464141|||제주특별자치도 제주시 연동 300-4번지 |제주특별자치도 제주시 신대로 60||제주미주호텔|20190424130210|U|2019-04-26 02:40:00.0||153116.562584       |-354.753638159      |관광숙박업||준주거지역|5||||숙박시설|4|1|76|3288||||||||||3287.76|||||||||0||||3288
2198|관광숙박업|03_11_01_P|6510000|CDFI2260032014001054|20140408||01|영업/정상|13|영업중||||||||제주특별자치도 제주시 조천읍 북촌리 산 65번지 |제주특별자치도 제주시 조천읍 북선로 125||크라운 골프텔|20190301150838|U|2019-03-03 02:40:00.0||171678.403431       |3617.38194149       |관광숙박업|||0|||||0|0|25|||||||||||2681|||||||||0||||2681
2199|관광숙박업|03_11_01_P|6510000|CDFI2260032014001052|20140404||01|영업/정상|13|영업중|||||064-799-3033|||제주특별자치도 제주시 애월읍 유수암리 617-1번지 |제주특별자치도 제주시 애월읍 광상로 272||관광호스텔 해밀|20171116115214|I|2018-08-31 23:59:59.0||144515.374657       |-5696.62192876      |관광숙박업||관리지역|4|||||3|1|21|877||||||||||876.98|||||||||0||||877
2200|관광숙박업|03_11_01_P|6510000|CDFI2260032014001050|20140403||01|영업/정상|13|영업중|||||064-755-7413|||제주특별자치도 제주시 이도이동 1776-14번지 |제주특별자치도 제주시 광양8길 24||씨제이관광호텔|20190424130304|U|2019-04-26 02:40:00.0||155978.66637        |475.52665085        |관광숙박업||일반상업지역|8|||||8|0|37|1341||||||||||1340.52|||||||||0||||1341
2201|관광숙박업|03_11_01_P|6510000|CDFI2260032014001046|20140328||01|영업/정상|13|영업중|||||0647831111|||제주특별자치도 제주시 구좌읍 종달리 1380번지 |제주특별자치도 제주시 구좌읍 해맞이해안로 2060-18||아모르하우스|20171120091308|I|2018-08-31 23:59:59.0||190821.755507       |1349.15652747       |관광숙박업||관리지역|3||||숙박시설|3|0|20|659||||||||||658.71|||||||||0||||659
2202|관광숙박업|03_11_01_P|6510000|CDFI2260032006100005|20061201||01|영업/정상|13|영업중||||||||제주특별자치도 제주시 애월읍 어음리 523-13번지 |제주특별자치도 제주시 애월읍 평화로 1693-75 (에버리스골프장)|63038|신안관광개발(주) 에버리스골프리조트|20170502095144|I|2018-08-31 23:59:59.0||139842.606438       |-12854.0240386      |관광숙박업||||||||||||||||||||||||||||||||||
2203|관광숙박업|03_11_01_P|6510000|CDFI2260032006100004|20061004||01|영업/정상|13|영업중|||||||695924|제주특별자치도 제주시 한림읍 금악리 54번지 |||(주)블랙스톤 관광호텔업|20061004105956|I|2018-08-31 23:59:59.0||137739.436897       |-16168.8286466      |관광숙박업|관광사업|관리지역|3|기타|||호텔|2|1||||||||||||7966.46|||||||||22000000||||7966
2204|관광숙박업|03_11_01_P|6510000|CDFI2260032006100003|20060728||01|영업/정상|13|영업중|||||||695934|제주특별자치도 제주시 한림읍 협재리 876-3번지 |제주특별자치도 제주시 한림읍 협재로 226||(주)네츄럴파크리조트|20060728181135|I|2018-08-31 23:59:59.0||130250.447852       |-12823.2575203      |관광숙박업|관광사업|||||||||||||||||||||||||||||||||
2205|관광숙박업|03_11_01_P|6510000|CDFI2260032006100001|20060309||01|영업/정상|13|영업중|||||064-795-2200||695924|제주특별자치도 제주시 한림읍 금악리 산 54번지 |||(주)불랙스톤리조트|20060309110131|I|2018-08-31 23:59:59.0||||관광숙박업|관광사업|||||||||||||||||||||||||||||2000000000||||
2206|관광숙박업|03_11_01_P|6510000|CDFI2260032006001002|20060309||01|영업/정상|13|영업중|||||0647952126|||제주특별자치도 제주시 한림읍 금악리 산 54번지 |제주특별자치도 제주시 한림읍 한창로 925-122||(주)블랙스톤리조트|20160801181224|I|2018-08-31 23:59:59.0||135891.002059       |-17368.4548294      |관광숙박업|||0|||||0|0|36|||||||||||7966.46|||||||||0||||7966
2207|관광숙박업|03_11_01_P|6510000|CDFI2260032005100008|20050324||01|영업/정상|13|영업중|||||||695902|제주특별자치도 제주시 애월읍 고성리 863번지 |제주특별자치도 제주시 애월읍 평화로 2477||케넷노블하우징(주)르네상스 제주호텔|20050926164418|I|2018-08-31 23:59:59.0||145638.667928       |-6986.34710731      |관광숙박업|관광사업|관리지역|6|기타|||호텔|3|3||||||||||||47454.34|||||||||||||47454
2208|관광숙박업|03_11_01_P|6510000|CDFI2260032005100007|20050608||01|영업/정상|13|영업중|||||||695934|제주특별자치도 제주시 한림읍 협재리 1193번지 |제주특별자치도 제주시 한림읍 일주서로 5083-5||(주)제주협재콘도미니엄|20050926160412|I|2018-08-31 23:59:59.0||130112.628826       |-11602.012806       |관광숙박업|관광사업|관리지역|5|기타|||콘도미니엄|4|1||||||||||||7080.88|||||||||||||7081
2209|관광숙박업|03_11_01_P|6510000|CDFI2260032002001006|20020810||01|영업/정상|13|영업중|||||0647999901|||제주특별자치도 제주시 애월읍 애월리 2504-1번지 |제주특별자치도 제주시 애월읍 애월로1길 8||(주)토비스레저산업 제주토비스콘도미니엄|20160801181227|I|2018-08-31 23:59:59.0||136007.379702       |-3492.54375738      |관광숙박업|||0|||||0|0|68|||||||||||4979.31|||||||||200000000||||4979
2210|관광숙박업|03_11_01_P|6510000|CDFI2260032002001005|20020628||03|폐업|03|폐업|20161231||||0647452140|||제주특별자치도 제주시 연동 261-37번지 |제주특별자치도 제주시 제원1길 9||금호훼밀리관광호텔|20170125124826|I|2018-08-31 23:59:59.0||152374.634505       |-678.539247044      |관광숙박업|||0|||||0|0|94|||||||||||7012.68|||||||||0||||7013
2211|관광숙박업|03_11_01_P|6510000|CDFI2260032015001176|20150424||01|영업/정상|13|영업중|||||064-750-3355|||제주특별자치도 제주시 용담일동 183-2번지 제주캘럭시호텔 |제주특별자치도 제주시 남성로 33 (용담일동)|63175|제주갤럭시호텔|20171116134408|I|2018-08-31 23:59:59.0||154633.481583       |853.222645736       |관광숙박업||준주거지역|7||||숙박시설|6|1|85|3307||||||||||3307.42|||||||||||||3307
2212|관광숙박업|03_11_01_P|6510000|CDFI2260032015001175|20150520||01|영업/정상|13|영업중|||||064-799-1991|||제주특별자치도 제주시 애월읍 고내리 332-5번지 |제주특별자치도 제주시 애월읍 고내로13길 100|63046|리치호텔|20171116114311|I|2018-08-31 23:59:59.0||139393.422911       |-2491.50787609      |관광숙박업||자연녹지지역|3|||||2|1|32|2388||||||||||2388.44|||||||||||||2388
2213|관광숙박업|03_11_01_P|6510000|CDFI2260032015001136|20150924||01|영업/정상|13|영업중||||||||제주특별자치도 제주시 해안동 2510번지 |||BLACK PINE RESORT|20160801181227|I|2018-08-31 23:59:59.0||148653.761701       |-4670.40778902      |관광숙박업|||0|||||0|0|0|||||||||||0|||||||||0||||0
2214|관광숙박업|03_11_01_P|6510000|CDFI2260032015001134|20150918||01|영업/정상|13|영업중|||||064-798-0001|||제주특별자치도 제주시 연동 279-3번지 |제주특별자치도 제주시 사장3길 33||호텔더원|20171117112927|I|2018-08-31 23:59:59.0||152654.0475         |-1407.69861237      |관광숙박업||일반상업지역|12||||숙박시설|10|2|180|3978||||||||||3977.98|||||||||0||||3978
2215|관광숙박업|03_11_01_P|6510000|CDFI2260032015001126|20150908||01|영업/정상|13|영업중|||||0647242001|||제주특별자치도 제주시 이도일동 1691-7번지 제주칼호텔 |"제주특별자치도 제주시 중앙로 151, 제주칼호텔 1"||(주)KAL 호텔네트워크 제주KAL호텔|20180629095044|I|2018-08-31 23:59:59.0||155894.02273        |1151.33221306       |관광숙박업|||0|||||0|0|0|||||||||||0|||||||||0||||0
