##NAME|SUBNAME|TELNUM|NEWADDR|SOURCE2|FEAT@@현대기아부품대리점
현대모비스대리점|제일상사|051-335-4263|부산광역시  북구 금곡대로 95|현대모비스|현대;승용
현대모비스대리점|제일상사|051-335-4263|부산광역시  북구 금곡대로 95|현대모비스|기아;승용
현대모비스대리점|종합상사|051-314-1941|부산광역시  사상구 가야대로 219|현대모비스|현대;승용
현대모비스대리점|제욱상사|051-314-7777|부산광역시  사상구 가야대로 229|현대모비스|현대;승용
현대모비스대리점|삼덕상사|051-315-2040|부산광역시  사상구 가야대로 85|현대모비스|현대;승용
현대모비스대리점|대원상사|051-324-0050|부산광역시  사상구 감전천로 194|현대모비스|현대;상용
현대모비스대리점|신용상사|051-323-3088|부산광역시  사상구 광장로56번길 5|현대모비스|현대;상용
현대모비스대리점|신용상사|051-323-3088|부산광역시  사상구 광장로56번길 5|현대모비스|기아;상용
현대모비스대리점|제일상사|051-301-5753|부산광역시  사상구 모라로 29 (모라동)|현대모비스|기아;승용
현대모비스대리점|제일상사|051-301-5753|부산광역시  사상구 모라로 29 (모라동)|현대모비스|현대;승용
현대모비스대리점|평화상사|051-301-1223|부산광역시  사상구 사상로 447|현대모비스|현대;승용
현대모비스대리점|대명상사|051-204-0821|부산광역시  사하구 괴정로 89, 101호 (당리동, 옥돌아파트)|현대모비스|현대;승용
현대모비스대리점|덕산상사|051-291-0800|부산광역시  사하구 하신중앙로 59|현대모비스|현대;승용
현대모비스대리점|덕산상사|051-291-0800|부산광역시  사하구 하신중앙로 59|현대모비스|기아;승용
현대모비스대리점|구포상회|051--862-7474|부산광역시  연제구 거제천로 167|현대모비스|현대;승용
현대모비스대리점|신명상사|051-868-6098|부산광역시  연제구 과정로251번길 28|현대모비스|현대;승용
현대모비스대리점|신명상사|051-868-6098|부산광역시  연제구 과정로251번길 28|현대모비스|기아;승용
현대모비스대리점|연산기아|051-864-1423|부산광역시  연제구 중앙대로 1159|현대모비스|기아;승용
현대모비스대리점|동부상사|051-526-1369|부산광역시  해운대구 선수촌로 152-7|현대모비스|기아;승용
현대모비스대리점|현대상회|051-783-8527|부산광역시  해운대구 재송1로32번길 9|현대모비스|현대;승용
현대모비스대리점|태우상사|051-816-8466|부산광역시 부산진구 동성로 110|현대모비스|현대;상용
현대모비스대리점|대산종합상사|051-816-5411|부산광역시 부산진구 동성로 114|현대모비스|기아;승용
현대모비스대리점|대산종합상사|051-816-5411|부산광역시 부산진구 동성로 114|현대모비스|현대;상용
현대모비스대리점|호경상사|051-324-0660|부산광역시 부산진구 동천로 129|현대모비스|기아;상용
현대모비스대리점|호경상사|051-324-0660|부산광역시 부산진구 동천로 129|현대모비스|현대;상용
현대모비스대리점|신고산|051-802-6448|부산광역시 부산진구 서전로 16|현대모비스|현대;상용
현대모비스대리점|한얼사|051-809-9449|부산광역시 부산진구 서전로 35|현대모비스|기아;승용
현대모비스대리점|현대부품판매|051-803-2511|부산광역시 부산진구 서전로47번길 53|현대모비스|현대;승용
현대모비스대리점|신용사|051-805-8491|부산광역시 부산진구 전포대로 230-1|현대모비스|현대;승용
현대모비스대리점|대성상사|051-808-0374|부산광역시 부산진구 전포대로 248|현대모비스|기아;승용
현대모비스대리점|제욱사|051-807-6000|부산광역시 부산진구 전포대로 252|현대모비스|현대;승용
현대모비스대리점|태광상사|051-807-8078|부산광역시 부산진구 전포대로 264|현대모비스|현대;승용
현대모비스대리점|영진상사|051-802-7898|부산광역시 부산진구 전포대로176번길 38|현대모비스|기아;승용
현대모비스대리점|영진상사|051-802-7898|부산광역시 부산진구 전포대로176번길 38|현대모비스|현대;승용
현대모비스대리점|공림상사|051-333-9592|부산광역시 북구 금곡대로324번길 24|현대모비스|현대;승용
현대모비스대리점|금강상사|051-365-0892|부산광역시 북구 금곡대로616번길 19|현대모비스|기아;승용
현대모비스대리점|대기상회|051-315-5981|부산광역시 사상구 가야대로 151|현대모비스|기아;승용
현대모비스대리점|신우동성사|051-325-6555|부산광역시 사상구 가야대로 170|현대모비스|현대;승용
현대모비스대리점|충북상사|051-323-6033|부산광역시 사상구 가야대로 216|현대모비스|현대;승용
현대모비스대리점|일성상사|051-324-2015|부산광역시 사상구 가야대로 91|현대모비스|기아;승용
현대모비스대리점|성민사|051-327-9100|부산광역시 사상구 괘감로 118|현대모비스|현대;승용
현대모비스대리점|동방상사|051-314-9009|부산광역시 사상구 낙동대로1016번길 29|현대모비스|현대;승용
현대모비스대리점|건국상사|051-328-6679|부산광역시 사상구 대동로 223|현대모비스|기아;승용
현대모비스대리점|모덕상사|051-304-6679|부산광역시 사상구 모덕로 59|현대모비스|기아;승용
현대모비스대리점|케이원|051-303-3130|부산광역시 사상구 모덕로 59|현대모비스|현대;승용
현대모비스대리점|진도상사|051-313-8234|부산광역시 사상구 사상로 78|현대모비스|기아;승용
현대모비스대리점|영일상사（하단）|051-207-7085|부산광역시 사하구  하신번영로167번길 67|현대모비스|현대;상용
현대모비스대리점|사하종합상사|051-264-4705|부산광역시 사하구 다대로199|현대모비스|현대;승용
현대모비스대리점|신우상사|051-313-6585|부산광역시 사하구 을숙도대로 581|현대모비스|현대;상용
현대모비스대리점|영일부품상사|051-264-6288|부산광역시 사하구 을숙도대로 670|현대모비스|현대;상용
현대모비스대리점|효성상사|051-263-6480|부산광역시 사하구 을숙도대로 670|현대모비스|기아;승용
현대모비스대리점|서대부상사|051-261-9071|부산광역시 사하구 을숙도대로 670|현대모비스|기아;승용
현대모비스대리점|효성상사|051-263-6480|부산광역시 사하구 을숙도대로 670|현대모비스|현대;승용
현대모비스대리점|자동상사|051-202-2135|부산광역시 사하구 하신중앙로307번길7|현대모비스|현대;승용
현대모비스대리점|투엠상사|051-244-8117|부산광역시 서구 보수대로 157|현대모비스|현대;승용
현대모비스대리점|동남스카이|051-754-0670|부산광역시 수영구 감포로 16|현대모비스|현대;승용
현대모비스대리점|삼보상사|051-755-4566|부산광역시 수영구 구락로 22|현대모비스|현대;승용
현대모비스대리점|에프엠|051-714-7000|부산광역시 수영구 장대골로19번길 26|현대모비스|기아;승용
현대모비스대리점|에프엠|051-714-7000|부산광역시 수영구 장대골로19번길 26|현대모비스|현대;승용
현대모비스대리점|기화상사|051-866-7081|부산광역시 연제구 거제천로 190|현대모비스|기아;상용
현대모비스대리점|기화상사|051-866-7081|부산광역시 연제구 거제천로 190|현대모비스|현대;상용
현대모비스대리점|현대상사|051-866-4040|부산광역시 연제구 중앙대로 1151|현대모비스|현대;승용
현대모비스대리점|나린상사|051-418-5084|부산광역시 영도구 절영로 72|현대모비스|기아;승용
현대모비스대리점|하이상사|051-418-4501|부산광역시 영도구 절영로 72|현대모비스|현대;승용
현대모비스대리점|진흥상사|051-747-7977|부산광역시 해운대구 우동1로 32|현대모비스|기아;승용
현대모비스대리점|카누리|051-746-3115|부산광역시 해운대구 좌동순환로8번길 68|현대모비스|현대;승용
현대모비스대리점|포이현대부품|02-573-5052|서울특별시 강남구 개포로 249|현대모비스|현대;승용
현대모비스대리점|현대상사|02-476-5164|서울특별시 강동구 강동대로53길 35|현대모비스|현대;승용
현대모비스대리점|천호센타|02-476-5211|서울특별시 강동구 선사로 8|현대모비스|기아;승용
현대모비스대리점|동북자동차부품|02-986-9300|서울특별시 강북구 솔샘로65길 68|현대모비스|기아;승용
현대모비스대리점|동북자동차부품|02-986-9300|서울특별시 강북구 솔샘로65길 68|현대모비스|현대;승용
현대모비스대리점|일신모비스상사|02-992-6266|서울특별시 강북구 한천로 1107-1|현대모비스|현대;승용
현대모비스대리점|일신모비스상사|02-992-6266|서울특별시 강북구 한천로 1107-1|현대모비스|기아;승용
현대모비스대리점|등촌현대부품|02-3662-2500|서울특별시 강서구 공항대로53가길 12|현대모비스|현대;승용
현대모비스대리점|광명상사현대부품센타|02-2658-9660|서울특별시 강서구 공항대로59길 36-1|현대모비스|현대;승용
현대모비스대리점|공항현대부품|02-2698-4100|서울특별시 강서구 방화대로6바길 20|현대모비스|현대;승용
현대모비스대리점|부기상사|02-3662-6368|서울특별시 강서구 양천로47길 86|현대모비스|기아;승용
현대모비스대리점|강서현대센타|02-3661-9700|서울특별시 강서구 양천로73가길 68|현대모비스|현대;승용
현대모비스대리점|화성현대부품|02-3662-5991|서울특별시 강서구 화곡로66길 83|현대모비스|현대;승용
현대모비스대리점|원일사|02-886-3324|서울특별시 관악구 봉천로 529|현대모비스|기아;승용
현대모비스대리점|대진상사|02-457-4424|서울특별시 광진구 뚝섬로 647|현대모비스|기아;승용
현대모비스대리점|대진상사|02-457-4424|서울특별시 광진구 뚝섬로 647|현대모비스|현대;승용
현대모비스대리점|구로현대상사|02-854-4160|서울특별시 금천구 남부순환로 1300|현대모비스|현대;승용
현대모비스대리점|독산현대|02-804-6665|서울특별시 금천구 두산로11길 50|현대모비스|현대;승용
현대모비스대리점|상계현대상사|02-952-3494|서울특별시 노원구 동일로239길 10|현대모비스|현대;승용
현대모비스대리점|상신사|02-937-2484|서울특별시 노원구 한글비석로52길 20|현대모비스|현대;승용
현대모비스대리점|유연상사|02-994-0011|서울특별시 도봉구 도봉로 638-1|현대모비스|현대;승용
현대모비스대리점|영진부품상사|02-907-4343|서울특별시 도봉구 방학로 125-1|현대모비스|기아;승용
현대모비스대리점|대흥상회|02-955-9050|서울특별시 도봉구 방학로 99-12|현대모비스|현대;승용
현대모비스대리점|대한부품|02-2244-5414|서울특별시 동대문구 고미술로 99|현대모비스|현대;승용
현대모비스대리점|대흥케이|02-928-7788|서울특별시 동대문구 고산자로60길 9|현대모비스|현대;승용
현대모비스대리점|전용부품판매|02-2213-5848|서울특별시 동대문구 전농로4길 62|현대모비스|현대;승용
현대모비스대리점|한진상사|02-2244-3821|서울특별시 동대문구 전농로4길 62|현대모비스|현대;상용
현대모비스대리점|세원상사|02-2212-9403|서울특별시 동대문구 전농로4길 62|현대모비스|현대;상용
현대모비스대리점|충남부품|02-2249-0577|서울특별시 동대문구 전농로4길 62|현대모비스|현대;승용
현대모비스대리점|충남부품|02-2249-0577|서울특별시 동대문구 전농로4길 62|현대모비스|기아;승용
현대모비스대리점|대창부품|02-2249-9334|서울특별시 동대문구 전농로4길 62|현대모비스|기아;승용
현대모비스대리점|제일상사（Ｊ）|02-2242-3181|서울특별시 동대문구 전농로4나길 17|현대모비스|현대;승용
현대모비스대리점|동우상사|02-2213-7700|서울특별시 동대문구 한천로 10|현대모비스|기아;승용
현대모비스대리점|대맥자동차부품|02-2214-2983|서울특별시 동대문구 한천로 17|현대모비스|기아;승용
현대모비스대리점|동성상사|02-2244-6174|서울특별시 동대문구 한천로 17|현대모비스|현대;승용
현대모비스대리점|대명부품|02-2213-3082|서울특별시 동대문구 한천로 17|현대모비스|현대;상용
현대모비스대리점|대맥자동차부품|02-2214-2983|서울특별시 동대문구 한천로 17|현대모비스|현대;승용
현대모비스대리점|삼성상사|02-2247-5577|서울특별시 동대문구 한천로 20|현대모비스|현대;상용
현대모비스대리점|명성상사（답십리）|02-2245-5557|서울특별시 동대문구 한천로 31|현대모비스|현대;승용
현대모비스대리점|원성오토|02-2242-2678|서울특별시 동대문구 한천로 31|현대모비스|현대;상용
현대모비스대리점|보성자동차부품|02-2244-2378|서울특별시 동대문구 한천로 31|현대모비스|현대;승용
현대모비스대리점|수일상사|02-2248-9001|서울특별시 동대문구 한천로 31|현대모비스|현대;상용
현대모비스대리점|대로상사|02-2215-8999|서울특별시 동대문구 한천로 31|현대모비스|현대;상용
현대모비스대리점|도림상사|02-2215-8329|서울특별시 동대문구 한천로 31|현대모비스|기아;승용
현대모비스대리점|이글오토파트|02-2246-8628|서울특별시 동대문구 한천로 38|현대모비스|기아;승용
현대모비스대리점|한진상사|02-2249-0377|서울특별시 동대문구 한천로 73|현대모비스|현대;승용
현대모비스대리점|세일상사|02-2215-5341|서울특별시 동대문구 한천로2길 16|현대모비스|현대;상용
현대모비스대리점|에이앤에이오토파트|02-2242-0033|서울특별시 동대문구 한천로2길 16|현대모비스|현대;상용
현대모비스대리점|삼주상사|02-2244-8790|서울특별시 동대문구 한천로2길27-5|현대모비스|현대;상용
현대모비스대리점|서린상사|02-2242-3026|서울특별시 동대문구 한천로8길 10|현대모비스|현대;승용
현대모비스대리점|털보부품|02-2213-5663|서울특별시 동대문구 황물로 173|현대모비스|현대;승용
현대모비스대리점|남경오토|02-2242-0832|서울특별시 동대문구 황물로 175|현대모비스|기아;상용
현대모비스대리점|흥진오토|02-2242-1213|서울특별시 동대문구 황물로 190|현대모비스|기아;상용
현대모비스대리점|흥진오토|02-2242-1213|서울특별시 동대문구 황물로 190|현대모비스|현대;상용
현대모비스대리점|성우부품|02-2244-1660|서울특별시 동대문구 황물로15가길 9|현대모비스|현대;승용
현대모비스대리점|대아상사|02-242-7903|서울특별시 동대문구 황물로15길 44-14|현대모비스|현대;상용
현대모비스대리점|한일부품|02-2242-1818|서울특별시 동대문구 황물로15길25 25|현대모비스|현대;승용
현대모비스대리점|대지상회|02-2245-1766|서울특별시 동대문구 황물로175|현대모비스|기아;상용
현대모비스대리점|우성상사|02-2212-6380|서울특별시 동대문구 황물로17길 11|현대모비스|현대;승용
현대모비스대리점|상도상사|02-821-2617|서울특별시 동작구 상도로 119|현대모비스|기아;승용
현대모비스대리점|마포부품|02-322-1321|서울특별시 마포구 광성로 16|현대모비스|기아;승용
현대모비스대리점|마포부품|02-322-1321|서울특별시 마포구 광성로 16|현대모비스|현대;승용
현대모비스대리점|성산현대|02-308-2907|서울특별시 마포구 모래내로1길 3|현대모비스|현대;승용
현대모비스대리점|성산현대|02-308-2907|서울특별시 마포구 모래내로1길 3|현대모비스|기아;승용
현대모비스대리점|수색센타|02-305-0151|서울특별시 서대문구 불광천길 68|현대모비스|기아;승용
현대모비스대리점|금성상회|02-391-0602|서울특별시 서대문구 세검정로 46|현대모비스|현대;승용
현대모비스대리점|오케이엠파트|02-548-8280|서울특별시 서울시 강남구 선릉로 614|현대모비스|현대;승용
현대모비스대리점|오케이엠파트|02-548-8280|서울특별시 서울시 강남구 선릉로 614|현대모비스|기아;승용
현대모비스대리점|명일부품|02-3426-1910|서울특별시 서울시 강동구 상암로 281|현대모비스|기아;승용
현대모비스대리점|명일부품|02-3426-1910|서울특별시 서울시 강동구 상암로 281|현대모비스|현대;승용
현대모비스대리점|서진부품|02-488-6079|서울특별시 서울시 강동구 천중로49길 4|현대모비스|현대;승용
현대모비스대리점|현대보람상사|02-872-2235|서울특별시 서울시 관악구  조원로 116|현대모비스|현대;승용
현대모비스대리점|현대보람상사|02-872-2235|서울특별시 서울시 관악구  조원로 116|현대모비스|기아;승용
현대모비스대리점|금천기아상사|02-856-2423|서울특별시 서울시 금천구  가산로3길 66|현대모비스|기아;승용
현대모비스대리점|일흥오토콤|02-861-7921|서울특별시 서울시 금천구  두산로14길 18|현대모비스|기아;승용
현대모비스대리점|두양부품|02-562-7787|서울특별시  강남구 역삼로81길 5|현대모비스|현대;승용
현대모비스대리점|화신상사|02-2694-2187|서울특별시  강서구 가로공원로 207-1|현대모비스|현대;승용
현대모비스대리점|오신산업|02-3663-2252|서울특별시  강서구 양천로 462|현대모비스|현대;승용
현대모비스대리점|나린오토파츠|02-2217-9304|서울특별시  광진구 광나루로13길 27|현대모비스|현대;상용
현대모비스대리점|나린오토파츠|02-2217-9304|서울특별시  광진구 광나루로13길 27|현대모비스|기아;상용
현대모비스대리점|민영오토|02-454-0005|서울특별시  광진구 긴고랑로 5|현대모비스|현대;승용
현대모비스대리점|서원부품|02-2612-8782|서울특별시  구로구 고척로 178|현대모비스|현대;승용
현대모비스대리점|대운부품|02-851-4546|서울특별시  금천구  가산로 85|현대모비스|현대;승용
현대모비스대리점|현대근영|02-802-3671|서울특별시  금천구  시흥대로 73길 11|현대모비스|현대;승용
현대모비스대리점|제일상사|02-999-8585|서울특별시  도봉구 도봉로 644-45|현대모비스|기아;승용
현대모비스대리점|동양오토파트|02-2242-0967|서울특별시  동대문구 고미술로 91|현대모비스|현대;상용
현대모비스대리점|부흥상사|02-2214-4000|서울특별시  동대문구 서울시 동대문구 한천로 164|현대모비스|현대;승용
현대모비스대리점|서울상사|02-2248-3858|서울특별시  동대문구 전농로4길 62|현대모비스|현대;승용
현대모비스대리점|경동상사|02-2244-8879|서울특별시  동대문구 전농로4길 62|현대모비스|현대;승용
현대모비스대리점|태양상사|02-923-1549|서울특별시  동대문구 청계천로 491|현대모비스|현대;승용
현대모비스대리점|태호상사|02-2243-2507|서울특별시  동대문구 한천로 14|현대모비스|현대;상용
현대모비스대리점|태호상사|02-2243-2507|서울특별시  동대문구 한천로 14|현대모비스|기아;상용
현대모비스대리점|일조부품|02-2216-3876|서울특별시  동대문구 한천로 30|현대모비스|현대;승용
현대모비스대리점|대신상사|02-2249-7272|서울특별시  동대문구 한천로 31|현대모비스|현대;상용
현대모비스대리점|기아센타|02-2247-6658|서울특별시  동대문구 한천로 32|현대모비스|기아;승용
현대모비스대리점|대광오토파트|02-2212-8788|서울특별시  동대문구 한천로10길 55|현대모비스|기아;상용
현대모비스대리점|대광오토파트|02-2212-8788|서울특별시  동대문구 한천로10길 55|현대모비스|현대;상용
현대모비스대리점|삼우오토파트|02-2245-4527|서울특별시  동대문구 한천로11나길 12-13|현대모비스|현대;상용
현대모비스대리점|일진부품|02-2215-4568|서울특별시  동대문구 황물로 171|현대모비스|현대;상용
현대모비스대리점|영풍오토파트|02-2242-4477|서울특별시  동대문구 황물로 190|현대모비스|현대;상용
현대모비스대리점|엔지브이넷|02-2242-7787|서울특별시  동대문구 황물로15다길 9-1|현대모비스|현대;상용
현대모비스대리점|남부현대상사|02-817-6191|서울특별시  동작구 등용로 99|현대모비스|현대;승용
현대모비스대리점|에이취디부품상사|02-372-9661|서울특별시  마포구 모래내로3길 19, B동102호|현대모비스|현대;승용
현대모비스대리점|에이취디부품상사|02-372-9661|서울특별시  마포구 모래내로3길 19, B동102호|현대모비스|기아;승용
현대모비스대리점|신현대상사|02-599-9933|서울특별시  서초구 도구로 116-2|현대모비스|기아;승용
현대모비스대리점|신현대상사|02-599-9933|서울특별시  서초구 도구로 116-2|현대모비스|현대;승용
현대모비스대리점|강남송도|02-3474-2947|서울특별시  서초구 사임당로 106|현대모비스|현대;승용
현대모비스대리점|강남송도|02-3474-2947|서울특별시  서초구 사임당로 106|현대모비스|기아;승용
현대모비스대리점|도곡센타|02-3463-1897|서울특별시  서초구 언남10길 15|현대모비스|현대;승용
현대모비스대리점|현대와룡상사|02-563-6582|서울특별시  서초구 언남길 67|현대모비스|현대;승용
현대모비스대리점|현대와룡상사|02-563-6582|서울특별시  서초구 언남길 67|현대모비스|기아;승용
현대모비스대리점|서울상회|02-587-1251|서울특별시  서초구 효령로 50|현대모비스|기아;승용
현대모비스대리점|마장현대기아|02-2299-7637|서울특별시  성동구 마조로15가길 27|현대모비스|기아;승용
현대모비스대리점|마장현대기아|02-2299-7637|서울특별시  성동구 마조로15가길 27|현대모비스|현대;승용
현대모비스대리점|전진부품판매|02-468-8585|서울특별시  성동구 아차산로9길 17|현대모비스|현대;승용
현대모비스대리점|전진부품판매|02-468-8585|서울특별시  성동구 아차산로9길 17|현대모비스|기아;승용
현대모비스대리점|대성상회|02-2244-5908|서울특별시  성동구 자동차시장1길 90 119|현대모비스|기아;승용
현대모비스대리점|잠실부품판매|02-2203-4333|서울특별시  송파구 백제고분로 479|현대모비스|현대;승용
현대모비스대리점|가락현대상사|02-449-6701|서울특별시  송파구 오금로36길 38|현대모비스|현대;승용
현대모비스대리점|신정센타앤일석|02-2601-3743|서울특별시  양천구 국회대로 42 (신월동)|현대모비스|현대;승용
현대모비스대리점|신정센타앤일석|02-2601-3743|서울특별시  양천구 국회대로 42 (신월동)|현대모비스|기아;승용
현대모비스대리점|남부상사|02-2652-6100|서울특별시  양천구 남부순환로 686|현대모비스|기아;승용
현대모비스대리점|남부상사|02-2652-6100|서울특별시  양천구 남부순환로 686|현대모비스|현대;승용
현대모비스대리점|인본부품|02-2606-1903|서울특별시  양천구 남부순환로57길 2|현대모비스|현대;승용
현대모비스대리점|영등포센타|02-2633-3288|서울특별시  양천구 지양로14길 11|현대모비스|현대;상용
현대모비스대리점|영창부품|02-2677-9621|서울특별시  영등포구 당산로 10길 19-1|현대모비스|현대;상용
현대모비스대리점|대일상사|02-2633-3248|서울특별시  영등포구 선유로 50  1층|현대모비스|기아;승용
현대모비스대리점|현대상사|02-2265-6624|서울특별시  종로구 돈화문로 5|현대모비스|현대;승용
현대모비스대리점|종로기아상사|02-2272-2920|서울특별시  종로구 돈화문로 8|현대모비스|기아;승용
현대모비스대리점|문화상사|02-434-3666|서울특별시  중랑구 송림길 4|현대모비스|현대;상용
현대모비스대리점|형제상사|02-493-4429|서울특별시  중랑구 중랑천로 136|현대모비스|기아;승용
현대모비스대리점|세진상사|02-575-2415|서울특별시 서초구 언남10길 12|현대모비스|기아;승용
현대모비스대리점|명덕상사|02-585-3800|서울특별시 서초구 효령로55길 45-7|현대모비스|기아;승용
현대모비스대리점|명덕상사|02-585-3800|서울특별시 서초구 효령로55길 45-7|현대모비스|현대;승용
현대모비스대리점|형제상사|02-2293-7157|서울특별시 성동구 고산자로 326|현대모비스|현대;승용
현대모비스대리점|송도사|02-2294-1144|서울특별시 성동구 마장로 192|현대모비스|현대;승용
현대모비스대리점|현우부품|02-498-1916|서울특별시 성동구 성수이로 126|현대모비스|현대;승용
현대모비스대리점|현우부품|02-498-1916|서울특별시 성동구 성수이로 126|현대모비스|기아;승용
현대모비스대리점|디엔엠인터내셔날|02-464-7472|서울특별시 성동구 성수이로18길 16|현대모비스|현대;승용
현대모비스대리점|성동상사|02-464-7989|서울특별시 성동구 아차산로11가길 35-1|현대모비스|기아;승용
현대모비스대리점|태창상사|02-2245-6061|서울특별시 성동구 자동차시장 1길 57|현대모비스|현대;승용
현대모비스대리점|북악상사|02-916-2338|서울특별시 성북구 정릉로 238|현대모비스|현대;승용
현대모비스대리점|북악상사|02-916-2338|서울특별시 성북구 정릉로 238|현대모비스|기아;승용
현대모비스대리점|대일부속|02-959-6822|서울특별시 성북구 한천로 585|현대모비스|현대;승용
현대모비스대리점|현대마천센타|02-449-3113|서울특별시 송파구 거마로 74|현대모비스|현대;승용
현대모비스대리점|충북상사|02-408-3192|서울특별시 송파구 동남로20길 48|현대모비스|현대;승용
현대모비스대리점|현대송파상사|02-423-8333|서울특별시 송파구 마천로 8|현대모비스|현대;승용
현대모비스대리점|대아에이피|02-431-8981|서울특별시 송파구 문정로 159|현대모비스|기아;승용
현대모비스대리점|기아상사|02-412-2281|서울특별시 송파구 백제고분로 135|현대모비스|기아;승용
현대모비스대리점|현대동화|02-400-8848|서울특별시 송파구 송이로21길54, 1층|현대모비스|현대;승용
현대모비스대리점|일진현대|02-478-3908|서울특별시 송파구 풍성로26길37|현대모비스|현대;승용
현대모비스대리점|목동쎈타|02-2648-7979|서울특별시 양천구 신목로 83|현대모비스|현대;승용
현대모비스대리점|현대부품중앙상사|02-2692-2204|서울특별시 양천구 오목로38길25|현대모비스|현대;승용
현대모비스대리점|서원상사|02-2699-4241|서울특별시 양천구 화곡로 90|현대모비스|기아;승용
현대모비스대리점|동원상사|02-832-2895|서울특별시 영등포구 도림로 250|현대모비스|기아;승용
현대모비스대리점|진명부품판매|02-2676-0012|서울특별시 영등포구 문래북로 57-1|현대모비스|현대;상용
현대모비스대리점|충무센타|02-2631-5541|서울특별시 영등포구 선유로 46|현대모비스|현대;상용
현대모비스대리점|금호상사|02-2675-1020|서울특별시 영등포구 선유로 54|현대모비스|기아;승용
현대모비스대리점|현대부품대성상사|02-2676-5482|서울특별시 영등포구 선유로 58|현대모비스|현대;승용
현대모비스대리점|오성상회|02-2633-4093|서울특별시 영등포구 선유로 58-6|현대모비스|현대;상용
현대모비스대리점|오성상회|02-2633-4093|서울특별시 영등포구 선유로 58-6|현대모비스|기아;상용
현대모비스대리점|안전상사|02-2633-6319|서울특별시 영등포구 양평로30가길 19|현대모비스|기아;승용
현대모비스대리점|현대부품강남센타|02-2635-4387|서울특별시 영등포구 영등포로3길 5|현대모비스|현대;승용
현대모비스대리점|종합상사|02-719-6556|서울특별시 용산구 원효로 210-1|현대모비스|현대;승용
현대모비스대리점|종합상사|02-719-6556|서울특별시 용산구 원효로 210-1|현대모비스|기아;승용
현대모비스대리점|삼일상사|02-715-7788|서울특별시 용산구 원효로 79-1|현대모비스|현대;상용
현대모비스대리점|명서자동차부품|02-302-0333|서울특별시 은평구 가좌로 198|현대모비스|현대;승용
현대모비스대리점|명서자동차부품|02-302-0333|서울특별시 은평구 가좌로 198|현대모비스|기아;승용
현대모비스대리점|현대부품은평대리점|02-388-7647|서울특별시 은평구 진흥로 127|현대모비스|현대;승용
현대모비스대리점|ＳＪ자동차부품센타|02-2253-6707|서울특별시 중구 다산로 232|현대모비스|현대;승용
현대모비스대리점|에이치디원일|02-949-2486|서울특별시 중랑구 중랑역로 152-1|현대모비스|현대;승용
현대모비스대리점|온누리부품|02-973-0892|서울특별시 중랑구 중랑역로 188-1|현대모비스|기아;승용
현대모비스대리점|거구|044-865-0600|세종특별자치시 세종시 조치원읍 충현로 30-27|현대모비스|현대;승용
현대모비스대리점|영풍상사|044-865-3096|세종특별자치시 조치원읍 군청로 41|현대모비스|기아;승용
현대모비스대리점|동아자동차부품|052-224-2100|울산광역시 남구 남산로 10|현대모비스|현대;승용
현대모비스대리점|울산종합상사|052-273-5555|울산광역시 남구 돋질로 93|현대모비스|현대;승용
현대모비스대리점|울산종합상사|052-273-5555|울산광역시 남구 돋질로 93|현대모비스|기아;승용
현대모비스대리점|종합부품|052-252-0080|울산광역시 동구 해수욕장6길 13|현대모비스|기아;승용
현대모비스대리점|종합부품|052-252-0080|울산광역시 동구 해수욕장6길 13|현대모비스|현대;승용
현대모비스대리점|하나부품|052-295-3106|울산광역시 북구 농서로 71-26|현대모비스|현대;승용
현대모비스대리점|하나부품|052-295-3106|울산광역시 북구 농서로 71-26|현대모비스|기아;승용
현대모비스대리점|대형센타|052-287-8260|울산광역시 북구 염포로 243|현대모비스|기아;상용
현대모비스대리점|대형센타|052-287-8260|울산광역시 북구 염포로 243|현대모비스|현대;상용
현대모비스대리점|정일부품|052-288-4884|울산광역시 북구 염포로 275|현대모비스|현대;승용
현대모비스대리점|동신부품|052-287-7777|울산광역시 북구 효자로 146|현대모비스|현대;상용
현대모비스대리점|삼화부품|052-297-5555|울산광역시 북구 효자로 46|현대모비스|현대;승용
현대모비스대리점|삼화부품|052-297-5555|울산광역시 북구 효자로 46|현대모비스|기아;승용
현대모비스대리점|태성사|052-267-3500|울산광역시  남구 꽃대나리로 17|현대모비스|현대;상용
현대모비스대리점|신일부품|052-269-0600|울산광역시  남구 돋질로 449|현대모비스|현대;승용
현대모비스대리점|현대상사/울산|052-277-4422|울산광역시  남구 봉월로14번길 6|현대모비스|현대;승용
현대모비스대리점|현대상사/울산|052-277-4422|울산광역시  남구 봉월로14번길 6|현대모비스|기아;승용
현대모비스대리점|특수라이닝상사|052-275-9360|울산광역시  남구 산업로 693|현대모비스|현대;상용
현대모비스대리점|경일부품|052-267-3009|울산광역시  남구 신정로68번길 18-1|현대모비스|현대;승용
현대모비스대리점|경일부품|052-267-3009|울산광역시  남구 신정로68번길 18-1|현대모비스|기아;승용
현대모비스대리점|태인|052-273-3881|울산광역시  남구 화합로71번길 7|현대모비스|기아;승용
현대모비스대리점|태인|052-273-3881|울산광역시  남구 화합로71번길 7|현대모비스|현대;승용
현대모비스대리점|대성부품|052-282-0120|울산광역시  북구 수동3길 20|현대모비스|현대;승용
현대모비스대리점|대성부품|052-282-0120|울산광역시  북구 수동3길 20|현대모비스|기아;승용
