##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@작은도서관
행복한작은도서관||||작은도서관|032-679-2907|경기도 부천시 상오정로 10||||||||행복한작은도서관|(오정동) 부천시노동복지회관 2층 행복한작은도서관|||200102
아름드리도서관||||작은도서관|032-323-3160|경기도 부천시 삼작로 52||||||||아름드리도서관|(삼정동) 1층 아름드리작은도서관|||200102
평화비전작은도서관||||작은도서관|032-679-5705|경기도 부천시 삼작로302번길 9-14||||||||평화비전작은도서관|(여월동) 경기도부천시삼작로302번길 9-14|||200102
옹달샘/작은도서관||||작은도서관|032-681-0153|경기도 부천시 대장로 156||||||||옹달샘 작은도서관|(대장동)|||200102
복사골희망의빛/작은도서관||||작은도서관|032-684-8241||경기 부천시 오정구 고강본동 351|||||||복사골희망의빛 작은도서관||||200102
도란도란작은도서관||||작은도서관|032-679-9702|경기도 부천시 오정구 고리울로 79||||||||도란도란작은도서관|(고강동) 고강종합사회복지관 도란도란 작은도서관|||200102
천재/작은도서관||||작은도서관|032-684-3981|경기 부천시 오정구 고강동 고리울로52번길 50||||||||천재 작은도서관||||200102
부천비전/작은도서관||||작은도서관|032-671-0691|경기 부천시 오정구 고강동 원종로 107번길 ||||||||부천비전 작은도서관||||200102
고리울꿈터작은도서관||||작은도서관|032-625-4744|경기도 부천시 고강로72번길 8||||||||고리울꿈터작은도서관|(고강동) 2층 고리울꿈터작은도서관|||200102
복사꽃필무렵작은도서관||||작은도서관|032-665-6053|경기도 부천시 소사구 심곡로9번길 54||||||||복사꽃필무렵작은도서관|(심곡본1동주민센터) 3층 심곡종합사회복지관 복사꽃필무렵작은도서관|||200102
좋은나무/작은도서관||||작은도서관|032-613-2211|경기도 부천시 중동로49번길 44||||||||좋은나무 작은도서관|(송내동) 서진빌딩 5층|||200102
행복듬book/작은도서관||||작은도서관|070-7558-1497|경기 부천시 소사구 송내동 성주로 74||||||||행복듬book 작은도서관||||200102
송내/작은도서관||||작은도서관|070-4249-0945|경기도 부천시 경인로137번나길 2||||||||송내 작은도서관|(송내동) 성윤빌딩 2층|||200102
푸르지오2차작은도서관||||작은도서관|032-667-0387|경기도 부천시 경인로117번길 27||||||||푸르지오2차작은도서관|(송내동,부천 중동역 2차 푸르지오 A단지) 중동역 2차 푸르지오 작은도서관|||200102
염광작은도서관||||작은도서관|032-348-5179|경기도 부천시 소사로125번길 49||||||||염광작은도서관|(소사본동)|||200102
소새울가족작은도서관||||작은도서관|032-348-7077|경기도 부천시 소사로170번길 84||||||||소새울가족작은도서관|(소사본동) 4층 도서관 (소새울문화체육센터)|||200102
신광작은도서관||||작은도서관|032-657-1615|경기도 부천시 심곡로77번길 24-2||||||||신광작은도서관|(심곡본동)|||200102
시온열린작은도서관||||작은도서관|032-340-0194|경기 부천시 소사구 범박동 은성로 172-20||||||||시온열린작은도서관|시온고 별관2층|||200102
꿈의지우/작은도서관||||작은도서관|000-0000-0000|경기도 부천시 양지로 23||||||||꿈의지우 작은도서관|(괴안동) 대한불교조계종보광사 (내)|||200102
범박휴먼시아2단지/작은도서관||||작은도서관|070-7344-9968|경기도 부천시 양지남로68번길 25||||||||범박휴먼시아2단지 작은도서관|(범박동,범박휴먼시아) 범박휴먼시아2단지 작은도서관|||200102
희망을/여는/작은도서관||||작은도서관|032-347-5791|경기도 부천시 범안로58번길 51||||||||희망을 여는 작은도서관|(괴안동)|||200102
꿈나무가족작은도서관||||작은도서관|032-345-5919|경기도 부천시 부광로8번길 53||||||||꿈나무가족작은도서관|(괴안동) 역곡3동주민센터 4층|||200102
글마루작은도서관||||작은도서관|032-346-3451|경기도 부천시 경인옛로38번길 41||||||||글마루작은도서관|(소사본동) 디딤돌문화센터 1층|||200102
사동초등학교/지혜의/집/도서관||||작은도서관|031-861-5075|경기 동두천시 생연동 생연로 65||||||||사동초등학교 지혜의 집 도서관||||200102
작은도서관/지혜의/등대||||작은도서관|031-860-3295|경기 동두천시 생연동 어등로 50||||||||작은도서관 지혜의 등대||||200102
도심광장/지혜의/등대/작은도서관||||작은도서관|031-860-3275|경기도 동두천시 중앙로 268||||||||도심광장 지혜의 등대 작은도서관|(생연동) 중앙로 268|||200102
동두천초등학교지혜의등대/작은도서관||||작은도서관|031-864-0355|경기 동두천시 생연1동 평화로 2460번길 4||||||||동두천초등학교지혜의등대 작은도서관||||200102
지혜의등대도서관||||작은도서관|031-865-9277|경기 동두천시 상봉암동 봉동로 64||||||||지혜의등대도서관||||200102
화도에서아띠랑작은도서관||||작은도서관|070-4190-8493|경기도 남양주시 화도읍 비룡로 59||||||||화도에서아띠랑작은도서관|화도읍주민자치센터 1층|||200102
엘림/작은도서관||||작은도서관|070-8163-1004|경기도 남양주시 화도읍 녹촌로 22||||||||엘림 작은도서관|신한토탈아파트 상가동 지하1층 사도행전교회|||200102
꿈이안/작은도서관||||작은도서관|070-4104-2191|경기도 남양주시 화도읍 수레로 1178||||||||꿈이안 작은도서관|(이안 남양주) 이안남양주아파트 주민복지관 2층|||200102
풍림숲속의작은도서관||||작은도서관|031-559-9520|경기도 남양주시 화도읍 수레로 1105-27||||||||풍림숲속의작은도서관|(신창현풍림아이원2차아파트) 관리사무소 1층|||200102
먹갓교회문고||||작은도서관|031-593-9347|경기도 남양주시 화도읍 먹갓로37번길 16-16||||||||먹갓교회문고|꿈이크는지역아동센터 1층|||200102
예닮도서관||||작은도서관|031-591-9102|경기도 남양주시 화도읍 먹갓로27번길 19-23||||||||예닮도서관|예닮교회 2층|||200102
마을사립문고||||작은도서관|031-592-0982||경기 남양주시 화도읍 묵현리 233|||||||마을사립문고|은광교회 1층|||200102
온세어린이도서관||||작은도서관|031-591-9142||경기 남양주시 화도읍 마석우리 557-6|||||||온세어린이도서관|201|||200102
좋은교회좋은도서관||||작은도서관|031-511-9182|경기도 남양주시 화도읍 맷돌로 110-13||||||||좋은교회좋은도서관|신명프라자 4층,좋은공부방지역아동센터|||200102
샘터작은도서관||||작은도서관|000-0000-0000|경기도 남양주시 화도읍 비룡로 56-7||||||||샘터작은도서관|마석주립빌딩 6층 (샘솟는교회)|||200102
화도다문화작은도서관||||작은도서관|031-594-5821|경기도 남양주시 화도읍 가구단지중앙길 2||||||||화도다문화작은도서관|남양주시외국인복지센터 3층|||200102
경성큰마을/작은도서관||||작은도서관|031-592-0051|경기도 남양주시 화도읍 경춘로 1606||||||||경성큰마을 작은도서관|(경성큰마을아파트) 관리사무소 지하1층|||200102
신마석/신도/숲속/북카페||||작은도서관|031-559-6300|경기도 남양주시 화도읍 비룡로 321||||||||신마석 신도 숲속 북카페|(신마석신도브래뉴) 휘트니스센터 1층|||200102
동원작은도서관||||작은도서관|031-514-6992|경기도 남양주시 호평로 93||||||||동원작은도서관|(호평동,동원로얄듀크아파트) 동원로얄듀크APT1705-B1|||200102
한라반딧불이도서관||||작은도서관|031-512-2192|경기도 남양주시 늘을1로 270||||||||한라반딧불이도서관|(호평동,한라비발디아파트) 한라반딧불이도서관|||200102
무지개꿈문고||||작은도서관|031-511-5747|경기도 남양주시 호평로 118||||||||무지개꿈문고|(호평동,효성백년가약아파트) 무지개꿈작은도서관|||200102
호평작은도서관||||작은도서관|031-590-2658|경기도 남양주시 호평로68번길 21||||||||호평작은도서관|(호평동) 1층|||200102
하늘빛문고||||작은도서관|000-0000-0000|경기도 남양주시 호평로 6||||||||하늘빛문고|(호평동) 주평강교회 4층|||200102
행복한마을도서관||||작은도서관|000-0000-0000|경기도 남양주시 호평로67번길 10-14||||||||행복한마을도서관|(호평동) 1층|||200102
이삭어린이도서관||||작은도서관|000-0000-0000|경기도 남양주시 의안로 125||||||||이삭어린이도서관|(평내동) 드림타워 5층 503호|||200102
베티어린이영어도서관||||작은도서관|031-592-9507||경기 남양주시 평내동 578-3|||||||베티어린이영어도서관|평내메인플라자 402호|||200102
평내마을주공아파트/꿈꾸는도서관||||작은도서관|031-559-3661|경기도 남양주시 평내로 46||||||||평내마을주공아파트 꿈꾸는도서관|(평내동,평내마을주공아파트) 관리사무소 2층|||200102
책먹는/도서관||||작은도서관|031-574-0191|경기 남양주시 퇴계원면 퇴계원로 115||||||||책먹는 도서관|2층 책먹는 커피마을|||200102
어울림도서관(평내)||||작은도서관|031-559-1470|경기도 남양주시 경춘로1256번길 24||||||||어울림도서관(평내)|(평내동,평내마을금호어울림아파트) 관리동 2층|||200102
퇴계원사랑도서관||||작은도서관|070-8880-6235|경기도 남양주시 도제원로 116||||||||퇴계원사랑도서관|(주공퇴계원4단지) 관리사무소 1층|||200102
다산어린이도서관||||작은도서관|031-575-7142|경기도 남양주시 경춘북로 531||||||||다산어린이도서관|2층|||200102
자연앤어울림작은도서관||||작은도서관|031-527-0214|경기도 남양주시 해밀예당1로 51||||||||자연앤어울림작은도서관|(자연앤어울림아파트) 3단지 1301동 옆|||200102
북스토리/작은도서관||||작은도서관|031-528-2252|경기도 남양주시 금강로 1530-14||||||||북스토리 작은도서관|(진접하우스토리아파트) 내|||200102
궁의문/작은도서관||||작은도서관|031-527-1387|경기도 남양주시 양진로1020번길 32||||||||궁의문 작은도서관|(원일궁의문아파트) 101동 1701호|||200102
해밀마을작은도서관||||작은도서관|031-529-2330|경기도 남양주시 해밀예당3로 38||||||||해밀마을작은도서관|(부영사랑으로아파트) 1818동 1층|||200102
해밀인스빌/꿈꾸는도서관||||작은도서관|031-527-3517|경기도 남양주시 진접읍 해밀예당1로 66||||||||해밀인스빌 꿈꾸는도서관|(해밀마을신안인스빌아파트) 커뮤니티센터 1층 (해밀마을신안인스빌아파트)|||200102
좋은열매/작은도서관||||작은도서관|031-574-4343|경기도 남양주시 금강로 1977||||||||좋은열매 작은도서관|(영선어린이집) 영선어린이집|||200102
단비작은도서관||||작은도서관|070-8881-1001|경기도 남양주시 진접읍 금강로 1831||||||||단비작은도서관|광릉지역아동센타내|||200102
평강도서관||||작은도서관|031-573-9195|경기도 남양주시 진건읍 진건오남로 69||||||||평강도서관|3층|||200102
한화꿈에그린아파트문고||||작은도서관|031-551-1602|경기도 남양주시 강변북로 911-36||||||||한화꿈에그린아파트문고|(지금동,한화꿈에그린아파트) 한화꿈에그린아파트 101동 관리사무소건물2층|||200102
조안씨앗도서관||||작은도서관|031-576-1273|경기도 남양주시 조안면 북한강로 405||||||||조안씨앗도서관|조안면 복지회관 2층|||200102
한강우성아파트도서관||||작은도서관|031-576-6734|경기도 남양주시 와부읍 덕소로 270||||||||한강우성아파트도서관|(한강우성아파트) 106동 지하|||200102
건영리버파크아파트문고||||작은도서관|031-521-3166|경기도 남양주시 와부읍 덕소로 286-1||||||||건영리버파크아파트문고|(건영리버파크아파트) 104동 102호|||200102
강변어린이도서관||||작은도서관|031-577-9432|경기도 남양주시 와부읍 덕소로 230-19||||||||강변어린이도서관|강변교회 1층|||200102
덕소현대아파트도서관||||작은도서관|031-576-6344|경기도 남양주시 와부읍 덕소로 150||||||||덕소현대아파트도서관|(강변현대아파트) 강변현대아파트 관리사무소 2층|||200102
아가페도서관||||작은도서관|031-521-6236|경기도 남양주시 와부읍 수레로1번안길 15-4||||||||아가페도서관|와부지역아동센터|||200102
덕소도서관||||작은도서관|031-521-2693|경기도 남양주시 와부읍 수레로27번안길 7||||||||덕소도서관|덕소지역아동센터|||200102
즐거운도서관||||작은도서관|031-575-9837|경기도 남양주시 오남읍 진건오남로 546-13||||||||즐거운도서관|3층|||200102
어울림도서관(오남)||||작은도서관|031-575-5783|경기도 남양주시 진건오남로 470||||||||어울림도서관(오남)|(오남금호어울림아파트) 108동 3,4라인 입구|||200102
다사랑도서관||||작은도서관|031-528-0681|경기도 남양주시 오남읍 진건오남로615번길 32-21||||||||다사랑도서관|진건오남로 615번길 32-21|||200102
지벤꿈터작은도서관||||작은도서관|031-529-6093|경기 남양주시 오남읍 진건오남로 797번길 22||||||||지벤꿈터작은도서관||||200102
수동작은도서관||||작은도서관|031-590-2770|경기도 남양주시 수동면 비룡로 729||||||||수동작은도서관|2층 (수동면종합행정타운)|||200102
민들레작은도서관||||작은도서관|031-827-2646|경기도 남양주시 청학로114번길 34||||||||민들레작은도서관|(주공아파트) 청학주공7단지 관리사무소 2층|||200102
인스빌작은도서관||||작은도서관|070-4269-4414|경기도 남양주시 순화궁로 18||||||||인스빌작은도서관|(별내동,신안인스빌아파트) 커뮤니티센터 내|||200102
꿈그린작은도서관||||작은도서관|031-528-3309|경기도 남양주시 별내4로 8||||||||꿈그린작은도서관|(별내동,한화꿈에그린아파트) 내|||200102
패밀리도서관||||작은도서관|031-563-2198||경기 남양주시 도농동 67-1|||||||패밀리도서관|2층|||200102
도농롯데아파트독서실/작은도서관||||작은도서관|031-551-0515|경기도 남양주시 미금로 24||||||||도농롯데아파트독서실 작은도서관|(도농동,롯데낙천대아파트) 433번지 롯데아파트단지 809동 지하|||200102
새싹작은도서관||||작은도서관|070-8825-5558|경기 남양주시 금곡동 경춘로 883-36||||||||새싹작은도서관|1층|||200102
금곡푸른꿈작은도서관||||작은도서관|031-590-8175|경기도 남양주시 석실로 724||||||||금곡푸른꿈작은도서관|(금곡동) 금곡동 주민자치센터 5층|||200102
하늘누리작은도서관||||작은도서관|070-8244-6454|경기도 남양주시 가운로2길 114||||||||하늘누리작은도서관|(가운동) 미성프라자202|||200102
푸른꿈작은도서관||||작은도서관|031-556-5708|경기도 남양주시 가운로2길 11||||||||푸른꿈작은도서관|(가운동,남양주가운마을휴먼시아4단지) 405동 (3.4라인)1층|||200102
하늘소/장난감/도서관||||작은도서관|031-552-2288|경기도 남양주시 사릉로 14||||||||하늘소 장난감 도서관|(금곡동)|||200102
가운휴먼시아5단지/도서관||||작은도서관|031-555-0645|경기도 남양주시 가운로2길 111||||||||가운휴먼시아5단지 도서관|(가운동,남양주가운마을휴먼시아5단지) 503동 (3.4라인)1층|||200102
마송휴먼시아/10단지/작은도서관||||작은도서관|031-981-1464|경기 김포시 통진읍 마송1로 134-25||||||||마송휴먼시아 10단지 작은도서관||||200102
생각샘도서관||||작은도서관|070-7317-6437|경기도 김포시 김포한강1로 10||||||||생각샘도서관|(장기동,초당마을우미린아파트)|||200102
지웰/책마루/작은도서관||||작은도서관|031-989-7894|경기도 김포시 김포한강2로 168||||||||지웰 책마루 작은도서관|(장기동,고창마을신영지웰아파트)|||200102
꿈에그린/도서관||||작은도서관|031-980-4725|경기도 김포시 사우중로 100||||||||꿈에그린 도서관|(사우동) 김포시종합사회복지관 2층|||200102
이지더원작은도서관||||작은도서관|031-987-2717|경기도 김포시 김포한강2로 178||||||||이지더원작은도서관|(장기동,고창마을이지더원아파트) EG 더원아파트|||200102
장기어린이작은도서관||||작은도서관|031-983-7258|경기도 김포시 김포한강2로 144||||||||장기어린이작은도서관|(장기동,초당마을주공아파트) 초당마을 주공아파트 관리동2층|||200102
예가/작은도서관||||작은도서관|070-7360-0961||경기 김포시 장기동 수정마을 쌍용예가아파트 |||||||예가 작은도서관||||200102
반도유보라/작은도서관||||작은도서관|031-986-3244|경기도 김포시 김포한강1로 9||||||||반도유보라 작은도서관|(장기동,고창마을 반도유보라) 공동편의시설내|||200102
민통선도서관||||작은도서관|000-0000-0000||경기 김포시 월곶면 용강리 335-11|||||||민통선도서관|민통선평화교회 내|||200102
파크드림작은도서관||||작은도서관|031-984-1090|경기도 김포시 김포한강11로 38||||||||파크드림작은도서관|(모담마을 한강화성파크드림아파트) 1325-7|||200102
춤추는책/어린이도서관||||작은도서관|031-996-0675|경기도 김포시 김포한강1로78번길 23-6||||||||춤추는책 어린이도서관|(장기동) 201호|||200102
솔래작은도서관||||작은도서관|031-987-6199|경기도 김포시 봉화로51번길 46-9||||||||솔래작은도서관|(사우동) 1258번지|||200102
책사랑글사랑/작은도서관||||작은도서관|031-983-4141|경기도 김포시 봉화로 69-1||||||||책사랑글사랑 작은도서관|(북변동)|||200102
대곶작은도서관||||작은도서관|031-980-5192|경기도 김포시 대곶면 율생중앙로36번길 19||||||||대곶작은도서관|대곶초등학교 내|||200102
누리봄문고||||작은도서관|031-980-5198|경기도 김포시 김포대로926번길 14||||||||누리봄문고|(북변동) 2층 누리봄 작은도서관|||200102
솔터2단지작은도서관||||작은도서관|031-997-8418|경기도 김포시 김포한강8로 331||||||||솔터2단지작은도서관|(마산동,김포한강엘에이치솔터마을2단지) 솔터2단지 아파트|||200102
구래/작은도서관||||작은도서관|031-987-0160|경기 김포시 구래동 김포한강9로115번길 25||||||||구래 작은도서관||||200102
한가람/작은도서관||||작은도서관|031-983-7144|경기도 김포시 김포한강5로 417||||||||한가람 작은도서관|(구래동,한가람마을우미린) 한가람우미린아파트|||200102
보름산/미술관/작은도서관||||작은도서관|031-986-2583|경기도 김포시 수기로 100-78||||||||보름산 미술관 작은도서관|보름산미술관내|||200102
농심작은도서관||||작은도서관|031-450-5542|경기 군포시 농심로 35||||||||농심작은도서관||||200102
공군/제8249부대작은도서관||||작은도서관|070-7790-2300|경기 군포시 속달동 병목안로 475||||||||공군 제8249부대작은도서관||||200102
군포새마을문고||||작은도서관|031-399-4325|경기도 군포시 산본천로 23||||||||군포새마을문고|(산본동) 2층,군포새마을회관|||200102
작은도서관/북카페사랑아이엔지||||작은도서관|070-8899-0620||경기 군포시 산본동 1094|||||||작은도서관 북카페사랑아이엔지|삼대빌딩 4층|||200102
우리마을작은도서관||||작은도서관|031-394-9101|경기도 군포시 곡란로8번길 35-10||||||||우리마을작은도서관|(산본동) 관모교육센터 3층|||200102
토리작은도서관||||작은도서관|031-461-8886|경기 군포시 송부로27번길 , 27||||||||토리작은도서관|307동 1층 (부곡동,휴먼시아아파트)|||200102
느티나무도서관||||작은도서관|070-4237-5124||경기 군포시 부곡동 1126|||||||느티나무도서관|군포부곡휴먼시아 2단지 아파트 206동1층|||200102
LG신산본자이2차아파트문고||||작은도서관|031-427-0121|경기도 군포시 고산로151번길 26-23||||||||LG신산본자이2차아파트문고|(당정동,당정마을 엘지아파트)|||200102
당정문화도서관||||작은도서관|031-390-8746|경기도 군포시 한세로56번길 12||||||||당정문화도서관|(당정동) 군포문화원|||200102
꿈쟁이도서관||||작은도서관|070-7779-9396|경기 군포시 당동 용호1로16번길 1||||||||꿈쟁이도서관||||200102
동화나무도서관||||작은도서관|031-390-3059|경기도 군포시 고산로 263||||||||동화나무도서관|(당동) 평생학습원 5층|||200102
해오름문고||||작은도서관|000-0000-0000||경기 군포시 당동 용호대림112동 단지내 |||||||해오름문고||||200102
꿈드림작은도서관||||작은도서관|031-397-3400|경기 군포시 용호1로 21번길 14||||||||꿈드림작은도서관|군포시근로자종합복지관|||200102
삼성마을/5단지/작은도서관||||작은도서관|031-687-8782|경기 군포시 부곡동 번영로200번길 31||||||||삼성마을 5단지 작은도서관||||200102
작은도서관/버드나무에/부는바람||||작은도서관|070-4848-2753|경기도 군포시 금산로 18-1||||||||작은도서관 버드나무에 부는바람|(덕성빌딩) 금산로 18-1 덕성빌딩 2층|||200102
재궁꿈나무도서관||||작은도서관|031-390-8757|경기도 군포시 번영로550번길 25||||||||재궁꿈나무도서관|(금정동) 2층 재궁꿈나무도서관|||200102
하늘정원/작은도서관||||작은도서관|031-394-9184|경기도 군포시 금당로 57||||||||하늘정원 작은도서관|(당동) 3층|||200102
큰꿈작은도서관||||작은도서관|031-406-0243|경기도 군포시 송부로 36||||||||큰꿈작은도서관|(도마교동) 백산프라자 403호|||200102
금정작은도서관||||작은도서관|031-390-8659|경기도 군포시 금산로 35||||||||금정작은도서관|(금정동)|||200102
쁘레네/작은도서관/별찌||||작은도서관|031-393-6502|경기 군포시 당동 금당로 17번길 10||||||||쁘레네 작은도서관 별찌|(당동)정마프라자 104호 작은도서관 별찌|||200102
사랑이있는작은도서관||||작은도서관|031-429-0400|경기 군포시 금당로 164||||||||사랑이있는작은도서관|2층|||200102
궁내동작은도서관||||작은도서관|031-390-8786|경기 군포시 고산로517번길 10||||||||궁내동작은도서관||||200102
노루목작은도서관||||작은도서관|031-390-8606|경기도 군포시 고산로724번길 13||||||||노루목작은도서관|(산본동) (주민센터2층)|||200102
늘푸른작은도서관||||작은도서관|031-564-1086|경기도 구리시 벌말로80번길 100||||||||늘푸른작은도서관|(토평동) 토평동|||200102
오렌지문고||||작은도서관|031-552-0998|경기도 구리시 동구릉로129번길 23||||||||오렌지문고|(인창동,인창2차이-편한세상) 오렌지문고|||200102
인창동작은도서관||||작은도서관|031-550-2852||경기 구리시 인창동 527-37|||||||인창동작은도서관||||200102
애기똥풀/도서관||||작은도서관|031-565-3066||경기 구리시 인창동 343-3|||||||애기똥풀 도서관|성윤빌딩 3층|||200102
수택작은도서관||||작은도서관|031-550-2853||경기 구리시 수택동 848|||||||수택작은도서관|행정복지센터3층|||200102
수택1동작은도서관||||작은도서관|031-550-8495||경기 구리시 수택1동 495-8|||||||수택1동작은도서관||||200102
교문2동작은도서관||||작은도서관|031-550-2685|경기 구리시 교문2동 장자대로 34||||||||교문2동작은도서관|(교문동821)|||200102
퇴촌작은도서관||||작은도서관|031-760-5691|경기도 광주시 퇴촌면 광동로 57-2||||||||퇴촌작은도서관||||200102
우리소망문고||||작은도서관|031-768-9192|경기도 광주시 옥토골길 17||||||||우리소망문고|(태전동)|||200102
보들리안도서관||||작은도서관|070-8867-6041|경기도 광주시 회안대로 637-36||||||||보들리안도서관|(탄벌동,경남아너스빌 2단지) 지하1층 관리동|||200102
꿈자람도서관||||작은도서관|031-797-4817||경기 광주시 탄벌동 경남아너스빌 1단지 관리동 1층 |||||||꿈자람도서관||||200102
자람/작은도서관||||작은도서관|031-762-2254||경기 광주시 초월읍 도평리 165-5|||||||자람 작은도서관|1층|||200102
대주작은도서관||||작은도서관|031-769-6425||경기 광주시 오포읍 양벌7리 355-1|||||||대주작은도서관|대주1차아파트 A블럭내|||200102
오포작은도서관||||작은도서관|031-8022-6480||경기 광주시 오포읍 신현리 현대모닝사이드1차아파트 관리소1층 |||||||오포작은도서관||||200102
말하는영어작은도서관||||작은도서관|070-7772-7955|경기 광주시 송정동 중앙로 346번길 14||||||||말하는영어작은도서관||||200102
진우문고||||작은도서관|000-0000-0000||경기 광주시 도척면 진우리 499-4|||||||진우문고||||200102
도척작은도서관||||작은도서관|031-760-5690|경기 광주시 도척면 노곡로 20||||||||도척작은도서관|도척면사무소 3층|||200102
넓은세상/작은도서관||||작은도서관|02-898-7930|경기도 광명시 가림로 38||||||||넓은세상 작은도서관|(고층주공아파트) 관리동|||200102
하안4동/작은도서관||||작은도서관|02-897-5324|경기도 광명시 안현로 54||||||||하안4동 작은도서관|(하안4동주민센터) 2층|||200102
새싹/작은도서관||||작은도서관|02-2680-6219|경기도 광명시 하안로 238||||||||새싹 작은도서관|(고층주공아파트) 주민회관 B동 2층|||200102
꿈이/열리는/작은도서관||||작은도서관|02-893-6031|경기도 광명시 안양천로 121||||||||꿈이 열리는 작은도서관|(하안동,신광교회)|||200102
철망산/작은도서관||||작은도서관|02-897-5273|경기도 광명시 안현로 25||||||||철망산 작은도서관|(하안2동 주민센터)|||200102
밝은빛/작은도서관||||작은도서관|070-4273-6351|경기도 광명시 오리로 801||||||||밝은빛 작은도서관|(e편한세상센트레빌아파트) 301동 뒤|||200102
현대아파트/작은도서관||||작은도서관|070-8841-0952|경기도 광명시 가림일로 61||||||||현대아파트 작은도서관|(광명하안현대아파트) 202동 7호라인 1층|||200102
이솝/작은도서관||||작은도서관|02-2688-3080|경기도 광명시 도덕공원로 35||||||||이솝 작은도서관|(브라운스톤2차아파트) 205동 (철산동,광명브라운스톤2차)|||200102
넝쿨/어린이/작은도서관||||작은도서관|02-2687-3144|경기도 광명시 가림로201번안길 6-40||||||||넝쿨 어린이 작은도서관|(철산동)|||200102
세움/작은도서관||||작은도서관|02-2625-1945|경기도 광명시 연서일로17번길 29-9||||||||세움 작은도서관|(철산동)|||200102
철산2동/작은도서관||||작은도서관|02-2612-7277|경기도 광명시 시청로 94||||||||철산2동 작은도서관|(철산2동 주민센터) 2층|||200102
북스토리/작은도서관||||작은도서관|070-4231-2400|경기도 광명시 신촌로 49||||||||북스토리 작은도서관|(신촌휴먼시아) 106동 1층|||200102
광명역세권4단지/작은도서관||||작은도서관|02-899-0280|경기도 광명시 성채로 37||||||||광명역세권4단지 작은도서관|(광명역세권휴먼시아) 근린생활시설|||200102
꿈꾸는나무/작은도서관||||작은도서관|02-899-0701|경기도 광명시 하안로 198||||||||꿈꾸는나무 작은도서관|(소하동,동양2차아파트) 동양2차아파트 관리사무소 3층|||200102
희망작은도서관||||작은도서관|000-0000-0000|경기도 광명시 소하로 55||||||||희망작은도서관|(휴먼시아) 402동 상가 1층|||200102
세븐/작은도서관||||작은도서관|02-2680-2692|경기도 광명시 소하로 162||||||||세븐 작은도서관|(휴먼시아) 주민근린시설 B1|||200102
꿈크리/작은도서관||||작은도서관|02-2329-7291|경기도 광명시 소하로 189||||||||꿈크리 작은도서관|(신촌휴먼시아2단지아파트) 관리동 2층|||200102
밝은빛/음악/영어/작은도서관||||작은도서관|02-6293-1004|경기도 광명시 소하로 13||||||||밝은빛 음악 영어 작은도서관|(안디옥교회) 1층 및 3층 (소하동,밝은빛 교회)|||200102
소하1동/작은도서관||||작은도서관|070-7749-6285|경기도 광명시 소하로 25||||||||소하1동 작은도서관|(소하1동주민센터)|||200102
새나래/작은도서관||||작은도서관|070-4477-5460|경기도 광명시 성채로 36||||||||새나래 작은도서관|(광명역세권휴먼시아) 근린생활시설 1층|||200102
광남새마을금고/작은도서관||||작은도서관|02-2617-0361|경기도 광명시 광명로831번길 5-1||||||||광남새마을금고 작은도서관|2층 (광명동)|||200102
맑은샘/작은도서관||||작은도서관|02-2681-3001|경기도 광명시 새터로 96-7||||||||맑은샘 작은도서관|물댄동산교회 1층 (광명동)|||200102
해모로/이연/작은도서관||||작은도서관|02-2066-3823|경기도 광명시 목감로 58||||||||해모로 이연 작은도서관|(광명해모로이연) 관리동|||200102
광명6동/작은도서관||||작은도서관|02-2060-4527|경기도 광명시 광명로791번길 6||||||||광명6동 작은도서관|(광명6동 주민센터) 광명6동주민센터 내 광명6동 작은도서관|||200102
현진꿈꾸는/작은도서관||||작은도서관|02-2060-5381|경기도 광명시 목감로 88||||||||현진꿈꾸는 작은도서관|(현진에버빌아파트) 관리동 2층|||200102
광명한우리독서/작은도서관||||작은도서관|02-897-1235|경기도 광명시 오리로 923-1||||||||광명한우리독서 작은도서관|2층|||200102
광명옹달샘도서관||||작은도서관|02-2680-6551|경기도 광명시 오리로964번길 29-1||||||||광명옹달샘도서관|(옹달샘도서관) 오리로 964번길 29-1 (광명동)|||200102
새마을중앙동문고||||작은도서관|02-3678-610||경기 과천시 중앙동 1단지관리사무소내 |||||||새마을중앙동문고||||200102
삼포새마을문고||||작은도서관|02-3678-0618|경기 과천시 주암동 삼포골로 40||||||||삼포새마을문고||||200102
주암작은도서관||||작은도서관|02-3463-1801|경기 과천시 장군마을1길 46||||||||주암작은도서관||||200102
새마을부림동문고||||작은도서관|02-3678-0615|경기도 과천시 별양로 180-1||||||||새마을부림동문고|(부림동) 부림동주민센터 내|||200102
별양4단지/새마을문고||||작은도서관|02-3678-0612||경기 과천시 별양동 주공4단지 삼호상가내 (4층) |||||||별양4단지 새마을문고||||200102
별양6단지새마을문고||||작은도서관|02-3678-0613|경기 과천시 별양동 별양로 110||||||||별양6단지새마을문고||||200102
문원동새마을문고||||작은도서관|02-3678-0614|경기도 과천시 문원청계길 17-12||||||||문원동새마을문고|(문원동) 3층|||200102
사과나무도서관||||작은도서관|000-0000-0000|경기 과천시 관문로 135||||||||사과나무도서관||||200102
