##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@갤러리
KUK갤러리||128.64791300000002|35.8526056|갤러리|053-745-7203|대구시 수성구 달구벌대로 2598||||||||KUK갤러리|12F|||100106
갤러리미루나무||129.11974750000002|36.0634793|갤러리|054-337-0288|경북 영천시 운주산길 96-1||||||||갤러리미루나무||||100106
MJ갤러리||128.59367940000004|35.8646039|갤러리|053-256-2111|대구시 중구 중앙대로 354||||||||MJ갤러리||||100106
해와달갤러리(더코르소갤러리로/명칭변경)||129.35865720000004|36.0208489|갤러리|054-281-7600|경북 포항시 북구 양학천로 68||||||||해와달갤러리(더코르소갤러리로 명칭변경)||||100106
갤러리큐브||128.94030640000005|35.9709258|갤러리|054-332-0169|경상북도 영천시 호국로 14-36||||||||갤러리큐브||||100106
보데갤러리||128.58035659999996|35.834829|갤러리|010-6723-3011|- , 대구 동구 팔공로 227||||||보데프로젝트스페이스@대구||보데갤러리(구 보데프로젝트스페이스@대구)|대구텍스타일콤플렉스 (봉무동 1560-1) B102|||100106
롯데갤러리|대구점|128.59631190000005|35.8758942|갤러리|053-660-1160|대구시 북구 태평로 161||||||||롯데갤러리 대구점|롯데백화점 대구점 8층|||100106
대구신세계갤러리||128.62845270000003|35.8778124|갤러리|053-661-1508|대구광역시 동구 동부로 149||||||||대구신세계갤러리|대구신세계백화점 8F|||100106
움갤러리||128.92366909999998|35.962491|갤러리|054-338-6003|경상북도 영천시 강변로 4||||||||움갤러리||||100106
.자갈마당아트스페이스||128.58314210000003|35.87648799999999|갤러리|053-421-0037|대구시 중구 북성로3길 68-5||(폐관)||||||.자갈마당아트스페이스||||100106
을갤러리||128.59871069999997|35.8530871|갤러리|053-474-4888|대구 남구 이천로 134||||||||을갤러리||||100106
021갤러리||128.62905109999997|35.8600633|갤러리|053-743-0217|대구시 수성구 달구벌대로 2435||||||||021갤러리|두산위브더제니스 상가 204호|||100106
더코르소갤러리||129.35865720000004|36.0208489|갤러리|054-281-7600|경북 포항시 북구 양학천로 68||||||||더코르소갤러리||||100106
아트스페이스루모스||128.598254|35.853604|갤러리|053-766-3570|대구 남구 이천로 139||||||||아트스페이스루모스|GEOspace 5F|||100106
갤러리더키움||||갤러리|053-526-7575|대구시 서구 서대구로 74||||||||갤러리더키움|3F|||100106
갤러리마노||127.01348009999992|37.4810928|갤러리|02-741-6030|서울시 강남구 압구정로46길 71||||||||갤러리마노|(신사동) 2F|||100106
갤러리에스피||127.02162699999996|37.5223133|갤러리|02-546-3560|서울시 강남구 압구정로4길 13-20||||||||갤러리에스피|(신사동)|||100106
갤러리우덕||127.0197901|37.5132092|갤러리|02-3449-6071/2||서울시 서초구 잠원동 28-10|||||||갤러리우덕|한국야쿠르트빌딩 2층|||100106
갤러리인데코||127.03130409999994|37.527911|갤러리|02-511-0032||서울시 강남구 신사동 615-4|||||||갤러리인데코|B1F|||100106
예맥화랑(신사동)||127.02189139999996|37.5108109|갤러리|02-549-8952||서울시 강남구 논현동 120-4|||||||예맥화랑(신사동)|삼양빌딩 B1|||100106
예일화랑||127.02790619999996|37.5223642|갤러리|02-548-0683|서울시 강남구 논현로 829||||||||예일화랑||||100106
예화랑||127.02220160000002|37.5228397|갤러리|02-542-5543/3624|서울시 강남구 압구정로12길 18||||||||예화랑||||100106
려갤러리||127.0229024|37.5241034|갤러리|02-549-7573||서울시 강남구 신사동 548-2|||||||려갤러리|우리그릇 려|||100106
갤러리가인로||127.0260302|37.5255159|갤러리|02-541-0647||서울 강남구 신사동 575|||||||갤러리가인로|가오닉스클럽 지하1층|||100106
스페이스바바||127.0210811|37.5173449|갤러리|02-3442-0096||서울시 강남구 신사동 514-1|||||||스페이스바바|5층|||100106
다도화랑||127.02607260000002|37.5229528|갤러리|02-542-0755/0477|서울시 강남구 논현로159길 24||||||||다도화랑||||100106
서울옥션|강남점|127.0473248|37.5172363|갤러리|02-542-2412|서울시 강남구 도산대로 북33길 6||||||||서울옥션 강남점|호림아트센터 1F|||100106
퀼트지음||127.0278937|37.5240211|갤러리|02-543-4828||서울시 강남구 신사동 583-3|||||||퀼트지음|JB미소빌딩 2F|||100106
갤러리LVS||127.02746030000003|37.5216343|갤러리|02-3443-7475|서울시 강남구 도산대로27길 33||||||||갤러리LVS|(신사동) 쟈스미빌딩 B1|||100106
주갤러리||127.0222766|37.5223835|갤러리|02-736-7775||서울시 강남구 신사동 532-6|||||||주갤러리||||100106
프라이어스갤러리||127.0230215|37.5212156|갤러리|02-545-4702||서울시 강남구 신사동 545-24|||||||프라이어스갤러리|3F|||100106
준아트갤러리||127.0268161|37.5210199|갤러리|02-511-5577||서울시 강남구 신사동 558-8|||||||준아트갤러리|B1|||100106
얼갤러리||127.0219772|37.5227910|갤러리|02-516-7573||서울시 강남구 신사동 532-2|||||||얼갤러리|진송빌딩 B1|||100106
갤러리로얄||127.02979460000006|37.5152642|갤러리|02-514-1248|서울시 강남구 논현로 709||||||||갤러리로얄|로얄빌딩 B1|||100106
엠케이컬렉션/MK컬렉션||127.02527239999995|37.5226879|갤러리|02-542-1556||서울시 강남구 신사동 소호빌딩 3층 |||||||엠케이컬렉션 MK컬렉션||||100106
아뜰리에에르메스||127.03600640000002|37.5233174|갤러리|02-3015-3248|서울시 강남구 도산대로45길 7||||||||아뜰리에에르메스|B1|||100106
제지마스/Jazzy/M.A.S||127.0220385|37.5225960|갤러리|02-3445-8067||서울시 강남구 신사동 532-4|||||||제지마스 Jazzy M.A.S|Masa 빌딩 지하2층|||100106
세이갤러리||127.0222716|37.5236359|갤러리|02-518-3295||서울시 강남구 신사동 530-3|||||||세이갤러리|2층|||100106
사이트니반쵸||127.0200141|37.5225486|갤러리|02-541-1828||서울시 강남구 신사동 528|||||||사이트니반쵸|보암빌딩 2층 202호|||100106
아트앤드림||127.0230102|37.5185304|갤러리|02-543-3162||- , 서울시 강남구 신사동 536-9|||||||아트앤드림|보고빌딩 B1|||100106
갤러리아트레이||127.0302805|37.5265754|갤러리|02-546-5546||- , 서울시 강남구 신사동 613-10|||||||갤러리아트레이|OK빌딩|||100106
김재선갤러리/서울||127.0251235|37.5189515|갤러리|02-3445-5438||- , 서울시 강남구 신사동 561-17|||||||김재선갤러리 서울||||100106
갤러리포월스||127.03826989999993|37.5150973|갤러리|02-3440-8571|서울시 강남구 언주로 640||||||||갤러리포월스|(논현동) 임피리얼팰리스호텔 1F 아케이트 105|||100106
운영안함_갤러리루트||127.0279402|37.5190405|갤러리|02-514-9978||서울시 강남구 논현동 7-15|||||||운영안함_갤러리루트|대광빌딩 2F|||100106
더블유큐브갤러리/Wcube/gallery||127.0355331|37.5280898|갤러리|02-547-7887||서울시 강남구 신사동 640|(휴관)||||||더블유큐브갤러리 Wcube gallery|B1|||100106
참갤러리||127.0337113|37.5259214|갤러리|02-517-2051||서울시 강남구 신사동 634-5|||||||참갤러리|글로벌 빌딩 4F|||100106
브라운갤러리1관/압구정||127.03152160000002|37.5232517|갤러리|02-3443-6464|서울시 강남구 논현로168길 39||||||||브라운갤러리1관 압구정||||100106
스페이스두루/space/duru||127.03230259999998|37.5276903|갤러리|02-783-1354|서울특별시 강남구 언주로171길 12||||||||스페이스두루 space duru||||100106
신의손갤러리(휴관)||127.0330190|37.5264402|갤러리|02-541-8545||서울시 강남구 신사동 621-6|||||||신의손갤러리(휴관)|2F|||100106
갤러리압생트/Gallery/Absinthe||127.03483690000007|37.5225877|갤러리|02-548-7662||서울시 강남구 신사동 630-21|||||||갤러리압생트 Gallery Absinthe||||100106
갤러리에이엠||127.02310080000006|37.5215578|갤러리|02-516-4477/4488||서울시 강남구 신사동 546-9|||||||갤러리에이엠|(육심원빌라)|||100106
에프앤아트스페이스/fnart/space||127.03553310000006|37.5280898|갤러리|02-725-7114||서울시 강남구 신사동 640|||||||에프앤아트스페이스 fnart space|B1F|||100106
KTB투자증권/압구정금융센터/갤러리||127.0287323|37.52400009999999|갤러리|02-2184-4800||서울시 강남구 신사동 599|(폐관)||||||KTB투자증권 압구정금융센터 갤러리|압구정빌딩 4F|||100106
스페이스K/서울||127.03411269999992|37.5219898|갤러리|02-3496-7595|서울시 강남구 도산대로 301||||||||스페이스K 서울|3F|||100106
어반아트/드로잉11||127.0230628|37.5206492|갤러리|02-511-2931||서울시 강남구 신사동 545-11|||||||어반아트 드로잉11|어반빌딩 3F|||100106
유엠갤러리/UM갤러리||127.02287460000002|37.5222416|갤러리|02-515-3970|서울시 강남구 압구정로12길 25||||||||유엠갤러리 UM갤러리|3F|||100106
오페라갤러리||127.03481080000006|37.5233003|갤러리|02-3446-0070|서울시 강남구 언주로 154길 18||||||||오페라갤러리||||100106
재미있는갤러리||127.01958560000003|37.5205456|갤러리|02-549-2133||서울 강남구 신사동 506-3|||||||재미있는갤러리||||100106
636아트||127.03413769999997|37.5275098|갤러리|02-3446-0172|서울시 강남구 언주로172길 8-4||||||||636아트|(신사동)|||100106
갤러리JJ||127.03949050000006|37.4956175|갤러리|02-322-3979|서울시 강남구 논현로 745||||||||갤러리JJ|(논현동) 앙드레김 2F|||100106
코너아트스페이스||127.02797129999999|37.526587|갤러리|070-7779-8860|서울시 강남구 압구정로 168||||||||코너아트스페이스|1F|||100106
킵스갤러리서울포토그래피(앤드앤갤러리로/명칭변경)||127.02973569999995|37.5255753|갤러리|02-542-7710|서울 강남구 압구정로 32길 32||||||||킵스갤러리서울포토그래피(앤드앤갤러리로 명칭변경)|금사빌딩 B1F|||100106
비주아트||127.02717069999994|37.5220212|갤러리|02-325-2199||서울시 강남구 신사동 565-18|(휴관)||||||비주아트|쟈스미빌딩 1F|||100106
홈바위컬렉션||127.0370388|37.5262559|갤러리|02-515-9411||서울 강남구 신사동 657|||||||홈바위컬렉션|B1F|||100106
앤드앤갤러리||127.02995220000003|37.5254204|갤러리|02-542-7710|서울시 강남구 압구정로32길 32||||||킵스갤러리서울포토그래피||앤드앤갤러리(구 킵스갤러리서울포토그래피)|B1|||100106
청작화랑||127.03579390000004|37.5270213|갤러리|02-549-3112|서울특별시 강남구 압구정로 134||||||||청작화랑|타워빌딩|||100106
갤러리구||127.03579390000004|37.5270213|갤러리|02-514-1132|서울시 강남구 압구정로 461||||||||갤러리구|네이처포엠 211호|||100106
브라운갤러리2관/신사||127.02372609999998|37.5165423|갤러리|02-3443-6464|서울시 강남구 논현로149길 67-5||||||||브라운갤러리2관 신사||||100106
한미갤러리/서울||127.03064340000003|37.5262494|갤러리|070-8680-3107|서울시 강남구 압구정로34길 34||||||||한미갤러리 서울|B1|||100106
갤러리블루스톤||127.02344960000005|37.5196153|갤러리|010-8244-2933||서울 강남구 신사동 542-7|||||||갤러리블루스톤|지하2층 (B2)|||100106
갤러리오차드||127.03614059999995|37.5174516|갤러리|02-540-8901|서울시 강남구 학동로41길 23||||||||갤러리오차드|(논현동)|||100106
현대모터스튜디오||127.03436439999996|37.5212467|갤러리|02-542-3322|서울시 강남구 언주로 738||||||||현대모터스튜디오||||100106
이길이구갤러리||127.02042929999993|37.5198705|갤러리|02-6203-2015|서울시 강남구 압구정로 2길 29||||||||이길이구갤러리|세로수길 이길이구 빌딩|||100106
피프티피프티||127.02390680000008|37.5201246|갤러리|02-543-5965|서울시 강남구 논현로 153길 53||||||||피프티피프티||||100106
갤러리아트셀시||127.03490450000004|37.51181|갤러리|02-3442-5613|서울시 강남구 학동로 38길 47||||||||갤러리아트셀시|B1F|||100106
갤러리오||127.03579390000004|37.5270213|갤러리|02-549-2891|서울시 강남구 압구정로 108||||||||갤러리오|덕산빌딩 1F|||100106
갤러리화인아츠||127.0274018|37.5247315|갤러리|02-741-3884|서울 강남구 압구정로 28길 9-2||||||||갤러리화인아츠|우미빌딩 5F|||100106
abc갤러리||127.03210190000004|37.5257064|갤러리|02-545-3799|서울시 강남구 언주로165길 13||||||||abc갤러리||||100106
에코樂갤러리||127.02297499999997|37.5170587|갤러리|02-6942-7550|서울시 강남구 도산대로 130||||||||에코樂갤러리|하림타워 2F|||100106
아트스페이스엣||127.03237639999998|37.5231118|갤러리|02-543-0921|서울시 강남구 언주로153길 10-6||||||||아트스페이스엣|B1F|||100106
갤러리1707||127.02789370000005|37.5240211|갤러리|02-547-1707|서울시 강남구 논현로 841||||||||갤러리1707|405호|||100106
Wook+Lattuada/Gallery||127.03249140000003|37.5226172|갤러리|02-543-1537|서울시 강남구 언주로153길 7||||||||Wook+Lattuada Gallery||||100106
쿤테라갤러리||127.03800269999999|37.5184174|갤러리|02-545-6642|서울시 강남구 학동로 43길 38||||||||쿤테라갤러리|논현 웰스톤 A -115|||100106
한성자동차/드림그림갤러리/강남전시장||||갤러리|02-513-3000|서울시 강남구 도산대로 239||||||||한성자동차 드림그림갤러리 강남전시장||||100106
오즈갤러리||||갤러리|02-707-0797||서울 강남구 신사동 622~634 윤당빌딩 (윤당아트홀) B1 |||||||오즈갤러리||||100106
한강생태학습장/강하하수종말처리장/갤러리와/마나스아트센터/닥터박갤러리/양평군/일대||127.4104384|37.4949369|갤러리|031-775-5600/031-7||경기도 양평군 강하면 |||||||한강생태학습장, 강하하수종말처리장, 갤러리와, 마나스아트센터, 닥터박갤러리, 양평군 일대||||100106
가일미술관||127.37936149999996|37.6600185|갤러리|031-584-4722|경기도 가평군 청평면 북한강로 1549||||||||가일미술관||||100106
갤러리리즈||127.3687162|37.6501586|갤러리|031-592-8460||경기도 남양주시 화도읍 금남리 192-5|||||||갤러리리즈||||100106
김내현화랑||126.86609150000004|37.7274125|갤러리|031-963-3262|경기도 고양시 덕양구 내유길 265||||||||김내현화랑|(내유동)|||100106
롯데갤러리|안양점|126.92290270000001|37.4016455|갤러리|031-463-2715|경기도 안양시 만안구 만안로 244||||||||롯데갤러리 안양점|(안양동)|||100106
서호미술관||127.351449|37.632681|갤러리|031-592-1865|경기도 남양주시 화도읍 북한강로 1344||||||||서호미술관||||100106
엘렌킴머피갤러리||127.39243020000004|37.503961|갤러리|031-771-6040|경기 양평군 양서면 당뒤길 42-1||||||||엘렌킴머피갤러리|(대심리 148-4)|||100106
토아트갤러리||127.4007892|37.3106302|갤러리|031-634-3496||경기도 이천시 신둔면 수광리 386-12|||||||토아트갤러리||||100106
정글북아트갤러리||126.8320201|37.6583599|갤러리|031-922-5000||경기도 고양시 일산구 주엽동 81|||||||정글북아트갤러리|뉴서울프라자 지하1층|||100106
가림미술관||127.49639060000004|37.6011291|갤러리|031-585-7966|경기도 가평군 설악면 어비산길 21-60||||||||가림미술관||||100106
샘표스페이스||127.3931116|37.2123507|갤러리|02-3393-5905|경기도 이천시 호법면 이섭대천로 58||||||||샘표스페이스||||100106
닥터박갤러리||127.43653110000002|37.506063|갤러리|031-775-5600|경기도 양평군 강하면 강남로 469||||||||닥터박갤러리||||100106
마나스아트센터||127.4854713|37.4771758|갤러리|031-774-5121||경기도 양평군 강상면 병산1리 362-10|||||||마나스아트센터||||100106
롯데아트갤러리||126.8320201|37.6583599|갤러리|031-908-5003||경기도 고양시 일산구 장항동 784|||||||롯데아트갤러리|롯데백화점 일산점 별관 지하1층|||100106
구올담갤러리||126.72634040000002|37.49093540000001|갤러리|032-528-6030(교750-|인천시 부평구 경원대로 1418||||||||구올담갤러리|(부평동)|||100106
스피돔갤러리||126.84488639999995|37.4663574|갤러리|02-2067-5216|경기도 광명시 광명로 721||||||||스피돔갤러리|광명돔경륜장 내 4F|||100106
아트센터순수||127.0791763|37.3130927|갤러리|031-261-1957||경기도 용인시 수지구 성복동 70-1|||||||아트센터순수|모던프라자 C동 214호|||100106
고양레지던시||126.8586256|37.7137713|갤러리|031-962-0070||경기도 고양시 덕양구 관산동 656|||||||고양레지던시||||100106
센띠르갤러리||126.7255821|37.7859288|갤러리|031-957-3215||경기도 파주시 맥금동 599-1|||||||센띠르갤러리||||100106
제비울미술관||126.9959959|37.4084196|갤러리|02-3679-0011/2||경기도 과천시 갈현동 산38-1|||||||제비울미술관||||100106
가나아트파크||126.9487784|37.7252370|갤러리|031-877-0500|경기도 양주시 장흥면 권율로 117||||||||가나아트파크||||100106
갤러리와||127.4338203|37.5054184|갤러리|031-771-5454||경기도 양평군 강하면 전수리 468-10|||||||갤러리와||||100106
대안공간/아트포럼리||126.75628059999997|37.5003891|갤러리|032-666-5858|경기도 부천시 원미구 조마루로 105번길 8-73||||||||대안공간 아트포럼리||||100106
아트갤러리현||127.1063048|37.3079519|갤러리|031-889-9648||경기도 용인시 기흥구 보정동 1291|||||||아트갤러리현|죽전 GS자이 2차 상가 130호|||100106
빛뜰갤러리||127.12245510000002|37.3394196|갤러리|031-714-3707|경기도 성남시 분당구 구미로122번길 8||||||||빛뜰갤러리|(구미동)|||100106
갤러리로터스||126.6846607|37.7089233|갤러리|031-955-7000||경기도 파주시 교하읍 문발리 520-10|||||||갤러리로터스|파주출판도시 내 열화당|||100106
N갤러리||127.14121269999998|37.3835974|갤러리|070-7430-3323|경기도 성남시 분당구 새마을로 95||||||||N갤러리|(서현동)|||100106
월산미술관||127.1323780|37.3984718|갤러리|031-717-7266||경기도 성남시 분당구 이매동 81-6|||||||월산미술관||||100106
의정부예술의전당||127.0343678|37.7334125|갤러리|031-828-5841~2||경기도 의정부시 의정부2동 323|||||||의정부예술의전당||||100106
갤러리잔트||127.1051892|37.3610368|갤러리|031-8022-5424||경기도 성남시 분당구 정자동 174-1|||||||갤러리잔트|더#스타파크 쇼핑몰 F-01호|||100106
갤러리박영||126.78017810000006|37.7598688|갤러리|031-955-4071|경기도 파주시 회동길 37-9||||||||갤러리박영||||100106
수호갤러리||127.10518920000004|37.3610368|갤러리|031-713-0287|경기도 성남시 분당구 정자일로 121||||||||수호갤러리|(정자동,더샵스타파크) G-24|||100106
다한갤러리||127.3260102|37.5906279|갤러리|031-577-6277||경기 남양주시 조안면 삼봉리 640-9|||||||다한갤러리||||100106
이천아트홀||127.4347107|37.2717955|갤러리|031-644-2100||경기도 이천시 중리동 490|||||||이천아트홀||||100106
갤러리씨드/GALLERY/SEED||127.01484789999995|37.2743779|갤러리|031-247-3317||수원시 팔달구 교동 9|||||||갤러리씨드 GALLERY SEED|헤이스탑 빌딩 1층|||100106
한국미술관||127.13196160000007|37.308943|갤러리|031-634-3496|경기도 용인시 기흥구 마북로 244-2||||||||한국미술관|(마북동)|||100106
교하아트센터||126.78017810000006|37.7598688|갤러리|031-940-5179|경기도 파주시 숲속노을로 256||||||||교하아트센터|교하도서관|||100106
경기창작센터||126.63091540000005|37.2272943|갤러리|032-890-4816|경기도 안산시 단원구 선감로 101-19||||||||경기창작센터|(선감동)|||100106
인천아트플랫폼||126.61987539999995|37.4726887|갤러리|032-760-1006|인천시 중구 제물량로218번길 3||||||||인천아트플랫폼|(해안동1가)|||100106
갤러리아트힐||127.07562770000004|37.2550514|갤러리|031-203-3646||경기도 수원시 영통구 영통동 996-3|||||||갤러리아트힐|대우월드마크 102 3F|||100106
우명미술관||127.2399053|37.4834458|갤러리|031-794-7233||경기도 하남시 상산곡동 341-1|||||||우명미술관||||100106
미술관따라||126.7832265|37.6720225|갤러리|070-4240-2600||경기도 고양시 일산동구 정발산동 1237-4|||||||미술관따라||||100106
갤러리익||127.3540438|37.6251823|갤러리|02-3445-0330||경기도 양평군 서종면 문호리 617-2|(폐관)||||||갤러리익||||100106
갤러리청하||127.09829620000005|37.3631164|갤러리|031-714-1072||경기도 성남시 분당구 금곡동 63-2|(휴관)||||||갤러리청하|청하빌딩 1F|||100106
이이갤러리||127.39946420000001|37.5153181|갤러리|031-774-1353||경기 양평군 양서면 국수리 285-4|||||||이이갤러리||||100106
신세계갤러리|인천점|126.70142599999997|37.440941|갤러리|032-430-1158|인천시 남구 연남로 35||||||||신세계갤러리 인천점|(관교동) 신세계백화점 5F|||100106
희아아트갤러리||127.32273959999998|37.6632228|갤러리|031-559-9806||경기도 남양주시 화도읍 마석우리 1리 264|(휴관)||||||희아아트갤러리||||100106
스페이스K/과천||126.99051740000004|37.4255129|갤러리|02-3677-3119|경기도 과천시 코오롱로 11||||||||스페이스K 과천|(별양동) 과천코오롱타워 1F|||100106
롯데갤러리|일산점|126.83202010000002|37.65835990000001|갤러리|031-909-2688/9||경기도 고양시 일산구 장항동 784|||||||롯데갤러리 일산점|롯데백화점 일산점 B1F|||100106
롯데갤러리|중동점|126.77535749999993|37.5025175|갤러리|032-320-7605/6|경기도 부천시 원미구 길주로 300||||||||롯데갤러리 중동점|(중동)|||100106
수호롬||127.10518920000004|37.3610368|갤러리|031-713-0287|경기도 성남시 분당구 정자일로 121||||||||수호롬|(정자동,더샵스타파크) G-23|||100106
아트리에갤러리||127.08176030000004|37.3902448|갤러리|02-587-4110|경기도 성남시 분당구 운중로146번길 29||||||||아트리에갤러리||||100106
갤러리하마||127.17972699999996|37.0305095|갤러리|031-671-8765||경기도 안성시 양성면 방신리 277-4|||||||갤러리하마||||100106
갤러리피아노키오||127.37373209999998|37.64217680000001|갤러리|031-774-6623||경기도 양평군 서종면 수입리 791-5|||||||갤러리피아노키오||||100106
AK갤러리||127.00031360000002|37.2656777|갤러리|031-240-1925~7|경기도 수원시 팔달구 덕영대로 924||||||||AK갤러리|(매산로1가) AK플라자 6F|||100106
갤러리중/부천||126.75643960000002|37.50416970000001|갤러리|032-329-2981/2||경기 부천시 원미구 상동 539-1|(휴관)||||||갤러리중 부천|6F|||100106
메이크샵아트스페이스||126.68299209999998|37.7129356|갤러리|070-7596-2500||경기 파주시 문발동 출판문화정보산업단지 500-14|||||||메이크샵아트스페이스||||100106
갤러리중/용인||127.15160500000002|37.2779159|갤러리|02-2254-2981/2||경기 용인시 기흥구 중동 833|(휴관)||||||갤러리중 용인|쥬네브썬월드빌딩 4F|||100106
GN갤러리||127.3624969|37.2531543|갤러리|1544-8804||경기 이천시 마장면 회억리 194|(휴관)||||||GN갤러리||||100106
가산화랑||127.07507090000001|37.3923985|갤러리|031-8017-8011||경기 성남시 분당구 운중동 958|(휴관)||||||가산화랑|(산운로 126) 901-701|||100106
아트스페이스J||127.10769329999994|37.3652971|갤러리|031-712-7528|경기도 성남시 분당구 정자일로 166||||||||아트스페이스J|(정자동)|||100106
갤러리409||127.10660789999997|37.2237131|갤러리|031-285-3323|경기도 용인시 기흥구 기흥단지로24번길 38||||||||갤러리409|(고매동)|||100106
라우리안갤러리||126.97378660000004|37.3794301|갤러리|031-427-6536|경기도 의왕시 내손동 계원대학로 34||||||||라우리안갤러리|신우플라자 405호|||100106
복합문화공간/행궁재갤러리||127.01329439999995|37.2801382|갤러리|031-244-2739|수원시 팔달구 행궁로 22번길 27||||||||복합문화공간 행궁재갤러리||||100106
아침고요갤러리||127.36501850000002|37.7645837|갤러리|070-4010-5205|경기도 가평군 상면 수목원로 432||||||||아침고요갤러리|아침고요수목원 내|||100106
일산갤러리가온||126.7750145|37.6588532|갤러리|031-8075-6447||경기 고양시 일산동구 마두동 815|||||||일산갤러리가온|일산동구청|||100106
갤러리퍼플||127.23985540000001|37.6001056|갤러리|031-521-7425|경기 남양주시 와부읍 수레로 457-1||||||||갤러리퍼플|(월문리 317-21)|||100106
온유갤러리||126.96546969999997|37.3821228|갤러리|031-422-3309|경기도 안양시 동안구 흥안대로 378||||||||온유갤러리|(평촌동 138-1) 서울안과빌딩 B1F|||100106
갤러리지오||126.62094879999995|37.4722282|갤러리|032-773-8155|인천시 중구 신포로15번길 69||||||||갤러리지오||||100106
안상철미술관||126.9569229|37.7783616|갤러리|031-874-0734|경기도 양주시 백석읍 권율로 905||||||||안상철미술관|(기산리 215-3)|||100106
갤러리숲||126.67813649999994|37.646881|갤러리|031-988-8040|경기도 김포시 김포한강1로 227||||||||갤러리숲|(운양동) 광장프라자 #213|||100106
갤러리모루||127.38841049999996|37.4803143|갤러리|031-775-5978|경기도 양평군 강하면 왕창로 29-6||||||||갤러리모루||||100106
한성자동차/드림그림갤러리/인천전시장||126.70931619999999|37.4498674|갤러리|032-770-8800|인천광역시 남동구 인주대로 651||||||||한성자동차 드림그림갤러리 인천전시장||||100106
용인포은아트갤러리||127.09080140000003|37.3133529|갤러리|031-896-6003|경기도 용인시 수지구 포은대로 499||||||||용인포은아트갤러리|용인아르피아 3F|||100106
갤러리벽적골||127.0597315|37.2519121|갤러리|031-273-7155|경기 수원시 영통구 신원로 182||||||||갤러리벽적골||||100106
한성자동차/드림그림갤러리/인천송도전시장||126.64497400000005|37.3919583|갤러리|032-860-3300|인천시 연수구 센트럴로 160||||||||한성자동차 드림그림갤러리 인천송도전시장||||100106
린파인아트갤러리(A/plus&LYNN/Fine/Art/Gallery으로/변경)||126.61499479999998|37.3144104|갤러리|031-433-2639|경기도 안산시 단원구 대부황금로 1927||||||||린파인아트갤러리(A plus & LYNN Fine Art Gallery으로 변경)||||100106
닐리리갤러리||127.33468909999999|37.2671441|갤러리|031-337-2429|경기도 용인시 처인구 양지면 식송로 124번길 29||||||||닐리리갤러리|2F|||100106
한성자동차/드림그림갤러리/안성전시장||127.14702480000005|36.9971741|갤러리|031-8094-6000|경기도 안성시 공도읍 서동대로 3968||||||||한성자동차 드림그림갤러리 안성전시장||||100106
김갑순갤러리||127.01630399999999|37.2806714|갤러리|031-246-3858|경기도 수원시 팔달구 정조로 813-1||||||||김갑순갤러리||||100106
아트스페이스어비움||||갤러리|031-322-6468|경기도 용인시 처인구 이동읍 어진로 721||||||||아트스페이스어비움||||100106
갤러리30||126.81025899999997|37.5608008|갤러리|02-6733-6030|서울 강서구 공항대로 30||||||||갤러리30|로얄스퀘어호텔서울 내 지하2층|||100106
한성자동차/드림그림갤러리/분당전시장||127.13530130000004|37.3805528|갤러리|031-710-8000|경기도 성남시 분당구 서현로 321번길 1||||||||한성자동차 드림그림갤러리 분당전시장||||100106
안양아트센터/갤러리미담||126.93124650000004|37.3849039|갤러리|031-687-0500|경기도 안양시 만안구 문예로36번길 16||||||||안양아트센터 갤러리미담||||100106
성남아트센터/갤러리808||127.13124349999998|37.4027309|갤러리|031-783-8139|경기도 성남시 분당구 성남대로 808||||||||성남아트센터 갤러리808|B1F|||100106
파라다이스아트스페이스||126.45339030000002|37.4400798|갤러리|032-729-5112|인천시 중구 영종해안남로 321번길 186||||||||파라다이스아트스페이스||||100106
롯데갤러리|인천터미널점|||갤러리|032-242-2987|인천광역시 미추홀구 연남로 35||||||||롯데갤러리 인천터미널점|롯데백화점 인천터미널점 5층|||100106
크리타갤러리||||갤러리|031-8019-8091|경기도 수원시 영통구 광교호수공원로 80||||||||크리타갤러리|앨리웨이 광교 앨리키즈 2F|||100106
로댕갤러리||||갤러리|02-2259-7781/2||서울 중구 태평로2가 150|(휴관)||||||로댕갤러리|삼성생명빌딩 1F|||100106
롯데갤러리|본점|126.98136899999997|37.5649903|갤러리|02-2118-2971|서울시 중구 남대문로 81||||||||롯데갤러리 본점|12F|||100106
문화일보갤러리||126.9686365|37.5670828|갤러리|02-3701-5760||서울시 충정로1가 68|||||||문화일보갤러리|문화일보사 2층|||100106
서울갤러리||126.9778590|37.5673811|갤러리|02-2000-9736||서울시 중구 태평로1가 25|||||||서울갤러리|서울신문사 1F|||100106
세종갤러리||126.98779319999994|37.5615234|갤러리|02-3705-9021|서울시 중구 퇴계로 145||||||||세종갤러리|1F|||100106
세종문화회관/미술관||126.97608479999996|37.5721241|갤러리|02-399-1152|서울시 종로구 세종대로 175||||||||세종문화회관 미술관||||100106
브레인팩토리||126.97362529999998|37.5791893|갤러리|02-725-9520||서울시 종로구 통의동 1-6|||||||브레인팩토리||||100106
알파갤러리||126.98046810000005|37.5636603|갤러리|02-3788-9468|서울시 중구 남대문로 6-2||||||||알파갤러리|알파빌딩 5F|||100106
