##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@삼성화재
애니카패밀리센터|은주자동차서비스|||삼성화재|062-953-9513|광주 광산구 왕버들로 185||||||||애니카패밀리센터 은주자동차서비스|(수완동)|||40701
애니카패밀리센터|하당1급자동차공업사|||삼성화재|061-283-0777|전남 목포시 남악로58번길 16||||||||애니카패밀리센터 하당1급자동차공업사|(옥암동)|||40701
애니카패밀리센터|한성모터스|||삼성화재|063-211-5154|전북 전주시 덕진구 서귀로 18||||||||애니카패밀리센터 한성모터스||||40701
애니카패밀리센터|유신공업사|||삼성화재|063-855-0327|전북 익산시 서동로 209||||||||애니카패밀리센터 유신공업사|(금강동)|||40701
애니카패밀리센터|육일자동차정비공업사|||삼성화재|054-761-6104|경북 경주시 안강읍 부곡길 56||||||||애니카패밀리센터 육일자동차정비공업사||||40701
애니카패밀리센터|은성자동차정비|||삼성화재|041-543-9007|충남 아산시 실옥로 110-20||||||||애니카패밀리센터 은성자동차정비|(실옥동)|||40701
애니카패밀리센터|의왕현대자동차공업|||삼성화재|031-421-4545|경기 의왕시 경수대로 297||||||||애니카패밀리센터 의왕현대자동차공업||||40701
애니카패밀리센터|이레자동차공업사|||삼성화재|031-772-9995||경기 양평군 양서면 양수리 1134-1|||||||애니카패밀리센터 이레자동차공업사||||40701
애니카패밀리센터|이변자동차|||삼성화재|031-376-7113|경기 오산시 경기대로 631||||||||애니카패밀리센터 이변자동차|(내삼미동)|||40701
애니카패밀리센터|이화자동차써비스|||삼성화재|031-671-5558|경기 안성시 보개원삼로 85||||||||애니카패밀리센터 이화자동차써비스|(가사동)|||40701
애니카패밀리센터|이화자동차정비센타|||삼성화재|031-572-5000|경기 남양주시 퇴계원면 경춘북로 536||||||||애니카패밀리센터 이화자동차정비센타||||40701
애니카패밀리센터|이화카독크|||삼성화재|02-897-3431|경기 광명시 구름산로 33||||||||애니카패밀리센터 이화카독크|(하안동)|||40701
애니카패밀리센터|인영자동차정비|||삼성화재|031-954-3611|경기 파주시 파주읍 충현로 38||||||||애니카패밀리센터 인영자동차정비||||40701
애니카패밀리센터|인일자동차공업사|||삼성화재|032-831-8888|인천 미추홀구 아암대로253번길 21||||||||애니카패밀리센터 인일자동차공업사||||40701
애니카패밀리센터|인제대성공업사|||삼성화재|033-461-8900|강원 인제군 인제읍 비봉로15번길 5||||||||애니카패밀리센터 인제대성공업사||||40701
애니카패밀리센터|인천외제차안심케어센터(이동)|||삼성화재|032-874-8114|인천 남동구 염전로 421||||||||애니카패밀리센터 인천외제차안심케어센터(이동)|(간석동)|||40701
애니카패밀리센터|일곡1급자동차정비|||삼성화재|062-527-4757|광주 북구 설죽로 623||||||||애니카패밀리센터 일곡1급자동차정비|(일곡동)|||40701
애니카패밀리센터|일급서해자동차정비|||삼성화재|031-431-7676|경기 시흥시 산기대학로 193||||||||애니카패밀리센터 일급서해자동차정비|(정왕동)|||40701
애니카패밀리센터|일급신분당검사정비사업소|||삼성화재|031-708-4972|경기 성남시 분당구 이매로 1181층 , 2층 ||||||||애니카패밀리센터 일급신분당검사정비사업소||||40701
애니카패밀리센터|일등정비|||삼성화재|055-351-1500|경남 밀양시 부북면 감운로 3-6||||||||애니카패밀리센터 일등정비||||40701
애니카패밀리센터|일산외제차안심케어센터|||삼성화재|031-906-5114||경기 고양시 일산동구 식사동 1059-5|||||||애니카패밀리센터 일산외제차안심케어센터||||40701
애니카패밀리센터|일신자동차정비공업사|||삼성화재|051-413-0053|부산 영도구 해양로195번길 48||||||||애니카패밀리센터 일신자동차정비공업사|(동삼동)|||40701
애니카패밀리센터|일주자동차정비공업사|||삼성화재|031-296-1919|경기 수원시 권선구 매송고색로 858||||||||애니카패밀리센터 일주자동차정비공업사|(평동)|||40701
애니카패밀리센터|자동차일번지1급정비공장|||삼성화재|051-728-0119|부산 기장군 장안읍 해맞이로 521-10||||||||애니카패밀리센터 자동차일번지1급정비공장||||40701
애니카패밀리센터|장안공업사|||삼성화재|031-653-5000|경기 평택시 평택로 299||||||||애니카패밀리센터 장안공업사|(세교동)|||40701
애니카패밀리센터|장안자동차공업사|||삼성화재|031-251-8331|경기 수원시 장안구 송정로 75||||||||애니카패밀리센터 장안자동차공업사|(송죽동)|||40701
애니카패밀리센터|장인자동차공업사|||삼성화재|02-2249-5959|서울 동대문구 장한로17길 8||||||||애니카패밀리센터 장인자동차공업사|(장안동)|||40701
애니카패밀리센터|장현자동차공업사|||삼성화재|031-529-5300|경기 남양주시 진접읍 양진로 1010||||||||애니카패밀리센터 장현자동차공업사||||40701
애니카패밀리센터|장흥공업사|||삼성화재|061-863-2536|전남 장흥군 장흥읍 장강로 106||||||||애니카패밀리센터 장흥공업사||||40701
애니카패밀리센터|전곡현대서비스|||삼성화재|031-832-5232|경기 연천군 전곡읍 은대성로 117||||||||애니카패밀리센터 전곡현대서비스||||40701
애니카패밀리센터|전주외제차안심케어센터|||삼성화재|010-3714-3186|전북 전주시 덕진구 기린대로 409||||||||애니카패밀리센터 전주외제차안심케어센터|(금암동)|||40701
애니카패밀리센터|정석자동차정비|||삼성화재|033-254-7501|강원 춘천시 동면 공단로70번길 20-6||||||||애니카패밀리센터 정석자동차정비||||40701
애니카패밀리센터|정인모터스|||삼성화재|02-2661-7110|서울 강서구 초원로 2||||||||애니카패밀리센터 정인모터스|(방화동)|||40701
애니카패밀리센터|정일현대자동차정비공업|||삼성화재|02-2633-8611|서울 영등포구 선유로 107||||||||애니카패밀리센터 정일현대자동차정비공업||||40701
애니카패밀리센터|정진자동차공업사|||삼성화재|031-458-0196|경기 군포시 당정로28번길 30||||||||애니카패밀리센터 정진자동차공업사|(당정동)|||40701
애니카패밀리센터|제1급자동차공업사|||삼성화재|031-864-0141|경기 동두천시 벌마들로 130||||||||애니카패밀리센터 제1급자동차공업사|(상패동)|||40701
애니카패밀리센터|제이2모터스|||삼성화재|02-465-2701|서울 성동구 성수일로 54||||||||애니카패밀리센터 제이2모터스|(성수동2가)|||40701
애니카패밀리센터|제이에스모터스|||삼성화재|02-851-0003|서울 구로구 가마산로 77||||||||애니카패밀리센터 제이에스모터스|(구로동)|||40701
애니카패밀리센터|제일공업사|||삼성화재|061-543-7574|전남 진도군 진도읍 남산로 126||||||||애니카패밀리센터 제일공업사||||40701
애니카패밀리센터|제일공업사|||삼성화재|033-344-6464|강원 횡성군 횡성읍 한우로 184||||||||애니카패밀리센터 제일공업사||||40701
애니카패밀리센터|제일모터스|||삼성화재|032-881-8282|인천 중구 서해대로 120||||||||애니카패밀리센터 제일모터스||||40701
애니카패밀리센터|제일자동차공업|||삼성화재|041-751-0095|충남 금산군 군북면 어필각로 69||||||||애니카패밀리센터 제일자동차공업||||40701
애니카패밀리센터|제일자동차공업사|||삼성화재|063-855-0020|전북 익산시 군익로 446-1||||||||애니카패밀리센터 제일자동차공업사|(송학동)|||40701
애니카패밀리센터|제일자동차공업사|||삼성화재|063-581-0101|전북 부안군 행안면 행안중앙로 8||||||||애니카패밀리센터 제일자동차공업사||||40701
애니카패밀리센터|제일자동차정비공업사|||삼성화재|061-835-8233|전남 고흥군 고흥읍 봉동주공길 76-19||||||||애니카패밀리센터 제일자동차정비공업사||||40701
애니카패밀리센터|제일자동차중기공장|||삼성화재|031-674-3897|경기 안성시 안성맞춤대로 1353||||||||애니카패밀리센터 제일자동차중기공장|(사곡동)|||40701
애니카패밀리센터|제일정비공장|||삼성화재|054-462-3000|경북 구미시 화신로8길 4-23||||||||애니카패밀리센터 제일정비공장|(제일정비공장)|||40701
애니카패밀리센터|제일종합정비|||삼성화재|051-241-5884|부산 중구 흑교로45번길 4||||||||애니카패밀리센터 제일종합정비|(보수동2가)|||40701
애니카패밀리센터|조은자동차서비스|||삼성화재|031-511-0911|경기 남양주시 화도읍 폭포로 25||||||||애니카패밀리센터 조은자동차서비스||||40701
애니카패밀리센터|조은종합자동차정비|||삼성화재|055-532-1100|경남 창녕군 창녕읍 우포2로 1161-10||||||||애니카패밀리센터 조은종합자동차정비||||40701
애니카패밀리센터|주)동양자동차정비공업사|||삼성화재|062-674-3999|광주 남구 송암로 102||||||||애니카패밀리센터 주)동양자동차정비공업사|(송하동)|||40701
애니카패밀리센터|주)신현대자동차공업사|||삼성화재|062-571-7968|광주 북구 우치로 840||||||||애니카패밀리센터 주)신현대자동차공업사|(용전동)|||40701
애니카패밀리센터|가능현대공업사|||삼성화재|031-871-0003|경기 의정부시 입석로55번길 21||||||||애니카패밀리센터 가능현대공업사||||40701
애니카패밀리센터|강남모던자동차서비스|||삼성화재|02-3462-2300|서울 서초구 논현로7길 3||||||||애니카패밀리센터 강남모던자동차서비스|(양재동)|||40701
애니카패밀리센터|관악정비센터|||삼성화재|02-877-0024|서울 관악구 봉천로 412||||||||애니카패밀리센터 관악정비센터||||40701
애니카패밀리센터|광양정비센터|||삼성화재|061-761-2222|전남 광양시 광양읍 해광로 888||||||||애니카패밀리센터 광양정비센터||||40701
애니카패밀리센터|남대구종합서비스/기아오토큐|||삼성화재|053-582-5211|대구 달서구 성서공단로54길 8||||||||애니카패밀리센터 남대구종합서비스/기아오토큐||||40701
애니카패밀리센터|남부현대서비스|||삼성화재|041-668-1188|충남 서산시 남부순환로 20-8||||||||애니카패밀리센터 남부현대서비스|(수석동)|||40701
애니카패밀리센터|남산모터스|||삼성화재|051-513-4417|부산 금정구 중앙대로 1953||||||||애니카패밀리센터 남산모터스||||40701
애니카패밀리센터|남인천현대써비스|||삼성화재|032-816-1500|인천 남동구 은청로 32||||||||애니카패밀리센터 남인천현대써비스|(고잔동)|||40701
애니카패밀리센터|뉴프렌치모터스|||삼성화재|02-463-7000|서울 성동구 왕십리로 84||||||||애니카패밀리센터 뉴프렌치모터스|(성수동1가)|||40701
애니카패밀리센터|당진현대자동차정비센타|||삼성화재|041-353-5500|충남 당진시 원당로 103||||||||애니카패밀리센터 당진현대자동차정비센타|(원당동)|||40701
애니카패밀리센터|대구자동차정비|||삼성화재|053-358-5678||대구 서구 비산동 17|||||||애니카패밀리센터 대구자동차정비|(비산동)|||40701
애니카패밀리센터|대성자동차정비|||삼성화재|02-859-0300|서울 금천구 벚꽃로 150||||||||애니카패밀리센터 대성자동차정비||||40701
애니카패밀리센터|대원자동차공업사|||삼성화재|02-434-0553|서울 중랑구 중랑역로 7||||||||애니카패밀리센터 대원자동차공업사|(중화동)|||40701
애니카패밀리센터|동서자동차|||삼성화재|032-881-5511|인천 중구 서해대로 402||||||||애니카패밀리센터 동서자동차|(신흥동3가)|||40701
애니카패밀리센터|명성자동차정비공업사|||삼성화재|031-238-9555|경기 수원시 팔달구 권선로741번길 22||||||||애니카패밀리센터 명성자동차정비공업사|(인계동)|||40701
애니카패밀리센터|백송정비|||삼성화재|055-327-8695|경남 김해시 분성로541번길 34||||||||애니카패밀리센터 백송정비|(어방동)|||40701
애니카패밀리센터|백운자동차/정비|||삼성화재|051-624-8992|부산 남구 신선로 321||||||||애니카패밀리센터 백운자동차/정비|(용당동)|||40701
애니카패밀리센터|부천아이씨자동차공업사|||삼성화재|032-675-4567|경기 부천시 오정구 오정로 170||||||||애니카패밀리센터 부천아이씨자동차공업사|(내동)|||40701
애니카패밀리센터|산지공업사|||삼성화재|064-758-7182|제주 제주시 선반로 62||||||||애니카패밀리센터 산지공업사|(화북일동)|||40701
애니카패밀리센터|삼성모터스정비공장|||삼성화재|044-864-1234||세종 조치원읍 세종로 2685-21|||||||애니카패밀리센터 삼성모터스정비공장||||40701
애니카패밀리센터|삼손종합정비|||삼성화재|031-455-8222|경기 군포시 농심로 87||||||||애니카패밀리센터 삼손종합정비||||40701
애니카패밀리센터|삼정카독크|||삼성화재|031-214-6778|경기 수원시 영통구 매영로 234||||||||애니카패밀리센터 삼정카독크|(원천동)|||40701
애니카패밀리센터|상당모터스|||삼성화재|043-286-4567|충북 청주시 상당구 1순환로1480번길 3||||||||애니카패밀리센터 상당모터스|(용정동)|||40701
애니카패밀리센터|샤인모터스|||삼성화재|031-918-8272|경기 고양시 일산서구 미래로 184-17||||||||애니카패밀리센터 샤인모터스||||40701
애니카패밀리센터|서부자동차공업사|||삼성화재|041-631-5503|충남 홍성군 홍성읍 내포로 62||||||||애니카패밀리센터 서부자동차공업사|(오관리)|||40701
애니카패밀리센터|서부현대공업사|||삼성화재|031-913-0789|경기 고양시 일산동구 성석로 148||||||||애니카패밀리센터 서부현대공업사|(성석동)|||40701
애니카패밀리센터|서울모터스|||삼성화재|032-519-2666|인천 부평구 부평북로 33||||||||애니카패밀리센터 서울모터스||||40701
애니카패밀리센터|서일모터스|||삼성화재|042-541-2282|대전 유성구 유성대로 26-26||||||||애니카패밀리센터 서일모터스|(원내동)|||40701
애니카패밀리센터|서주모터스|||삼성화재|051-554-8200|부산 동래구 금강로106번길 15||||||||애니카패밀리센터 서주모터스|(온천동)|||40701
애니카패밀리센터|성주종합정비|||삼성화재|054-933-2144|경북 성주군 성주읍 성산8길 19||||||||애니카패밀리센터 성주종합정비||||40701
애니카패밀리센터|성황|||삼성화재|061-791-4998|전남 광양시 용장길 13||||||||애니카패밀리센터 성황||||40701
애니카패밀리센터|시화정비센터|||삼성화재|031-488-8877|경기 시흥시 마유로238번길 10||||||||애니카패밀리센터 시화정비센터|(정왕동)|||40701
애니카패밀리센터|신진자동차서비스|||삼성화재|031-637-5000|경기 이천시 갈산로 100신진자동차정비 ||||||||애니카패밀리센터 신진자동차서비스||||40701
애니카패밀리센터|씨앤케이종합서비스|||삼성화재|02-588-1118|서울 서초구 효령로53길 39||||||||애니카패밀리센터 씨앤케이종합서비스||||40701
애니카패밀리센터|아진모터스|||삼성화재|032-546-2101|인천 계양구 아나지로 434||||||||애니카패밀리센터 아진모터스|(작전동)|||40701
애니카패밀리센터|아크로/모터스|||삼성화재|031-205-1041|경기 수원시 영통구 삼성로 26||||||||애니카패밀리센터 아크로/모터스|(신동)|||40701
애니카패밀리센터|에스클래스|||삼성화재|031-918-4982|경기 고양시 일산서구 송산로 361-1||||||||애니카패밀리센터 에스클래스|(가좌동)|||40701
애니카패밀리센터|에펠모터스서비스|||삼성화재|031-778-7277|경기 광주시 오포읍 태재로 26||||||||애니카패밀리센터 에펠모터스서비스||||40701
애니카패밀리센터|엠엠모터스|||삼성화재|031-726-7300|경기 광주시 오포읍 신현로 86-6||||||||애니카패밀리센터 엠엠모터스||||40701
애니카패밀리센터|여주현대공업사|||삼성화재|031-882-8900|경기 여주시 여주남로 16||||||||애니카패밀리센터 여주현대공업사||||40701
애니카패밀리센터|연안자동차|||삼성화재|032-887-2277|인천 중구 축항대로86번길 66||||||||애니카패밀리센터 연안자동차|(항동7가)|||40701
애니카패밀리센터|영신공업사|||삼성화재|055-265-0091|경남 창원시 의창구 무역로503번길 5||||||||애니카패밀리센터 영신공업사||||40701
애니카패밀리센터|오토스마일|||삼성화재|032-666-4001|경기 부천시 원미구 원미로201번길 11||||||||애니카패밀리센터 오토스마일|(원미동)|||40701
애니카패밀리센터|오토프로|||삼성화재|031-541-1487|경기 포천시 가산면 가산로 97||||||||애니카패밀리센터 오토프로||||40701
애니카패밀리센터|우리일급정비|||삼성화재|053-356-5621|대구 북구 팔달북로 41||||||||애니카패밀리센터 우리일급정비|(노원동3가)|||40701
애니카패밀리센터|웅상현대1급정비|||삼성화재|055-367-0180|경남 양산시 번영로 461||||||||애니카패밀리센터 웅상현대1급정비|(소주동)|||40701
애니카패밀리센터|위례자동차서비스|||삼성화재|02-3414-1710|서울 강남구 헌릉로757길 27||||||||애니카패밀리센터 위례자동차서비스|(율현동)|||40701
애니카패밀리센터|은평자동차공업사|||삼성화재|02-383-4660|서울 은평구 서오릉로 250||||||||애니카패밀리센터 은평자동차공업사|(갈현동)|||40701
애니카패밀리센터|의정부현대서비스|||삼성화재|031-879-7700|경기 의정부시 입석로 76||||||||애니카패밀리센터 의정부현대서비스|(가능동)|||40701
애니카패밀리센터|정관정비센터|||삼성화재|051-727-3110||부산 기장군 정관면 51|||||||애니카패밀리센터 정관정비센터|(매학리)|||40701
애니카패밀리센터|진성자동차공업사|||삼성화재|043-733-9567|충북 옥천군 옥천읍 문장로 132||||||||애니카패밀리센터 진성자동차공업사||||40701
애니카패밀리센터|창원신일현대서비스|||삼성화재|055-292-9500|경남 창원시 의창구 차상로 187||||||||애니카패밀리센터 창원신일현대서비스|(팔용동)|||40701
애니카패밀리센터|처용|||삼성화재|052-227-1234|울산 남구 두왕로 69||||||||애니카패밀리센터 처용|(두왕동)|||40701
애니카패밀리센터|천지모터스|||삼성화재|02-3661-8321|서울 강서구 양천로60길 7||||||||애니카패밀리센터 천지모터스|(등촌동)|||40701
애니카패밀리센터|충남공업사|||삼성화재|041-853-3649|충남 공주시 무령로 427||||||||애니카패밀리센터 충남공업사|(신관동)|||40701
애니카패밀리센터|통운모터스|||삼성화재|042-242-7770|대전 중구 유등천동로 790||||||||애니카패밀리센터 통운모터스||||40701
애니카패밀리센터|프라임모터스|||삼성화재|031-766-9909|경기 광주시 오포읍 오포로 183||||||||애니카패밀리센터 프라임모터스|(능평리)|||40701
애니카패밀리센터|현대서원주서비스|||삼성화재|033-733-9800|강원 원주시 봉화로 145||||||||애니카패밀리센터 현대서원주서비스||||40701
애니카패밀리센터|현대양지자동차공업사|||삼성화재|031-338-1141|경기 용인시 처인구 양지면 남평로 39양지자동차공업사 ||||||||애니카패밀리센터 현대양지자동차공업사||||40701
애니카패밀리센터|협신자동차연제서비스|||삼성화재|051-865-9200|부산 연제구 중앙대로 1082||||||||애니카패밀리센터 협신자동차연제서비스||||40701
애니카패밀리센터|홍성현대서비스|||삼성화재|041-633-8890|충남 홍성군 금마면 충서로 2165||||||||애니카패밀리센터 홍성현대서비스||||40701
애니카패밀리센터|황악정비센타|||삼성화재|054-436-8811|경북 김천시 대항면 복전길 190||||||||애니카패밀리센터 황악정비센타|(복전리)|||40701
애니카패밀리센터|광건정비사업소|||삼성화재|033-434-0074|강원 홍천군 북방면 송학정로 23-40||||||||애니카패밀리센터 광건정비사업소||||40701
애니카패밀리센터|네바퀴사랑|||삼성화재|032-584-0180|인천 서구 방축로 335||||||||애니카패밀리센터 네바퀴사랑|(가좌동)|||40701
애니카패밀리센터|삼우모터스|||삼성화재|055-252-0022|경남 김해시 장유로 81||||||||애니카패밀리센터 삼우모터스||||40701
애니카패밀리센터|송정정비|||삼성화재|010-5169-1475|광주 광산구 어등대로 605||||||||애니카패밀리센터 송정정비|(소촌동)|||40701
애니카패밀리센터|에스모터스|||삼성화재|062-460-1100|광주 광산구 어등대로 605||||||||애니카패밀리센터 에스모터스|(소촌동)|||40701
애니카패밀리센터|오산서비스|||삼성화재|031-375-5528|경기 오산시 밀머리로 81||||||||애니카패밀리센터 오산서비스||||40701
애니카패밀리센터|현대마스타자동차|||삼성화재|031-358-4949|경기 화성시 팔탄면 포승향남로 2960-4||||||||애니카패밀리센터 현대마스타자동차||||40701
애니카패밀리센터|현대오성자동차공업사|||삼성화재|031-943-8272|경기 파주시 탄현면 갈현로 45||||||||애니카패밀리센터 현대오성자동차공업사||||40701
애니카패밀리센터|협신자동차공업|||삼성화재|031-562-4488|경기 구리시 경춘로162번길 10||||||||애니카패밀리센터 협신자동차공업|(교문동)|||40701
애니카패밀리센터|중대자동차공업사|||삼성화재|02-409-6750|서울 송파구 송이로 137||||||||애니카패밀리센터 중대자동차공업사|(가락동)|||40701
애니카패밀리센터|중랑자동차공업사|||삼성화재|02-438-8600|서울 중랑구 망우로 191||||||||애니카패밀리센터 중랑자동차공업사|(중화동)|||40701
애니카패밀리센터|중문공업사|||삼성화재|042-633-7778|대전 대덕구 대화로119번길 17||||||||애니카패밀리센터 중문공업사|(대화동)|||40701
애니카패밀리센터|중부자동차1급정비|||삼성화재|010-6292-7307|강원 춘천시 동내면 동내로 57||||||||애니카패밀리센터 중부자동차1급정비||||40701
애니카패밀리센터|중산자동차|||삼성화재|031-977-4733|경기 고양시 일산동구 고봉로531번길 29||||||||애니카패밀리센터 중산자동차||||40701
애니카패밀리센터|중앙공업사|||삼성화재|064-746-8804|제주 제주시 연삼로 57||||||||애니카패밀리센터 중앙공업사|(연동)|||40701
애니카패밀리센터|중앙공업사|||삼성화재|043-853-2462|충북 충주시 목행산단6로 27||||||||애니카패밀리센터 중앙공업사|(금릉동)|||40701
애니카패밀리센터|중앙모터스|||삼성화재|055-299-1815||경남 창원시 의창구 소계동 130-91|||||||애니카패밀리센터 중앙모터스||||40701
애니카패밀리센터|중앙자동차검사정비|||삼성화재|055-299-1815|경남 창원시 의창구 소계로 34||||||||애니카패밀리센터 중앙자동차검사정비|(소계동)|||40701
애니카패밀리센터|중앙자동차공업사|||삼성화재|031-731-8877|경기 성남시 수정구 수정로 324||||||||애니카패밀리센터 중앙자동차공업사||||40701
애니카패밀리센터|중앙자동차정비|||삼성화재|031-425-5033|경기 안양시 동안구 흥안대로 453||||||||애니카패밀리센터 중앙자동차정비|(평촌동)|||40701
애니카패밀리센터|중앙카독크|||삼성화재|031-418-8008|경기 안산시 상록구 안산천서로 265||||||||애니카패밀리센터 중앙카독크|(월피동)|||40701
애니카패밀리센터|중원자동차공업사|||삼성화재|031-757-7656|경기 성남시 중원구 둔촌대로 156||||||||애니카패밀리센터 중원자동차공업사|(하대원동)|||40701
애니카패밀리센터|지에스(GS)1급자동차공업사|||삼성화재|063-842-4974|전북 익산시 평동로 806||||||||애니카패밀리센터 지에스(GS)1급자동차공업사||||40701
애니카패밀리센터|지원정비공업사|||삼성화재|055-238-1500|경남 창원시 의창구 무역로503번길 5-26||||||||애니카패밀리센터 지원정비공업사|(팔용동)|||40701
애니카패밀리센터|진광카독크|||삼성화재|033-763-5450|강원 원주시 흥업면 북원로 1570||||||||애니카패밀리센터 진광카독크||||40701
애니카패밀리센터|진성자동차공업|||삼성화재|031-321-1700|경기 용인시 처인구 명지로 176||||||||애니카패밀리센터 진성자동차공업|(남동)|||40701
애니카패밀리센터|진성자동차종합정비|||삼성화재|033-262-5800|강원 춘천시 동내면 춘천순환로152번길 112||||||||애니카패밀리센터 진성자동차종합정비|(신촌리)|||40701
애니카패밀리센터|진양자동차공업사|||삼성화재|02-568-7500|서울 강남구 테헤란로77길 16||||||||애니카패밀리센터 진양자동차공업사|(삼성동)|||40701
애니카패밀리센터|진영대일정비|||삼성화재|055-343-5544|경남 김해시 진영읍 진영로 211-1||||||||애니카패밀리센터 진영대일정비||||40701
애니카패밀리센터|진주현대서비스|||삼성화재|055-756-2345|경남 진주시 내동면 내동로 110A B동 ||||||||애니카패밀리센터 진주현대서비스||||40701
애니카패밀리센터|진천1급자동차정비공장|||삼성화재|043-533-0820|충북 진천군 진천읍 진광로 70||||||||애니카패밀리센터 진천1급자동차정비공장||||40701
애니카패밀리센터|진천현대서비스|||삼성화재|043-533-5386|충북 진천군 진천읍 문진로 1407||||||||애니카패밀리센터 진천현대서비스|(교성리)|||40701
애니카패밀리센터|진해경남모터스|||삼성화재|055-551-5324|경남 창원시 진해구 진해대로1114번길 6||||||||애니카패밀리센터 진해경남모터스|(장천동)|||40701
애니카패밀리센터|차편한자동차|||삼성화재|032-582-3131|인천 동구 방축로23번길 51||||||||애니카패밀리센터 차편한자동차|(송현동)|||40701
애니카패밀리센터|창봉자동차종합정비|||삼성화재|055-339-8585|경남 김해시 생림대로 7-6||||||||애니카패밀리센터 창봉자동차종합정비|(삼계동)|||40701
애니카패밀리센터|창성자동차공업사|||삼성화재|02-2613-2337|서울 구로구 중앙로14길 15-1||||||||애니카패밀리센터 창성자동차공업사|(고척동)|||40701
애니카패밀리센터|창원외제차안심케어센터|||삼성화재|010-6370-1723|경남 창원시 마산회원구 3.15대로 674||||||||애니카패밀리센터 창원외제차안심케어센터|(석전동)|||40701
애니카패밀리센터|처용공업사|||삼성화재|052-237-1234|울산 울주군 온산읍 공단로 439||||||||애니카패밀리센터 처용공업사||||40701
애니카패밀리센터|천령정비|||삼성화재|055-963-3077|경남 함양군 함양읍 함양로 1255||||||||애니카패밀리센터 천령정비||||40701
애니카패밀리센터|천안외제차안심케어센터|||삼성화재|041-551-5114|충남 천안시 동남구 터미널2로 16770||||||||애니카패밀리센터 천안외제차안심케어센터|4층 (신부동)|||40701
애니카패밀리센터|첨단공업|||삼성화재|043-646-2311|충북 제천시 내토로 891||||||||애니카패밀리센터 첨단공업||||40701
애니카패밀리센터|청룡자동차정비|||삼성화재|031-675-1364|경기 안성시 서운로 806||||||||애니카패밀리센터 청룡자동차정비|(중리동)|||40701
애니카패밀리센터|청송정비공장|||삼성화재|054-874-8181|경북 청송군 진보면 진보로 55||||||||애니카패밀리센터 청송정비공장||||40701
애니카패밀리센터|청원정비|||삼성화재|031-409-4433|경기 안산시 상록구 오목로 171||||||||애니카패밀리센터 청원정비||||40701
애니카패밀리센터|청주외제차안심케어센터|||삼성화재|043-265-5114|충북 청주시 흥덕구 사직대로 142층 (복대동 , 금관빌딩) ||||||||애니카패밀리센터 청주외제차안심케어센터||||40701
애니카패밀리센터|청진자동차|||삼성화재|02-587-2328|서울 서초구 과천대로 904-6||||||||애니카패밀리센터 청진자동차|(방배동)|||40701
애니카패밀리센터|청황정비|||삼성화재|055-366-7799|경남 양산시 주남로 89||||||||애니카패밀리센터 청황정비|(주남동)|||40701
애니카패밀리센터|춘향자동차공업사|||삼성화재|063-626-5114|전북 남원시 박달길 7||||||||애니카패밀리센터 춘향자동차공업사|(용정동)|||40701
애니카패밀리센터|충주자동차정비공장|||삼성화재|043-855-6044|충북 충주시 목행산단2로 18||||||||애니카패밀리센터 충주자동차정비공장|(금릉동)|||40701
애니카패밀리센터|카세파|||삼성화재|02-804-3666|서울 금천구 범안로 1178||||||||애니카패밀리센터 카세파|(독산동)|||40701
애니카패밀리센터|카신모터스|||삼성화재|042-633-4004|대전 대덕구 아리랑로55번길 7||||||||애니카패밀리센터 카신모터스|(읍내동)|||40701
애니카패밀리센터|카프자동차정비|||삼성화재|041-622-6500|충남 천안시 서북구 음봉로 909-17||||||||애니카패밀리센터 카프자동차정비|(백석동)|||40701
애니카패밀리센터|캄스정비|||삼성화재|051-581-1133|부산 금정구 수림로 34||||||||애니카패밀리센터 캄스정비|(부곡동)|||40701
애니카패밀리센터|케이모터스|||삼성화재|033-645-6677|강원 강릉시 사임당로175번길 3||||||||애니카패밀리센터 케이모터스|(유천동)|||40701
애니카패밀리센터|케이모터스|||삼성화재|031-457-0050|경기 의왕시 한밭들길 6||||||||애니카패밀리센터 케이모터스|(고천동)|||40701
애니카패밀리센터|케이씨씨오토|||삼성화재|032-713-4533|경기 부천시 길주로 443||||||||애니카패밀리센터 케이씨씨오토||||40701
애니카패밀리센터|코리아모터스|||삼성화재|031-633-7259|경기 이천시 호법면 중부대로 890||||||||애니카패밀리센터 코리아모터스||||40701
애니카패밀리센터|코리아모터스|||삼성화재|031-675-6584|경기 안성시 안성맞춤대로 1200||||||||애니카패밀리센터 코리아모터스||||40701
애니카패밀리센터|코리아카독크|||삼성화재|043-283-4800|충북 청주시 서원구 청남로 1833-46||||||||애니카패밀리센터 코리아카독크|(미평동)|||40701
애니카패밀리센터|코션코리아센터|||삼성화재|031-718-8231|경기 용인시 처인구 모현면 오산로 12-21||||||||애니카패밀리센터 코션코리아센터|(오산리)|||40701
애니카패밀리센터|코오롱글로벌|||삼성화재|032-676-7301|경기 부천시 신흥로441번길 26||||||||애니카패밀리센터 코오롱글로벌||||40701
애니카패밀리센터|코오롱오토케어서비스|||삼성화재|055-264-1987|경남 창원시 성산구 삼동로128번길 2||||||||애니카패밀리센터 코오롱오토케어서비스||||40701
