##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BBQ
BBQ|울산현대달동본점|129.321924|35.534584|BBQ|052-911-7296|울산광역시 남구 중앙로128번길 65||||||||BBQ 울산현대달동본점|(달동)|||80609
BBQ|울산삼산점|129.333259|35.541219|BBQ|052-266-8289||울산 남구 달동 1351-1|||||||BBQ 울산삼산점|현우상가 102|||80609
BBQ|울산야음점|129.317982|35.526191|BBQ|052-274-9293|울산광역시 남구 중앙로48번길 5||||||||BBQ 울산야음점|(신정동)|||80609
BBQ|울산명촌점|129.357741|35.553041|BBQ|052-288-6688|울산광역시 북구 명촌11길 12||||||||BBQ 울산명촌점|(명촌동,123B3L1층)|||80609
BBQ|울산염포양정점|129.391153|35.532939|BBQ|052-287-9284|울산광역시 북구 염포로 669||||||||BBQ 울산염포양정점|(성원상떼빌) 상가동 108호|||80609
BBQ|울산남목점|129.427867|35.540233|BBQ|052-234-9247|울산광역시 동구 미포1길 20||||||||BBQ 울산남목점|(동부동) 1층|||80609
BBQ|울산서부점|129.431568|35.525102|BBQ|052-234-3592||울산 동구 서부동 181-49|||||||BBQ 울산서부점||||80609
BBQ|울산남창점|129.280499|35.412559|BBQ|052-238-1191|울산광역시 울주군 온양읍 대운길 21||||||||BBQ 울산남창점|(1층)|||80609
BBQ|울산덕신점|129.310489|35.427461|BBQ|052-237-0277|울산광역시 울주군 온산읍 신온9길 61||||||||BBQ 울산덕신점|1층|||80609
BBQ|울산전하점|129.427095|35.510355|BBQ|052-232-6333||울산 동구 전하동 634-5|||||||BBQ 울산전하점||||80609
BBQ|울산화정점(4)(올리브카페)|129.423255|35.503281|BBQ|052-236-9793|울산광역시 동구 학문로 47||||||||BBQ 울산화정점(4)(올리브카페)|(화정동) 1층 (화정동)|||80609
BBQ|인천동양점|126.758102|37.563319|BBQ|032-553-9288|인천광역시 계양구 당미길 43||||||||BBQ 인천동양점|(동양동,외 13필지 동양휴먼빌상가 108호)|||80609
BBQ|인천서창점|126.751454|37.435077|BBQ|032-465-2292||인천 남동구 서창동 565-6|||||||BBQ 인천서창점|1층일부 (102호)|||80609
BBQ|부평삼산점|126.74335|37.521734|BBQ|032-512-0679||인천 부평구 삼산동 389-2|||||||BBQ 부평삼산점|로얄프라자 108호|||80609
BBQ|인천계산점|126.741389|37.534057|BBQ|032-551-0366|인천광역시 계양구 용종로 2||||||||BBQ 인천계산점||||80609
BBQ|인천부개점|126.737502|37.49346|BBQ|032-527-2656||인천 부평구 부개동 124-35|||||||BBQ 인천부개점|1층|||80609
BBQ|부개일신점|126.737254|37.485988|BBQ|032-504-5592|인천광역시 부평구 동수로 169-1||||||||BBQ 부개일신점||||80609
BBQ|굴포천점|126.735398|37.507557|BBQ|032-523-1165|인천광역시 부평구 충선로203번길 16||||||||BBQ 굴포천점|(삼산동,창성프라자) 101,102호|||80609
BBQ|부평삼산타운점|126.73375|37.512062|BBQ|032-513-9298||인천 부평구 삼산동 440-1|||||||BBQ 부평삼산타운점|삼산타운상가 107호|||80609
BBQ|인천작전2점|126.732248|37.533355|BBQ|032-548-6171||인천 계양구 작전동 64-1|||||||BBQ 인천작전2점|삼보아파트상가 A-106|||80609
BBQ|인천계산3점|126.733249|37.543719|BBQ|032-547-7111||인천 계양구 계산2동 916-5|||||||BBQ 인천계산3점||||80609
BBQ|인천작전역점|126.72806|37.52813|BBQ|032-541-9282||인천 계양구 작전동 871-60|||||||BBQ 인천작전역점|1층 4호|||80609
BBQ|부평4점|126.724723|37.498792|BBQ|032-526-9992||인천 부평구 부평4동 441-36|||||||BBQ 부평4점|부평빌딩1층|||80609
BBQ|계산역점|126.728125|37.543628|BBQ|032-543-7477|인천광역시 계양구 경명대로 1091||||||||BBQ 계산역점|(계산동) 에이동 1층|||80609
BBQ|인천만수2점|126.724458|37.454485|BBQ|032-463-9282||인천 남동구 만수5동 912-12|||||||BBQ 인천만수2점||||80609
BBQ|소래포구점|126.7355|37.401397|BBQ|032-431-0100|인천광역시 남동구 소래역로46번길 20||||||||BBQ 소래포구점|(논현동,로하시안 프라자) 1층 107,108호|||80609
BBQ|부평2점|126.716764|37.486092|BBQ|032-521-9255||인천 부평구 부평2동 756-103|||||||BBQ 부평2점||||80609
BBQ|인천산곡점|126.714615|37.503323|BBQ|032-527-9880|인천광역시 부평구 원적로416번길 20||||||||BBQ 인천산곡점|1층 103,104-1,104-2호 (산곡동,한신산곡상가)|||80609
BBQ|인천효성점|126.715894|37.527674|BBQ|032-508-9222|인천광역시 계양구 효서로 182||||||||BBQ 인천효성점|(효성동,풍림아파트) 상가동 106호|||80609
BBQ|인천간석점|126.714666|37.46202|BBQ|032-425-9295||인천 남동구 간석3동 34-20|||||||BBQ 인천간석점||||80609
BBQ|인천구월캐슬점|126.714967|37.454959|BBQ|032-473-9292||인천 남동구 구월동 24|||||||BBQ 인천구월캐슬점|롯데캐슬골드상가 201|||80609
BBQ|백운점|126.709682|37.488943|BBQ|032-529-6292|인천 부평구 산곡동 경원대로 1258-1||||||||BBQ 백운점|1층|||80609
BBQ|인천논현2점|126.724486|37.406145|BBQ|032-429-7123||인천 남동구 논현동 593-9|||||||BBQ 인천논현2점|논현프라자 101호|||80609
BBQ|한화지구점|126.72449|37.395269|BBQ|032-431-9992|인천광역시 남동구 앵고개로815번길 20||||||||BBQ 한화지구점|(논현동,소래휴먼시아3단지아파트) 비상가동 1층 102호|||80609
BBQ|인천구월점|126.70804|37.446342|BBQ|032-472-7766|인천광역시 남동구 성리로35번길 20-1||||||||BBQ 인천구월점|(구월동,1층2호일부)|||80609
BBQ|동암역점(치킨앤비어)(명변)|126.703724|37.471163|BBQ|032-438-8282|인천광역시 부평구 동암남로 1||||||||BBQ 동암역점(치킨앤비어)(명변)|2층 (십정동)|||80609
BBQ|인천청천점|126.70433|37.520583|BBQ|032-515-1892|인천광역시 부평구 마장로 475||||||||BBQ 인천청천점|(청천동)|||80609
BBQ|인천산곡행운점|126.698722|37.504771|BBQ|032-518-6662|인천광역시 부평구 원적로 291||||||||BBQ 인천산곡행운점|(산곡동) 1층|||80609
BBQ|인천간석역점|126.696487|37.463443|BBQ|032-423-9289||인천 남동구 간석4동 390-14|||||||BBQ 인천간석역점||||80609
BBQ|인천논현점|126.709901|37.401743|BBQ|032-421-9288|인천광역시 남동구 호구포로 212||||||||BBQ 인천논현점|(논현동,대양프라자1층102호)|||80609
BBQ|국제평화지원단|126.692847|37.524511|BBQ|032-450-6170|인천광역시 계양구 봉오대로 385||||||||BBQ 국제평화지원단|(효성동)|||80609
BBQ|인천구월2점|126.691038|37.44857|BBQ|032-435-4545||인천 남구 주안동 1572-19|||||||BBQ 인천구월2점||||80609
BBQ|문학구장점|126.692733|37.436235|BBQ|010-6303-097|인천광역시 남구 미추로 61||||||||BBQ 문학구장점|103동 1310호 (숭의동,광해오피스텔)|||80609
BBQ|인천주안점(5)|126.685723|37.460378|BBQ|032-446-7898|인천광역시 미추홀구 주안동로 23||||||||BBQ 인천주안점(5)|(주안동) 1층|||80609
BBQ|인천SK행복드림구장|126.68648|37.436455|BBQ|010-7495-278|인천광역시 미추홀구 매소홀로 618||||||||BBQ 인천SK행복드림구장|2층 (문학동)|||80609
BBQ|인천가좌점|126.680691|37.495291|BBQ|032-582-5852|인천광역시 서구 건지로348번길 27||||||||BBQ 인천가좌점|(가좌동)|||80609
BBQ|인천주안북부점|126.679315|37.467406|BBQ|032-867-9282||인천 남구 주안동 14-51|||||||BBQ 인천주안북부점|1층|||80609
BBQ|인천문학점|126.683216|37.438346|BBQ|032-446-9245|인천광역시 남구 매소홀로 550-2||||||||BBQ 인천문학점|(문학동)|||80609
BBQ|인천신현점|126.670796|37.516354|BBQ|032-574-9282||인천 서구 신현동 278~295 280-4|||||||BBQ 인천신현점||||80609
BBQ|인천서구청점|126.67478|37.549502|BBQ|032-565-0079|인천광역시 서구 승학로 310||||||||BBQ 인천서구청점|(연희동) 1층|||80609
BBQ|인천연수점|126.68118|37.408121|BBQ|032-815-9737||인천 연수구 동춘동 925|||||||BBQ 인천연수점|한양1차상가 113호|||80609
BBQ|루원시티점|126.666587|37.5272|BBQ|010-2779-3006|인천광역시 서구 봉오재3로 66||||||||BBQ 루원시티점|상가1동 102호 (가정동,루원시티프라디움)|||80609
BBQ|인천학익점|126.668823|37.441339|BBQ|032-875-9281||인천 남구 학익동 244-33|||||||BBQ 인천학익점||||80609
BBQ|인천인하대점|126.666221|37.449131|BBQ|032-876-2620||인천 남구 용현동 35-7|||||||BBQ 인천인하대점|1층|||80609
BBQ|김포불로점|126.688411|37.613131|BBQ|032-565-7250||인천 서구 불로동 불로지구39블럭 불로금호어울림상가101호 |||||||BBQ 김포불로점||||80609
BBQ|인천도화점|126.662326|37.472441|BBQ|032-777-9282|인천광역시 남구 숙골로 114||||||||BBQ 인천도화점|(도화동) 108호 (우리타워)|||80609
BBQ|인천동춘점|126.671281|37.407109|BBQ|032-813-4949|인천광역시 연수구 앵고개로254번길 19-6||||||||BBQ 인천동춘점|(동춘동,1층일부 (1호))|||80609
BBQ|인천당하점|126.674816|37.592868|BBQ|032-562-9282|인천광역시 서구 청마로167번안길 17||||||||BBQ 인천당하점|(당하동,선혜프라자) 115호|||80609
BBQ|인천제물포점|126.658313|37.463521|BBQ|032-873-4929||인천 남구 숭의4동 1-64|||||||BBQ 인천제물포점||||80609
BBQ|인천청라점|126.655396|37.534308|BBQ|032-567-9582||인천 서구 연희동 796-13|||||||BBQ 인천청라점|중흥클래스 2차상가 101호|||80609
BBQ|마전우선점|126.668504|37.597627|BBQ|032-564-4591|인천광역시 서구 완정로 46||||||||BBQ 마전우선점|(마전동) 1동 5호 6호|||80609
BBQ|송도캠퍼스타운점|126.665125|37.389235|BBQ|032-817-9285||인천 연수구 송도동 149|||||||BBQ 송도캠퍼스타운점|C동 203호|||80609
BBQ|인천송림점|126.646869|37.476383|BBQ|032-766-9119||인천 동구 송림동 125-19|||||||BBQ 인천송림점||||80609
BBQ|인천옥련점|126.653461|37.423955|BBQ|032-859-2255||인천 연수구 옥련동 371|||||||BBQ 인천옥련점|지상1층 101호|||80609
BBQ|인하대역점|126.648646|37.448571|BBQ|032-881-9992|인천광역시 남구 독배로 311||||||||BBQ 인하대역점|(용현동,비젼프라자) 1층 101호|||80609
BBQ|송도라마다호텔BBQ타운점|126.65548|37.414626|BBQ|032-834-4578|인천광역시 연수구 능허대로267번길 29||||||||BBQ 송도라마다호텔BBQ타운점|(동춘동) 106,107호|||80609
BBQ|청라타워점|126.6466|37.53264|BBQ|032-564-6500|인천광역시 서구 청라커낼로260번길 7-19||||||||BBQ 청라타워점|(경서동,청라에이스프라자107호)|||80609
BBQ|인천용현점|126.642869|37.454307|BBQ|032-891-9285||인천 남구 용현동 556-58|||||||BBQ 인천용현점|101호|||80609
BBQ|인천검단점|126.658355|37.602828|BBQ|032-567-1032||인천 서구 마전동 690-28|||||||BBQ 인천검단점||||80609
BBQ|송도센트럴파크점|126.646483|37.401746|BBQ|032-858-9200|인천광역시 연수구 컨벤시아대로42번길 61||||||||BBQ 송도센트럴파크점|(송도동,더샵 그린애비뉴) 817-104|||80609
BBQ|첨단글로벌점|126.652333|37.376512|BBQ|032-814-2929|인천광역시 연수구 송도문화로28번길 28||||||||BBQ 첨단글로벌점|201동,1층 127호 (송도동,송도글로벌캠퍼스푸르지오)|||80609
BBQ|송도첨단점|126.653505|37.367109|BBQ|032-813-1001|인천광역시 연수구 첨단대로 80||||||||BBQ 송도첨단점|(송도동,레지던스라이크홈) 에이동 109-2호|||80609
BBQ|인천단봉오류점|126.639267|37.595663|BBQ|032-568-9280|인천광역시 서구 봉화로 18||||||||BBQ 인천단봉오류점|(왕길동,드림파크 어울림상가) 209동 101호|||80609
BBQ|송도신도시점|126.632885|37.381182|BBQ|032-832-9285|인천광역시 연수구 컨벤시아대로274번길 15||||||||BBQ 송도신도시점|(송도동,송도더샵마스터뷰) 상가동 1층 2호|||80609
BBQ|영종엠포리움호텔점(특화)|126.578279|37.491824|BBQ|032-752-5996|인천광역시 중구 은하수로 35||||||||BBQ 영종엠포리움호텔점(특화)|(중산동,영종로얄엠포리움호텔) 지하1층 101호|||80609
BBQ|영종하늘도시점|126.562181|37.489224|BBQ|032-751-9279|인천광역시 중구 하늘중앙로195번길 23||||||||BBQ 영종하늘도시점|(중산동,하늘프라자) 103호|||80609
BBQ|영종행복점|126.510078|37.482911|BBQ|032-751-9282|인천광역시 중구 넙디로 56||||||||BBQ 영종행복점|101호 (운서동)|||80609
BBQ|신공항점|126.489475|37.493174|BBQ|032-752-1221|인천광역시 중구 신도시남로141번길 5-12||||||||BBQ 신공항점|(운서동,화평에어빌) 1층 108호,109호|||80609
BBQ|강화세광점|126.48033|37.723602|BBQ|032-933-0203||인천 강화군 선원면 창리 642-1|||||||BBQ 강화세광점||||80609
BBQ|강화점|126.489799|37.744392|BBQ|032-932-9221|인천광역시 강화군 강화읍 강화대로 358||||||||BBQ 강화점|(전원표구화랑)|||80609
BBQ|백령도점|124.664942|37.960784|BBQ|032-836-9282||인천 옹진군 백령면 북포리 505-1|||||||BBQ 백령도점||||80609
BBQ|영광홍농점|126.443944|35.3949|BBQ|061-356-9282||전남 영광군 홍농읍 상하리 480-1|||||||BBQ 영광홍농점||||80609
BBQ|전남곡성점|127.293491|35.279482|BBQ|061-363-9199|전라남도 곡성군 곡성읍 군청로 14||||||||BBQ 전남곡성점||||80609
BBQ|전남영광점|126.505566|35.275703|BBQ|061-353-9992|전라남도 영광군 영광읍 신남로 216||||||||BBQ 전남영광점||||80609
BBQ|전남구례화엄사점|127.487406|35.238531|BBQ|061-783-6661||전남 구례군 마산면 황전리 842-17|||||||BBQ 전남구례화엄사점||||80609
BBQ|전남화순점|126.991527|35.060595|BBQ|061-374-9282|전라남도 화순군 화순읍 중앙로 93||||||||BBQ 전남화순점|1층|||80609
BBQ|전남남평점|126.838742|35.046422|BBQ|061-337-5292|전라남도 나주시 남평읍 남평1로 10||||||||BBQ 전남남평점||||80609
BBQ|전남나주시내점|126.719997|35.029977|BBQ|061-334-0078|전라남도 나주시 중앙로 7||||||||BBQ 전남나주시내점|(남내동)|||80609
BBQ|광양덕례점|127.575815|34.975903|BBQ|061-763-9982||전남 광양시 광양읍 구산리 848-23|||||||BBQ 광양덕례점||||80609
BBQ|전남조례점|127.517748|34.958965|BBQ|061-722-6459|전라남도 순천시 봉화2길 71||||||||BBQ 전남조례점|(조례동)|||80609
BBQ|전남남부점|127.48972|34.947817|BBQ|061-744-1554|전라남도 순천시 이수로 17||||||||BBQ 전남남부점|(장천동,해피골드) 1층|||80609
BBQ|전남순천금당점|127.528294|34.951028|BBQ|061-723-4471||전남 순천시 해룡면 상삼리 614-4|||||||BBQ 전남순천금당점||||80609
BBQ|전남연향점|127.517579|34.946704|BBQ|061-725-5279|전라남도 순천시 연향번영4길 30||||||||BBQ 전남연향점|(연향동,좋은친구들) 1층|||80609
BBQ|전남순천연향2점|127.526851|34.939132|BBQ|061-725-8892||전남 순천시 연향동 1613-2|||||||BBQ 전남순천연향2점||||80609
BBQ|광양중마점|127.690608|34.948483|BBQ|061-794-3399||전남 광양시 중동 1540-11|||||||BBQ 광양중마점||||80609
BBQ|청계목대점|126.434212|34.911102|BBQ|061-453-9285||전남 무안군 청계면 도림리 311-19|||||||BBQ 청계목대점||||80609
BBQ|전남보성점|127.087666|34.765845|BBQ|061-853-9945|전라남도 보성군 보성읍 중앙로 9||||||||BBQ 전남보성점|보성우산주공아파트 1층 102호|||80609
BBQ|목포하당2호점|126.426741|34.8087|BBQ|061-285-5592||전남 목포시 옥암동 965|||||||BBQ 목포하당2호점|금호아파트상가|||80609
BBQ|전남미평점|127.702658|34.772552|BBQ|061-652-7111|전라남도 여수시 대학로 27||||||||BBQ 전남미평점||||80609
BBQ|전남영암삼호점|126.370972|34.748089|BBQ|061-462-6696|전라남도 영암군 삼호읍 신항로 135-29||||||||BBQ 전남영암삼호점||||80609
BBQ|전남장흥점|126.905615|34.674273|BBQ|061-862-9282|전라남도 장흥군 장흥읍 장흥대로 3482||||||||BBQ 전남장흥점|(월정빌딩) 1층|||80609
BBQ|전남강진점|126.76997|34.6398|BBQ|061-434-9283|전라남도 강진군 강진읍 보은로2길 36||||||||BBQ 전남강진점||||80609
BBQ|전남해남점|126.590595|34.577348|BBQ|061-535-9282|전라남도 해남군 해남읍 북부순환로 204||||||||BBQ 전남해남점||||80609
BBQ|고흥거금도점|127.128333|34.463107|BBQ|061-843-1008|전남 고흥군 금산면 거금중앙길 137||||||||BBQ 고흥거금도점||||80609
BBQ|전남진도점|126.264075|34.481806|BBQ|061-544-9282|전라남도 진도군 진도읍 남문길 42-2||||||||BBQ 전남진도점||||80609
BBQ|전남완도행운점|126.747015|34.320275|BBQ|061-555-9282|전라남도 완도군 완도읍 개포로 175||||||||BBQ 전남완도행운점||||80609
BBQ|완도청산점|126.856819|34.181352|BBQ|061-554-7775||전남 완도군 청산면 도청리 943-23|||||||BBQ 완도청산점||||80609
BBQ|완도보길도점|126.565895|34.169583|BBQ|061-555-1767|전남 완도군 보길면 청병길 10||||||||BBQ 완도보길도점||||80609
BBQ|담양메타프로방스점|127.001779|35.322057|BBQ|061-381-3755|전라남도 담양군 담양읍 깊은실길 2-13||||||||BBQ 담양메타프로방스점||||80609
BBQ|지리산온천점|127.456823|35.316848|BBQ|061-783-8900|전라남도 구례군 산동면 지리산온천로 262||||||||BBQ 지리산온천점|101호,102호|||80609
BBQ|옥과점|127.135628|35.27634|BBQ|061-363-9282|전라남도 곡성군 옥과면 대학로 147||||||||BBQ 옥과점||||80609
BBQ|장성상무대점|126.66548|35.258778|BBQ|061-394-9992|전라남도 장성군 삼계면 사창로 57||||||||BBQ 장성상무대점||||80609
BBQ|화순금호리조트점(특화)(2)|127.084143|35.163594|BBQ|061-370-5114|전라남도 화순군 북면 옥리길 14-21||||||||BBQ 화순금호리조트점(특화)(2)|(금호화순리조트) 지하1층|||80609
BBQ|나주혁신점|126.788854|35.022949|BBQ|061-337-9919|전라남도 나주시 상야2길 7||||||||BBQ 나주혁신점|(빛가람동) 114 (중흥S-클래스메가티움1차1층)|||80609
BBQ|빛가람점|126.787537|35.00973|BBQ|061-335-8292|전라남도 나주시 그린로 193||||||||BBQ 빛가람점|(빛가람동) 1층 105호|||80609
BBQ|순천법원점|127.52338|34.969633|BBQ|061-721-9299|전라남도 순천시 왕지로 12||||||||BBQ 순천법원점|1층 (왕지동)|||80609
BBQ|광양용강점|127.611406|34.969693|BBQ|061-761-9245|전라남도 광양시 광양읍 와룡길 30-1||||||||BBQ 광양용강점||||80609
BBQ|순천오천점|127.494254|34.935134|BBQ|061-746-9282|전라남도 순천시 오천7길 28||||||||BBQ 순천오천점|(오천동) 1층 101호|||80609
BBQ|순천신대점|127.548804|34.934447|BBQ|061-726-9282|전라남도 순천시 해룡면 신대로 119||||||||BBQ 순천신대점|(1층)|||80609
BBQ|광양중동점|127.697509|34.935573|BBQ|061-792-9282|전라남도 광양시 광장1길 21||||||||BBQ 광양중동점|(중동)|||80609
BBQ|남악대박점|126.469801|34.812746|BBQ|061-281-9299|전라남도 무안군 삼향읍 남악4로82번길 31||||||||BBQ 남악대박점|(근화베아채아파트) 상가 109호|||80609
BBQ|목포석현점|126.417641|34.816523|BBQ|061-281-9288|전라남도 목포시 텃골로33번길 53||||||||BBQ 목포석현점|제주민복지시설동 101호 (석현동,석현동 금호어울림)|||80609
BBQ|무안남악행운점|126.459741|34.808942|BBQ|061-247-9282|전라남도 무안군 삼향읍 남악3로 39||||||||BBQ 무안남악행운점|(펠리시티상가) 102동 1층 104호|||80609
BBQ|목포용해점(올리브카페)|126.392432|34.817933|BBQ|061-272-9282|전라남도 목포시 연산백련로 4-14||||||||BBQ 목포용해점(올리브카페)|(연산동) 1층 101호 (연산동)|||80609
BBQ|목포옥암점|126.452149|34.806421|BBQ|061-287-9288|전라남도 목포시 남악2로9번길 8||||||||BBQ 목포옥암점|(옥암동) 1층|||80609
BBQ|목포하당점|126.421352|34.800743|BBQ|061-282-0110|전라남도 목포시 교육로 37||||||||BBQ 목포하당점|(상동,목포우성우편취급소)|||80609
BBQ|여수죽림점|127.639567|34.76215|BBQ|061-691-9272||전라남도 여수시 소라면 죽림리 1226-6|||||||BBQ 여수죽림점||||80609
BBQ|여수학동점|127.660938|34.760941|BBQ|061-686-9295~6|전라남도 여수시 도원로 270||||||||BBQ 여수학동점|(학동) 104호|||80609
BBQ|여수신기행운점|127.672416|34.761783|BBQ|061-686-2997|전라남도 여수시 흥국로 91||||||||BBQ 여수신기행운점|(신기동) 나동|||80609
BBQ|여수문수점|127.705813|34.754548|BBQ|061-655-2828|전라남도 여수시 문수로 86||||||||BBQ 여수문수점|(문수동) 1층|||80609
BBQ|여수웅천점|127.685144|34.743877|BBQ|061-691-9282|전라남도 여수시 웅천7길 11||||||||BBQ 여수웅천점|(웅천동)|||80609
BBQ|여수봉산점|127.720202|34.737273|BBQ|061-642-8292|전라남도 여수시 봉산서3길 21||||||||BBQ 여수봉산점|(봉산동) 2층|||80609
BBQ|여수돌산점|127.747944|34.721511|BBQ|061-641-9285|전라남도 여수시 돌산읍 강남8길 13||||||||BBQ 여수돌산점||||80609
BBQ|완도고금점|126.802321|34.396688|BBQ|061-555-2255|전라남도 완도군 고금면 고금동로 21-1||||||||BBQ 완도고금점||||80609
BBQ|완주봉동행운점|127.122204|35.961579|BBQ|063-263-1166|전라북도 완주군 봉동읍 둔산1로 116||||||||BBQ 완주봉동행운점|1층|||80609
BBQ|익산어양점|126.984865|35.961894|BBQ|063-833-9979|전라북도 익산시 무왕로19길 32||||||||BBQ 익산어양점|(어양동,학원 및 소매점) 1층|||80609
BBQ|익산부송점|126.990281|35.96139|BBQ|063-838-2003|전라북도 익산시 부송로 110||||||||BBQ 익산부송점|(부송동) 1층|||80609
BBQ|원광대점|126.957243|35.960738|BBQ|0638350009|전라북도 익산시 익산대로58길 23||||||||BBQ 원광대점|(신동,피플하우스)|||80609
BBQ|익산영등점|126.975483|35.959552|BBQ|063-831-0006|전라북도 익산시 고봉로32길 40||||||||BBQ 익산영등점|(영등동,조이미용실)|||80609
BBQ|군산조촌점(올리브치킨)|126.739221|35.979458|BBQ|053-446-9285|전라북도 군산시 궁포2로 20||||||||BBQ 군산조촌점(올리브치킨)|상가동 1층 3호 (조촌동,군산디오션시티푸르지오)|||80609
BBQ|전북봉동3공단점|127.154858|35.949636|BBQ|063-262-8877|전라북도 완주군 봉동읍 봉동로 326||||||||BBQ 전북봉동3공단점||||80609
BBQ|익산모현점|126.933267|35.947315|BBQ|063-853-7272|전라북도 익산시 선화로6길 40-7||||||||BBQ 익산모현점|(모현동1가,비젼빌딩)|||80609
BBQ|군산수송스타점|126.718864|35.964282|BBQ|063-465-9543|전라북도 군산시 수송로 213||||||||BBQ 군산수송스타점|(수송동) 2층|||80609
BBQ|군산나운행운점|126.700389|35.967292|BBQ|063-467-9244|전라북도 군산시 수송로 37||||||||BBQ 군산나운행운점|(나운동,나뚜루)|||80609
BBQ|군산나운신도시점)|126.710129|35.965559|BBQ|063-462-8700|전라북도 군산시 서수송2길 40||||||||BBQ 군산나운신도시점)|(나운동)|||80609
BBQ|익산동산점(올리브카페)|126.96503|35.934849|BBQ|063-841-9282|전라북도 익산시 서동로 126||||||||BBQ 익산동산점(올리브카페)|1층 (동산동)|||80609
BBQ|군산나운지곡점|126.706751|35.956546|BBQ|063-468-9292|전라북도 군산시 동지곡길 38||||||||BBQ 군산나운지곡점|(지곡동)|||80609
BBQ|무주태권도원점|127.788537|36.009859|BBQ|063-324-0202|전라북도 무주군 설천면 삼도봉로 14||||||||BBQ 무주태권도원점||||80609
BBQ|전주동산점|127.080644|35.87313|BBQ|063-212-9289|전라북도 전주시 덕진구 쪽구름3길 45||||||||BBQ 전주동산점|(동산동)|||80609
BBQ|전주송천점|127.128471|35.863166|BBQ|063-251-0075|전라북도 전주시 덕진구 오송1길 15||||||||BBQ 전주송천점|(송천동1가) 103호|||80609
BBQ|전주금암점|127.13889|35.843629|BBQ|063-251-9282|전라북도 전주시 덕진구 조경단로 104||||||||BBQ 전주금암점|(금암동,아가페교회) 1층|||80609
BBQ|전주서신점|127.112344|35.83673|BBQ|063-253-9288|전라북도 전주시 완산구 여울로 109-9||||||||BBQ 전주서신점|(서신동,엘지아파트) 제상가동 1층 102호 (서신동)|||80609
BBQ|전북혁신점|127.061289|35.837298|BBQ|063-222-9082|전라북도 전주시 완산구 오공로 43-22||||||||BBQ 전북혁신점|(중동) 108호|||80609
BBQ|무주스키점|127.755612|35.908497|BBQ|063-323-2828|전라북도 무주군 설천면 만선로 53||||||||BBQ 무주스키점||||80609
BBQ|전주아중점|127.16665|35.824861|BBQ|063-244-9228|전라북도 전주시 덕진구 한배미로 16||||||||BBQ 전주아중점|(인후동1가)|||80609
BBQ|전북도청점|127.107315|35.814332|BBQ|063-229-9288|전라북도 전주시 완산구 홍산1길 21||||||||BBQ 전북도청점|105동 1층 137호 (효자동2가,서희스타힐스)|||80609
BBQ|임실스타점|127.284219|35.610459|BBQ|063-643-9288|전라북도 임실군 임실읍 호국로 1650||||||||BBQ 임실스타점||||80609
BBQ|변산대명리조트|126.470121|35.631452|BBQ|000000000|전라북도 부안군 변산면 변산해변로 51||||||||BBQ 변산대명리조트|(대명리조트변산)|||80609
BBQ|부안격포점|126.470959|35.629219|BBQ|063-583-8288|전라북도 부안군 변산면 변산해변로 29-7||||||||BBQ 부안격포점||||80609
BBQ|정읍수성점|126.853091|35.56659|BBQ|063-538-8892|전라북도 정읍시 중앙로 131||||||||BBQ 정읍수성점|(수성동,SHOW)|||80609
BBQ|정읍상동행운점|126.872652|35.556121|BBQ|063-531-9279|전라북도 정읍시 충정로 16||||||||BBQ 정읍상동행운점|(상동,내장산빌딩)|||80609
BBQ|군산경암점|126.722117|35.979097|BBQ|063-446-9280|전북 군산시 대명동 대명길 3||||||||BBQ 군산경암점|상가동 1층 107호|||80609
BBQ|군산산북소룡점|126.679868|35.969322|BBQ|063-465-9293||전북 군산시 산북동 3536-5|||||||BBQ 군산산북소룡점||||80609
BBQ|군산미장점|126.725062|35.961428|BBQ|063-452-2488|전북 군산시 미장남로 10||||||||BBQ 군산미장점|1동 105호 (미장아이파크상가)|||80609
BBQ|군산미룡점|126.688068|35.942698|BBQ|063-467-1418||전북 군산시 미룡동 898-1|||||||BBQ 군산미룡점||||80609
BBQ|전주신도시점|127.106669|35.810776|BBQ|063-221-6282||전북 전주시 완산구 효자동2가 1327-4|||||||BBQ 전주신도시점||||80609
BBQ|전주삼천점|127.117433|35.794929|BBQ|063-225-9255||전북 전주시 완산구 삼천동1가 657-8|||||||BBQ 전주삼천점||||80609
BBQ|고창본점|126.70003|35.435366|BBQ|063-562-9282||전북 고창군 고창읍 읍내리 197-8|||||||BBQ 고창본점||||80609
BBQ|남원점|127.389736|35.415277|BBQ|063-633-9282||전북 남원시 향교동 1049-4|||||||BBQ 남원점||||80609
BBQ|추자점|126.297481|33.963688|BBQ|064-742-6337|제주특별자치도 제주시 추자면 추자로 14-4||||||||BBQ 추자점||||80609
BBQ|제주월정점|126.799967|33.554883|BBQ|064-782-8277||제주 제주시 구좌읍 행원리 1537-5|||||||BBQ 제주월정점||||80609
BBQ|제주함덕점|126.664434|33.542389|BBQ|064-782-8814||제주 북제주군 조천읍 함덕리 1252-2|||||||BBQ 제주함덕점||||80609
