##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@미니스톱
미니스톱|풍암소망점|||미니스톱|062-414-9001|광주 서구 풍암신흥로11번길 5||||||||미니스톱 풍암소망점||||90706
미니스톱|금남평화점|||미니스톱|070-8746-3498|광주 동구 중앙로196번길 15-4||||||||미니스톱 금남평화점||||90706
미니스톱|신창삼능점|||미니스톱|062-952-5835|광주 광산구 신창로 20||||||||미니스톱 신창삼능점||||90706
미니스톱|풍암중흥점|||미니스톱|1577-9621|광주 서구 풍암순환로 110||||||||미니스톱 풍암중흥점||||90706
미니스톱|평동센타점|||미니스톱|062-944-4254|광주 광산구 평동산단3번로 48||||||||미니스톱 평동센타점||||90706
미니스톱|상무유덕점|||미니스톱|1577-9621|광주 서구 계수로 60||||||||미니스톱 상무유덕점||||90706
미니스톱|운암예향점|||미니스톱|1577-9621|광주 북구 하남대로819번길 12-2||||||||미니스톱 운암예향점||||90706
미니스톱|황금타운점|||미니스톱|1577-9621|광주광역시 동구 서석로7번길 6-2||||||||미니스톱 황금타운점||||90706
미니스톱|운남희망점|||미니스톱|062-961-4985|광주 광산구 사암로390번길 37||||||||미니스톱 운남희망점||||90706
미니스톱|하남장수점|||미니스톱|062-952-4147|광주광역시 광산구 고봉로 126-17||||||||미니스톱 하남장수점||||90706
미니스톱|수완월드점|||미니스톱|1577-9621|광주 광산구 장신로 77||||||||미니스톱 수완월드점||||90706
미니스톱|송정제일점|||미니스톱|062-942-7371|광주 광산구 송도로 210-1||||||||미니스톱 송정제일점||||90706
미니스톱|하남장안점|||미니스톱|1577-9621|광주 광산구 임곡로 691-5||||||||미니스톱 하남장안점||||90706
미니스톱|대인동부점|||미니스톱|062-228-6622|광주 동구 구성로 215||||||||미니스톱 대인동부점||||90706
미니스톱|소촌모아점|||미니스톱|1577-9621|광주 광산구 소촌로86번길 20-5||||||||미니스톱 소촌모아점|상가동 103호|||90706
미니스톱|상무병원점|||미니스톱|062-385-1089|광주 서구 시청로50번길 17||||||||미니스톱 상무병원점||||90706
미니스톱|평동월전점|||미니스톱|062-944-0371|광주 광산구 월전로 22||||||||미니스톱 평동월전점||||90706
미니스톱|수완솔빛점|||미니스톱|1577-9621|광주 광산구 왕버들로132번길 22||||||||미니스톱 수완솔빛점|상가동 101호|||90706
미니스톱|하남지원점|||미니스톱|062-959-1160|광주광역시 광산구 하남산단8번로 172||||||||미니스톱 하남지원점||||90706
미니스톱|풍암대주점|||미니스톱|062-654-3184|광주 서구 풍암1로 7||||||||미니스톱 풍암대주점||||90706
미니스톱|상무광장점|||미니스톱|062-372-7354|광주 서구 상무연하로 76||||||||미니스톱 상무광장점||||90706
미니스톱|하남어등점|||미니스톱|062-959-7055|광주 광산구 무진대로231번길 14||||||||미니스톱 하남어등점||||90706
미니스톱|광주연제점|||미니스톱|062-576-4188|광주 북구 양일로 61||||||||미니스톱 광주연제점||||90706
미니스톱|평동공단점|||미니스톱|062-946-3114|광주광역시 광산구 평동산단1번로 157||||||||미니스톱 평동공단점||||90706
미니스톱|상무2지구점|||미니스톱|062-375-6002|광주 서구 시청서편로4번길 15||||||||미니스톱 상무2지구점||||90706
미니스톱|운암미라보점|||미니스톱|062-526-8161|광주 북구 서강로 155||||||||미니스톱 운암미라보점||||90706
미니스톱|치평제일점|||미니스톱|062-382-6605|광주 서구 시청로20번길 11||||||||미니스톱 치평제일점||||90706
미니스톱|두암주공점|||미니스톱|062-268-9597|광주 동구 갈마로 48||||||||미니스톱 두암주공점||||90706
미니스톱|유촌버들점|||미니스톱|062-515-5683|광주 서구 상무버들로16번길 14||||||||미니스톱 유촌버들점||||90706
미니스톱|상무중앙점|||미니스톱|062-381-6605|광주 서구 상무연하로 61||||||||미니스톱 상무중앙점||||90706
미니스톱|하남산단점|||미니스톱|062-954-5085|광주 광산구 손재로 458||||||||미니스톱 하남산단점||||90706
미니스톱|첨단숭덕2점|||미니스톱|062-974-0694|광주 광산구 월계로118번길 10||||||||미니스톱 첨단숭덕2점||||90706
미니스톱|두암밤실점|||미니스톱|1577-9621|광주 북구 삼정로3번길 55||||||||미니스톱 두암밤실점||||90706
미니스톱|금호마재점|||미니스톱|062-681-5085|광주 서구 풍금로 171||||||||미니스톱 금호마재점||||90706
미니스톱|유동점|||미니스톱|062-524-3684|광주광역시 북구 경열로 181||||||||미니스톱 유동점||||90706
미니스톱|광산비아점|||미니스톱|062-959-5088|광주 광산구 비아로 12||||||||미니스톱 광산비아점||||90706
미니스톱|쌍암지구점|||미니스톱|1577-9621|광주 광산구 임방울대로825번길 22||||||||미니스톱 쌍암지구점||||90706
미니스톱|조선대병원신관점|||미니스톱|062-229-0228|광주광역시 동구 필문대로 365||||||||미니스톱 조선대병원신관점|신관지하1층|||90706
미니스톱|상무운천점|||미니스톱|062-376-9112|광주 서구 상무평화로 101||||||||미니스톱 상무운천점||||90706
미니스톱|상무목련로점|||미니스톱|062-382-0803|광주 서구 시청로20번길 22||||||||미니스톱 상무목련로점||||90706
미니스톱|광산환영점|||미니스톱|062-961-3070|광주 광산구 사암로 823||||||||미니스톱 광산환영점||||90706
미니스톱|광주엔씨점|||미니스톱|062-511-1582|광주 북구 경양로 134||||||||미니스톱 광주엔씨점||||90706
미니스톱|일곡원룸점|||미니스톱|062-575-8317|광주 북구 일곡로41번길 2||||||||미니스톱 일곡원룸점||||90706
미니스톱|광주누문점|||미니스톱|062-515-4233|광주 북구 천변우로257번길 2||||||||미니스톱 광주누문점||||90706
미니스톱|구시청점|||미니스톱|062-234-7254|광주 동구 문화전당로35번길 15||소프트크림||||||미니스톱 구시청점||||90706
미니스톱|기아클럽라운지점|||미니스톱|062-531-7934|광주 북구 서림로 10||||||||미니스톱 기아클럽라운지점|광주기아챔피언스필드 내 4층 클럽라운지|||90706
미니스톱|운암공원점|||미니스톱|062-513-5788|광주광역시 북구 북문대로33번길 11||||||||미니스톱 운암공원점||||90706
미니스톱|빛고을전남대병원점|||미니스톱|062-670-9890|광주 남구 덕남길 80||||||||미니스톱 빛고을전남대병원점||||90706
미니스톱|쌍촌하늘점|||미니스톱|062-385-2386|광주 서구 상무대로868번길 17-2||||||||미니스톱 쌍촌하늘점||||90706
미니스톱|평동원룸점|||미니스톱|062-945-8939|광주 광산구 월전로 10-6||||||||미니스톱 평동원룸점||||90706
미니스톱|쌍촌사랑점|||미니스톱|1577-9621|광주 서구 상일로 12||||||||미니스톱 쌍촌사랑점||||90706
미니스톱|평동타운점|||미니스톱|1577-9621|광주광역시 광산구 평동로 851||||||||미니스톱 평동타운점||||90706
미니스톱|쌍촌원룸점|||미니스톱|062-373-8616|광주 서구 상무대로916번길 7||||||||미니스톱 쌍촌원룸점||||90706
미니스톱|수완고실점|||미니스톱|062-955-8498|광주 광산구 풍영로330번길 15||||||||미니스톱 수완고실점|고실마을 휴먼시아 제분산상가동 101호,102호|||90706
미니스톱|금호타이어점|||미니스톱|1577-9621|광주 광산구 어등대로 658||||||||미니스톱 금호타이어점||||90706
미니스톱|전남대병원A점|||미니스톱|062-220-5065|광주 동구 제봉로 42||소프트크림||||||미니스톱 전남대병원A점||||90706
미니스톱|전남대병원B점|||미니스톱|062-220-5048|광주 동구 제봉로 42||||||||미니스톱 전남대병원B점||||90706
미니스톱|양산에버빌점|||미니스톱|1577-9621|광주 북구 양산로71번길 34||||||||미니스톱 양산에버빌점|상가동 비106,107,108호|||90706
미니스톱|광주선운점|||미니스톱|1577-9621|광주 광산구 선운로 34||||||||미니스톱 광주선운점|제상가동 101호|||90706
미니스톱|칠곡도서관점|||미니스톱|1577-9621|경북 칠곡군 왜관읍 달오2길 83-5||소프트크림||||||미니스톱 칠곡도서관점||||90706
미니스톱|경산신대타운점|||미니스톱|1577-9621|경북 경산시 압량면 압독4로 1||소프트크림||||||미니스톱 경산신대타운점||||90706
미니스톱|포항코아루점|||미니스톱|1577-9621|경북 포항시 남구 중섬로 16||소프트크림||||||미니스톱 포항코아루점|103호|||90706
미니스톱|포항쌍용점|||미니스톱|1577-9621|경북 포항시 남구 상도로66번길 7||소프트크림||||||미니스톱 포항쌍용점||||90706
미니스톱|구미원평중앙점|||미니스톱|1577-9636|경북 구미시 송원서로6길 26||소프트크림||||||미니스톱 구미원평중앙점||||90706
미니스톱|포항이동점|||미니스톱|1577-9634|경북 포항시 남구 대이로 163||소프트크림||||||미니스톱 포항이동점||||90706
미니스톱|칠곡중리점|||미니스톱|1577-9621|경북 칠곡군 석적읍 유학로 46||소프트크림||||||미니스톱 칠곡중리점|A동|||90706
미니스톱|포항남구청점|||미니스톱|1577-9621|경북 포항시 남구 희망대로 785||소프트크림||||||미니스톱 포항남구청점||||90706
미니스톱|영덕점|||미니스톱|1577-9621|경북 영덕군 강구면 강구시장길 50||소프트크림||||||미니스톱 영덕점||||90706
미니스톱|경주라마다호텔점|||미니스톱|1577-9621|경북 경주시 감포읍 동해안로 1819-21||||||||미니스톱 경주라마다호텔점|경주라마다호텔 편의시설동 1층|||90706
미니스톱|상주무양점|||미니스톱|1577-9621|경북 상주시 동수4길 71||소프트크림||||||미니스톱 상주무양점|상가동 101~2호|||90706
미니스톱|경주천마총점|||미니스톱|1577-9621|경북 경주시 첨성로 131||소프트크림||||||미니스톱 경주천마총점||||90706
미니스톱|상모센터점|||미니스톱|1577-9621|경북 구미시 상사서로3길 5||소프트크림||||||미니스톱 상모센터점||||90706
미니스톱|성주예산점|||미니스톱|1577-9621|경북 성주군 성주읍 성주순환로3길 36||소프트크림||||||미니스톱 성주예산점||||90706
미니스톱|봉곡서로점|||미니스톱|1577-9621|경북 구미시 봉곡서로5길 9||||||||미니스톱 봉곡서로점|(봉곡동)|||90706
미니스톱|울진부구점|||미니스톱|1577-9621|경북 울진군 북면 울진북로 2094||소프트크림||||||미니스톱 울진부구점|1층|||90706
미니스톱|경산부적점|||미니스톱|1577-9621|경북 경산시 압량면 고분길 20||소프트크림||||||미니스톱 경산부적점|101호 (부적리)|||90706
미니스톱|포항대해점|||미니스톱|1577-9621|경북 포항시 남구 중앙로121번길 30||소프트크림||||||미니스톱 포항대해점|(대도동)|||90706
미니스톱|칠곡지천점|||미니스톱|1577-9621|경북 칠곡군 지천면 금호로1길 10||||||||미니스톱 칠곡지천점|(금호리)|||90706
미니스톱|포항희망점|||미니스톱|1577-9621|경북 포항시 남구 희망대로 851-10||||||||미니스톱 포항희망점|상가동 101호 (해도동,센트럴파크)|||90706
미니스톱|구미상모점|||미니스톱|1577-9621|경북 구미시 상사서로12길 14||소프트크림||||||미니스톱 구미상모점|(상모동)|||90706
미니스톱|구미인동중앙점|||미니스톱|1577-9621|경북 구미시 인동중앙로8길 2||소프트크림||||||미니스톱 구미인동중앙점||||90706
미니스톱|김천대학점|||미니스톱|1577-9621|경북 김천시 거문들1길 10-39||소프트크림||||||미니스톱 김천대학점|1층|||90706
미니스톱|김천부곡현대점|||미니스톱|1577-9621|경북 김천시 문지왈길 41||||||||미니스톱 김천부곡현대점|(부곡동)|||90706
미니스톱|칠곡약목점|||미니스톱|1577-9621|경북 칠곡군 약목면 칠곡대로 648||||||||미니스톱 칠곡약목점||||90706
미니스톱|구미강동점|||미니스톱|1577-9621|경북 구미시 인동20길 51||소프트크림||||||미니스톱 구미강동점|(진평동)|||90706
미니스톱|성주산단점|||미니스톱|1577-9621|경북 성주군 성주읍 성주산업단지로2길 150-5||||||||미니스톱 성주산단점||||90706
미니스톱|구미선산점|||미니스톱|1577-9621|경북 구미시 선산읍 선산중앙로 90||소프트크림||||||미니스톱 구미선산점||||90706
미니스톱|상주복룡점|||미니스톱|1577-9621|경북 상주시 삼백로 260||소프트크림||||||미니스톱 상주복룡점||||90706
미니스톱|경산대동점|||미니스톱|1577-9621|경북 경산시 대학로53길 18||소프트크림||||||미니스톱 경산대동점|(대동)|||90706
미니스톱|경산하양점|||미니스톱|1577-9621|경북 경산시 하양읍 하양역길 22||소프트크림||||||미니스톱 경산하양점||||90706
미니스톱|김천부곡점|||미니스톱|1577-9621|경북 김천시 부곡중앙5길 14||소프트크림||||||미니스톱 김천부곡점|103호 (부곡동,김천한성사랑채주상복합)|||90706
미니스톱|상주점|||미니스톱|1577-9621|경북 상주시 삼백로 89||소프트크림||||||미니스톱 상주점||||90706
미니스톱|구미여헌점|||미니스톱|1577-9621|경북 구미시 여헌로 84||소프트크림||||||미니스톱 구미여헌점||||90706
미니스톱|경산경청점|||미니스톱|1577-9621|경북 경산시 경청로219길 5||소프트크림||||||미니스톱 경산경청점|(백천동)|||90706
미니스톱|포항세명점|||미니스톱|1577-9621|경상북도 포항시 남구 새천년대로460번길 19-1||||||||미니스톱 포항세명점|(대잠동)|||90706
미니스톱|울진봉평로점|||미니스톱|1577-9621|경북 울진군 울진읍 울진북로 842||||||||미니스톱 울진봉평로점||||90706
미니스톱|포항신흥점|||미니스톱|1577-9621|경북 포항시 남구 중흥로114번길 14||소프트크림||||||미니스톱 포항신흥점||||90706
미니스톱|김천혁신점|||미니스톱|1577-9621|경북 김천시 혁신1로 58||소프트크림||||||미니스톱 김천혁신점|107,108호 (율곡동,김천코아루파크드림시티)|||90706
미니스톱|포항장성점|||미니스톱|1577-9621|경북 포항시 북구 침촌로 18||소프트크림||||||미니스톱 포항장성점||||90706
미니스톱|경산사동점|||미니스톱|1577-9621|경북 경산시 박물관로 24||||||||미니스톱 경산사동점||||90706
미니스톱|왜관공단점|||미니스톱|1577-9621|경북 칠곡군 왜관읍 공단로4길 8||||||||미니스톱 왜관공단점||||90706
미니스톱|경주모화점|||미니스톱|1577-9621|경북 경주시 외동읍 모화산단길 7||소프트크림||||||미니스톱 경주모화점||||90706
미니스톱|포항오천점|||미니스톱|1577-9621|경북 포항시 남구 오천읍 남원로 86-15||||||||미니스톱 포항오천점|상가1동 101호|||90706
미니스톱|경산영대원룸점|||미니스톱|1577-9621|경북 경산시 둥지로 73||소프트크림||||||미니스톱 경산영대원룸점||||90706
미니스톱|포항문덕점|||미니스톱|1577-9621|경북 포항시 남구 오천읍 문덕로53번길 11||소프트크림||||||미니스톱 포항문덕점||||90706
미니스톱|울진연호점|||미니스톱|1577-9621|경북 울진군 울진읍 읍내로 59||소프트크림||||||미니스톱 울진연호점||||90706
미니스톱|봉곡북로점|||미니스톱|1577-9621|경북 구미시 봉곡북로 50||소프트크림||||||미니스톱 봉곡북로점||||90706
미니스톱|칠곡북삼점|||미니스톱|1577-9621|경북 칠곡군 북삼읍 북삼로 98||소프트크림||||||미니스톱 칠곡북삼점||||90706
미니스톱|포항휴먼시아점|||미니스톱|1577-9621|경북 포항시 북구 장량중앙로 17||소프트크림||||||미니스톱 포항휴먼시아점|상가동 101,102호|||90706
미니스톱|칠곡석적도서관점|||미니스톱|1577-9621|경북 칠곡군 석적읍 남중리2길 26||소프트크림||||||미니스톱 칠곡석적도서관점|(중리)|||90706
미니스톱|경산옥곡대로점|||미니스톱|1577-9621|경북 경산시 경산로 40||소프트크림||||||미니스톱 경산옥곡대로점|상가동 101,102호 (옥곡동,한일유앤아이아파트)|||90706
미니스톱|울진발전소점|||미니스톱|1577-9621|경북 울진군 죽변면 울진북로 1552||||||||미니스톱 울진발전소점||||90706
미니스톱|구미상사점|||미니스톱|054-462-6171|경북 구미시 사곡로5길 15-1||||||||미니스톱 구미상사점||||90706
미니스톱|봉곡남로점|||미니스톱|1577-9621|경북 구미시 봉곡남로18길 5-2||||||||미니스톱 봉곡남로점||||90706
미니스톱|구미도량점|||미니스톱|1577-9621|경북 구미시 송동로7안길 2||||||||미니스톱 구미도량점||||90706
미니스톱|포항연일점|||미니스톱|054-285-3858|경북 포항시 남구 대송면 장흥로 14||||||||미니스톱 포항연일점||||90706
미니스톱|포항남빈점|||미니스톱|054-610-5069|경상북도 포항시 북구 중앙상가2길 13-1||||||||미니스톱 포항남빈점||||90706
미니스톱|대구대점|||미니스톱|1577-9621|경북 경산시 진량읍 대구대로 290-1||소프트크림||||||미니스톱 대구대점||||90706
미니스톱|구미인동점|||미니스톱|054-475-8985|경북 구미시 여헌로 12-4||소프트크림||||||미니스톱 구미인동점||||90706
미니스톱|구미봉곡점|||미니스톱|1577-9621|경북 구미시 봉곡로4길 5-4||||||||미니스톱 구미봉곡점|(봉곡동)|||90706
미니스톱|구미옥계점|||미니스톱|1577-9621|경북 구미시 산호대로31길 9||소프트크림||||||미니스톱 구미옥계점|(옥계동)|||90706
미니스톱|구미진평타운점|||미니스톱|054-471-7644|경북 구미시 인동20길 18-2||소프트크림||||||미니스톱 구미진평타운점||||90706
미니스톱|경산옥곡점|||미니스톱|053-811-7522|경북 경산시 경산로 22||소프트크림||||||미니스톱 경산옥곡점||||90706
미니스톱|경주보문점|||미니스톱|054-774-1236|경북 경주시 보문로 368-5||||||||미니스톱 경주보문점||||90706
미니스톱|구미황상점|||미니스톱|054-471-6654|경북 구미시 검성로 108||소프트크림||||||미니스톱 구미황상점||||90706
미니스톱|경주동국대점|||미니스톱|1577-9621|경북 경주시 석장1길 15||소프트크림||||||미니스톱 경주동국대점||||90706
미니스톱|구미오태점|||미니스톱|1577-9621|경북 구미시 금오대로20길 9||||||||미니스톱 구미오태점||||90706
미니스톱|봉곡도서관점|||미니스톱|1577-9621|경북 구미시 봉곡로17길 21||소프트크림||||||미니스톱 봉곡도서관점||||90706
미니스톱|구미사곡점|||미니스톱|1577-9621|경북 구미시 상사동로 173||소프트크림||||||미니스톱 구미사곡점||||90706
미니스톱|칠곡석적타운점|||미니스톱|1577-9621|경북 칠곡군 석적읍 서중리4길 25||소프트크림||||||미니스톱 칠곡석적타운점||||90706
미니스톱|구미선산단계점|||미니스톱|1577-9621|경북 구미시 선산읍 선산중앙로 62||소프트크림||||||미니스톱 구미선산단계점||||90706
미니스톱|구미남통점|||미니스톱|1577-9621|경북 구미시 원남로4길 61||소프트크림||||||미니스톱 구미남통점||||90706
미니스톱|구미임은점|||미니스톱|1577-9621|경북 구미시 왕산로 70-9||소프트크림||||||미니스톱 구미임은점|임은태왕아너스파크 101호,102호|||90706
미니스톱|구미우방점|||미니스톱|1577-9621|경북 구미시 백산로 183||소프트크림||||||미니스톱 구미우방점||||90706
미니스톱|진량공단점|||미니스톱|1577-9621|경북 경산시 진량읍 공단6로 141||소프트크림||||||미니스톱 진량공단점||||90706
미니스톱|구미4공단점|||미니스톱|1577-9621|경북 구미시 산동면 첨단기업1로 18||소프트크림||||||미니스톱 구미4공단점||||90706
미니스톱|왜관오성점|||미니스톱|1577-9621|경북 칠곡군 왜관읍 구상길 148-3||소프트크림||||||미니스톱 왜관오성점|(왜관리)|||90706
미니스톱|경산백천점|||미니스톱|1577-9621|경북 경산시 백천동로 7||소프트크림||||||미니스톱 경산백천점|부영초록마을 제상가동 102호 (백천동)|||90706
미니스톱|왜관석전점|||미니스톱|054-976-5689|경북 칠곡군 왜관읍 석전로7길 2||소프트크림||||||미니스톱 왜관석전점||||90706
미니스톱|경산중방점|||미니스톱|053-814-9182|경북 경산시 중앙로17길 51||소프트크림||||||미니스톱 경산중방점|(중방동)|||90706
미니스톱|울진북면점|||미니스톱|1577-9621|경북 울진군 북면 부구6길 2||소프트크림||||||미니스톱 울진북면점||||90706
미니스톱|경산조영점|||미니스톱|1577-9621|경북 경산시 청운2로11길 2||소프트크림||||||미니스톱 경산조영점|(조영동)|||90706
미니스톱|경주양북점|||미니스톱|1577-9621|경북 경주시 양북면 감은로 17||소프트크림||||||미니스톱 경주양북점||||90706
미니스톱|김천골드점|||미니스톱|1577-9621|경북 김천시 혁신2로 80||소프트크림||||||미니스톱 김천골드점|상가동 101호 (율곡동,골드클래스)|||90706
미니스톱|김천한신점|||미니스톱|1577-9621|경북 김천시 혁신1로 81||소프트크림||||||미니스톱 김천한신점|107,108호 (율곡동,한신휴시티오피스텔)|||90706
미니스톱|포항원동점|||미니스톱|1577-9621|경북 포항시 남구 오천읍 냉천로284번길 48-1||소프트크림||||||미니스톱 포항원동점||||90706
미니스톱|김해진영점|||미니스톱|1577-9621|경남 김해시 진영읍 본산로 64-21||소프트크림||||||미니스톱 김해진영점|101호|||90706
미니스톱|거창군청점|||미니스톱|1577-9621|경남 거창군 거창읍 중앙로 115-1||소프트크림||||||미니스톱 거창군청점||||90706
미니스톱|장유계동점|||미니스톱|1577-9621|경남 김해시 계동로 147||소프트크림||||||미니스톱 장유계동점|1층|||90706
미니스톱|창원도계점|||미니스톱|1577-9621|경남 창원시 의창구 하남천동길 42-4||소프트크림||||||미니스톱 창원도계점||||90706
미니스톱|양산행복점|||미니스톱|1577-9621|경남 양산시 중앙로 116||소프트크림||||||미니스톱 양산행복점||||90706
미니스톱|사천축동점|||미니스톱|1577-9621|경남 사천시 축동면 두량로 154||소프트크림||||||미니스톱 사천축동점||||90706
미니스톱|장유덕정점|||미니스톱|1577-9621|경남 김해시 대청로26번길 13-1||소프트크림||||||미니스톱 장유덕정점||||90706
미니스톱|거제명가점|||미니스톱|1577-9621|경남 거제시 거제중앙로3길 14||소프트크림||||||미니스톱 거제명가점|(상동동)|||90706
미니스톱|양산청운점|||미니스톱|1577-9621|경남 양산시 물금읍 청운로 46-1||소프트크림||||||미니스톱 양산청운점|(물금리)|||90706
미니스톱|사천월성점|||미니스톱|1577-9621|경남 사천시 사남면 곡성1길 8||소프트크림||||||미니스톱 사천월성점|(월성리)|||90706
미니스톱|거제옥포누리점|||미니스톱|1577-9621|경남 거제시 옥포로6길 38-3||||||||미니스톱 거제옥포누리점|상가1,2호 (옥포동)|||90706
미니스톱|김해삼방점|||미니스톱|1577-9621|경남 김해시 삼안로132번길 1||소프트크림||||||미니스톱 김해삼방점|(삼방동)|||90706
미니스톱|김해풍유점|||미니스톱|1577-9621|경남 김해시 골든루트로66번길 154||||||||미니스톱 김해풍유점|(풍유동)|||90706
미니스톱|김해삼방원룸점|||미니스톱|1577-9621|경남 김해시 삼안로310번길 12-24||소프트크림||||||미니스톱 김해삼방원룸점|(삼방동)|||90706
미니스톱|장유월산점|||미니스톱|1577-9621|경남 김해시 월산로 101||소프트크림||||||미니스톱 장유월산점|101호,102호 (부곡동,월산마을11단지주공아파트)|||90706
미니스톱|장유일동점|||미니스톱|1577-9621|경남 김해시 관동로27번길 121||소프트크림||||||미니스톱 장유일동점|101호 (관동동,율하일동미라주더스타아파트)|||90706
미니스톱|창원월림공단점|||미니스톱|1577-9621|경남 창원시 성산구 월림로65번길 16-6||||||||미니스톱 창원월림공단점|(신촌동)|||90706
미니스톱|옥포중앙로점|||미니스톱|1577-9621|경남 거제시 옥포중앙로 103||소프트크림||||||미니스톱 옥포중앙로점|(옥포동)|||90706
미니스톱|창원신월점|||미니스톱|1577-9621|경남 창원시 의창구 상남로230번길 35||소프트크림||||||미니스톱 창원신월점|(신월동)|||90706
미니스톱|양산물금점|||미니스톱|1577-9621|경남 양산시 물금읍 화합6길 8||소프트크림||||||미니스톱 양산물금점||||90706
미니스톱|마산진동신도시점|||미니스톱|1577-9621|경남 창원시 마산합포구 진동면 신서촌1길 4||||||||미니스톱 마산진동신도시점||||90706
미니스톱|사천향촌점|||미니스톱|1577-9621|경남 사천시 숲뫼길 85-5||소프트크림||||||미니스톱 사천향촌점|(향촌동)|||90706
미니스톱|양산유앤아이점|||미니스톱|1577-9621|경남 양산시 평산로 118||||||||미니스톱 양산유앤아이점|상가동 101호 (평산동)|||90706
미니스톱|진주중앙상가점|||미니스톱|1577-9621|경남 진주시 진주대로 지하1035||소프트크림||||||미니스톱 진주중앙상가점|B33 (대안동)|||90706
미니스톱|거제고현월드점|||미니스톱|1577-9621|경남 거제시 고현로 65-1||||||||미니스톱 거제고현월드점|(고현동)|||90706
미니스톱|마산자산점|||미니스톱|1577-9621|경남 창원시 마산합포구 자산솔밭로 43||소프트크림||||||미니스톱 마산자산점|상가2동 1호 (자산동)|||90706
미니스톱|장유내덕점|||미니스톱|1577-9621|경남 김해시 내덕로 122||||||||미니스톱 장유내덕점|(내덕동)|||90706
미니스톱|함안말산점|||미니스톱|1577-9621|경상남도 함안군 가야읍 말산1길 24||소프트크림||||||미니스톱 함안말산점|(말산리)|||90706
미니스톱|고성삼강점|||미니스톱|1577-9621|경남 고성군 동해면 조선특구로 2011-4||소프트크림||||||미니스톱 고성삼강점|(내산리)|||90706
미니스톱|사천구암리점|||미니스톱|1577-9621|경남 사천시 사천읍 두량로 6||소프트크림||||||미니스톱 사천구암리점|(구암리)|||90706
미니스톱|양산북안점|||미니스톱|1577-9621|경남 양산시 북안남1길 34||소프트크림||||||미니스톱 양산북안점||||90706
미니스톱|양산세신점|||미니스톱|1577-9621|경남 양산시 둘넘길 3||||||||미니스톱 양산세신점|상가5동 1층 2,3,4호|||90706
미니스톱|마산대내점|||미니스톱|1577-9621|경남 창원시 마산합포구 월영북15길 20||||||||미니스톱 마산대내점||||90706
미니스톱|마산현동점|||미니스톱|1577-9621|경남 창원시 마산합포구 현동3길 8||||||||미니스톱 마산현동점|103,104호|||90706
미니스톱|장평해안점|||미니스톱|1577-9621|경남 거제시 장평1로7길 5||||||||미니스톱 장평해안점||||90706
미니스톱|김해한림점|||미니스톱|1577-9621|경남 김해시 한림면 용덕로 224||||||||미니스톱 김해한림점||||90706
미니스톱|호탄공원점|||미니스톱|1577-9621|경남 진주시 호탄길21번길 20-1||소프트크림||||||미니스톱 호탄공원점||||90706
미니스톱|거제아주조은점|||미니스톱|1577-9621|경남 거제시 아주1로3길 23||소프트크림||||||미니스톱 거제아주조은점||||90706
미니스톱|갑오마을점|||미니스톱|1577-9621|경남 김해시 대청로 125||||||||미니스톱 갑오마을점|삼광빌딩 1층 (101,106호)|||90706
미니스톱|밀양청구점|||미니스톱|1577-9621|경남 밀양시 중앙로 234-3||소프트크림||||||미니스톱 밀양청구점|유성청구상가3동 101,102호|||90706
미니스톱|김해인제대점|||미니스톱|1577-9621|경남 김해시 인제로188번길 3-10||소프트크림||||||미니스톱 김해인제대점|(101,102호)|||90706
미니스톱|김해문화점|||미니스톱|1577-9621|경남 김해시 인제로25번길 38||소프트크림||||||미니스톱 김해문화점|102호 (삼정동,궁전아트빌)|||90706
미니스톱|양산평산점|||미니스톱|1577-9621|경남 양산시 평산로 34||소프트크림||||||미니스톱 양산평산점||||90706
미니스톱|거제옥포점|||미니스톱|1577-9621|경남 거제시 옥포대첩로 46||소프트크림||||||미니스톱 거제옥포점||||90706
미니스톱|사천점|||미니스톱|1577-9621|경남 사천시 주공로 60||||||||미니스톱 사천점|현대상가 1층 101호|||90706
미니스톱|장승포점|||미니스톱|1577-9621|경상남도 거제시 장승포로 37-2||소프트크림||||||미니스톱 장승포점||||90706
미니스톱|진주도동점|||미니스톱|1577-9621|경남 진주시 도동로231번길 14||소프트크림||||||미니스톱 진주도동점||||90706
미니스톱|양산상공점|||미니스톱|055-366-1907|경남 양산시 북안북7길 23||||||||미니스톱 양산상공점||||90706
미니스톱|학동몽돌점|||미니스톱|1577-9621|경남 거제시 동부면 거제대로 971-1||소프트크림||||||미니스톱 학동몽돌점||||90706
미니스톱|통영동호점|||미니스톱|055-641-0463|경상남도 통영시 정동2길 27||소프트크림||||||미니스톱 통영동호점||||90706
미니스톱|양산서창점|||미니스톱|1577-9621|경남 양산시 서창동3길 12||소프트크림||||||미니스톱 양산서창점||||90706
미니스톱|거제장목점|||미니스톱|1577-9621|경남 거제시 장목면 거제북로 1167||소프트크림||||||미니스톱 거제장목점||||90706
미니스톱|거제대우점|||미니스톱|1577-9621|경남 거제시 거제대로 3439||소프트크림||||||미니스톱 거제대우점||||90706
