##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@성당
천주교|자양2동성당|||성당|02-444-8444|서울특별시 광진구 뚝섬로58길 81||||서울대교구||||천주교 자양2동성당|(자양동)|||180201
천주교|자양동성당|||성당|02-452-4881|서울특별시 광진구 능동로4길 13||||서울대교구||||천주교 자양동성당|(자양동)|||180201
천주교|자양동성당|||성당|042-625-1770|대전광역시 동구 동대전로144번길 78||||대전교구||||천주교 자양동성당||||180201
천주교|자운대성당|||성당|042-861-2990|대전시 유성구 자운로245번길 126||||군종교구||||천주교 자운대성당||||180201
천주교|자은성당|||성당|061-262-8004|전라남도 신안군 자은면 구영1길 14-11||||광주대교구||||천주교 자은성당||||180201
천주교|자인성당|||성당|053-857-2065|경북 경산시 자인면 계정길 83-6||||대구대교구||||천주교 자인성당||||180201
천주교|작전2동성당|||성당|032-555-4050|인천광역시 계양구 계양대로 139||||인천교구||||천주교 작전2동성당|(작전동)|||180201
천주교|작전동성당|||성당|032-546-2272|인천광역시 계양구 주부토로448번길 13-19||||인천교구||||천주교 작전동성당|(작전동)|||180201
천주교|잠실성당|||성당|02-415-5321~2|서울특별시 송파구 올림픽로12길 9||||서울대교구||||천주교 잠실성당|(잠실동)|||180201
천주교|잠실3동성당|||성당|02-421-9333~4|서울특별시 송파구 잠실로 15||||서울대교구||||천주교 잠실3동성당|(잠실동)|||180201
천주교|잠실7동성당|||성당|02-416-7286|서울특별시 송파구 백제고분로12길 26||||서울대교구||||천주교 잠실7동성당|(잠실동)|||180201
천주교|잠원동성당|||성당|02-595-2416~7|서울특별시 서초구 잠원로 110||||서울대교구||||천주교 잠원동성당|(잠원동)|||180201
천주교|장계성당|||성당|063-351-0111|전라북도 장수군 장계면 한들로 111||||전주교구||||천주교 장계성당||||180201
천주교|장곡성당|||성당|031-318-5717|경기도 시흥시 섬말길 22||||수원교구||||천주교 장곡성당||||180201
천주교|장기동성당|||성당|032-519-3077|인천광역시 계양구 장기로9번길 12||||인천교구||||천주교 장기동성당||||180201
천주교|장덕동성당|||성당|062-951-4567|광주시 광산구 왕버들로 55||||광주대교구||||천주교 장덕동성당|(장덕동)|||180201
천주교|장량성당|||성당|054-252-6692|경북 포항시 북구 법원로97번길 32||||대구대교구||||천주교 장량성당|(장성동)|||180201
천주교|장림성당|||성당|051-262-8511|부산광역시 사하구 하신중앙로54번길 62||||부산교구||||천주교 장림성당||||180201
천주교|장산성당|||성당|051-527-8677|부산광역시 해운대구 반여로155번가길 20||||부산교구||||천주교 장산성당||||180201
천주교|장성성당|||성당|054-248-9866|경북 포항시 북구 새천년대로 1135-40||||대구대교구||||천주교 장성성당|(장성동)|||180201
천주교|장성성당|||성당||강원도 태백시 장성1길 78-5||||원주교구||||천주교 장성성당||||180201
천주교|장성성당|||성당|061-394-9111|전라남도 장성군 장성읍 충무5길 21||||광주대교구||||천주교 장성성당||||180201
천주교|장수성당|||성당|063-351-2264|전라북도 장수군 장수읍 시장로 4||||전주교구||||천주교 장수성당||||180201
천주교|장승포성당|||성당|055-681-2298|경상남도 거제시 장승로 156||||마산교구||||천주교 장승포성당||||180201
천주교|장안동성당|||성당|02-2248-8731|서울특별시 동대문구 답십리로65길 59||||서울대교구||||천주교 장안동성당|(장안동)|||180201
천주교|장위1동(선)성당|||성당|02-909-0488|서울특별시 성북구 장위로8길 13||||서울대교구||||천주교 장위1동(선)성당|(장위동)|||180201
천주교|장위동성당|||성당|02-943-0781|서울특별시 성북구 장월로11길 12||||서울대교구||||천주교 장위동성당|(장위동)|||180201
천주교|장유성당|||성당|055-314-3563|경상남도 김해시 장유로307번길 37||||부산교구||||천주교 장유성당||||180201
천주교|장유/대청성당|||성당|055-312-0382|경상남도 김해시 삼문로 82||||부산교구||||천주교 장유/대청성당||||180201
천주교|장재성당|||성당|041-549-7657|충청남도 아산시 배방읍 공원로 47||||대전교구||||천주교 장재성당||||180201
천주교|장재동성당|||성당|055-759-8217|경상남도 진주시 진산로357번길 10||||마산교구||||천주교 장재동성당||||180201
천주교|장지동성당|||성당|031-8027-8082|경기도 광주시 장지1길 80-15||||수원교구||||천주교 장지동성당||||180201
천주교|장천성당|||성당|054-472-5219|경북 구미시 장천면 강동로 217-1||||대구대교구||||천주교 장천성당||||180201
천주교|장평성당|||성당|055-635-7321|경상남도 거제시 장평로4길 8||||마산교구||||천주교 장평성당||||180201
천주교|장한평성당|||성당|02-3394-8861|서울특별시 동대문구 장한로14길 13||||서울대교구||||천주교 장한평성당|(장안동)|||180201
천주교|장항성당|||성당|041-956-0661|충청남도 서천군 장항읍 장서로53번길 24||||대전교구||||천주교 장항성당||||180201
천주교|장호원성당|||성당|031-643-2111,2115|경기도 이천시 장호원읍 서동대로8880번길 8||||수원교구||||천주교 장호원성당||||180201
천주교|장흥성당|||성당|061-864-7004|전라남도 장흥군 장흥읍 장흥대로 3534||||광주대교구||||천주교 장흥성당||||180201
천주교|저전동성당|||성당|061-741-8285|전라남도 순천시 서문로 19-1||||광주대교구||||천주교 저전동성당|(저전동)|||180201
천주교|적성성당|||성당|031-959-6021|경기도 파주시 적성면 칠중5길 18-5||||의정부교구||||천주교 적성성당||||180201
천주교|전곡성당|||성당|031-832-1987|경기도 연천군 전곡읍 평화로673번길 5||||의정부교구||||천주교 전곡성당||||180201
천주교|전농동성당|||성당|02-2241-7841~2|서울특별시 동대문구 사가정로9길 25||||서울대교구||||천주교 전농동성당|(전농동)|||180201
천주교|전동성당|||성당|063-284-3222|전라북도 전주시 완산구 태조로 51||||전주교구||||천주교 전동성당||||180201
천주교|전민동성당|||성당|042-863-8803|대전광역시 유성구 엑스포로 482||||대전교구||||천주교 전민동성당||||180201
천주교|전승성당|||성당|031-290-9163|경기도 화성시 매송면 화성로 2337-36||||군종교구||||천주교 전승성당||||180201
천주교|전의성당|||성당|044-863-2172|세종특별자치시 전의면 북촌2길 25||||대전교구||||천주교 전의성당||||180201
천주교|전진성당|||성당|031-947-0174|경기도 파주시 광탄면 혜음로 1210-28||||군종교구||||천주교 전진성당||||180201
천주교|전포성당|||성당|051-802-3342|부산광역시 부산진구 서전로38번길 54||||부산교구||||천주교 전포성당||||180201
천주교|전하성당|||성당|052-234-9601|울산광역시 동구 녹수8길 36||||부산교구||||천주교 전하성당||||180201
천주교|점동성당|||성당|031-884-9404|경기도 여주시 점동면 청안리길 60||||수원교구||||천주교 점동성당||||180201
천주교|점촌동성당|||성당||경상북도 문경시 점촌5길 39-9||||안동교구||||천주교 점촌동성당||||180201
천주교|정관성당|||성당|051-727-8868|부산광역시 기장군 정관면 정관4로 48||||부산교구||||천주교 정관성당||||180201
천주교|정난주성당|||성당|064-743-0893|제주특별자치도 제주시 우정로6길 23||||제주교구||||천주교 정난주성당||||180201
천주교|정남성당|||성당|031-352-3023|경기도 화성시 정남면 신백길 142||||수원교구||||천주교 정남성당||||180201
천주교|정릉4동성당|||성당|02-943-2184|서울특별시 성북구 보국문로14길 14||||서울대교구||||천주교 정릉4동성당|(정릉동)|||180201
천주교|정릉동성당|||성당|02-943-2234|서울특별시 성북구 정릉로 175||||서울대교구||||천주교 정릉동성당|(정릉동)|||180201
천주교|정림동성당|||성당|042-584-2244|대전광역시 서구 계백로1300번길 20||||대전교구||||천주교 정림동성당||||180201
천주교|정발산성당|||성당|031-919-6811~2|경기도 고양시 일산동구 일산로 419||||의정부교구||||천주교 정발산성당||||180201
천주교|정상동성당|||성당||경상북도 안동시 강남13길 36||||안동교구||||천주교 정상동성당||||180201
천주교|정선성당|||성당||강원도 정선군 정선읍 정선로 1331-1||||원주교구||||천주교 정선성당||||180201
천주교|정자꽃뫼성당|||성당|031-269-3252,-269-1710|경기도 수원시 장안구 정자천로134번길 23||||수원교구||||천주교 정자꽃뫼성당||||180201
천주교|정자동주교좌성당|||성당|031-252-6776|경기도 수원시 장안구 이목로 39||||수원교구||||천주교 정자동주교좌성당||||180201
천주교|정평성당|||성당|053-814-1812|경북 경산시 대학로13길 98||||대구대교구||||천주교 정평성당|(정평동)|||180201
천주교|제기동성당|||성당|02-921-0131~2|서울특별시 동대문구 약령시로 31||||서울대교구||||천주교 제기동성당|(제기동)|||180201
천주교|제물포성당|||성당|032-867-0867|인천광역시 미추홀구 수봉로33번길 80||||인천교구||||천주교 제물포성당|(숭의동)|||180201
천주교|제주/중앙/주교좌성당|||성당|064-753-2271|제주특별자치도 제주시 관덕로8길 14||||제주교구||||천주교 제주/중앙/주교좌성당||||180201
천주교|제주해군성당|||성당|064-905-4693|제주도 서귀포시 이어도로 622||||군종교구||||천주교 제주해군성당|(강정동)|||180201
천주교|조곡동성당|||성당|061-744-2942|전라남도 순천시 장대길 1||||광주대교구||||천주교 조곡동성당|(조곡동)|||180201
천주교|조례동성당|||성당|061-726-7004|전라남도 순천시 봉화3길 14-23||||광주대교구||||천주교 조례동성당|(조례동)|||180201
천주교|조암성당|||성당|031-358-9701|경기도 화성시 우정읍 조암서로22번길 14-6||||수원교구||||천주교 조암성당||||180201
천주교|조원동주교좌성당|||성당|031-244-7766|경기도 수원시 장안구 정조로978번길 5||||수원교구||||천주교 조원동주교좌성당||||180201
천주교|조원솔대성당|||성당|031-245-9023|경기도 수원시 장안구 수일로179번길 46||||수원교구||||천주교 조원솔대성당||||180201
천주교|조천성당|||성당|064-784-6173|제주특별자치도 제주시 조천읍 조천2길 19||||제주교구||||천주교 조천성당||||180201
천주교|조촌동성당|||성당|063-451-1401|전라북도 군산시 조촌4길 84||||전주교구||||천주교 조촌동성당||||180201
천주교|조치원성당|||성당|044-863-5321|세종특별자치시 조치원읍 새내6길 30||||대전교구||||천주교 조치원성당||||180201
천주교|종로성당|||성당|02-765-6101(내선-0번-|서울특별시 종로구 동순라길 8||||서울대교구||||천주교 종로성당|(인의동)|||180201
천주교|종암동성당|||성당|02-916-2061|서울특별시 성북구 종암로 82||||서울대교구||||천주교 종암동성당|(종암동)|||180201
천주교|좌동성당|||성당|051-747-8370,9928|부산광역시 해운대구 좌동순환로 67-7||||부산교구||||천주교 좌동성당||||180201
천주교|주교좌/대흥동성당|||성당|042-252-9611|대전광역시 중구 대종로 471||||대전교구||||천주교 주교좌/대흥동성당||||180201
천주교|주교좌/원동성당|||성당||강원도 원주시 원일로 27||||원주교구||||천주교 주교좌/원동성당|(원동)|||180201
천주교|주교좌/의정부성당|||성당|031-836-1980|경기도 의정부시 신흥로265번길 27||||의정부교구||||천주교 주교좌/의정부성당||||180201
천주교|주교좌명동대성당|||성당|02-774-1784|서울특별시 중구 명동길 74||||서울대교구||||천주교 주교좌명동대성당|(명동2가)|||180201
천주교|주덕성당|||성당|043-846-1361|충북 충주시 주덕읍 신양로 83||||청주교구||||천주교 주덕성당||||180201
천주교|주례성당|||성당|051-324-9551|부산광역시 사상구 가야대로306번길 62||||부산교구||||천주교 주례성당||||180201
천주교|주문진성당|||성당|033-662-9115|강원도 강릉시 주문진읍 교항원길 51||||춘천교구||||천주교 주문진성당||||180201
천주교|주안1동성당|||성당|032-434-6611|인천광역시 미추홀구 경인로 369||||인천교구||||천주교 주안1동성당|(주안동)|||180201
천주교|주안3동성당|||성당|032-867-5131|인천광역시 미추홀구 학익소로37번길 27||||인천교구||||천주교 주안3동성당|(주안동)|||180201
천주교|주안5동성당|||성당|032-867-1157|인천광역시 미추홀구 길파로28번길 19||||인천교구||||천주교 주안5동성당|(주안동)|||180201
천주교|주안8동성당|||성당|032-421-3061|인천광역시 미추홀구 경원대로744번길 15||||인천교구||||천주교 주안8동성당|(주안동)|||180201
천주교|주엽동성당|||성당|031-921-2301~2|경기도 고양시 일산서구 주화로 48||||의정부교구||||천주교 주엽동성당||||180201
천주교|주월동성당|||성당|062-676-1114|광주광역시 남구 군분로65번길 34||||광주대교구||||천주교 주월동성당|(주월동)|||180201
천주교|주천성당|||성당||강원도 영월군 주천면 주천로89번길 17||||원주교구||||천주교 주천성당||||180201
천주교|주현동성당|||성당|063-855-3993|전라북도 익산시 인북로10길 27||||전주교구||||천주교 주현동성당||||180201
천주교|죽도성당|||성당|054-273-3441|경북 포항시 북구 죽도로 20||||대구대교구||||천주교 죽도성당|(죽도동)|||180201
천주교|죽동성당|||성당|042-826-4627|대전광역시 유성구 죽동로242번길 13||||대전교구||||천주교 죽동성당||||180201
천주교|죽림동/주교좌성당|||성당|033-254-2631|강원도 춘천시 약사고개길 21||||춘천교구||||천주교 죽림동/주교좌성당||||180201
천주교|죽산성당|||성당|031-676-8261|경기도 안성시 죽산면 중부길 13||||수원교구||||천주교 죽산성당||||180201
천주교|죽전성당|||성당|031-276-9583|경기도 용인시 수지구 용구대로2753번길 12-2||||수원교구||||천주교 죽전성당||||180201
천주교|죽전성당|||성당|053-561-8847|대구시 달서구 죽전길 77||||대구대교구||||천주교 죽전성당|(죽전동)|||180201
천주교|죽전1동하늘의/문성당|||성당|031-896-1812|경기도 용인시 수지구 대지로 243||||수원교구||||천주교 죽전1동하늘의/문성당||||180201
천주교|줄포성당|||성당|063-581-0241|전라북도 부안군 줄포면 부안로 881||||전주교구||||천주교 줄포성당||||180201
천주교|중1동성당|||성당|032-325-0341|경기도 부천시 원미구 부흥로 181||||인천교구||||천주교 중1동성당|세민메가트랜드 2~4층 (중동)|||180201
천주교|중2동성당|||성당|032-668-8300|경기도 부천시 원미구 옥산로 11||||인천교구||||천주교 중2동성당|(중동)|||180201
천주교|중3동성당|||성당|032-326-6072|경기도 부천시 원미구 신흥로275번길 31||||인천교구||||천주교 중3동성당|(중동)|||180201
천주교|중계동성당|||성당|02-930-6708~9|서울특별시 노원구 덕릉로70길 80||||서울대교구||||천주교 중계동성당||||180201
천주교|중계양업(구,/중계본동)성당|||성당|02-3391-7900|서울특별시 노원구 중계로12길 29||||서울대교구||||천주교 중계양업(구,/중계본동)성당|(중계동)|||180201
천주교|중곡동성당|||성당|02-461-1820|서울특별시 광진구 능동로 381||||서울대교구||||천주교 중곡동성당|(중곡동)|||180201
천주교|중동성당|||성당|055-298-4657|경상남도 창원시 의창구 의안로17번길 10||||마산교구||||천주교 중동성당||||180201
천주교|중동성당|||성당|061-794-9004|전라남도 광양시 중마용소1길 11-5||||광주대교구||||천주교 중동성당|(중동)|||180201
천주교|중리성당|||성당|054-977-1225|경북 칠곡군 석적읍 남중리2길 24-6||||대구대교구||||천주교 중리성당||||180201
천주교|중림동/약현성당|||성당|02-362-1891|서울특별시 중구 청파로 447-1||||서울대교구||||천주교 중림동/약현성당|(중림동)|||180201
천주교|중문성당|||성당|064-738-6123|제주특별자치도 서귀포시 천제연로 149||||제주교구||||천주교 중문성당||||180201
천주교|중방성당|||성당|053-812-1966|경북 경산시 남매로 225||||대구대교구||||천주교 중방성당|(중방동)|||180201
천주교|중산성당|||성당|031-975-2333,-3333|경기도 고양시 일산동구 중산로 162||||의정부교구||||천주교 중산성당||||180201
천주교|중산성당|||성당|063-236-3566|전라북도 전주시 완산구 메너머3길 18-6||||전주교구||||천주교 중산성당||||180201
천주교|중앙성당|||성당|031-441-3531|경기도 안양시 만안구 장내로 116||||수원교구||||천주교 중앙성당||||180201
천주교|중앙/주교좌성당|||성당|051-246-4284|부산광역시 중구 용두산길 9||||부산교구||||천주교 중앙/주교좌성당||||180201
천주교|중앙/주교좌성당|||성당|063-277-1711|전라북도 전주시 완산구 팔달로 251||||전주교구||||천주교 중앙/주교좌성당||||180201
천주교|중앙동성당|||성당|055-547-7183|경상남도 창원시 진해구 중원동로 64||||마산교구||||천주교 중앙동성당||||180201
천주교|중앙동(지)성당|||성당|02-872-8611|서울특별시 관악구 은천로 174||||서울대교구||||천주교 중앙동(지)성당|(중앙동)|||180201
천주교|중앙보훈병원(준)성당|||성당||서울특별시 강동구 진황도로61길 53||||서울대교구||||천주교 중앙보훈병원(준)성당|(둔촌동)|||180201
천주교|중앙탑성당|||성당|043-842-2823|충주시 중앙탑면 중앙탑길 221-37||||청주교구||||천주교 중앙탑성당||||180201
천주교|중화동성당|||성당|02-491-8050|서울특별시 중랑구 동일로134길 3||||서울대교구||||천주교 중화동성당|(중화동)|||180201
천주교|중흥성당|||성당|043-291-5577|충북 청주시 상당구 중흥로 30||||청주교구||||천주교 중흥성당||||180201
천주교|중흥동성당|||성당|062-523-5005|광주광역시 북구 서양로 130||||광주대교구||||천주교 중흥동성당|(중흥동)|||180201
천주교|증평성당|||성당|043-838-8141|충북 증평군 증평읍 장뜰로 100||||청주교구||||천주교 증평성당||||180201
천주교|증평/103위/성인성당|||성당|043-835-6162|충북 증평군 증평읍 초평로 1717||||군종교구||||천주교 증평/103위/성인성당||||180201
천주교|지곡성당|||성당|063-467-7500|전라북도 군산시 의료원로 99-4||||전주교구||||천주교 지곡성당||||180201
천주교|지곡성당|||성당|054-274-1004|경북 포항시 남구 연일읍 연지로 103||||대구대교구||||천주교 지곡성당||||180201
천주교|지금동/(2지구장)성당|||성당|031-567-3950~2|경기도 남양주시 경춘로 476번길 28||||의정부교구||||천주교 지금동/(2지구장)성당||||180201
천주교|지내성당|||성당|055-321-0503|경상남도 김해시 분성로691번길 4-28||||부산교구||||천주교 지내성당||||180201
천주교|지동성당|||성당|031-244-8200|경기도 수원시 팔달구 중부대로125번길 23-3||||수원교구||||천주교 지동성당||||180201
천주교|지례성당|||성당|054-434-6168|경북 김천시 지례면 장터길 21||||대구대교구||||천주교 지례성당||||180201
천주교|지묘성당|||성당|053-986-0072|대구시 동구 파계로22길 17||||대구대교구||||천주교 지묘성당|(지묘동)|||180201
천주교|지산성당|||성당|053-781-2668|대구시 수성구 지범로31길 11-2||||대구대교구||||천주교 지산성당|(지산동)|||180201
천주교|지산동성당|||성당|062-222-0435|광주광역시 동구 지산로 54||||광주대교구||||천주교 지산동성당|(지산동)|||180201
천주교|지성대성당|||성당|070-8897-6073|충남 천안시 서북구 성환읍 성월수향길 사서함 15호 ||||군종교구||||천주교 지성대성당||||180201
천주교|지세포성당|||성당|055-682-3411|경상남도 거제시 일운면 거제대로 2464||||마산교구||||천주교 지세포성당||||180201
천주교|지좌성당|||성당|054-436-1785|경북 김천시 마잠1길 23||||대구대교구||||천주교 지좌성당|(지좌동)|||180201
천주교|지축동/요한성당|||성당|02-381-4004|경기도 고양시 덕양구 삼송로221번길 5-7||||의정부교구||||천주교 지축동/요한성당||||180201
천주교|지현동성당|||성당|043-846-7381|충북 충주시 예성로 76||||청주교구||||천주교 지현동성당||||180201
천주교|직산성당|||성당|041-583-9153|충청남도 천안시 서북구 성거읍 봉주로 144||||대전교구||||천주교 직산성당||||180201
천주교|진건성당|||성당|031-573-7723|경기도 남양주시 진건읍 사릉로372번길 23||||의정부교구||||천주교 진건성당||||180201
천주교|진교성당|||성당|055-883-7462|경상남도 하동군 진교면 진양로 29-5||||마산교구||||천주교 진교성당||||180201
천주교|진군성당|||성당|031-536-1913|경기도 포천시 호국로 1231||||군종교구||||천주교 진군성당|사서함 118-1호|||180201
천주교|진도성당|||성당|061-544-2041|전라남도 진도군 진도읍 남동4길 5||||광주대교구||||천주교 진도성당||||180201
천주교|진도진길성당|||성당|061-543-1908|전라남도 진도군 고군면 고성길 15-18||||광주대교구||||천주교 진도진길성당||||180201
천주교|진동성당|||성당|055-271-8259|경상남도 창원시 마산합포구 진동면 서촌바다길 18-33||||마산교구||||천주교 진동성당||||180201
천주교|진량성당|||성당|053-856-7676|경북 경산시 진량읍 봉회길 76-10||||대구대교구||||천주교 진량성당||||180201
천주교|진례성당|||성당|055-345-3226|경상남도 김해시 진례면 진례로223번길 7||||마산교구||||천주교 진례성당||||180201
천주교|진보성당|||성당||경상북도 청송군 진보면 진보로 95-8||||안동교구||||천주교 진보성당||||180201
천주교|진부성당|||성당|033-335-7202|강원도 평창군 진부면 석두산길 63||||춘천교구||||천주교 진부성당||||180201
천주교|진사리성당|||성당|031-656-4742|경기도 안성시 공도읍 진사2길 65||||수원교구||||천주교 진사리성당||||180201
천주교|진산/성지성당|||성당|041-752-6249|충청남도 금산군 진산면 실학로 207||||대전교구||||천주교 진산/성지성당||||180201
천주교|진안성당|||성당|063-433-2541|전라북도 진안군 진안읍 대광길 22||||전주교구||||천주교 진안성당||||180201
천주교|진영성당|||성당|055-343-2018|경상남도 김해시 진영읍 진영산복로 110||||마산교구||||천주교 진영성당||||180201
천주교|진월동성당|||성당|062-675-7080|광주광역시 남구 광복마을4길 22||||광주대교구||||천주교 진월동성당|(진월동)|||180201
천주교|진잠성당|||성당|042-542-7004|대전광역시 유성구 교촌로10번길 17||||대전교구||||천주교 진잠성당||||180201
천주교|진접성당|||성당|031-572-7264|경기도 남양주시 진접읍 장현천로 58||||의정부교구||||천주교 진접성당||||180201
천주교|진천성당|||성당|043-534-2742|충북 진천군 진천읍 중앙동로 30||||청주교구||||천주교 진천성당||||180201
천주교|진해해군성당|||성당|055-549-4087|경남 창원시 진해구 충무로 29||||군종교구||||천주교 진해해군성당||||180201
천주교|참회와/속죄의/성당|||성당|031-941-3159|경기 파주시 탄현면 성동로 111||||의정부교구||||천주교 참회와/속죄의/성당|(성동리)|||180201
천주교|창4동성당|||성당|02-990-9723|서울특별시 도봉구 마들로13길 192||||서울대교구||||천주교 창4동성당|(창동)|||180201
천주교|창5동성당|||성당|02-990-5684|서울특별시 도봉구 노해로63가길 15-15||||서울대교구||||천주교 창5동성당|(창동)|||180201
천주교|창녕성당|||성당|055-532-8311|경상남도 창녕군 창녕읍 만옥정길 5||||마산교구||||천주교 창녕성당||||180201
천주교|창동성당|||성당|02-991-2121|서울특별시 도봉구 도봉로110나길 45||||서울대교구||||천주교 창동성당|(창동)|||180201
천주교|창인동성당|||성당|063-858-4721|전라북도 익산시 인북로 132||||전주교구||||천주교 창인동성당||||180201
천주교|창평성당|||성당|061-382-8840|전라남도 담양군 창평면 의병로 159||||광주대교구||||천주교 창평성당||||180201
천주교|창현성당|||성당|031-594-0340|경기도 남양주시 화도읍 수레로 1171-49||||의정부교구||||천주교 창현성당||||180201
천주교|챙기공소성당|||성당||경상북도 성주군 금수면 무학3길 17||||대구대교||||천주교 챙기공소성당||||180201
천주교|천곡성당|||성당|052-285-1261|울산광역시 북구 가재길 52||||부산교구||||천주교 천곡성당||||180201
천주교|천곡동성당|||성당||강원도 동해시 천곡1길 22||||원주교구||||천주교 천곡동성당|(천곡동)|||180201
천주교|천리요셉성당|||성당|031-333-4091|경기도 용인시 처인구 이동읍 적동로 1-12||||수원교구||||천주교 천리요셉성당||||180201
천주교|천마성당|||성당|031-511-2011|경기도 남양주시 화도읍 먹갓로38번길 7||||의정부교구||||천주교 천마성당||||180201
천주교|천마대성당|||성당|070-4265-6073|서울시 동작구 여의대방로22길 77||||군종교구||||천주교 천마대성당|서울동작우체국 ㉴ 40호|||180201
천주교|천부성당|||성당|054-791-6047|경북 울릉군 북면 천부2길 16||||대구대교구||||천주교 천부성당||||180201
천주교|천성대성당|||성당|043-200-2244|충북 청주시 청원구 내수읍 팔결로 164||||군종교구||||천주교 천성대성당|사서함 308-1호|||180201
천주교|천안구룡동성당|||성당|041-578-7552|충청남도 천안시 동남구 풍세로 732||||대전교구||||천주교 천안구룡동성당||||180201
천주교|천안두정동성당|||성당|041-523-1201|충청남도 천안시 서북구 두정중5길 54-5||||대전교구||||천주교 천안두정동성당||||180201
천주교|천안봉명동성당|||성당|041-574-7411|충청남도 천안시 동남구 우영3길 15||||대전교구||||천주교 천안봉명동성당||||180201
천주교|천안불당2동성당|||성당||충청남도 천안시 서북구 불당19로 188||||대전교구||||천주교 천안불당2동성당||||180201
천주교|천안불당동성당|||성당|041-621-8311|충청남도 천안시 서북구 불당12길 26-6||||대전교구||||천주교 천안불당동성당||||180201
천주교|천안성정동성당|||성당|041-579-3220|충청남도 천안시 서북구 서부대로 618||||대전교구||||천주교 천안성정동성당||||180201
천주교|천안신방동성당|||성당|041-576-7611|충청남도 천안시 서북구 다가말2길 22||||대전교구||||천주교 천안신방동성당||||180201
천주교|천안신부동성당|||성당|041-568-1711|충청남도 천안시 동남구 천안대로 866||||대전교구||||천주교 천안신부동성당||||180201
천주교|천안쌍용2동성당|||성당|041-579-0093|충청남도 천안시 서북구 월봉1길 31||||대전교구||||천주교 천안쌍용2동성당||||180201
천주교|천안쌍용3동성당|||성당|041-565-9700|충청남도 천안시 서북구 불당13길 6-6||||대전교구||||천주교 천안쌍용3동성당||||180201
천주교|천안쌍용동성당|||성당|041-571-4787|충청남도 천안시 서북구 미라12길 11||||대전교구||||천주교 천안쌍용동성당||||180201
천주교|천안오룡동성당|||성당|041-567-9667|충청남도 천안시 동남구 옛시청길 32||||대전교구||||천주교 천안오룡동성당||||180201
천주교|천안용곡동성당|||성당|041-578-2253|충청남도 천안시 동남구 용곡6길 8-33||||대전교구||||천주교 천안용곡동성당||||180201
천주교|천안원성동성당|||성당|041-551-5744|충청남도 천안시 동남구 고재17길 29||||대전교구||||천주교 천안원성동성당||||180201
천주교|천안월랑성당|||성당|041-541-3217|충청남도 아산시 음봉면 월암로 64-33||||대전교구||||천주교 천안월랑성당||||180201
천주교|천안청당동성당|||성당||충남 천안시 동남구 광풍로 1879||||대전교구||||천주교 천안청당동성당||||180201
천주교|천호성당|||성당|063-263-1004|전라북도 완주군 비봉면 다리실길 34-21||||전주교구||||천주교 천호성당||||180201
천주교|천호동(지)성당|||성당|02-470-5821~2|서울특별시 강동구 구천면로 236-1||||서울대교구||||천주교 천호동(지)성당|(천호동)|||180201
천주교|철벽성당|||성당|070-8845-1607|강원도 삼척시 새천년도로 사서함 73-1호 ||||군종교구||||천주교 철벽성당||||180201
천주교|철산성당|||성당|02-2681-1324|경기도 광명시 도덕공원로 37||||수원교구||||천주교 철산성당||||180201
천주교|철원성당|||성당|033-455-9669|강원도 철원군 동송읍 금학로 243||||춘천교구||||천주교 철원성당||||180201
천주교|청계성당|||성당|061-452-5004|전라남도 무안군 청계면 해안로 62-6||||광주대교구||||천주교 청계성당||||180201
천주교|청계시장(준)성당|||성당|02-2279-8485|서울특별시 중구 청계천로 260-6||||서울대교구||||천주교 청계시장(준)성당|(을지로6가)|||180201
천주교|청계예수성심성당|||성당|031-689-5591|경기도 의왕시 이미로 16-7||||수원교구||||천주교 청계예수성심성당||||180201
천주교|청구성당|||성당|02-2232-7941~2|서울특별시 중구 다산로36가길 7||||서울대교구||||천주교 청구성당|(신당동)|||180201
천주교|청담동성당|||성당|02-3447-0750~1|서울특별시 강남구 삼성로 720||||서울대교구||||천주교 청담동성당|(청담동)|||180201
천주교|청덕성모승천성당|||성당|031-285-4780|경기도 용인시 기흥구 구성로279번길 3||||수원교구||||천주교 청덕성모승천성당||||180201
천주교|청도성당|||성당|054-373-6041|경북 청도군 청도읍 고수뒷길 42||||대구대교구||||천주교 청도성당||||180201
천주교|청라성당|||성당|032-568-2654|인천광역시 서구 청라라임로 72||||인천교구||||천주교 청라성당|(연희동)|||180201
천주교|청라3동성당|||성당|032-568-2654|인천광역시 서구 청라라임로 72||||인천교구||||천주교 청라3동성당|(청라동),청라 성당 內|||180201
천주교|청량리성당|||성당|02-966-6760~1|서울특별시 동대문구 홍릉로8길 14||||서울대교구||||천주교 청량리성당|(청량리동)|||180201
천주교|청룡오리정성당|||성당|031-981-5052|경기도 김포시 월곶면 군하로 121||||군종교구||||천주교 청룡오리정성당||||180201
천주교|청북성당|||성당|031-684-8338|경기도 평택시 안중읍 안중로131번길 37||||수원교구||||천주교 청북성당||||180201
천주교|청산성당|||성당|043-732-8024|충북 옥천군 청산면 지전길 32-24||||청주교구||||천주교 청산성당||||180201
천주교|청성성당|||성당|033-455-2691|강원도 철원군 동송읍 금학로157번길 44||||군종교구||||천주교 청성성당||||180201
