##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@CU
CU|일산백송마을점|||CU|031-906-3901|경기도 고양시 일산동구 백석로 103|경기도 고양시 일산동구 백석동 1183|24시간;택배;ATM||||||CU 일산백송마을점|상가동 (백석동,백송마을한신우성3단지아파트) 1층 상가동;백송마을한신우성3단지아파트 상가동 1층 상가동|||90704
CU|일산법곳점|||CU|031-917-0878|경기도 고양시 일산서구 대화로 43|경기도 고양시 일산서구 법곳동 125-2|24시간;택배;커피;ATM||||||CU 일산법곳점|(법곳동) 1층;1층|||90704
CU|일산벨라씨타1호점|||CU||경기도 고양시 일산동구 중앙로 1014|경기도 고양시 일산동구 백석동 1237|24시간;택배||||||CU 일산벨라씨타1호점||||90704
CU|일산벨라씨타2호점|||CU||경기도 고양시 일산동구 중앙로 1014|경기도 고양시 일산동구 백석동 1237|24시간;택배||||||CU 일산벨라씨타2호점|요진와이시티;요진와이시티|||90704
CU|일산블루점|||CU|052-233-5126|울산광역시 동구 번덕8길 31|울산광역시 동구 일산동 578-9|24시간;택배;커피||||||CU 일산블루점||||90704
CU|일산사거리점|||CU|052-233-4228|울산광역시 동구 번덕2길 14|울산광역시 동구 일산동 534-22|24시간;택배;커피;ATM||||||CU 일산사거리점|(일산동) 1층;1층|||90704
CU|일산사리현로점|||CU|031-967-3373|경기도 고양시 일산동구 사리현로 207-1|경기도 고양시 일산동구 사리현동 497|24시간;택배;튀김;커피||||||CU 일산사리현로점||||90704
CU|일산삼성캐슬점|||CU|031-964-3663||경기도 고양시 일산동구 식사동 832-15|24시간;택배;베이커리;커피||||||CU 일산삼성캐슬점||||90704
CU|일산설문점|||CU|031-977-9397|경기도 고양시 일산동구 장진천길 12|경기도 고양시 일산동구 설문동 167-63|24시간;택배;베이커리;튀김;커피;ATM||||||CU 일산설문점||||90704
CU|일산성석모던빌점|||CU|031-976-1227||경기도 고양시 일산동구 고봉동 743-2|택배;베이커리;튀김;커피||||||CU 일산성석모던빌점||||90704
CU|일산스카이점|||CU|052-251-8703|울산광역시 동구 해수욕장1길 21|울산광역시 동구 일산동 956-6|24시간;택배;튀김;커피;ATM||||||CU 일산스카이점|(일산동)|||90704
CU|일산스타점|||CU|031-976-7575|경기도 고양시 일산서구 고봉로 291|경기도 고양시 일산서구 일산동 555-1|24시간;택배;베이커리;튀김;커피;ATM||||||CU 일산스타점|(일산동)|||90704
CU|일산시장점|||CU||경기도 고양시 일산서구 일청로 29|경기도 고양시 일산서구 일산동 591-1|24시간;택배;튀김;커피||||||CU 일산시장점|(일산동)|||90704
CU|일산아이파크점|||CU|031-915-9725|경기도 고양시 일산서구 하이파크로 113|경기도 고양시 일산서구 덕이동 1524|24시간;택배;커피;ATM||||||CU 일산아이파크점|(덕이동) 1층 상가동동 102,103호;1층 상가동동 102,103호|||90704
CU|일산아쿠아플라넷점|||CU|031-919-3222|경기도 고양시 일산서구 한류월드로 282|경기도 고양시 일산서구 대화동 2606-1|택배;ATM||||||CU 일산아쿠아플라넷점|라넷일산아쿠아플 (대화동) 1층;라넷일산아쿠아플 1층|||90704
CU|일산에듀포레점|||CU|||경기도 고양시 일산서구 탄현동 100-1|24시간;택배;커피||||||CU 일산에듀포레점|상가동|||90704
CU|일산에이스점|||CU|031-911-8467|경기도 고양시 일산서구 탄중로 533|경기도 고양시 일산서구 일산1동 1702|24시간;택배;베이커리;튀김;커피;ATM||||||CU 일산에이스점|세림빌딩;세림빌딩|||90704
CU|일산역점|||CU|031-976-8320|경기도 고양시 일산서구 고양대로662번길 14|경기도 고양시 일산서구 일산동 655-38|24시간;택배;커피;ATM||||||CU 일산역점|(일산동) 1층;1층|||90704
CU|일산웨스턴돔점|||CU|031-902-7066|경기도 고양시 일산동구 정발산로 24|경기도 고양시 일산동구 장항2동 867|택배;커피;ATM||||||CU 일산웨스턴돔점|(장항동) 웨스턴돔1;웨스턴돔 1호|||90704
CU|일산은마길점|||CU|010-9963-7936|경기도 고양시 일산동구 은마길 67|경기도 고양시 일산동구 설문동 494-10|택배;튀김;커피||||||CU 일산은마길점|(설문동)|||90704
CU|일산일등점|||CU|031-975-2341|경기도 고양시 일산서구 고양대로 686-2|경기도 고양시 일산서구 일산동 632|24시간;튀김;커피;ATM||||||CU 일산일등점|(일산동) 1층;1층|||90704
CU|일산장항공단인점|||CU|031-974-6567|경기도 고양시 일산동구 노첨길 56|경기도 고양시 일산동구 장항동 618-6|24시간;택배;커피;ATM||||||CU 일산장항공단인점|(장항동) 1층;1층|||90704
CU|일산장항공단점|||CU|031-902-4423|경기도 고양시 일산동구 장항로 309|경기도 고양시 일산동구 장항동 547-8|24시간;택배;베이커리;커피;ATM||||||CU 일산장항공단점|(장항동) 라동;라동|||90704
CU|일산정발산점|||CU|031-912-1817|경기도 고양시 일산동구 일산로441번길 29|경기도 고양시 일산동구 정발산동 1195-9|24시간;택배;튀김;커피;ATM||||||CU 일산정발산점||||90704
CU|일산제니스점|||CU|031-915-8722|경기도 고양시 일산서구 일현로 97-11|경기도 고양시 일산서구 탄현동 1640|24시간;택배;커피||||||CU 일산제니스점|(탄현동,일산두산위브더제니스) 1층 상가동 156호;일산두산위브더제니스 1층 상가동 156호|||90704
CU|일산주엽점|||CU||경기도 고양시 일산서구 중앙로 1413|경기도 고양시 일산서구 주엽동 106-3|24시간;택배;커피;ATM||||||CU 일산주엽점|동영빌딩 (주엽동) 동영빌딩 1층 102호;동영빌딩 1층 102호|||90704
CU|일산중산점|||CU|010-2063-0970|경기도 고양시 일산동구 고봉로278번길 11|경기도 고양시 일산동구 중산동 1666-1|24시간;택배;튀김;커피;ATM||||||CU 일산중산점|(중산동) 대림프라자;대림프라자|||90704
CU|일산중산하늘점|||CU|010-7551-3668|경기도 고양시 일산동구 하늘마을1로 105|경기도 고양시 일산동구 중산동 1801|24시간;택배;커피;ATM||||||CU 일산중산하늘점|하늘마을3단지아파트;하늘마을3단지아파트|||90704
CU|일산창호점|||CU|031-925-3427|경기도 고양시 일산서구 산현로92번길 60|경기도 고양시 일산서구 일산동 2023|24시간;택배;커피;ATM||||||CU 일산창호점|(일산동) 1층 1동 1호;1층 1동 1호|||90704
CU|일산태영점|||CU|010-9786-5632|경기도 고양시 일산서구 일산로 488|경기도 고양시 일산서구 일산동 1093|24시간;택배;커피||||||CU 일산태영점|(일산동,후곡마을태영13단지아파트) 1층 분산상가동동 104.105호호;후곡마을태영13단지아파트 1층 분산상가동동 104.105호호|||90704
CU|일산트리플라온점|||CU|031-926-7436|경기도 고양시 일산동구 하늘마을로 158|경기도 고양시 일산동구 중산동 1682|택배;베이커리;커피||||||CU 일산트리플라온점|상대방트리 플라온 (중산동) 1층 B동 104호;상대방트리 플라온 1층 B동 104호|||90704
CU|일산푸르지오점|||CU|031-915-8989|경기도 고양시 일산서구 일청로65번길 6|경기도 고양시 일산서구 일산동 1940|택배;커피||||||CU 일산푸르지오점|일산주공아파트 (일산동) 일산주공아파트;일산주공아파트|||90704
CU|일산풍동9단지점|||CU|031-904-1902|경기도 고양시 일산동구 숲속마을2로 101|경기도 고양시 일산동구 풍동 1242-11|24시간;택배;베이커리;튀김;커피||||||CU 일산풍동9단지점|(풍동) 1층;1층|||90704
CU|일산풍동동문점|||CU|031-907-0966|경기도 고양시 일산동구 은행마을로6번길 30|경기도 고양시 일산동구 풍동 184-19|24시간;택배;커피;ATM||||||CU 일산풍동동문점|(풍동)|||90704
CU|일산풍동에이스점|||CU|031-903-1122|경기도 고양시 일산동구 고풍로 20|경기도 고양시 일산동구 풍동 385-1|24시간;택배;커피;ATM||||||CU 일산풍동에이스점|에이스아파트;에이스아파트|||90704
CU|일산하늘마을5단지점|||CU|031-977-6425|경기도 고양시 일산동구 하늘마을1로 23|경기도 고양시 일산동구 중산동 1800|24시간;택배;커피;ATM||||||CU 일산하늘마을5단지점|하늘마을;하늘마을|||90704
CU|일산하이점|||CU|031-911-7716|경기도 고양시 일산서구 중앙로 1581|경기도 고양시 일산서구 대화동 2219|24시간;택배;베이커리;튀김;커피||||||CU 일산하이점|근린상가 외 필지 (대화동) 2호;근린상가 외필지 2호|||90704
CU|일산하이파크로점|||CU||경기도 고양시 일산서구 하이파크3로 21|경기도 고양시 일산서구 덕이동 403|24시간;택배;커피;ATM||||||CU 일산하이파크로점||||90704
CU|일산하이파크시티점|||CU||경기도 고양시 일산서구 하이파크1로91번길 18|경기도 고양시 일산서구 덕이동 1601|택배;커피||||||CU 일산하이파크시티점|(덕이동)|||90704
CU|일산후곡4단지점|||CU||경기도 고양시 일산서구 후곡로 36|경기도 고양시 일산서구 일산동 1066|24시간;택배;커피||||||CU 일산후곡4단지점|(일산동) 후곡마을4단지아파트 1층;후곡마을4단지아파트 1층|||90704
CU|일산후곡7단지점|||CU||경기도 고양시 일산서구 킨텍스로 410|경기도 고양시 일산서구 일산동 1055|택배;커피||||||CU 일산후곡7단지점|후곡마을7단지아파트;후곡마을7단지아파트|||90704
CU|일산후곡점|||CU|031-912-5060|경기도 고양시 일산서구 일산로 576|경기도 고양시 일산서구 일산동 1065-1|24시간;택배;튀김;커피||||||CU 일산후곡점|대성프라자 외 2필지 (일산동) 1층 111호;대성프라자 외 2필지 1층 111호|||90704
CU|일성리조트경주점|||CU|054-744-1199|경상북도 경주시 보문로 365|경상북도 경주시 신평동 601-19|커피||||||CU 일성리조트경주점|일성경주보문콘도 (신평동) 일성경주보문콘도;일성경주보문콘도|||90704
CU|일성리조트남한강점|||CU|070-5137-670|경기도 여주시 신륵로 5|경기도 여주시 천송동 562-1|택배;커피||||||CU 일성리조트남한강점|일성남한강콘도미니엄 (천송동) 일성남한강콘도미니엄 1층;일성남한강콘도미니엄 1층|||90704
CU|일성리조트무주점|||CU||전라북도 무주군 무풍면 라제통문로 455|전라북도 무주군 무풍면 현내리 1135|||||||CU 일성리조트무주점|일성무주콘도미니엄 (현내리) 일성무주콘도미니엄;일성무주콘도미니엄|||90704
CU|일성리조트부곡점|||CU|010-3102-4550|경상남도 창녕군 부곡면 온천로 594|경상남도 창녕군 부곡면 203-10|ATM||||||CU 일성리조트부곡점|일성부곡휴양콘도미니엄 (거문리) 일성부곡휴양콘도미니엄;일성부곡휴양콘도미니엄|||90704
CU|일성리조트설악온천점|||CU|033-636-0013|강원도 고성군 토성면 고성대로 47-24|강원도 고성군 토성면 331-2|ATM||||||CU 일성리조트설악온천점|(원암리)|||90704
CU|일성리조트제주점|||CU||제주특별자치도 제주시 한림읍 한림로 127|제주특별자치도 제주시 한림읍 금능리 1625|||||||CU 일성리조트제주점|일성비치콘도미니엄 (금능리) 일성비치콘도미니엄;일성비치콘도미니엄|||90704
CU|일성리조트지리산점|||CU|010-6413-3518|전라북도 남원시 산내면 천왕봉로 626-25|전라북도 남원시 산내면 대정리 805-1|||||||CU 일성리조트지리산점|일성지리산콘도미니엄 (대정리) 일성지리산콘도미니엄;일성지리산콘도미니엄|||90704
CU|일신제일점|||CU|032-506-7546|인천광역시 부평구 경인로1099번길 16|인천광역시 부평구 일신동 90|24시간;택배;커피;ATM||||||CU 일신제일점||||90704
CU|일원가람점|||CU|02-451-7180|서울특별시 강남구 일원로 127|서울특별시 강남구 일원동 735|택배||||||CU 일원가람점|(일원동) 가람아파트;가람아파트|||90704
CU|일원다솜점|||CU|02-2226-7404|서울특별시 강남구 양재대로43길 6|서울특별시 강남구 일원동 660-6|24시간;택배;커피||||||CU 일원다솜점|(일원동)|||90704
CU|일원마루공원점|||CU|02-445-1228|서울특별시 강남구 개포로 656|서울특별시 강남구 일원동 639|24시간;택배;커피;ATM||||||CU 일원마루공원점|영빌딩;영빌딩|||90704
CU|일원우성점|||CU|02-451-4124|서울특별시 강남구 개포로110길 15|서울특별시 강남구 일원동 615|24시간;택배;튀김;커피;ATM||||||CU 일원우성점|우성7차아파트;우성7차아파트|||90704
CU|일원한솔점|||CU|02-445-5691|서울특별시 강남구 광평로10길 6|서울특별시 강남구 일원동 731|24시간;택배;커피||||||CU 일원한솔점|(일원동,한솔마을) 1층 111호;한솔마을 1층 111호|||90704
CU|임계점|||CU|033-563-7233|강원도 정선군 임계면 서동로 4564|강원도 정선군 임계면 송계리 799-9|24시간;커피||||||CU 임계점|(송계리)|||90704
CU|임실강진점|||CU|063-644-5888|전라북도 임실군 강진면 호국로 7|전라북도 임실군 강진면 갈담리 516-1|베이커리;커피||||||CU 임실강진점|(갈담리)|||90704
CU|임실오수점|||CU|||전라북도 임실군 오수면 오수리 387-28|택배;튀김;커피||||||CU 임실오수점||||90704
CU|임실읍내점|||CU||전라북도 임실군 임실읍 운수로 21|전라북도 임실군 임실읍 이도리 237-7|24시간;택배;커피;ATM||||||CU 임실읍내점|(이도리)|||90704
CU|임진각점|||CU|031-954-5543|경기도 파주시 문산읍 임진각로 148-40|경기도 파주시 문산읍 마정리 1175-1|커피||||||CU 임진각점|임진각 (마정리);임진각|||90704
CU|임학시장점|||CU|032-545-3394|인천광역시 계양구 계양산로 193|인천광역시 계양구 임학동 4-12|24시간;택배;튀김;커피;스포츠토토;ATM||||||CU 임학시장점|(임학동)|||90704
CU|임학역사점|||CU|032-543-0130|인천광역시 계양구 장제로 875|인천광역시 계양구 임학동 93|||||||CU 임학역사점|(임학동) 지하층;지하층|||90704
CU|입석강변점|||CU|053-985-8254|대구광역시 동구 동촌로 32|대구광역시 동구 입석동 933-2|24시간;택배;커피;로또;ATM||||||CU 입석강변점|(입석동) 1층;1층|||90704
CU|자갈치점|||CU|051-256-3229|부산광역시 중구 자갈치해안로 57|부산광역시 중구 남포동4가 30|24시간;택배;튀김;커피;ATM||||||CU 자갈치점|(남포동4가)|||90704
CU|자곡현대점|||CU|02-451-0539|서울특별시 강남구 자곡로 202|서울특별시 강남구 자곡동 658|24시간;택배;베이커리;튀김;커피;ATM||||||CU 자곡현대점|강남힐스테이트에코 (자곡동);강남힐스테이트에코|||90704
CU|자곡힐스테이트점|||CU|02-546-7226|서울특별시 강남구 자곡로3길 21|서울특별시 강남구 자곡동 619|24시간;택배;커피;ATM||||||CU 자곡힐스테이트점|(자곡동,엘에이치강남힐스테이트) 지하2층 상가동;엘에이치강남힐스테이트 지하2층 상가동|||90704
CU|자양건대점|||CU|010-5322-0575|서울특별시 광진구 자양번영로11길 31|서울특별시 광진구 자양동 227-199|24시간;튀김;커피||||||CU 자양건대점|(자양동)|||90704
CU|자양동명점|||CU|02-3049-9279|서울특별시 광진구 자양번영로2길 34|서울특별시 광진구 자양동 593-3|24시간;택배;커피||||||CU 자양동명점||||90704
CU|자양뚝섬길점|||CU|02-456-4383|서울특별시 광진구 뚝섬로62길 12|서울특별시 광진구 자양동 685-33|24시간;튀김;ATM||||||CU 자양뚝섬길점|U자양뚝섬길점 (자양동) 1층;U자양뚝섬길점 1층|||90704
CU|자양뚝섬로점|||CU|02-465-1922|서울특별시 광진구 능동로3라길 16|서울특별시 광진구 자양동 58-1|24시간;택배;베이커리;커피;ATM||||||CU 자양뚝섬로점|(자양동) 1층;1층|||90704
CU|자양로점|||CU|02-2201-5161|서울특별시 광진구 자양로 234|서울특별시 광진구 구의동 70-27|24시간;택배;튀김;커피;스포츠토토;ATM||||||CU 자양로점|(구의동)|||90704
CU|자양리안점|||CU|02-466-6888|서울특별시 광진구 동일로18길 11|서울특별시 광진구 자양동 24-5|24시간;택배;베이커리;튀김;커피;ATM||||||CU 자양리안점|광우빌딩 (자양동) 1층;광우빌딩 1층|||90704
CU|자양명성점|||CU|02-458-0615|서울특별시 광진구 뚝섬로 620|서울특별시 광진구 자양동 606-17|24시간;택배;베이커리;튀김;커피;ATM||||||CU 자양명성점|(자양동)|||90704
CU|자양번영로점|||CU|02-454-2364|서울특별시 광진구 자양번영로 56-1|서울특별시 광진구 자양동 611-4|24시간;택배;튀김;커피||||||CU 자양번영로점||||90704
CU|자양본점|||CU|042-622-6146|대전광역시 동구 동대전로 164|대전광역시 동구 자양동 58-10|24시간;택배;베이커리;튀김;커피;ATM||||||CU 자양본점|(자양동)|||90704
CU|자양사거리점|||CU|02-2201-6782|서울특별시 광진구 자양로 96|서울특별시 광진구 자양동 216-12|24시간;튀김;커피;ATM||||||CU 자양사거리점|(자양동)|||90704
CU|자양사랑점|||CU|02-444-0678|서울특별시 광진구 아차산로40길 24|서울특별시 광진구 자양동 800|24시간;택배;커피;ATM||||||CU 자양사랑점|(자양동) 1층;1층|||90704
CU|자양승일점|||CU|02-455-7292|서울특별시 광진구 뚝섬로58길 6|서울특별시 광진구 자양동 662-16|24시간;택배||||||CU 자양승일점|(자양동) 1층;1층|||90704
CU|자양써밋플레이스점|||CU||서울특별시 광진구 뚝섬로31길 43|서울특별시 광진구 자양동 547-64|24시간;튀김;커피||||||CU 자양써밋플레이스점|조양어린이집 (자양동) 조양어린이집;조양어린이집|||90704
CU|자양이튼점|||CU|02-447-0630|서울특별시 광진구 능동로 68|서울특별시 광진구 자양동 510-5|24시간;택배;커피||||||CU 자양이튼점|(자양동,이튼타워리버1차) 1층 101호;이튼타워리버1차 1층 101호|||90704
CU|자양장미점|||CU|02-468-9279|서울특별시 광진구 동일로2길 13|서울특별시 광진구 자양동 203-14|24시간;택배;튀김;커피;ATM||||||CU 자양장미점|(자양동) 1층;1층|||90704
CU|자양진덕점|||CU|02-3437-0102|서울특별시 광진구 자양로15길 51-1|서울특별시 광진구 자양동 621-24|24시간;택배;튀김;커피;ATM||||||CU 자양진덕점|진덕빌딩 (자양동) 1층;진덕빌딩 1층|||90704
CU|자양진영점|||CU|070-4154-0476|서울특별시 광진구 뚝섬로54길 31|서울특별시 광진구 자양동 649-37|24시간;택배;튀김;커피||||||CU 자양진영점||||90704
CU|자양차이나점|||CU|02-3409-9279|서울특별시 광진구 뚝섬로23가길 17|서울특별시 광진구 자양동 842-14|24시간;택배;커피;ATM||||||CU 자양차이나점||||90704
CU|자양태성점|||CU|02-3437-0988|서울특별시 광진구 뚝섬로36길 18|서울특별시 광진구 자양동 792|24시간;택배;튀김;커피||||||CU 자양태성점|(자양동,자양현대홈타운10차아파트);자양현대홈타운10차아파트|||90704
CU|자양팰리스점|||CU|070-8866-2470|서울특별시 광진구 아차산로 47길 23|서울특별시 광진구 자양동 778-6|24시간;택배;커피||||||CU 자양팰리스점|(자양동,레미안프리미어팰리스)|||90704
CU|자양한강점|||CU|02-455-3242|서울특별시 광진구 뚝섬로56길 59|서울특별시 광진구 자양동 666-4|24시간;택배;튀김;커피;ATM||||||CU 자양한강점|광운빌딩;광운빌딩|||90704
CU|자양행운점|||CU|02-458-0035|서울특별시 광진구 자양번영로 29|서울특별시 광진구 자양동 583-19|24시간;택배;튀김;커피;ATM||||||CU 자양행운점|자양동 (자양동) 1층;자양동 1층|||90704
CU|자이중앙점|||CU|02-537-3055|서울특별시 서초구 잠원로 24|서울특별시 서초구 반포동 20-45|24시간;택배||||||CU 자이중앙점|반포자이프라자 (반포동) 116호;반포자이프라자 116호|||90704
CU|자인북사점|||CU|053-854-3605|경상북도 경산시 자인면 자인공단3로 15|경상북도 경산시 자인면 북사리 1093-11|24시간;택배;베이커리;튀김;커피;스포츠토토;ATM||||||CU 자인북사점|(북사리) 1층;1층|||90704
CU|자인점|||CU|053-854-0893|경상북도 경산시 자인면 일연로 59-1|경상북도 경산시 자인면 서부리 148-1|24시간;택배;커피||||||CU 자인점|(서부리) 1층;1층|||90704
CU|작동센터점|||CU|032-678-0300|경기도 부천시 오정구 삼작로 481|경기도 부천시 오정구 작동 32|24시간;택배;튀김;커피;ATM||||||CU 작동센터점|영미빌딩;영미빌딩|||90704
CU|작전1호점|||CU|032-555-7436|인천광역시 계양구 주부토로 361|인천광역시 계양구 작전동 388-1|24시간;택배;튀김;커피;스포츠토토;ATM||||||CU 작전1호점|비동호 (작전동);비동호|||90704
CU|작전공단점|||CU|032-545-1139|인천광역시 계양구 아나지로 417|인천광역시 계양구 작전동 680-6|24시간;택배;튀김;커피;스포츠토토;ATM||||||CU 작전공단점|(작전동)|||90704
CU|작전까치점|||CU|010-2289-6717|인천광역시 계양구 효서로 377|인천광역시 계양구 작전동 580|24시간;택배;커피;ATM||||||CU 작전까치점|상가동 (작전동,현대아파트) 28호;현대아파트 상가동 28호|||90704
CU|작전미래점|||CU|032-554-1750|인천광역시 계양구 아나지로299번길 17|인천광역시 계양구 작전2동 420|24시간;택배;커피;ATM||||||CU 작전미래점|미도아파트;가나안미도|||90704
CU|작전삼성점|||CU|032-546-0125||인천광역시 계양구 작전동 179-6|24시간;택배;튀김;커피||||||CU 작전삼성점||||90704
CU|작전센터점|||CU|010-6522-9444|인천광역시 계양구 계양대로 65|인천광역시 계양구 작전동 865-29|24시간||||||CU 작전센터점|(작전동)|||90704
CU|작전역점|||CU|032-555-9144|인천광역시 계양구 봉오대로 671|인천광역시 계양구 작전동 863-17|24시간;택배;커피;ATM||||||CU 작전역점|(작전동,우남푸르미아);우남푸르미아|||90704
CU|작전점|||CU|032-555-6825|인천광역시 계양구 주부토로 469|인천광역시 계양구 작전동 857-49|24시간;택배;튀김;커피||||||CU 작전점|(작전동)|||90704
CU|작전카이저팰리스점|||CU|032-552-2319|인천광역시 계양구 아나지로 332|인천광역시 계양구 작전동 392-1|24시간;택배;튀김;ATM||||||CU 작전카이저팰리스점|(작전동,계양우림카이저팰리스오피스텔) 1층 101동 112호;계양우림카이저팰리스오피스텔 1층 101동 112호|||90704
CU|작전파크점|||CU|032-552-0958|인천광역시 계양구 봉오대로686번길 1|인천광역시 계양구 작전동 869|24시간;택배;커피;스포츠토토;ATM||||||CU 작전파크점|(작전동) 1층;1층|||90704
CU|작전한화점|||CU|032-542-8345|인천광역시 계양구 계산로112번길 30|인천광역시 계양구 작전동 856-34|24시간;택배;커피;ATM||||||CU 작전한화점|(작전동)|||90704
CU|잔디마을점|||CU|02-573-6100|서울특별시 서초구 매헌로6길 36-9|서울특별시 서초구 양재동 206-6|24시간;택배;베이커리;커피;ATM||||||CU 잔디마을점|(양재동)|||90704
CU|잠실갤러리아점|||CU|02-421-6103|서울특별시 송파구 올림픽로 212|서울특별시 송파구 잠실동 40|24시간;택배;튀김;커피;ATM||||||CU 잠실갤러리아점|(잠실동,갤러리아팰리스) 109호;갤러리아팰리스 109호|||90704
CU|잠실대교북단점|||CU|02-454-2391|서울특별시 광진구 뚝섬로 681|서울특별시 광진구 자양동 658-137|24시간;택배;튀김;커피;ATM||||||CU 잠실대교북단점|(자양동) 1층;1층|||90704
CU|잠실레이크점|||CU|02-415-0625|서울특별시 송파구 석촌호수로 140|서울특별시 송파구 삼전동 22-2|24시간;커피;ATM||||||CU 잠실레이크점|잠실레이크타워 (삼전동);잠실레이크타워|||90704
CU|잠실로사나호텔점|||CU|02-425-2589|서울특별시 송파구 삼학사로 98|서울특별시 송파구 석촌동 1-7|24시간;택배;커피;ATM||||||CU 잠실로사나호텔점|(석촌동) 로사나관광호텔 1층;로사나관광호텔 1층|||90704
CU|잠실리센츠점|||CU|02-420-1380|서울특별시 송파구 올림픽로 145|서울특별시 송파구 잠실동 22-6|24시간;ATM||||||CU 잠실리센츠점|잠실리센츠상가 에이 (잠실동) 1층 93호;잠실리센츠상가 에이 1층 93호|||90704
CU|잠실모범점|||CU|02-417-3503|서울특별시 송파구 올림픽로10길 48|서울특별시 송파구 잠실동 219-2|24시간;택배;튀김;커피;ATM||||||CU 잠실모범점|(잠실동) 101호;101호|||90704
CU|잠실무지개점|||CU|02-412-5245|서울특별시 송파구 백제고분로19길 7|서울특별시 송파구 잠실동 235-11|24시간;택배;커피;ATM||||||CU 잠실무지개점|(잠실동)|||90704
CU|잠실방이점|||CU|02-420-9857|서울특별시 송파구 올림픽로32길 3|서울특별시 송파구 방이동 36|24시간;택배;커피;스포츠토토;ATM||||||CU 잠실방이점|파평윤씨대종회관 (방이동) 1층;파평윤씨대종회관 1층|||90704
CU|잠실본동점|||CU|02-421-5132|서울특별시 송파구 백제고분로 166|서울특별시 송파구 잠실동 335|24시간;택배;튀김;커피;ATM||||||CU 잠실본동점|(잠실동)|||90704
CU|잠실삼전점|||CU|02-420-5106|서울특별시 송파구 삼전로 85|서울특별시 송파구 잠실동 252-6|24시간;택배;베이커리;튀김;커피;ATM||||||CU 잠실삼전점|태영빌딩 (잠실동) 1층;태영빌딩 1층|||90704
CU|잠실스타점|||CU|02-421-2024|서울특별시 송파구 올림픽로35가길 10|서울특별시 송파구 신천동 7-14|택배;커피||||||CU 잠실스타점|(신천동,잠실더샵스타파크);잠실더샵스타파크|||90704
CU|잠실신천점|||CU|02-424-3663|서울특별시 송파구 올림픽로8길 13|서울특별시 송파구 잠실동 178-3|24시간;택배;베이커리;커피;ATM||||||CU 잠실신천점|보은빌딩 (잠실동);보은빌딩|||90704
CU|잠실아주점|||CU|02-424-1804|서울특별시 송파구 도곡로64길 12|서울특별시 송파구 잠실동 299|24시간;택배;튀김;커피;ATM||||||CU 잠실아주점|1층;1층|||90704
CU|잠실장미점|||CU|02-424-9998|서울특별시 송파구 신천로 25|서울특별시 송파구 신천동 7|24시간;ATM||||||CU 잠실장미점|장미상가 A-2 1층 1동 108호;1층 1동 108호|||90704
CU|잠실타워점|||CU|02-412-1936|서울특별시 송파구 올림픽로 293-19|서울특별시 송파구 신천동 7-28|24시간;택배;커피;스포츠토토;ATM||||||CU 잠실타워점|(신천동,현대타워아파트);현대타워아파트|||90704
CU|잠실트리지움점|||CU|02-412-5617|서울특별시 송파구 석촌호수로 61|서울특별시 송파구 잠실동 35-2|24시간||||||CU 잠실트리지움점|잠실동트리지움상가 제 (잠실동);잠실동트리지움상가|||90704
CU|잠실파크리오점|||CU|02-424-6662|서울특별시 송파구 올림픽로35길 10|서울특별시 송파구 신천동 20-6|24시간;택배;커피||||||CU 잠실파크리오점|(신천동,파크리오) 파크리오;파크리오|||90704
CU|잠실파크점|||CU|02-423-1021|서울특별시 송파구 올림픽로 435|서울특별시 송파구 신천동 17|24시간;택배;커피||||||CU 잠실파크점|(신천동,잠실파크리오상가) 1층 A동 151호;파크리오 신천동 1층 A동 151호|||90704
CU|잠실현대점|||CU|02-418-1286|서울특별시 송파구 백제고분로20길 7-1|서울특별시 송파구 잠실동 337-3|24시간;택배;ATM||||||CU 잠실현대점|(잠실동)|||90704
CU|잠원새롬점|||CU|02-3446-0803|서울특별시 서초구 나루터로10길 3|서울특별시 서초구 잠원동 18-1|24시간;택배;베이커리;튀김;커피;스포츠토토;ATM||||||CU 잠원새롬점|새롬빌딩 (잠원동) 102호;새롬빌딩 102호|||90704
CU|잠원성한점|||CU|02-540-4916|서울특별시 서초구 강남대로 557|서울특별시 서초구 잠원동 37-7|24시간;택배;커피||||||CU 잠원성한점|(잠원동) 1층;1층|||90704
CU|잠원크레신점|||CU|02-515-2126|서울특별시 서초구 강남대로 631|서울특별시 서초구 잠원동 8-24|24시간;택배;ATM||||||CU 잠원크레신점|(잠원동) 1층;1층|||90704
CU|잠원타운점|||CU|02-3482-8040|서울특별시 서초구 나루터로 43|서울특별시 서초구 잠원동 50-6|24시간;택배;커피;ATM||||||CU 잠원타운점|(잠원동) 1층;1층|||90704
CU|잠원한신공영점|||CU|02-595-9500|서울특별시 서초구 잠원로 94|서울특별시 서초구 잠원동 65-32|택배;튀김;커피||||||CU 잠원한신공영점|(잠원동,한신빌딩) 한신빌딩;한신빌딩|||90704
CU|잠원한신점|||CU|02-3481-8354|서울특별시 서초구 잠원로 148|서울특별시 서초구 잠원동 56-3|24시간;택배;커피;ATM||||||CU 잠원한신점|(잠원동,잠원한신아파트) 1층;잠원한신아파트 1층|||90704
