##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@롯데슈퍼
롯데슈퍼|대천해수욕점|||롯데슈퍼|041-932-6008|충남 보령시 신흑동 워드로 137||가맹점||||||롯데슈퍼 대천해수욕점||||92102
롯데슈퍼|동작신대방점|||롯데슈퍼|02-3280-8899|서울특별시 동작구 여의대방로 28||가맹점||||||롯데슈퍼 동작신대방점|112동 1층 제에이 101호|||92102
롯데슈퍼|동해평릉점|||롯데슈퍼|033-535-4554||동해시 평릉동 295-4|가맹점||||||롯데슈퍼 동해평릉점||||92102
롯데슈퍼|마산자산점|||롯데슈퍼|055-224-0426||창원시 마산합포구 자산동 330-1|가맹점||||||롯데슈퍼 마산자산점||||92102
롯데슈퍼|마포도화점|||롯데슈퍼|02-718-0084||마포구 도화동 250-4|가맹점||||||롯데슈퍼 마포도화점||||92102
롯데슈퍼|목포옥암점|||롯데슈퍼|02-2290-5831||전라남도 목포시 옥암동 1161|가맹점||||||롯데슈퍼 목포옥암점||||92102
롯데슈퍼|무안남악점|||롯데슈퍼|061-281-9001||전남 무안군 삼향읍 남악리 2273|가맹점||||||롯데슈퍼 무안남악점|105호|||92102
롯데슈퍼|무안점|||롯데슈퍼|061-454-9400||무안군 성남리 813-18|가맹점||||||롯데슈퍼 무안점||||92102
롯데슈퍼|백석복지점|||롯데슈퍼|031-837-5602|경기도 양주시 백석읍 꿈나무로 305||가맹점||||||롯데슈퍼 백석복지점||||92102
롯데슈퍼|보령명천점|||롯데슈퍼|041-933-7735||충청남도 보령시 명천동 355-4|가맹점||||||롯데슈퍼 보령명천점|356-5|||92102
롯데슈퍼|봉동둔산점|||롯데슈퍼|063-262-1052||완주군 봉동읍 둔산리 883-3|가맹점||||||롯데슈퍼 봉동둔산점||||92102
롯데슈퍼|부안격포점|||롯데슈퍼|063-582-0015||전북 부안군 변산면 격포리 260-73|가맹점||||||롯데슈퍼 부안격포점||||92102
롯데슈퍼|사천남양점|||롯데슈퍼|055-832-2555||사천시 송포동 279-1|가맹점||||||롯데슈퍼 사천남양점||||92102
롯데슈퍼|사천용현점|||롯데슈퍼|055-832-4300||사천시 용현면 송지리 329-1|가맹점||||||롯데슈퍼 사천용현점||||92102
롯데슈퍼|세종다정점|||롯데슈퍼|044-868-4779|세종시 다정북로 109||가맹점||||||롯데슈퍼 세종다정점|한신휴플러스 상가동 112호~113호|||92102
롯데슈퍼|속초교동점|||롯데슈퍼|033-637-7701||속초시 교동 766|가맹점||||||롯데슈퍼 속초교동점||||92102
롯데슈퍼|속초대포항점|||롯데슈퍼|033-636-7812||강원도 속초시 대포동 958|가맹점||||||롯데슈퍼 속초대포항점||||92102
롯데슈퍼|순천법원점|||롯데슈퍼|061-727-2348|전라남도 순천시 왕지5길 34||가맹점||||||롯데슈퍼 순천법원점||||92102
롯데슈퍼|순천신대(3)점|||롯데슈퍼|061-903-1990||순천시 해룡면 신대리 2042-6|가맹점||||||롯데슈퍼 순천신대(3)점||||92102
롯데슈퍼|순천용당점|||롯데슈퍼|061-751-8500||전라남도 순천시 용당동 442-9|가맹점||||||롯데슈퍼 순천용당점||||92102
롯데슈퍼|순천중흥점|||롯데슈퍼|061-723-5455||전라남도 순천시 해룡면 신대리 1974|가맹점||||||롯데슈퍼 순천중흥점||||92102
롯데슈퍼|순천해룡점|||롯데슈퍼|061-724-5775|순천시 해룡면 신대로 113||가맹점||||||롯데슈퍼 순천해룡점||||92102
롯데슈퍼|쌍문4동점|||롯데슈퍼|02-990-9994||도봉구 쌍문동 311|가맹점||||||롯데슈퍼 쌍문4동점|쌍문그린스테이트빌딩|||92102
롯데슈퍼|안면도점|||롯데슈퍼|041-673-0470||태안군 안면읍 승언리 1277-1|가맹점||||||롯데슈퍼 안면도점||||92102
롯데슈퍼|여수무선점|||롯데슈퍼|061-683-4882||여수시 선원동 1245-2|가맹점||||||롯데슈퍼 여수무선점||||92102
롯데슈퍼|여수문수(2)점|||롯데슈퍼|061-651-1560||여수시 문수동 452|가맹점||||||롯데슈퍼 여수문수(2)점|코어상가 B1 3호|||92102
롯데슈퍼|여수미평점|||롯데슈퍼|061-654-9224||여수시 미평동 233-5|가맹점||||||롯데슈퍼 여수미평점|씨티파크상가동 제1호|||92102
롯데슈퍼|여수소호점|||롯데슈퍼|061-686-5993|전남 여수시 소호로 497||가맹점||||||롯데슈퍼 여수소호점|(소호동)|||92102
롯데슈퍼|영광홍농(2)점|||롯데슈퍼|061-356-9888|전라남도 영광군 홍농읍 홍농로 442-9||가맹점||||||롯데슈퍼 영광홍농(2)점||||92102
롯데슈퍼|영암삼호점|||롯데슈퍼|061-462-6767||전남 영암군 삼호읍 용앙리 407-6|가맹점||||||롯데슈퍼 영암삼호점||||92102
롯데슈퍼|원주구곡(2)점|||롯데슈퍼|033-761-9898||원주시 판부면 서곡리 445-49|가맹점||||||롯데슈퍼 원주구곡(2)점||||92102
롯데슈퍼|이서에코르(2)점|||롯데슈퍼|063-224-4979||전북 완주군 이서면 용서리 782-6|가맹점||||||롯데슈퍼 이서에코르(2)점|(1층)|||92102
롯데슈퍼|익산배산점|||롯데슈퍼|063-842-1052||전북 익산시 모현동 1가 846|가맹점||||||롯데슈퍼 익산배산점||||92102
롯데슈퍼|익산하나로점|||롯데슈퍼|063-852-5329|전북익산시 하나로 9길 10||가맹점||||||롯데슈퍼 익산하나로점||||92102
롯데슈퍼|전북도청점|||롯데슈퍼|063-222-6563|전라북도 전주시 완산구 홍산1길 20||가맹점||||||롯데슈퍼 전북도청점|(효자동2가)|||92102
롯데슈퍼|전주서신점|||롯데슈퍼|063-906-9963||전북 전주시 덕진구 서신동 955-2|가맹점||||||롯데슈퍼 전주서신점||||92102
롯데슈퍼|전주혁신점|||롯데슈퍼|063-228-7982|전북 전주시 완산구 오공로 45||가맹점||||||롯데슈퍼 전주혁신점|(전주혁신지구)|||92102
롯데슈퍼|정읍수성점|||롯데슈퍼|063-533-7910||전북 정읍시 수성동 1026-6|가맹점||||||롯데슈퍼 정읍수성점||||92102
롯데슈퍼|정읍점|||롯데슈퍼|063-536-9982||정읍시 상동 222-2|가맹점||||||롯데슈퍼 정읍점||||92102
롯데슈퍼|제천신백점|||롯데슈퍼|043-852-5335||제천시 신백동 110-11|가맹점||||||롯데슈퍼 제천신백점|덕일한마음상가 107,108호|||92102
롯데슈퍼|진주금곡점|||롯데슈퍼|055-672-8258||고성군 영오면 오서리 1611-199|가맹점||||||롯데슈퍼 진주금곡점||||92102
롯데슈퍼|진주금산점|||롯데슈퍼|055-762-1501||진주시 금산면 장사리 10001단지 흥한APT상가 108|가맹점||||||롯데슈퍼 진주금산점||||92102
롯데슈퍼|진주상봉점|||롯데슈퍼|055-757-1257||진주시 상봉동 615-1|가맹점||||||롯데슈퍼 진주상봉점||||92102
롯데슈퍼|진주신안점|||롯데슈퍼|055-747-6747||진주시 신안동 28-3|가맹점||||||롯데슈퍼 진주신안점|도매유통|||92102
롯데슈퍼|천안불당점|||롯데슈퍼|041-566-4600||천안시 서북구 불당동 750|가맹점||||||롯데슈퍼 천안불당점|동일하이빌 상가 1F|||92102
롯데슈퍼|천안청당점|||롯데슈퍼|041-558-9122||충남 천안시 동남구 청당동 714|가맹점||||||롯데슈퍼 천안청당점||||92102
롯데슈퍼|청도금천점|||롯데슈퍼|054-372-5454||청도군 금천면 동곡리 400-1|가맹점||||||롯데슈퍼 청도금천점||||92102
롯데슈퍼|충주첨단점|||롯데슈퍼|043-854-6600||충청북도 충주시 대소원면 본리 1133|가맹점||||||롯데슈퍼 충주첨단점||||92102
롯데슈퍼|충주칠금점|||롯데슈퍼|043-852-5335||충주시 칠금동 624|가맹점||||||롯데슈퍼 충주칠금점||||92102
롯데슈퍼|한남가맹점|||롯데슈퍼|02-793-9633||용산구 한남동 631-5|가맹점||||||롯데슈퍼 한남가맹점||||92102
롯데슈퍼|합천대양점|||롯데슈퍼|055-934-0812||경상남도 합천군 배양면 정양리 136-9|가맹점||||||롯데슈퍼 합천대양점||||92102
롯데슈퍼|경산삼풍점|||롯데슈퍼|053-801-1999|경상북도 경산시 삼풍로 18||가맹점||||||롯데슈퍼 경산삼풍점||||92102
롯데슈퍼|광주대점(2)점|||롯데슈퍼|062-653-3999|광주광역시 남구 효덕로 276||가맹점||||||롯데슈퍼 광주대점(2)점|1층 101호|||92102
롯데슈퍼|남양주덕소점|||롯데슈퍼|031-521-0523||경기도 남양주시 와부읍 덕소리 600-14|가맹점||||||롯데슈퍼 남양주덕소점||||92102
롯데슈퍼|남양주월산점|||롯데슈퍼|031-511-5249|경기도 남양주시 화도읍 경춘로2290번길 5||가맹점||||||롯데슈퍼 남양주월산점|상가2동 101호|||92102
롯데슈퍼|논산취암점|||롯데슈퍼|041-734-0099|충청남도 논산시 번영로29번길 7||가맹점||||||롯데슈퍼 논산취암점|(취암동)|||92102
롯데슈퍼|대덕대로점|||롯데슈퍼|042-472-0313|대전광역시 서구 대덕대로 175번길 60||가맹점||||||롯데슈퍼 대덕대로점||||92102
롯데슈퍼|대전관평점|||롯데슈퍼|042-933-9925||대전광역시 유성구 관평동 1002|가맹점||||||롯데슈퍼 대전관평점|신축상가 1층|||92102
롯데슈퍼|대전만년점|||롯데슈퍼|042-484-4999|대전광역시 서구 만년남로11번길 42||가맹점||||||롯데슈퍼 대전만년점|1층|||92102
롯데슈퍼|대전학하점|||롯데슈퍼|042-822-1579|대전광역시 유성구 학하남로 15||가맹점||||||롯데슈퍼 대전학하점|(계산동)|||92102
롯데슈퍼|둔산남로(3)점|||롯데슈퍼|042-484-4999|대전광역시 서구 둔산남로9번길 39||가맹점||||||롯데슈퍼 둔산남로(3)점|(둔산동)|||92102
롯데슈퍼|목원대점|||롯데슈퍼|042-822-9968|대전광역시 유성구 원신흥남로42번길 6-6||가맹점||||||롯데슈퍼 목원대점|(원신흥동)|||92102
롯데슈퍼|송파삼전(2)점|||롯데슈퍼|02-425-1990|서울특별시 송파구 백제고분로28길 36||가맹점||||||롯데슈퍼 송파삼전(2)점||||92102
롯데슈퍼|수락산역점|||롯데슈퍼|02-930-1566||서울시 노원구 상계동 1267|가맹점||||||롯데슈퍼 수락산역점||||92102
롯데슈퍼|안산감골로점|||롯데슈퍼|031-406-9929|경기도 안산시 상록구 감골로 197||가맹점||||||롯데슈퍼 안산감골로점|1층 (사동)|||92102
롯데슈퍼|안산사동점|||롯데슈퍼|031-470-8930|경기도 안산시 상록구 선진4길 44||가맹점||||||롯데슈퍼 안산사동점|102 (사동 1472-7)|||92102
롯데슈퍼|안산성포점|||롯데슈퍼|031-405-6199|경기도 안산시 상록구 화랑로 501||가맹점||||||롯데슈퍼 안산성포점|(성포동,114호)|||92102
롯데슈퍼|안산신길점|||롯데슈퍼|031-495-9949||경기도 안산시 단원구 신길동 1597|가맹점||||||롯데슈퍼 안산신길점||||92102
롯데슈퍼|안산예술대점|||롯데슈퍼|031-405-3704|경기도 안산시 단원구 예술대학로 143||가맹점||||||롯데슈퍼 안산예술대점|1층 101호|||92102
롯데슈퍼|안산이동(2)점|||롯데슈퍼|031-406-3190|경기도 안산시 상록구 석호로 3||가맹점||||||롯데슈퍼 안산이동(2)점|1층|||92102
롯데슈퍼|안산초지점|||롯데슈퍼|031-411-9483|경기도 안산시 단원구 초지동로 7||가맹점||||||롯데슈퍼 안산초지점||||92102
롯데슈퍼|안산한양대점|||롯데슈퍼|031-408-8253|경기도 안산시 상록구 성안1길 27||가맹점||||||롯데슈퍼 안산한양대점||||92102
롯데슈퍼|안양관양점|||롯데슈퍼|031-422-2923|경기도 안양시 동안구 동편로27번길 45||가맹점||||||롯데슈퍼 안양관양점|(관양동)|||92102
롯데슈퍼|양천향교점|||롯데슈퍼|02-3662-5100|서울특별시 강서구 양천로 344||가맹점||||||롯데슈퍼 양천향교점||||92102
롯데슈퍼|오창양청(2)점|||롯데슈퍼|043-213-8114|충청북도 청주시 청원구 오창읍 양청택지로 95||가맹점||||||롯데슈퍼 오창양청(2)점|1층|||92102
롯데슈퍼|옥계부영점|||롯데슈퍼|054-475-9759||경북 구미시 옥계동 621-1|가맹점||||||롯데슈퍼 옥계부영점||||92102
롯데슈퍼|옥정가맹점|||롯데슈퍼|070-7743-8889|경기도 양주시 화합로 1626||가맹점||||||롯데슈퍼 옥정가맹점|(옥정동 154-22)|||92102
롯데슈퍼|원주반곡점|||롯데슈퍼|033-748-1999|강원도 원주시 배울로 23||가맹점||||||롯데슈퍼 원주반곡점|(반곡동)|||92102
롯데슈퍼|이천증포(2)점|||롯데슈퍼|031-634-7654|경기도 이천시 영창로314번길 10||가맹점||||||롯데슈퍼 이천증포(2)점|(갈산동 716-2)|||92102
롯데슈퍼|인천시청점|||롯데슈퍼|032-441-0999|인천시 남동구 정각로 14||가맹점||||||롯데슈퍼 인천시청점|(구월동 1136번지) 가온누리 102호,103호|||92102
롯데슈퍼|전주덕진점(2)점|||롯데슈퍼|063-252-2654|전라북도 전주시 덕진구 기린대로 477||가맹점||||||롯데슈퍼 전주덕진점(2)점|(덕진동1가)|||92102
롯데슈퍼|전주서부점|||롯데슈퍼|063-255-8008|전라북도 전주시 완산구 마전들로 33||가맹점||||||롯데슈퍼 전주서부점|1층|||92102
롯데슈퍼|전주중화산점|||롯데슈퍼|063-227-4999||전라북도 완산구 중화산동2가 748-3|가맹점||||||롯데슈퍼 전주중화산점||||92102
롯데슈퍼|정왕역점|||롯데슈퍼|031-433-3859||경기도 시흥시 정왕동 2319-3|가맹점||||||롯데슈퍼 정왕역점||||92102
롯데슈퍼|천안아크로점|||롯데슈퍼|041-566-1990||충청남도 천안시 서북구 두정동 1464|가맹점||||||롯데슈퍼 천안아크로점|1층|||92102
롯데슈퍼|청주가경점|||롯데슈퍼|043-231-6999|충청북도 청주시 흥덕구 풍년로 32||가맹점||||||롯데슈퍼 청주가경점|102호|||92102
롯데슈퍼|청주산남점|||롯데슈퍼|043-285-7999|충청북도 청주시 서원구 두꺼비로60번길 3-2||가맹점||||||롯데슈퍼 청주산남점|1층 (산남동)|||92102
롯데슈퍼|청주오창(2)점|||롯데슈퍼|043-212-9799||충청북도 청주시 청원구 오창읍 구룡리 429-1|가맹점||||||롯데슈퍼 청주오창(2)점||||92102
롯데슈퍼|청주용암점|||롯데슈퍼|043-286-5002|충청북도 청주시 상당구 용암북로160번길 10||가맹점||||||롯데슈퍼 청주용암점||||92102
롯데슈퍼|청주율봉점|||롯데슈퍼|043-211-1488|충청북도 청주시 청원구 율봉로285번길 41||가맹점||||||롯데슈퍼 청주율봉점|(율량동)|||92102
롯데슈퍼|포천소흘점|||롯데슈퍼|031-543-2520|경기도 포천시 소흘읍 검바위길 84||가맹점||||||롯데슈퍼 포천소흘점|(초가팔리 336번지)|||92102
