##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@농협생명
횡성농협||399144|542956|농협생명|033-344-2910|강원도 횡성군 횡성읍 문정로 46||||||||횡성농협||||40625
횡성농협|서원지점|386934|542753|농협생명|033-344-6012|강원도 횡성군 서원면 서원로 155||||||||횡성농협 서원지점||||40625
둔내농협|문화(간)|418949|545596|농협생명|033-344-7982|강원도 횡성군 둔내면 둔내로 9-7||||||||둔내농협 문화(간)||||40625
동횡성농협||405749|539792|농협생명|033-345-9000|강원도 횡성군 우천면 수남로 336||||||||동횡성농협||||40625
평창영월정선축산농협|영월지점|441751|509242|농협생명|033-372-2260|강원도 영월군 영월읍 단종로 5||||||||평창영월정선축산농협 영월지점||||40625
영월농협|북면지점|438396|516840|농협생명|033-372-3154|강원도 영월군 북면 원동재로 519||||||||영월농협 북면지점||||40625
한반도농협|남면지점|436363|509938|농협생명|033-372-4075|강원도 영월군 남면 연당로 127||||||||한반도농협 남면지점||||40625
한반도농협|쌍룡지점|428660|508925|농협생명|033-372-5055|강원도 영월군 한반도면 무동길 3||||||||한반도농협 쌍룡지점||||40625
한반도농협|신천지점|429230|514898|농협생명|033-372-6071|강원도 영월군 한반도면 서강로 736-3||||||||한반도농협 신천지점||||40625
한반도농협||423895|518633|농협생명|033-372-8540|강원 영월군 주천면 주천로 68||||||||한반도농협||||40625
영월농협|김삿갓지점|450827|502766|농협생명|033-372-9044|강원도 영월군 김삿갓면 옥동장터길 30||||||||영월농협 김삿갓지점||||40625
영월농협||441743|509167|농협생명|033-373-4401|강원 영월군 영월읍 중앙로 40||||||||영월농협||||40625
영월농협|덕포지점|442537|508971|농협생명|033-374-4404|강원도 영월군 영월읍 덕포시장길 9||||||||영월농협 덕포지점||||40625
예미농협||457383|513032|농협생명|033-378-0080|강원 정선군 신동읍 의림로 286||||||||예미농협||||40625
영월농협|상동지점|474536|504246|농협생명|033-378-2767|강원 영월군 상동읍 상동시장길 16||||||||영월농협 상동지점||||40625
영월농협|중동지점|460696|460696|농협생명|033-378-4007|강원도 영월군 중동면 태백산로 1211||||||||영월농협 중동지점||||40625
예미농협|함백(간)|459679|512983|농협생명|033-378-5200|강원 정선군 신동읍 새골길 9||||||||예미농협 함백(간)||||40625
화천농협|중앙(간)|371451|612314|농협생명|033-422-1400|강원도 화천군 화천읍 영서로 6371-1||||||||화천농협 중앙(간)||||40625
화촌농협||397363|574375|농협생명|033-432-2882|강원 홍천군 화촌면 성산로 153||||||||화촌농협||||40625
내면농협||434608|574470|농협생명|033-432-2900|강원도 홍천군 내면 구룡령로 5251||||||||내면농협||||40625
서홍천농협||379733|557372|농협생명|033-432-3880|강원 홍천군 남면 양덕원로 100||||||||서홍천농협||||40625
서홍천농협|시동지점|385359|554257|농협생명|033-432-5009|강원도 홍천군 남면 시동안로 227||||||||서홍천농협 시동지점||||40625
홍천농협|동부지점|391299|565647|농협생명|033-432-9580|강원 홍천군 홍천읍 갈마로 23||||||||홍천농협 동부지점||||40625
내촌농협||408061|579300|농협생명|033-433-3011|강원 홍천군 내촌면 도관길 12||||||||내촌농협||||40625
서석농협||416711|567771|농협생명|033-433-4010|강원도 홍천군 서석면 구룡령로 2541||||||||서석농협||||40625
홍천축협|서석지점|416494|567763|농협생명|033-433-4228|강원 홍천군 서석면 풍암장터2길 8-1||||||||홍천축협 서석지점||||40625
서홍천농협|두미지점|370464|564455|농협생명|033-434-0008|강원도 홍천군 서면 팔봉산로 542||||||||서홍천농협 두미지점||||40625
홍천축협|진리지점|390372|565523|농협생명|033-434-0466|강원도 홍천군 홍천읍 진삼거리길 10-1||||||||홍천축협 진리지점||||40625
서홍천농협|모곡지점|365480|563677|농협생명|033-434-1008|강원도 홍천군 서면 설밀길 5||||||||서홍천농협 모곡지점||||40625
홍천농협|연봉지점|389596|564878|농협생명|033-434-1241|강원 홍천군 홍천읍 남산강변로 2길 1||||||||홍천농협 연봉지점||||40625
홍천농협|중앙지점|389743|565178|농협생명|033-434-1854|강원도 홍천군 홍천읍 홍천로 323||||||||홍천농협 중앙지점||||40625
홍천농협||389910|565454|농협생명|033-434-3380|강원 홍천군 홍천읍 꽃뫼로 87||||||||홍천농협||||40625
홍천농협|북방지점|387183|567130|농협생명|033-434-5049|강원도 홍천군 북방면 영서로 2710||||||||홍천농협 북방지점||||40625
서홍천농협|팔봉지소|372023|560497|농협생명|033-434-8417|강원도 홍천군 서면 한치골길 262||||||||서홍천농협 팔봉지소||||40625
홍천축협|갈마로지점|391700|566340|농협생명|033-434-9400|강원도 홍천군 홍천읍 소옥개로 110||||||||홍천축협 갈마로지점||||40625
내면농협|방내지소|423836|579938|농협생명|033-435-0843|강원도 홍천군 내면 방내시장길 28||||||||내면농협 방내지소||||40625
내촌농협|물걸지소|413240|575685|농협생명|033-435-3295|강원도 홍천군 내촌면 동창로 181||||||||내촌농협 물걸지소||||40625
강원인삼농협||386611|561516|농협생명|033-435-3434|강원 홍천군 홍천읍 설악로 987||||||||강원인삼농협||||40625
홍천농협|두촌지점|401960|585102|농협생명|033-435-3611|강원 홍천군 두촌면 자은로 356-1||||||||홍천농협 두촌지점||||40625
동면농협|좌운지소|401411|559333|농협생명|033-435-3616|강원 홍천군 동면 금계로 1542||||||||동면농협 좌운지소||||40625
동면농협||394386|563982|농협생명|033-436-6022|강원도 홍천군 동면 공작산로 487||||||||동면농협||||40625
농협생명|홍천축협|389843|565392|농협생명|033-439-3441|강원 홍천군 홍천읍 홍천로5길 25||||||||농협생명 홍천축협||||40625
화천농협|사내지점|358567|607556|농협생명|033-441-4480|강원도 화천군 사내면 수피령로 22||||||||화천농협 사내지점||||40625
화천농협||374388|611370|농협생명|033-442-2490|강원도 화천군 화천읍 중앙로 13||||||||화천농협||||40625
춘천철원축산농협|화천지점|374287|611397|농협생명|033-442-4181|강원도 화천군 화천읍 상승로 48||||||||춘천철원축산농협 화천지점||||40625
간동농협||384034|605696|농협생명|033-442-5034|강원도 화천군 간동면 간척월명로 299||||||||간동농협||||40625
갈말농협||339639|616225|농협생명|033-452-2213|강원도 철원군 갈말읍 삼부연로 17||||||||갈말농협||||40625
춘천철원축산농협|철원지점|339516|616045|농협생명|033-452-3411|강원도 철원군 갈말읍 명성로 151||||||||춘천철원축산농협 철원지점||||40625
갈말농협|미곡간이|341409|619803|농협생명|033-452-5781|강원도 철원군 갈말읍 호국로 5220||||||||갈말농협 미곡간이||||40625
갈말농협|문혜지점|340657|320535|농협생명|033-452-6226|강원도 철원군 갈말읍 두루미로 104||||||||갈말농협 문혜지점||||40625
동송농협||331844|623224|농협생명|033-455-0151|강원도 철원군 동송읍 이평로41번길 8||||||||동송농협||||40625
철원농협||331404|623639|농협생명|033-455-2356|강원도 철원군 철원읍 금학로 281||||||||철원농협||||40625
동송농협|오덕(간)|332571|624022|농협생명|033-455-8530|강원 철원군 동송읍 오덕로 71||||||||동송농협 오덕(간)||||40625
갈말농협|지경지점|343248|625862|농협생명|033-458-0988|강원도 철원군 갈말읍 청양로 68||||||||갈말농협 지경지점||||40625
김화농협|근남지소|353755|626376|농협생명|033-458-1049|강원도 철원군 근남면 육단2길 41||||||||김화농협 근남지소||||40625
김화농협||350973|626295|농협생명|033-458-1858|강원 철원군 서면 와수로 163||||||||김화농협||||40625
김화농협|자등지소|348773|618272|농협생명|033-458-3265|강원도 철원군 서면 자등로 597||||||||김화농협 자등지소||||40625
김화농협|사곡(간)|353554|628142|농협생명|033-458-5759|강원도 철원군 근남면 와수로 486||||||||김화농협 사곡(간)||||40625
인제축협|원통지점|418135|613422|농협생명|033-461-2211|강원도 인제군 북면 원통로 188||||||||인제축협 원통지점||||40625
인제농협||415361|607184|농협생명|033-461-2570|강원도 인제군 인제읍 비봉로 20||||||||인제농협||||40625
인제농협|원통지점|418010|613227|농협생명|033-461-3100|강원도 인제군 북면 원통로 164||||||||인제농협 원통지점||||40625
인제축협|현리지점|428206|594869|농협생명|033-461-4705|강원도 인제군 기린면 기린로42번길 3-4||||||||인제축협 현리지점||||40625
기린농협||428135|594760|농협생명|033-461-5016|강원 인제군 기린면 기린로 34||||||||기린농협||||40625
농협생명|인제축협|415387|607159|농협생명|033-461-5701|강원도 인제군 인제읍 비봉로 24||||||||농협생명 인제축협||||40625
인제농협|신남지점|407268|596182|농협생명|033-461-6065|강원도 인제군 남면 신남로 64||||||||인제농협 신남지점||||40625
기린농협|상남지점|423020|423020|농협생명|033-461-6766|강원도 인제군 상남면 상남로 37||||||||기린농협 상남지점||||40625
인제농협|서화지점|418611|624543|농협생명|033-462-4010|강원도 인제군 서화면 천도로126번길 126||||||||인제농협 서화지점||||40625
인제농협|귀둔지소|432331|601516|농협생명|033-463-4680|강원도 인제군 인제읍 점봉산로 102||||||||인제농협 귀둔지소||||40625
양구농협|해안지점|412403|631629|농협생명|033-481-0790|강원도 양구군 해안면 펀치볼로 1338||||||||양구농협 해안지점||||40625
양구농협||399173|611173|농협생명|033-481-2086|강원도 양구군 양구읍 사명길 26||||||||양구농협||||40625
양구농협|남면지점|403154|611878|농협생명|033-481-4051|강원도 양구군 남면 정중앙로 629||||||||양구농협 남면지점||||40625
양구농협|동면지점|404091|622167|농협생명|033-481-8091|강원도 양구군 동면 금강산로 1696||||||||양구농협 동면지점||||40625
양구농협|방산지점|395689|622859|농협생명|033-481-8151|강원도 양구군 방산면 장거리길 13||||||||양구농협 방산지점||||40625
춘천철원축산농협|양구지점|399278|611454|농협생명|033-482-1991|강원도 양구군 양구읍 중앙길 33||||||||춘천철원축산농협 양구지점||||40625
양구농협|정중앙지점|399537|610424|농협생명|033-482-3088|강원도 양구군 양구읍 청춘로 73-20||||||||양구농협 정중앙지점||||40625
동해농협|청운지점|498376|543279|농협생명|033-521-1627|강원도 동해시 청운1길 61||||||||동해농협 청운지점||||40625
동해농협|이도지점|||농협생명|033-521-2500|강원도 동행시 이원길 164||||||||동해농협 이도지점||||40625
동해삼척태백축협|동해남부지점|498252|543425|농협생명|033-521-4841|강원도 동해시 효자남길 16||||||||동해삼척태백축협 동해남부지점||||40625
동해농협||499804|542873|농협생명|033-521-5545|강원도 동해시 대동로 121||||||||동해농협||||40625
동해농협|북삼지점|498152|543987|농협생명|033-521-9151|강원도 동해시 효자로 675||||||||동해농협 북삼지점||||40625
동해농협|송정지점|499596|544433|농협생명|033-522-5549|강원도 동해시 송정2길 40-1||||||||동해농협 송정지점||||40625
묵호농협||497323|549573|농협생명|033-532-3772|강원도 동해시 발한로 120||||||||묵호농협||||40625
동해삼척태백축협|천곡지점|498413|498413|농협생명|033-532-4711|강원도 동해시 천곡로 56||||||||동해삼척태백축협 천곡지점||||40625
묵호농협|부곡지점|497666|549039|농협생명|033-533-8007|강원도 동해시 임항로 10||||||||묵호농협 부곡지점||||40625
