##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@파리바게뜨
파리바게뜨|군산미룡점|126.6864687|35.9451646|파리바게뜨|063-468-8202|전북 군산시 황룡로 10||||||||파리바게뜨 군산미룡점|(미룡동) 1층 2호|||80801
파리바게뜨|전주센트럴점|127.1192911|35.8551399|파리바게뜨|063-273-0099|전북 전주시 덕진구 송천로 20||||||||파리바게뜨 전주센트럴점|(송천동1가)|||80801
파리바게뜨|전주코오롱점|127.1335935|35.7942043|파리바게뜨|063-224-6966|전북 전주시 완산구 평화18길 23-10||||||||파리바게뜨 전주코오롱점|(평화동1가)|||80801
파리바게뜨|전주서호점|127.1142604|35.7963600|파리바게뜨|063-228-0131|전북 전주시 완산구 삼천천변1길 45||||||||파리바게뜨 전주서호점|(삼천동1가,흥건아파트) 흥건APT2차상가 102호|||80801
파리바게뜨|전주중화산점|127.1160650|35.8255634|파리바게뜨|063-277-8204|전북 전주시 완산구 유연로 277||||||||파리바게뜨 전주중화산점|(서신동)|||80801
파리바게뜨|전주어울림점|127.1503652|35.8455910|파리바게뜨|063-245-8201|전북 전주시 덕진구 백제대로 744||||||||파리바게뜨 전주어울림점|(인후동2가)|||80801
파리바게뜨|서전주점|127.1140104|35.8118057|파리바게뜨|063-224-8233|전북 전주시 완산구 거마평로 219||||||||파리바게뜨 서전주점|(효자동1가)|||80801
파리바게뜨|전주삼천점|127.1128461|35.8008221|파리바게뜨|063-222-8209|전북 전주시 완산구 효자천변1길 27||||||||파리바게뜨 전주삼천점|(효자동1가)|||80801
파리바게뜨|전주서신점|127.1133188|35.8319813|파리바게뜨|063-255-6161|전북 전주시 완산구 당산로 46||||||||파리바게뜨 전주서신점|(서신동)|||80801
파리바게뜨|정읍에이스점|126.8724647|35.5589174|파리바게뜨|063-535-8204|전북 정읍시 학산로 110||||||||파리바게뜨 정읍에이스점|(상동)|||80801
파리바게뜨|전북부안점|126.7377258|35.7262901|파리바게뜨|063-584-2122|전북 부안군 부안읍 번영로 158||||||||파리바게뜨 전북부안점||||80801
파리바게뜨|전주호성점|127.1530530|35.8578839|파리바게뜨|063-241-8205|전북 전주시 덕진구 소리로 192||||||||파리바게뜨 전주호성점|(호성동1가)|||80801
파리바게뜨|정읍터미널점|126.8450359|35.5737100|파리바게뜨|063-534-8216|전북 정읍시 연지1길 58||||||||파리바게뜨 정읍터미널점|(연지동)|||80801
파리바게뜨|전북무주점|127.2368290|35.6910150|파리바게뜨|063-324-8822|전북 무주군 무주읍 향학로 36||||||||파리바게뜨 전북무주점||||80801
파리바게뜨|익산동부점|126.9657805|35.9459770|파리바게뜨|063-857-8204|전북 익산시 선화로 329||||||||파리바게뜨 익산동부점|(마동)|||80801
파리바게뜨|익산어양점|126.9785177|35.9553327|파리바게뜨|063-836-8207|전북 익산시 고봉로30길 76||||||||파리바게뜨 익산어양점|(영등동)|||80801
파리바게뜨|전주완산점|127.1279384|35.8064996|파리바게뜨|063-225-9292|전북 전주시 완산구 용머리로 165||||||||파리바게뜨 전주완산점|(효자동1가)|||80801
파리바게뜨|익산원광대점|126.9579978|35.9635424|파리바게뜨|063-856-8207|전북 익산시 무왕로 896||||||||파리바게뜨 익산원광대점|(신동)|||80801
파리바게뜨|익산영등점|126.9715205|35.9560504|파리바게뜨|063-835-0092|전북 익산시 고봉로30길 12||||||||파리바게뜨 익산영등점|(영등동)|||80801
파리바게뜨|전주서신롯데점|127.1210736|35.8342007|파리바게뜨|063-274-8288|전북 전주시 완산구 온고을로 18||||||||파리바게뜨 전주서신롯데점|(서신동) 프뢰벨빌딩 101호|||80801
파리바게뜨|원광대병원점|126.960357|35.965535|파리바게뜨|063-852-8208|전북 익산시 익산대로 501||||||||파리바게뜨 원광대병원점|(신용동)|||80801
파리바게뜨|전주서곡점|127.1198125|35.8122000|파리바게뜨|063-272-8204|전북 전주시 완산구 세내로 550||||||||파리바게뜨 전주서곡점|(효자동3가)|||80801
파리바게뜨|완주첨단점|127.1263806|35.9620546|파리바게뜨|063-262-7737|전북 완주군 봉동읍 완주산단9로 24||||||||파리바게뜨 완주첨단점||||80801
파리바게뜨|익산중앙점|126.9477600|35.9396074|파리바게뜨|063-851-8208|전북 익산시 중앙로 8||||||||파리바게뜨 익산중앙점|(중앙동1가)|||80801
파리바게뜨|익산부송점|126.9904370|35.9575319|파리바게뜨|063-835-8207|전북 익산시 부송로 67||||||||파리바게뜨 익산부송점|(부송동)|||80801
파리바게뜨|정읍수성점|126.9904370|35.9575319|파리바게뜨|063-533-5611|전북 정읍시 수성로 44||||||||파리바게뜨 정읍수성점|(수성동)|||80801
파리바게뜨|전북고창점|126.7013260|35.4352835|파리바게뜨|063-562-8399|전북 고창군 고창읍 중앙로 235||||||||파리바게뜨 전북고창점||||80801
파리바게뜨|전주진북우성점|127.1359359|35.8290415|파리바게뜨|063-274-2500|전북 전주시 덕진구 벚꽃로 58||||||||파리바게뜨 전주진북우성점|(진북동)|||80801
파리바게뜨|고창농협하나로점|126.6946781|35.4379002|파리바게뜨|063-560-5776|전북 고창군 고창읍 성산로 22||||||||파리바게뜨 고창농협하나로점|농협하나로마트|||80801
파리바게뜨|전주중앙점|127.1460315|35.8194197|파리바게뜨|063-288-8205|전북 전주시 완산구 팔달로 191-6||||||||파리바게뜨 전주중앙점|(고사동)|||80801
파리바게뜨|전주덕진광장점|127.1243650|35.8435894|파리바게뜨|063-253-0043|전북 전주시 덕진구 기린대로 494||||||||파리바게뜨 전주덕진광장점|(덕진동1가)|||80801
파리바게뜨|익산함열점|126.9597477|36.0787084|파리바게뜨|063-862-8222|전북 익산시 함열읍 함열중앙로 22||||||||파리바게뜨 익산함열점||||80801
파리바게뜨|전주포스코점|127.1069094|35.8106692|파리바게뜨|063-228-0453|전북 전주시 완산구 봉곡로 122||||||||파리바게뜨 전주포스코점|(효자동2가) 1327-6|||80801
파리바게뜨|군산소룡신도시점|126.679|35.976|파리바게뜨|063-466-8245|전북 군산시 공항로 86||||||||파리바게뜨 군산소룡신도시점|(소룡동) 101호|||80801
파리바게뜨|군산미장점|126.7271707|35.9696602|파리바게뜨|063-442-8204|전북 군산시 문화로 194||||||||파리바게뜨 군산미장점|(미장동)|||80801
파리바게뜨|익산고래등점|126.9659305|35.9352320|파리바게뜨|063-853-8244|전북 익산시 서동로 134||||||||파리바게뜨 익산고래등점|(동산동)|||80801
파리바게뜨|김제비사벌점|126.8998787|35.8024291|파리바게뜨|063-544-8289|전북 김제시 도작로 89||||||||파리바게뜨 김제비사벌점|(신풍동,비사벌아파트)|||80801
파리바게뜨|전주대점|127.0898695|35.8172692|파리바게뜨|063-908-8204|전북 전주시 완산구 백마산길 30||||||||파리바게뜨 전주대점|(효자동3가)|||80801
파리바게뜨|군산리첼점|126.7212333|35.9685852|파리바게뜨|063-463-5005|전북 군산시 수송동로 100||||||||파리바게뜨 군산리첼점|(수송동,세영리첼아파트) 세영리첼아파|||80801
파리바게뜨|전북임실점|127.2839344|35.6148092|파리바게뜨|063-642-8252|전북 임실군 임실읍 운수로 25||||||||파리바게뜨 전북임실점||||80801
파리바게뜨|전주휴먼시아점|127.1198125|35.8122000|파리바게뜨|063-227-0514|전북 전주시 완산구 호암로 77||||||||파리바게뜨 전주휴먼시아점|(효자동2가) 예은빌딩 101호|||80801
파리바게뜨|전북삼례점|127.0746898|35.9112467|파리바게뜨|063-291-8230|전북 완주군 삼례읍 동학로 40||||||||파리바게뜨 전북삼례점||||80801
파리바게뜨|고창흥덕점|126.7036380|35.5177750|파리바게뜨|063-562-8289|전북 고창군 흥덕면 선운대로 3730||||||||파리바게뜨 고창흥덕점||||80801
파리바게뜨|정읍상동점|126.8679956|35.5608464|파리바게뜨|063-531-8279|전북 정읍시 상동중앙로 45||||||||파리바게뜨 정읍상동점|(상동)|||80801
파리바게뜨|전주송천점|127.1274793|35.8668412|파리바게뜨|063-273-5055|전북 전주시 덕진구 솔내로 188||||||||파리바게뜨 전주송천점|(송천동2가)|||80801
파리바게뜨|전주하가점|127.1111405|35.8411986|파리바게뜨|063-255-8284|전북 전주시 덕진구 가련산로 18||||||||파리바게뜨 전주하가점|(덕진동2가) 694-3 리더빌딩 102|||80801
파리바게뜨|전북진안점|127.4288990|35.7920810|파리바게뜨|063-432-8203|전북 진안군 진안읍 진무로 1099-2||||||||파리바게뜨 전북진안점||||80801
파리바게뜨|전주남도점|127.1310962|35.8387199|파리바게뜨|063-252-8212|전북 전주시 덕진구 기린대로 414||||||||파리바게뜨 전주남도점|(금암동)|||80801
파리바게뜨|전주모래내점|127.1439677|35.8323521|파리바게뜨|063-251-8280|전북 전주시 덕진구 안덕원로 143||||||||파리바게뜨 전주모래내점|(진북동)|||80801
파리바게뜨|전주삼익점|127.1245405|35.7971799|파리바게뜨|063-224-7020|전북 전주시 완산구 용리로 138||||||||파리바게뜨 전주삼익점|(삼천동1가)|||80801
파리바게뜨|군산보람점|126.698915|35.970912|파리바게뜨|063-464-8203|전북 군산시 대학로 243||||||||파리바게뜨 군산보람점|(나운동) 보람상가1층|||80801
파리바게뜨|익산송학점|126.9380837|35.9427189|파리바게뜨|063-835-8204|전북 익산시 군익로 477||||||||파리바게뜨 익산송학점|(송학동)|||80801
파리바게뜨|전주솔내점|127.1215459|35.8599759|파리바게뜨|063-251-1184|전북 전주시 덕진구 송천중앙로 146||||||||파리바게뜨 전주솔내점|(송천동1가)|||80801
파리바게뜨|전주태평점|127.1408931|35.8263236|파리바게뜨|063-252-8279|전북 전주시 완산구 공북로 83||||||||파리바게뜨 전주태평점|(태평동)|||80801
파리바게뜨|남원향교점|127.3842432|35.4171736|파리바게뜨|063-632-8208|전북 남원시 동림로 107||||||||파리바게뜨 남원향교점|(향교동)|||80801
파리바게뜨|전주라일락점|127.1170840|35.7928059|파리바게뜨|063-226-8203|전북 전주시 완산구 거마평로 4||||||||파리바게뜨 전주라일락점|(삼천동1가)|||80801
파리바게뜨|전주상산점|127.1168672|35.8069083|파리바게뜨|063-221-8202|전북 전주시 완산구 용머리로 59||||||||파리바게뜨 전주상산점|(효자동1가)|||80801
파리바게뜨|전주북일점|127.1552366|35.8412155|파리바게뜨|063-243-4089|전북 전주시 덕진구 안골4길 4||||||||파리바게뜨 전주북일점|(인후동1가)|||80801
파리바게뜨|군산수송오투점|126.7104794|35.9642659|파리바게뜨|063-461-0455|전북 군산시 수송로 137||||||||파리바게뜨 군산수송오투점|(나운동)|||80801
파리바게뜨|군산미룡행복점|126.6895000|35.9479000|파리바게뜨|063-464-8202|전북 군산시 미룡로 46||||||||파리바게뜨 군산미룡행복점|(미룡동,미룡 (3)주공) 미룡주공3단지 상가 104호|||80801
파리바게뜨|전주터미널점|127.1322845|35.8343875|파리바게뜨|063-902-8292|전북 전주시 덕진구 가리내로 30||||||||파리바게뜨 전주터미널점|(금암동)|||80801
파리바게뜨|익산배산점|126.9388293|35.9522293|파리바게뜨|063-842-8240|전북 익산시 선화로3길 31-14||||||||파리바게뜨 익산배산점|(모현동1가) 104호|||80801
파리바게뜨|전주인후점|127.1665397|35.8264933|파리바게뜨|063-241-8204|전북 전주시 덕진구 아중로 155||||||||파리바게뜨 전주인후점|(인후동1가)|||80801
파리바게뜨|전북장수점|127.5185804|35.6471299|파리바게뜨|063-903-2080|전북 장수군 장수읍 장천로 168||||||||파리바게뜨 전북장수점||||80801
파리바게뜨|군산수송점|126.7161599|35.9667258|파리바게뜨|063-452-2270|전북 군산시 월명로 254||||||||파리바게뜨 군산수송점|(수송동) 더모나코빌딩 111호|||80801
파리바게뜨|전북혁신1호점|127.0604241|35.8359010|파리바게뜨|063-221-8242|전북 전주시 완산구 오정1길 1||||||||파리바게뜨 전북혁신1호점|(중동)|||80801
파리바게뜨|전주혁신호반점|127.0579498|35.8413264|파리바게뜨|063-214-8287|전북 전주시 덕진구 안전로 195||||||||파리바게뜨 전주혁신호반점|(장동)|||80801
파리바게뜨|전북대점|127.1270349|35.8433017|파리바게뜨|063-251-8201|전북 전주시 덕진구 명륜4길 18||||||||파리바게뜨 전북대점|(덕진동1가)|||80801
파리바게뜨|전북도청점|127.1087120|35.8155628|파리바게뜨|063-226-4786|전북 전주시 완산구 홍산남로 62||||||||파리바게뜨 전북도청점|(효자동2가)|||80801
파리바게뜨|정읍시기제일점|126.8533647|35.5661423|파리바게뜨|063-531-0140|전북 정읍시 조곡천1길 84||||||||파리바게뜨 정읍시기제일점|(시기동)|||80801
파리바게뜨|서신대로점|127.109|35.8344|파리바게뜨|063-254-8201|전북 전주시 완산구 온고을로 124||||||||파리바게뜨 서신대로점|(서신동)|||80801
파리바게뜨|정읍초산원마트점|126.8501468|35.5596775|파리바게뜨|063-535-8885|전북 정읍시 정읍남로 1353||||||||파리바게뜨 정읍초산원마트점|(시기동)|||80801
파리바게뜨|군산예가점|126.7483501|35.9395220|파리바게뜨|063-468-8245|전북 군산시 옥산면 계산로 93||||||||파리바게뜨 군산예가점||||80801
파리바게뜨|군산터미널점|126.7237346|35.9772801|파리바게뜨|063-445-2935|전북 군산시 해망로 17-8||||||||파리바게뜨 군산터미널점|(대명동)|||80801
파리바게뜨|익산이편한점|126.983378|35.954719|파리바게뜨|063-835-2070|전북 익산시 동서로63길 25||||||||파리바게뜨 익산이편한점|(어양동,e편한세상 어양)|||80801
파리바게뜨|익산부송하나점|126.9890738|35.9625794|파리바게뜨|063-833-8289|전북 익산시 무왕로23길 36-10||||||||파리바게뜨 익산부송하나점|(부송동)|||80801
파리바게뜨|전주혁신스타점|127.0560377|35.8379973|파리바게뜨|063-228-8240|전북 완주군 이서면 기지로 36||||||||파리바게뜨 전주혁신스타점|스타타워 107호|||80801
파리바게뜨|미장센트럴점|126.7269328|35.9643998|파리바게뜨|063-443-8204|전북 군산시 수송로 285||||||||파리바게뜨 미장센트럴점|(미장동) 한림빌딩 105호|||80801
파리바게뜨|전주에코자이점|127.134|35.8743|파리바게뜨|063-288-8200|전북 전주시 덕진구 세병로 111||||||||파리바게뜨 전주에코자이점|(송천동2가,에코시티자이) 에코시티 자이ART 상가 108호|||80801
파리바게뜨|익산역점|126.947|35.9406|파리바게뜨|063-858-4922|전북 익산시 익산대로 153||||||||파리바게뜨 익산역점|(창인동2가) KTX 익산역內 맞이방 (2층 KTX 출입구 앞)|||80801
파리바게뜨|군산디오션점|126.74|35.9768|파리바게뜨|063-443-5008|전북 군산시 궁포1로 24-3||||||||파리바게뜨 군산디오션점|(조촌동) 103호,103-1호|||80801
파리바게뜨|전주에코시티점|127.1280128|35.8736903|파리바게뜨|063-276-8200|전북 전주시 덕진구 세병로 30||||||||파리바게뜨 전주에코시티점|(송천동2가)|||80801
파리바게뜨|전주평화현대점|127.1326345|35.786889|파리바게뜨|063-228-8204|전북 전주시 완산구 소대배기로 22||||||||파리바게뜨 전주평화현대점|(평화동2가) 트윈빌딩 B동 1층|||80801
파리바게뜨|전주만성점|127.0768394|35.8431076|파리바게뜨|063-225-9999|전북 전주시 덕진구 만성중앙로 45||||||||파리바게뜨 전주만성점|(만성동) 센터프라자 1층 105호|||80801
파리바게뜨|완주봉동점|127.1673512|35.9391904|파리바게뜨|063-261-8208|전북 완주군 봉동읍 봉동동서로 139-1||||||||파리바게뜨 완주봉동점||||80801
파리바게뜨|전주근영점|127.125045|35.8168259|파리바게뜨|063-225-9864|전북 전주시 완산구 어은로 19||||||||파리바게뜨 전주근영점|(중화산동2가)|||80801
파리바게뜨|제주공항점|126.4930397|33.5078598|파리바게뜨|064-746-0741|제주특별자치도 제주시 공항로 2||||||||파리바게뜨 제주공항점|(용담2동) 국내선 3층 일반대합실|||80801
파리바게뜨|제주광양점|126.5265275|33.5004661|파리바게뜨|064-758-5591|제주특별자치도 제주시 서광로 281||||||||파리바게뜨 제주광양점|(이도1동)|||80801
파리바게뜨|제주법원점|126.5361538|33.4925070|파리바게뜨|064-702-0053|제주특별자치도 제주시 중앙로 323||||||||파리바게뜨 제주법원점|(이도2동)|||80801
파리바게뜨|제주서귀포점|126.5680045|33.2489086|파리바게뜨|064-732-8811|제주특별자치도 서귀포시 동홍로 4||||||||파리바게뜨 제주서귀포점|(서귀동)|||80801
파리바게뜨|신제주점|126.49|33.4877|파리바게뜨|064-747-8240|제주특별자치도 제주시 신광로 47||||||||파리바게뜨 신제주점|(연동)|||80801
파리바게뜨|신노형점|126.4746881|33.4861169|파리바게뜨|064-711-9282|제주특별자치도 제주시 정존11길 31||||||||파리바게뜨 신노형점|(노형동)|||80801
파리바게뜨|제주인제점|126.5397983|33.5091829|파리바게뜨|064-751-6130|제주특별자치도 제주시 고마로 57||||||||파리바게뜨 제주인제점|(일도2동)|||80801
파리바게뜨|제주일도점|126.5422055|33.5037032|파리바게뜨|064-751-9921|제주특별자치도 제주시 고마로 140||||||||파리바게뜨 제주일도점|(이도2동)|||80801
파리바게뜨|제주노형점|126.4813388|33.4900005|파리바게뜨|064-749-8200|제주특별자치도 제주시 남녕로 25||||||||파리바게뜨 제주노형점|(노형동)|||80801
파리바게뜨|제주연동2호점|126.4845597|33.4814286|파리바게뜨|064-711-1183|제주특별자치도 제주시 원노형로 82||||||||파리바게뜨 제주연동2호점|(노형동)|||80801
파리바게뜨|제주중문점|126.424|33.2516|파리바게뜨|064-738-3200|제주특별자치도 서귀포시 천제연로 186||||||||파리바게뜨 제주중문점|(중문동)|||80801
파리바게뜨|제주화북점|126.573|33.5192|파리바게뜨|064-755-0083|제주특별자치도 제주시 동화로 5||||||||파리바게뜨 제주화북점|(화북1동) 102호 파리바게뜨|||80801
파리바게뜨|제주중앙점|126.5246527|33.5115970|파리바게뜨|064-759-0083|제주특별자치도 제주시 중앙로 73||||||||파리바게뜨 제주중앙점|(이도1동)|||80801
파리바게뜨|제주시청점|126.5299063|33.4990994|파리바게뜨|064-755-8205|제주특별자치도 제주시 중앙로 230||||||||파리바게뜨 제주시청점|(이도2동)|||80801
파리바게뜨|제주연동1호점|126.5311380|33.4995680|파리바게뜨|064-749-4626|제주특별자치도 제주시 국기로 8||||||||파리바게뜨 제주연동1호점|(연동)|||80801
파리바게뜨|서귀포1호광장점|126.5604148|33.2527163|파리바게뜨|064-763-1582|제주특별자치도 서귀포시 중앙로 91||||||||파리바게뜨 서귀포1호광장점|(서귀동)|||80801
파리바게뜨|제주외도점|126.432|33.4861|파리바게뜨|064-712-8254|제주특별자치도 제주시 우정로15길 9||||||||파리바게뜨 제주외도점|(외도1동)|||80801
파리바게뜨|제주대정점|126.2546182|33.2223396|파리바게뜨|064-792-8279|제주특별자치도 서귀포시 대정읍 상모로 326||||||||파리바게뜨 제주대정점||||80801
파리바게뜨|제주한라대점|126.4774212|33.4761041|파리바게뜨|064-742-8279|제주특별자치도 제주시 한라대학로 68||||||||파리바게뜨 제주한라대점|(노형동)|||80801
파리바게뜨|제주표선점|126.8335078|33.3258978|파리바게뜨|064-787-8287|제주특별자치도 서귀포시 표선면 표선중앙로 89||||||||파리바게뜨 제주표선점||||80801
파리바게뜨|제주서사라점|126.5182799|33.5001797|파리바게뜨|064-755-0850|제주특별자치도 제주시 서광로 205||||||||파리바게뜨 제주서사라점|(삼도1동)|||80801
파리바게뜨|제주동초교점|126.5334688|33.5132843|파리바게뜨|064-753-0512|제주특별자치도 제주시 동문로 64||||||||파리바게뜨 제주동초교점|(일도2동)|||80801
파리바게뜨|제주한림점|126.2649494|33.4146672|파리바게뜨|064-796-7581|제주특별자치도 제주시 한림읍 한림로 672||||||||파리바게뜨 제주한림점||||80801
파리바게뜨|제주한라병원점|126.486|33.4901|파리바게뜨|064-746-8204|제주특별자치도 제주시 도령로 73||||||||파리바게뜨 제주한라병원점|(연동,연동 펠리체)|||80801
파리바게뜨|제주노형백록점|126.4756240|33.4889349|파리바게뜨|064-743-8245|제주특별자치도 제주시 월랑로 39||||||||파리바게뜨 제주노형백록점|(노형동) 동마빌딩|||80801
파리바게뜨|제주도남점|126.5274227|33.4956005|파리바게뜨|064-756-0820|제주특별자치도 제주시 도남로 53||||||||파리바게뜨 제주도남점|(도남동)|||80801
파리바게뜨|제주남원점|126.7188738|33.2787889|파리바게뜨|064-764-4664|제주특별자치도 서귀포시 남원읍 태위로 672-1||||||||파리바게뜨 제주남원점||||80801
파리바게뜨|제주아라점|126.5453245|33.4732805|파리바게뜨|064-723-8204|제주특별자치도 제주시 중앙로 564||||||||파리바게뜨 제주아라점|(아라1동)|||80801
파리바게뜨|제주용담점|126.5107122|33.5087960|파리바게뜨|064-712-8285|제주특별자치도 제주시 용문로 162||||||||파리바게뜨 제주용담점|(용담2동)|||80801
파리바게뜨|제주삼화점|126.5874473|33.5164171|파리바게뜨|064-723-0453|제주특별자치도 제주시 화삼북로 136||||||||파리바게뜨 제주삼화점|(도련2동,삼화사랑으로부영1차아파트) 상가동 101호|||80801
파리바게뜨|성산일출봉점|126.935|33.4621|파리바게뜨|064-784-0456|제주특별자치도 서귀포시 성산읍 일출로 284-6||||||||파리바게뜨 성산일출봉점||||80801
파리바게뜨|제주첨단점|126.5716667|33.452959|파리바게뜨|064-723-2240|제주특별자치도 제주시 첨단로 217||||||||파리바게뜨 제주첨단점|(영평동) 제주첨단과학기술단지 內 엘리트 빌딩 인근,GS편의점 건물|||80801
파리바게뜨|서귀포월드컵점|126.509|33.25|파리바게뜨|064-738-6505|제주특별자치도 서귀포시 신서귀로 3||||||||파리바게뜨 서귀포월드컵점|(법환동)|||80801
파리바게뜨|제주영어도시점|126.2839773|33.2912509|파리바게뜨|064-713-0582|제주특별자치도 서귀포시 대정읍 에듀시티로 44||||||||파리바게뜨 제주영어도시점|1층|||80801
파리바게뜨|함덕해수욕장점|126.661|33.5437|파리바게뜨|064-782-8205|제주특별자치도 제주시 조천읍 신북로 473||||||||파리바게뜨 함덕해수욕장점||||80801
파리바게뜨|노형아이파크점|126.4766379|33.4822527|파리바게뜨|064-747-0440|제주특별자치도 제주시 신형로 14||||||||파리바게뜨 노형아이파크점|(노형동)|||80801
파리바게뜨|제주종합청사점|126.5241987|33.4895520|파리바게뜨|064-726-8254|제주특별자치도 제주시 복지로5길 2||||||||파리바게뜨 제주종합청사점|(도남동)|||80801
파리바게뜨|제주애월점|126.3208385|33.4641416|파리바게뜨|064-799-8211|제주특별자치도 제주시 애월읍 애월로 128||||||||파리바게뜨 제주애월점||||80801
파리바게뜨|제주신촌점|126.6185580|33.5327014|파리바게뜨|064-782-7886|제주특별자치도 제주시 조천읍 신북로 37||||||||파리바게뜨 제주신촌점|1층|||80801
파리바게뜨|삼화2지구점|126.5809974|33.5167795|파리바게뜨|064-755-0453|제주특별자치도 제주시 건주로 31||||||||파리바게뜨 삼화2지구점|(도련1동) 1층|||80801
파리바게뜨|협재해수욕장점|126.2411547|33.3943190|파리바게뜨|064-796-8289|제주특별자치도 제주시 한림읍 한림로 348||||||||파리바게뜨 협재해수욕장점|1층|||80801
파리바게뜨|제주하귀점|126.4162020|33.4845967|파리바게뜨|064-712-8325|제주특별자치도 제주시 애월읍 하귀9길 29||||||||파리바게뜨 제주하귀점|1층 파리바게뜨|||80801
파리바게뜨|제주화순점|126.3356931|33.2496877|파리바게뜨|064-792-4765|제주특별자치도 서귀포시 안덕면 화순중앙로 29||||||||파리바게뜨 제주화순점|1층 파리바게뜨|||80801
파리바게뜨|서귀포강정지구점|126.505|33.2564|파리바게뜨|064-738-8279|제주특별자치도 서귀포시 대청로 39||||||||파리바게뜨 서귀포강정지구점|(강정동) 1층|||80801
파리바게뜨|신화월드점|126.32|33.2991|파리바게뜨|064-792-8209|제주특별자치도 서귀포시 안덕면 신화역사로304번길 139||||||||파리바게뜨 신화월드점|R지구|||80801
파리바게뜨|제주대유대림점|126.547|33.5024|파리바게뜨|064-759-8288|제주특별자치도 제주시 연삼로 548||||||||파리바게뜨 제주대유대림점|(일도2동)|||80801
파리바게뜨|제주제스코본점|126.529|33.4804|파리바게뜨|064-756-8297|제주특별자치도 제주시 연북로 444||||||||파리바게뜨 제주제스코본점|(도남동) 제주 제스코마트 별관|||80801
파리바게뜨|제주삼다점|126.4962026|33.4909675|파리바게뜨|064-749-5858|제주특별자치도 제주시 신대로 72||||||||파리바게뜨 제주삼다점|(연동,현일센츄럴파크뷰) 102호|||80801
파리바게뜨|천안신방점|127.1293702|36.7932483|파리바게뜨|041-571-4939|충남 천안시 동남구 일봉로 8||||||||파리바게뜨 천안신방점|(신방동) 학산빌딩 106호|||80801
파리바게뜨|천안월봉점|127.1178672|36.7982313|파리바게뜨|041-579-0435|충남 천안시 서북구 월봉로 83||||||||파리바게뜨 천안월봉점|(쌍용동)|||80801
파리바게뜨|천안신방2호점|127.1285351|36.7884870|파리바게뜨|041-579-9118|충남 천안시 동남구 수곡로 81||||||||파리바게뜨 천안신방2호점|(신방동) 신방빌딩 103-104|||80801
파리바게뜨|천안터미널점|127.1562771|36.8185015|파리바게뜨|041-565-8209|충남 천안시 동남구 만남로 38||||||||파리바게뜨 천안터미널점|(신부동) 도솔빌딩 1층|||80801
파리바게뜨|금산상리점|127.4865227|36.1099621|파리바게뜨|041-753-9012|충남 금산군 금산읍 비단로 331||||||||파리바게뜨 금산상리점||||80801
파리바게뜨|충남금산점|127.4909211|36.1033271|파리바게뜨|041-754-9012|충남 금산군 금산읍 비범로 6||||||||파리바게뜨 충남금산점||||80801
파리바게뜨|천안성성점|127.1339873|36.8355844|파리바게뜨|041-561-6006|충남 천안시 서북구 서부대로 766||||||||파리바게뜨 천안성성점|(두정동) 107호|||80801
파리바게뜨|충남홍성점|126.6659570|36.6018146|파리바게뜨|041-634-0004|충남 홍성군 홍성읍 조양로 143||||||||파리바게뜨 충남홍성점||||80801
파리바게뜨|대천동대점|126.6028402|36.3440464|파리바게뜨|041-933-0043|충남 보령시 주공로 26||||||||파리바게뜨 대천동대점|(동대동)|||80801
파리바게뜨|천안안서점|127.1786468|36.8306617|파리바게뜨|041-565-8204|충남 천안시 동남구 각원사길 62||||||||파리바게뜨 천안안서점|(안서동)|||80801
파리바게뜨|천안극동점|127.1422000|36.8318500|파리바게뜨|041-565-8289|충남 천안시 서북구 늘푸른6길 42||||||||파리바게뜨 천안극동점|(두정동,극동늘푸른아파트) 극동아파트 상가 101호|||80801
파리바게뜨|천안입장점|127.2225543|36.9149640|파리바게뜨|041-583-8284|충남 천안시 서북구 입장면 입장로 156||||||||파리바게뜨 천안입장점||||80801
파리바게뜨|천안용암점|127.1190683|36.8023549|파리바게뜨|041-575-8209|충남 천안시 서북구 월봉로 132||||||||파리바게뜨 천안용암점|(쌍용동) 타워프라자 115호|||80801
파리바게뜨|천안백석IP점|127.1248632|36.8326251|파리바게뜨|041-555-8240|충남 천안시 서북구 한들3로 100||||||||파리바게뜨 천안백석IP점|(백석동,백석마을아이파크아파트) 백석마을IP상가 B08호|||80801
파리바게뜨|충남예산점|126.8457309|36.6794620|파리바게뜨|041-334-2039|충남 예산군 예산읍 예산로 189||||||||파리바게뜨 충남예산점||||80801
파리바게뜨|예산터미널점|126.8298490|36.6915154|파리바게뜨|041-334-0435|충남 예산군 예산읍 역전로 137||||||||파리바게뜨 예산터미널점||||80801
파리바게뜨|홍성법원점|126.6500434|36.5995703|파리바게뜨|041-634-8203|충남 홍성군 홍성읍 법원로 27||||||||파리바게뜨 홍성법원점||||80801
파리바게뜨|홍성남장주공점|126.6684568|36.5925445|파리바게뜨|041-631-4403|충남 홍성군 홍성읍 홍장북로 423-1||||||||파리바게뜨 홍성남장주공점||||80801
파리바게뜨|충남성환점|127.1339744|36.9180357|파리바게뜨|041-581-6663|충남 천안시 서북구 성환읍 성환11길 40||||||||파리바게뜨 충남성환점||||80801
