##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@블랙야크
블랙야크키즈|신세계마산점|128.58661|35.219421|블랙야크키즈|055-240-1531|경남 창원시 마산합포구 합포로 251||키즈||||||블랙야크키즈 신세계마산점|(산호동) 신세계백화점 마산점 블랙야크 키즈|||91001
블랙야크키즈|경남/동마산점|128.585|35.24206|블랙야크키즈|--|경남 창원시 마산회원구 3.15대로 791||키즈M||||||블랙야크키즈 경남/동마산점|(합성동) 경남 동마산점 블랙야크 키즈|||91001
블랙야크키즈|경남/양산모다점|129.027439|35.3389818|블랙야크키즈|055-911-7100|경남 양산시 중부로 2||키즈M||||||블랙야크키즈 경남/양산모다점|(중부동) 양산모다점 블랙야크키즈|||91001
블랙야크키즈|경남/진주정촌점|128.10026|35.1325383|블랙야크키즈|--|경남 진주시 정촌면 삼일로95번길 50-19||키즈M||||||블랙야크키즈 경남/진주정촌점|경남 진주정촌점 블랙야크 키즈|||91001
블랙야크키즈|진영점|128.71962|35.323438|블랙야크키즈|055-346-1811||경남 김해시 진영읍 진영리 674-39|키즈M||||||블랙야크키즈 진영점||||91001
블랙야크키즈|통영점|128.428268|34.8585076|블랙야크키즈|055-648-0087|경남 통영시 중앙로 315||키즈M||||||블랙야크키즈 통영점|(무전동) 통영점 블랙야크 키즈|||91001
블랙야크키즈|롯데포항점|129.36958|36.049705|블랙야크키즈|054-230-1786|경북 포항시 북구 학산로 62||키즈||||||블랙야크키즈 롯데포항점|(학산동) 롯데백화점 포항점 블랙야크 키즈|||91001
블랙야크키즈|안동남문점|128.729151|36.564563|블랙야크키즈|054-843-8205|경북 안동시 대안로 150||키즈||||||블랙야크키즈 안동남문점|(남문동) 안동남문점 블랙야크 키즈|||91001
블랙야크키즈|경북/구미봉곡점|128.312863|36.1365102|블랙야크키즈|--|경북 구미시 송선로 408||키즈M||||||블랙야크키즈 경북/구미봉곡점|(선기동) 경북 구미봉곡점 블랙야크 키즈|||91001
블랙야크키즈|경북/안동하우스오브야크점|128.73443|36.5606379|블랙야크키즈|054-857-9115|경북 안동시 육사로 273||키즈M;직영점||||||블랙야크키즈 경북/안동하우스오브야크점|(운흥동) 경북 안동점 블랙야크키즈|||91001
블랙야크키즈|대구/동명점|128.555771|35.9804279|블랙야크키즈|--|경북 칠곡군 동명면 경북대로 218||키즈M||||||블랙야크키즈 대구/동명점|경북 동명점 블랙야크 키즈|||91001
블랙야크키즈|롯데광주점|126.91226|35.154521|블랙야크키즈|062-221-1847|광주 동구 독립로 268||키즈||||||블랙야크키즈 롯데광주점|(대인동) 롯데백화점 광주점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛광주월드컵점|126.875594|35.132973|블랙야크키즈|062-606-2956|광주 서구 금화로 240||키즈||||||블랙야크키즈 롯데아울렛광주월드컵점|(풍암동) 롯데아울렛 광주점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛수완점|126.820988|35.19026|블랙야크키즈|062-616-2407|광주 광산구 장신로 98||키즈||||||블랙야크키즈 롯데아울렛수완점|(장덕동) 롯데아울렛 수완점 블랙야크 키즈|||91001
블랙야크키즈|신세계광주점|126.882669|35.160538|블랙야크키즈|062-360-1713|광주 서구 무진대로 932||키즈||||||블랙야크키즈 신세계광주점|(광천동) 신세계백화점 광주점 블랙야크 키즈|||91001
블랙야크키즈|광주상무점|126.85411|35.149655|블랙야크키즈|062-384-1811|광주 서구 상무대로 841||키즈M||||||블랙야크키즈 광주상무점|(쌍촌동)|||91001
블랙야크키즈|광주아울렛점|126.833622|35.1411816|블랙야크키즈|062-372-0800|광주 서구 상무대로 627||키즈M||||||블랙야크키즈 광주아울렛점|(마륵동) 광주아울렛점 블랙야크 키즈|||91001
블랙야크키즈|롯데대구점|128.595265|35.875708|블랙야크키즈|053-660-3569|대구 북구 태평로 161||키즈||||||블랙야크키즈 롯데대구점|(칠성동2가) 롯데백화점 대구점 블랙야크 키즈|||91001
블랙야크키즈|롯데상인점|128.538869|35.81882|블랙야크키즈|053-258-3583|대구 달서구 월배로 232||키즈||||||블랙야크키즈 롯데상인점|(상인동) 롯데백화점 상인점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛율하점|128.693438|35.868384|블랙야크키즈|053-960-2679|대구 동구 안심로 80||키즈||||||블랙야크키즈 롯데아울렛율하점|(율하동) 롯데아울렛 율하점 블랙야크 키즈|||91001
블랙야크키즈|신세계대구점|128.628973|35.877931|블랙야크키즈|053-661-6818|대구 동구 동부로30길 12||키즈||||||블랙야크키즈 신세계대구점|(신천동) 신세계백화점 대구점 블랙야크 키즈|||91001
블랙야크키즈|대구/범어점|128.641322|35.8584978|블랙야크키즈|--|대구 수성구 달구벌대로 2548||키즈M||||||블랙야크키즈 대구/범어점|(범어동) 대구 범어점 블랙야크 키즈|||91001
블랙야크키즈|대전패션아일랜드점|127.458016|36.306955|블랙야크키즈|042-280-9303|대전 동구 은어송로 72||키즈||||||블랙야크키즈 대전패션아일랜드점|(가오동) 대전패션아일랜드점 블랙야크 키즈|||91001
블랙야크키즈|롯데대전점|127.38948|36.340755|블랙야크키즈|042-601-2694|대전 서구 계룡로 598||키즈||||||블랙야크키즈 롯데대전점|(괴정동) 롯데백화점 대전점 블랙야크 키즈|||91001
블랙야크키즈|모다아울렛대전점|127.319102|36.31261|블랙야크키즈|042-365-1066|대전 유성구 대정로 5||키즈||||||블랙야크키즈 모다아울렛대전점|(대정동) 모다아울렛대전 블랙야크 키즈|||91001
블랙야크키즈|SAY대전점|127.408694|36.320687|블랙야크키즈|042-224-2002|대전 중구 계백로 1700||키즈||||||블랙야크키즈 SAY대전점|(문화동) SAY백화점 대전점 블랙야크 키즈|||91001
블랙야크키즈|대전/유성점|127.336041|36.3617729|블랙야크키즈|--|대전 유성구 유성대로 777-1||키즈M||||||블랙야크키즈 대전/유성점|(장대동) 대전 유성점 블랙야크 키즈|||91001
블랙야크키즈|롯데광복점|129.036834|35.098451|블랙야크키즈|051-678-3895|부산 중구 중앙대로 2||키즈||||||블랙야크키즈 롯데광복점|(중앙동7가) 롯데백화점 광복점 블랙야크 키즈|||91001
블랙야크키즈|롯데동래점|129.077696|35.211786|블랙야크키즈|051-668-4639|부산 동래구 중앙대로 1393||키즈||||||블랙야크키즈 롯데동래점|(온천동) 롯데백화점 동래점 블랙야크 키즈|||91001
블랙야크키즈|롯데부산점|129.056416|35.1568518|블랙야크키즈|051-810-4673|부산 부산진구 가야대로 772||키즈||||||블랙야크키즈 롯데부산점|(부전동) 롯데백화점 부산점 블랙야크 키즈|||91001
블랙야크키즈|롯데센텀시티점|129.131382|35.169731|블랙야크키즈|051-730-3795|부산 해운대구 센텀남대로 59||키즈||||||블랙야크키즈 롯데센텀시티점|(우동) 롯데백화점 센텀시티점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛동부산점|129.212321|35.192448|블랙야크키즈|051-901-2596|부산 기장군 기장읍 차성로417번길 29||키즈||||||블랙야크키즈 롯데아울렛동부산점|롯데아울렛 동부산점 블랙야크 키즈|||91001
블랙야크키즈|신세계센텀시티점|129.129747|35.168721|블랙야크키즈|051-745-1513|부산 해운대구 센텀남대로 35||키즈||||||블랙야크키즈 신세계센텀시티점|(우동) 신세계백화점 센텀시티점 블랙야크 키즈|||91001
블랙야크키즈|신세계아울렛부산점|129.234964|35.3238128|블랙야크키즈|051-940-1429|부산 기장군 장안읍 정관로 1133||키즈||||||블랙야크키즈 신세계아울렛부산점|신세계아울렛 부산점 블랙야크키즈|||91001
블랙야크키즈|애플아울렛부산점|128.980986|35.1631456|블랙야크키즈|051-559-6247|부산 사상구 사상로 201||키즈||||||블랙야크키즈 애플아울렛부산점|(괘법동) 애플아울렛 부산점 블랙야크 키즈|||91001
블랙야크키즈|현대부산점|129.058593|35.141362|블랙야크키즈|051-667-0631|부산 동구 범일로 125||키즈||||||블랙야크키즈 현대부산점|(범일동) 현대백화점 부산점 블랙야크 키즈|||91001
블랙야크키즈|NC서면점|129.063125|35.15726|블랙야크키즈|051-794-7265|부산 부산진구 동천로 92||키즈||||||블랙야크키즈 NC서면점|(전포동) NC백화점 서면점 블랙야크 키즈|||91001
블랙야크키즈|부산/광복점|129.025519|35.0967153|블랙야크키즈|--|부산 서구 구덕로 95||키즈M||||||블랙야크키즈 부산/광복점|(충무동1가) 부산 광복점 블랙야크 키즈|||91001
블랙야크키즈|부산/남천점|129.110993|35.137256|블랙야크키즈|010-2373-9185|부산 수영구 황령대로 521||키즈M||||||블랙야크키즈 부산/남천점|(남천동) 부산 남천점 블랙야크키즈|||91001
블랙야크키즈|부산/녹산점|128.889791|35.1171932|블랙야크키즈|051-941-5541|부산 강서구 낙동남로 660||키즈M||||||블랙야크키즈 부산/녹산점|(녹산동) 부산 녹산점 블랙야크 키즈|||91001
블랙야크키즈|부산/덕천점|129.005085|35.2114946|블랙야크키즈|--|부산 북구 금곡대로 16||키즈M||||||블랙야크키즈 부산/덕천점|(덕천동) 부산 덕천점 블랙야크 키즈|||91001
블랙야크키즈|롯데관악점|126.924952|37.490467|블랙야크키즈|02-3289-8571|서울 관악구 봉천로 209||키즈||||||블랙야크키즈 롯데관악점|(봉천동,롯데백화점) 롯데백화점 관악점 블랙야크 키즈|||91001
블랙야크키즈|롯데김포점|126.803166|37.563277|블랙야크키즈|02-6116-3364|서울 강서구 하늘길 지하77||키즈||||||블랙야크키즈 롯데김포점|(방화동) 롯데백화점 김포점 블랙야크 키즈|||91001
블랙야크키즈|롯데노원점|127.06113|37.654994|블랙야크키즈|02-950-2614|서울 노원구 동일로 1414||키즈||||||블랙야크키즈 롯데노원점|(상계동) 롯데백화점 노원점 블랙야크 키즈|||91001
블랙야크키즈|롯데미아점|127.030519|37.614561|블랙야크키즈|02-944-2764|서울 강북구 도봉로 62||키즈||||||블랙야크키즈 롯데미아점|(미아동) 롯데백화점 미아점 블랙야크 키즈|||91001
블랙야크키즈|롯데영등포점|126.906678|37.515513|블랙야크키즈|02-2164-5379|서울 영등포구 경인로 846||키즈||||||블랙야크키즈 롯데영등포점|(영등포동) 롯데백화점 영등포점 블랙야크 키즈|||91001
블랙야크키즈|롯데잠실점|127.098081|37.511328|블랙야크키즈|02-2143-1988|서울 송파구 올림픽로 240||키즈||||||블랙야크키즈 롯데잠실점|(잠실동) 롯데백화점 잠실점 블랙야크 키즈|||91001
블랙야크키즈|롯데청량리점|127.047622|37.580755|블랙야크키즈|02-3707-1686|서울 동대문구 왕산로 214||키즈||||||블랙야크키즈 롯데청량리점|(전농동) 롯데백화점 청량리점 블랙야크 키즈|||91001
블랙야크키즈|마리오구로점|126.886509|37.478729|블랙야크키즈|02-2067-2320|서울 금천구 디지털로9길 23||키즈||||||블랙야크키즈 마리오구로점|(가산동) 마리오백화점 구로점 블랙야크 키즈|||91001
블랙야크키즈|신세계강남점|127.003213|37.5049178|블랙야크키즈|02-3479-1661|서울 서초구 신반포로 176||키즈||||||블랙야크키즈 신세계강남점|(반포동) 신세계백화점 강남점 블랙야크 키즈|||91001
블랙야크키즈|신세계영등포점|126.904156|37.517034|블랙야크키즈|02-2639-1667|서울 영등포구 영중로 15||키즈||||||블랙야크키즈 신세계영등포점|(영등포동4가) 신세계백화점 영등포점 블랙야크 키즈|||91001
블랙야크키즈|현대목동점|126.875306|37.526425|블랙야크키즈|02-2163-1584|서울 양천구 목동동로 257||키즈||||||블랙야크키즈 현대목동점|(목동,현대하이페리온) 현대백화점 목동점 블랙야크 키즈|||91001
블랙야크키즈|현대미아점|127.028753|37.608322|블랙야크키즈|02-2117-1616|서울 성북구 동소문로 315||키즈||||||블랙야크키즈 현대미아점|(길음동) 현대백화점 미아점 블랙야크 키즈|||91001
블랙야크키즈|현대신촌점|126.935776|37.556048|블랙야크키즈|02-3145-2825|서울 서대문구 신촌로 83||키즈||||||블랙야크키즈 현대신촌점|(창천동) 현대백화점 신촌점 블랙야크 키즈|||91001
블랙야크키즈|현대아울렛가든파이브점|127.124831|37.477702|블랙야크키즈|02-2673-2419|서울 송파구 충민로 66||키즈||||||블랙야크키즈 현대아울렛가든파이브점|(문정동) 현대아울렛가든파이브 블랙야크 키즈|||91001
블랙야크키즈|현대아울렛가산점|126.803112|37.563251|블랙야크키즈|02-2136-9846|서울 금천구 디지털로10길 9||키즈||||||블랙야크키즈 현대아울렛가산점|(가산동) 현대아울렛 가산점 블랙야크 키즈|||91001
블랙야크키즈|현대아울렛동대문점|127.007742|37.568758|블랙야크키즈|02-2283-2827|서울 중구 장충단로13길 20||키즈||||||블랙야크키즈 현대아울렛동대문점|(을지로6가) 현대아울렛 동대문점 블랙야크 키즈|||91001
블랙야크키즈|NC강서점|126.8404|37.56|블랙야크키즈|02-2667-9769|서울 강서구 강서로56길 17||키즈||||||블랙야크키즈 NC강서점|(등촌동) NC백화점 강서점 블랙야크 키즈|||91001
블랙야크키즈|NC중계점|127.067909|37.6412878|블랙야크키즈|010-9298-1421|서울 노원구 동일로204가길 46||키즈||||||블랙야크키즈 NC중계점|(중계동) NC백화점 중계점 블랙야크키즈|||91001
블랙야크키즈|W몰구로점|126.887757|37.477356|블랙야크키즈|02-2081-0719|서울 금천구 디지털로 188||키즈||||||블랙야크키즈 W몰구로점|(가산동) W몰 구로점 블랙야크 키즈|||91001
블랙야크키즈|서울/우이점|127.00976|37.6621593|블랙야크키즈|02-908-1812|서울 강북구 삼양로173길 53||키즈M;직영점||||||블랙야크키즈 서울/우이점|(우이동) 우이 직영점 블랙야크키즈|||91001
블랙야크키즈|일반사업자(키즈A/S)점|126.884812|37.4816775|블랙야크키즈|02-2286-9300|서울 금천구 디지털로9길 99||||||||블랙야크키즈 일반사업자(키즈A/S)점|(가산동) 3층 블랙야크키즈|||91001
블랙야크키즈|롯데울산점|129.338834|35.538713|블랙야크키즈|052-960-4746|울산 남구 삼산로 282||키즈||||||블랙야크키즈 롯데울산점|(삼산동) 롯데백화점 울산점 블랙야크 키즈|||91001
블랙야크키즈|울산신선도원몰점|129.356471|35.5623865|블랙야크키즈|052-916-0359|울산 북구 진장17길 10||키즈||||||블랙야크키즈 울산신선도원몰점|(진장동) 울산 신선도몰점 블랙야크 키즈|||91001
블랙야크키즈|현대동구점|129.431397|35.521586|블랙야크키즈|052-250-4480|울산 동구 방어진순환도로 899||키즈||||||블랙야크키즈 현대동구점|(서부동) 현대백화점 동구점 블랙야크 키즈|||91001
블랙야크키즈|현대울산점|129.335782|35.539529|블랙야크키즈|052-228-1050|울산 남구 삼산로 261||키즈||||||블랙야크키즈 현대울산점|(삼산동) 현대백화점 울산점 블랙야크 키즈|||91001
블랙야크키즈|울산/달동점|129.321133|35.5354873|블랙야크키즈|052-257-9227|울산 남구 삼산로 126||키즈M;직영점||||||블랙야크키즈 울산/달동점|(달동) 울산 달동 블랙야크키즈|||91001
블랙야크키즈|롯데부평점|126.719617|37.4935806|블랙야크키즈|032-452-2583|인천 부평구 부평문화로 35||키즈||||||블랙야크키즈 롯데부평점|(부평동) 롯데백화점 부평점 블랙야크 키즈|||91001
블랙야크키즈|롯데인천터미널점|126.701839|37.4401308|블랙야크키즈|032-242-2643|인천 미추홀구 연남로 35||키즈||||||블랙야크키즈 롯데인천터미널점|(관교동) 롯데백화점 인천터미널점 블랙야크키즈|||91001
블랙야크키즈|현대아울렛송도점|126.657917|37.3816291|블랙야크키즈|032-727-2308|인천 연수구 송도국제대로 123||키즈||||||블랙야크키즈 현대아울렛송도점|(송도동) 현대아울렛 송도점 블랙야크 키즈|||91001
블랙야크키즈|롯데팩토리아울렛인천점|126.62211|37.447944|블랙야크키즈|032-728-2701|인천 중구 서해대로209번길 2||키즈M||||||블랙야크키즈 롯데팩토리아울렛인천점|(항동7가) 롯데팩토리아울렛점 블랙야크 키즈|||91001
블랙야크키즈|인천/계산점|126.728764|37.5436592|블랙야크키즈|--|인천 계양구 경명대로 1095||키즈M||||||블랙야크키즈 인천/계산점|(계산동) 인천 계산점 블랙야크 키즈|||91001
블랙야크키즈|인천신구월점|126.692037|37.450084|블랙야크키즈|032-439-7720||인천 남구 주안동 1563-6|키즈M||||||블랙야크키즈 인천신구월점||||91001
블랙야크키즈|[키즈]롯데인천점|126.701599|37.447144|블랙야크키즈|032-450-2701|인천 남동구 예술로 148||페점||||||블랙야크키즈 [키즈]롯데인천점|(구월동) 롯데백화점 인천점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛남악점|126.465465|34.803472|블랙야크키즈|061-801-2302|전남 무안군 삼향읍 남악로162번길 80||키즈||||||블랙야크키즈 롯데아울렛남악점|롯데아울렛 남악점 블랙야크 키즈|||91001
블랙야크키즈|NC순천점|127.520991|34.972467|블랙야크키즈|061-720-5622|전남 순천시 비봉2길 22||키즈||||||블랙야크키즈 NC순천점|(조례동,시대아파트) NC백화점 순천점 블랙야크 키즈|||91001
블랙야크키즈|순천모다점|127.544275|34.925372|블랙야크키즈|061-902-8003|전남 순천시 해룡면 상성길 70||키즈M||||||블랙야크키즈 순천모다점|순천모다점 블랙야크 키즈|||91001
블랙야크키즈|전남/목포하당점|126.428286|34.8078819|블랙야크키즈|061-282-9061|전남 목포시 백년대로 383||키즈M||||||블랙야크키즈 전남/목포하당점|(옥암동) 전남 목포하당점 블랙야크 키즈|||91001
블랙야크키즈|전남/여수여천점|127.670162|34.75865|블랙야크키즈|--|전남 여수시 망마로 67-1||키즈M||||||블랙야크키즈 전남/여수여천점|(신기동) 전남 여주여천점 블랙야크 키즈|||91001
블랙야크키즈|전남/화순점|126.989647|35.0603154|블랙야크키즈|061-371-4512|전남 화순군 화순읍 중앙로 78||키즈M||||||블랙야크키즈 전남/화순점|전남 화순점 블랙야크키즈|||91001
블랙야크키즈|LF광양점|127.566703|34.962848|블랙야크키즈|061-815-4800|전남 광양시 광양읍 순광로 466||키즈M||||||블랙야크키즈 LF광양점|A동 305호|||91001
블랙야크키즈|롯데아울렛군산점|126.739138|35.9764135|블랙야크키즈|063-447-0323|전북 군산시 조촌로 130||키즈||||||블랙야크키즈 롯데아울렛군산점|(조촌동) 롯데아울렛 군산점 블랙야크 키즈|||91001
블랙야크키즈|롯데전주점|127.121881|35.83444|블랙야크키즈|063-289-3586|전북 전주시 완산구 온고을로 2||키즈||||||블랙야크키즈 롯데전주점|(서신동) 롯데백화점 전주점 블랙야크 키즈|||91001
블랙야크키즈|전북/익산송학점|126.928528|35.9455423|블랙야크키즈|--|전북 익산시 오산면 무왕로2길 288||키즈M||||||블랙야크키즈 전북/익산송학점|전북 익산송학점|||91001
블랙야크키즈|전북/익산팔봉점|127.01799|35.9696798|블랙야크키즈|--|전북 익산시 무왕로 1487||키즈M||||||블랙야크키즈 전북/익산팔봉점|(팔봉동) 전북 익산팔봉점 블랙야크 키즈|||91001
블랙야크키즈|전주고사점|127.144526|35.821263|블랙야크키즈|063-283-9301|전북 전주시 완산구 전주객사5길 73||키즈M||||||블랙야크키즈 전주고사점|(고사동)|||91001
블랙야크키즈|갤러리아센터시티점|127.104637|36.800512|블랙야크키즈|041-412-9699|충남 천안시 서북구 공원로 227||키즈||||||블랙야크키즈 갤러리아센터시티점|(불당동) 갤러리아백화점 센터시티점 블랙야크 키즈|||91001
블랙야크키즈|둔포점|127.028394|36.897146|블랙야크키즈|041-536-0742|충남 아산시 둔포면 해위안길 127||키즈||||||블랙야크키즈 둔포점|둔포점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛부여점|126.901799|36.307069|블랙야크키즈|041-435-2850|충남 부여군 규암면 백제문로 387||키즈||||||블랙야크키즈 롯데아울렛부여점|롯데아울렛 부여점 블랙야크 키즈|||91001
블랙야크키즈|신세계충청점|127.156096|36.819629|블랙야크키즈|041-640-5493|충남 천안시 동남구 만남로 43||키즈||||||블랙야크키즈 신세계충청점|(신부동) 신세계백화점 충청점 블랙야크 키즈|||91001
블랙야크키즈|서산점|126.459069|36.7800867|블랙야크키즈|041-663-6649|충남 서산시 안견로 204||키즈M||||||블랙야크키즈 서산점|(동문동) 서산점 블랙야크 키즈|||91001
블랙야크키즈|충남/공주점|127.124707|36.4547751|블랙야크키즈|041-855-0513|충남 공주시 웅진로 162||키즈M||||||블랙야크키즈 충남/공주점|(중동) 충남 공주점 블랙야크키즈|||91001
블랙야크키즈|충남/공주타운점|127.161918|36.483355|블랙야크키즈|041-855-1811|충남 공주시 장기로 204-4||키즈M||||||블랙야크키즈 충남/공주타운점|(송선동) 충남 공주타운점 블랙야크키즈|||91001
블랙야크키즈|충남/홍성점|126.67712|36.6018176|블랙야크키즈|--|충남 홍성군 홍성읍 조양로247번길 22||키즈M||||||블랙야크키즈 충남/홍성점|충남 홍성점 블랙야크 키즈|||91001
블랙야크키즈|롯데아울렛청주점|127.421431|36.645074|블랙야크키즈|043-717-2591|충북 청주시 흥덕구 2순환로 1004||키즈||||||블랙야크키즈 롯데아울렛청주점|(비하동) 롯데아울렛 청주점 블랙야크 키즈|||91001
블랙야크키즈|현대충청점|127.4249|36.6456|블랙야크키즈|043-909-4580|충북 청주시 흥덕구 직지대로 308||키즈||||||블랙야크키즈 현대충청점|(복대동) 현대백화점 충청점 블랙야크 키즈|||91001
블랙야크키즈|청원점|127.459925|36.579067|블랙야크키즈|043-285-1811||충북 청원군 남이면 가좌리 252-8|키즈M||||||블랙야크키즈 청원점||||91001
블랙야크키즈|청주율량점|127.483903|36.676226|블랙야크키즈|043-216-1811|충북 청주시 청원구 공항로220번길 5||키즈M||||||블랙야크키즈 청주율량점|(주중동) 청주율량점 블랙야크키즈|||91001
블랙야크키즈|충북/충주점|127.923098|36.9731908|블랙야크키즈|043-855-8767|충북 충주시 국원대로 1-1||키즈M||||||블랙야크키즈 충북/충주점|(문화동) 충북 충주점 블랙야크 키즈|||91001
