##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@배스킨라빈스
배스킨라빈스|용마산역점|||배스킨라빈스|02-433-8334||서울 중랑구 면목동 379-39||AM10~PM11|||||배스킨라빈스 용마산역점||||80608
배스킨라빈스|면목홈플러스점|||배스킨라빈스|02-432-3135|서울 중랑구 사가정로 332|||AM10~PM10:30|||||배스킨라빈스 면목홈플러스점||||80608
배스킨라빈스|사가정역점|||배스킨라빈스|02-433-3161|서울 중랑구 사가정로 395|||AM10~PM11|||||배스킨라빈스 사가정역점||||80608
배스킨라빈스|면목역점|||배스킨라빈스|02-435-0611|서울 중랑구 겸재로 181|||AM10~PM11|||||배스킨라빈스 면목역점||||80608
배스킨라빈스|중랑역점|||배스킨라빈스|02-434-3177|서울 중랑구 망우로 203|||AM10~PM11|||||배스킨라빈스 중랑역점|(중화동,중화동주상복합),101호|||80608
배스킨라빈스|상봉역점|||배스킨라빈스|02-434-1480|서울 중랑구 면목로 495|||AM10~PM11|||||배스킨라빈스 상봉역점|(상봉동,이레빌딩)|||80608
배스킨라빈스|상봉이마트점|||배스킨라빈스|02-491-2511|서울 중랑구 상봉로 118|||AM10~PM10|||||배스킨라빈스 상봉이마트점||||80608
배스킨라빈스|중화역점|||배스킨라빈스|02-494-9200|서울 중랑구 봉화산로 49|||AM10~PM11|||||배스킨라빈스 중화역점||||80608
배스킨라빈스|망우우림점|||배스킨라빈스|02-433-1488||서울 중랑구 망우동 403-70||AM10~PM11|||||배스킨라빈스 망우우림점||||80608
배스킨라빈스|중랑구청점|||배스킨라빈스|02-439-0045||서울 중랑구 신내동 559-2||AM10~PM11|||||배스킨라빈스 중랑구청점||||80608
배스킨라빈스|먹골역점|||배스킨라빈스|02-975-6484|서울 중랑구 동일로 918|||AM10~PM11|||||배스킨라빈스 먹골역점||||80608
배스킨라빈스|신내홈플러스점|||배스킨라빈스|02-3422-3361|서울 중랑구 신내로 201|||AM10~PM10:30|||||배스킨라빈스 신내홈플러스점||||80608
배스킨라빈스|세종조치원점|||배스킨라빈스|044-866-3121|세종특별자치시 조치원읍 으뜸길 222|||AM10~PM11|||||배스킨라빈스 세종조치원점|(원리)|||80608
배스킨라빈스|세종도담점|||배스킨라빈스|044-866-0470||세종특별자치시 도담동 246-5||AM10~PM11|||||배스킨라빈스 세종도담점|세종한신휴시티 106,107호|||80608
배스킨라빈스|세종고운점|||배스킨라빈스|070-7543-0711|세종특별자치시 만남로 140|||AM10~PM11|||||배스킨라빈스 세종고운점|(고운동,에이스프라자)|||80608
배스킨라빈스|세종아름점|||배스킨라빈스|044-867-3132||세종특별자치시 세종특별자치시 아름동 1360||AM10~PM11|||||배스킨라빈스 세종아름점|해피라움3 107호|||80608
배스킨라빈스|세종홈플러스점|||배스킨라빈스|044-862-8133|세종특별자치시 어진동 세종특별자치시 절재로 154|||AM10~PM11|||||배스킨라빈스 세종홈플러스점|(어진동,홈플러스 세종점)|||80608
배스킨라빈스|세종종촌점|||배스킨라빈스|044-864-3130|세종특별자치시 도움1로 106|||AM10~PM11|||||배스킨라빈스 세종종촌점|1층 105호 (종촌동,메가시티)|||80608
배스킨라빈스|세종다정점|||배스킨라빈스|044-999-3001|세종특별자치시 다정중앙로 52|||AM10~PM11|||||배스킨라빈스 세종다정점|(다정동,페스티발2)|||80608
배스킨라빈스|세종새롬점|||배스킨라빈스|044-863-3132|세종특별자치시 새롬중앙로 64|||AM10~PM11|||||배스킨라빈스 세종새롬점|(새롬동,세종영광프라자)|||80608
배스킨라빈스|세종소담점|||배스킨라빈스|044-868-3031|세종특별자치시 시청대로 236|||AM10~PM11|||||배스킨라빈스 세종소담점|(소담동,새샘마을3단지)|||80608
배스킨라빈스|세종보람점|||배스킨라빈스|044-862-3136|세종특별자치시 남세종로 450|||AM10~PM11|||||배스킨라빈스 세종보람점|(보람동,보람빌딩)|||80608
배스킨라빈스|세종이마트점|||배스킨라빈스|044-863-3191||세종특별자치시 가람동 65||AM10~PM10:30|||||배스킨라빈스 세종이마트점||||80608
배스킨라빈스|울산무거점|||배스킨라빈스|052-221-2212||울산 남구 무거동 328-7||AM10~PM11|||||배스킨라빈스 울산무거점|(북부순환도로 13)|||80608
배스킨라빈스|울산대점|||배스킨라빈스|052-247-2205|울산 남구 대학로 86|||AM10~PM11|||||배스킨라빈스 울산대점||||80608
배스킨라빈스|울산옥동점|||배스킨라빈스|052-271-0310|울산 남구 문수로 337|||AM10~PM11|||||배스킨라빈스 울산옥동점||||80608
배스킨라빈스|울산공업탑점|||배스킨라빈스|052-260-3135|울산 남구 삼산로 14|||AM10~PM11|||||배스킨라빈스 울산공업탑점||||80608
배스킨라빈스|울산달동점|||배스킨라빈스|052-271-3113|울산 남구 신정로 38|||AM10~PM11|||||배스킨라빈스 울산달동점||||80608
배스킨라빈스|울산남구보건소점|||배스킨라빈스|052-265-2064|울산 남구 돋질로 284|||AM10~PM11|||||배스킨라빈스 울산남구보건소점||||80608
배스킨라빈스|울산삼산점|||배스킨라빈스|052-267-0031||울산 남구 삼산동 1474-1||AM10~PM11|||||배스킨라빈스 울산삼산점||||80608
배스킨라빈스|울산남구홈플러스점|||배스킨라빈스|052-261-2064|울산 남구 수암로 148|||AM10~PM10:30|||||배스킨라빈스 울산남구홈플러스점|삼성테스코홈플러스|||80608
배스킨라빈스|울산수암점|||배스킨라빈스|052-911-3131|울산 남구 중앙로 8|||AM10~PM11|||||배스킨라빈스 울산수암점||||80608
배스킨라빈스|울산삼산이마트점|||배스킨라빈스|052-266-9444|울산 남구 남중로 48|||AM10~PM10:30|||||배스킨라빈스 울산삼산이마트점|울산점E-MART 울산 삼산이마트|||80608
배스킨라빈스|울산남목점|||배스킨라빈스|052-251-3153|울산 동구 방어진순환도로 1126|||AM10~PM11|||||배스킨라빈스 울산남목점||||80608
배스킨라빈스|울산동구현대점|||배스킨라빈스|052-250-4974|울산 동구 방어진순환도로 899|||AM10~PM8|||||배스킨라빈스 울산동구현대점|(서부동,현대백화점),지하1층|||80608
배스킨라빈스|울산전하점|||배스킨라빈스|052-232-3185|울산 동구 전하로 2|||AM10~PM11|||||배스킨라빈스 울산전하점||||80608
배스킨라빈스|울산동구홈플러스점|||배스킨라빈스|052-201-3135|울산 동구 방어진순환도로 637|||AM10~PM11|||||배스킨라빈스 울산동구홈플러스점|홈플러스 지하1층|||80608
배스킨라빈스|울산방어진점|||배스킨라빈스|052-209-2728||울산 동구 방어동 1157-6||AM10~PM11|||||배스킨라빈스 울산방어진점||||80608
배스킨라빈스|울산천곡점|||배스킨라빈스|052-282-0815|울산 북구 가재길 82|||AM10~PM11|||||배스킨라빈스 울산천곡점|(천곡동,리더스빌딩)|||80608
배스킨라빈스|울산매곡점|||배스킨라빈스|052-281-7195|울산 북구 신기1길 2|||AM10~PM11|||||배스킨라빈스 울산매곡점|(매곡동)|||80608
배스킨라빈스|울산상안홈플러스점|||배스킨라빈스|052-286-6051|울산 북구 신답로 26|||AM10~PM11|||||배스킨라빈스 울산상안홈플러스점|홈플러스 1층|||80608
배스킨라빈스|울산호계점|||배스킨라빈스|052-292-3031|울산 북구 호계로 304|||AM10~PM11|||||배스킨라빈스 울산호계점||||80608
배스킨라빈스|울산화봉점|||배스킨라빈스|052-289-3520||울산 북구 화봉동 449-6||AM10~PM11|||||배스킨라빈스 울산화봉점||||80608
배스킨라빈스|울산하나로점|||배스킨라빈스|052-288-6466|울산 북구 진장유통로 90|||AM10~PM11|||||배스킨라빈스 울산하나로점|(진장동,농사산물종합유통센터)|||80608
배스킨라빈스|울산메가마트점|||배스킨라빈스|052-916-0155|울산 북구 진장17길 10|||AM10~PM11|||||배스킨라빈스 울산메가마트점|(진장동,메가마트)|||80608
배스킨라빈스|울산언양점|||배스킨라빈스|052-254-3166|울산 울주군 언양읍 헌양길 50|||AM10~PM11|||||배스킨라빈스 울산언양점|(동부리)|||80608
배스킨라빈스|울산구영리점|||배스킨라빈스|052-244-7756|울산 울주군 범서읍 구영로 94|||AM10~PM11|||||배스킨라빈스 울산구영리점||||80608
배스킨라빈스|울산천상점|||배스킨라빈스|052-212-3133|울산 울주군 범서읍 천상중앙길 70|||AM10~PM11|||||배스킨라빈스 울산천상점|(천상리,천상중앙시장형상가)|||80608
배스킨라빈스|울산덕신점|||배스킨라빈스|052-239-2110|울산 울주군 온산읍 덕신로 261|||AM10~PM11|||||배스킨라빈스 울산덕신점||||80608
배스킨라빈스|울산온양점|||배스킨라빈스|052-239-9952|울산 울주군 온양읍 온양로 105|||AM10~PM11|||||배스킨라빈스 울산온양점|(대안리)|||80608
배스킨라빈스|울산태화점|||배스킨라빈스|052-961-3131|울산 중구 태화로 181|||AM10~PM11|||||배스킨라빈스 울산태화점|(태화동)|||80608
배스킨라빈스|울산우정점|||배스킨라빈스|052-211-2240|울산 중구 명륜로 44|||AM10~PM11|||||배스킨라빈스 울산우정점||||80608
배스킨라빈스|울산성남점|||배스킨라빈스|052-243-3111||울산 중구 성남동 219-20||AM10~PM11|||||배스킨라빈스 울산성남점||||80608
배스킨라빈스|울산중구홈플러스점|||배스킨라빈스|052-298-3131|울산 중구 번영로 475|||AM10~PM11|||||배스킨라빈스 울산중구홈플러스점|홈플러스 1층|||80608
배스킨라빈스|울산병영점|||배스킨라빈스|052-277-0031|울산 중구 번영로 585|||AM10~PM11|||||배스킨라빈스 울산병영점||||80608
배스킨라빈스|인천강화점|||배스킨라빈스|032-933-4316|인천 강화군 강화읍 강화대로404번길 4|||AM10~PM11|||||배스킨라빈스 인천강화점|(관청리,미조사양복점)|||80608
배스킨라빈스|인천계산점|||배스킨라빈스|032-542-9777|인천 계양구 도두리로 33|||AM10~PM11|||||배스킨라빈스 인천계산점||||80608
배스킨라빈스|인천계양구청점|||배스킨라빈스|032-541-3191|인천 계양구 계산새로 93|||AM10~PM11|||||배스킨라빈스 인천계양구청점||||80608
배스킨라빈스|인천임학역점|||배스킨라빈스|032-554-1312|인천 계양구 장제로 881|||AM10~PM11|||||배스킨라빈스 인천임학역점||||80608
배스킨라빈스|인천작전역점|||배스킨라빈스|032-542-5312|인천 계양구 계양대로 44|||AM10~PM11|||||배스킨라빈스 인천작전역점|덕용프라자|||80608
배스킨라빈스|작전홈플러스점|||배스킨라빈스|032-543-5431|인천 계양구 계양대로 27|||AM10~PM11|||||배스킨라빈스 작전홈플러스점|(작전동,HOME PLUS 작전점)|||80608
배스킨라빈스|인천계산역점|||배스킨라빈스|032-554-0031||인천 계양구 계산동 931-56||AM10~PM11|||||배스킨라빈스 인천계산역점||||80608
배스킨라빈스|경인교대역점|||배스킨라빈스|032-552-1820|인천 계양구 계산로 89|||AM10~PM11|||||배스킨라빈스 경인교대역점|(계산동)|||80608
배스킨라빈스|인천효성점|||배스킨라빈스|032-552-3907|인천 계양구 안남로 568|||AM10~PM11|||||배스킨라빈스 인천효성점||||80608
배스킨라빈스|주안역북부점|||배스킨라빈스|032-875-3131||인천광역시 남구 주안5동 25-39||AM10~PM11|||||배스킨라빈스 주안역북부점||||80608
배스킨라빈스|인천주안점|||배스킨라빈스|032-865-2413|인천 남구 미추홀대로 709|||AM10~PM11|||||배스킨라빈스 인천주안점||||80608
배스킨라빈스|인천신기시장점|||배스킨라빈스|032-872-0131|인천 남구 인하로 263-1|||AM9:30~AM12|||||배스킨라빈스 인천신기시장점||||80608
배스킨라빈스|인천제물포점|||배스킨라빈스|032-868-1252||인천 남구 숭의동 57-2||AM10~PM11|||||배스킨라빈스 인천제물포점||||80608
배스킨라빈스|인하대점|||배스킨라빈스|032-876-2413|인천 남구 인하로77번길 12|||AM10~PM11|||||배스킨라빈스 인하대점||||80608
배스킨라빈스|인하홈플러스점|||배스킨라빈스|032-873-4040|인천 남구 소성로 6|||AM10~PM10|||||배스킨라빈스 인하홈플러스점|홈플러스인하점 지하1층 배스킨라빈스|||80608
배스킨라빈스|인천용현점|||배스킨라빈스|032-885-1772|인천 남구 낙섬중로 1|||AM10~PM11|||||배스킨라빈스 인천용현점||||80608
배스킨라빈스|인천서창점|||배스킨라빈스|032-466-5369||인천 남동구 서창동 664-1||AM10~AM12|||||배스킨라빈스 인천서창점||||80608
배스킨라빈스|인천만수시장점|||배스킨라빈스|032-214-3131|인천 남동구 만수서로 87|||AM10~PM11|||||배스킨라빈스 인천만수시장점||||80608
배스킨라빈스|인천만수점|||배스킨라빈스|032-472-0031|인천 남동구 장승남로 44|||AM10~PM11|||||배스킨라빈스 인천만수점|(만수동,명진프라자)|||80608
배스킨라빈스|인천만수역점|||배스킨라빈스|032-466-3001|인천 남동구 백범로 123|||AM10~AM00|||||배스킨라빈스 인천만수역점|상지프라자 1층|||80608
배스킨라빈스|간석벽산점|||배스킨라빈스|032-766-3131|인천 남동구 호구포로 917|||AM10~PM11|||||배스킨라빈스 간석벽산점||||80608
배스킨라빈스|인천소래점|||배스킨라빈스|032-425-3346|인천 남동구 포구로 77|||AM10~PM11|||||배스킨라빈스 인천소래점|(논현동)|||80608
배스킨라빈스|인천구월힐캐슬점|||배스킨라빈스|032-473-3131|인천 남동구 용천로 70|||AM10~PM11|||||배스킨라빈스 인천구월힐캐슬점||||80608
배스킨라빈스|인천간석점|||배스킨라빈스|032-422-2249|인천 남동구 남동대로 881|||AM10~PM11|||||배스킨라빈스 인천간석점|(간석동)|||80608
배스킨라빈스|구월아시아드점|||배스킨라빈스|032-472-3131|인천 남동구 인하로 (구월동) 568|||AM10~PM11|||||배스킨라빈스 구월아시아드점|아시아드타워 108,109호|||80608
배스킨라빈스|논현홈플러스점|||배스킨라빈스|032-423-3155|인천 남동구 청능대로 596|||AM10~PM11|||||배스킨라빈스 논현홈플러스점|(논현동) 지하1층|||80608
배스킨라빈스|인천논현점|||배스킨라빈스|032-442-3130|인천 남동구 논고개로123번길 17|||AM10~PM11|||||배스킨라빈스 인천논현점|아이플렉스101-1|||80608
배스킨라빈스|인천구월CGV점|||배스킨라빈스|032-432-3257|인천 남동구 예술로 198|||AM10~PM11|||||배스킨라빈스 인천구월CGV점|(구월동,CGV 홈플러스) 씨앤씨빌딩 2층|||80608
배스킨라빈스|인천논현에코점|||배스킨라빈스|032-425-1333|인천 남동구 논현동 한화에코메트로 7단지 701동 앞 |||AM10~PM11|||||배스킨라빈스 인천논현에코점||||80608
배스킨라빈스|인천구월중앙로점|||배스킨라빈스|032-425-3001||인천 남동구 구월동 1467||AM10~PM11|||||배스킨라빈스 인천구월중앙로점|해동빌딩 101호|||80608
배스킨라빈스|인천관교점|||배스킨라빈스|032-429-4777|인천 남동구 문화로 59|||AM10~PM11|||||배스킨라빈스 인천관교점|(구월동)|||80608
배스킨라빈스|인천호구포역점|||배스킨라빈스|032-438-3131|인천 남동구 호구포로 221|||AM10~PM11|||||배스킨라빈스 인천호구포역점|(논현동,남동메디칼센터)|||80608
배스킨라빈스|간석홈플러스점|||배스킨라빈스|032-874-5180|인천 남동구 경원대로 971|||AM10~PM11|||||배스킨라빈스 간석홈플러스점|2층|||80608
배스킨라빈스|간석역남부점|||배스킨라빈스|032-422-8092||인천 미추홀구 주안동 1617||AM10~PM11|||||배스킨라빈스 간석역남부점|벽산단지내상가 120호|||80608
배스킨라빈스|인천학익점|||배스킨라빈스|032-875-7548||인천 미추홀구 학익동 209-3||AM10~PM11|||||배스킨라빈스 인천학익점||||80608
배스킨라빈스|부평부개점|||배스킨라빈스|032-502-3130|인천 부평구 길주남로 175|||AM10~PM11|||||배스킨라빈스 부평부개점|신명보람 아파트 상가|||80608
배스킨라빈스|부평미래타운점|||배스킨라빈스|032-529-2002|인천 부평구 부평북로 442|||AM10~PM11|||||배스킨라빈스 부평미래타운점||||80608
배스킨라빈스|부개역남부점|||배스킨라빈스|032-527-0031|인천 부평구 경인로 1075|||AM10~PM11|||||배스킨라빈스 부개역남부점|(부개동) 1층|||80608
배스킨라빈스|부평삼산점|||배스킨라빈스|032-330-3131|인천 부평구 체육관로 24|||AM10~PM11|||||배스킨라빈스 부평삼산점|청호빌딩|||80608
배스킨라빈스|부평구청점|||배스킨라빈스|032-221-3131||인천 부평구 부평동 889-6||AM10~PM11|||||배스킨라빈스 부평구청점||||80608
배스킨라빈스|부평명동점|||배스킨라빈스|032-330-3199|인천 부평구 시장로 19|||AM10~PM11|||||배스킨라빈스 부평명동점||||80608
배스킨라빈스|부평역광장점|||배스킨라빈스|032-511-2021|인천 부평구 광장로 30|||AM10~PM11|||||배스킨라빈스 부평역광장점|부평역광장 1층|||80608
배스킨라빈스|부평동아점|||배스킨라빈스|032-517-8393|인천 부평구 부평문화로 52|||AM10~PM11|||||배스킨라빈스 부평동아점|(부평동)|||80608
배스킨라빈스|인천갈산역점|||배스킨라빈스|032-361-3001|인천 부평구 평천로 286|||AM10~PM11|||||배스킨라빈스 인천갈산역점|(갈산동)|||80608
배스킨라빈스|부평산곡점|||배스킨라빈스|032-524-8666|인천 부평구 원적로 434|||AM10~PM11|||||배스킨라빈스 부평산곡점|혜성프라자|||80608
배스킨라빈스|인천백운역점|||배스킨라빈스|032-515-2231|인천 부평구 경원대로 1260|||AM10~PM11|||||배스킨라빈스 인천백운역점|(산곡동)|||80608
배스킨라빈스|인천청천점|||배스킨라빈스|032-508-9404|인천 부평구 마장로 388|||AM10~PM11|||||배스킨라빈스 인천청천점||||80608
배스킨라빈스|인천동암역점|||배스킨라빈스|032-427-1622||인천 부평구 십정동 402-54||AM10~PM11|||||배스킨라빈스 인천동암역점|1층 2호|||80608
배스킨라빈스|인천가좌점|||배스킨라빈스|032-573-3131|인천 서구 원적로 103|||AM10~PM11|||||배스킨라빈스 인천가좌점||||80608
배스킨라빈스|인천원당점|||배스킨라빈스|032-567-3172|인천 서구 원당대로 876|||AM10~PM11|||||배스킨라빈스 인천원당점|희림타워|||80608
배스킨라빈스|인천신현점|||배스킨라빈스|032-577-3031|인천 서구 가정로 370|||AM10~PM11|||||배스킨라빈스 인천신현점||||80608
배스킨라빈스|인천석남점|||배스킨라빈스|032-577-4179||인천광역시 서구 석남동 583-44||AM10~PM11|||||배스킨라빈스 인천석남점|배스킨라빈스|||80608
배스킨라빈스|가좌홈플러스점|||배스킨라빈스|032-572-1207|인천 서구 가정로151번길 11|||AM10~PM11|||||배스킨라빈스 가좌홈플러스점|삼성 가좌홈플러스|||80608
배스킨라빈스|인천서구청점|||배스킨라빈스|032-569-3188|인천 서구 탁옥로 42|||AM10~PM11|||||배스킨라빈스 인천서구청점||||80608
배스킨라빈스|인천검암점|||배스킨라빈스|032-562-3031|인천 서구 승학로 497|||AM10~PM11|||||배스킨라빈스 인천검암점|(검암동,검암프라자)|||80608
배스킨라빈스|인천검단이마트점|||배스킨라빈스|032-561-9567|인천 서구 서곶로 754|||AM10~PM11|||||배스킨라빈스 인천검단이마트점|E-MART|||80608
배스킨라빈스|인천당하점|||배스킨라빈스|032-565-1406|인천 서구 원당대로 660-1|||AM10~PM11|||||배스킨라빈스 인천당하점||||80608
배스킨라빈스|인천청라점|||배스킨라빈스|032-566-7131|인천 서구 청라라임로 71|||AM10~PM11|||||배스킨라빈스 인천청라점|(연희동,진영메디피아 104호,105호)|||80608
배스킨라빈스|인천청라홈플러스점|||배스킨라빈스|032-567-3414|인천 서구 중봉대로 587|||AM10~PM11|||||배스킨라빈스 인천청라홈플러스점||||80608
배스킨라빈스|검단롯데마트점|||배스킨라빈스|032-567-3581||인천 서구 마전동 626-7||AM10~PM11|||||배스킨라빈스 검단롯데마트점|검단롯데마트 1칭|||80608
배스킨라빈스|청라호수공원점|||배스킨라빈스|032-567-5672|인천 서구 청라루비로 93|||AM10~PM11|||||배스킨라빈스 청라호수공원점|(경서동,루비타워)|||80608
배스킨라빈스|인천검단사거리점|||배스킨라빈스|032-564-3132|인천 서구 완정로 172|||AM10~PM11|||||배스킨라빈스 인천검단사거리점||||80608
배스킨라빈스|인천청라경서점|||배스킨라빈스|032-566-0224|인천 서구 솔빛로 88|||AM10~PM11|||||배스킨라빈스 인천청라경서점||||80608
배스킨라빈스|인천연수홈플러스점|||배스킨라빈스|032-822-1155|인천 연수구 청능대로 210|||AM10~PM11|||||배스킨라빈스 인천연수홈플러스점|(동춘동,스퀘어원) 홈플러스 지하1층|||80608
배스킨라빈스|인천연수로데오점|||배스킨라빈스|032-859-3131||인천광역시 연수구 연수동 624-11||AM10~PM11|||||배스킨라빈스 인천연수로데오점||||80608
배스킨라빈스|인천연수점|||배스킨라빈스|032-814-3192|인천 연수구 청능대로 93|||AM10~PM11|||||배스킨라빈스 인천연수점|(청학동,이리옴프라자)|||80608
배스킨라빈스|인천동춘점|||배스킨라빈스|032-814-3093|인천 연수구 앵고개로 266|||AM10~PM11|||||배스킨라빈스 인천동춘점|(동춘동,한양2차아파트 (롯데슈퍼))|||80608
배스킨라빈스|인천옥련점|||배스킨라빈스|032-831-0310|인천 연수구 독배로 41|||AM10~PM11|||||배스킨라빈스 인천옥련점||||80608
배스킨라빈스|인천송도점|||배스킨라빈스|032-858-3101|인천 연수구 컨벤시아대로 55|||AM10~PM11|||||배스킨라빈스 인천송도점|123호|||80608
배스킨라빈스|송도홈플러스점|||배스킨라빈스|070-4126-7007|인천 연수구 송도국제대로 165|||AM10~PM10|||||배스킨라빈스 송도홈플러스점|(송도동,홈플러스 복합쇼핑몰 (송도점))|||80608
배스킨라빈스|인천송도하버뷰점|||배스킨라빈스|070-4178-6517||인천 연수구 송도동 21-13||AM10~PM11|||||배스킨라빈스 인천송도하버뷰점||||80608
배스킨라빈스|인하대병원점|||배스킨라빈스|070-8878-7831|인천 중구 인항로 27|||AM10~PM11|||||배스킨라빈스 인하대병원점|인하대병원|||80608
배스킨라빈스|동인천역점|||배스킨라빈스|032-764-2888||인천 중구 인현동 20-11||AM10~PM11|||||배스킨라빈스 동인천역점||||80608
배스킨라빈스|동인천이마트점|||배스킨라빈스|032-777-2646|인천 중구 인중로 134|||AM10~PM11|||||배스킨라빈스 동인천이마트점|동인천이마트 1층|||80608
배스킨라빈스|인천신포점|||배스킨라빈스|032-777-0310|인천 중구 신포로 25|||AM10~PM11|||||배스킨라빈스 인천신포점||||80608
배스킨라빈스|영종하늘도시점|||배스킨라빈스|032-752-3204||인천 중구 중산동 1886-2||AM10~PM11|||||배스킨라빈스 영종하늘도시점||||80608
배스킨라빈스|영종도점|||배스킨라빈스|032-752-3131||인천 중구 운서동 2803-1||AM10~PM11|||||배스킨라빈스 영종도점||||80608
배스킨라빈스|인천공항탑승동점|||배스킨라빈스|032-743-8311||인천 중구 운서동 2581||AM10~PM11|||||배스킨라빈스 인천공항탑승동점|인천국제공항 탑승동 3층|||80608
배스킨라빈스|인천공항터미널점|||배스킨라빈스|032-743-8320|인천 중구 공항로 271|||AM10~PM11|||||배스킨라빈스 인천공항터미널점|(운서동,인천국제공항역) 인천국제공항 제1여객터미널|||80608
배스킨라빈스|인천공항터미널2호점|||배스킨라빈스|032-743-8314|인천 중구 공항로 272|||AM10~PM10|||||배스킨라빈스 인천공항터미널2호점|(운서동,인천공항제2교통센터),지하1층|||80608
배스킨라빈스|전남강진점|||배스킨라빈스|061-433-0031|전남 강진군 강진읍 영랑로 28|||AM10~PM11|||||배스킨라빈스 전남강진점|(남성리)|||80608
배스킨라빈스|전남고흥점|||배스킨라빈스|061-835-3111|전남 고흥군 고흥읍 고흥로 1731-1|||AM10~PM11|||||배스킨라빈스 전남고흥점||||80608
배스킨라빈스|전남광양읍점|||배스킨라빈스|061-762-2951|전남 광양시 광양읍 희양현로 52|||AM10~PM11|||||배스킨라빈스 전남광양읍점||||80608
배스킨라빈스|광양마동점|||배스킨라빈스|061-791-3133|전남 광양시 사동로 177-1|||AM10~PM11|||||배스킨라빈스 광양마동점|(마동)|||80608
배스킨라빈스|광양중마점|||배스킨라빈스|061-795-0254||전남 광양시 중동 1650-6||AM10~PM11|||||배스킨라빈스 광양중마점||||80608
배스킨라빈스|광양홈플러스점|||배스킨라빈스|061-794-3132|전남 광양시 항만11로 70|||AM10~PM11|||||배스킨라빈스 광양홈플러스점|광양홈플러스 1층 배스킨라빈스|||80608
배스킨라빈스|나주빛가람점|||배스킨라빈스|061-333-3177|전남 나주시 전력로 2|||AM10~PM11|||||배스킨라빈스 나주빛가람점||||80608
배스킨라빈스|전남담양점|||배스킨라빈스|061-381-3031|전남 담양군 담양읍 중앙로 30|||AM10~PM11|||||배스킨라빈스 전남담양점|(지침리)|||80608
배스킨라빈스|목포옥암점|||배스킨라빈스|070-8844-5887|전남 목포시 후광대로 110|||AM10~PM11|||||배스킨라빈스 목포옥암점||||80608
배스킨라빈스|목포용해점|||배스킨라빈스|061-274-0310|전남 목포시 용해지구로 3|||AM10~PM11|||||배스킨라빈스 목포용해점|(용해동)|||80608
배스킨라빈스|목포상동점|||배스킨라빈스|061-285-3183|전남 목포시 하당로 264|||AM10~PM11|||||배스킨라빈스 목포상동점|(옥암동)|||80608
배스킨라빈스|목포하당점|||배스킨라빈스|061-284-5151|전남 목포시 장미로 20|||AM10~PM11|||||배스킨라빈스 목포하당점||||80608
배스킨라빈스|목포북항점|||배스킨라빈스|061-279-0310|전남 목포시 청호로 192|||AM10~PM11|||||배스킨라빈스 목포북항점|(산정동,1층)|||80608
배스킨라빈스|목포역점|||배스킨라빈스|061-242-3111|전남 목포시 수문로 7|||AM10~PM11|||||배스킨라빈스 목포역점||||80608
배스킨라빈스|전남무안점|||배스킨라빈스|061-454-1331|전남 무안군 무안읍 면성1길 107|||AM10~PM11|||||배스킨라빈스 전남무안점||||80608
배스킨라빈스|무안삼향점|||배스킨라빈스|061-282-6131||전남 무안군 삼향읍 남악리 1599||AM10~PM11|||||배스킨라빈스 무안삼향점||||80608
배스킨라빈스|무안남악점|||배스킨라빈스|061-282-5310||전남 무안군 삼향읍 남악리 2104||AM10~PM11|||||배스킨라빈스 무안남악점||||80608
배스킨라빈스|전남벌교점|||배스킨라빈스|061-857-2232||전남 보성군 벌교읍 벌교리 888-10||AM10~PM11|||||배스킨라빈스 전남벌교점||||80608
배스킨라빈스|순천삼산점|||배스킨라빈스|061-753-7537||전남 순천시 석현동 213-1||AM10~PM11|||||배스킨라빈스 순천삼산점||||80608
배스킨라빈스|순천법원점|||배스킨라빈스|061-725-0310||전남 순천시 왕지동 863-1||AM10~PM11|||||배스킨라빈스 순천법원점||||80608
배스킨라빈스|순천홈플러스점|||배스킨라빈스|061-726-2828|전남 순천시 신월큰길 10|||AM10~PM11|||||배스킨라빈스 순천홈플러스점|순천홈플러스 2층 배스킨라빈스|||80608
배스킨라빈스|순천중앙점|||배스킨라빈스|061-751-7518||전남 순천시 중앙동 85-11||AM10~PM11|||||배스킨라빈스 순천중앙점||||80608
배스킨라빈스|순천왕지점|||배스킨라빈스|061-723-2288|전남 순천시 왕궁길 43|||AM10~PM11|||||배스킨라빈스 순천왕지점|(조례동,미니스톱)|||80608
배스킨라빈스|순천연향점|||배스킨라빈스|061-724-0031|전남 순천시 연향3로 41|||AM10~PM11|||||배스킨라빈스 순천연향점||||80608
배스킨라빈스|순천이마트점|||배스킨라빈스|061-743-8887|전남 순천시 팔마로 191|||AM10~PM11|||||배스킨라빈스 순천이마트점|순천이마트 1층 배스킨라빈스|||80608
배스킨라빈스|순천풍덕홈플러스점|||배스킨라빈스|061-742-3102|전남 순천시 팔마로 222|||AM10~PM11|||||배스킨라빈스 순천풍덕홈플러스점|풍덕홈플러스 3층 배스킨라빈스|||80608
배스킨라빈스|순천오천점|||배스킨라빈스|061-742-3132|전남 순천시 오천6길 15|||AM10~PM11|||||배스킨라빈스 순천오천점|(오천동)|||80608
