##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@교촌치킨
교촌치킨|문화1호점|||교촌치킨|042-585-7749,7757|대전 중구 천근로 21|대전 중구 문화동 466-16|||||||교촌치킨 문화1호점||||80607
교촌치킨|용두오류점|||교촌치킨|042-221-9981~2|대전 중구 선화로 20|대전 중구 용두동 26-1|||||||교촌치킨 용두오류점|(용두동)|||80607
교촌치킨|중촌점|||교촌치킨|042-221-9992|대전 중구 대종로 670|대전 중구 중촌동 98-16|||||||교촌치킨 중촌점||||80607
교촌치킨|태평1호점|||교촌치킨|042-524-1992|대전 중구 태평로 22|대전 중구 유천동 326-13|||||||교촌치킨 태평1호점|(유천동)|||80607
교촌치킨|공업탑점|||교촌치킨|052-266-9245|울산 남구 봉월로 6|울산 남구 신정동 1218-7|||||||교촌치킨 공업탑점||||80607
교촌치킨|달동점|||교촌치킨|052-276-9911|울산 남구 신정로30번길 18|울산 남구 달동 135-2|||||||교촌치킨 달동점||||80607
교촌치킨|무거1호점|||교촌치킨|052-223-2122|울산 남구 삼호로 6|울산 남구 무거동 1484-2|||||||교촌치킨 무거1호점||||80607
교촌치킨|삼산(울산)|||교촌치킨|052-261-1992|울산 남구 삼산로241번길 35|울산 남구 달동 1331-20|||||||교촌치킨 삼산(울산)||||80607
교촌치킨|삼산2호점|||교촌치킨|052-256-5292|울산 남구 남중로 92|울산 남구 삼산동 203-15|||||||교촌치킨 삼산2호점||||80607
교촌치킨|수암점|||교촌치킨|052-265-9293|울산 남구 수암로 94|울산 남구 신정4동 870-9|||||||교촌치킨 수암점||||80607
교촌치킨|신정3동(구/신정3호점)|||교촌치킨|052-272-9902|울산 남구 월평로 68-1|울산 남구 신정3동 177-1|||||||교촌치킨 신정3동(구/신정3호점)||||80607
교촌치킨|야음1호점|||교촌치킨|052-266-9978|울산 남구 선암동 두왕로 190|울산 남구 선암동 679-3|||||||교촌치킨 야음1호점||||80607
교촌치킨|야음2호점|||교촌치킨|052-267-9982|울산 남구 수암로 259-1|울산 남구 야음1동 455-8|||||||교촌치킨 야음2호점||||80607
교촌치킨|옥동(울산)|||교촌치킨|052-275-7727|울산 남구 문수로 355|울산 남구 옥동 1406-17|||||||교촌치킨 옥동(울산)||||80607
교촌치킨|울대점|||교촌치킨|052-249-1236|울산 남구 대학로 39|울산 남구 무거동 583-17|||||||교촌치킨 울대점||||80607
교촌치킨|남목서부점|||교촌치킨|052-232-8992,8997|울산 동구 방어진순환도로 929|울산 동구 서부동 181-31|||||||교촌치킨 남목서부점||||80607
교촌치킨|방어점|||교촌치킨|052-201-9905~6|울산 동구 화문로 68|울산 동구 방어동 1149-1|||||||교촌치킨 방어점||||80607
교촌치킨|전하점|||교촌치킨|052-201-8992|울산 동구 진성13길 90|울산 동구 전하2동 634-4|||||||교촌치킨 전하점||||80607
교촌치킨|화정점|||교촌치킨|052-201-9191|울산 동구 대송로 96|울산 동구 화정동 438-3|||||||교촌치킨 화정점||||80607
교촌치킨|강동산하점|||교촌치킨|052-292-1991|울산 북구 산하중앙2로 281|울산 북구 산하동 89|||||||교촌치킨 강동산하점||||80607
교촌치킨|양정염포점|||교촌치킨|052-287-1112|울산 북구 염포로 477-2|울산 북구 양정동 497-11|||||||교촌치킨 양정염포점||||80607
교촌치킨|진장명촌점|||교촌치킨|052-252-1991|울산 북구 명촌13길 46|울산 북구 명촌동 692-3|||||||교촌치킨 진장명촌점|(명촌동)|||80607
교촌치킨|호계1호(울산)|||교촌치킨|052-295-9945,282-7751|울산 북구 동대로 37|울산 북구 호계동 286-15|||||||교촌치킨 호계1호(울산)||||80607
교촌치킨|호계2호점|||교촌치킨|052-282-5151|울산시 북구 신천로 53-2|울산 북구 신천동 107-4|||||||교촌치킨 호계2호점||||80607
교촌치킨|화봉점|||교촌치킨|052-289-8992|울산 북구 상방로 130|울산 북구 연암동 414-3|||||||교촌치킨 화봉점||||80607
교촌치킨|구영점|||교촌치킨|052-244-9948|울산 울주군 범서읍 구영로 128|울산 울주군 범서읍 구영리 801-6|||||||교촌치킨 구영점||||80607
교촌치킨|남창점|||교촌치킨|052-238-3999|울산 울주군 온양읍 온양로 61|울산 울주군 온양읍 운화리 56-6|||||||교촌치킨 남창점||||80607
교촌치킨|덕신점|||교촌치킨|052-238-8554|울산 울주군 온산읍 온덕2길 18|울산 울주군 덕신리 1294-2|||||||교촌치킨 덕신점||||80607
교촌치킨|언양점|||교촌치킨|052-254-5511|울산 울주군 언양읍 옛장터1길 34|울산 울주군 언양읍 동부리 147-1|||||||교촌치킨 언양점||||80607
교촌치킨|웅촌점|||교촌치킨|052-277-9288|울산 울주군 청량면 삼정로 92-3|울산 울주군 청량면 삼정리 755-1|||||||교촌치킨 웅촌점|가동 216호;가동 216호|||80607
교촌치킨|천상점|||교촌치킨|052-248-1991|울산 울주군 범서읍 천상중앙길 104|울산 울주군 범서읍 천상리 650-5|||||||교촌치킨 천상점||||80607
교촌치킨|다운점|||교촌치킨|052-249-4080|울산 중구 다운로 40|울산 중구 다운동 536-1|||||||교촌치킨 다운점||||80607
교촌치킨|반구1호점|||교촌치킨|052-293-9909|울산 중구 염포로 70|울산 중구 반구동 874-3|||||||교촌치킨 반구1호점||||80607
교촌치킨|반구2호점|||교촌치킨|052-291-3112~3|울산 중구 화합로 415|울산 중구 반구동 99-17|||||||교촌치킨 반구2호점||||80607
교촌치킨|복산점|||교촌치킨|052-292-0092|울산 중구 계변로 89-1|울산 중구 복산동 399-12|||||||교촌치킨 복산점||||80607
교촌치킨|성안점|||교촌치킨|052-248-3300|울산 중구 백양로 13|울산 중구 성안동 804-10|||||||교촌치킨 성안점||||80607
교촌치킨|약사병영점|||교촌치킨|052-294-9222|울산 중구 평산1길 2|울산 중구 약사동 629-17|||||||교촌치킨 약사병영점||||80607
교촌치킨|옥교점|||교촌치킨|052-246-9294|울산 중구 구교로 64|울산 중구 학산동 3-27|||||||교촌치킨 옥교점||||80607
교촌치킨|우정점|||교촌치킨|052-246-5555,9292|울산 중구 우정2길 25|울산 중구 우정동 436-41|||||||교촌치킨 우정점||||80607
교촌치킨|태화점|||교촌치킨|052-221-0087|울산 중구 신기길 128|울산 중구 태화동 117-2|||||||교촌치킨 태화점|(태화동)|||80607
교촌치킨|한솔점|||교촌치킨|044-867-1991,1992|세종 노을3로 104|세종 한솔동 927|||||||교촌치킨 한솔점|한솔빌딩 106호 (한솔동)|||80607
교촌치킨|도담점|||교촌치킨|044-866-1119|세종 보듬3로 8-29|세종 도담동 245-1|||||||교촌치킨 도담점|(도담동,해피라움6)|||80607
교촌치킨|가평점|||교촌치킨|031-581-9945|경기 가평군 가평읍 오리나무길 25|경기 가평군 가평읍 대곡리 230-23|||||||교촌치킨 가평점||||80607
교촌치킨|청평점|||교촌치킨|031-585-9282|경기 가평군 청평면 청평중앙로 17|경기 가평군 청평면 청평리 452-5|||||||교촌치킨 청평점||||80607
교촌치킨|현리점|||교촌치킨|031-584-9225|경기 가평군 하면 조종희망로 26|경기 가평군 하면 현리 259-7|||||||교촌치킨 현리점||||80607
교촌치킨|고양동점|||교촌치킨|031-963-1381|경기 고양시 덕양구 동헌로 461|경기 고양시 덕양구 고양동 176-8|||||||교촌치킨 고양동점|104호;104호|||80607
교촌치킨|무원마을점|||교촌치킨|031-971-9909|경기 고양시 덕양구 무원로 32|경기 고양시 덕양구 행신동 719-9|||||||교촌치킨 무원마을점|1층 103호;(1층103호)|||80607
교촌치킨|삼송점|||교촌치킨|02-381-1991|경기 고양시 덕양구 신원로 185|경기도 고양시 덕양구 신원동 626-1|||||||교촌치킨 삼송점|(신원동,1층 상가 5~6호);1층 상가 5~6호|||80607
교촌치킨|원당점|||교촌치킨|031-965-3210|경기 고양시 덕양구 호국로 838|경기 고양시 덕양구 성사동 519-2|||||||교촌치킨 원당점||||80607
교촌치킨|행신1호점|||교촌치킨|031-971-9599|경기 고양시 덕양구 중앙로 547|경기 고양시 덕양구 행신동 995-2|||||||교촌치킨 행신1호점||||80607
교촌치킨|화정1호(고양)|||교촌치킨|031-967-8852|경기 고양시 덕양구 은빛로 61|경기 고양시 덕양구 화정동 906-5|||||||교촌치킨 화정1호(고양)|1층 102호;1층 102호|||80607
교촌치킨|강선점|||교촌치킨|031-911-9980|경기 고양시 일산동구 무궁화로75번길 36|경기 고양시 일산동구 정발산동 717-3|||||||교촌치킨 강선점||||80607
교촌치킨|밤가시후곡점|||교촌치킨|031-924-9292|경기 고양시 일산서구 일산로 486|경기 고양시 일산동구 정발산동 1093|||||||교촌치킨 밤가시후곡점||||80607
교촌치킨|백마강촌점|||교촌치킨|031-903-6886|경기 고양시 일산동구 강촌로 191|경기 고양시 일산동구 마두1동 734|||||||교촌치킨 백마강촌점|백마마을4단지상가 106호|||80607
교촌치킨|백송점|||교촌치킨|031-906-9942|경기 고양시 일산동구 강송로 115|경기 고양시 일산동구 백석동 1225|||||||교촌치킨 백송점|중앙프라자 103호;중앙프라자 103호|||80607
교촌치킨|식사점|||교촌치킨|031-932-5557|경기 고양시 일산동구 위시티2로 11번길 |경기 고양시 일산동구 식사동 1531|||||||교촌치킨 식사점||||80607
교촌치킨|중산점|||교촌치킨|031-976-9989|경기 고양시 일산동구 고봉로278번길 16|경기 고양시 일산동구 중산동 1667-3|||||||교촌치킨 중산점||||80607
교촌치킨|호수점|||교촌치킨|031-903-5014|경기 고양시 일산동구 호수로 446번길 73-3|경기 고양시 일산동구 백석동 1414-15|||||||교촌치킨 호수점||||80607
교촌치킨|구일산점|||교촌치킨|031-922-5589|경기 고양시 일산서구 원일로 21|경기 고양시 일산서구 일산동 967-6|||||||교촌치킨 구일산점||||80607
교촌치킨|대화점|||교촌치킨|031-919-9981|경기 고양시 일산서구 대산로 212|경기 고양시 일산서구 대화동 2126-2|||||||교촌치킨 대화점|동남빌딩 101호;(동남빌딩 101호)|||80607
교촌치킨|주엽점|||교촌치킨|031-911-9985|경기 고양시 일산서구 중앙로 1493|경기 고양시 일산서구 주엽2동 138|||||||교촌치킨 주엽점|애비뉴상가 1층;애비뉴상가 1층 1068호|||80607
교촌치킨|탄현점|||교촌치킨|031-919-9980|경기 고양시 일산서구 탄중로233번길 4|경기 고양시 일산서구 탄현동 1501-4|||||||교촌치킨 탄현점||||80607
교촌치킨|과천1호점|||교촌치킨|02-503-9952|4번지)동 제1층 1023호 (경기 과천시 별양로 28|경기 과천시 원문동 4|||||||교촌치킨 과천1호점|A상가 (4번지)동 제1층 1023호;레미안 슈르 A상가|||80607
교촌치킨|광명1호점|||교촌치킨|02-2615-9114|경기 광명시 광명로 864|경기 광명시 광명동 295-4|||||||교촌치킨 광명1호점||||80607
교촌치킨|소하1호점|||교촌치킨|02-897-2140|경기 광명시 기아로 24|경기 광명시 소하동 1240-3|||||||교촌치킨 소하1호점||||80607
교촌치킨|소하2호점|||교촌치킨|02-899-1338|경기 광명시 신촌로 49|경기 광명시 소하동 1363|||||||교촌치킨 소하2호점|신촌 휴먼시아 상가 106호;신촌 휴먼시아 상가 106호|||80607
교촌치킨|철산1호점|||교촌치킨|02-2060-6761|경기 광명시 시청로 41|경기 광명시 철산동 210-1|||||||교촌치킨 철산1호점||||80607
교촌치킨|철산2호점|||교촌치킨|02-2060-7743|경기 광명시 시청로 110|경기 광명시 철산동 92-1|||||||교촌치킨 철산2호점||||80607
교촌치킨|하안1호점|||교촌치킨|02-806-2004|경기 광명시 하안로287번길 17|경기 광명시 하안동 35-5|||||||교촌치킨 하안1호점|영보빌딩 102호;영보빌딩 102호|||80607
교촌치킨|곤지암점|||교촌치킨|031-763-1991|경기 광주시 곤지암읍 경충대로 617|경기 광주시 곤지암읍 곤지암리 443-9|||||||교촌치킨 곤지암점||||80607
교촌치킨|광주1호점|||교촌치킨|031-765-8292|경기 광주시 문화로 101번길 2|경기 광주시 경안동 154-1|||||||교촌치킨 광주1호점||||80607
교촌치킨|신현점|||교촌치킨|031-726-1091|경기 광주시 오포읍 신현로 120|경기 광주시 오포읍 신현리 371-4|||||||교촌치킨 신현점||||80607
교촌치킨|태전(경기광주)|||교촌치킨|031-769-1091|경기 광주시 태봉로 26|경기 광주시 태전동 261-14|||||||교촌치킨 태전(경기광주)||||80607
교촌치킨|수택점|||교촌치킨|031-569-3999|경기 구리시 이문안로 3|경기 구리시 교문동 760-12|||||||교촌치킨 수택점||||80607
교촌치킨|인창점|||교촌치킨|031-568-9992|경기 구리시 동구릉로 77|경기 구리시 인창동 527-17|||||||교촌치킨 인창점||||80607
교촌치킨|토평점|||교촌치킨|031-562-9995|경기 구리시 검배로 126|경기 구리시 토평동 999-2|||||||교촌치킨 토평점||||80607
교촌치킨|당동1호점|||교촌치킨|031-399-5225|경기 군포시 고산로 264번길 13|경기 군포시 당동 904-5|||||||교촌치킨 당동1호점|그린프라자 102호;그린프라자 102호|||80607
교촌치킨|부곡(부곡)|||교촌치킨|031-462-8292|경기 군포시 번영로28번길 37-20|경기 군포시 부곡동 1120-4|||||||교촌치킨 부곡(부곡)|(부곡동,덕원프라자)|||80607
교촌치킨|산본1호점|||교촌치킨|031-399-9992|경기 군포시 산본로 431번길 6|경기 군포시 산본동 1106-3|||||||교촌치킨 산본1호점|101호;101호|||80607
교촌치킨|산본3호점|||교촌치킨|031-391-4484|경기 군포시 곡란로 8번길 42|경기 군포시 산본동 48|||||||교촌치킨 산본3호점|에덴다모은정아파트 1층;에덴다모은정아파트 1층|||80607
교촌치킨|산본역점|||교촌치킨|031-397-1991|경기 군포시 번영로 495|경기 군포시 산본동 1142-6|||||||교촌치킨 산본역점||||80607
교촌치킨|호계3호점|||교촌치킨|031-452-9936~7|경기 군포시 엘에스로 13|경기 군포시 당정동 2-3|||||||교촌치킨 호계3호점||||80607
교촌치킨|고촌점|||교촌치킨|031-983-0065|경기 김포시 고촌읍 고송로 17|경기 김포시 고촌면 신곡리 1052|||||||교촌치킨 고촌점||||80607
교촌치킨|구래점|||교촌치킨|031-985-2991|경기 김포시 김포한강9로 76번길 87|경기 김포시 구래동 6883-1|||||||교촌치킨 구래점||||80607
교촌치킨|사우점|||교촌치킨|031-997-9289|경기 김포시 돌문로 66|경기 김포시 사우동 998|||||||교촌치킨 사우점|1층|||80607
교촌치킨|운양점|||교촌치킨|031-981-1997|경기 김포시 김포한강11로 310|경기 김포시 운양동 1297-6|||||||교촌치킨 운양점|승문리앤포레 1차 1층;승문리앤포레 1차 1층|||80607
교촌치킨|장기1호점|||교촌치킨|031-998-9992|경기 김포시 김포한강1로 78번길 6-6|경기 김포시 장기동 장기동 1360|||||||교촌치킨 장기1호점|1층 (연경프라자 103,104,114호)|||80607
교촌치킨|통진1호점|||교촌치킨|031-989-4545,989-7092|경기 김포시 서암로 94번길 6|경기 김포시 서암리 758-79|||||||교촌치킨 통진1호점||||80607
교촌치킨|풍무점|||교촌치킨|031-985-0779|경기도 김포시 풍무로 59|경기 김포시 풍무동 429-11|||||||교촌치킨 풍무점||||80607
교촌치킨|다산신도시1호점|||교촌치킨|031-551-1991|경기 남양주시 다산순환로 397-125|경기 남양주시 다산동 산3006-2|||||||교촌치킨 다산신도시1호점|(다산동)|||80607
교촌치킨|덕소1호점|||교촌치킨|031-577-8080|경기 남양주시 와부읍 수레로 44|경기 남양주시 와부읍 덕소리 141-91|||||||교촌치킨 덕소1호점|1층|||80607
교촌치킨|도농1호점|||교촌치킨|031-568-9289|경기 남양주시 경춘로 384|경기 남양주시 도농동 153-5|||||||교촌치킨 도농1호점||||80607
교촌치킨|마석점|||교촌치킨|031-559-9266|경기 남양주시 화도읍 마석로 100|경기 남양주시 화도읍 마석우리 384-8|||||||교촌치킨 마석점||||80607
