##NAME|SUBNAME|TELNUM|NEWADDR|WEBSITE|SOURCE2|XCOORD|YCOORD@@갤러리
을갤러리||053-474-4888|대구 남구 이천로 134|http://www.eul-gallery.com|김달진미술연구소|128.59871069999997|35.8530871
021갤러리||053-743-0217|대구시 수성구 달구벌대로 2435 두산위브더제니스 상가 204호|http://www.021gallery.com|김달진미술연구소|128.62905109999997|35.8600633
더코르소갤러리||054-281-7600|경북 포항시 북구 양학천로 68|http://|김달진미술연구소|129.35865720000004|36.0208489
아트스페이스루모스||053-766-3570|대구 남구 이천로 139 GEOspace 5F|http://www.artspacelumos.com/|김달진미술연구소|128.598254|35.853604
갤러리더키움||053-561-7571|대구시 서구 서대구로 74 3F|http://www.thekeums.com|김달진미술연구소||
갤러리오모크||010-3688-3115|경북 칠곡군 가산면 호국로1366|http://|김달진미술연구소||
휴갤러리||010-7472-4415|-, 경남 김해시 덕정로138번길 17|http://|김달진미술연구소||
현대백화점 울산점 갤러리H|||-, 울산 남구 삼산로 261|http://|김달진미술연구소||
갤러리K||010-6641-2056|경남 김해시 번화1로67번길 12, 광희빌딩 101호|http://|김달진미술연구소||
갤러리마노||02-741-6030|서울시 강남구 압구정로46길 71(신사동) 2F|http://www.manogallery.com|김달진미술연구소|127.01348009999992|37.4810928
移 유엠갤러리 UM갤러리||02-515-3970|서울시 강남구 신사동 547-9 디지털온넷빌딩 1F|http://www.umgallery.co.kr|김달진미술연구소|127.02313549999996|37.5227961
갤러리우덕||02-3449-6071/2|서울시 서초구 잠원동 28-10 한국야쿠르트빌딩 2층|http://|김달진미술연구소|127.0197901|37.5132092
갤러리인데코||02-511-0032|서울시 강남구 신사동 615-4 B1F|http://www.galleryindeco.co.kr|김달진미술연구소|127.03130409999994|37.527911
예맥화랑(신사동)||02-549-8952|서울시 강남구 논현동 120-4 삼양빌딩 B1|http://www.yemacgallery.com|김달진미술연구소|127.02189139999996|37.5108109
예일화랑||02-548-0683|서울시 강남구 논현로 829|http://|김달진미술연구소|127.02790619999996|37.5223642
예화랑||02-542-5543/3624|서울시 강남구 압구정로12길 18|http://www.galleryyeh.com|김달진미술연구소|127.02220160000002|37.5228397
려갤러리||02-549-7573|서울시 강남구 신사동 548-2 우리그릇 려|http://www.urigurutryu.com|김달진미술연구소|127.0229024|37.5241034
移 청작화랑||02-549-3112|서울시 강남구 신사동 550-8 호창빌딩|http://www.chungjark.com|김달진미술연구소|127.02387369999997|37.5239654
갤러리가인로||02-541-0647|서울 강남구 신사동 575 가오닉스클럽 지하1층|http://www.gainro.co.kr|김달진미술연구소|127.0260302|37.5255159
스페이스바바||02-3442-0096|서울시 강남구 신사동 514-1 5층|http://www.spacevava.net|김달진미술연구소|127.0210811|37.5173449
다도화랑||02-542-0755/0477|서울시 강남구 논현로159길 24|http://www.dadoart.com|김달진미술연구소|127.02607260000002|37.5229528
서울옥션 강남점||02-542-2412|서울시 강남구 도산대로 북33길6 호림아트센터 1F|http://|김달진미술연구소|127.0473248|37.5172363
퀼트지음||02-543-4828|서울시 강남구 신사동 583-3 JB미소빌딩 2F|http://www.jeeum.com|김달진미술연구소|127.0278937|37.5240211
갤러리나우||02-725-2930|서울시 강남구 언주로152길 16|http://www.gallery-now.com|김달진미술연구소|126.98494110000001|37.5737648
갤러리LVS||02-3443-7475|서울시 강남구 도산대로27길 33 (신사동) 쟈스미빌딩 B1|http://www.gallerylvs.org|김달진미술연구소|127.02746030000003|37.5216343
주갤러리||02-736-7775|서울시 강남구 신사동 532-6번지|http://www.jugallery.co.kr|김달진미술연구소|127.0222766|37.5223835
프라이어스갤러리||02-545-4702|서울시 강남구 신사동 545-24 3F|http://www.priors.co.kr|김달진미술연구소|127.0230215|37.5212156
준아트갤러리||02-511-5577|서울시 강남구 신사동 558-8  B1|http://|김달진미술연구소|127.0268161|37.5210199
얼갤러리||02-516-7573|서울시 강남구 신사동 532-2 진송빌딩 B1|http://www.galleryerl.com|김달진미술연구소|127.0219772|37.5227910
갤러리로얄||02-514-1248|서울시 강남구 논현로 709 로얄빌딩 B1|http://art.royaltoto.co.kr|김달진미술연구소|127.02979460000006|37.5152642
엠케이컬렉션 MK컬렉션||02-542-1556|서울시 강남구 신사동 소호빌딩 3층|http://www.mkcollection.co.kr|김달진미술연구소|127.02527239999995|37.5226879
아뜰리에에르메스||02-3015-3248|서울시 강남구 도산대로45길 7 B1|http://maisondosanpark.hermes.com/ko|김달진미술연구소|127.03600640000002|37.5233174
제지마스 Jazzy M.A.S||02-3445-8067|서울시 강남구 신사동 532-4 Masa 빌딩 지하 2층|http://www.daljin.com/gallery/689|김달진미술연구소|127.0220385|37.5225960
세이갤러리||02-518-3295|서울시 강남구 신사동 530-3 2층|http://|김달진미술연구소|127.0222716|37.5236359
사이트니반쵸||02-541-1828|서울시 강남구 신사동 528번지 보암빌딩 2층 202호|http://|김달진미술연구소|127.0200141|37.5225486
아트앤드림||02-543-3162|-, 서울시 강남구 신사동 536-9 보고빌딩 B1|http://www.artndreamgallery.com|김달진미술연구소|127.0230102|37.5185304
갤러리아트레이||02-546-5546|-, 서울시 강남구 신사동 613-10 OK빌딩|http://www. artray.asia|김달진미술연구소|127.0302805|37.5265754
김재선갤러리 서울||02-3445-5438|-, 서울시 강남구 신사동 561-17|http://www.kimjaesungallery.com|김달진미술연구소|127.0251235|37.5189515
갤러리포월스||02-3440-8571|서울시 강남구 언주로 640 (논현동)  임피리얼팰리스호텔 1F 아케이트 105|http://www.gallery4walls.com|김달진미술연구소|127.03826989999993|37.5150973
운영안함_갤러리루트||02-514-9978|서울시 강남구 논현동 7-15 대광빌딩 2F|http://galleryroot.co.kr|김달진미술연구소|127.0279402|37.5190405
休 더블유큐브갤러리 Wcube gallery||02-547-7887|서울시 강남구 신사동 640 B1|http://www.wcubeart.com|김달진미술연구소|127.0355331|37.5280898
참갤러리||02-517-2051|서울시 강남구 신사동 634-5번지 글로벌 빌딩 4F|http://www.charmspace.co.kr|김달진미술연구소|127.0337113|37.5259214
브라운갤러리1관 압구정||02-3443-6464|서울시 강남구 논현로168길 39|http://www.browngallery.co.kr|김달진미술연구소|127.03152160000002|37.5232517
스페이스두루 space duru||02-783-1354|서울특별시 강남구 언주로171길 12|http://spaceduru.com|김달진미술연구소|127.03230259999998|37.5276903
신의손갤러리(휴관)||02-541-8545|서울시 강남구 신사동 621-6 2F|http://|김달진미술연구소|127.0330190|37.5264402
갤러리압생트 Gallery Absinthe||02-548-7662|서울시 강남구 신사동 630-21|http://www.galleryabsinthe.com|김달진미술연구소|127.03483690000007|37.5225877
갤러리에이엠||02-516-4477/4488|서울시 강남구 신사동 546-9(육심원빌라)|http://www.galleryam.com|김달진미술연구소|127.02310080000006|37.5215578
에프앤아트스페이스 fnart space||02-725-7114|서울시 강남구 신사동 640 B1F|http://www.fnart.co.kr|김달진미술연구소|127.03553310000006|37.5280898
閉 KTB투자증권 압구정금융센터 갤러리||02-2184-4800|서울시 강남구 신사동 599 압구정빌딩 4F|http://www.ktb.co.kr|김달진미술연구소|127.0287323|37.52400009999999
어반아트 드로잉11||02-511-2931|서울시 강남구 신사동 545-11 어반빌딩 3F|http://|김달진미술연구소|127.0230628|37.5206492
유엠갤러리 UM갤러리||02-515-3970|서울시 강남구 압구정로12길 25 3F|http://www.umgallery.co.kr|김달진미술연구소|127.02287460000002|37.5222416
오페라갤러리||02-3446-0070|서울시 강남구 언주로 154길 18|http://www.operagallery.com|김달진미술연구소|127.03481080000006|37.5233003
재미있는갤러리||02-549-2133|서울 강남구 신사동 506-3|http://www.jaemigallery.co.kr|김달진미술연구소|127.01958560000003|37.5205456
636아트||02-3446-0172|서울시 강남구 언주로172길 8-4 (신사동)|http://blog.naver.com/636art|김달진미술연구소|127.03413769999997|37.5275098
갤러리JJ||02-322-3979|서울시 강남구 논현로 745 (논현동) 앙드레김 2F|http://www.galleryjj.org|김달진미술연구소|127.03949050000006|37.4956175
移 옆집갤러리||02-730-2560|서울 강남구 신사동 576-9 B1F|http://www.nextdoorgallery.co.kr|김달진미술연구소|127.02719300000001|37.5247515
코너아트스페이스||070-7779-8860|서울시 강남구 압구정로 168 1F|http://www.cornerartspace.org|김달진미술연구소|127.02797129999999|37.526587
킵스갤러리서울포토그래피(앤드앤갤러리로 명칭변경)||02-542-7710|서울 강남구 압구정로 32길 32 금사빌딩 B1F|http://www.kipsgalleryseoul.com|김달진미술연구소|127.02973569999995|37.5255753
休 비주아트||02-325-2199|서울시 강남구 신사동 565-18 쟈스미빌딩 1F|http://www.bijuart.com|김달진미술연구소|127.02717069999994|37.5220212
홈바위컬렉션||02-515-9411|서울 강남구 신사동 657 B1F|http://www.hombahwee.com|김달진미술연구소|127.0370388|37.5262559
앤드앤갤러리(구 킵스갤러리서울포토그래피)||02-542-7710|서울시 강남구 압구정로32길 32 B1|http://www.andngallery.com|김달진미술연구소|127.02995220000003|37.5254204
청작화랑||02-549-3112|서울특별시 강남구 압구정로 134 타워빌딩|http://www.chungjark.com|김달진미술연구소|127.03579390000004|37.5270213
갤러리구||02-514-1132|서울시 강남구 압구정로 461 네이처포엠 211호|http://www.gallerykoo.com|김달진미술연구소|127.03579390000004|37.5270213
브라운갤러리2관 신사||02-3443-6464|서울시 강남구 논현로149길 67-5|http://www.browngallery.co.kr|김달진미술연구소|127.02372609999998|37.5165423
유엔씨갤러리||02-733-2798|서울시 강남구 언주로 165길13|http://www.uncgallery.com|김달진미술연구소|127.06533569999999|37.5078749
한미갤러리 서울||070-8680-3107|서울시 강남구 압구정로34길 34 B1|http://www.hanmigallery.co.uk|김달진미술연구소|127.03064340000003|37.5262494
갤러리블루스톤||010-8244-2933|서울 강남구 신사동 542-7번지 지하2층(B2)|http://gallerybluestone.com|김달진미술연구소|127.02344960000005|37.5196153
갤러리오차드||02-540-8901|서울시 강남구 학동로41길 23 (논현동)|http://www.theocd.co.kr|김달진미술연구소|127.03614059999995|37.5174516
현대모터스튜디오||1899-6611|서울시 강남구 언주로 738|http://motorstudio.hyundai.com|김달진미술연구소|127.03436439999996|37.5212467
2GIL29GALLERY 이길이구갤러리||02-6203-2015|서울시 강남구 강남대로158길 35|http://www.2gil29gallery.com|김달진미술연구소|127.02042929999993|37.5198705
피프티피프티||02-543-5965|서울시 강남구 논현로 153길 53|http://www.fiftyfifty.kr|김달진미술연구소|127.02390680000008|37.5201246
갤러리아트셀시||02-3442-5613|서울시 강남구  학동로 38길 47, B1F|http://www.artcelsi.com/gallery|김달진미술연구소|127.03490450000004|37.51181
갤러리오||02-549-2891|서울시 강남구 압구정로 108 덕산빌딩 1F|http://www.gallery-o.co.kr|김달진미술연구소|127.03579390000004|37.5270213
갤러리화인아츠||02-741-3884|서울 강남구 압구정로 28길 9-2 우미빌딩 5F|http://|김달진미술연구소|127.0274018|37.5247315
abc갤러리||02-545-3799|서울시 강남구 언주로165길 13|http://www.abcgalleryseoul.com|김달진미술연구소|127.03210190000004|37.5257064
에코樂갤러리||02-6942-7550|서울시 강남구 도산대로 130 하림타워 2F|http://www.ecorockgallery.com|김달진미술연구소|127.02297499999997|37.5170587
아트스페이스엣||02-543-0921|서울시 강남구 언주로153길 10-6, B1F|http://www.artspaceat.com|김달진미술연구소|127.03237639999998|37.5231118
갤러리1707||02-547-1707|서울시 강남구 논현로 841, 405호|http://www.gallery1707.com|김달진미술연구소|127.02789370000005|37.5240211
Wook+Lattuada Gallery||02-543-1537|서울시 강남구 언주로153길 7|http://www.wooklattuada.com|김달진미술연구소|127.03249140000003|37.5226172
쿤테라갤러리||02-545-6642|서울시 강남구 학동로 43길38 논현 웰스톤 A -115|http://|김달진미술연구소|127.03800269999999|37.5184174
한성자동차 드림그림갤러리 강남전시장||02-513-3000|서울시 강남구 도산대로 239|http://www.dream-gream.co.kr|김달진미술연구소||
오즈갤러리||02-707-0797|서울 강남구 신사동 622~634 윤당빌딩(윤당아트홀) B1|http://blog.naver.com/oz_gallery|김달진미술연구소||
Space B-E||540-6650|서울시 강남구 학동로26길 14|http://|김달진미술연구소||
오,늘 갤러리||02-517-0833|서울시 강남구 논현로 139길 12 2F|http://www.oneulgallery.com|김달진미술연구소||
젤리스톤갤러리||02-3441-3111|-, 서울 강남구 언주로133길 20 1F|http://jellystone.co.kr|김달진미술연구소||
移 가산화랑||031-8017-8011|경기도 성남시 분당구 구미동 274-1|http://www.gallerygasan.com|김달진미술연구소|127.12740499999995|37.3435074
한강생태학습장, 강하하수종말처리장, 갤러리와, 마나스아트센터, 닥터박갤러리, 양평군 일대||031-775-5600/031-7|경기도 양평군 강하면|http://|김달진미술연구소|127.4104384|37.4949369
가일미술관||031-584-4722|경기도 가평군 청평면 북한강로 1549|http://www.gailart.org|김달진미술연구소|127.37936149999996|37.6600185
갤러리리즈||031-592-8460|경기도 남양주시 화도읍 금남리 192-5|http://www.galleryliz.com|김달진미술연구소|127.3687162|37.6501586
김내현화랑||031-963-3262|경기도 고양시 덕양구 내유길 265(내유동)|http://www.kimnaehyun.org|김달진미술연구소|126.86609150000004|37.7274125
롯데갤러리 안양점||031-463-2715|경기도 안양시 만안구 만안로 244(안양동)|http://www.lotteshopping.com/magazine/gallery/schedule/gallery.jsp|김달진미술연구소|126.92290270000001|37.4016455
서호미술관||031-592-1865|경기도 남양주시 화도읍 북한강로 1344|http://www.seohoart.com|김달진미술연구소|127.351449|37.632681
엘렌킴머피갤러리||031-771-6040|경기 양평군 양서면 당뒤길 42-1(대심리 148-4)|http://www.ellenkimmurphy.com|김달진미술연구소|127.39243020000004|37.503961
토아트갤러리||031-634-3496|경기도 이천시 신둔면 수광리 386-12|http://www.thoart.com|김달진미술연구소|127.4007892|37.3106302
정글북아트갤러리||031-922-5000|경기도 고양시 일산구 주엽동 81번지 뉴서울프라자 지하1층|http://www.junglebook.co.kr|김달진미술연구소|126.8320201|37.6583599
가림미술관||031-585-7966|경기도 가평군 설악면 어비산길 21-60|http://|김달진미술연구소|127.49639060000004|37.6011291
샘표스페이스||02-3393-5355|경기도 이천시 호법면 이섭대천로 58|http://www.sempiospace.com|김달진미술연구소|127.3931116|37.2123507
닥터박갤러리||031-775-5600|경기도 양평군 강하면 강남로 469|http://www.drparkart.com|김달진미술연구소|127.43653110000002|37.506063
마나스아트센터||031-774-5121|경기도 양평군 강상면 병산1리 362-10|http://www.manas.co.kr|김달진미술연구소|127.4854713|37.4771758
롯데아트갤러리||031-908-5003|경기도 고양시 일산구 장항동 784 롯데백화점 일산점 별관 지하1층|http://|김달진미술연구소|126.8320201|37.6583599
구올담갤러리||032-528-6030(교750-|인천시 부평구 경원대로 1418(부평동)|http://www.kooalldam.com|김달진미술연구소|126.72634040000002|37.49093540000001
스피돔갤러리||02-2067-5216|경기도 광명시 광명로 721 광명돔경륜장 내 4F|http://speedomgallery.kcycle.or.kr|김달진미술연구소|126.84488639999995|37.4663574
아트센터순수||031-261-1957|경기도 용인시 수지구 성복동 70-1 모던프라자 C동 214호|http://blog.paran.com/art6|김달진미술연구소|127.0791763|37.3130927
고양레지던시||031-962-0070|경기도 고양시 덕양구 관산동 656번지|http://mmca.go.kr|김달진미술연구소|126.8586256|37.7137713
센띠르갤러리||031-957-3215|경기도 파주시 맥금동 599-1|http://|김달진미술연구소|126.7255821|37.7859288
제비울미술관||02-3679-0011/2|경기도 과천시 갈현동 산38-1|http://www.jebiwool.org|김달진미술연구소|126.9959959|37.4084196
가나아트파크||031-877-0500|경기도 양주시 장흥면 권율로 117|http://www.artpark.co.kr|김달진미술연구소|126.9487784|37.7252370
갤러리와||031-771-5454|경기도 양평군 강하면 전수리 468-10|http://gallerywa.co.kr|김달진미술연구소|127.4338203|37.5054184
대안공간 아트포럼리||032-666-5858|경기도 부천시 원미구 조마루로 105번길 8-73|http://www.artforum.co.kr|김달진미술연구소|126.75628059999997|37.5003891
아트갤러리현||031-889-9648|경기도 용인시 기흥구 보정동 1291번지 죽전 GS자이 2차 상가 130호|http://|김달진미술연구소|127.1063048|37.3079519
빛뜰갤러리||031-714-3707|경기도 성남시 분당구 구미로122번길 8(구미동)|http://www.bdgaiiery.co.kr|김달진미술연구소|127.12245510000002|37.3394196
갤러리로터스||031-955-7000|경기도 파주시 교하읍 문발리 520-10 파주출판도시 내 열화당|http://www.youlhwadang.co.kr|김달진미술연구소|126.6846607|37.7089233
N갤러리||070-7430-3323|경기도 성남시 분당구 새마을로 95(서현동)|http://www.ngalleryart.com|김달진미술연구소|127.14121269999998|37.3835974
월산미술관||031-717-7266|경기도 성남시 분당구 이매동 81-6|http://|김달진미술연구소|127.1323780|37.3984718
의정부예술의전당||031-828-5841~2|경기도 의정부시 의정부2동 323|http://www.uac.or.kr/|김달진미술연구소|127.0343678|37.7334125
갤러리잔트||031-8022-5424|경기도 성남시 분당구 정자동 174-1 더#스타파크 쇼핑몰 F-01호|http://|김달진미술연구소|127.1051892|37.3610368
갤러리박영||031-955-4071|경기도 파주시 회동길 37-9|http://www.gallerypakyoung.com|김달진미술연구소|126.78017810000006|37.7598688
수호갤러리||031-713-0287|경기도 성남시 분당구 정자일로 121(정자동, 더샵스타파크)  G-24|http://www.soohoh.com|김달진미술연구소|127.10518920000004|37.3610368
다한갤러리||031-577-6277|경기 남양주시 조안면 삼봉리 640-9번지|http://www.dhahan.com|김달진미술연구소|127.3260102|37.5906279
이천아트홀||031-644-2100|경기도 이천시 중리동 490|http://www.artic.or.kr|김달진미술연구소|127.4347107|37.2717955
갤러리씨드 GALLERY SEED||031-247-3317|수원시 팔달구 교동 9 헤이스탑 빌딩 1층|http://blog.daum.net/gallerymine|김달진미술연구소|127.01484789999995|37.2743779
한국미술관||031-283-6418|경기도 용인시 기흥구 마북로 244-2(마북동)|http://www.hartm.com|김달진미술연구소|127.13196160000007|37.308943
교하아트센터||031-940-5179|경기도 파주시 숲속노을로 256 교하도서관|http://blog.naver.com/mamile|김달진미술연구소|126.78017810000006|37.7598688
경기창작센터||032-890-4816|경기도 안산시 단원구 선감로 101-19(선감동)|http://gcc.ggcf.kr|김달진미술연구소|126.63091540000005|37.2272943
인천아트플랫폼||032-760-1000|인천시 중구 제물량로218번길 3(해안동1가)|http://www.inartplatform.kr|김달진미술연구소|126.61987539999995|37.4726887
고양아람누리 갤러리누리||031-960-0182|-, 경기 고양시 일산동구 중앙로 1286|http://www.artgy.or.kr|김달진미술연구소||
갤러리아트힐||031-203-3646|경기도 수원시 영통구 영통동 996-3 대우월드마크 102 3F|http://blog.naver.com/arthill5|김달진미술연구소|127.07562770000004|37.2550514
우명미술관||031-794-7233|경기도 하남시 상산곡동 341-1|http://www.wmartmuseum.co.kr|김달진미술연구소|127.2399053|37.4834458
미술관따라||070-4240-2600|경기도 고양시 일산동구 정발산동 1237-4|http://|김달진미술연구소|126.7832265|37.6720225
閉 갤러리익||02-3445-0330|경기도 양평군 서종면 문호리 617-2|http://www.gallery-ik.co.kr|김달진미술연구소|127.3540438|37.6251823
休 갤러리청하||031-714-1072|경기도 성남시 분당구 금곡동 63-2 청하빌딩 1F|http://www.gallerych.com|김달진미술연구소|127.09829620000005|37.3631164
이이갤러리||031-774-1353|경기 양평군 양서면 국수리 285-4|http://www.yiyirun.com|김달진미술연구소|127.39946420000001|37.5153181
신세계갤러리 인천점||032-430-1158|인천시 남구 연남로 35(관교동) 신세계백화점 5F|http://ssg.co.kr/Bgi5|김달진미술연구소|126.70142599999997|37.440941
休 희아아트갤러리||031-559-9806|경기도 남양주시 화도읍 마석우리 1리 264|http://|김달진미술연구소|127.32273959999998|37.6632228
스페이스K 과천||02-3677-3119|경기도 과천시 코오롱로 11(별양동)  과천코오롱타워 1F|http://www.spacek.co.kr|김달진미술연구소|126.99051740000004|37.4255129
롯데갤러리 일산점||031-909-2688/9|경기도 고양시 일산구 장항동 784 롯데백화점 일산점 B1F|http://blog.naver.com/lotte_art|김달진미술연구소|126.83202010000002|37.65835990000001
롯데갤러리 중동점||032-320-7605/6|경기도 부천시 원미구 길주로 300(중동)|http://www.lotteshopping.com|김달진미술연구소|126.77535749999993|37.5025175
移갤러리제이앤제이(비앙갤러리)||031-203-7575|경기도 수원시 영통구 영통동 961-6 트리플렉스 121|http://|김달진미술연구소|127.0708889|37.2527318
移 쇼나아프리카갤러리||032-832-1215|인천시 연수구 송도동 23-3 센트럴파크I 158|http://www.shonaafrica.com|김달진미술연구소|126.63779879999993|37.396669
수호롬||031-713-0287|경기도 성남시 분당구 정자일로 121(정자동, 더샵스타파크) G-23|http://www.soohoh.com|김달진미술연구소|127.10518920000004|37.3610368
아트리에갤러리||02-587-4110|경기도 성남시 분당구 운중로146번길 29|http://www.artrie.com|김달진미술연구소|127.08176030000004|37.3902448
갤러리하마||031-671-8765|경기도 안성시 양성면 방신리 277-4|http://www.galleryhama.com|김달진미술연구소|127.17972699999996|37.0305095
갤러리피아노키오||031-774-6623|경기도 양평군 서종면 수입리 791-5|http://www.pianocchio.com|김달진미술연구소|127.37373209999998|37.64217680000001
AK갤러리||031-240-1925~7|경기도 수원시 팔달구 덕영대로 924(매산로1가) AK플라자 6F|http://www.akplaza.com|김달진미술연구소|127.00031360000002|37.2656777
休 갤러리중 부천||032-329-2981/2|경기 부천시 원미구 상동 539-1 6F|http://www.jungartgroup.com|김달진미술연구소|126.75643960000002|37.50416970000001
메이크샵아트스페이스||070-7596-2500|경기 파주시 문발동 출판문화정보산업단지 500-14|http://www.makeartspace.com|김달진미술연구소|126.68299209999998|37.7129356
休 갤러리중 용인||02-2254-2981/2|경기 용인시 기흥구 중동 833 쥬네브썬월드빌딩 4F|http://www.jungartgroup.com|김달진미술연구소|127.15160500000002|37.2779159
休 GN갤러리||1544-8804|경기 이천시 마장면 회억리 194|http://|김달진미술연구소|127.3624969|37.2531543
休 가산화랑||031-8017-8011|경기 성남시 분당구 운중동 958(산운로 126) 901-701|http://www.gallerygasan.com|김달진미술연구소|127.07507090000001|37.3923985
아트스페이스J||031-712-7528|경기도 성남시 분당구 정자일로 166(정자동)|http://www.artspacej.com|김달진미술연구소|127.10769329999994|37.3652971
갤러리409||031-285-3323|경기도 용인시 기흥구 기흥단지로24번길 38(고매동)|http://|김달진미술연구소|127.10660789999997|37.2237131
라우리안갤러리||031-427-6536|경기도 의왕시 내손동 계원대학로 34 신우플라자 405호|http://cafe.daum.net/LauliAn|김달진미술연구소|126.97378660000004|37.3794301
복합문화공간 행궁재갤러리||031-244-2739|수원시 팔달구 행궁로 22번길 27|http://|김달진미술연구소|127.01329439999995|37.2801382
아침고요갤러리||070-4010-5205|경기도 가평군 상면 수목원로 432 아침고요수목원 내|http://blog.naver.com/mc6703|김달진미술연구소|127.36501850000002|37.7645837
일산갤러리가온||031-8075-6447|경기 고양시 일산동구 마두동 815 일산동구청|http://|김달진미술연구소|126.7750145|37.6588532
갤러리퍼플||031-521-7425|경기 남양주시 와부읍 수레로 457-1(월문리 317-21)|http://www.gallerypurple.co.kr|김달진미술연구소|127.23985540000001|37.6001056
온유갤러리||031-422-3309|경기도 안양시 동안구 흥안대로 378(평촌동 138-1) 서울안과빌딩 B1F|http://|김달진미술연구소|126.96546969999997|37.3821228
갤러리지오||032-773-8155|인천시 중구 신포로15번길 69|http://www.gallerygo.co.kr|김달진미술연구소|126.62094879999995|37.4722282
안상철미술관||031-874-0734|경기도 양주시 백석읍 권율로 905(기산리 215-3)|http://www.ahnsangchul.co.kr|김달진미술연구소|126.9569229|37.7783616
갤러리숲||031-988-8040|경기도 김포시 김포한강1로 227(운양동) 광장프라자 #213|http://|김달진미술연구소|126.67813649999994|37.646881
갤러리모루||031-775-5978|경기도 양평군 강하면 왕창로 29-6|http://www.moroo.co.kr|김달진미술연구소|127.38841049999996|37.4803143
한성자동차 드림그림갤러리 인천전시장||032-770-8800|인천광역시 남동구 인주대로 651|http://www.dream-gream.co.kr|김달진미술연구소|126.70931619999999|37.4498674
용인포은아트갤러리||031-896-6003|경기도 용인시 수지구 포은대로 499 용인아르피아 3F|http://yicf.or.kr/main/?skin=index.html|김달진미술연구소|127.09080140000003|37.3133529
갤러리벽적골||031-273-7155|경기 수원시 영통구 신원로 182|http://gallerybjk.com|김달진미술연구소|127.0597315|37.2519121
한성자동차 드림그림갤러리 인천송도전시장||032-860-3300|인천시 연수구 센트럴로 160|http://www.dream-gream.co.kr|김달진미술연구소|126.64497400000005|37.3919583
린파인아트갤러리(A plus & LYNN Fine Art Gallery으로 변경)||031-433-2639|경기도 안산시 단원구 대부황금로1927|http://www.lynnfineart.com|김달진미술연구소|126.61499479999998|37.3144104
닐리리갤러리||031-337-2429|경기도 용인시 처인구 양지면 식송로 124번길 29, 2F|http://nilirygallery.com|김달진미술연구소|127.33468909999999|37.2671441
한성자동차 드림그림갤러리 안성전시장||031-8094-6000|경기도 안성시 공도읍 서동대로 3968|http://www.dream-gream.co.kr|김달진미술연구소|127.14702480000005|36.9971741
김갑순갤러리||031-246-3858|경기도 수원시 팔달구 정조로 813-1|http://|김달진미술연구소|127.01630399999999|37.2806714
아트스페이스어비움||031-322-6468|경기도 용인시 처인구 이동읍 어진로 721|http://www.eobium.com|김달진미술연구소||
갤러리30||02-6733-6030|서울 강서구 공항대로 30 로얄스퀘어호텔서울 내 지하2층|http://|김달진미술연구소|126.81025899999997|37.5608008
한성자동차 드림그림갤러리 분당전시장||031-710-8000|경기도 성남시 분당구 서현로 321번길 1|http://www.dream-gream.co.kr|김달진미술연구소|127.13530130000004|37.3805528
안양아트센터 갤러리미담||031-687-0500|경기도 안양시 만안구 문예로36번길 16|http://www.ayac.or.kr/|김달진미술연구소|126.93124650000004|37.3849039
성남아트센터 갤러리808||031-783-8139|경기도 성남시 분당구 성남대로 808 B1F|http://www.snart.or.kr|김달진미술연구소|127.13124349999998|37.4027309
파라다이스아트스페이스||032-729-5112|인천시 중구 영종해안남로 321번길 186|http://www.p-city.com|김달진미술연구소|126.45339030000002|37.4400798
롯데갤러리 인천터미널점||032-242-2987|인천광역시 미추홀구 연남로 35 롯데백화점 인천터미널점 5층|http://|김달진미술연구소||
크리타갤러리||031-8019-8091|경기도 수원시 영통구 광교호수공원로 80 앨리웨이 광교 앨리키즈 2F|http://www.crita.kr|김달진미술연구소||
갤러리체나콜로||010-3248-5951|인천시 중구 신포로15번길 69|http://|김달진미술연구소||
갤러리델모||01040746464|경기도 용인시 기흥구 흥덕1로 13 타워동 104a호|http://delmo2019g.wixsite.com/mysite|김달진미술연구소||
반도문화재단 아이비 라운지||031-377-9825|경기도 화성시 동탄광역환승로 73|http://www.bandofoundation.org|김달진미술연구소||
休로댕갤러리||02-2259-7781/2|서울 중구 태평로2가 150 삼성생명빌딩 1F|http://www.rodingallery.org|김달진미술연구소||
롯데갤러리 본점||02-2118-2971|서울시 중구 남대문로 81 12F|http://www.lotteshopping.com|김달진미술연구소|126.98136899999997|37.5649903
문화일보갤러리||02-3701-5760|서울시 충정로1가 68번지 문화일보사 2층|http://gallery.munhwa.com|김달진미술연구소|126.9686365|37.5670828
서울갤러리||02-2000-9736|서울시 중구 태평로1가 25 서울신문사 1F|http://www.seoul.co.kr|김달진미술연구소|126.9778590|37.5673811
세종갤러리||02-3705-9021|서울시 중구 퇴계로 145 1F|http://www.sejonggallery.co.kr|김달진미술연구소|126.98779319999994|37.5615234
세종문화회관 미술관||02-399-1153|서울시 종로구 세종대로 175|http://www.sejongpac.or.kr|김달진미술연구소|126.97608479999996|37.5721241
브레인팩토리||02-725-9520|서울시 종로구 통의동 1-6|http://www.brainfactory.org|김달진미술연구소|126.97362529999998|37.5791893
알파갤러리||02-3788-9468|서울시 중구 남대문로 6-2 알파빌딩 5F|http://www.alphagallery.co.kr|김달진미술연구소|126.98046810000005|37.5636603
일주아트||02-2002-7777|서울시 종로구 신문로1가 226 흥국생명내|http://www.iljuart.org|김달진미술연구소|126.9721646|37.5695680
