##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
죽포미술관|사립||031-881-5905|경기 여주군 산북면 고촌길 26-10|10:00~16:00|동절기(1~2월) : 온라인 전시|무료||http://www.jpmuseum.co.kr|한국박물관협회|127.4429808|37.4089730
중원대학교박물관|대학||043-830-8283~5|충북 괴산군 괴산읍 문무로 85|매일 09:00 ~ 18:00(입장마감 : 17:00)|월요일, 1월 1일, 설날 및 추석연휴|성인 : 5,000원, 단체(30인 이상) : 4,000원 - 만 19세 이상청소년, 군인 : 4,000원, 단체(30인 이상) : 3,000원 - 만 13세 ~ 19세어린이 : 3,000원, 단체(30인 이상) : 2,000원 - 7세 ~ 13세경로(만65세 이상) : 2,000원, 단체(30인 이상) : 1,000원||http://museum.jwu.ac.kr|한국박물관협회||
증권박물관|사립||031-900-7070|경기 고양시 일산동구 호수로 358-8|10:00~17:00|매주 일요일, 공휴일, 근로자의 날|무료||http://museum.ksd.or.kr|한국박물관협회|126.7860815|37.6383767
증권박물관/부산관|사립||051-519-0600|부산 남구 전포대로 133 IFC부산 2층|월요일~토요일 10시~17시(입장마감 16시)|매주 일요일, 법정공휴일, 근로자의 날|무료|북카페(금융라이브러리); 교육실; 물품보관실|http://bsmuseum.ksd.or.kr|한국박물관협회||
지적박물관|사립||043-651-5115|충북 제천시 금성면 양월로 34|09:30~18:00|매주 월요일, 설, 추석|성인 : 5,000원 / 중학생 : 3,000원 / 초등학생 : 1,000원||http://www.forjijeok.com|한국박물관협회|128.1977552|37.0761087
직지성보박물관|사립||054-429-1720|경북 김천시 대항면 직지사길 95|하절기 09:30~17:30 / 동절기 09:30~17:00|매주 월요일, 설, 추석|어린이·청소년 : 500원(단체 : 300원) / 일반 : 1,000원(단체 : 700원) / ※단체 30명 이상||http://www.jikjimuseum.org|한국박물관협회|128.0039060|36.1165789
진안군/가위박물관|공립||063-430-2324|전북 진안군 진안읍 마이산로 258|관람시간 : 10:00~18:00|매주월요일, 1월1일, 설날, 추석|성인 : 4,000, 청소년 : 3,000, 어린이 : 2,000|뮤지엄숍|http://www.scissormuseum.kr/|한국박물관협회||
진안역사박물관|공립||063-430-8086|전북 진안군 진안읍 내사양길 7|매일 09:00 ~ 18:00|매주 월요일|무료||http://jinanmuseum.kr|한국박물관협회||
진영역철도박물관|공립||055-344-0799|경남 김해시 진영읍 진영로 145-1|평일 : 09:00 ~ 18:00(입장마감 : 17:30)토·일요일 : 09:00 ~ 18:00(입장마감 : 17:30)|월요일, 토·일요일을 제외한 공휴일|무료||http://blog.naver.com/jinyeongmuseum|한국박물관협회||
진주어린이박물관|사립||055-754-0505|경남 진주시 망경로 224번길 40|평일: 단체예약 / 주말: 개인예약 (사전예약제로 운영)|일요일, 월요일|성인 : 6,000원 / 아동 : 13,000|체험장; 갤러리; 공연장; 강의실; 카페; 야외공원|https://jcm.or.kr|한국박물관협회||
진천군립생거판화미술관|공립||043-539-3607|충북 진천군 진천읍 백곡로 1504-10|09:00~18:00|매주 월요일, 매년 설날, 추석||체험실|http://jincheon.go.kr/site/culture|한국박물관협회|127.4148315|36.8708890
진천종박물관|공립||043-539-3847~8|충북 진천군 진천읍 백곡로 1504-12|09:00~18:00|매주 월요일, 설, 추석|어린이 : 500원 / 청소년, 군·경 : 1,000원(단체 : 500원) / 일반 : 1,500원(단체 : 1,000원) / ※단체 20명 이상|아트샵|http://jincheon.go.kr/site/culture|한국박물관협회|127.4137432|36.8707279
짚풀생활사박물관|사립||02-743-8787|서울 종로구 성균관로 4길 45|09:30~18:00|매주 월요일, 1월 1일, 설, 추석|성인 : 4,000원(단체 : 3,000원) / 어린이, 청소년, 경로우대(65세 이상) : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://jipul.com|한국박물관협회|126.9997938|37.5849163
창녕박물관|공립||055-530-1500~1|경남 창녕군 창녕읍 창밀로 34|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날, 설, 추석|어른 : 500원(단체 : 400원) / 어린이 및 청소년 : 300원(단체 : 200원) / ※단체 20명 이상||http://cng.go.kr/museum|한국박물관협회|128.5050318|35.5457319
책과인쇄박물관|사립||033-264-9923|강원도 춘천시 신동면 풍류1길 156|하절기 9:00-18:00/ 동절기 9:30-17:00|매주 월요일/ 설날 당일/ 추석 당일|일반 6,000원 단체(20인이상) 4,800원|야외정원; 카페; 뮤지엄샵|http://www.mobapkorea.com|한국박물관협회||
천안시립미술관|공립||1566-0155|충남 천안시 동남구 성남면 종합휴양지로 185|10:00~18:00|매주 월요일|무료|문화센터|http://www.cnac.or.kr|한국박물관협회||
철도박물관|사립||031-461-3610|경기 의왕시 철도박물관로 142|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날, 설·추석 연휴|일반(19세~64세) : 2,000원(단체 : 1,000원) / 할인(3세~18세) : 1,000원(단체 : 500원) / ※단체 20명 이상|아트샵; 카페|http://www.railroadmuseum.co.kr|한국박물관협회|126.9513062|37.3140364
철박물관|사립||043-883-2321|충북 음성군 감곡면 영산로 360|10:00~17:00|매주 월·화요일, 추석 연휴, 1~2월|무료||http://www.ironmuseum.or.kr|한국박물관협회|127.6495220|37.0909233
청강문화산업대학교청강만화역사박물관|대학||031-639-5790|경기 이천시 마장면 청강가창로 389-94|학기 중 09:00~18:00 / 방학 중 09:00~17:00|매주 일요일, 공휴일|무료|카페|http://museum.ck.ac.kr|한국박물관협회|127.3562501|37.2042993
청도박물관|공립||054-370-2281|경북 청도군 이서면 이서로 567|9시 - 18시|매주 월요일, 1월 1일, 설날 및 추석 당일|무료||http://www.cheongdo.go.kr/open.content/museum/|한국박물관협회||
청량산박물관|공립||054-679-6671~2|경북 봉화군 명호면 광석길 39|||||http://bonghwa.go.kr/open.content/mt|한국박물관협회||
청마기념관|공립||055-635-8340|경남 거제시 둔덕면 방하2길 6|09:00 ~ 18:00|매주 월요일, 1월 1일, 설날 및 추석 당일|무료|청마생가; 시비동산; 청마묘소; 시비공원; 청령정(정자); 파고라 공원; 장애인 화장실; 외부주차장 등|http://cheongma.or.kr/|한국박물관협회||
청솔수석박물관|사립||054-435-0029|경북 김천시 남면 오봉로 717|하절기 (04월-09월) 오전 10:00-오후 06:00동절기 (10월-03월) 오전 10:00-오후 05:00|매주 월요알|성인 7,000원 학생 5,000원, 단체 4,000원|한정식 식당; 커피숍|http://www.cheongsol.or.kr/|한국박물관협회||
청양군백제문화체험박물관|공립||041-940-4871|충남 청양군 대치면 장곡길 43-24|09:00 ~ 17:00|1월 1일, 설날, 추석, 매주 월요일(다만 월요일이 공휴일인 경우는 그 다음 날), 그 밖의 군수가 정하는 날|성인 : 2,000원, 청소년 : 1,500원||http://cheongyang.go.kr/museum.do|한국박물관협회||
청우요도자기박물관|사립||061-434-3477|전남 강진군 대구면 청자촌길 30-11|매일 08:00 - 22:00 일요일 12시부터.|-|-|-||한국박물관협회||
청주고인쇄박물관|공립||043-201-4266|충북 청주시  홍덕구 직지대로 713|09:00~18:00|매주 월요일, 1월 1일, 설, 추석|무료||http://jikjiworld.cheongju.go.kr|한국박물관협회|127.4714523|36.6440520
청주백제유물전시관|공립||043-263-0107|충북 청주시 흥덕구 1순환로 438번길 9|09:30~18:00|매주 월요일, 1월 1일, 설·추석 당일|무료||http://www.cjbaekje.net|한국박물관협회|127.4689750|36.6521900
청주시립미술관|공립||043-201-2650|충북 청주시 서원구 충렬로18번길 50|3월~10월 : 10:00~19:00 / 11월~2월 : 10:00~18:00|매주 월요일, 1월 1일, 설날, 추석 (월요일이 공휴일인 경우 그 다음날 휴관)|성인 : 19세 이상 64세 이하, 1,000(원)*기획전 또는 특별전의 경우 별도의 관람료가 책정될 수 있습니다.|아트샵; 카페테리아; 미술정보자료실|http://cmoa.cheongju.go.kr|한국박물관협회||
청주시한국공예관|공립||043-268-0255|충북 청주시 홍덕구 직지대로 717|09:00~19:00|매주 월요일, 1월 1일, 설, 추석|무료|아트샵|http://www.koreacraft.org|한국박물관협회|127.4725495|36.6429910
초연다구박물관|사립||032-772-9779|인천 중구 신포로39번길 8-1|동절기 10:00~17:00 / 하절기 10:00~18:00|매주 월요일, 공휴일 휴관|성인 및 대학생: 3000원 / 고등학생: 1000원|주차시설 없음(약 300m 전방에 공용주차장 이용)|http://www.choyeonmuseum.com|한국박물관협회||
초전섬유·퀼트박물관|사립||02-753-4074~5|서울 중구 퇴계로 18길 66|10:00~18:00|매주 일요일, 공휴일|경로, 군인, 장애인, 어린이, 유치원생 : 2,000원(단체 : 2,000원) / 초·중·고등학생 : 3,000원(단체 : 3,000원) / 일반 : 6,000원(단체 : 4,000원) / 특별전, 기획전 : 8,000원(단체 : 6,000원) / ※단체 20명 이상|아트샵|http://www.jculture.co.kr/museum|한국박물관협회|126.9841930|37.5580718
초콜릿박물관|사립||064-792-3121|제주 서귀포시 대정읍 일주서로 3000번길 144|10:00~18:00 / 7월~8월 10:00~19:00 / 11월~2월 10:00~17:00|연중무휴|어린이 : 3,000원(단체 : 2,500원) / 성인 : 5,000원(단체 : 4,500원) / ※단체 30명 이상|아트샵|http://www.chocolatemuseum.org|한국박물관협회|126.2299870|33.2570670
최북미술관|공립||063-320-5636|전북 무주군 무주읍 최북로 15|09:00~18:00|1월 1일, 매주 월요일, 명절 당일|무료||http://tour.muju.go.kr/art/contents.do?key=290|한국박물관협회|127.6651246|36.0029746
최용신기념관|공립||031-481-3040|경기 안산시 상록구 샘골서길 64(본오동)|09:00~18:00|매주 월요일, 설·추석 연휴|무료||https://choiyongshin.ansan.go.kr/|한국박물관협회|126.8627152|37.2996409
춘원당한방박물관|사립||02-3672-2005|서울 종로구 돈화문로 9길 27|09:00~18:00|매주 일요일, 공휴일|초등학생, 청소년, 노인, 군인 : 1,000원(단체 : 800원) / 성인 : 2,000원(단체 : 1,600원) / ※단체 20명 이상|춘원당한방병원|http://www.cwdmuseum.com|한국박물관협회|126.9902500|37.5715510
충간공보물제651호박물관|사립||063-841-7277|전북 익산시 삼기면 미륵산1길 8|-03월~10월 : 10:00~18:00-11월~  2월 : 10:00~17:00|매주 일, 월요일, 1월1일, 설날, 추석, 법정 공휴일|무료|||한국박물관협회|127.0163528|36.0263729
충남대학교자연사박물관|대학||042-821-5291~2|대전 유성구 대학로 99|10:00~17:00|매주 월요일, 공휴일|무료||http://nhm.cnu.ac.kr|한국박물관협회|127.3454443|36.3635383
충북교육박물관|공립||043-256-5225|충북 청주시 상당구 교서로 17|09:00~17:00|매주 일요일, 공휴일|무료||http://edu.cbsec.go.kr|한국박물관협회|127.4847660|36.6400850
충주박물관|공립||043-850-3925|충북 충주시 가금면 중앙탑길 112-28|09:00~18:00|매주 월요일, 설, 추석|무료||http://chungju.go.kr/museum|한국박물관협회|127.8654700|37.0161910
충청남도역사박물관|공립||041-856-8608|충남 공주시 국고개길 24|09:30~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일|무료||http://cihc.or.kr/museum|한국박물관협회|127.1266071|36.4537647
충청북도농업과학관|공립||043-220-5722|충북 청원군 오창읍 괴정리 가곡길 46|09:00~17:00|1월 1일, 설ㆍ추석 연휴|무료||http://ares.chungbuk.kr|한국박물관협회|127.4629606|36.7269723
충현박물관|사립||02-898-0505|경기 광명시 오리로 347번길 5-7|10:00~17:00|매주 일, 월요일, 명절 연휴|어린이(7세이하) : 2,000원 / 청소년(8~19세) : 2,500원(단체 : 2,000원) / 일반(20~64세) : 3,500원(단체 : 2,800원) / 노인(65세이상) : 2,800원 / ※단체 20명 이상||http://www.chunghyeon.org|한국박물관협회|126.8782141|37.4335677
치악산명주사/고판화박물관|사립||033-761-7885|강원 원주시 신림면 물안길 62|10:00~18:00|매주 월요일|어른, 대학생 : 5,000원(단체 : 4,000원) / 유치원, 초·중·고등학생 : 4,000원(단체 : 3,000원) / ※단체 20명 이상||http://www.gopanhwa.com|한국박물관협회|128.1287135|37.2571309
칠곡호국평화기념관|공립||054-979-5512|경북 칠곡군 석적읍 강변대로 1580|하절기(3~10월) : 09:00~18:00 / 동절기(11~2월) : 09:00~17:00|매주 월요일,1월 1일,설날 및 추석 당일|성인 3,000원(단체 2,000원) / 중고생 및 군인 2,000원(단체 1,500원) / 초등생 1,000원(단체 500원) / 미취학아동, 경로, 장애인, 기초생활수급자, 국가유공자 등 무료 *단체: 20명 이상, 칠곡군민 50%|컨벤션홀;세미나실;체험실;북카페;매점;식당|http://chppm.chilgok.go.kr|한국박물관협회||
코리아나화장박물관|사립||02-547-9177|서울 강남구 언주로 827 스페이스 씨|하절기 10:00~19:00 / 동절기 10:00~18:00|매주 일요일, 설ㆍ추석 연휴|3세 이상~고등학생 : 2,000원(단체 : 1,000원) / 대학생, 일반 : 3,000원(단체 : 2,000원) / 3세 이하, 장애인, 65세 이상 : 무료 / ※단체 10명 이상||http://www.spacec.co.kr|한국박물관협회|127.0328260|37.5240050
클레이아크김해미술관|공립||055-340-7000|경남 김해시 진례면 진례로 275-51|10:00~18:00|매주 월요일, 1월 1일, 설, 추석|어른 : 2,000원(단체 : 1,600원) / 청소년, 군인 : 1,000원(단체 : 800원) / 초등학생 : 500원(단체 : 400원) / ※단체 20명 이상|아트샵; 카페; 도자체험관|http://www.clayarch.org|한국박물관협회|128.7448727|35.2508045
타임앤블레이드박물관|사립||031-949-5675|경기 파주시 탄현면 헤이리마을길 41|10:00~18:00|매주 월, 화요일|어린이(만3세부터 유료) / 청소년 : 4,000원(단체 : 3,000원) / 일반 : 6,000원(단체 : 5,000원) / ※단체 20명 이상|아트샵|http://www.time-blade.com|한국박물관협회|126.6978443|37.7873829
탄허기념박물관|사립||02-445-8486|서울 강남구 밤고개로14길 13-51|10:30~17:00|매주 월요일, 1월 1일, 설·추석 연휴|무료||http://www.tanheo.org|한국박물관협회|127.1028981|37.4790124
태백고생대자연사박물관|공립||033-581-8181,3003|강원 태백시 태백로 2249|09:00~18:00|연중무휴|어른 : 2,000원(단체 : 1,500원) / 청소년, 군인 : 1,500원(단체 : 1,000원) / 어린이 : 1,000원(단체 : 700원) / ※단체 20명 이상||http://www.paleozoic.go.kr|한국박물관협회|129.0395040|37.0949490
태백석탄박물관|공립||033-552-7720|강원 태백시 천제단길 195|09:00~18:00|연중무휴|어른 : 2,000원(단체 : 1,500원) / 청소년, 군인 : 1,500원(단체 : 1,000원) / 어린이 : 700원(단체 : 500원) / ※단체 30명 이상 / 태백산도립공원 입장권으로 박물관 관람|휴게실|http://coalmuseum.or.kr|한국박물관협회|128.9505336|37.1173810
태영민속박물관|사립||041-754-7942|충남 금산군 남이면 하금평촌길 26|하절기(3월~10월) 09:00~18:00 / 동절기(11월~2월) 09:00~16:00|매주 월요일|성인 : 5,000원(단체 : 3,000원) / 청소년 : 2,000원(단체 : 1,000원) / 어린이, 초등학생 : 1,000원(단체 : 1,000원) / 65세이상 : 무료 ※단체 20명 이상|아트샵|http://tfmuseum.org|한국박물관협회|127.4366149|36.0516969
토지주택박물관|사립||055-922-5432|경남 진주시 충의로 19|월~토 10:00 ~ 17:00|매주 일요일, 공휴일, 10월 1일(창사기념일), 5월 1일(근로자의 날)|무료||http://museum.lh.or.kr|한국박물관협회||
토탈미술관|사립||02-379-7037|서울 종로구 평창 32길 8|11:00~18:00|매주 월요일, 공휴일|일반 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵; 카페|http://www.totalmuseum.org|한국박물관협회|126.9756892|37.6121236
통도사성보박물관|사립||055-382-1001|경남 양산시 하북면 통도사로 108|하절기(3월~10월) 09:30~17:30 / 동절기(11월~2월) 10:00~17:00|매주 월요일|무료|아트샵|http://tongdomuseum.or.kr|한국박물관협회|129.0665808|35.4883749
통영시립박물관|공립||055-646-8371|경남 통영시 중앙로 65|09:00~18:00 / 매표시간 : 09:00~17:00|매주 월요일, 설날ㆍ추석 당일, [관공서의 공휴일에 관한 규정]에 따른 공휴일의 다음 날|개인 : 일반인 2,000원 / 군인 및 청소년 1,500원  / 어린이 1,000원※ 단체 : 50%할인 / ※ 통영시민은 50% 할인되며 통영시 청소년과 어린이는 무료입니다.어린이 : 초등학교 학생과 만 6세 이상 만 12세 미만인 자 / 군인 및 청소년 : 학생증을 소지한 중ㆍ고등학생을 포함한 만 12세 이상 / 일반인 : 만 19세 이상 만 65세 미만인 자 / 단체 : 20명 이상이 동일한 목적으로 동시에 입장하는 경우|세미나실|http://museum.tongyeong.go.kr|한국박물관협회||
파주나비나라박물관|사립||031-955-3727|경기 파주시 광안사길 161|10:00~18:00 / 동절기 10:00~17:00|매주 월요일, 명절|일반 : 3,500원(단체 : 3,000원) / 유아, 아동, 청소년 : 4,000원(단체 : 3,500원) / 파주 시민, 단체 : 3,000원(단체 : 개인과 동일) / ※단체 20명 이상|아트샵; 카페|http://www.nabynara.com|한국박물관협회|126.6869307|37.7148965
판교박물관|공립||031-729-4535~7|경기 성남시 분당구 판교로 191|09:00~18:00|매주 월요일, 공휴일, 1월 1일, 설·추석 연휴, 경축일|무료||http://www.pangyomuseum.go.kr|한국박물관협회|127.0956605|37.4009612
평강성서유물박물관|사립||02-2686-9496|서울 구로구 오류로 8 라길 44|10:00~17:00|매주 월요일|7세 이상, 초등학생, 중학생 : 1,000원(단체 : 1,000원) / 고등학생 이상 어른 : 2,000원(단체 1,000원) / ※단체 20명 이상||http://www.apm.or.kr|한국박물관협회|126.8440830|37.4919550
포로수용소유적박물관|사립||055-639-0625|경남 거제시 계룡로 61 거제포로수용소유적공원 내|09:00~18:00|매월 1째주 월요일(4, 5, 7, 8월은 휴관 없음), 설·추석 당일|어린이 : 1,500원(단체 : 1,000원) / 어른 : 4,500원(단체 : 3,000원) / 청소년, 군인 : 3,000원(단체 : 2,000원) / 만65세 이상 : 1,000원(단체 : 1,000원) / 거제시민: 500~1,000원 / ※단체 30명 이상|아트샵; 카페; 매점|http://www.pow.or.kr|한국박물관협회|128.6247123|34.8755063
포스코미술관|사립||02-3457-1665|서울 강남구 테헤란로 440 포스코센터 B1|월~금요일 10:00~19:00 / 토요일 11:00~16:00|매주 일요일, 공휴일|무료||http://www.poscoartmuseum.org|한국박물관협회|127.0558879|37.5057694
포스코역사박물관|사립||054-220-7720~1|경북 포항시 남구 동해안로 6213번길 14|09:00~18:00 / 토요일 10:00~17:00|매주 일요일, 공휴일|무료||http://museum.posco.co.kr|한국박물관협회|129.3870238|35.9970787
표충사호국박물관|사립||055-352-1150|경남 밀양시 단장면 표충로 1338|하절기 09:30~17:00 / 동절기 10:00~16:30|매주 월요일|무료||http://www.pyochungsa.or.kr|한국박물관협회|128.9594711|35.5326424
풀짚공예박물관|사립||031-717-4538|경기 광주시 오포읍 문형산길 76|하절기(4월~9월) 10:00~18:00 / 동절기(10월~3월) 10:00~17:00|매주 월요일, 1월 1일, 설, 추석|성인 및 대학생 : 3,000원(단체 : 2,700원) / 만 5세 이상~고등학생 : 1,500원(단체 : 1,350원) / 65세 이상 노인 및 장애인 : 무료 / ※단체 20명 이상|아트샵|http://www.pulzip.com|한국박물관협회|127.1650113|37.3641636
프라움악기박물관|사립||031-521-6043|경기 남양주시 와부읍 경강로 756|평일 11:00~18:00 / 주말 10:00~18:00|매주 월요일, 1월 1일|일반 : 5,000원(단체 : 4,500원) / 청소년 : 4,000원(단체 : 3,500원) / 어린이 : 3,000원(단체 : 2,500원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.praum.or.kr|한국박물관협회|127.2273960|37.5683620
피규어뮤지엄W|사립||02-512-8865|서울 강남구 선릉로158길 3|11:00~19:00 / 매월 마지막 주 수요일  오후 9시까지 연장 개관 / 교육문의 : 070-7404-2240|1월 1일, 설날·추석 당일|성인(20세 이상) : 15,000원 / 청소년(14~19세) : 13,500원 / 어린이(4~13세) : 12,000원 / 무료관람 : 36개월 이하 / 온라인 예매 10% / 장애인 할인 30% / 15명 이상 단체 30% 할인(중복할인불가, 해당할인 및 연령확인을 위한 증빙서류 제시)|체험존; 놀이존; 포토존; 뮤지엄샵|http://www.figuremuseumw.co.kr|한국박물관협회|127.0403536|37.5258566
피노키오박물관|사립||033-644-9411|강원 강릉시 강동면 율곡로 1441|오전 9:00 ~ 오후 18:00|연중무휴|성인 : 16,000|하슬라 아트월드; 하슬라 뮤지엄 호텔|http://museumhaslla.com|한국박물관협회||
하남역사박물관|공립||031-790-7990|경기 하남시 덕풍동로 30|09:00~18:00|매주 월요일, 1월 1일|무료||http://www.hanammuseum.com|한국박물관협회|127.2060803|37.5454837
하동야생차박물관|공립||055-880-2835|경남 하동군 화개면 쌍계로 571-25|3월 ~ 10월(화~일요일) - 09:00 ~ 18:0011월 ~ (다음해) 2월(화~일요일) - 09:00 ~ 17:00|매주 월요일, 매년 1월 1일, 설날·추석 당일|무료|녹차판매장; 주차장 등|http://hadonggamgak.gamgakdesign.com|한국박물관협회||
하슬라미술관|사립||033-644-9411|강원 강릉시 강동면 정동진리 율곡로 1441|09:00~18:00|연중무휴|야외미술관 : 6,000원(단체 : 5,000원) / 실내미술관 : 7,000원(단체 : 6,000원) / 통합이용권 : 10,000원(단체 : 9,000원) / ※단체 30명 이상|아트샵; 레스토랑; 카페|http://museumhaslla.com|한국박물관협회|129.0090795|37.7055666
하회세계탈박물관|사립||054-853-2288|경북 안동시 풍천면 전서로 206|09:30~18:00|설·추석 당일|성인 : 3,000원(단체 : 2,500원) / 청소년, 학생, 군인, 경로우대 : 1,500원(단체 : 1,000원) / ※단체 30명 이상|아트샵|http://www.mask.kr|한국박물관협회|128.5277125|36.5489333
학명미술관|사립||061-433-5578|전남 강진군 성전면 월남3길 78-2|화~토 : 10:00 ~ 18:00일요일 : 09:00 ~ 12:00|월요일|무료|||한국박물관협회||
한강뮤지엄|사립||031-577-2977|경기 남양주시 와부읍 경강로926번길 30|오전 11시 ~오후 11시|연중무휴|일반 : 10,000원 (나이트뮤지엄 8,000원)학생(18세이하) & 경로자(65세이상), 장애인, 군인 : 8,000원미취학아동 : 무료|미술관 & 카페|http://instagram.com/hangangmuseum/|한국박물관협회||
한과문화박물관/한가원|사립||031-533-8121|경기 포천시 영북면 산정호수로 322번길 26-9|10:00~17:00|매주 월요일|일반 : 2,000원(단체 : 1,200원) / 초·중·고등학생 : 1,500원(단체 : 800원) / 어린이(5세 이상) : 800원(단체 : 500원) / ※단체 20명 이상|아트샵|http://www.hangaone.com|한국박물관협회|127.3036358|38.0684409
한국(문인)인장박물관|사립||041-332-0592|충남 예산군 광시면 운산2길 111-3|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|무료||http://한국인장박물관.kr|한국박물관협회|126.7502750|36.5471750
한국가구박물관|사립||02-745-0181|서울 성북구 대사관로 121|10:00~18:00|매주 일·월요일, 공휴일|초·중·고등학생 : 10,000원 / 대학생, 일반 : 20,000원||http://www.kofum.com|한국박물관협회|126.9930505|37.5999625
한국거래소/자본시장역사박물관|사립||051-662-2559|부산광역시 남구 문현금융로40 부산국제금융센터(BIFC), 51층|월~금요일, 오전 9시 ~ 오후 6시 (12시~1시 점심시간)- 개인관람 : 관람시간 중에는 사전예약없이 관람이 가능합니다.- 단체관람 : 한국거래소 금융교육홈페이지를 통해 사전에 단체(10명~50명) 예약신청이 가능하며 도슨트 안내 설명을 들을 수 있습니다.|토요일, 일요일, 국경일|무료|전문도서관; 스카이라운지|http://krx.co.kr|한국박물관협회||
한국고건축박물관|사립||041-337-5877|충남 예산군 덕산면 홍덕서로 543|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|무료|체험관|http://www.ktam.or.kr|한국박물관협회|126.6111528|36.6329651
한국국학진흥원/유교문화박물관|사립||054-851-0800|경북 안동시 도산면 퇴계로 1997|매일 09:00 - 17:30|매주 월요일(공휴일 제외), 1월 1일, 설날, 추석|무료||http://koreastudy.or.kr/cfseum/pub/pubMain.do|한국박물관협회||
한국궁중꽃박물관|사립||055-362-3661|경상남도 양산시 매곡외산로 232|수요일, 목요일 : 10:00~12:30 / 13:30~16:00  · 토요일, 일요일 :10:00~12:30 / 13:30~17:00※ 홈페이지 사전예약 후 관람 가능|월,화,금요일|19세~64세:  개인10,000원 , 단체7000원18세 이하:  개인 5,000원, 단체3,500원 *단체는 5인이상 30%할인|수로재; 비해당|http://www.royalsilkflower.co.kr|한국박물관협회||
한국근대문학관|공립||033-773-3800|인천 중구 신포로 15번길 76|10:00~18:00 (문학관 입장은 관람시간 종료 30분 전까지 가능)한국근대문학관은 별도의 전시 설명이 필요없도록 전시실 내부에 충분히 설명이 되어있음을 알려드립니다.20인 이상의 단체관람에 한하여 전시 설명을 요청하시면 안내해 드리겠습니다.문학관에 직접 방문하셔서 주소와 이메일 등의 연락처를 남기시면 문학관 행사 때 우선적으로 안내해 드립니다.|매주 월요일 (단, 월요일이 공휴일인 경우 그 다음날) 및 법정공휴일 다음 날 / 1월 1일, 설날, 추석 또는 인천문화재단 대표이사가 정하는 휴관일|무료||http://lit.ifac.or.kr|한국박물관협회||
한국근현대사박물관|사립||031-957-1125|경기 파주시 헤이리마을길 59-85|09:30~18:00|매주 월요일|일반 : 7,000원(단체 : 6,300원) / 초·중·고등학생, 경로우대자, 국가유공자, / 장애인, 군경 : 5,000원(단체 : 4,500원) / 미취학 : 3,000원(단체 : 2,700원) / ※단체 30명 이상|아트샵|http://www.kmhm.or.kr|한국박물관협회|126.6952007|37.7908747
한국금융사박물관|사립||02-738-6806|서울 중구 세종대로 135-5|10:00~18:00|매주 일요일, 공휴일, 근로자의 날|무료||http://www.shinhanmuseum.co.kr|한국박물관협회|126.9764215|37.5686681
한국기독교선교박물관|사립||051-555-3096|부산 동래구 충렬대로 202번가길|10:00~17:00|매주 일, 월요일, 공휴일|무료||http://museum-kcm.or.kr|한국박물관협회|129.0826976|35.2012361
한국대중음악박물관|사립||054-776-5502|경북 경주시 엑스포로 9|관람시간: 평일 10:00 ~ 19:00 (7~8월 20시 폐관)|매주 월요일|성인 : 12,000원, 청소년:9,000원, 어린이 : 6,000원|카페; 편의점; 노래방|http://kpopmuseum.com|한국박물관협회||
한국도량형박물관|사립||041-356-9739|충남 당진시 산곡길 219-4|09:00~17:00|매주 월요일, 명절|성인 : 3,000원(단체 : 2,500원) / 청소년 이하 : 2,000원(단체 : 1,500원) / ※단체 20명 이상||http://www.kwmuseum.co.kr|한국박물관협회|126.6765412|36.8927659
한국만화박물관|공립||032-310-3090|경기 부천시 원미구 길주로 1|10:00~18:00|매주 월요일, 1월 1일, 설·추석 연휴|일반권(36개월~만64세) : 5,000원(단체 : 4,000원) / 가족권(어른 2명+어린이 2명) 있음 / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.komacon.kr/comicsmuseum|한국박물관협회|126.7421671|37.5085647
한국미술관|사립||031-283-6418|경기 용인시 기흥구 마북로 244-2|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 월요일, 설, 추석|일반 : 3,000원(단체 : 2,700원) / 학생 : 2,000원(단체 : 1,800원) / 어린이: 1,000원(단체 : 900원) / ※단체 20명 이상|아트샵; 카페|http://www.hartm.com|한국박물관협회|127.1319013|37.3089777
한국미용박물관|사립||062-514-6622|광주 북구 용봉로 116|09:30~17:00|매주 월요일, 1월 1일, 설, 추석|초·중·고등학생, 청소년 : 1,000원(단체 : 500원) / 일반 : 2,000원(단체 : 1,000원) / ※단체 20명 이상, 마지막 주 수요일 무료|아트샵; 휴게실|http://kbeautymuseum.org|한국박물관협회|126.9093971|35.1724165
