##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
한국민속극박물관|사립||041-855-4933|충남 공주시 의당면 돌모루 2길 17-15|10:00~18:00|매주 월요일|어린이 : 2,000원(단체 : 1,500원) / 청소년 : 2,500원(단체 : 2,000원) / 어른 : 3,000원(단체 : 2,500원) / ※단체 20명 이상|아트샵; 레스토랑|http://cafe.naver.com/dolmorootown|한국박물관협회|127.1476720|36.5018185
한국민속촌박물관|사립||031-288-2924|경기 용인시 기흥구 민속촌로 90|봄(3월~4월), 가을(10월~11월) 09:30~18:00 / 여름(5월~9월) 09:30~18:30 / 겨울(12월~2월) 09:30~17:30(주말, 공휴일 30분 연장)|연중무휴|성인 : 15,000원(단체 : 12,000원) / 청소년, 군·경 : 12,000원(단체 : 10,000원) / 아동, 경로, 국가유공자, 장애인 : 10,000원(단체 : 8,000원) / ※단체 20명 이상|아트샵; 레스토랑; 카페; 여성휴게실; 수유실; 의무실|http://www.koreanfolk.co.kr|한국박물관협회|127.1214776|37.2587560
한국색동박물관|사립||02-765-9286|서울 종로구 율곡로 10길 85-7|평일(화~토) 10:30~18:00|월, 일요일, 공휴일|일반 3,000원 이외 (어린이/ 청소년/군인/65세이상)는 2,000원 / 20명이상 단체는 모두 1,000원씩 할인||http://www.saekdongmuseum.com/|한국박물관협회|126.9920892|37.5739350
한국식기박물관|사립||041-642-3833|충남 홍성군 장곡면 무한로 957-24|11:00~17:00|매주 월요일, 주말|무료|||한국박물관협회|126.7426250|36.4940080
한국여인생활사박물관|사립||044-866-4451|세종 조치원읍 안터길 107|오전 10:00 ~ 오후 6:00|월요일|10,000원||http://koreason.co.kr|한국박물관협회||
한국은행화폐박물관|사립||02-759-4881~2|서울 중구 남대문로 39|10:00~17:00|매주 월요일, 설·추석 연휴 / 12월 29일~다음해 1월 2일|무료|아트샵; 카페|http://museum.bok.or.kr|한국박물관협회|126.9805213|37.5620607
한국자연사박물관|사립||042-824-4055|충남 공주시 반포면 임금봉길 49-25|10:00~18:00|매주 월요일|성인 : 9,000원(단체 : 8,000원) / 초·중·고등학생 : 6,000원(단체 : 5,000원) / 유아 : 400원(단체 : 300원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://krnamu.or.kr|한국박물관협회|127.2446128|36.3663597
한국잠사박물관|사립||043-238-1267|충북 청주시 흥덕구 강내면 청주역로 213-52|||성인 : 3,000원|누에생태학습방; 누에고치 실뽑기방; 야외 정원|http://www.silktopia.or.kr|한국박물관협회||
한국잡지박물관|사립||02-360-0041|서울 영등포구 여의대방로 67길 11 잡지회관 B1|10:00~18:00 / 토요일 10:00~14:00|매주 일요일, 공휴일|무료|카페|http://museum.magazine.or.kr|한국박물관협회|126.9302387|37.5197771
한국전통음식박물관|사립||032-466-3182|인천 남동구 만의골로 71|월~토요일 09:30~18:00 / 일요일 13:00~18:00|1월 1일, 설ㆍ추석 연휴, 크리스마스|일반 : 2,500원 / 중·고등학생 : 2,000원 / 어린이(24개월 이상) : 1,500원|아트샵; 카페|http://blog.naver.com/kfoodmuseum|한국박물관협회|126.7670082|37.4503293
한국전통창조박물관|사립||054-861-9190|경북 의성군 단북면 중련길 22-8|매일 10:00 - 18:00|연중무휴|무료|||한국박물관협회||
한국지질자원연구원/지질박물관|사립||042-868-3797|대전 유성구 과학로 124|10:00~17:00 (16:30까지 입장)|매주 월요일, 법정 공휴일 다음날, 1월 1일, 설날과 추석연휴, 근로자의 날, 임시공휴일|무료|한국의 지질나들길; 야외전시장; 기획전시실|https://museum.kigam.re.kr|한국박물관협회||
한국천주교순교자박물관|사립||02-3142-4504,5|서울 마포구 토정로 6|09:30~17:00|매 주 월요일|개인(10인 미만) | 자율적인 헌금 단체(10인 이상) | 예약시: (천주교 단체) 자율적인 헌금 / (기타 단체) 1,000원미예약시: (천주교 단체) 자율적인 헌금 / (기타 단체) 2,000원* 단, 70세 이상 어르신은 무료 / 카드사용 불가 / 단체순례객(10명이상)의 경우 방문 2주전 사전예약|없음|http://jeoldusan.or.kr|한국박물관협회|126.9117967|37.5441363
한국카메라박물관|사립||02-502-4123|경기 과천시 대공원 광장로 8|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 일, 월요일, 1월 1일, 설, 추석|경로, 청소년 : 4,000원(단체 : 3,000원) / 일반 : 5,000원(단체 : 4,000원) / 초등학생 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://www.kcpm.or.kr|한국박물관협회|127.0056553|37.4350564
한국토종씨앗박물관|사립||041-333-5613|충남 예산군 대술면 시산 서길 64-9|매일 09:00 - 18:00|설날 당일, 추석 당일|성인 : 3,000원||http://www.토종씨앗.com/|한국박물관협회||
한국현대문학관|사립||02-2277-4857|서울 중구 동호로 268|10:00~17:00|매주 일요일, 공휴일|초·중·고등학생 : 2,000원(단체 : 1,500원) / 일반 : 3,000원(단체 : 2,500원) / ※단체 10명 이상|아트샵|http://www.kmlm.or.kr|한국박물관협회|127.0042087|37.5602719
한국현대의상박물관|사립||02-734-7340|서울 종로구 율곡로 241-2 수진빌딩 9, 10층|11:00~17:00|매주 일, 월요일, 공휴일|유치원, 초등학생 : 4,000원 / 성인(중학교 이상) : 5,000원 / ※입장료 + 전문 큐레이터 전시설명 비용 별도||http://www.kmmc.or.kr|한국박물관협회|127.0055322|37.5755102
한길책박물관|사립||031-949-9786|경기 파주시 탄현면 헤이리마을길 59-6|평일 12:00~18:00 / 주말 11:00~18:00|매주 월요일|유아 및 청소년, 65세 이상, 국가유공자, 장애인, 군인, 단체 : 4,000원(경기도민 : 3,000원) / 일반 : 6,000원 / ※단체 30명 이상|아트샵; 카페; 아트스튜디오(교육실)|http://www.hangilbookmuseum.or.kr|한국박물관협회|126.6978755|37.7892790
한독의약박물관|사립||043-530-1004~5|충북 음성군 대소면 대풍산단로 78|9:00~16:30|4월~11월 공휴일 및 여름휴가 / 12월~3월 토, 일요일 및 공휴일|무료||http://handokmuseum.modoo.at|한국박물관협회|127.4651589|36.9705555
한림공원|사립||064-796-0001|제주 제주시 한림읍 한림로 300|08:30~18:00|연중무휴|어른 : 10,000원(단체 : 8,000원) / 경로 : 9,000원(단체 : 7,000원) / 청소년 : 7,000원(단체 : 5,000원) / 어린이 : 6,000원(단체 : 4,000원) / ※단체 30명 이상|레스토랑; 카페; 수유실; 기념품샵; 앵무새체험장|http://www.hallimpark.co.kr|한국박물관협회|126.2402820|33.3893900
한림대학교박물관|대학||033-248-2851|강원 춘천시 한림대학길 1|화~목요일, 11:00~16:00|매주 월, 금요일, 주말, 공휴일|무료||http://museum.hallym.ac.kr|한국박물관협회|127.7362667|37.8866184
한무숙문학관|사립||02-762-3093|서울 종로구 혜화로 9길 20|10:00~17:00(하루 전 예약)|매주 일요일, 공휴일|무료||http://www.hahnmoosook.com|한국박물관협회|126.9985562|37.5877596
한서대학교박물관|대학||041-660-1720|충남 서산시 해미면 대곡리 한서 1로 46 한서대학교 박물관|평일 13:30 ~ 17:30|주말 및 공휴일, 학교지정일 휴일|없음|세미나와 교육시설로 사용되는 국제회의실 및 편의시설인 1층 카페|https://www.hanseo.ac.kr/sub/info.do?page=01050202&m=010502&s=hs|한국박물관협회||
한얼문예박물관|사립||033-345-0151~3|강원 횡성군 우천면 경강로 2885-2|10:00~18:00|매주 월요일|무료||http://www.hemuseum.net|한국박물관협회|128.0727120|37.4889100
한익환서울아트박물관|사립||02-796-0100|서울 용산구 한남대로 108|10:00~18:00|매주 일, 월요일|무료||http://blog.naver.com/hansam2006|한국박물관협회|127.0048604|37.5379814
한향림옹기박물관|사립||070-4161-7271|경기 파주시 탄현면 헤이리마을길 96-43|하절기(3월~10월) 10:00~19:00 / 동절기(11월~2월) 10:00~18:00|매주 월, 화요일|성인, 청소년, 유아 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵; 카페|http://onggimuseum.com|한국박물관협회|126.7008916|37.7899315
합천한의학박물관|사립||055-934-0601|경남 합천군 용주면 고품길 42|09:00~18:00|매주 월요일|어린이, 노인 : 1,000원(단체 : 500원) / 청소년, 군인 : 1,500원(단체 : 1,000원) / 성인 : 2,000원(단체 : 1,500원) / ※단체 15명 이상|카페; 캠핑장||한국박물관협회|128.1013070|35.5377420
항공우주박물관|사립||055-851-6500|경남 사천시 사남면 공단 1로 78|하절기(3월~10월) 09:00~18:00 / 동절기(11월~2월) 09:00~17:00|설·추석 연휴|어른 : 2,000원(단체 : 1,500원) / 65세이상, 청소년, 어린이 : 1,000원(단체 : 800원) / ※단체 30명 이상|스낵코너|http://kaimuseum.co.kr|한국박물관협회|128.0624398|35.0715185
해군사관학교박물관|대학||055-549-1082|경남 창원시 진해구 중원로1 사서함 88-2-6|09:00~16:30|매주 월요일, 설·추석 연휴|무료||http://museum.navy.ac.kr|한국박물관협회|128.6593000|35.1425737
해금강테마박물관|사립||055-632-0670~1|경남 거제시 남부면 해금강로 120|09:00~18:00|연중무휴|4~7세 아동 : 3,000원(단체 : 2,400원) / 65이상, 장애인, 국가유공자 : 4,800원 / 청소년 : 4,000원(단체 : 3,200원) / 성인 : 6,000원(단체 : 4,800원) / ※단체 30명 이상|카페; 체험학습실; 기념품샵|http://www.hggmuseum.com|한국박물관협회|128.6627511|34.7400117
해든뮤지움|사립||032-937-6911~2|인천 강화군 길상면 장흥로 101번 길 44|10:00-18:00 (입장마감 17:30)|매주 월요일, 신정당일, 설연휴, 추석당일|일반) 성인 10,000원, 어린이.학생.군인 7,000원단체) 어린이,학생 5,000원  군인,장애인 7,000원|교육관; 세미나실; 미러가든; 시크릿가든; 아트샵; 카페|http://www.haedenmuseum.com|한국박물관협회||
해인사성보박물관|사립||055-934-3150~2|경남 합천군 가야면 가야산로 1742-17|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|일반 : 2,000원(단체 : 1,500원) / 초·중·고등학생 : 1,000원(단체 : 700원) / 장애인, 상이군경, 국가유공자, 신도, 미취학아동, 소년소녀가장 : 무료 / ※단체 30명 이상|아트샵; 카페|http://www.haeinsamuseum.com|한국박물관협회|128.0946870|35.7937920
허브아일랜드식물박물관|사립||031-535-6494|경기 포천시 신북면 청신로 947번길 35|평일 AM 10:00 ~ PM 09:00토요일&공휴일 AM 10:00 ~ PM 11:00일요일 AM 10:00 ~ PM 10:00(각 매장별 오픈시간과 휴무일이 상이)|매주 수요일|일반 : 9,000원(단체 20인 이상 : 7,000원) / 37개월~중학생, 국가유공자, 병역명문가, 장애인(3급 이상), 노인(65세 이상) : 7,000원 / 영유아(36개월 이하), 신북면민 : 무료|관람시설: 허브박물관; 산타마을; 미니동물원; 추억의 거리 등체험시설: 허브힐링센터; 곤돌라체험; 당나귀체험; 공룡마을; 허브둘레길 등식음시설: 아테네홀 레스토랑; 허브 밥상; 허브 빵가게; 허브 카페 등숙박시설: 시크릿 프랑스 펜션; 지중해 동화나라 펜션판매시설: 향기가게; 꽃가게; 베테치아가게; 농특산물 판매장 등|http://www.herbisland.co.kr|한국박물관협회|127.1304400|37.9657350
헬로우뮤지움|사립||02-3217-4222|서울 성동구 성수일로12길 20|10:00~18:00|매주 월요일(전시 및 프로그램별 상이, 전시별 관람 문의)|||http://www.hellomuseum.com|한국박물관협회||
혜명단청박물관|사립||032-868-5898|인천 중구 신포로 15번길 48|10:00~17:00|매주 월요일, 설, 추석|일반 : 3,000원(단체 : 2,700원) / 초·중·고등학생 : 1,500원(단체 : 1,300원) / 60세 이상 : 무료 / ※단체 10명 이상|아트샵|http://cafe.daum.net/TraditionalMuseum|한국박물관협회|126.6220839|37.4719021
호림박물관|사립||02-858-2500|서울 관악구 남부순환로 152길 53|10:00~17:00|주말, 설ㆍ추석 연휴|일반 : 4,000원(단체 : 3,000원) / 학생 : 2,000원(단체 : 1,000원) / 장애인 : 무료 / ※단체 20명 이상|아트샵; 카페|http://www.horimmuseum.org|한국박물관협회|126.9182180|37.4809816
호림박물관/신사분관|사립||02-541-3525|서울 강남구 도산대로 317|10:30~18:00|매주 일요일, 설ㆍ추석 연휴|일반 : 8,000원(단체 : 5,000원) / 청소년 : 5,000원(단체 : 3,000원) / 장애인·경로 : 5,000원 / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://horimmuseum.org/sinsa/|한국박물관협회|127.0364230|37.5227256
호안다구박물관|사립||033-378-5779,-2|강원 영월군 김삿갓면 내리계곡로 1088|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 월요일|성인 : 5,000원(단체 : 4,000원) / 초 · 중 · 고등학생 : 4,000원(단체 : 3,000원) / 유치원 : 3,000원(단체 : 2,000원) / 2급 이상 장애인 : 무료 / ※ 단체 20명 이상 / 영월군민 50% 할인|휴게실|http://www.ywmuseum.com|한국박물관협회|128.6772047|37.1056452
호야지리박물관|사립||033-372-8872|강원 영월군 무릉도원면 무릉법흥로 303|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|성인 : 5,000원(단체 : 4,000원) / 초 · 중 · 고등학생 : 4,000원(단체 : 3,000원) / 유치원 : 3,000원(단체 : 2,000원) / ※단체 20명 이상||http://www.geomuseum.co.kr|한국박물관협회||
홍익대학교박물관|대학||02-320-1323|서울 마포구 와우산로 94|화, 수요일 10:00~14:00 / 목, 금요일 13:00~17:00|매주 월요일, 주말, 공휴일|무료|아트샵; 레스토랑; 카페|http://museum.hongik.ac.kr|한국박물관협회|126.9260424|37.5505874
화엄사성보박물관|사립||061-783-7610|전남 구례군 마산면 화엄사로 539|09:00~18:00||무료||http://hwaeomsa.com|한국박물관협회|127.4981643|35.2582613
화정박물관|사립||02-2075-0114|서울 종로구 평창8길 3|화요일 - 일요일 10:00~18:00|매주 월요일, 신정 및 구정, 추석 연휴|모든 전시일반(개인) : 15,000원할인(개인) : 12,000원 - 25세 미만 또는 대학(원)생, 국가유공자(증빙필수), 문화가 있는 날, 단체특별전 일반(개인) : 10,000원할인(개인) : 7,000원 - 대학(원)생 학생증 소지자, 25세 이하, 국가유공자, 문화가 있는 날단체할인 : 7,000원 - 20인 이상의 경우 방문 3일 이전 예약시에만 할인 요금 적용상설전일반(개인) : 6,000원할인(개인) : 3,000원 - 대학(원)생 학생증 소지자, 25세 이하, 국가유공자, 문화가 있는 날,(각 50% 할인)단체할인 : 5,000원 - 20인 이상의 경우 방문 3일 이전 예약시에만 할인 요금 적용춘화전일반(성인) : 5,000원 - 만19세 미만 관람 불가*중복 할인은 적용되지 않음|없음|http://www.hjmuseum.org|한국박물관협회|126.9659264|37.6046985
화폐박물관|사립||031-949-6592|경기 파주시 탄현면 헤이리마을길 93-89|11:00~17:30|매주 월요일|일반 : 3,000원(단체 : 2,700원) / 어린이 : 2,000원(단체 : 1,800원) / ※단체 30명 이상|아트샵||한국박물관협회|126.6972680|37.7907930
화폐박물관|사립|한국조폐공사|042-870-1200|대전 유성구 과학로 80-67|10:00~17:00|매주 월요일, 1월 1일, 설·추석 연휴, 정부지정 임시공휴일|무료|매점|http://museum.komsco.com|한국박물관협회|127.3704996|36.3775117
환희컵박물관|사립||033-661-3413|강원 강릉시 한밭골길 76-29|09:00~17:00|매월 1, 3째주 월요일|초 · 중 · 고등학생 : 1,000원 / 대학생, 일반 : 3,000원|아트샵|http://cupmuseum.org|한국박물관협회|128.8654773|37.7896995
흙내음도예마을|사립||054-972-5085|경북 칠곡군 지천면 지천로 1051|||||http://www.heukhyang.co.kr|한국박물관협회||
